Date,accum_25,adr_cc,age_52w_high,at_new_high,bbw_pctile,beta_120,corr_120,dist_52w_high,dist_52w_low,ep_gap_20,ep_gap_vol_20,fip,gap_1d,mansfield_rs,max_dret_21,mom_12_1,nearness_52wh,px_vs_sma200,px_vs_sma50,ret_12m,ret_1m,ret_3m,ret_6m,rs_ibd_raw,rs_line,rs_line_new_high,sma200_slope,tightness_20,trend_template,vcp_contraction,vol_20d,vol_dryup,vol_shock
2015-12-31,0.1273937809211252,-0.2178542541977423,-0.21217076791985298,,-0.03222530339873008,-0.3414972544024237,0.1628608046971705,0.016184185337095328,-0.08173009562620942,-0.23246322539212172,,0.10035210557744129,0.2276842366714966,-0.054723510674585495,-0.05786496182787381,-0.17658631768536895,-0.016184185337095328,-0.05393280462445714,0.049335219868745825,-0.12709367304918362,0.11650854833338366,-0.09962614804161979,-0.01814924712588684,-0.10960363410481172,-0.07891622155044298,-0.022389236220116137,-0.1209154882050144,0.10981627950119535,-0.10214325757853966,0.00967842054719992,-0.192445204031509,-0.06135292991540733,0.1067019496950814
2016-01-15,0.00741355470258763,0.00894136738092957,-0.3365666573588058,0.0002251762837302508,0.03444919608643093,-0.02845986189786786,0.1501967003159901,0.17498120720517496,-0.14707090037007534,-0.026972105624743902,,0.12825657576596713,0.0022636071068301844,-0.1849133835932908,0.13617319955462384,-0.33692677141511335,-0.17498120720517496,-0.18552618313671349,-0.08187310389996459,-0.30286824574389337,-0.02231997681671907,-0.1356939425670824,-0.12627032410714448,-0.225373250454209,-0.1812552910164484,0.042884988434416994,-0.2962777927767829,-0.016236960505902814,-0.004183788385060957,0.041193148842427516,0.009659163882257725,0.16332402476231916,-0.09821744254869537
2016-02-01,0.04690500471314865,0.04088983751482671,-0.26803810180573345,-0.06258170893072573,-0.015382864202647008,0.041210304826765166,0.1060375150395466,0.17740497591035062,-0.03634222777820952,-0.026632690912408774,,0.005061352356073336,-0.12489396687981531,-0.14851244269246439,0.08917400348788702,-0.2846610509526052,-0.17740497591035062,-0.14972220613864184,-0.042811283159131554,-0.2587106300639045,-0.030475382984259086,-0.056092537349387926,-0.13222572140513744,-0.18626783585485604,-0.18233182939024922,-0.06451728001356585,-0.2563685501147846,-0.09043902991000581,-0.1659251371327992,0.014309001192450226,0.07731781726962275,0.054205093408600906,-0.032419790658738415
2016-02-16,-0.12383636216510444,0.26041048030790576,-0.2819340847126472,-0.057655044431170865,-0.1315591581276564,0.2925694692592756,0.009562286453042758,0.3245626379736452,-0.21526979764831367,0.138941499023758,,-0.028481725445041694,0.1384701825086217,-0.31715259075181956,0.21289272092763947,-0.30775479362645364,-0.3245626379736452,-0.31741027579080355,-0.21416917248147183,-0.3500725312513032,-0.14883618034341262,-0.24063511896627215,-0.2892597172648324,-0.3308503629233309,-0.30884665620307294,0.0011258999819308549,-0.3248674930323322,-0.21806039810429542,-0.1440189938347058,-0.16935775305807685,0.27712323740671535,0.005242787456834708,0.028684822750872665
2016-03-01,0.018463636707885096,0.16506180493664513,-0.24641442418459547,-0.0020065777247995718,-0.028700772674903532,0.23531318882067878,-0.08225638081319486,0.21650791794961424,-0.13336585878958288,0.12266012306422164,,-0.10785000664542276,0.05663667196733077,-0.21772768742283144,0.14243880990998328,-0.28858172590480186,-0.21650791794961424,-0.2193065559977236,-0.04425978821664743,-0.29388027710820847,-0.003994130685947415,-0.17081447605973069,-0.1927583742527111,-0.2614862034486704,-0.18882878955985008,-0.043741605763906455,-0.2727464686977881,-0.09443055712617128,-0.11259311491954825,0.0013913298475712885,0.1465213124425188,-0.00950283863960453,0.001261838953968577
2016-03-15,-0.02965539148636355,0.1408820980275688,-0.1935466395461175,-0.07931972131289372,-0.08604236635090859,0.26277279618012206,-0.158745096054464,0.19043100711261401,-0.1017571169979985,0.13318141693385221,,-0.13508998340328315,-0.16275773292584914,-0.18767155733167043,0.15361066298860135,-0.2196108690821542,-0.19043100711261401,-0.18911792875306058,-0.027251462045672033,-0.219956414401595,0.05850331060211806,-0.14213698275367345,-0.15506494665572831,-0.21009338897394444,-0.1580537708195345,0.03428050177925706,-0.25242825182017953,-0.09163042310667353,-0.1268910000232825,0.0057491125252363915,0.13613488245020364,-0.04809405453195345,0.047135605511240034
2016-03-30,0.08182673474298939,0.06611232157078074,-0.10531922473213723,-0.03977263473756111,-0.05689659251294471,0.19387135175276263,-0.1036917174370804,0.0879470233694676,-0.062091335917423024,0.13132615095857475,,-0.05736948213286192,0.06458394535795692,-0.10612058574763479,0.14522089104110567,-0.14377750928418587,-0.0879470233694676,-0.10664322985842795,0.003246822786757247,-0.12381561199765131,0.10269890318724093,-0.0892318981259623,-0.027587436726153245,-0.12314113946372184,-0.06673098659701727,,-0.16530017008532205,-0.021329532554874717,-0.07269392083300322,0.00910512306772668,0.07094857850496225,-0.05233352609822442,7.710595643513461e-05
2016-04-13,0.0465526815755612,0.12169403343984081,-0.11906214726723897,0.14256114759888655,-0.05061781232102908,0.24751012015678214,-0.1508381378522097,0.07746974828085694,0.0079018028385117,0.20946125133621118,,-0.016069150758931016,0.04010033828712316,-0.09573529390616276,0.1426117500910279,-0.1753547158303271,-0.07746974828085694,-0.09772417662494758,0.18638301020875075,-0.15451161111158876,0.10494023314816221,0.03313122226570791,-0.07096120891104533,-0.10912953158732715,-0.07018776354630041,,-0.20966821754732404,-0.09910471417250317,-0.04798310518688424,0.058933095005831625,0.1185371676022579,0.04901972237961444,-0.07728294965331528
2016-04-27,0.06798589507943155,-0.0034222916600240203,0.04458862563786471,0.12128727510875026,-0.008304650080327849,0.07198522525259017,-0.038202691309418814,-0.039483132170705725,0.03497728854651813,-0.0037384335207976986,,-0.052868420208277346,-0.14708633619559489,-0.0029495970994600175,0.0036365957008111173,0.0063101613473410785,0.039483132170705725,-0.002957486697682228,0.03262983883686833,0.02611285058769921,0.004639127943658761,0.05241218975074916,-0.016300650446621046,0.011115128962057607,0.027312664039990144,-0.047274896414364644,0.016200529341515668,0.009234776744262443,0.050731832437062856,-0.012932382359870634,0.002584400263193746,-0.05886533522593409,0.024560583668724774
2016-05-11,0.037584010373588134,0.10340689018713904,-0.18634459188111666,-0.02300328496783062,0.09694383949404506,0.26674724801179545,-0.14362301070842984,0.16630498978398023,-0.010395003565298029,0.0033493166159014294,,-0.136269303417827,0.026623287642996683,-0.1588002608942681,0.07592596215180168,-0.2111510155901826,-0.16630498978398023,-0.1607719091619389,-0.05245459086609488,-0.19869934595911945,0.030157274426479395,0.1119777309491304,-0.18289416039207212,-0.17023471595996262,-0.1377911124962898,0.052990269800775286,-0.18685113418370783,-0.10174105394540062,-0.12117233332961297,0.10588987795887647,0.06021175260318078,0.07983775516218204,-0.07995601843129184
2016-05-25,0.004250495645294429,0.25953035855971585,-0.27133131404808974,-0.026549727453677088,-0.08128094777199334,0.3589371670381985,-0.20121226432916464,0.2095272737624566,0.035683492651226056,0.11252748705935693,,-0.17336631072813127,0.24510556132436098,-0.14854462507228686,0.20885423357388444,-0.2879720103416156,-0.2095272737624566,-0.1501506097406631,0.11539097354159672,-0.28262952893263676,-0.09003441068542989,0.15626686061888392,-0.19223448067404691,-0.1727908187014317,-0.1728959895006955,,-0.29861479051165096,-0.21256319189934636,-0.10322083432591815,-0.05463416778976415,0.23130010957040845,-0.01480623320766633,-0.0001733064481514407
2016-06-09,-0.04163974500437068,0.27022743892149326,-0.3167990229153919,-0.1707608431793614,0.006670089858963337,0.44219695123094516,-0.30166201038756485,0.31809444388623925,-0.08465959162244764,0.13782049929879303,,-0.269137067929011,-0.3646393432387485,-0.26923831304789764,0.2721707010668816,-0.4097870045309486,-0.31809444388623925,-0.2715069581121936,-0.09415427596422478,-0.40669088884086,0.0505590501358544,-0.029439371496071846,-0.24055631597697485,-0.3448894911980436,-0.26852469954557273,,-0.33636566539031226,-0.17499671872949205,-0.28523397508180065,-0.07537839573808894,0.2592363077269233,-0.024091321267994105,0.08886764650319266
2016-06-23,-0.13154893439094328,0.2576582796739495,-0.27947943717694124,-0.12099765543146822,-0.14321062528723552,0.3916314476965481,-0.2939911499446871,0.2928052450430618,-0.1428468302926893,0.32571760896266805,,-0.19041503437557997,0.411382923288793,-0.29029033439325824,0.22491439312167347,-0.32642280934384,-0.2928052450430618,-0.2920240893776589,-0.1570271689198057,-0.36834975729147806,-0.17219823575389884,-0.11349331894145236,-0.2537963362271014,-0.33569129578896334,-0.2587583674924145,,-0.32863062922049635,-0.2112107790225928,-0.3202807445003247,-0.19723417021356382,0.27076245952283473,-0.12452459077869235,0.08751560947255918
2016-07-08,-0.2674439131521789,0.5116338630110772,-0.4321772906667844,-0.2495776861042007,-0.4219162633474297,0.567001720911602,-0.3977321057934402,0.47207569832507323,-0.31271742867932945,0.4901463425987455,,-0.33997143666900603,0.5679564978830389,-0.4627556957720935,0.20790612631784855,-0.3849599501265727,-0.47207569832507323,-0.46524445535950426,-0.4858782823320204,-0.477778743340764,-0.5645837832922213,-0.23822495023103285,-0.3328044283203328,-0.4635912645936449,-0.433020277616663,,-0.44500422987648985,-0.4227224058663755,-0.42127855968325073,-0.37974754975824754,0.5226481405833219,-0.178769863608081,0.054732155943979545
2016-07-22,0.0396789986646413,0.474091520208774,-0.3161044981796356,-0.13760107744414807,-0.3857464214992356,0.5134145304122384,-0.3958352516915186,0.3391309937198868,-0.1731727207756515,0.43380428969057305,,-0.1545770989117318,0.11835406070488269,-0.30671931083991383,0.2280723693525344,-0.3386207413796336,-0.3391309937198868,-0.31014848679487667,-0.22603900973095944,-0.37050081563009757,-0.2324178679117495,-0.3138077760963015,-0.0952098292101678,-0.33864399152494695,-0.30230434628226827,,-0.3650057449993095,-0.35846857431437146,-0.3333115216309677,-0.3712786660436793,0.4814809204905221,-0.23458732155574546,0.16130602348615333
2016-08-05,0.07443660284415987,0.30084235970724954,-0.3248743995423852,-0.021405644038933302,-0.06349035267814028,0.47785438075120706,-0.34950354198574524,0.2147007677461006,-0.05516260673880432,0.3794008729416328,,-0.06779811754177982,0.33745140667842416,-0.1639725873286708,0.32387139310205226,-0.3392151200945006,-0.2147007677461006,-0.16612735079594246,0.06953367664132878,-0.2859122869517934,0.3163299456496518,-0.06739171009801251,0.010759276395138594,-0.20020475127969548,-0.22130882817911715,,-0.3066445844494912,-0.2757035768018859,-0.22785768732632983,0.023491048313441055,0.2930943885099965,0.00016504422437111177,0.02179830598312559
2016-08-19,0.08521504333356571,0.07653786933450575,-0.22486700537844478,-0.03175566756165781,0.14483212914640103,0.42663876402084117,-0.37936640410457845,0.11132246322883638,-0.08162568969759462,0.1732193062540876,,-0.01839841825217327,-0.13977588505421953,-0.15164438527740798,0.16165499554288604,-0.2947105919411996,-0.11132246322883638,-0.1527240170251064,0.16245883938352335,-0.24820505128157047,0.15436336024007694,-0.168436922578225,-0.002484345042730014,-0.244410402565016,-0.15918493219743227,-0.08102810674511159,-0.30178259719650885,-0.027845319993648934,-0.138639946388434,0.2517194107801124,0.10298115104647755,0.1365809763580383,-0.10932752929350266
