,conservative,recommended,turbo_rv
2015-05-12,-0.002245515016238088,-0.0009010938577706704,
2015-05-13,0.005592688694226953,0.0034227182727742376,
2015-05-14,0.0034580310959205288,0.0022993472022659616,
2015-05-15,0.0030691863204598806,0.0017005343244627929,
2015-05-18,0.0007681878920854572,0.0003896796141972508,
2015-05-19,-0.004496813533984029,-0.0043334335010214034,
2015-05-20,0.00011903708105442235,8.865917554423349e-05,
2015-05-21,0.006437055973481322,0.006196519678986157,
2015-05-22,0.0017626963804020367,0.0017239762870649227,
2015-05-25,-1.281281064073192e-05,-1.9295037848635176e-05,
2015-05-26,0.004877438566042721,0.00465935686961227,
2015-05-27,0.01197513406834212,0.011968219667686473,
2015-05-28,0.00421677431633893,0.004233921884653212,
2015-05-29,-0.002983484199962621,-0.0029324886008959875,
2015-06-01,-0.007537225162983374,-0.007518730786960168,
2015-06-02,-0.014055123731599287,-0.014087961660084232,
2015-06-03,-0.01123919388514675,-0.011342207064372814,
2015-06-04,-0.0028651527405055923,-0.002940722617856914,
2015-06-05,-0.011806343223515746,-0.011907189838746083,
2015-06-08,-0.011795686284710285,-0.011758996831019363,
2015-06-09,0.00256707389819806,0.002566696070874962,
2015-06-10,0.010280781323594158,0.010341380886344337,
2015-06-11,-0.005740151502702699,-0.005763016842853557,
2015-06-12,-0.012621006894527956,-0.012653279397969465,
2015-06-15,0.0012273989802950509,0.0011915196415326784,
2015-06-16,0.004627343962298244,0.0046723507124027145,
2015-06-17,0.006398640148886305,0.006376972068408813,
2015-06-18,0.013145242041273432,0.01321760942192265,
2015-06-19,0.009114346332060295,0.00910641739456475,
2015-06-22,0.007352757793721043,0.007323622182321802,
2015-06-23,-0.006685277639808093,-0.006709716813350418,
2015-06-24,-0.012860705263475611,-0.012868663378521503,
2015-06-25,-0.017125869738327953,-0.01714576426114346,
2015-06-26,-0.011893556751554428,-0.011884918666376022,
2015-06-29,-0.011821565003526898,-0.011879960658414939,
2015-06-30,0.0035885474685841984,0.0036009728742991774,
2015-07-01,-0.010504782762045065,-0.010501262332395015,
2015-07-02,-0.020838297776750874,-0.020825341787488624,
2015-07-03,-5.20164987962546e-05,-5.2016498783646206e-05,
2015-07-06,-0.019427474129560335,-0.01942692921852868,
2015-07-07,0.0037656912176134926,0.003760481978499661,
2015-07-08,0.0028185183278776663,0.0027897762262978697,
2015-07-09,0.004943465383271015,0.004952365294369254,
2015-07-10,0.009723337535716171,0.009767262258154606,
2015-07-13,0.008212738378376626,0.008227030422612653,
2015-07-14,0.004154430764018039,0.004131850664192188,
2015-07-15,0.0040665943354470865,0.004037686344258149,
2015-07-16,0.009775117127599658,0.009784488052179402,
2015-07-17,0.01084340368240502,0.010783333122523189,
2015-07-20,-0.002976210381555931,-0.0031495893809139835,
2015-07-21,-0.003599238083655127,-0.003661754758044489,
2015-07-22,-0.0095553990409936,-0.00963237997887807,
2015-07-23,-0.007823944590474073,-0.007904048921358892,
2015-07-24,-0.010751003010964042,-0.010749801668075452,
2015-07-27,-0.011735200150482104,-0.011769447913301562,
2015-07-28,0.004816352332674804,0.0048647759882435694,
2015-07-29,0.007755823333294604,0.007774596114083369,
2015-07-30,0.004857059617407546,0.004829239630979591,
2015-07-31,0.0011028093126655319,0.001121820940026005,
2015-08-03,-0.006759821666150557,-0.006803659357368498,
2015-08-04,0.0007030636780223611,0.0007127436167467518,
2015-08-05,0.002402941627128416,0.0023903862029185687,
2015-08-06,-0.006685824414282326,-0.006685313540984292,
2015-08-07,0.0025184644801958165,0.0025151196405807184,
2015-08-10,0.01045580883362549,0.010459215567063047,
2015-08-11,-0.0057897313725092025,-0.005788735860217974,
2015-08-12,-0.0033250541028996103,-0.0033226974288442022,
2015-08-13,-0.0014187860074914226,-0.0014245161031825409,
2015-08-14,-0.0021667689690023258,-0.002165233061338685,
2015-08-17,0.0024190326011402233,0.002420462131547136,
2015-08-18,0.003598636806684496,0.003598360977121763,
2015-08-19,0.0005945357061488213,0.0005948298960808741,
2015-08-20,-0.0006432801038239299,-0.0006430401415520907,
2015-08-21,-0.04281777141508254,-0.04281784335602652,
2015-08-24,0.001056075969760729,0.0009704027205447213,
2015-08-25,-0.0019519710643155406,-0.0019320463799780603,
2015-08-26,-0.013499890537025471,-0.013495649279014343,
2015-08-27,0.005802846908190074,0.005848168094052061,
2015-08-28,0.012518772062452133,0.012535801243443459,
2015-08-31,-0.001959373574098606,-0.0019193550126932293,
2015-09-01,-0.00022544570970487365,-0.0002521988378349068,
2015-09-02,0.002414250666638112,0.002431549882304072,
2015-09-03,-0.0012929085502696325,-0.001310557682761238,
2015-09-04,-0.004734637577794678,-0.004742561951297446,
2015-09-07,-7.535233324750479e-06,-7.535233324750479e-06,
2015-09-08,0.0008764300496877926,0.0009095075150094241,
2015-09-09,-0.0019498694932059857,-0.0019937101580048064,
2015-09-10,0.004265058772194267,0.004279648445030801,
2015-09-11,0.007756607900179092,0.007747995421726004,
2015-09-14,-0.0031781577916699367,-0.003182343723605835,
2015-09-15,-0.0009774564003355605,-0.0009756374835993708,
2015-09-16,0.01159360265297113,0.011605571921201263,
2015-09-17,0.002018994476365195,0.002038028373860276,
2015-09-18,0.0020070567524392434,0.0019989737922614798,
2015-09-21,-0.004892954642104278,-0.004898904962176355,
2015-09-22,-0.010559862044211542,-0.010565781339383714,
2015-09-23,-0.004485869283010851,-0.004485618886374174,
2015-09-24,0.008512268584847956,0.008513282307274616,
2015-09-25,-0.0009427457329113282,-0.0009431226290217376,
2015-09-28,-0.010130183229193778,-0.01013085805868327,
2015-09-29,0.004968905255691164,0.004968875278736176,
2015-09-30,0.01665749444907738,0.016657480220165236,
2015-10-01,-0.0022007767079651706,-0.0022007961488990494,
2015-10-02,0.018088906206477857,0.01808892178914433,
2015-10-05,0.008183210501414634,0.008183216498888196,
2015-10-06,0.0036500770856338887,0.003650079733494594,
2015-10-07,0.009017789293684594,0.009017790170104801,
2015-10-08,-0.0017067260537623064,-0.0017067260124166157,
2015-10-09,0.008901803033689103,0.008901803484286784,
2015-10-12,2.6992494178861364e-05,2.699248760359495e-05,
2015-10-13,0.002286708002990619,0.002286708035645591,
2015-10-14,-0.00237309988586174,-0.002373099828607687,
2015-10-15,0.007380655631029874,0.007380655622467308,
2015-10-16,0.0014531519021347792,0.0014531519026258798,
2015-10-19,0.0016139045339653279,0.0016139045328624746,
2015-10-20,-0.000513241559747394,-0.0005132415562263044,
2015-10-21,-0.004323588569506574,-0.004323588571362008,
2015-10-22,0.013720595172272825,0.013720595172222861,
2015-10-23,0.005509836827647258,0.00550983682766302,
2015-10-26,-0.0009776073142133094,-0.0009776073142215111,
2015-10-27,-9.297817644822638e-05,-9.297817647332668e-05,
2015-10-28,0.007122217010435569,0.007122217010405695,
2015-10-29,0.0012973736854791007,0.001297373685456468,
2015-10-30,-0.009098110324017182,-0.009098110324019668,
2015-11-02,0.003835931461170005,0.0038359314611679605,
2015-11-03,0.03469616289033615,0.03469616289033238,
2015-11-04,0.0057400139966884995,0.005736841367197691,
2015-11-05,0.0010010195737099675,0.000999808372628887,
2015-11-06,-0.011389165889419363,-0.011396918202080407,
2015-11-09,-0.025553781208421732,-0.025558597410351665,
2015-11-10,-0.0015217758641602264,-0.001518813471414242,
2015-11-11,-0.012549890279046513,-0.012584010839549712,
2015-11-12,-0.01580297171884075,-0.015825970122053955,
2015-11-13,0.01520673822883319,0.015180293182820466,
2015-11-16,0.007397975771529652,0.007414262634083119,
2015-11-17,0.011956597694725755,0.011946912625340497,
2015-11-18,0.011615336462319376,0.011616373668340362,
2015-11-19,0.009060506100784705,0.009060028265635536,
2015-11-20,0.0024803540868453978,0.0024792624374120136,
2015-11-23,-0.0114065244634031,-0.011406908228170087,
2015-11-24,0.0072994103336555555,0.007299734355190392,
2015-11-25,-0.007952822050153867,-0.007952901754706003,
2015-11-26,-4.435954086435905e-05,-4.435954086435905e-05,
2015-11-27,0.017205117457513276,0.017205070495097993,
2015-11-30,0.010776514112385343,0.010778495997745136,
2015-12-01,0.00015829145972079956,0.0001646630014061084,
2015-12-02,-0.0055278194218373955,-0.0055334176063821724,
2015-12-03,-0.025434527616145782,-0.025429575788654953,
2015-12-04,0.01462358633629275,0.0146558854934097,
2015-12-07,0.010840010988977425,0.010777047466415004,
2015-12-08,0.01093378675439602,0.010865271439305204,
2015-12-09,-0.0004654873239872498,-0.00046635330216856304,
2015-12-10,0.009611175830249306,0.009603500241429735,
2015-12-11,-0.008292349448214185,-0.00838225208910529,
2015-12-14,-0.008104049972446369,-0.008187094544694943,
2015-12-15,0.007184625363823424,0.0072285854688429645,
2015-12-16,0.00783839101213245,0.007881135666397324,
2015-12-17,-0.00957827405118812,-0.009645849098438831,
2015-12-18,-0.002771088640047807,-0.002756872806252244,
2015-12-21,-0.0002549624859169178,-0.00022782447714113618,
2015-12-22,0.001263244154530299,0.0012854780372124864,
2015-12-23,0.0007342307547305481,0.0007486571664274385,
2015-12-24,0.0002709957933388506,0.00028431689462055364,
2015-12-25,-4.536189427468695e-06,-4.536189427468695e-06,
2015-12-28,0.0011610867720485128,0.0011377562104724081,
2015-12-29,0.0006134708770002413,0.0006328230087110843,
2015-12-30,0.00244114792004667,0.002431944883189075,
2015-12-31,-0.013836621004849947,-0.013836316902008957,
2016-01-01,-7.540123971306878e-06,-7.540123971306878e-06,
2016-01-04,-0.0034883920124762664,-0.0034741976731721418,
2016-01-05,-0.006167964115759371,-0.006170410202013965,
2016-01-06,-0.0038568472835959736,-0.0038359441772144887,
2016-01-07,-0.0016307955446352282,-0.0016280245999772886,
2016-01-08,-0.004830147819157617,-0.00483838121332267,
2016-01-11,0.003724996803030299,0.0037214882459442877,
2016-01-12,-0.0026901727725848483,-0.002691358944341791,
2016-01-13,0.0025743655796437,0.0025669834968360824,
2016-01-14,-0.005125312568449971,-0.005143532756708549,
2016-01-15,0.0022163607045164097,0.0022041879893614116,
2016-01-18,-3.2501978109088504e-06,-3.2501978109088504e-06,
2016-01-19,-0.0070081331967214,-0.007010276139718794,
2016-01-20,0.010346045939651185,0.010345859808365507,
2016-01-21,-0.0030324230717656718,-0.0030329579094657577,
2016-01-22,0.000960763496927532,0.000960763496927532,
2016-01-25,0.0050950880531670005,0.005092357807129789,
2016-01-26,0.006052868921525276,0.006058140833345071,
2016-01-27,0.002667565763667784,0.002666893644747789,
2016-01-28,7.403127402622944e-05,7.379509319740035e-05,
2016-01-29,0.004560988021411304,0.00456143436870713,
2016-02-01,0.007285876452926645,0.007285946609947877,
2016-02-02,-0.0001246074114939298,-0.00012472695442195623,
2016-02-03,0.01052041899879048,0.010520414429523303,
2016-02-04,0.009577680025719671,0.009577679333047316,
2016-02-05,0.022539217661830025,0.022539217661830025,
2016-02-08,0.014061930363233553,0.014061930363233553,
2016-02-09,-0.0029361764916263494,-0.0029361764916263494,
2016-02-10,0.005937451120891853,0.005937451120891853,
2016-02-11,-0.0005994602174658464,-0.0005994602174658464,
2016-02-12,0.0048671333354599515,0.0048671333354599515,
2016-02-15,-5.411502773999821e-09,-5.411502773999821e-09,
2016-02-16,0.0017559929409882403,0.0017559929409882403,
2016-02-17,0.013357991750181108,0.013357991750181108,
2016-02-18,0.0002124498362526808,0.0002124498362526808,
2016-02-19,0.00022677400607447722,0.00022677400607447722,
2016-02-22,0.01939981615596456,0.01939981615596456,
2016-02-23,-0.009475026727908134,-0.009475026727908134,
2016-02-24,0.0071405788364026865,0.0071405788364026865,
2016-02-25,-0.0004921366618070897,-0.0004921366618070897,
2016-02-26,-0.0007104561217252144,-0.0007104561217252144,
2016-02-29,0.002916718387952792,0.002916718388438079,
2016-03-01,0.010649517516660456,0.010649517516879982,
2016-03-02,0.004960593369240493,0.004960593369261678,
2016-03-03,0.0021417697075667833,0.002141769707814032,
2016-03-04,0.011934407202502604,0.011934407202536959,
2016-03-07,0.009873677193393616,0.009873677193426272,
2016-03-08,-0.011846988688273111,-0.011846988688285851,
2016-03-09,9.148502745971425e-05,9.148502745780973e-05,
2016-03-10,0.0013423684010128605,0.0013423684010199417,
2016-03-11,0.016263342469663697,0.016263342469664883,
2016-03-14,-0.014885956417195667,-0.01488595641719739,
2016-03-15,0.0018765785583484825,0.0018765785583482043,
2016-03-16,0.035405245977079704,0.03540524597708067,
2016-03-17,0.01497130029902356,0.014971300299023736,
2016-03-18,-0.003028778482865325,-0.0030287784828653013,
2016-03-21,-0.00412986602658912,-0.004129866026589158,
2016-03-22,0.004120275309839211,0.004120275309839222,
2016-03-23,-0.030811508387482263,-0.030811508387482294,
2016-03-24,0.012521280080896731,0.012514583673581254,
2016-03-25,-1.333299648637154e-06,-1.333299648637154e-06,
2016-03-28,-0.0002680285868278756,-0.0002673333832137859,
2016-03-29,0.021541906179560314,0.021546735050325616,
2016-03-30,0.0022502137669362285,0.0022500015272002437,
2016-03-31,-0.0026321876519242384,-0.00262631009016728,
2016-04-01,0.006138682060307523,0.006135226074816844,
2016-04-04,-0.012306389059734713,-0.012314924747090316,
2016-04-05,0.005105858774103069,0.005106699170133437,
2016-04-06,0.005913351333334807,0.005920775585168269,
2016-04-07,0.002021590993214439,0.0020287080686775764,
2016-04-08,0.01477476919414595,0.01477837117625478,
2016-04-11,0.008155429774343496,0.008172747852372063,
2016-04-12,0.013441549252636398,0.013456207059195464,
2016-04-13,-0.0026867376119473203,-0.002685325112294346,
2016-04-14,-0.008025016058303438,-0.00804502521172465,
2016-04-15,3.0097470044303664e-05,3.815162365119308e-05,
2016-04-18,0.0039444567245818804,0.003963430402595591,
2016-04-19,0.003835009696911757,0.0038598222093692053,
2016-04-20,-0.006641805901163776,-0.006640419405128281,
2016-04-21,-0.012119358692166347,-0.012110107028005732,
2016-04-22,-0.006933927274702341,-0.006947010175637196,
2016-04-25,0.0012602512489010198,0.0012687104449833687,
2016-04-26,0.00866663292003666,0.008684632087660607,
2016-04-27,0.0084947019549835,0.008529276158391231,
2016-04-28,0.009633704544855801,0.009669421720751843,
2016-04-29,0.018318050432970526,0.018391698242643677,
2016-05-02,0.0012438969519455955,0.0012404676488639286,
2016-05-03,-0.0028768782496165677,-0.0029058443637321294,
2016-05-04,-0.0026608042010311615,-0.002675828815524869,
2016-05-05,0.001814105698458071,0.0018064360986439528,
2016-05-06,0.010651449970745967,0.010662806115476308,
2016-05-09,-0.012438900535696776,-0.012481940965228738,
2016-05-10,0.013098783720027865,0.013126698373136216,
2016-05-11,0.0026697254163823587,0.002696989558987615,
2016-05-12,-0.0049845624455431186,-0.005005818076962235,
2016-05-13,-0.002529941085023996,-0.0025297491473651587,
2016-05-16,0.007092434028097058,0.00711959314712122,
2016-05-17,-0.02340977692531344,-0.02340834833831076,
2016-05-18,-0.009199705981095783,-0.008120024346911841,
2016-05-19,-0.004663609804658182,-0.003341056298764719,
2016-05-20,0.0007743840189913309,0.0005050020438497652,
2016-05-23,0.0015668256282399726,0.0009773879759711352,
2016-05-24,0.003375502619687519,0.0014545601569354184,
2016-05-25,0.008227708542170642,0.006817687728923122,
2016-05-26,0.001596757353578661,0.0008774110521305752,
2016-05-27,0.0010296841466649286,0.000541257926763463,
2016-05-30,-0.00018569716774717205,-0.0002775557770968761,
2016-05-31,0.004947628752334177,0.004629507378423784,
2016-06-01,0.01324214189445044,0.012880903910389353,0.014951763356488972
2016-06-02,0.007286536653375807,0.007161093815693426,0.008417638547042331
2016-06-03,0.014313618450043437,0.014387029452753575,0.016673537986804363
2016-06-06,0.020884785494857547,0.020813402346685918,0.024472727829501502
2016-06-07,0.0095994358708456,0.00959765309897826,0.006708513131418165
2016-06-08,0.003175892885945127,0.0033065049949220077,0.0019213650521823157
2016-06-09,0.004964974354652588,0.00498800965076432,0.0038235731966974745
2016-06-10,-0.0047655867107965965,-0.004783363237240706,-0.004754807369916512
2016-06-13,0.0023195345726171623,0.002302151746790488,0.002331115279020966
2016-06-14,0.014288228000634945,0.014271455815754433,0.015236042734158607
2016-06-15,-0.0024982678966156222,-0.002463335205878551,-0.0027140454044367397
2016-06-16,0.011808616540800126,0.011768441197432741,0.012396149895226
2016-06-17,0.003160176221855676,0.0031751147196513573,0.003114842377317653
2016-06-20,0.0005440984820265298,0.0005523736734462469,0.0005300312502001991
2016-06-21,-0.0251811447100435,-0.025187176441663413,-0.023340204787183006
2016-06-22,0.005019581419111818,0.005014717609434276,0.004633892966571472
2016-06-23,-0.002758405384638467,-0.002752596241021935,-0.0025463323806592325
2016-06-24,0.02549180399360296,0.025523793702838492,0.02468217568524039
2016-06-27,0.017140604810369678,0.017091294962682118,0.01546919694596328
2016-06-28,0.00443230629835915,0.004479166967640463,0.003795105779682319
2016-06-29,0.011097285789640731,0.011150922734452218,0.008954231796661393
2016-06-30,0.02159670504909778,0.021644732366696378,0.016860631093878083
2016-07-01,0.016557070027572313,0.016595184487877376,0.012435727746788324
2016-07-04,-5.208398772543792e-05,-5.208398485835703e-05,-5.942029063539617e-05
2016-07-05,0.0012099460402541823,0.0012164280218222411,0.0009842329302409605
2016-07-06,0.004516946062436468,0.004584600114715046,0.00403601420107922
2016-07-07,-0.0028427696272956345,-0.0028649501636853003,-0.002506885505115767
2016-07-08,0.014019614647567149,0.01415693416778892,0.012826147082870765
2016-07-11,0.003706607706043808,0.003658521308914709,0.003358731616641724
2016-07-12,-0.016816367612492084,-0.01685149811959181,-0.016183378235247486
2016-07-13,-0.0036958876543853846,-0.0036397320745241387,-0.0036137022079436726
2016-07-14,0.00048777132457192686,0.0004470666201590175,0.00043183754124298085
2016-07-15,-0.004395248052911641,-0.004434012412780229,-0.004925815381267772
2016-07-18,0.00506201769908688,0.005156581407538552,0.005744717821106047
2016-07-19,-0.008404281120169122,-0.008442104049882507,-0.009669278715443479
2016-07-20,-0.004951173157932904,-0.004996558531680593,-0.005730312651248102
2016-07-21,-0.0037139212909279113,-0.003594298368190483,-0.004322624846781086
2016-07-22,0.014349222203814469,0.014323194115392573,0.016781316753447132
2016-07-25,0.0007792106356263968,0.0007352480563678932,0.0009477867447973014
2016-07-26,0.01361443269229809,0.013602802611685762,0.01588739429367531
2016-07-27,-0.00014532239962257028,-2.0843867541906975e-05,-0.0002042079633837208
2016-07-28,0.009721878499101262,0.009698225959337392,0.011239360253303098
2016-07-29,-0.014825670123140042,-0.014764999313898079,-0.016648509150767498
2016-08-01,-0.001955172866189356,-0.001989856262130264,-0.0021496993267853056
2016-08-02,-0.013454825810696958,-0.013480047407750733,-0.014007594240326089
2016-08-03,-0.0028148769621894987,-0.002792083114674805,-0.002840403097627591
2016-08-04,0.016704574327107907,0.016809752123693882,0.017152053926678842
2016-08-05,0.00662669720965948,0.0065243015922132695,0.0068996912365098684
2016-08-08,-0.0027629046183006967,-0.002699294602883795,-0.003005089537446186
2016-08-09,0.008644339415148172,0.00873292295816442,0.009932924395616305
2016-08-10,0.0063752822806886385,0.006372623528168875,0.007367912953431802
2016-08-11,-0.00248038298225576,-0.002488717432659226,-0.0028373133435172933
2016-08-12,0.0009798236376531819,0.0009949615324720163,0.0011234795529580929
2016-08-15,-0.00025045212360344786,-0.00021874315706478585,-0.0002790794589410163
2016-08-16,-0.0032120520469014866,-0.003191660859428538,-0.0036348286336470655
2016-08-17,0.0070640829190123265,0.007105713556538082,0.008005304216070134
2016-08-18,0.0016230415782724757,0.0016557386297274342,0.0018093287519354267
2016-08-19,-0.0036890738068856713,-0.0037474236416995587,-0.004140966699833679
2016-08-22,0.0035398791925869717,0.00354148109466955,0.004010745936802346
2016-08-23,-0.0051572556202212185,-0.005131586752414066,-0.005803780429597178
2016-08-24,-0.010938217903280823,-0.011031219067445055,-0.01241910125511564
2016-08-25,-0.010455484776583942,-0.010435510612827348,-0.011886880403510488
2016-08-26,-0.006416273346774482,-0.006433897897838735,-0.0073821968926648515
2016-08-29,0.006074109730898023,0.00617475598643816,0.006677450628882147
2016-08-30,-0.0018649281387991107,-0.001942616799523249,-0.00208878961599208
2016-08-31,-0.008482440404426958,-0.008501348302110545,-0.009285763054490054
2016-09-01,0.0013582267057273552,0.0013609340172907093,0.001481470890940951
2016-09-02,0.008400900045536196,0.008499562926986387,0.009064620982710178
2016-09-05,-2.52358964950572e-07,-2.52358964950572e-07,-1.8555547117745207e-05
2016-09-06,0.005601250921636288,0.005713301930673773,0.006198359153545007
2016-09-07,-0.004713635279952848,-0.004746982421562754,-0.005136274641562765
2016-09-08,-0.01633114102210285,-0.016358039279787028,-0.017973515498114465
2016-09-09,-0.03296847282549373,-0.033078785041180093,-0.036759424269118074
2016-09-12,0.0035523555337534014,0.0036331978732203644,0.003941967274501682
2016-09-13,-0.010253078626626007,-0.010417922073953886,-0.010767001154473085
2016-09-14,-0.00054993516286512,-0.0005578945485343573,-0.0006018713120815202
2016-09-15,0.014466138352217614,0.014532268873059164,0.012161224874774001
2016-09-16,0.0037415688207489903,0.0037031642015311434,0.0027554117370788066
2016-09-19,0.00417959584293926,0.004208197821545125,0.0031604772408287303
2016-09-20,0.004820418384455916,0.004837012738510997,0.0036200717266044644
2016-09-21,0.017208775752755243,0.01737544895587528,0.014211886002990877
2016-09-22,0.010187877280071641,0.010195102281831615,0.008585588020147637
2016-09-23,-0.005616691184767076,-0.005630384403976324,-0.005064498220567139
2016-09-26,0.002409710355062072,0.002392577664379538,0.002178686572295048
2016-09-27,0.004417457127745237,0.004422666850537741,0.004228366311746836
2016-09-28,0.005809211913658372,0.005852014519677063,0.005700510019766601
2016-09-29,0.0029087374599005185,0.002857797222954682,0.002861298652397021
2016-09-30,-0.0026619839431824446,-0.0026709412089740737,-0.0026330737463213074
2016-10-03,-0.01657888980063199,-0.016583266250082003,-0.015477056068043303
2016-10-04,-0.014048707387256186,-0.014239673621098261,-0.013101765667205292
2016-10-05,-0.007279619200921767,-0.007277343918198151,-0.006314071071485949
2016-10-06,0.0003318973149164459,0.0003026459596226283,0.00020047871563629458
2016-10-07,-0.011861022801282251,-0.011839756836330291,-0.010369255455407933
2016-10-10,-0.00881256562915734,-0.008782944168625998,-0.007828839105575585
2016-10-11,-0.01780111529964523,-0.01784444872841297,-0.016714904927956815
2016-10-12,0.003350398721836348,0.003342720013023511,0.0032966035581181493
2016-10-13,-0.001475701043929022,-0.0014382207823548552,-0.001483009368232615
2016-10-14,0.0053021349512145394,0.0052712264589141865,0.00541125472405597
2016-10-17,-0.0009799777485791786,-0.0009667464908107049,-0.000993259755392149
2016-10-18,0.0013021765282502592,0.0013659375043269196,0.0013379484837681515
2016-10-19,0.0012292302189725285,0.001286440570342242,0.0012756519365225733
2016-10-20,0.007537610663506904,0.00752520735256766,0.007784010429996449
2016-10-21,0.006707798332844564,0.006721318519071059,0.006929679610821336
2016-10-24,0.0016189200968347325,0.0016212831873118688,0.0016855334218186405
2016-10-25,0.00018702469885808993,0.00020961885740278677,0.00019348565452182063
2016-10-26,-0.007320416575962479,-0.007361282120130358,-0.007763671728685041
2016-10-27,-0.009437095192828232,-0.009443602093345767,-0.009974270441826307
2016-10-28,0.0007897539600540511,0.0007994253899832821,0.0008297123521077988
2016-10-31,-0.0012116957722253453,-0.001215967225822866,-0.0012354454179348076
2016-11-01,-0.002973411484940632,-0.00297225599211353,-0.002947828572155432
2016-11-02,-0.019088166886681603,-0.019094852768179845,-0.017658541638082614
2016-11-03,0.005634916076265387,0.005639669444401889,0.00482510106940721
2016-11-04,-0.017164196172811043,-0.017167821280268208,-0.014460804368535704
2016-11-07,0.0162668743646306,0.016278397986902452,0.013906810378729439
2016-11-08,-0.0042391355226728735,-0.0042655217224795575,-0.0037025155123919574
2016-11-09,0.017985811519128585,0.01796729936957051,0.015859385760875814
2016-11-10,-0.01669092626729845,-0.016821484775238142,-0.014393096751263757
2016-11-11,-0.008557999273791658,-0.00868743888379545,-0.00693324361493446
2016-11-14,0.003929487239784221,0.003921372977182038,0.0027085285932368264
2016-11-15,0.010388623529305897,0.010539576905590065,0.007033317328471333
2016-11-16,0.01216862241323925,0.012121758890425664,0.0069498561176776835
2016-11-17,0.014101656940631868,0.01404609893361173,0.00857183126170636
2016-11-18,0.016208088491672195,0.016186764541920497,0.01150874986409997
2016-11-21,0.00370213322221599,0.00370213322221599,0.002882202099623386
2016-11-22,0.012897146337700706,0.012897146337700706,0.011757085470002147
2016-11-23,-0.002837396557357826,-0.002837396557357826,-0.002953314045457022
2016-11-24,-2.7530103307431555e-06,-2.7530103307431555e-06,-5.953478155228598e-05
2016-11-25,-0.002177277012243121,-0.002177277012243121,-0.0025167681682185025
2016-11-28,-0.0024835199821730573,-0.0024835199821730573,-0.0029001721872850194
2016-11-29,0.000679841460667195,0.000679841460667195,0.000792294388890859
2016-11-30,-0.017904336430968813,-0.017904336430968813,-0.02145343376736386
2016-12-01,-0.014623529472465783,-0.014623529472465783,-0.01762693618447098
2016-12-02,-1.7742230929050515e-06,-1.7742230929050515e-06,-1.4723272354165758e-05
2016-12-05,0.013560291800152502,0.013560291800152502,0.014299894070077262
2016-12-06,0.011631378148617111,0.011631378148617111,0.011416800055520935
2016-12-07,0.015612991894916856,0.015612991894916856,0.014648006853132738
2016-12-08,0.007163180976084094,0.007163180976084094,0.006675891564845286
2016-12-09,0.0012265004863367365,0.0012265004863367365,0.001151593296895469
2016-12-12,-0.006386094712501139,-0.006386094712501139,-0.006348956604913072
2016-12-13,0.003428060783497685,0.003428060783497685,0.003494244018493999
2016-12-14,-0.0006162491377323379,-0.0006162491377323379,-0.0006369674575174931
2016-12-15,-0.006326176152968772,-0.006326176152968772,-0.0061259749336962975
2016-12-16,-0.0025504023500084166,-0.0025504023500084166,-0.0024021150770204796
2016-12-19,0.00021277537517136225,0.00021277537517136225,0.00018920015090291459
2016-12-20,0.002658541002573975,0.002658541002573975,0.002276911754713694
2016-12-21,-0.0011931494191673932,-0.0011931494191673932,-0.0010682190227792642
2016-12-22,-0.0004873377222835379,-0.0004873377222835379,-0.0005853812175162998
2016-12-23,0.009088111495187094,0.009088111495187094,0.009566489460563253
2016-12-26,-2.6148442441755738e-06,-2.6148442441755738e-06,-2.4857486206191992e-05
2016-12-27,0.009183823084772804,0.009183823084772804,0.00999114486944096
2016-12-28,0.003116705076457404,0.003116705076457404,0.0033861100420905497
2016-12-29,0.018386306004608253,0.018386306004608253,0.019810077596810714
2016-12-30,-0.0185109179813904,-0.0185109179813904,-0.0201422061332491
2017-01-02,-1.318510056047173e-05,-1.318510056047173e-05,-7.767964439434616e-07
2017-01-03,0.015079485376021969,0.015079485376021969,0.01671149407620509
2017-01-04,0.012125424007455908,0.012125424007455908,0.012823688299801397
2017-01-05,0.006934362335573762,0.006934362335573762,0.00724557370400228
2017-01-06,-0.00719285782067111,-0.00723427851011719,-0.007439260617548599
2017-01-09,0.005922852760490625,0.005952517559679122,0.0061573040977750005
2017-01-10,0.00470262458726988,0.0047299241899514885,0.00505564518718028
2017-01-11,0.0038213984080578264,0.0038101483724266513,0.004154373033850545
2017-01-12,-0.0034624004638487476,-0.00340505256867653,-0.0038397649267531307
2017-01-13,-0.004994508041206547,-0.004981501704197587,-0.005563525407367847
2017-01-16,-7.921124605927421e-07,-7.921124605927421e-07,-2.1712521733798785e-06
2017-01-17,0.010485702306439255,0.01056278164892829,0.011727810642016397
2017-01-18,0.0009295229951738977,0.0009053975048835643,0.001074729824098766
2017-01-19,0.0007533763451863318,0.0007317545809883227,0.0008465661514775231
2017-01-20,0.005087236881631789,0.00507169721064796,0.005655146262340838
2017-01-23,0.014850614932894994,0.014850614932894994,0.016548958875669022
2017-01-24,0.01242386868425851,0.01239230031133519,0.013909741689851771
2017-01-25,0.004442475900249556,0.004425634136098767,0.004983097817887628
2017-01-26,-0.00851129744405401,-0.00851129744405401,-0.009446457823446093
2017-01-27,-0.0018021405356138706,-0.0018021405356138706,-0.001945946172519422
2017-01-30,-0.004393141052120363,-0.004393141052120363,-0.004800979395809767
