Date,HFEA-Tech 55/45 TQQQ/TMF + trend @ 21d
2012-01-20,-0.01538861435342932
2012-01-23,-0.008563431998592741
2012-01-24,0.0011448194405469182
2012-01-25,-0.0022836695481485924
2012-01-26,0.017862053747444807
2012-01-27,0.0037257958511309197
2012-01-30,0.01654371591889754
2012-01-31,0.014998519328210363
2012-02-01,-0.01590490600744479
2012-02-02,0.004279062440397892
2012-02-03,-0.007049249222467507
2012-02-06,0.012196467601351442
2012-02-07,-0.01399692561605052
2012-02-08,0.010580510517014774
2012-02-09,0.002024329484714033
2012-02-10,0.004469180624155562
2012-02-13,0.0171264267611143
2012-02-14,0.012424781607034318
2012-02-15,-0.015163476229061352
2012-02-16,0.012752896271606758
2012-02-17,-0.005314680489715374
2012-02-21,-0.010365845209271446
2012-02-22,0.009235703168577108
2012-02-23,0.01057094153374396
2012-02-24,0.01392228793062097
2012-02-27,0.015287290217561401
2012-02-28,0.011998302950025134
2012-02-29,-0.01506889841474039
2012-03-01,0.0006771448394677533
2012-03-02,0.010052245765620665
2012-03-05,-0.027034650010112724
2012-03-06,-0.0011139323316176342
2012-03-07,0.00572927841859674
2012-03-08,0.00387109809902462
2012-03-09,0.008018124368984515
2012-03-12,0.0012395559135457313
2012-03-13,0.008130912165300899
2012-03-14,-0.027984608061455227
2012-03-15,0.005106741461539433
2012-03-16,0.002071095379821358
2012-03-19,-0.004261454028091378
2012-03-20,0.00848474845086058
2012-03-21,0.014443138388056838
2012-03-22,0.0007889491712605996
2012-03-23,0.01211281583249998
2012-03-26,0.022042508260452773
2012-03-27,0.011333056316739675
2012-03-28,-0.007975399574197696
2012-03-29,0.00420077796100367
2012-03-30,-0.026144977934392005
2012-04-02,0.02444416698018759
2012-04-03,-0.023820690607593165
2012-04-04,-0.0037010425321582635
2012-04-05,0.019356635558330327
2012-04-09,0.019319857978686666
2012-04-10,-0.011699554451110442
2012-04-11,-0.007900313532376772
2012-04-12,0.013259004623483894
2012-04-13,-0.004328941247460871
2012-04-16,-0.018308657151696266
2012-04-17,0.03135872313769926
2012-04-18,-0.0002552745741596198
2012-04-19,-0.016163196988612738
2012-04-20,-0.005926373343232156
2012-04-23,-0.004231571699936093
2012-04-24,-0.018776759289051495
2012-04-25,0.0368162907926039
2012-04-26,0.017384252950339185
2012-04-27,0.010545732080183468
2012-04-30,-0.011221035918507767
2012-05-01,-0.0036485723792504423
2012-05-02,0.013340226337786221
2012-05-03,-0.018054983946823835
2012-05-04,-0.029648769584243454
2012-05-07,0.0009962503493772812
2012-05-08,0.0018058673632800224
2012-05-09,-0.0028421859830519815
2012-05-10,-0.009436327603604156
2012-05-11,0.010354077669716065
2012-05-14,0.0041083426355820515
2012-05-15,0.0006779307379786992
2012-05-16,-0.008764774693676508
2012-05-17,-0.009937464669332562
2012-05-18,-0.021257367401420604
2012-05-21,0.043098575208378224
2012-05-22,-0.016567551999631048
2012-05-23,0.01172811208472877
2012-05-24,-0.014784813415621302
2012-05-25,0.0019024902251464082
2012-05-29,0.0161776775740015
2012-05-30,0.02062152713629139
2012-05-31,0.008416577984107693
2012-06-01,-0.011879455761250907
2012-06-04,0.0014178171932552885
2012-06-05,-0.007976152265445478
2012-06-06,0.008447247717242
2012-06-07,-0.004325069002481752
2012-06-08,0.015662753833308864
2012-06-11,-0.01955411367329063
2012-06-12,0.0044481572035627425
2012-06-13,0.002333665611654538
2012-06-14,0.004811760099590484
2012-06-15,0.027506328066530607
2012-06-18,0.02130775046181023
2012-06-19,0.0008262221017288247
2012-06-20,0.00828593317182682
2012-06-21,-0.034228471090573365
2012-06-22,-0.0003260238745950196
2012-06-25,-0.01361630846856441
2012-06-26,0.005935248490917328
2012-06-27,0.011695579784807841
2012-06-28,-0.01622814893355666
2012-06-29,0.03590184819982772
2012-07-02,0.01831034861424854
2012-07-03,0.0035051956370588284
2012-07-05,0.008128299713501675
2012-07-06,-0.00924982746729687
2012-07-09,0.009658403100007379
2012-07-10,-0.013985340288061155
2012-07-11,-0.006177289600819264
2012-07-12,-0.006076066894601823
2012-07-13,0.020180651347268232
2012-07-16,0.0027043192412181836
2012-07-17,-0.0018429943544885571
2012-07-18,0.021917203345671852
2012-07-19,0.01538713243785646
2012-07-20,-0.0054457461851529325
2012-07-23,-0.012631808252725973
2012-07-24,-0.001913471221641894
2012-07-25,-0.008641458910241163
2012-07-26,0.009105528726430393
2012-07-27,0.017166903394779703
2012-07-30,0.004998196011812511
2012-07-31,0.00390981794249744
2012-08-01,-0.012907992202565161
2012-08-02,0.00268940442701689
2012-08-03,0.009654715180887487
2012-08-06,0.012791206032681546
2012-08-07,-0.003629033191102032
2012-08-08,-0.0077481241748866
2012-08-09,0.003296569246500547
2012-08-10,0.00793092340484234
2012-08-13,0.0015813797468014425
2012-08-14,-0.017039269194101894
2012-08-15,-0.014896565234475833
2012-08-16,0.007379643557804695
2012-08-17,0.014022205634907903
2012-08-20,0.0048038451047008445
2012-08-21,-0.00023569955896626284
2012-08-22,0.027940846101327566
2012-08-23,-0.006415965545098468
2012-08-24,0.00912261810539608
2012-08-27,0.01006980116050884
2012-08-28,0.002807575974817461
2012-08-29,-0.00512628436896962
2012-08-30,-0.010041133369490753
2012-08-31,0.03037233348758568
2012-09-04,-0.0035061826825282414
2012-09-05,-0.008854896568768904
2012-09-06,0.013973300960388835
2012-09-07,-0.008501354020189606
2012-09-10,-0.017726673756232304
2012-09-11,-0.010544395061209128
2012-09-12,-0.011805337057928113
2012-09-13,0.016505270925591568
2012-09-14,-0.02156624633685366
2012-09-17,0.016894353439200527
2012-09-18,0.007442363084817828
2012-09-19,0.012698283404477241
2012-09-20,0.0020893892927660255
2012-09-21,0.002199635261385613
2012-09-24,-0.0002140336256714337
2012-09-25,-0.008556305365426377
2012-09-26,-0.00020927613822608292
2012-09-27,0.013962092090363738
2012-09-28,-0.012307833201477459
2012-10-01,0.002101661537786942
2012-10-02,0.0015769881983118076
2012-10-03,0.011049932934678496
2012-10-04,-0.010100764575900041
2012-10-05,-0.027695758060836524
2012-10-08,-0.0021398672240594066
2012-10-09,-0.031211362706901932
2012-10-10,0.0024660116733457253
2012-10-11,0.00448725256569668
2012-10-12,0.0035190260412173158
2012-10-15,0.007380985716318006
2012-10-16,0.005549902721383993
2012-10-17,-0.013790373072959522
2012-10-18,-0.027264964892266444
2012-10-19,-0.022443501789006032
2012-10-22,0.0007704116546216663
2012-10-23,0.0025140484222375414
2012-10-24,-0.01815638480192317
2012-10-25,-0.007146582304179927
2012-10-26,0.025054421054011358
2012-10-31,-0.002279282823778383
2012-11-01,0.015232562659566946
2012-11-02,-0.021027247897033387
2012-11-05,0.02101439116945828
2012-11-06,-0.009234319389618205
2012-11-07,-0.015379557584991453
2012-11-08,-0.005573783668181544
2012-11-09,0.006717695208503117
2012-11-12,0.003564256241064301
2012-11-13,-0.007363954977075961
2012-11-14,-0.018623026845275992
2012-11-15,-0.006570434606498793
2012-11-16,0.005371348280223021
2012-11-19,0.03123847566756939
2012-11-20,-0.01361009449602259
2012-11-21,0.00266448862909614
2012-11-23,0.0242770367205017
2012-11-26,0.012678246261888761
2012-11-27,-9.005418583536446e-05
2012-11-28,0.013208126611392902
2012-11-29,0.009046521380383882
2012-11-30,-0.005238178618079892
2012-12-03,-0.001554002688623929
2012-12-04,0.00403836240790027
2012-12-05,-0.017702770092118018
2012-12-06,0.01255141400467056
2012-12-07,-0.02129643685976261
2012-12-10,0.010796650514265017
2012-12-11,0.010976782923975548
2012-12-12,-0.018886297165636022
2012-12-13,-0.012785193051680566
2012-12-14,-0.0050476831952218325
2012-12-17,0.0015384042474811815
2012-12-18,0.012373220696104196
2012-12-19,-0.0037980585476886765
2012-12-20,0.00015644693812488233
2012-12-21,-0.002739077711445659
2012-12-24,-0.006926393250536761
2012-12-26,-0.008142504800851779
2012-12-27,0.0009673172105269297
2012-12-28,-0.0076475043672701425
2012-12-31,0.012355965758038177
2013-01-02,0.033704112225860464
2013-01-03,-0.02622851656020316
2013-01-04,-0.006674798518249418
2013-01-07,0.0004010591387008822
2013-01-08,-0.0031837385201239857
2013-01-09,0.005603711293845082
2013-01-10,0.00970611609562837
2013-01-11,0.002043371269528427
2013-01-14,-0.007078416986540448
2013-01-15,-0.008153529964188978
2013-01-16,0.006182778254555477
2013-01-17,0.008577750920092742
2013-01-18,-0.0032054017908890848
2013-01-22,0.0022462174878629115
2013-01-23,0.008947623759053426
2013-01-24,-0.021817526867593286
2013-01-25,0.008074578166964243
2013-01-28,0.003928778723082971
2013-01-29,0.0
2013-01-30,-0.0030228053737200557
2013-01-31,-0.0034318696152114414
2013-02-01,0.017961631156401005
2013-02-04,-0.027996250607656346
2013-02-05,0.024260913786275973
2013-02-06,-0.005111513935911544
2013-02-07,0.0013626247399805781
2013-02-08,0.01670217806042681
2013-02-11,-0.00018921669136868214
2013-02-12,-0.006410215627770833
2013-02-13,0.0062925214934378085
2013-02-14,-0.0010332012930442836
2013-02-15,-0.00482224215927904
2013-02-19,0.012008268968773595
2013-02-20,-0.024990968633865844
2013-02-21,-0.017981459606100415
2013-02-22,0.01625925665504271
2013-02-25,-0.020606963069232747
2013-02-26,0.006625314888165147
2013-02-27,0.016817231066246587
2013-02-28,-0.002053026041794537
2013-03-01,0.005690735903688294
2013-03-04,0.006990164300384839
2013-03-05,0.024257151383028974
2013-03-06,-0.0035876223261914145
2013-03-07,0.004904403850767869
2013-03-08,0.0005430860116952486
2013-03-11,0.00577184572905557
2013-03-12,-0.006801044768424903
2013-03-13,-0.0016437756540672145
2013-03-14,0.005611230154728187
2013-03-15,-0.005190768784689121
2013-03-18,-0.0038674480928167837
2013-03-19,-0.002221536035740124
2013-03-20,0.010502017112780516
2013-03-21,-0.01760066382256636
2013-03-22,0.015266299634195103
2013-03-25,-0.0056906610135469445
2013-03-26,0.008527001975692127
2013-03-27,0.0028206373735726875
2013-03-28,0.003274511036477246
2013-04-01,-0.01074492313866186
2013-04-02,0.012519195711796527
2013-04-03,-0.014673676337617658
2013-04-04,0.000276813888642502
2013-04-05,-0.013388165894861399
2013-04-08,-0.002273186828038025
2013-04-09,0.007145761738596174
2013-04-10,0.013619604383717655
2013-04-11,0.0011737246453691953
2013-04-12,0.01944975976131425
2013-04-15,-0.02216178987903342
2013-04-16,0.01232211376648382
2013-04-17,-0.0233232529053769
2013-04-18,-0.02049313042218062
2013-04-19,0.020304348912502247
2013-04-22,0.01821864285287399
2013-04-23,0.01100548311199703
2013-04-24,0.0019347976160119908
2013-04-25,0.003990741719840335
2013-04-26,0.006771819660090794
2013-04-29,0.009803611322634471
2013-04-30,0.012970020867729972
2013-05-01,0.006327551688814986
2013-05-02,0.019272750922359565
2013-05-03,-0.013401022154679434
2013-05-06,0.0041461190279877495
2013-05-07,-0.0026874512200098276
2013-05-08,0.008695047035949487
2013-05-09,-0.001941875461590198
2013-05-10,0.009252919119370885
2013-05-13,0.002244031055636309
2013-05-14,0.007992370634190794
2013-05-15,0.004061857636313549
2013-05-16,-0.002016376300228068
2013-05-17,0.01561160384777105
2013-05-20,-0.0025766281045343014
2013-05-21,0.002148492984328177
2013-05-22,-0.013421792171646109
2013-05-23,-0.005981374460412842
2013-05-24,-0.00030272011447798344
2013-05-28,0.01124670169796105
2013-05-29,-0.0082017737961053
2013-05-30,0.008855498873685676
2013-05-31,-0.015596719383620013
2013-06-03,0.003200840006058248
2013-06-04,-0.008258659879818088
2013-06-05,-0.021076990598507768
2013-06-06,0.006620623372021551
2013-06-07,0.023094288481577064
2013-06-10,0.00012903122367875498
2013-06-11,-0.015824030679051238
2013-06-12,-0.019150097689472827
2013-06-13,0.019833751045886885
2013-06-14,-0.009780446294233558
2013-06-17,0.015260109371095832
2013-06-18,0.012992161458649999
2013-06-19,-0.01730066425106326
2013-06-20,-0.040561171927417455
2013-06-21,-0.0076499748335464805
2013-06-24,-0.016997958059824764
2013-06-25,0.011722704135600294
2013-06-26,0.015016553606194473
2013-06-27,0.006034045085681228
2013-06-28,0.0014955351047393874
2013-07-01,0.011864145046866215
2013-07-02,0.00014545338707682158
2013-07-03,0.007557821344134819
2013-07-05,0.012159770793323322
2013-07-08,0.0016039949402283317
2013-07-09,0.01006425855399943
2013-07-10,0.009269876956298462
2013-07-11,0.03428112103066625
2013-07-12,0.005744247883697329
2013-07-15,0.004281339741229451
2013-07-16,-0.002158873977767828
2013-07-17,0.003915413286837911
2013-07-18,-0.0039282344549895045
2013-07-19,-0.016715655265371256
2013-07-22,0.003967253083728562
2013-07-23,-0.012245772059585392
2013-07-24,0.005298087228860527
2013-07-25,0.009744455544926317
2013-07-26,0.009123195767732673
2013-07-29,-0.002425738809791189
2013-07-30,0.008071617888613708
2013-07-31,0.003568055222415978
2013-08-01,0.01666078065445607
2013-08-02,0.009267110188196082
2013-08-05,0.0011848520770628035
2013-08-06,-0.009787461316565195
2013-08-07,-0.00324136870907667
2013-08-08,0.007331330740804032
2013-08-09,-0.005809517810474485
2013-08-12,0.0034222693619548553
2013-08-13,0.009135778340953317
2013-08-14,-0.006100548141755907
2013-08-15,-0.027592671245864422
2013-08-16,-0.0019555556673966413
2013-08-19,-0.002270433999040955
2013-08-20,0.007626647031053425
2013-08-21,-0.0054832149882917906
2013-08-22,0.015605948414236553
2013-08-23,0.011685476380790817
2013-08-26,0.00036907743323946757
2013-08-27,-0.03461649056799186
2013-08-28,0.007118162563395103
2013-08-29,0.011481677130806634
2013-08-30,-0.01025786434725503
2013-09-03,0.009049366308298758
2013-09-04,0.017944959726224563
2013-09-05,0.0024060285204564047
2013-09-06,0.001996444003408593
2013-09-09,0.01916413072183147
2013-09-10,0.00842525570448658
2013-09-11,-0.002776007090465832
2013-09-12,-0.002473515985624442
2013-09-13,0.0018820145015062686
2013-09-16,-0.004733200419488721
2013-09-17,0.011013715946654958
2013-09-18,0.020312873871677507
2013-09-19,0.0033907268548597496
2013-09-20,-0.006115892841100191
2013-09-23,-0.003103549408104178
2013-09-24,0.00012227238399504793
2013-09-25,-0.005200142831517918
2013-09-26,0.012599750228617625
2013-09-27,-0.002596274409106869
2013-09-30,-0.003457713871808821
2013-10-01,0.016581602465412362
2013-10-02,-0.0010077706682000754
2013-10-03,-0.019121341937291137
2013-10-04,0.014149789488880961
2013-10-07,-0.013614599126443784
2013-10-08,-0.031119620223496368
2013-10-09,-0.00616048611459335
2013-10-10,0.03483673123077438
2013-10-11,0.012297052038270907
2013-10-14,0.011395521833367263
2013-10-15,-0.005879116835266907
2013-10-16,0.018886050177812922
2013-10-17,0.008880547753676794
2013-10-18,0.027286891951716654
2013-10-21,0.0031569780669523876
2013-10-22,0.0018941801630797507
2013-10-23,-0.008845122908296338
2013-10-24,0.0067532692356314546
2013-10-25,0.011089029651791772
2013-10-28,0.0011147197325284243
2013-10-29,0.0025501186690807588
2013-10-30,-0.0017401071557848536
2013-10-31,-0.003542968324102858
2013-11-01,-0.00026641927885844854
2013-11-04,0.0026632451181060283
2013-11-05,0.002331610625417935
2013-11-06,-0.0008514267145825872
2013-11-07,-0.030601196307738058
2013-11-08,0.02171596069434373
2013-11-11,-0.0025403636390609052
2013-11-12,0.002705554893881701
2013-11-13,0.019704316875557095
2013-11-14,0.004163225980690244
2013-11-15,0.003816989204412447
2013-11-18,-0.015212562273535514
2013-11-19,-0.005425633863417546
2013-11-20,-0.0038306321836008798
2013-11-21,0.016920734010040406
2013-11-22,0.00858318095415711
2013-11-25,0.0036338284260148514
2013-11-26,0.00910051662234157
2013-11-27,0.011101451273408948
2013-11-29,0.008824972351987459
2013-12-02,-0.003326700956453444
2013-12-03,-0.001503299797055424
2013-12-04,0.0014119346285919932
2013-12-05,-0.0016996192218312835
2013-12-06,0.011349807988830585
2013-12-09,0.006586102369492809
2013-12-10,-0.0010890087846479992
2013-12-11,-0.02045369356243655
2013-12-12,-0.004466284333430598
2013-12-13,-0.002622551305453508
2013-12-16,0.009347916926024226
2013-12-17,-0.00346997635121179
2013-12-18,0.019085705694598578
2013-12-19,-0.004944989728182897
2013-12-20,0.016454814202754766
2013-12-23,0.017793006072498653
2013-12-24,0.0007671942995585158
2013-12-26,0.00536125581706105
2013-12-27,-0.003917409473058364
2013-12-30,-0.0028764221975712493
2013-12-31,0.010602415678555188
2014-01-02,-0.012851738357685844
2014-01-03,-0.011880648664135596
2014-01-06,-0.005943168486120687
2014-01-07,0.014351467564230527
2014-01-08,0.004113019725998635
2014-01-09,-0.005768759458331313
2014-01-10,0.005598602975418365
2014-01-13,-0.024459642686431474
2014-01-14,0.03148720621486493
2014-01-15,0.012846758651338509
2014-01-16,0.0011416044486201706
2014-01-17,-0.009866790506555562
2014-01-21,0.012407094463485436
2014-01-22,0.005103300525967036
2014-01-23,-0.006612321875681077
2014-01-24,-0.032688437114477005
2014-01-27,-0.015995914708521748
2014-01-28,-0.00019168158807659764
2014-01-29,-0.017244540926742904
2014-01-30,0.028989260415873255
2014-01-31,-0.003952173807121407
2014-02-03,-0.03643931177338636
2014-02-04,0.010842999834677826
2014-02-05,-0.01911592781225493
2014-02-06,0.014717328187854851
2014-02-07,0.02981334970851412
2014-02-10,0.013760729259259752
2014-02-11,0.01156288995945245
2014-02-12,-0.004056915240126718
2014-02-13,0.02182201129274689
2014-02-14,0.0011568902108811119
2014-02-18,0.011750934533406854
2014-02-19,-0.017401861752710995
2014-02-20,0.005352575161435974
2014-02-21,0.0032552084443970225
2014-02-24,0.00661635608360891
2014-02-25,0.010044416424699564
2014-02-26,0.0052216807554166245
2014-02-27,0.018101660378602693
2014-02-28,-0.0009823428781887248
2014-03-03,-0.0038112978009081765
2014-03-04,0.001853688946763632
2014-03-05,0.006786957296767527
2014-03-06,-0.01477689862768888
2014-03-07,-0.016098854991439634
2014-03-10,0.0027804858032378643
2014-03-11,-0.003918440895832016
2014-03-12,0.015556816838864463
2014-03-13,-0.005049710805960728
2014-03-14,-0.010621387916278896
2014-03-17,0.004482166620557743
2014-03-18,0.0248931915714114
2014-03-19,-0.019780401183064518
2014-03-20,0.0018510702160082827
2014-03-21,-0.006017946918158237
2014-03-24,-0.0034678908309766065
2014-03-25,0.00013996748211922427
2014-03-26,-0.010929497151622067
2014-03-27,-0.003201508191458452
2014-03-28,-0.004175170431834541
2014-03-31,0.008627409869275899
2014-04-01,0.017525239837873803
2014-04-02,-0.003141238959689801
2014-04-03,-0.007121839838568285
2014-04-04,-0.03494817075695275
2014-04-07,-0.007867108388242266
2014-04-08,0.017933635942159343
2014-04-09,0.02225462315242881
2014-04-10,-0.03848934232646626
2014-04-11,-0.00878895141954373
2014-04-14,0.009326756015433126
2014-04-15,0.01285757771782875
2014-04-16,0.023790406075155472
2014-04-17,-0.014918331655303313
2014-04-21,0.01140231211780024
2014-04-22,0.018604644372128346
2014-04-23,-0.007418814156447813
2014-04-24,0.018605742624274915
2014-04-25,-0.025137602252497723
2014-04-28,0.0002594275147959962
2014-04-29,0.01048576996054167
2014-04-30,0.009746269059470004
2014-05-01,0.01786287127158852
2014-05-02,0.0072459754040677445
