,TQQQ,TECL,TYD,UGL
2012-06-08,1.0590309775238618,0.33270332692518456,1.5,0.3364288005449604
2012-06-11,1.0490257954682596,0.33176930267443056,1.5,0.3352952198371285
2012-06-12,1.0400160806392253,0.3287314819539818,1.5,0.3323685446771517
2012-06-13,1.0296546931305461,0.32449268222908484,1.5,0.3307470619238204
2012-06-14,1.0285904522813,0.3258125061478505,1.5,0.3312899557701991
2012-06-15,1.0268908827814305,0.32471622229373925,1.5,0.3346966564855441
2012-06-18,1.0462201965227793,0.32891451680761175,1.5,0.3442750924020061
2012-06-19,1.0455629314723356,0.3287946092202038,1.5,0.34161772996018464
2012-06-20,1.0717451333409287,0.3398995928200619,1.5,0.34169741016108557
2012-06-21,1.0867625268438015,0.34276985151684536,1.5,0.3377326735167848
2012-06-22,1.1066956781898492,0.35140249188084444,1.5,0.3480937622872878
2012-06-25,1.136564158776891,0.3655496601526559,1.5,0.35178316733914605
2012-06-26,1.1233731290851419,0.36140060133289104,1.5,0.34833975156333685
2012-06-27,1.1135433720762016,0.35792480069968563,1.5,0.34747885589420363
2012-06-28,1.1363137425756178,0.3622899683890533,1.5,0.3611582120320669
2012-06-29,1.1132357315733536,0.3540827012059769,1.5,0.3803526139504123
2012-07-02,1.124043071808342,0.35684255822488054,1.5,0.38775412058195796
2012-07-03,1.1471194389048571,0.36329631390329,1.5,0.4060648393840493
2012-07-04,1.1827975944608704,0.38169166072025706,1.5,0.40890814756596217
2012-07-05,1.1842143290636367,0.3852918147106294,1.5,0.408705392114369
2012-07-06,1.1774845605364876,0.38384622419980735,1.5,0.41827463298144085
2012-07-09,1.1539349846444051,0.3780638479104869,1.5,0.46621071645874745
2012-07-10,1.167082901275176,0.3829044552144458,1.5,0.4668719972768607
2012-07-11,1.1637337143420383,0.382058395235414,1.5,0.4558656464087321
2012-07-12,1.1497802144884997,0.38035840447493313,0.6344726197271489,0.45544260531699116
2012-07-13,1.1579535170483335,0.3820427799239803,0.6371319754202197,0.4460400330798316
2012-07-16,1.1664490460255628,0.38765530053994524,0.6365478525546099,0.4512317977348453
2012-07-17,1.1604277186160445,0.38858896124923764,0.636434566034435,0.4534248420851434
2012-07-18,1.1341353607644957,0.38996529440460587,0.6364584290419304,0.44823088784351783
2012-07-19,1.1187485406255808,0.38384465807278445,0.6359623666135675,0.4458277346233874
2012-07-20,1.1332195839870223,0.3907997124068614,0.6419149814510885,0.4783026301083741
2012-07-23,1.178905938768777,0.4096420920957863,0.6422833078171767,0.4957491704399146
2012-07-24,1.128289839621665,0.3898605164123001,0.6416393681053203,0.5041643584404846
2012-07-25,1.1048708987940727,0.37881936699073665,0.6416015512577565,0.5037464028950414
2012-07-26,1.0933621663403568,0.3765382009463876,0.6415966080914227,0.5026469400760132
2012-07-27,1.0797280794450828,0.37441489480261814,0.6406537486112447,0.5044671016555248
2012-07-30,1.0839393140340405,0.37814326054602243,0.601081883490241,0.524901815761144
2012-07-31,1.0844746026803096,0.3821226547158266,0.601320828495797,0.5314134187429184
2012-08-01,1.0880798650622228,0.38395975274558736,0.6024278346192522,0.5323223164444525
2012-08-02,1.0765930963183212,0.3785951355489138,0.5994132565723771,0.5205310705486603
2012-08-03,1.0386625735841306,0.3636970518944192,0.596872980284199,0.5136513181931492
2012-08-06,1.0354789731715148,0.36658370444646193,0.5945123422697662,0.5121087322256154
2012-08-07,1.0547732249535304,0.3748927471737354,0.5925394232980532,0.521363307501641
2012-08-08,1.0552479581852254,0.3753212391137423,0.5925986702934878,0.5265821316522264
2012-08-09,1.0959032970316331,0.3955106045527495,0.591676966283604,0.5668513829538678
2012-08-10,1.1313896323406492,0.4093390029417195,1.4073171241941567,0.582534972007481
2012-08-13,1.1600025367131106,0.41975223675767115,1.4074372815771625,0.6048545694042733
2012-08-14,1.1723475352524613,0.42237936000667925,1.4156514041393438,0.6092509838697746
2012-08-15,1.1770648553763632,0.42187651779034735,1.427732585120059,0.6093970926360321
2012-08-16,1.2467343367676023,0.4407163771854109,1.4076011247133564,0.6529089684727116
2012-08-17,1.2647347975090089,0.45084978506576157,1.3713708528975062,0.6357812782252372
2012-08-20,1.2782817021634498,0.45392964337734176,1.3772514760628265,0.6515798441067229
2012-08-21,1.2848514747041735,0.45597698768793676,1.3526150729052084,0.6587252030811585
2012-08-22,1.3284543609676223,0.47411859567565817,1.3630007714708126,0.6641725667733788
2012-08-23,1.3764842704933642,0.5010631944326127,1.361666686436181,0.6561562123035803
2012-08-24,1.4060728508598372,0.5142825138439062,1.3694598766934298,0.6594837463702969
2012-08-27,1.4193092021014702,0.5105124971378606,1.3777557982850315,0.6706567839802072
2012-08-28,1.4856679105918822,0.5402063089475999,1.5,0.6836767961866222
2012-08-29,1.51342898341973,0.5498230426281058,1.5,0.684865814987243
2012-08-30,1.5114015820162,0.5494757788404103,1.5,0.676850784875265
2012-08-31,1.5487935253576937,0.5660686334534666,1.5,0.6964237576201645
2012-09-03,1.5936780640212103,0.5860824653909745,1.5,0.5559808278472546
2012-09-04,1.5717455338467907,0.5627372669320315,1.5,0.477594736584756
2012-09-05,1.514788031136432,0.5424655431376917,1.5,0.47684081569461134
2012-09-06,1.5251462384667442,0.5440139984487173,1.5,0.47790032159895723
2012-09-07,1.505003416722379,0.5341807182573975,1.5,0.475521685878015
2012-09-10,1.5103413164359802,0.5334527945569641,1.5,0.4628783098240224
2012-09-11,1.4867240657577554,0.5269747669782818,1.5,0.46609893031894184
2012-09-12,1.489599926305744,0.5266668239677236,1.5,0.470813106744643
2012-09-13,1.4807237824832618,0.5272497369749491,1.5,0.46403428987613565
2012-09-14,1.4075263341304896,0.4996842211881696,1.5,0.3945875118408469
2012-09-17,1.3771177417481482,0.48572542340278485,1.4600000000000002,0.3895500582661504
2012-09-18,1.3490143551700824,0.47550756779479836,1.43,0.37787560167489936
2012-09-19,1.3686743835385304,0.4834826118855524,1.44,0.37964477449083134
2012-09-20,1.4467803319860137,0.5116803214998839,1.47,0.386985117284835
2012-09-21,1.3993716680685515,0.49597971856486156,1.4,0.3729422882965777
2012-09-24,1.4646168528873758,0.5152548954107448,1.44,0.3823762793530813
2012-09-25,1.5553726434843578,0.5543151869526388,1.5,0.3989348874196537
2012-09-26,1.4906159226961635,0.5417400210665383,1.5,0.39648275753317636
2012-09-27,1.4584454176427144,0.5331417257872287,1.5,0.3916562552587626
2012-09-28,1.4271439317887002,0.5255602808009164,1.5,0.39107665393822094
2012-10-01,1.415684958059857,0.5154783613412848,1.435264829301146,0.3911189346137352
2012-10-02,1.4107782170037342,0.516299341946958,1.498303301816986,0.42830156178590406
2012-10-03,1.4309672432474052,0.521447866136443,1.5,0.4887601482207377
2012-10-04,1.4663405054612522,0.5341877824729827,1.49,0.4887890997955501
2012-10-05,1.3673289225484258,0.4945676117983447,1.3900000000000001,0.45296698467057145
2012-10-08,1.1869660367125088,0.4345900495976992,1.22,0.3954452070672963
2012-10-09,1.2339423413185193,0.45329522557840773,1.28,0.42753861505943624
2012-10-10,1.279416491793764,0.4653972775274404,1.33,0.43735039447225205
2012-10-11,1.3788843058978995,0.5015203019796973,1.44,0.4724015895791916
2012-10-12,1.4104797064499908,0.5110438215490579,1.46,0.4868469437573635
2012-10-15,1.4708723851201828,0.5327916436729377,1.46,0.6373847026036372
2012-10-16,1.3938216660066725,0.504795390398293,1.4000000000000001,0.6005662105398899
2012-10-17,1.3917427870586476,0.505414045679227,1.42,0.6300268698374573
2012-10-18,1.2334757086347292,0.44727610852997984,1.28,0.566063110800494
2012-10-19,1.1904646788418114,0.42609003963526004,1.2799999999999998,0.5670138901625851
2012-10-22,1.1694338735272134,0.4242962477628411,1.31,0.5682094177276441
2012-10-23,1.1097470943445025,0.4037196799998357,1.26,0.5639159250130293
2012-10-24,1.1621837477278072,0.42502439652273105,1.3499999999999999,0.6040200776767092
2012-10-25,1.1855143505475665,0.4207718126190959,1.3499999999999999,0.615552563219976
2012-10-26,1.1234140755806226,0.3947159768978939,1.2699999999999998,0.6052543015105863
2012-10-29,1.2227167807869592,0.42835141867114507,1.41,0.6933891034379187
2012-10-30,1.1678391389589378,0.4130660617287114,1.39,0.6944102909894161
2012-10-31,1.193680465394088,0.42195693986387717,1.42,0.7540595766878067
2012-11-01,1.218141598222876,0.43507238774264956,1.43,0.7651390818649713
2012-11-02,1.1432110188832585,0.4093934974618866,1.35,0.7251499661998634
2012-11-05,1.1962181503320188,0.42634466054676035,1.42,0.7294082923959151
2012-11-06,1.1800391776206494,0.41907346673850593,1.3900000000000001,0.7382291217799596
2012-11-07,1.149055040246146,0.4101145399333841,1.3699999999999999,0.6430564958950726
2012-11-08,1.2015476593824903,0.4333313749637877,1.47,0.6603763445476474
2012-11-09,1.1979762197974637,0.43169492281217825,1.5,0.6634652546910771
2012-11-12,1.1311989652767902,0.404178754883781,1.46,0.6429490762482993
2012-11-13,1.0973575492447,0.3919205176815876,1.42,0.6344219593573224
2012-11-14,1.1017583343895947,0.3893063375753216,1.44,0.6459780860853136
2012-11-15,1.092139520688427,0.38222622632747427,1.45,0.6372660961070482
2012-11-16,1.0609203458808873,0.369326481462435,1.42,0.6045844341469734
2012-11-19,1.0480193162063567,0.3615784167252964,1.44,0.6117606130405249
2012-11-20,1.035759305790053,0.35072858423156367,1.39,0.6152479488632885
2012-11-21,1.0135956601945288,0.3404589143657813,1.37,0.5933496050527646
2012-11-22,0.9997359313094871,0.33429602544233983,1.33,0.5767325000643917
2012-11-23,1.021822584725153,0.34497499711990076,1.35,0.5886899836866917
2012-11-26,0.9860065162794162,0.3322931850153741,1.29,0.541512399590216
2012-11-27,1.0265899058906236,0.34345880469236856,1.31,0.5532281100139442
2012-11-28,1.047728535793199,0.3484489849884698,1.3,0.5511550409354082
2012-11-29,1.0348495119447163,0.34510289443630754,1.3,0.5455575203143476
2012-11-30,1.0621525602718218,0.3527670802701026,1.3299999999999998,0.5592702042230837
2012-12-03,1.1829296608118514,0.39042048862771156,1.46,0.5955530502165575
2012-12-04,1.1405210782028221,0.3780120067238901,1.4000000000000001,0.590053308942143
2012-12-05,1.1339084728137174,0.3763549955806615,1.39,0.5794495053524181
2012-12-06,1.1774417822267074,0.3918293397416042,1.46,0.6502922082786153
2012-12-07,1.1603115023200177,0.38401057475844974,1.42,0.6660867968973199
2012-12-10,1.204070622845104,0.39745612857765744,1.4600000000000002,0.7052431353285263
2012-12-11,1.2337651346026706,0.407270791089078,1.4600000000000002,0.7165595019422846
2012-12-12,1.2528190066888196,0.41471015045429477,1.5,0.7431515664995841
2012-12-13,1.2467791632141574,0.4159430621106428,1.46,0.7196061062331633
2012-12-14,1.2083668725841474,0.4147550932716976,1.45,0.7184857676600388
2012-12-17,1.1999095222071692,0.4160731602776957,1.43,0.7546001604234481
2012-12-18,1.221555613122031,0.43273322431164035,1.3699999999999999,0.730927543488406
2012-12-19,1.2219515389804603,0.43449231760795326,1.39,0.6142048083131751
2012-12-20,1.3324508660280503,0.47908398252597856,1.48,0.6546283115928784
2012-12-21,1.347524092835763,0.4789874648505407,1.5,0.6299011201463043
2012-12-24,1.3298195624324265,0.47095701212537927,1.5,0.6256325618993096
2012-12-25,1.337774403808782,0.47531656146450707,1.5,0.6517175691293521
2012-12-26,1.357880231852633,0.48354616012677937,1.5,0.6510075134539819
2012-12-27,1.2838643991272514,0.4537633120024344,1.44,0.6253816466502727
2012-12-28,1.2868532819930842,0.4509171141186856,1.44,0.6293209756598397
2012-12-31,1.2870828628874287,0.44848996267456953,1.45,0.6318370115602385
2013-01-01,1.153576945034995,0.4078456114155539,1.3699999999999999,0.5856677236153045
2013-01-02,1.0971663781074839,0.39304280325271557,1.3599999999999999,0.5571893147815986
2013-01-03,1.047416318168145,0.3728912376892524,1.2999999999999998,0.5307933221123431
2013-01-04,0.9653921936516862,0.33988075462776973,1.17975,0.4711399048172767
2013-01-07,0.9532046593505844,0.3334944596370486,1.1343,0.44734098619618234
2013-01-08,0.9853175576321548,0.3434670086254904,1.1500000000000001,0.45043112452919254
2013-01-09,1.028442351893049,0.35757916159250414,1.2000000000000002,0.4649046069302211
2013-01-10,1.068749062743209,0.37298333659574606,1.2200000000000002,0.4695143195585037
2013-01-11,1.098287924769787,0.38338922281727794,1.27,0.49572336079588264
2013-01-14,1.177459926383788,0.4008400265363089,1.28,0.4871061670024921
2013-01-15,1.1968879966610617,0.4058540085512172,1.29,0.4882626595057924
2013-01-16,1.2559135054125097,0.4255594228285879,1.3399999999999999,0.5039002746945307
2013-01-17,1.3641007745565739,0.4651067002333293,1.43,0.6109261319092697
2013-01-18,1.253414431458574,0.42998860275079576,1.3192000000000004,0.5298887937325111
2013-01-21,1.4334978141586816,0.49733054028817714,1.5,0.6339785520617469
2013-01-22,1.4341709539113485,0.499042356212119,1.4726,0.6290778964256267
2013-01-23,1.405144547970513,0.4890576995297037,1.46,0.619023611323099
2013-01-24,1.371129631285425,0.4759009835042891,1.43,0.6042482677671823
2013-01-25,1.3636312348310489,0.477539617246229,1.4200000000000002,0.5940784617717101
2013-01-28,1.3232195365021435,0.46099449356972977,1.29,0.5423301125682545
2013-01-29,1.2947974082291822,0.452730530068144,1.24,0.5222086989723531
2013-01-30,1.2462427483671774,0.42802799551581344,1.1290500000000003,0.4998358557225122
2013-01-31,1.2967492827537788,0.4339650674608071,1.0878,0.505494885101801
2013-02-01,1.3001135990644943,0.43615637931667783,1.0829999999999997,0.49737889517992245
2013-02-04,1.2571631141462116,0.4316474197005561,1.0489499999999998,0.4896470920363991
2013-02-05,1.307161947523012,0.4599482277004046,1.1342999999999999,0.5457295292636405
2013-02-06,1.2003289734229456,0.43165457694701953,1.0834999999999995,0.5121512183895887
2013-02-07,1.2797477181861125,0.4660361089491885,1.14,0.5449214977392299
2013-02-08,1.300318354806473,0.47527400345640086,1.21,0.5503882929258875
2013-02-11,1.3907036630227991,0.5088230689485053,1.26,0.5764937049681927
2013-02-12,1.3902681988232246,0.507992766606116,1.26,0.6053125514474844
2013-02-13,1.3311205103029136,0.48485617487814386,1.1956,0.5661897493854534
2013-02-14,1.213316997952497,0.4404889962416551,1.0939500000000002,0.5203092912365714
2013-02-15,1.3036984658754383,0.47300413304666844,1.164,0.5391866676444339
2013-02-18,1.2920166414499556,0.46503859791292335,1.1623,0.5489424275673237
2013-02-19,1.3093278098110048,0.4682170943989449,1.1900000000000002,0.521463566798484
2013-02-20,1.3226719163571545,0.47207369610664257,1.1956000000000004,0.5193130792601751
2013-02-21,1.4294689627648898,0.5117299666120442,1.2969,0.5177151633365284
2013-02-22,1.4481289923608962,0.5283441510614025,1.34945,0.5237953001534208
2013-02-25,1.452695095396211,0.5299341744043663,1.32,0.5123497680985967
2013-02-26,1.488207075226268,0.5467555395100717,1.4500000000000002,0.5558716861930084
2013-02-27,1.4138637355338346,0.5242994044112957,1.4100000000000001,0.4775162930373959
2013-02-28,1.3462193809578094,0.5039219892200677,1.3900000000000001,0.463219741464016
2013-03-01,1.4204276849907762,0.5321657608026887,1.4700000000000002,0.4816135255055869
2013-03-04,1.3373292831516097,0.5003704657927609,1.42,0.4629150738660814
2013-03-05,1.3004074896698246,0.4809517018388077,1.36,0.4503153385925102
2013-03-06,1.3086338463212233,0.4759130905247497,1.34,0.442517413766919
2013-03-07,1.2864950778669493,0.4642155457227526,1.27,0.4154217256655027
2013-03-08,1.2798555769091235,0.4611802682821947,1.25,0.40783024147444974
2013-03-11,1.2577674765277211,0.45236508239048356,1.19,0.38866267525690434
2013-03-12,1.2142838531472182,0.4359966373330797,1.1500000000000001,0.37724870854993303
2013-03-13,1.3013011251440256,0.4701181028783137,1.2500000000000002,0.4097097033149383
2013-03-14,1.1773054002923775,0.4262004197141994,1.14,0.3728859132047711
2013-03-15,1.1250300998706149,0.40867638840853304,1.08,0.35095412965263684
2013-03-18,1.1437807916511256,0.41579950913313574,1.1000000000000005,0.3624553254748644
2013-03-19,1.1641969281494866,0.42202160505918784,1.1500000000000001,0.393024632937913
2013-03-20,1.1245837091854836,0.40952783580723795,1.1700000000000002,0.41374828994343743
2013-03-21,1.0775125756154347,0.3932308353530755,1.1300000000000001,0.4002134567660387
2013-03-22,1.0818550794730268,0.3957839528971273,1.1300000000000001,0.42966061653613974
2013-03-25,1.1224718582846627,0.40854917916700534,1.1500000000000001,0.45081823326752307
2013-03-26,1.118825470376249,0.41081178235302374,1.1800000000000002,0.45958594880745035
2013-03-27,1.2571419273722775,0.4638814620445849,1.24,0.4906360946784751
2013-03-28,1.364570993407459,0.5036049447310016,1.3199999999999998,0.6184162333454515
2013-03-29,1.4578657403564363,0.5346889334631229,1.3199999999999998,0.6386135122022296
2013-04-01,1.4952217043773999,0.5520444137520644,1.3299999999999998,0.673646454778552
2013-04-02,1.5046452673806265,0.5591638726328455,1.2999999999999998,0.6889505972734252
2013-04-03,1.4559987850310727,0.5428189570261297,1.26,0.6696335781145488
2013-04-04,1.4642272716329314,0.5496391859642129,1.2999999999999998,0.612687259342421
2013-04-05,1.4908083704658306,0.5610871882161369,1.34,0.6509450319160628
2013-04-08,1.5200445544867078,0.5740423991028671,1.4000000000000001,0.6490132830455347
2013-04-09,1.4896662486733525,0.5608971142886708,1.3699999999999999,0.6656886638712554
2013-04-10,1.4066880387379035,0.5330524437126715,1.34,0.6282681972963866
2013-04-11,1.2995248473049106,0.4907496906859878,1.26,0.5743129707211347
2013-04-12,1.3192280346976577,0.4973181084712127,1.27,0.5833310685199152
2013-04-15,1.4211456830560334,0.5334845409777735,1.39,0.5057334943989021
2013-04-16,1.3893475520834893,0.5248451784897319,1.41,0.30291138165178055
2013-04-17,1.4203901365306395,0.5423702755675378,1.41,0.2893104017144039
2013-04-18,1.5104343802336282,0.5741081449392527,1.49,0.2960335419642674
2013-04-19,1.4402112293846678,0.5543777115470643,1.5,0.29416336838877305
2013-04-22,1.3969555070175366,0.5327749321465965,1.49,0.28948017854469715
2013-04-23,1.362540660481716,0.518447225898393,1.5,0.29011966957074564
2013-04-24,1.366975859427566,0.517399831298586,1.5,0.28876618129866116
2013-04-25,1.3522198111237491,0.5039971966980681,1.5,0.288046502272056
2013-04-26,1.357009753525223,0.5007282384651458,1.5,0.28486822906562886
2013-04-29,1.350076879476426,0.4960105255773849,1.5,0.27255972305883763
2013-04-30,1.337659292633017,0.4834177378682892,1.5,0.27143920541352773
2013-05-01,1.3405313091938802,0.48249764924283495,1.5,0.27007163994154976
2013-05-02,1.3352658896456386,0.4805561459213508,1.5,0.2653122085942362
2013-05-03,1.339518566582767,0.48636069223968065,1.5,0.2698351739740078
2013-05-06,1.2921736300497613,0.46848277931758964,1.4355,0.25753535121705157
2013-05-07,1.2883453206037934,0.46519061411982676,1.4060000000000001,0.25367141505038676
2013-05-08,1.2667538443782476,0.45398051439953024,1.3796999999999997,0.24796708848094276
2013-05-09,1.3766357082194878,0.48292240235328854,1.455,0.261428388331861
2013-05-10,1.4206697901933187,0.49613905198362956,1.4849999999999999,0.2651734206961968
2013-05-13,1.314664068098977,0.4582217182017628,1.3725,0.24124939277560378
2013-05-14,1.342344555684806,0.4695286277921849,1.3875000000000002,0.25545677805581485
2013-05-15,1.2785281222624292,0.44359752635927313,1.27985,0.32078874694599224
2013-05-16,1.3122782939123077,0.45609926794253847,1.3032,0.33526350920117576
2013-05-17,1.487484437579293,0.5113460289914541,1.4024999999999999,0.3784719566571318
2013-05-20,1.3702099399784333,0.4555460137124112,1.2095999999999998,0.32694806690140626
2013-05-21,1.3470634451486234,0.4486581962317066,1.1502000000000001,0.2978124799761505
2013-05-22,1.3164801539971687,0.43667622232016945,1.0863,0.2721728450132114
2013-05-23,1.0484733571515228,0.3633293648488037,0.9425568717367355,0.19478841762497887
2013-05-24,1.1134042839408316,0.3885867804177062,0.9570309491258432,0.20812263764633562
2013-05-27,1.1707856049470002,0.4104591089192048,1.0093126787469127,0.22246441819544785
2013-05-28,1.1691906344087315,0.40964120434053375,1.0096641854871018,0.23391103026866317
2013-05-29,0.9307683302087852,0.33343275017627766,0.801545777820039,0.18193454718491783
2013-05-30,0.9227039538405399,0.3292670469928461,0.8059520465483092,0.18163528526627631
2013-05-31,0.9782098927760303,0.34633346332537013,0.8697720621400571,0.19781812763193554
2013-06-03,0.9515946773666815,0.3286424505639248,0.8066224770595936,0.19262685858687348
2013-06-04,0.9865214384956349,0.34601629870363226,0.8769589172086967,0.20553953105225278
2013-06-05,0.9230596306119265,0.32627128421867163,0.8751100995905918,0.20063668523881958
2013-06-06,0.9457180709567872,0.341300290144334,0.9208963258684136,0.21046942734009433
2013-06-07,0.9676219224467809,0.3532312049468095,0.9200467462253616,0.21662569873444618
2013-06-10,0.8676916364990196,0.31894586184424467,0.8325603477040118,0.19701208825176222
2013-06-11,0.7694354097035733,0.28415872168652945,0.7930675196652905,0.17818481903734973
2013-06-12,0.8291184322672657,0.30713520500637437,0.8637870844857912,0.19675108069894928
2013-06-13,0.7036164810932212,0.25918361260352296,0.7384666788166856,0.170097655961516
2013-06-14,0.7551885538131369,0.2800949635614735,0.7785270096802711,0.19189265238297784
2013-06-17,0.8052934938354503,0.30017999441940285,0.8287886526152369,0.20622357804605757
2013-06-18,0.7153748691173124,0.26695797671894167,0.7407485161736175,0.1880160456935951
2013-06-19,0.7580374973480689,0.2816922938277562,0.7865922331839512,0.20451109657223016
2013-06-20,0.6079497627376347,0.22622949328476585,0.5800224816625622,0.16527952482207603
2013-06-21,0.5479492468582541,0.19967283574212905,0.4495534365960186,0.1749772720435352
2013-06-24,0.44168590670483476,0.16197709461075951,0.3606290213641741,0.14673244011523878
2013-06-25,0.3749924701538911,0.13833288660854495,0.2896542458532595,0.12802393481733404
2013-06-26,0.3407637020949651,0.12548629939515862,0.25674293882541066,0.11657777003577854
2013-06-27,0.36457485658630967,0.13384536126275948,0.2693102595114656,0.1289936013633994
2013-06-28,0.4019225283717906,0.1486582960251287,0.28807147554542095,0.13231929668268147
2013-07-01,0.3692095549374714,0.137074864259872,0.2678886403281329,0.11211060499853798
2013-07-02,0.3408416786685193,0.12867654189850158,0.24479330975527203,0.09975185180395733
2013-07-03,0.3656608124645031,0.13554162209510406,0.2612426639591629,0.10739430867581914
2013-07-04,0.3455289475002409,0.12769886686838156,0.24351595685573535,0.09991029387662896
2013-07-05,0.3492208855097286,0.12735993792120512,0.24533073984078724,0.10058082779689946
2013-07-08,0.20018446724494243,0.07250513409486889,0.13885382372463884,0.058000888840526545
2013-07-09,0.26390320028802133,0.09514256739450443,0.18040196008486503,0.07619306235713119
2013-07-10,0.2547811547793771,0.09198796867736261,0.17640816312314647,0.07328463561700208
2013-07-11,0.23934638288436938,0.0857704967095808,0.16233843565071576,0.06581051290698753
2013-07-12,0.3202138700730315,0.11542421916566147,0.20964185510693786,0.0870560807082971
2013-07-15,0.34247887121384896,0.12226081066778745,0.21428737267829723,0.09045908128444181
2013-07-16,0.3900271902638234,0.13832410997641112,0.2419397374998793,0.1020360026116741
2013-07-17,0.45668306292201916,0.16226647255150792,0.27839147651923857,0.11662552769133262
2013-07-18,0.4685810907596492,0.16685108209105146,0.28225243924822935,0.11407701070902222
2013-07-19,0.4294115676153177,0.1512317536759617,0.27017600579792633,0.10552111575488278
2013-07-22,0.5256608391475545,0.1833145667664452,0.36613220209718417,0.12988998819928563
2013-07-23,0.5099047058385323,0.17707759978093598,0.3562923609801595,0.11632197754661401
2013-07-24,0.5457245882677129,0.18624413623827293,0.4047097133514857,0.11351112340656504
2013-07-25,0.485187694485161,0.16709174487533776,0.37279829187632013,0.09638798447856337
2013-07-26,0.5074172430775088,0.17682555703120895,0.3986364188977109,0.1037963691238726
2013-07-29,0.5359572504630661,0.18704993617293086,0.4498062099720603,0.11244639055098601
2013-07-30,0.5299733634741636,0.18580036450110995,0.42301310542373827,0.11851550472638091
2013-07-31,0.48624407811801446,0.16964934279572635,0.40290000000000004,0.11517096210041738
2013-08-01,0.5039140512049386,0.17482308646817799,0.3697558750769208,0.10897782486739464
2013-08-02,0.40799962233637166,0.14155987095129974,0.2562412570237208,0.08463441781004925
2013-08-05,0.5772000000000003,0.20669429848017662,0.3517969267643824,0.11877653411063951
2013-08-06,0.5336000000000002,0.20433989991497467,0.34528862035450986,0.11194316130325001
2013-08-07,0.5396,0.20719264330192708,0.3537189551652669,0.11269620345781459
2013-08-08,0.5808000000000002,0.22187481904383693,0.38000840384690937,0.12377645892382937
2013-08-09,0.5693333333333334,0.21325359148417705,0.3755059191280355,0.12411968319358894
2013-08-12,0.4940000000000002,0.17977346214219317,0.3422029442489789,0.10760038975977453
2013-08-13,0.46366666666666684,0.16802093062143159,0.3477500000000001,0.10108275563807359
2013-08-14,0.343334178922065,0.1271211800016907,0.27645,0.07894452443743935
2013-08-15,0.36728022072475386,0.1335865498108933,0.29610000000000003,0.0839586240999578
2013-08-16,0.29287961771891446,0.10685976767415387,0.23925000000000002,0.06930691618525835
2013-08-19,0.20506909829232,0.07523283888223245,0.16810000000000008,0.04701785247736934
2013-08-20,0.09024233664043738,0.033830501565777445,0.1275,0.03533498668475451
2013-08-21,0.112725731989616,0.04244672828450011,0.1612500000000001,0.045465468154854465
2013-08-22,0.08404499326766153,0.03196581483769873,0.12599999999999992,0.03549344816068033
2013-08-23,0.07444336916044648,0.027727843667537968,0.10853157335169553,0.03246243739791877
2013-08-26,0.10957699081560274,0.04036023031060446,0.15323230434867763,0.04457511924763081
2013-08-27,0.12931656237832123,0.0477051161481943,0.18231922992429572,0.05515948590197462
2013-08-28,0.15826100701683285,0.05894896554068299,0.22157195869050414,0.07071815349167951
2013-08-29,0.12938205693105181,0.04820772566570442,0.1806510706762278,0.058257512339480094
2013-08-30,0.14463667331983243,0.05574100973263758,0.23274999999999996,0.07242866874829428
2013-09-02,0.12682558843274888,0.04925496436173516,0.20790000000000014,0.06422779251544818
2013-09-03,0.12261424095119473,0.047852625089080315,0.20370000000000013,0.06216110387899681
2013-09-04,0.10113178790187784,0.039401718100872146,0.1734,0.05181817769168449
2013-09-05,0.07190991017802636,0.027959822514927825,0.12350000000000003,0.036839396911977844
2013-09-06,0.044845730325272386,0.017280044128787888,0.0756,0.02189001995078987
2013-09-09,0.08120876936479297,0.032182662406609386,0.14450000000000002,0.042411518888134644
2013-09-10,0.10202537362165907,0.04046259982446979,0.18000000000000005,0.053113085805377935
2013-09-11,0.0829017574526633,0.03270789224177362,0.14580000000000007,0.042876702350035746
2013-09-12,0.09122862081451026,0.035800086583835836,0.15389999999999995,0.046142699955110535
2013-09-13,0.15048597316566145,0.059271075418546273,0.15210000000000007,0.04592751657560471
2013-09-16,0.18365004912702723,0.07279729780270425,0.18500000000000003,0.057966102294024276
2013-09-17,0.20668279404283124,0.08183982286100963,0.2106,0.06735600879938287
2013-09-18,0.23847386419992198,0.09454396967163402,0.23700000000000004,0.07644647325238453
2013-09-19,0.21147671237088994,0.08331191380426786,0.2644297049967745,0.09621313157942703
2013-09-20,0.2768056994885625,0.10848195918445884,0.20555844165181733,0.07294088545690848
2013-09-23,0.3206102884398797,0.12597388727055459,0.24693593328491648,0.08251132523185524
2013-09-24,0.3673593430570115,0.1430620270237863,0.2998423459150218,0.1013395622012186
2013-09-25,0.4180478974022858,0.1621512632627515,0.3352398095922388,0.1143867802228413
2013-09-26,0.5310976049638838,0.2038446325273948,0.4268048024337323,0.13711405026576534
2013-09-27,0.49561984167978423,0.18620195684784568,0.39056380800078905,0.12414284871382888
2013-09-30,0.31074492183485397,0.11580230509794344,0.3886845164673214,0.1262344221686478
2013-10-01,0.2986742594375052,0.1113293580122145,0.3812232280455321,0.12336823588469464
2013-10-02,0.3354135617039042,0.12296532646296054,0.42499498658036805,0.1344911086746275
2013-10-03,0.36209556521258923,0.13334780134985788,0.44821191373356045,0.1390445881199475
2013-10-04,0.6077929049246151,0.22527149351399167,0.47809547302074956,0.14755058354972828
