Date,net_ret,gross_ret,cost,turnover,trigger_count
2014-03-14,-0.0422958759612243,-0.0422958759612243,0.0,0.0,0.2
2014-03-17,0.0055819076748699,0.0055819076748699,0.0,0.0,0.2
2014-03-18,0.0072058980002387,0.0072058980002387,0.0,0.0,0.2
2014-03-19,0.022527304332808,0.022527304332808,0.0,0.0,0.2
2014-03-20,-0.0175870692956495,-0.0175870692956495,0.0,0.0,0.2
2014-03-21,0.0226182227968871,0.0226182227968871,0.0,0.0,0.0
2014-03-24,-0.0275768297851976,-0.0275768297851976,0.0,0.0,0.0
2014-03-25,-0.0143242061184474,-0.0143242061184474,0.0,0.0,0.0
2014-03-26,0.0060878822316079,0.0060878822316079,0.0,0.0,0.0
2014-03-27,-0.0377708220062483,-0.0377708220062483,0.0,0.0,0.0
2014-03-28,-0.0026369716641838,-0.0026369716641838,0.0,0.0,0.0
2014-03-31,0.0125088738354275,0.0125088738354275,0.0,0.0,0.0
2014-04-01,0.0077942765151616,0.0084369285416316,0.00064265202647,1.2853040529400008,0.0
2014-04-02,0.0030856442957762,0.0030856442957762,0.0,0.0,0.0
2014-04-03,-0.0001364100028275,-0.0001364100028275,0.0,0.0,0.0
2014-04-04,0.0048940843481036,0.0048940843481036,0.0,0.0,0.0
2014-04-07,-0.0181566705269317,-0.0181566705269317,0.0,0.0,0.0
2014-04-08,-0.0031712865651926,-0.0031712865651926,0.0,0.0,0.0
2014-04-09,0.0094990728663018,0.0094990728663018,0.0,0.0,0.0
2014-04-10,0.0139115092905947,0.0139115092905947,0.0,0.0,0.0
2014-04-11,-0.0162001677448429,-0.0162001677448429,0.0,0.0,0.0
2014-04-14,-0.0011859217964311,-0.0011859217964311,0.0,0.0,0.0
2014-04-15,0.001387968599369,0.001387968599369,0.0,0.0,0.0
2014-04-16,0.0055771923602661,0.0055771923602661,0.0,0.0,0.0
2014-04-17,0.0028576249276929,0.0028576249276929,0.0,0.0,0.0
2014-04-21,-0.0056464464490751,-0.0056464464490751,0.0,0.0,0.0
2014-04-22,0.0008654563886088,0.0008654563886088,0.0,0.0,0.0
2014-04-23,0.0099244937168944,0.0099244937168944,0.0,0.0,0.0
2014-04-24,0.0038413514511772,0.0038413514511772,0.0,0.0,0.0
2014-04-25,-0.0027563684655874,-0.0027563684655874,0.0,0.0,0.0
2014-04-28,-0.0054324982215939,-0.0054324982215939,0.0,0.0,0.0
2014-04-29,-0.0046880037614737,-0.0046880037614737,0.0,0.0,0.0
2014-04-30,0.0008383204331572,0.0008383204331572,0.0,0.0,0.0
2014-05-01,0.0113719038120347,0.011628743075985,0.0002568392639502,0.5136785279005984,0.0
2014-05-02,0.0093578402808737,0.0093578402808737,0.0,0.0,0.0
2014-05-05,0.0123895112558483,0.0123895112558483,0.0,0.0,0.0
2014-05-06,-0.00518620806192,-0.00518620806192,0.0,0.0,0.0
2014-05-07,-0.0005459135860279,-0.0005459135860279,0.0,0.0,0.0
2014-05-08,-0.0003719165509567,-0.0003719165509567,0.0,0.0,0.0
2014-05-09,-0.0051117215586413,-0.0051117215586413,0.0,0.0,0.0
2014-05-12,-0.00374831514568,-0.00374831514568,0.0,0.0,0.0
2014-05-13,0.0069081110824582,0.0069081110824582,0.0,0.0,0.0
2014-05-14,0.0187577563868614,0.0187577563868614,0.0,0.0,0.0
2014-05-15,0.0121450112666293,0.0121450112666293,0.0,0.0,0.0
2014-05-16,-0.0048181768312277,-0.0048181768312277,0.0,0.0,0.0
2014-05-19,0.0057891580434469,0.0057891580434469,0.0,0.0,0.0
2014-05-20,-0.0065668330171338,-0.0065668330171338,0.0,0.0,0.0
2014-05-21,-0.0051387064159015,-0.0051387064159015,0.0,0.0,0.0
2014-05-22,0.0036263289075198,0.0036263289075198,0.0,0.0,0.0
2014-05-23,0.0075205201136504,0.0075205201136504,0.0,0.0,0.0
2014-05-27,0.0054261058359652,0.0054261058359652,0.0,0.0,0.0
2014-05-28,0.0135671561172873,0.0135671561172873,0.0,0.0,0.0
2014-05-29,0.0175456038664938,0.0175456038664938,0.0,0.0,0.0
2014-05-30,-0.0093889873105344,-0.0093889873105344,0.0,0.0,0.0
2014-06-02,-0.010010574648463,-0.0099935261338793,1.7048514583654862e-05,0.0340970291673097,0.0
2014-06-03,-0.0139411792946656,-0.0139411792946656,0.0,0.0,0.0
2014-06-04,-0.0064604603024354,-0.0064604603024354,0.0,0.0,0.0
2014-06-05,-0.0009439305487427,-0.0009439305487427,0.0,0.0,0.0
2014-06-06,0.0130562754930285,0.0130562754930285,0.0,0.0,0.0
2014-06-09,-0.005351042263262,-0.005351042263262,0.0,0.0,0.0
2014-06-10,-0.008487578768479,-0.008487578768479,0.0,0.0,0.0
2014-06-11,0.0006559928963306,0.0006559928963306,0.0,0.0,0.0
2014-06-12,0.0086940861490502,0.0086940861490502,0.0,0.0,0.0
2014-06-13,-0.0004076323794654,-0.0004076323794654,0.0,0.0,0.0
2014-06-16,0.0045422151909638,0.0045422151909638,0.0,0.0,0.0
2014-06-17,-0.0083917295068021,-0.0083917295068021,0.0,0.0,0.0
2014-06-18,-0.0009028381472841,-0.0009028381472841,0.0,0.0,0.0
2014-06-19,0.0083973561591867,0.0083973561591867,0.0,0.0,0.0
2014-06-20,-0.0085429520488999,-0.0085429520488999,0.0,0.0,0.0
2014-06-23,0.0126589485623483,0.0126589485623483,0.0,0.0,0.0
2014-06-24,-0.0002462598339858,-0.0002462598339858,0.0,0.0,0.0
2014-06-25,0.0123764360329816,0.0123764360329816,0.0,0.0,0.0
2014-06-26,0.0068231173604929,0.0068231173604929,0.0,0.0,0.0
2014-06-27,0.005907351064262,0.005907351064262,0.0,0.0,0.0
2014-06-30,-0.0003871033169448,-0.0003871033169448,0.0,0.0,0.0
2014-07-01,-0.0049556682128302,-0.004940580379169,1.5087833661216783e-05,0.0301756673224335,0.0
2014-07-02,-0.0077073185269848,-0.0077073185269848,0.0,0.0,0.0
2014-07-03,-0.0120534222117528,-0.0120534222117528,0.0,0.0,0.0
2014-07-07,0.0110277516366858,0.0110277516366858,0.0,0.0,0.0
2014-07-08,0.0089712819372572,0.0089712819372572,0.0,0.0,0.0
2014-07-09,0.0008453843892928,0.0008453843892928,0.0,0.0,0.0
2014-07-10,0.006445462315438,0.006445462315438,0.0,0.0,0.0
2014-07-11,0.0052882164717862,0.0052882164717862,0.0,0.0,0.0
2014-07-14,0.0013411220819928,0.0013411220819928,0.0,0.0,0.0
2014-07-15,-0.001197427995575,-0.001197427995575,0.0,0.0,0.0
2014-07-16,0.0011938996325571,0.0011938996325571,0.0,0.0,0.0
2014-07-17,0.0097630853278405,0.0097630853278405,0.0,0.0,0.4
2014-07-18,0.0019239595593814,0.0019239595593814,0.0,0.0,0.6
2014-07-21,0.0045268945077114,0.0047768945077114,0.00025,0.5,0.8
2014-07-22,0.0041559778094935,0.0041559778094935,0.0,0.0,1.0
2014-07-23,0.0043347845948917,0.0045847845948917,0.00025,0.5,1.2
2014-07-24,-0.0017484135786312,-0.0017484135786312,0.0,0.0,0.8
2014-07-25,0.0001013674111272,0.0003513674111272,0.00025,0.5,0.6
2014-07-28,2.178943174164236e-05,2.178943174164236e-05,0.0,0.0,0.4
2014-07-29,0.0007632005226748,0.0010132005226748,0.00025,0.5,0.4
2014-07-30,-0.0036879803431586,-0.0036879803431586,0.0,0.0,0.4
2014-07-31,-0.0151929282047978,-0.0151929282047978,0.0,0.0,0.8
2014-08-01,-0.0085315809839759,-0.0082815809839759,0.00025,0.5,1.2
2014-08-04,0.0094917401436301,0.0097417401436301,0.00025,0.5,1.6
2014-08-05,-0.0017322203720165,-0.0014822203720165,0.00025,0.5,1.8
2014-08-06,0.0002866313355095,0.0002866313355095,0.0,0.0,2.0
2014-08-07,0.0005102209071296,0.0007602209071296,0.00025,0.5,2.0
2014-08-08,0.0002183737527117,0.0002183737527117,0.0,0.0,2.0
2014-08-11,0.0,0.0,0.0,0.0,1.8
2014-08-12,-0.0004684947967642,-0.0002184947967642,0.00025,0.5,1.6
2014-08-13,0.0012992875238821,0.0012992875238821,0.0,0.0,1.4
2014-08-14,0.0025447429614383,0.0027947429614383,0.00025,0.5,1.0
2014-08-15,0.006285622658938,0.006285622658938,0.0,0.0,0.6
2014-08-18,0.0025058595619823,0.0027558595619823,0.00025,0.5,0.4
2014-08-19,0.0003915611983896,0.0006415611983896,0.00025,0.5,0.2
2014-08-20,-0.0079247634518708,-0.0079247634518708,0.0,0.0,0.0
2014-08-21,0.0028329429673264,0.0028329429673264,0.0,0.0,0.0
2014-08-22,0.002964969437575,0.002964969437575,0.0,0.0,0.0
2014-08-25,0.009979676801857,0.009979676801857,0.0,0.0,0.0
2014-08-26,0.002772218342861,0.002772218342861,0.0,0.0,0.0
2014-08-27,0.001799842318178,0.001799842318178,0.0,0.0,0.0
2014-08-28,0.0055660909380969,0.0055660909380969,0.0,0.0,0.0
2014-08-29,0.0028264990530958,0.0028264990530958,0.0,0.0,0.0
2014-09-02,-0.0124825216484544,-0.0124642404395852,1.82812088692302e-05,0.0365624177384603,0.0
2014-09-03,-0.0033998322613048,-0.0033998322613048,0.0,0.0,0.0
2014-09-04,-0.0041877893667159,-0.0041877893667159,0.0,0.0,0.0
2014-09-05,0.0004663593272906,0.0004663593272906,0.0,0.0,0.0
2014-09-08,0.0086121342905674,0.0086121342905674,0.0,0.0,0.0
2014-09-09,-0.0034176170653278,-0.0034176170653278,0.0,0.0,0.0
2014-09-10,-0.0066890704647802,-0.0066890704647802,0.0,0.0,0.0
2014-09-11,-0.0146100490709184,-0.0146100490709184,0.0,0.0,0.0
2014-09-12,-0.011911230246392,-0.011911230246392,0.0,0.0,0.0
2014-09-15,-0.0024941897922153,-0.0024941897922153,0.0,0.0,0.0
2014-09-16,-0.0083198154793124,-0.0083198154793124,0.0,0.0,0.0
2014-09-17,0.0105020532036882,0.0105020532036882,0.0,0.0,0.0
2014-09-18,-0.0071620997444551,-0.0071620997444551,0.0,0.0,0.0
2014-09-19,0.0073964634418865,0.0073964634418865,0.0,0.0,0.0
2014-09-22,0.0005337115102399,0.0005337115102399,0.0,0.0,0.0
2014-09-23,0.0024508544120824,0.0024508544120824,0.0,0.0,0.4
2014-09-24,0.0046247730223792,0.0046247730223792,0.0,0.0,0.6
2014-09-25,0.0063880759181215,0.0066380759181215,0.0002499999999999,0.4999999999999998,1.0
2014-09-26,-0.0045131042140191,-0.0042631042140191,0.00025,0.5,1.2
2014-09-29,0.0045219030313957,0.0045219030313957,0.0,0.0,1.6
2014-09-30,0.0019395636155462,0.0021895636155462,0.0002499999999999,0.4999999999999998,1.6
2014-10-01,0.0007927519109401,0.0007981173290784,5.365418138370937e-06,0.0107308362767418,1.8
2014-10-02,0.0006302529676941,0.0006302529676941,0.0,0.0,1.8
2014-10-03,-0.0013721974116519,-0.0013721974116519,0.0,0.0,1.8
2014-10-06,0.001631839692256,0.001631839692256,0.0,0.0,1.6
2014-10-07,0.0019481750840652,0.0019481750840652,0.0,0.0,1.6
2014-10-08,0.0013927235925358,0.0013927235925358,0.0,0.0,1.4
2014-10-09,0.0028698524333937,0.0031198524333937,0.00025,0.5,1.4
2014-10-10,-0.0055395259394829,-0.0055395259394829,0.0,0.0,1.6
2014-10-13,-0.0016054784027812,-0.0013554784027812,0.00025,0.5,2.0
2014-10-14,0.0010878628065285,0.0013378628065285,0.00025,0.5,2.2
2014-10-15,0.0,0.0,0.0,0.0,2.6
2014-10-16,0.0002184504281135,0.0002184504281135,0.0,0.0,2.8
2014-10-17,0.0,0.0,0.0,0.0,3.0
2014-10-20,0.0,0.0,0.0,0.0,2.6
2014-10-21,1.3985979285813246e-07,1.3985979285813246e-07,0.0,0.0,2.2
2014-10-22,-0.0002186823763817,-0.0002186823763817,0.0,0.0,1.6
2014-10-23,-0.0002498601402071,1.3985979285813246e-07,0.00025,0.5,1.0
2014-10-24,0.0005898070573505,0.0008398070573505,0.00025,0.5,0.4
2014-10-27,-0.003998390686786,-0.003498390686786,0.0005,1.0,0.2
2014-10-28,0.0005620569091819,0.0005620569091819,0.0,0.0,0.0
2014-10-29,0.002087047775679,0.002087047775679,0.0,0.0,0.0
2014-10-30,0.0035580899164035,0.0035580899164035,0.0,0.0,0.0
2014-10-31,0.0054239563157024,0.0054239563157024,0.0,0.0,0.0
2014-11-03,-0.0063628261613616,-0.006324416643582,3.840951777965844e-05,0.0768190355593168,0.0
2014-11-04,0.0024129231188751,0.0024129231188751,0.0,0.0,0.0
2014-11-05,0.0037195814302805,0.0037195814302805,0.0,0.0,0.0
2014-11-06,-0.0050829277494585,-0.0050829277494585,0.0,0.0,0.0
2014-11-07,0.0099027090742583,0.0099027090742583,0.0,0.0,0.0
2014-11-10,-0.0032679723807439,-0.0032679723807439,0.0,0.0,0.0
2014-11-11,-0.0044938397561998,-0.0044938397561998,0.0,0.0,0.0
2014-11-12,-0.0013862090249997,-0.0013862090249997,0.0,0.0,0.0
2014-11-13,0.000847155789018,0.000847155789018,0.0,0.0,0.0
2014-11-14,0.0030589851904368,0.0030589851904368,0.0,0.0,0.0
2014-11-17,0.0068460352195688,0.0068460352195688,0.0,0.0,0.0
2014-11-18,0.0047132377627096,0.0047132377627096,0.0,0.0,0.0
2014-11-19,0.0012116717151171,0.0012116717151171,0.0,0.0,0.0
2014-11-20,0.001504521094281,0.001504521094281,0.0,0.0,0.0
2014-11-21,0.0051092547138709,0.0051092547138709,0.0,0.0,0.0
2014-11-24,-0.0018447025537533,-0.0018447025537533,0.0,0.0,0.0
2014-11-25,0.0175050876420674,0.0175050876420674,0.0,0.0,0.0
2014-11-26,0.0174355475917691,0.0174355475917691,0.0,0.0,0.0
2014-11-28,-0.0618412589231343,-0.0618412589231343,0.0,0.0,0.0
2014-12-01,0.085470392165498,0.0859569766779214,0.0004865845124234,0.9731690248468008,0.2
2014-12-02,-0.0304323268232468,-0.0304323268232468,0.0,0.0,0.4
2014-12-03,-0.0022364789864283,-0.0022364789864283,0.0,0.0,0.6
2014-12-04,0.0049321219066169,0.0051821219066169,0.00025,0.5,0.8
2014-12-05,0.0090582944217165,0.0090582944217165,0.0,0.0,1.0
2014-12-08,-0.0044717037379834,-0.0042217037379834,0.00025,0.5,1.0
2014-12-09,0.0053760861058106,0.0053760861058106,0.0,0.0,1.0
2014-12-10,0.0042166582129975,0.0042166582129975,0.0,0.0,1.0
2014-12-11,-0.0021682328815353,-0.0021682328815353,0.0,0.0,1.2
2014-12-12,0.0067290586232291,0.0067290586232291,0.0,0.0,1.4
2014-12-15,0.0031954740691925,0.0031954740691925,0.0,0.0,1.6
2014-12-16,-0.0003589832353246,-0.0001089832353246,0.00025,0.5,1.8
2014-12-17,-0.0036095910175186,-0.0036095910175186,0.0,0.0,1.8
2014-12-18,0.0017201635731654,0.0017201635731654,0.0,0.0,1.6
2014-12-19,0.0013429460655764,0.0013429460655764,0.0,0.0,1.4
2014-12-22,0.0029623947847731,0.0032123947847731,0.00025,0.5,1.2
2014-12-23,0.0041383635372246,0.0041383635372246,0.0,0.0,1.0
2014-12-24,-0.0166997043786451,-0.0166997043786451,0.0,0.0,1.0
2014-12-26,0.0108512120539682,0.0108512120539682,0.0,0.0,1.0
2014-12-29,0.004106791819478,0.004106791819478,0.0,0.0,1.0
2014-12-30,0.0052171268427028,0.0052171268427028,0.0,0.0,0.8
2014-12-31,-0.0028804904994639,-0.0026304904994639,0.00025,0.5,0.6
2015-01-02,-0.0003479832515508,-0.0001501640575337,0.000197819194017,0.3956383880341578,0.4
2015-01-05,0.0082076856168647,0.0084576856168647,0.0002499999999999,0.4999999999999999,0.4
2015-01-06,0.025894242873988,0.025894242873988,0.0,0.0,0.6
2015-01-07,-0.0109408466974345,-0.0106908466974345,0.0002499999999999,0.4999999999999999,0.8
2015-01-08,0.0051042074343047,0.0051042074343047,0.0,0.0,0.8
2015-01-09,0.0024987722114706,0.0024987722114706,0.0,0.0,0.8
2015-01-12,0.0097530561484421,0.0097530561484421,0.0,0.0,0.8
2015-01-13,0.0006853248255263,0.0006853248255263,0.0,0.0,0.6
2015-01-14,0.0095743976312179,0.0095743976312179,0.0,0.0,0.6
2015-01-15,-0.0016942264027928,-0.0016942264027928,0.0,0.0,0.8
2015-01-16,0.0023906289206524,0.0023906289206524,0.0,0.0,1.0
2015-01-20,0.0055877332555849,0.0058377332555849,0.00025,0.5000000000000001,1.0
2015-01-21,0.0046709150596079,0.0046709150596079,0.0,0.0,0.8
2015-01-22,-0.0030441202634219,-0.0027941202634219,0.00025,0.5000000000000001,0.6
2015-01-23,0.0131394049189653,0.0131394049189653,0.0,0.0,0.6
2015-01-26,0.0044095665040111,0.0044095665040111,0.0,0.0,0.6
2015-01-27,-0.0022442769292051,-0.0022442769292051,0.0,0.0,0.6
2015-01-28,-0.0003065927528099,-0.0003065927528099,0.0,0.0,1.0
2015-01-29,-0.0060902124303863,-0.0058402124303863,0.00025,0.5000000000000001,1.0
2015-01-30,0.0124380478799125,0.0124380478799125,0.0,0.0,1.2
2015-02-02,-0.0046921698445395,-0.00466292986241,2.9239982129584666e-05,0.0584799642591693,1.0
2015-02-03,-0.0023653447483515,-0.0023653447483515,0.0,0.0,0.8
2015-02-04,-0.008289905913152,-0.008039905913152,0.00025,0.5,0.4
2015-02-05,0.0073355378121111,0.0075855378121111,0.00025,0.5,0.4
2015-02-06,-0.0094634224011609,-0.0094634224011609,0.0,0.0,0.0
2015-02-09,-0.0151869998900999,-0.0151869998900999,0.0,0.0,0.0
2015-02-10,-0.0110090787273463,-0.0110090787273463,0.0,0.0,0.0
2015-02-11,0.0027254967130117,0.0027254967130117,0.0,0.0,0.0
2015-02-12,0.0103840413308308,0.0103840413308308,0.0,0.0,0.0
2015-02-13,0.0044685668955467,0.0044685668955467,0.0,0.0,0.0
2015-02-17,-0.0145730680400536,-0.0145730680400536,0.0,0.0,0.0
2015-02-18,-0.0074513709360501,-0.0074513709360501,0.0,0.0,0.0
2015-02-19,0.0060902475372337,0.0060902475372337,0.0,0.0,0.0
2015-02-20,0.0050349266709939,0.0050349266709939,0.0,0.0,0.0
2015-02-23,0.0039449799086111,0.0039449799086111,0.0,0.0,0.0
2015-02-24,0.0074688084006177,0.0074688084006177,0.0,0.0,0.0
2015-02-25,0.0187301648785192,0.0187301648785192,0.0,0.0,0.0
2015-02-26,0.000526956839522,0.000526956839522,0.0,0.0,0.0
2015-02-27,-0.0019380236140084,-0.0019380236140084,0.0,0.0,0.0
2015-03-02,-0.0009902500483444,-0.0008183699229054,0.000171880125439,0.343760250878015,0.0
2015-03-03,-0.0203945027039526,-0.0203945027039526,0.0,0.0,0.0
2015-03-04,-0.0046611666616787,-0.0046611666616787,0.0,0.0,0.0
2015-03-05,0.0020114188383653,0.0020114188383653,0.0,0.0,0.0
2015-03-06,-0.0198361967756934,-0.0198361967756934,0.0,0.0,0.0
2015-03-09,-0.0064999825443937,-0.0064999825443937,0.0,0.0,0.0
2015-03-10,0.0075386676995408,0.0075386676995408,0.0,0.0,0.2
2015-03-11,-0.0022172258917485,-0.0022172258917485,0.0,0.0,0.2
2015-03-12,0.0104066059910965,0.0104066059910965,0.0,0.0,0.2
2015-03-13,-0.0083739320320647,-0.0083739320320647,0.0,0.0,0.4
2015-03-16,0.014522025500726,0.014522025500726,0.0,0.0,0.4
2015-03-17,0.0097593835595046,0.0097593835595046,0.0,0.0,0.2
2015-03-18,0.0143347597083516,0.0143347597083516,0.0,0.0,0.4
2015-03-19,0.0242201883078815,0.0242201883078815,0.0,0.0,0.4
2015-03-20,0.001018745481451,0.001018745481451,0.0,0.0,0.2
2015-03-23,0.0052541058698499,0.0052541058698499,0.0,0.0,0.2
2015-03-24,-0.0013442687907413,-0.0013442687907413,0.0,0.0,0.2
2015-03-25,0.0062957840293417,0.0062957840293417,0.0,0.0,0.0
2015-03-26,-0.0363307469558625,-0.0363307469558625,0.0,0.0,0.2
2015-03-27,-0.0025642680073291,-0.0025642680073291,0.0,0.0,0.4
2015-03-30,0.0129485277070819,0.0129485277070819,0.0,0.0,0.6
2015-03-31,-0.0039099475775515,-0.0036599475775515,0.00025,0.5,0.8
2015-04-01,0.0086985339878672,0.0087208495789723,2.231559110502661e-05,0.0446311822100532,1.0
2015-04-02,-0.0025143179437735,-0.0022643179437735,0.00025,0.5,1.0
2015-04-06,-0.0002425270774468,-0.0002425270774468,0.0,0.0,1.0
2015-04-07,-0.0017020060139256,-0.0017020060139256,0.0,0.0,0.8
2015-04-08,0.0011612999087484,0.0014112999087484,0.00025,0.5,0.6
2015-04-09,0.0035891690783303,0.0035891690783303,0.0,0.0,0.4
2015-04-10,-0.0048001444327492,-0.0045501444327492,0.00025,0.5,0.2
2015-04-13,0.0286496663469539,0.0286496663469539,0.0,0.0,0.0
2015-04-14,-0.0129208476002266,-0.0129208476002266,0.0,0.0,0.0
2015-04-15,0.0003667523614036,0.0003667523614036,0.0,0.0,0.0
2015-04-16,-0.0021930222014799,-0.0021930222014799,0.0,0.0,0.0
2015-04-17,-0.0057383336771077,-0.0057383336771077,0.0,0.0,0.0
2015-04-20,0.002179895725457,0.002179895725457,0.0,0.0,0.0
2015-04-21,0.008297854122151,0.008297854122151,0.0,0.0,0.0
2015-04-22,-0.0102871613953326,-0.0102871613953326,0.0,0.0,0.0
2015-04-23,-0.0083669086670112,-0.0083669086670112,0.0,0.0,0.0
2015-04-24,0.0189561210134792,0.0189561210134792,0.0,0.0,0.0
2015-04-27,0.0054373302006075,0.0054373302006075,0.0,0.0,0.0
2015-04-28,0.000973872534036,0.000973872534036,0.0,0.0,0.0
2015-04-29,-0.0320135546554727,-0.0320135546554727,0.0,0.0,0.0
2015-04-30,-0.0142883985233544,-0.0142883985233544,0.0,0.0,0.0
2015-05-01,-0.003286561272986,-0.003275122641167,1.1438631819011184e-05,0.0228772636380223,0.0
2015-05-04,0.0006583676029266,0.0006583676029266,0.0,0.0,0.0
2015-05-05,-0.0143133000907913,-0.0143133000907913,0.0,0.0,0.0
2015-05-06,-0.0150544023931006,-0.0150544023931006,0.0,0.0,0.0
2015-05-07,-0.0146085588180414,-0.0146085588180414,0.0,0.0,0.0
2015-05-08,0.0357963320460292,0.0357963320460292,0.0,0.0,0.0
2015-05-11,-0.0129085831051573,-0.0129085831051573,0.0,0.0,0.0
2015-05-12,-0.0311404004645068,-0.0311404004645068,0.0,0.0,0.0
2015-05-13,0.0176999206228885,0.0176999206228885,0.0,0.0,0.0
2015-05-14,-0.0054554452366706,-0.0054554452366706,0.0,0.0,0.0
2015-05-15,0.0196042330496992,0.0196042330496992,0.0,0.0,0.0
2015-05-18,-0.0023845402843016,-0.0023845402843016,0.0,0.0,0.0
2015-05-19,-0.017966805937271,-0.017966805937271,0.0,0.0,0.0
2015-05-20,0.0074746375325018,0.0074746375325018,0.0,0.0,0.0
2015-05-21,0.0071424906031624,0.0071424906031624,0.0,0.0,0.0
2015-05-22,0.0069153189642333,0.0069153189642333,0.0,0.0,0.0
2015-05-26,0.0036890146122483,0.0036890146122483,0.0,0.0,0.0
2015-05-27,0.0024619175719253,0.0024619175719253,0.0,0.0,0.0
2015-05-28,0.0132102140902851,0.0132102140902851,0.0,0.0,0.0
2015-05-29,0.0050333880522966,0.0050333880522966,0.0,0.0,0.0
2015-06-01,-0.0054078667983369,-0.0052131200524788,0.0001947467458581,0.3894934917162037,0.0
2015-06-02,-0.0219484145948736,-0.0219484145948736,0.0,0.0,0.0
2015-06-03,-0.0092578873203763,-0.0092578873203763,0.0,0.0,0.0
2015-06-04,1.6047639232821993e-05,1.6047639232821993e-05,0.0,0.0,0.0
2015-06-05,-0.0175695184567029,-0.0175695184567029,0.0,0.0,0.0
2015-06-08,0.0011672207132553,0.0011672207132553,0.0,0.0,0.2
2015-06-09,-0.0150284012863393,-0.0150284012863393,0.0,0.0,0.2
2015-06-10,-0.0015497424290282,-0.0015497424290282,0.0,0.0,0.2
2015-06-11,0.0130388772028724,0.0130388772028724,0.0,0.0,0.2
2015-06-12,0.00037456113057,0.00037456113057,0.0,0.0,0.2
2015-06-15,0.0014865677498719,0.0014865677498719,0.0,0.0,0.2
2015-06-16,-0.0018363505287993,-0.0018363505287993,0.0,0.0,0.2
2015-06-17,0.0098840751208482,0.0098840751208482,0.0,0.0,0.2
2015-06-18,0.0061013569957296,0.0061013569957296,0.0,0.0,0.2
2015-06-19,0.0113367499443129,0.0113367499443129,0.0,0.0,0.2
2015-06-22,0.0001657818906228,0.0001657818906228,0.0,0.0,0.0
2015-06-23,-0.0109917699161431,-0.0109917699161431,0.0,0.0,0.0
2015-06-24,-0.001070358667505,-0.001070358667505,0.0,0.0,0.0
2015-06-25,7.788223195593608e-05,7.788223195593608e-05,0.0,0.0,0.0
2015-06-26,-0.0132511569167428,-0.0132511569167428,0.0,0.0,0.0
2015-06-29,-0.0046909862070004,-0.0046909862070004,0.0,0.0,0.4
2015-06-30,-0.0002559698820364,-0.0002559698820364,0.0,0.0,0.8
2015-07-01,-0.0017799181541005,-0.0011752038329933,0.0006047143211072,1.2094286422144127,1.2
2015-07-02,0.0001526601607504,0.0004026601607504,0.00025,0.5,1.6
2015-07-06,-0.0086694625825474,-0.0084194625825474,0.00025,0.5,2.0
2015-07-07,0.0021351144115738,0.0023851144115738,0.00025,0.5,2.0
2015-07-08,0.000218781649153,0.000218781649153,0.0,0.0,2.0
2015-07-09,-0.0002187337942127,-0.0002187337942127,0.0,0.0,2.0
2015-07-10,0.000218781649153,0.000218781649153,0.0,0.0,2.0
2015-07-13,-0.0002187337942127,-0.0002187337942127,0.0,0.0,1.6
2015-07-14,-0.0002499340993954,6.590060452893455e-08,0.00025,0.5,1.2
2015-07-15,0.0035055475265265,0.0037555475265265,0.00025,0.5,0.8
2015-07-16,0.0069150570527784,0.0071650570527784,0.00025,0.5,0.4
2015-07-17,0.0207439083226097,0.0209939083226097,0.00025,0.5,0.0
2015-07-20,0.0187653632033419,0.0187653632033419,0.0,0.0,0.0
2015-07-21,0.0020601396152173,0.0020601396152173,0.0,0.0,0.2
2015-07-22,-0.0324099464364884,-0.0324099464364884,0.0,0.0,0.4
2015-07-23,0.0107483502365781,0.0107483502365781,0.0,0.0,0.6
2015-07-24,0.000244842378018,0.000494842378018,0.00025,0.5,0.8
2015-07-27,-0.0307752722604296,-0.0307752722604296,0.0,0.0,1.0
2015-07-28,0.0027046416419624,0.0029546416419624,0.00025,0.5,1.0
2015-07-29,0.0060342755466845,0.0060342755466845,0.0,0.0,1.0
2015-07-30,-0.0008070785264845,-0.0008070785264845,0.0,0.0,1.0
2015-07-31,0.010480087573866,0.010480087573866,0.0,0.0,1.0
2015-08-03,-0.0043956557693874,-0.0041211235266643,0.000274532242723,0.5490644854461599,1.0
2015-08-04,-0.0022304638528651,-0.0022304638528651,0.0,0.0,0.8
2015-08-05,-0.0033235432196626,-0.0030735432196626,0.00025,0.5,0.6
2015-08-06,0.0034815085930147,0.0034815085930147,0.0,0.0,0.4
2015-08-07,-0.0108780520585375,-0.0106280520585375,0.00025,0.5,0.4
2015-08-10,0.0077644503252027,0.0077644503252027,0.0,0.0,0.4
2015-08-11,0.0106585394564965,0.0106585394564965,0.0,0.0,0.6
2015-08-12,-0.0093733854879133,-0.0091233854879133,0.00025,0.5,0.8
2015-08-13,0.0027069089816674,0.0027069089816674,0.0,0.0,1.0
2015-08-14,-0.0109035234509669,-0.0106535234509669,0.00025,0.5,1.0
2015-08-17,0.0052130826989287,0.0052130826989287,0.0,0.0,1.0
2015-08-18,0.0019386938260503,0.0019386938260503,0.0,0.0,1.0
2015-08-19,-0.0043469640984849,-0.0043469640984849,0.0,0.0,1.0
2015-08-20,0.0010681167959845,0.0010681167959845,0.0,0.0,1.4
2015-08-21,-0.0113927205718896,-0.0113927205718896,0.0,0.0,1.8
