lookback,top_n,cap,rebal,overlay_base,pdot_floor,nav_win,pdot_win,skip_recent,nav_floor_mult,IS_SR,IS_Ret,IS_MDD,OOS_SR,OOS_Ret,OOS_MDD,FULL_SR,FULL_Ret,FULL_Vol,FULL_MDD,NAVx,SR_gap,min_sr,calmar,step
120,3,1.0,21,5.5,0.28,17,378,0,0.5,0.639,29.8,-33.7,0.894,52.65,-66.9,0.787,42.18,53.6,-66.9,24.2,0.255,0.639,0.6304932735426009,2
120,3,1.0,21,5.5,0.28,20,378,0,0.5,0.669,31.92,-33.7,0.887,51.91,-67.1,0.794,42.75,53.8,-67.1,25.7,0.21799999999999997,0.669,0.6371087928464978,2
120,3,1.0,21,5.5,0.3,12,378,0,0.25,0.812,47.56,-47.6,0.986,61.38,-52.7,0.909,55.05,60.6,-52.7,86.1,0.17399999999999993,0.812,1.0445920303605312,2
120,3,1.0,21,5.5,0.3,15,378,0,0.25,0.819,43.47,-37.0,0.051,2.31,-75.2,0.433,21.17,48.9,-75.2,2.8,0.7679999999999999,0.051,0.2815159574468085,2
120,3,1.0,21,5.5,0.3,17,378,0,0.25,0.725,37.88,-39.1,0.92,54.81,-66.8,0.835,47.05,56.3,-66.8,36.6,0.19500000000000006,0.725,0.7043413173652695,2
120,3,1.0,21,5.5,0.3,20,378,0,0.25,0.807,42.4,-33.7,0.924,55.18,-66.8,0.873,49.33,56.5,-66.8,47.3,0.11699999999999999,0.807,0.7384730538922156,2
120,3,1.0,21,5.5,0.3,12,378,0,0.33,0.789,45.67,-47.6,0.983,61.27,-52.7,0.897,54.12,60.3,-52.7,78.1,0.19399999999999995,0.789,1.0269449715370018,2
120,3,1.0,21,5.5,0.3,15,378,0,0.33,0.81,48.43,-47.6,1.003,62.67,-52.6,0.917,56.15,61.3,-52.6,96.0,0.19299999999999984,0.81,1.067490494296578,2
120,3,1.0,21,5.5,0.3,17,378,0,0.33,0.692,35.77,-38.4,0.942,56.82,-66.6,0.835,47.18,56.5,-66.6,36.6,0.25,0.692,0.7084084084084085,2
120,3,1.0,21,5.5,0.3,20,378,0,0.33,0.77,40.11,-33.7,0.929,55.64,-66.6,0.86,48.53,56.4,-66.6,43.3,0.15900000000000003,0.77,0.7286786786786787,2
120,3,1.0,21,5.5,0.3,12,378,0,0.4,0.533,30.28,-50.7,0.98,61.38,-52.7,0.785,47.13,60.0,-52.7,34.4,0.44699999999999995,0.533,0.8943074003795066,2
120,3,1.0,21,5.5,0.3,15,378,0,0.4,0.823,49.62,-47.6,0.999,62.59,-52.6,0.92,56.65,61.6,-52.6,99.4,0.17600000000000005,0.823,1.076996197718631,2
120,3,1.0,21,5.5,0.3,17,378,0,0.4,0.681,35.08,-37.1,0.927,55.84,-67.2,0.821,46.33,56.4,-67.2,33.4,0.246,0.681,0.6894345238095237,2
120,3,1.0,21,5.5,0.3,20,378,0,0.4,0.75,38.85,-33.7,0.909,54.39,-67.3,0.84,47.27,56.3,-67.3,37.8,0.15900000000000003,0.75,0.7023774145616642,2
120,3,1.0,21,5.5,0.3,12,378,0,0.5,0.514,28.92,-50.7,0.767,45.69,-60.5,0.654,38.01,58.1,-60.5,13.5,0.253,0.514,0.6282644628099173,2
120,3,1.0,21,5.5,0.3,15,378,0,0.5,0.805,48.3,-47.6,0.995,62.62,-52.6,0.91,56.06,61.6,-52.6,92.1,0.18999999999999995,0.805,1.0657794676806083,2
120,3,1.0,21,5.5,0.3,17,378,0,0.5,0.676,34.32,-34.5,0.882,52.92,-67.9,0.794,44.4,56.0,-67.9,27.4,0.20599999999999996,0.676,0.653902798232695,2
120,3,1.0,21,5.5,0.3,20,378,0,0.5,0.731,37.76,-33.7,0.88,52.67,-68.1,0.815,45.84,56.2,-68.1,32.1,0.14900000000000002,0.731,0.6731277533039649,2
120,3,1.0,21,5.5,0.32,12,378,0,0.25,0.756,47.92,-49.7,0.952,59.22,-54.0,0.862,54.04,62.7,-54.0,65.4,0.19599999999999995,0.756,1.0007407407407407,2
120,3,1.0,21,5.5,0.32,15,378,0,0.25,0.852,51.74,-47.6,0.978,61.46,-53.5,0.921,57.01,61.9,-53.5,101.2,0.126,0.852,1.065607476635514,2
120,3,1.0,21,5.5,0.32,17,378,0,0.25,0.663,37.29,-56.7,0.856,50.08,-54.0,0.77,44.22,57.5,-57.2,30.1,0.19299999999999995,0.663,0.773076923076923,2
120,3,1.0,21,5.5,0.32,20,378,0,0.25,0.795,42.16,-38.6,0.914,55.49,-67.3,0.862,49.38,57.3,-67.3,44.8,0.119,0.795,0.7337295690936108,2
120,3,1.0,21,5.5,0.32,12,378,0,0.33,0.72,44.65,-49.7,0.95,59.33,-54.0,0.845,52.61,62.2,-54.0,56.7,0.22999999999999998,0.72,0.9742592592592593,2
120,3,1.0,21,5.5,0.32,15,378,0,0.33,0.652,37.58,-61.9,0.972,60.95,-54.0,0.832,50.24,60.4,-61.9,51.8,0.31999999999999995,0.652,0.8116316639741519,2
120,3,1.0,21,5.5,0.32,17,378,0,0.33,0.628,35.03,-56.6,0.859,50.15,-54.0,0.756,43.23,57.2,-57.1,27.3,0.23099999999999998,0.628,0.757092819614711,2
120,3,1.0,21,5.5,0.32,20,378,0,0.33,0.758,39.99,-39.7,0.914,55.69,-67.4,0.846,48.5,57.3,-67.4,40.4,0.15600000000000003,0.758,0.7195845697329376,2
120,3,1.0,21,5.5,0.32,12,378,0,0.4,0.7,42.89,-49.7,0.949,59.52,-54.0,0.836,51.9,62.1,-54.0,52.4,0.249,0.7,0.9611111111111111,2
120,3,1.0,21,5.5,0.32,15,378,0,0.4,0.637,36.88,-62.5,0.969,60.86,-54.0,0.823,49.88,60.6,-62.5,48.4,0.33199999999999996,0.637,0.79808,2
120,3,1.0,21,5.5,0.32,17,378,0,0.4,0.606,33.68,-56.7,0.86,50.45,-54.0,0.747,42.77,57.2,-57.2,25.7,0.254,0.606,0.7477272727272728,2
120,3,1.0,21,5.5,0.32,20,378,0,0.4,0.735,38.66,-40.6,0.895,54.47,-68.2,0.826,47.23,57.2,-68.2,35.1,0.16000000000000003,0.735,0.6925219941348972,2
120,3,1.0,21,5.5,0.32,12,378,0,0.5,0.673,40.72,-49.7,0.835,50.87,-56.0,0.761,46.22,60.7,-56.0,29.2,0.16199999999999992,0.673,0.8253571428571428,2
120,3,1.0,21,5.5,0.32,15,378,0,0.5,0.624,36.11,-62.5,0.964,60.78,-53.9,0.815,49.48,60.7,-62.5,45.7,0.33999999999999997,0.624,0.7916799999999999,2
120,3,1.0,21,5.5,0.32,17,378,0,0.5,0.592,32.48,-56.1,0.861,50.82,-54.0,0.742,42.42,57.2,-56.6,24.7,0.269,0.592,0.7494699646643109,2
120,3,1.0,21,5.5,0.32,20,378,0,0.5,0.677,36.48,-46.1,0.792,46.71,-69.1,0.741,42.03,56.7,-74.0,19.5,0.11499999999999999,0.677,0.567972972972973,2
120,3,1.0,21,5.5,0.35,12,378,0,0.25,0.848,56.57,-48.7,0.895,55.7,-56.0,0.872,56.09,64.3,-56.0,73.6,0.04700000000000004,0.848,1.001607142857143,2
120,3,1.0,21,5.5,0.35,15,378,0,0.25,0.743,44.82,-63.7,0.914,57.24,-56.0,0.837,51.56,61.6,-63.7,55.0,0.17100000000000004,0.743,0.8094191522762951,2
120,3,1.0,21,5.5,0.35,17,378,0,0.25,0.751,44.48,-58.6,0.809,47.23,-56.0,0.783,45.97,58.7,-58.7,33.9,0.05800000000000005,0.751,0.7831345826235093,2
120,3,1.0,21,5.5,0.35,20,378,0,0.25,0.963,60.24,-47.6,0.893,55.92,-56.0,0.926,57.9,62.6,-56.0,107.0,0.06999999999999995,0.893,1.0339285714285713,2
120,3,1.0,21,5.5,0.35,12,378,0,0.33,0.85,56.39,-48.7,0.894,55.99,-56.0,0.873,56.18,64.3,-56.0,74.0,0.04400000000000004,0.85,1.0032142857142856,2
120,3,1.0,21,5.5,0.35,15,378,0,0.33,0.706,42.34,-63.7,0.911,57.0,-56.0,0.819,50.28,61.4,-63.7,47.9,0.20500000000000007,0.706,0.7893249607535322,2
120,3,1.0,21,5.5,0.35,17,378,0,0.33,0.717,42.0,-58.6,0.812,47.52,-56.0,0.769,44.99,58.5,-58.7,30.6,0.09500000000000008,0.717,0.7664395229982964,2
120,3,1.0,21,5.5,0.35,20,378,0,0.33,0.884,55.24,-47.6,0.894,55.89,-56.0,0.889,55.59,62.5,-56.0,81.4,0.010000000000000009,0.884,0.9926785714285715,2
120,3,1.0,21,5.5,0.35,12,378,0,0.4,0.831,54.75,-48.7,0.894,56.26,-56.0,0.864,55.57,64.3,-56.0,69.0,0.06300000000000006,0.831,0.9923214285714286,2
120,3,1.0,21,5.5,0.35,15,378,0,0.4,0.707,42.59,-63.7,0.908,57.04,-56.0,0.818,50.42,61.7,-63.7,47.5,0.20100000000000007,0.707,0.7915227629513344,2
120,3,1.0,21,5.5,0.35,17,378,0,0.4,0.695,40.54,-58.6,0.814,47.88,-56.0,0.76,44.52,58.6,-58.7,28.8,0.119,0.695,0.7584327086882453,2
120,3,1.0,21,5.5,0.35,20,378,0,0.4,0.66,37.03,-57.6,0.802,46.79,-56.0,0.739,42.32,57.3,-58.5,24.5,0.14200000000000002,0.66,0.7234188034188034,2
120,3,1.0,21,5.5,0.35,12,378,0,0.5,0.818,53.63,-48.7,0.894,56.53,-57.1,0.859,55.2,64.3,-57.1,65.7,0.07600000000000007,0.818,0.9667250437828372,2
120,3,1.0,21,5.5,0.35,15,378,0,0.5,0.714,43.44,-63.7,0.905,57.12,-56.0,0.819,50.85,62.1,-63.7,48.1,0.19100000000000006,0.714,0.7982731554160125,2
120,3,1.0,21,5.5,0.35,17,378,0,0.5,0.678,39.35,-58.6,0.816,48.27,-56.0,0.754,44.19,58.6,-58.7,27.4,0.1379999999999999,0.678,0.7528109028960817,2
120,3,1.0,21,5.5,0.35,20,378,0,0.5,0.641,36.24,-58.6,0.81,47.88,-56.0,0.735,42.55,57.9,-58.8,23.8,0.16900000000000004,0.641,0.7236394557823129,2
120,3,1.0,21,5.5,0.25,12,441,0,0.25,0.12,3.93,-50.1,0.473,16.15,-49.5,0.315,10.55,33.5,-50.1,1.7,0.353,0.12,0.21057884231536927,2
120,3,1.0,21,5.5,0.25,15,441,0,0.25,0.646,34.5,-51.0,0.509,17.5,-49.5,0.573,25.29,44.1,-51.0,6.1,0.137,0.509,0.49588235294117644,2
120,3,1.0,21,5.5,0.25,17,441,0,0.25,0.381,16.62,-55.6,0.464,15.76,-49.5,0.417,16.16,38.7,-55.6,2.6,0.08300000000000002,0.381,0.2906474820143885,2
120,3,1.0,21,5.5,0.25,20,441,0,0.25,0.191,9.1,-53.8,-0.038,-0.91,-42.8,0.1,3.67,36.9,-73.3,0.7,0.229,-0.038,0.050068212824010916,2
120,3,1.0,21,5.5,0.25,12,441,0,0.33,0.138,4.09,-44.1,0.656,30.36,-52.1,0.463,18.33,39.6,-52.1,3.5,0.518,0.138,0.35182341650671783,2
120,3,1.0,21,5.5,0.25,15,441,0,0.33,0.55,27.77,-51.9,0.493,16.88,-49.5,0.515,21.87,42.5,-51.9,4.4,0.05700000000000005,0.493,0.42138728323699426,2
120,3,1.0,21,5.5,0.25,17,441,0,0.33,0.266,10.81,-56.3,0.452,15.23,-49.5,0.357,13.21,37.0,-56.3,2.0,0.186,0.266,0.2346358792184725,2
120,3,1.0,21,5.5,0.25,20,441,0,0.33,0.043,1.81,-53.9,0.098,2.94,-43.1,0.068,2.42,35.8,-73.5,0.6,0.05500000000000001,0.043,0.03292517006802721,2
120,3,1.0,21,5.5,0.25,12,441,0,0.4,0.15,4.38,-42.6,0.673,32.75,-52.1,0.483,19.75,40.9,-52.1,3.9,0.523,0.15,0.3790786948176583,2
120,3,1.0,21,5.5,0.25,15,441,0,0.4,0.485,22.72,-52.4,0.484,16.55,-49.5,0.479,19.37,40.4,-52.4,3.5,0.0010000000000000009,0.484,0.36965648854961836,2
120,3,1.0,21,5.5,0.25,17,441,0,0.4,0.206,8.18,-56.5,0.444,14.9,-49.5,0.324,11.82,36.5,-56.5,1.7,0.23800000000000002,0.206,0.20920353982300885,2
120,3,1.0,21,5.5,0.25,20,441,0,0.4,-0.043,-1.68,-53.9,0.124,3.78,-45.4,0.036,1.27,35.0,-74.6,0.5,0.16699999999999998,-0.043,0.017024128686327078,2
120,3,1.0,21,5.5,0.25,12,441,0,0.5,0.216,6.38,-41.8,0.554,25.77,-54.3,0.426,16.89,39.7,-54.3,2.9,0.3380000000000001,0.216,0.3110497237569061,2
120,3,1.0,21,5.5,0.25,15,441,0,0.5,0.398,17.11,-53.4,0.475,16.22,-49.5,0.433,16.63,38.4,-53.4,2.7,0.07699999999999996,0.398,0.3114232209737828,2
120,3,1.0,21,5.5,0.25,17,441,0,0.5,-0.017,-0.43,-41.5,0.649,31.18,-52.1,0.424,16.7,39.4,-52.1,2.9,0.666,-0.017,0.3205374280230326,2
120,3,1.0,21,5.5,0.25,20,441,0,0.5,-0.018,-0.72,-48.1,0.103,3.1,-45.0,0.039,1.35,34.7,-69.6,0.5,0.121,-0.018,0.019396551724137935,2
120,3,1.0,21,5.5,0.28,12,441,0,0.25,0.569,27.73,-47.6,0.424,14.75,-52.2,0.495,20.69,41.8,-52.2,3.9,0.14499999999999996,0.424,0.396360153256705,2
120,3,1.0,21,5.5,0.28,15,441,0,0.25,0.773,43.82,-51.2,0.468,16.35,-52.2,0.626,28.93,46.2,-52.2,8.5,0.305,0.468,0.5542145593869732,2
120,3,1.0,21,5.5,0.28,17,441,0,0.25,0.605,32.96,-57.2,0.413,14.12,-52.2,0.509,22.75,44.7,-57.2,4.5,0.192,0.413,0.3977272727272727,2
120,3,1.0,21,5.5,0.28,20,441,0,0.25,0.469,25.58,-48.6,-0.063,-1.65,-45.9,0.26,10.82,41.6,-69.5,1.3,0.532,-0.063,0.15568345323741006,2
120,3,1.0,21,5.5,0.28,12,441,0,0.33,0.547,26.03,-47.6,0.422,14.61,-52.2,0.483,19.84,41.1,-52.2,3.6,0.12500000000000006,0.422,0.3800766283524904,2
120,3,1.0,21,5.5,0.28,15,441,0,0.33,0.721,40.51,-52.0,0.458,15.95,-52.2,0.593,27.2,45.9,-52.2,7.1,0.26299999999999996,0.458,0.5210727969348659,2
120,3,1.0,21,5.5,0.28,17,441,0,0.33,0.553,28.9,-57.5,0.406,13.84,-52.2,0.478,20.74,43.4,-57.5,3.8,0.14700000000000002,0.406,0.36069565217391303,2
120,3,1.0,21,5.5,0.28,20,441,0,0.33,0.429,23.18,-48.7,-0.178,-4.84,-47.8,0.192,8.0,41.7,-70.5,0.9,0.607,-0.178,0.11347517730496454,2
120,3,1.0,21,5.5,0.28,12,441,0,0.4,0.527,24.77,-47.6,0.416,14.34,-52.2,0.47,19.12,40.7,-52.2,3.3,0.11100000000000004,0.416,0.36628352490421456,2
120,3,1.0,21,5.5,0.28,15,441,0,0.4,0.685,38.21,-53.1,0.45,15.66,-52.2,0.57,25.99,45.6,-53.1,6.2,0.23500000000000004,0.45,0.4894538606403013,2
120,3,1.0,21,5.5,0.28,17,441,0,0.4,0.513,26.2,-58.3,0.402,13.68,-52.2,0.455,19.41,42.7,-58.3,3.3,0.11099999999999999,0.402,0.33293310463121784,2
120,3,1.0,21,5.5,0.28,20,441,0,0.4,0.389,20.29,-48.8,0.057,1.77,-48.6,0.244,10.25,41.9,-71.0,1.2,0.332,0.057,0.1443661971830986,2
120,3,1.0,21,5.5,0.28,12,441,0,0.5,0.486,22.57,-50.1,0.41,14.08,-52.2,0.446,17.97,40.3,-52.2,3.0,0.07600000000000001,0.41,0.3442528735632184,2
120,3,1.0,21,5.5,0.28,15,441,0,0.5,0.629,34.57,-54.9,0.442,15.35,-52.2,0.535,24.15,45.1,-54.9,5.2,0.187,0.442,0.43989071038251365,2
120,3,1.0,21,5.5,0.28,17,441,0,0.5,0.384,19.58,-50.1,-0.006,-0.18,-48.2,0.218,8.87,40.6,-70.8,1.1,0.39,-0.006,0.1252824858757062,2
120,3,1.0,21,5.5,0.28,20,441,0,0.5,0.406,20.99,-49.3,0.033,1.0,-48.3,0.245,10.16,41.4,-70.8,1.2,0.373,0.033,0.14350282485875707,2
120,3,1.0,21,5.5,0.3,12,441,0,0.25,0.653,34.31,-47.6,0.318,13.82,-58.6,0.485,23.21,47.9,-58.6,3.6,0.335,0.318,0.3960750853242321,2
120,3,1.0,21,5.5,0.3,15,441,0,0.25,0.81,46.29,-51.3,0.347,13.09,-54.0,0.594,28.3,47.6,-54.0,7.2,0.4630000000000001,0.347,0.5240740740740741,2
120,3,1.0,21,5.5,0.3,17,441,0,0.25,0.381,20.31,-58.6,-0.12,-3.85,-51.4,0.167,7.22,43.1,-79.6,0.8,0.501,-0.12,0.09070351758793971,2
120,3,1.0,21,5.5,0.3,20,441,0,0.25,0.555,31.0,-49.0,-0.117,-3.13,-49.5,0.293,12.5,42.6,-71.5,1.5,0.672,-0.117,0.17482517482517482,2
120,3,1.0,21,5.5,0.3,12,441,0,0.33,0.633,32.93,-47.6,0.305,13.18,-58.6,0.468,22.23,47.5,-58.6,3.2,0.328,0.305,0.3793515358361775,2
120,3,1.0,21,5.5,0.3,15,441,0,0.33,0.767,43.56,-52.0,0.335,12.67,-54.0,0.565,26.81,47.5,-54.0,6.1,0.432,0.335,0.49648148148148147,2
120,3,1.0,21,5.5,0.3,17,441,0,0.33,0.347,18.36,-58.0,-0.124,-4.06,-52.7,0.144,6.21,43.2,-79.3,0.7,0.471,-0.124,0.07831021437578815,2
120,3,1.0,21,5.5,0.3,20,441,0,0.33,0.516,28.58,-49.0,-0.411,-10.83,-60.3,0.171,7.22,42.2,-77.6,0.8,0.927,-0.411,0.09304123711340206,2
120,3,1.0,21,5.5,0.3,12,441,0,0.4,0.608,31.47,-47.6,0.309,13.35,-58.6,0.457,21.65,47.4,-58.6,3.0,0.299,0.309,0.3694539249146757,2
120,3,1.0,21,5.5,0.3,15,441,0,0.4,0.73,41.31,-54.1,0.318,12.18,-54.0,0.537,25.52,47.5,-54.1,5.2,0.412,0.318,0.4717190388170055,2
120,3,1.0,21,5.5,0.3,17,441,0,0.4,0.417,22.62,-52.0,-0.129,-4.26,-53.7,0.183,8.05,44.1,-73.6,0.8,0.546,-0.129,0.10937500000000001,2
120,3,1.0,21,5.5,0.3,20,441,0,0.4,0.508,28.03,-48.7,-0.061,-1.9,-51.3,0.269,11.81,43.9,-72.5,1.3,0.569,-0.061,0.16289655172413794,2
120,3,1.0,21,5.5,0.3,12,441,0,0.5,0.571,29.42,-51.0,0.275,11.75,-59.1,0.423,19.84,46.9,-59.1,2.5,0.29599999999999993,0.275,0.33570219966159054,2
120,3,1.0,21,5.5,0.3,15,441,0,0.5,0.362,19.32,-59.8,-0.062,-2.05,-51.5,0.178,7.74,43.5,-80.1,0.8,0.424,-0.062,0.09662921348314607,2
120,3,1.0,21,5.5,0.3,17,441,0,0.5,0.518,28.38,-50.8,-0.13,-4.24,-53.1,0.242,10.7,44.2,-72.3,1.1,0.648,-0.13,0.1479944674965422,2
120,3,1.0,21,5.5,0.3,20,441,0,0.5,0.507,28.04,-50.2,-0.077,-2.39,-51.0,0.264,11.55,43.8,-72.4,1.3,0.584,-0.077,0.1595303867403315,2
120,3,1.0,21,5.5,0.32,12,441,0,0.25,0.498,27.36,-47.6,0.361,16.31,-60.0,0.429,21.37,49.9,-60.0,2.6,0.137,0.361,0.3561666666666667,2
120,3,1.0,21,5.5,0.32,15,441,0,0.25,0.492,27.08,-59.7,-0.359,-13.06,-74.4,0.116,5.32,45.9,-89.6,0.5,0.851,-0.359,0.059375000000000004,2
120,3,1.0,21,5.5,0.32,17,441,0,0.25,0.533,29.86,-53.0,-0.172,-6.63,-64.8,0.213,10.08,47.3,-79.2,0.8,0.7050000000000001,-0.172,0.12727272727272726,2
120,3,1.0,21,5.5,0.32,20,441,0,0.25,0.61,34.57,-49.3,-0.228,-5.9,-53.7,0.295,12.64,42.8,-73.9,1.5,0.838,-0.228,0.17104194857916102,2
120,3,1.0,21,5.5,0.32,12,441,0,0.33,0.533,29.03,-47.6,0.344,15.36,-60.0,0.438,21.62,49.4,-60.0,2.7,0.18900000000000006,0.344,0.36033333333333334,2
120,3,1.0,21,5.5,0.32,15,441,0,0.33,0.449,24.55,-60.1,-0.113,-4.44,-65.4,0.188,8.84,47.1,-83.3,0.7,0.562,-0.113,0.10612244897959183,2
120,3,1.0,21,5.5,0.32,17,441,0,0.33,0.505,28.21,-53.0,-0.185,-7.05,-65.3,0.193,9.1,47.0,-79.4,0.7,0.69,-0.185,0.11460957178841309,2
120,3,1.0,21,5.5,0.32,20,441,0,0.33,0.58,32.69,-49.3,-0.141,-4.81,-54.7,0.271,12.37,45.7,-74.1,1.3,0.721,-0.141,0.1669365721997301,2
120,3,1.0,21,5.5,0.32,12,441,0,0.4,0.459,24.57,-50.1,0.314,13.88,-60.0,0.386,18.78,48.7,-60.0,2.0,0.14500000000000002,0.314,0.313,2
120,3,1.0,21,5.5,0.32,15,441,0,0.4,0.484,27.17,-53.9,-0.111,-4.03,-59.1,0.221,10.26,46.4,-78.1,0.9,0.595,-0.111,0.13137003841229195,2
120,3,1.0,21,5.5,0.32,17,441,0,0.4,0.574,32.39,-51.5,-0.182,-6.61,-61.6,0.241,11.25,46.6,-77.1,1.0,0.756,-0.182,0.14591439688715954,2
120,3,1.0,21,5.5,0.32,20,441,0,0.4,0.58,32.66,-49.3,-0.142,-4.72,-53.8,0.274,12.4,45.3,-74.0,1.3,0.722,-0.142,0.16756756756756758,2
120,3,1.0,21,5.5,0.32,12,441,0,0.5,0.373,19.57,-54.0,0.267,11.54,-60.0,0.319,15.22,47.7,-60.0,1.4,0.10599999999999998,0.267,0.25366666666666665,2
120,3,1.0,21,5.5,0.32,15,441,0,0.5,0.592,33.9,-53.1,-0.109,-3.64,-53.6,0.295,13.55,45.9,-73.8,1.4,0.701,-0.109,0.18360433604336046,2
120,3,1.0,21,5.5,0.32,17,441,0,0.5,0.579,32.52,-51.5,-0.178,-6.14,-57.8,0.253,11.57,45.7,-74.9,1.1,0.7569999999999999,-0.178,0.15447263017356475,2
120,3,1.0,21,5.5,0.32,20,441,0,0.5,0.561,31.45,-51.1,-0.144,-4.63,-53.7,0.266,11.9,44.7,-73.9,1.3,0.7050000000000001,-0.144,0.16102841677943167,2
120,3,1.0,21,5.5,0.35,12,441,0,0.25,0.602,34.82,-45.5,0.086,3.74,-61.7,0.356,17.97,50.5,-69.1,1.7,0.516,0.086,0.2600578871201158,2
120,3,1.0,21,5.5,0.35,15,441,0,0.25,0.781,46.66,-50.5,-0.148,-6.09,-66.5,0.357,18.07,50.6,-80.2,1.7,0.929,-0.148,0.22531172069825436,2
120,3,1.0,21,5.5,0.35,17,441,0,0.25,0.664,38.18,-50.2,-0.208,-8.23,-67.9,0.268,13.03,48.6,-81.9,1.1,0.872,-0.208,0.1590964590964591,2
120,3,1.0,21,5.5,0.35,20,441,0,0.25,0.658,37.49,-47.4,-0.208,-7.61,-61.4,0.277,13.05,47.1,-78.2,1.2,0.866,-0.208,0.16687979539641945,2
120,3,1.0,21,5.5,0.35,12,441,0,0.33,0.656,38.21,-48.9,0.005,0.23,-61.7,0.35,17.63,50.3,-71.3,1.6,0.651,0.005,0.24726507713884993,2
120,3,1.0,21,5.5,0.35,15,441,0,0.33,0.769,45.41,-50.1,-0.175,-6.42,-59.7,0.359,17.32,48.2,-76.5,1.9,0.944,-0.175,0.22640522875816993,2
120,3,1.0,21,5.5,0.35,17,441,0,0.33,0.703,40.49,-48.5,-0.247,-8.9,-64.4,0.291,13.73,47.2,-79.9,1.3,0.95,-0.247,0.1718397997496871,2
120,3,1.0,21,5.5,0.35,20,441,0,0.33,0.647,36.82,-48.0,-0.206,-6.93,-57.5,0.286,13.11,45.8,-76.1,1.4,0.853,-0.206,0.17227332457293035,2
120,3,1.0,21,5.5,0.35,12,441,0,0.4,0.548,31.59,-50.3,-0.065,-2.7,-61.7,0.262,13.01,49.6,-75.6,1.0,0.613,-0.065,0.1720899470899471,2
120,3,1.0,21,5.5,0.35,15,441,0,0.4,0.74,43.33,-50.4,-0.179,-6.11,-57.5,0.353,16.54,46.9,-76.1,1.9,0.919,-0.179,0.2173455978975033,2
120,3,1.0,21,5.5,0.35,17,441,0,0.4,0.647,37.03,-49.8,-0.244,-8.3,-60.4,0.27,12.46,46.1,-77.6,1.2,0.891,-0.244,0.16056701030927836,2
120,3,1.0,21,5.5,0.35,20,441,0,0.4,0.629,35.73,-49.5,-0.208,-6.84,-57.5,0.279,12.66,45.4,-76.1,1.3,0.837,-0.208,0.1663600525624179,2
120,3,1.0,21,5.5,0.35,12,441,0,0.5,0.527,30.21,-50.1,-0.135,-5.51,-65.5,0.221,10.85,49.1,-79.2,0.8,0.662,-0.135,0.13699494949494948,2
120,3,1.0,21,5.5,0.35,15,441,0,0.5,0.685,39.8,-51.3,-0.182,-5.9,-57.5,0.327,15.03,46.0,-76.1,1.7,0.867,-0.182,0.19750328515111695,2
120,3,1.0,21,5.5,0.35,17,441,0,0.5,0.605,34.44,-50.8,-0.239,-7.84,-57.6,0.253,11.53,45.5,-76.1,1.2,0.844,-0.239,0.15151116951379764,2
120,3,1.0,21,5.5,0.35,20,441,0,0.5,0.603,34.13,-50.0,-0.213,-6.83,-57.5,0.265,11.93,45.0,-76.1,1.3,0.816,-0.213,0.15676741130091984,2
120,3,1.0,21,5.5,0.25,12,504,0,0.25,0.551,22.21,-47.6,-0.183,-4.33,-39.9,0.242,7.83,32.4,-66.8,1.3,0.734,-0.183,0.11721556886227545,2
120,3,1.0,21,5.5,0.25,15,504,0,0.25,0.472,21.38,-43.8,0.629,24.57,-42.7,0.55,23.11,42.0,-43.8,5.7,0.15700000000000003,0.472,0.5276255707762557,2
120,3,1.0,21,5.5,0.25,17,504,0,0.25,0.208,7.42,-43.5,-0.106,-3.04,-62.0,0.055,1.75,32.1,-62.0,0.7,0.314,-0.106,0.028225806451612902,2
120,3,1.0,21,5.5,0.25,20,504,0,0.25,0.238,8.75,-51.1,-0.172,-5.03,-62.0,0.039,1.28,32.9,-69.7,0.6,0.41,-0.172,0.01836441893830703,2
120,3,1.0,21,5.5,0.25,12,504,0,0.33,0.569,23.05,-47.6,-0.172,-4.1,-40.1,0.256,8.34,32.6,-66.4,1.3,0.7409999999999999,-0.172,0.1256024096385542,2
120,3,1.0,21,5.5,0.25,15,504,0,0.33,0.315,12.77,-45.0,0.627,24.48,-42.5,0.481,19.12,39.7,-47.5,3.9,0.312,0.315,0.40252631578947373,2
120,3,1.0,21,5.5,0.25,17,504,0,0.33,0.004,0.12,-44.7,0.628,23.74,-42.2,0.372,12.92,34.7,-44.7,2.2,0.624,0.004,0.2890380313199105,2
120,3,1.0,21,5.5,0.25,20,504,0,0.33,0.061,1.79,-52.3,0.565,21.63,-42.7,0.363,12.54,34.6,-53.2,2.1,0.504,0.061,0.23571428571428568,2
120,3,1.0,21,5.5,0.25,12,504,0,0.4,0.575,23.35,-47.6,-0.216,-5.03,-43.4,0.246,7.97,32.4,-68.1,1.3,0.7909999999999999,-0.216,0.1170337738619677,2
120,3,1.0,21,5.5,0.25,15,504,0,0.4,0.192,6.8,-45.6,0.647,24.52,-42.4,0.446,16.4,36.8,-45.6,3.1,0.455,0.192,0.3596491228070175,2
120,3,1.0,21,5.5,0.25,17,504,0,0.4,-0.116,-3.37,-45.3,0.667,25.53,-42.2,0.358,12.29,34.3,-45.3,2.1,0.783,-0.116,0.27130242825607065,2
120,3,1.0,21,5.5,0.25,20,504,0,0.4,-0.083,-2.2,-52.9,0.606,23.5,-42.5,0.347,11.73,33.8,-52.9,2.0,0.689,-0.083,0.22173913043478263,2
