Date,HY_mid,HY_long,HY_short,JNK_mid,IG_mid,MidCorp,ShortCorp,IG5yr,EM_mid,EM_long,Muni_short,Muni_mid,MBS,TIPS
2017-08-08,-0.004144775402628817,-0.00400467808416787,-0.00429522264136506,-0.0028037991650982,-0.0040256852549066585,-0.001312125398708079,-0.0009977475507347844,-0.0003327770966845146,-0.0013918345757849095,-0.000845113264635226,-0.0006308341598465494,-0.00024080455656700598,-0.00010175284898215496,0.0012722910785029952
2017-08-09,-0.00408049827359919,-0.004303962218255,-0.0037562536098619402,-0.004535971565123368,-0.00012581547482067414,-0.0011536230192681508,0.0004202536007356701,-0.000489811393165773,-0.0006478424316314487,-0.0015206612682625437,0.00122757491184659,0.0003784985264827956,0.00036432154387174346,0.0010218767211294126
2017-08-10,-0.0070339921258652,-0.007041709971186136,-0.006690328635266278,-0.007698098057487687,-0.0037724696414480584,-0.0025161184427846496,-0.0008876249228578227,-0.0011369232518664047,-0.007214035877008406,-0.007075416019869156,0.0009132287101741353,0.0003342437654397523,-0.0011124922257105762,1.0141728358237408e-05
2017-08-11,0.001536453711977861,0.0016863941651989326,0.0006152534283860682,0.002269761765345677,0.0008089978108437659,-0.0004967037743363529,-0.0008692305482579368,-0.00033091866774149245,0.0009328137089030867,0.001670362166502448,-0.0018864348555018358,-0.0002882456841055948,-0.0006100299882080044,-0.0013713346275666502
2017-08-14,0.005682925824424414,0.005651919780047117,0.006008412785313483,0.004762558768928719,0.0015501158921556223,0.0013955524719037257,0.0009239805145614412,0.0004895585960758985,0.004213380584694153,0.003989119178863224,0.0010134620759092113,0.00044230692012300053,0.0009519642631521971,-0.002294577599538135
2017-08-15,0.0008377937436257113,0.0006477414944715392,0.0007328346489088183,0.0015751268382246044,0.0015589369666098606,0.0005549804398641217,-0.0003369230462759256,0.0011273959513931249,0.0026503828017763434,0.0016663692935699902,-0.0003301701604611622,3.609346546745067e-05,0.0006155279103810907,-0.000952813506769251
2017-08-16,-0.00020330264731797422,-0.0001619361601472691,-0.0003801207238306279,-0.0003123563302373404,0.001125358666765839,0.001881157885756581,0.00029606927815110863,0.00035225089534898237,-0.0006322043685247729,-0.00036710739936960074,-0.0009826044649666756,-0.0007228127557441538,-2.080867761889262e-06,0.0004863379632203339
2017-08-17,-0.006174938898319598,-0.0061374548767925,-0.005772994026790959,-0.005721993396929104,-0.002234598523520215,-0.0016080366289486256,0.00041784092969153377,-0.0011741074524305867,-0.003706252321914005,-0.00337765203287119,-0.00010372538958102829,-0.0008259442419872695,-0.0011140987252541289,4.2125727461702484e-05
2017-08-18,0.001459470365313513,0.0015053169436624297,0.0015827759943705041,0.0007872391868395104,-0.0008309065940914874,-0.0005675043510871003,-0.0003343205127079154,9.027758976554168e-05,0.002368759958115847,0.002595197360922012,0.00041076802654247855,0.00018029016901977002,8.42514403920199e-05,4.879167807496335e-05
2017-08-21,0.0009290628600131505,0.0008587067376223679,0.0008478002450478801,0.0009882887951981596,0.0008201882683791395,0.00025849677746976385,0.0002915074108343127,0.0006114950935290954,0.0004366595313217539,0.00013747199010482605,-1.3779875977787653e-05,0.0002807843391216904,-0.0006363823066286587,-9.214059901191895e-05
2017-08-22,0.004405035288724397,0.0043764878337005,0.004198945316707777,0.004901555610050302,0.0007731605841925578,0.0005378050500958224,-0.0003312053942135483,0.00014397505022826378,0.0018864939264505109,0.0016256242609210675,-3.513155886818918e-05,0.0005198619341827818,0.00032592322457491605,0.00010250423699069726
2017-08-23,-0.0004006369561501995,-0.0003569504653655806,-0.0005806914472750869,-0.0010462764672118533,0.0006988865002338432,0.0006014857660756713,-9.231245158309079e-05,-0.00026746379468444966,-0.0005569309127968752,-9.987445558265473e-05,-0.0004289556283284563,3.139974248935742e-05,0.00015904598331888077,0.0003755467024665121
2017-08-24,0.0017118334346546337,0.0017308711942734401,0.0021575097767784646,0.0015794382583543415,-0.00047130132616878635,5.3619486797139466e-05,0.0007137942156314162,0.0006222083478357099,0.0022778576769782676,0.002261393203443914,0.0015929739580622041,0.0006862180469456722,-0.00043652609372564456,-0.00146409976800425
2017-08-25,0.0015714104876189613,0.0015561020582351064,0.0015742032702109425,0.0019196532448472368,0.0008016474822662076,0.0010099993399469494,-0.0007487612635522411,0.0003114958259632367,0.0013558260419106645,0.0013917654266057198,-0.000423304408009505,-0.000292623738774536,0.00047791292482951303,0.0005261604123457427
2017-08-28,-2.507881379452346e-05,0.00015642517955183647,0.0003618608641975401,-0.00013461443255983368,-0.0008400534441093193,-0.0001471773589453528,0.0014962821829871474,-0.0002771627311972606,-0.0022770692575691566,-0.0013382346904566391,0.0008728679276660422,-0.0002703770867143272,0.00023393962572330093,0.00015462693483074975
2017-08-29,-0.0015889189855992228,-0.0014663113714180743,-0.0015732052028239627,-0.0014155199814957027,-0.0013550286214836357,-0.0008532887803614261,-3.8335655683939996e-05,-0.0003533368506200877,-0.0012258926874463257,-0.00046750681322765635,0.00041881891193180833,0.00038540817455877657,-0.0005357453311144263,-1.4091364479603113e-06
2017-08-30,0.002838160842090791,0.0027432370960734716,0.002571557839209595,0.0022700657325156245,0.0015730465037446287,0.001062300412593278,-0.000703802157945121,0.00011922912511215213,0.003920496113626716,0.003371874926038678,-0.0005528886865833645,0.000307244091800699,8.871602152897573e-05,0.00030301793677668274
2017-08-31,0.002500846577435421,0.0025274095551960024,0.0027164724692507747,0.0022086861601508094,0.0003148976157643856,0.00021032497034634235,0.0007464475830194495,0.0008517537384465141,0.0025408447401966657,0.002784844304715676,0.0007178017758300292,0.0001506283414587328,0.00033807484107540404,0.0014680466374490408
2017-09-01,0.0014221891031757727,0.001514468579820849,0.001156888932740661,0.0007722380489250302,-0.0013082900214949956,6.402925520977232e-05,-0.0006859122741717976,-0.0003471387914009232,0.0013714315314345333,0.001612290192214255,-0.0005330259637636033,0.00023457293457126386,0.0005786795400583313,-0.0002956222609177329
2017-09-05,-0.003198938831546345,-0.0032753580671751625,-0.0028610035716373503,-0.0022680647318050673,-8.006375729286992e-05,-0.00039081132440153127,0.0001694708717331077,-0.00014587599060566754,-0.0021118018436327157,-0.0019232415094776988,0.000380931851313272,-0.0007171694408376712,-0.0008740325765245181,0.0017393742131968067
2017-09-06,-0.0003722917985938872,-0.00029922738700046927,-0.0006110080044532467,-0.0004967306012259242,-0.0013719202145034007,0.0004994476708287477,-0.0005815978209856502,0.00027803774681659,-7.137562731881651e-06,0.00016079428008482092,-3.540173929780167e-05,0.0013662337517635387,0.00030198479919814857,0.0004285727251107773
2017-09-07,-0.00044587556624806806,-0.0005233482391868502,-0.00023368318500495492,-0.0002980381360004065,-5.7208132395892425e-05,-0.0009342715474263078,0.0004200267993405793,-0.0006270503544033969,0.0004787553431979193,0.000469384069161239,0.0003552461889249801,-0.0009135799064327733,-0.0006370097868046835,0.001213656218070053
2017-09-08,-0.00308499268868767,-0.003046306937789757,-0.0030420221423275635,-0.0028745701485772468,-0.0022932945938846897,-0.001311548094355094,0.0003302325064313591,0.0004817733556594201,0.0015114369186989733,0.0016565387591036568,0.0007356446487695979,0.0006618398494074205,-0.0007077945102294018,0.0006782182257128541
2017-09-11,0.003909601339578263,0.003913184635104311,0.003736149039116814,0.003976870070581701,0.0020954819775899297,-0.00011417129497423703,0.00032578904147546775,-0.00015327665087289154,0.0027187274348579264,0.0022363248951601826,8.135084474526376e-05,1.0758675846675751e-05,0.0015160334560599046,9.347237179197724e-05
2017-09-12,0.001484896102903087,0.0014860615704663702,0.0014783731316144323,0.0015839698036934366,0.0010667851599704859,0.0020856428488858804,0.0002847241621531687,0.0001531114576215054,-0.00023087522420487034,-0.00035720403709740226,0.0003078687234113135,0.0008384479767208513,0.00022302950307011857,-2.419711678531872e-05
2017-09-13,0.0005344787908421379,0.0005147536749511377,0.000449095249836189,-0.00034549528581198456,0.0008205745965670782,-3.730428842542823e-05,-4.54646017929655e-05,0.0008025560334047601,0.0015448960886118024,0.0012712908695360545,-0.0006987821140906918,-0.0004339332905572037,0.0010427261791170815,-0.0004486426421510339
2017-09-14,0.0013453298610333875,0.0012071270870854121,0.0013107103978395325,0.002141943285736787,0.0023220770067688733,0.00011386184978068314,-0.0005381813552318116,-9.119592279105415e-05,0.0005469480502696446,-0.0006116789673481218,-0.00023411122600550262,0.0,-0.00010405223506195528,0.0014478617547959629
2017-09-15,0.0008036107528278505,0.0008901017488237394,0.0009559547630787483,0.00016582247455196298,-0.00024924993967599305,0.0011424943164783721,-8.596607073306544e-05,0.0008898554108844937,0.0004712612416141631,0.0012443685904514551,-3.393652818470833e-05,0.0002399382467353603,-0.00011791913115885371,-0.0013399545393359973
2017-09-18,-0.00012736765440899252,-0.00022381488737658491,-0.0002329764914437594,6.136076736315159e-05,0.002479640237993131,-1.5890178239204387e-05,0.0004536153225746549,0.0005742852731176334,0.0009286790015125479,-0.00014404091209925594,0.0009168538288570154,0.00035424058954380236,0.001531234296281033,0.002194237015513654
2017-09-19,0.0011129402229503958,0.0011176998361365628,0.0009741108678283714,0.0017111486808969493,0.0015706132024009892,0.0012934784630861348,-0.00016579883952619147,-0.00013290008864160093,-0.0006242616187529448,-0.0006677326677957311,-0.0002379952550607043,0.0003403034879625655,0.000623954946570881,-0.00038504077944300755
2017-09-20,5.2060021073190515e-05,-0.00014155540672004707,0.00020083093711431457,-0.00010049512148756023,0.0004962620199151294,0.0008466737579225611,0.0001592741595202727,0.0006278754705357885,-0.004966375612661027,-0.006659029582267996,-0.0003164064988982213,-0.0005590734761157933,-0.000678115754697345,-0.0014848651435361228
2017-09-21,-0.0011316762824028286,-0.0012209593018702553,-0.0011548370139912321,-0.0014992513761893052,0.0011598661978857493,-0.0004678426841792865,0.00033048710504534826,-0.0003862281547341539,0.0038295455289203703,0.0030253489703357724,0.0011976849152226668,0.0007776850405424853,0.0011048445421346538,-0.001399456776571266
2017-09-22,0.0008754954464841874,0.0009172198330446676,0.000934474389671157,0.0011996171376772928,-0.00024626139310090817,0.0006114656727753403,0.0005446927624923276,0.00019884419544098837,0.000400784030570816,0.0008175439283071315,0.0006942132644553718,0.0004294833864437192,-0.0004329083250828149,0.0013552498745541962
2017-09-25,0.00033504325447645525,0.00035491586401098735,0.0003476830411721204,0.0005716371631382547,0.0010859211608478681,0.0006692487804646041,-0.00020683076060446556,0.0003096907214616546,-0.0031575309810811534,-0.0029158043756498555,-0.0006575589155925297,-0.0004852084369904885,-0.0001806234004057732,0.0008074414315009685
2017-09-26,0.0013077898052952133,0.0013036410478485866,0.001333179156029501,0.0011408091726446486,0.0005753377241623756,0.0006895283765961784,0.0003342651769627957,0.0007082483615542932,0.0002740402851765704,0.00022334102274457494,0.00021022494816642294,0.00024152892053723148,0.0004688101893128139,-0.00022568098042543509
2017-09-27,0.0008802834956327416,0.000997043260766796,0.000500754325673382,0.0009764491224181207,0.0006611740577134838,-0.0002911420056657234,-0.0003326854483776936,0.00026352489888915474,-0.00040124836833936974,0.000547154293957481,-0.0024581712389024927,-0.0012722568670250015,0.00016898381802776677,0.00037772928376340366
2017-09-28,1.510438885568393e-05,0.00010038763514048654,-4.86086348290583e-05,1.5348375175732864e-05,0.0016542256949362488,0.0004240741503839788,0.0009567851178534451,-2.728863862762359e-05,0.0022125923447700205,0.0030075444209312244,-0.0006002142959838281,-0.0007621349050841654,0.0011330776125846119,-0.0005764853737208732
2017-09-29,0.0015660733834507918,0.0013883956305859465,0.0015669723966765,0.0009053929041453227,0.0019828218952725636,0.0014933214638900981,-0.00016346573314231455,0.0010572656960124488,0.004181353422583598,0.0025662355548318246,0.0003905962125574892,0.0009411317296556343,-6.399812711690674e-05,-0.0013791432238430528
2017-10-02,-0.00041566999890090526,-0.0004427945862323759,-0.0008368673611138792,0.00028344720318871226,0.0019372891988555946,0.00047428575827278296,-0.0009097322590939259,0.00026865457445253893,-8.554139168208711e-05,-0.00035104274323553635,-0.0015294130345250348,0.0004043952330709121,0.0015256438257700107,-0.0005744972076451528
2017-10-03,0.0016883025871472894,0.00177271801124468,0.0020946411591053443,0.0017587978469041908,0.0009875314670445793,0.00018733912344309203,0.0010862602482400287,-0.00019298550161176548,-0.0013155122639027707,-0.0005691004659885052,0.0014730792862469005,-0.0006465980622304913,0.00014327640850408344,1.9451482851768958e-05
2017-10-04,-0.0009919697174802227,-0.0010196843080624138,-0.0018929800878566775,-0.0015857930985044612,-0.00032887038317635505,0.0017382984251365927,-0.0024082809916634615,0.0005724233976705668,0.0009885161751295429,0.0007509933996922119,-0.0032789627850895765,0.0009427505694648104,-2.8541949894642202e-05,0.001070935691096415
2017-10-05,0.0013303223103839242,0.0013865099434197013,0.0020739600811163898,0.0014350377845797813,-0.0004931953821424174,-0.0008646239490560425,0.0024913296030779067,-0.00031445316403475195,0.0012914382771553568,0.0017293427329099318,0.00410489605825351,0.00034277304267185313,-0.0005375985636233441,-0.0003632226119390311
2017-10-06,-0.001362975883914212,-0.0013594988601976848,-0.0013393859298252086,-0.0012330533163673605,0.0002501704858257803,-0.00010727590780846381,0.00033123405791724513,0.0001640744462936708,-0.0015836448411497407,-0.001594792670880655,0.0001943960768113701,6.128998280488312e-05,-0.0004298331485332444,2.7169948487295605e-05
2017-10-09,1.439842107615465e-05,-1.0291107355624553e-05,0.0001130163256466421,0.0007048131954703076,-0.00016960108038469447,0.00031788004351387337,0.0006250880454843344,0.000537810097066589,-0.002231166832149714,-0.0023963346100780232,0.0008128388065999914,0.0003557774310843537,1.4314283138247628e-05,-0.0004073325693905478
2017-10-10,0.0007600889491908726,0.0007296794793249988,0.0007067740919241934,0.0007724537482041204,0.00033002931809888243,0.0004774108875612524,-0.00030348942386293894,-0.0006838332286862748,0.0015359436749475181,0.001300831733710628,-0.0005202230555927357,-0.0002040648019605791,-0.00011931421131711211,0.001510183098982374
2017-10-11,-0.0011180947647626775,-0.0010954526094707829,-0.0009725808448048887,-0.0014486336584794077,-0.0014930214483403455,3.301023668626855e-05,0.00015220486339345904,0.0005199057953440766,0.0002700447160182347,0.0004985413710317833,0.0009369491771286699,0.0005508541808418943,0.0003869066455449621,0.0004726202599035353
2017-10-12,-0.0012141872314801192,-0.001297885933841647,-0.0010876741913304218,-0.0008933220943186424,-0.0005818026943859604,-0.0006386898622091903,0.0002767216012842797,-0.00018626029565305753,0.0011888935853284048,0.0005271413699963028,0.0009356234094984844,0.0004928916917679853,-6.701662782481084e-05,0.0012128216919036591
2017-10-13,0.00015861748461044845,0.00017595293773549136,0.00023198292475184068,0.00022875004159366938,0.0009834586283529534,0.0010277660006022503,-9.52618697535549e-06,-1.4277767477731147e-06,0.0002884886704942998,0.0005222245698179423,-0.00016902114616670102,-0.0002978528354986433,-0.00023946531369725254,-0.0008743561600441964
2017-10-16,0.0007173098834806243,0.0005942119883578402,0.0009317388953126648,0.0004257479502905205,8.880557483450201e-05,0.0005815741478689945,0.00046189833983644184,0.0005689557071837331,-0.0005323255610852719,-0.0015740516978536563,0.0026166218716593683,0.002045686752869144,0.00021070592673824707,-0.0011451095189844768
2017-10-17,0.0015056160128144888,0.001416868633028223,0.0014251075101394475,0.0016491162217549076,0.00016498253015148802,0.0012951194072770896,-0.0006507551075574075,-3.8563786385392435e-05,0.0007983092669288363,0.00010788913591398727,0.0010480874493584633,0.0016011392518972848,-0.00015965917788051298,-0.0015919443773431171
2017-10-18,0.0012552769570992209,0.0013047094059490984,0.0011613979009220115,0.0007790855336802954,0.0007410365767794155,-0.00016383021478629466,0.0003276221840585391,0.0006787631798614972,0.00207970864244259,0.0022969993290576046,9.839504543703644e-05,0.00031483229338302027,-0.0006118733547520979,0.00047019322784644314
2017-10-19,1.954945674621638e-05,3.855333938648556e-05,-0.00011690564363506733,0.00044124599178708274,0.000578190441906194,8.429794283027923e-06,-3.6912006037462903e-06,-0.00030890905564086855,0.0003408362181594565,0.0005534078794495872,-0.000795023668542647,-0.0003586108259361233,-0.0004968494805867059,0.0006256897512282874
2017-10-20,0.0012720996799911667,0.001347541346210413,0.0011311912648875964,0.0011843282905407678,0.0009070803811445606,0.00024675990747708007,3.5546273233995123e-06,0.00028281904677295586,-0.00015879034772287677,0.0001441205450234402,-0.0003772708465680872,0.00021684304035924696,0.0009527554678281209,0.0004908892560175123
2017-10-23,-0.0012105609226218319,-0.0012006854622261776,-0.0011281192990632016,-0.0011566934278160032,0.00016519727531636537,0.00011101632283149203,0.00037406326798561373,-5.641401982920443e-05,-0.001571732304511214,-0.0014317100761302212,0.00035982178783555696,-0.00021313921511022672,0.00030665768389411343,-0.0005445227778288301
2017-10-24,0.00026162283383071523,0.00025215046466204374,8.983303116399438e-05,0.001073315108019641,0.00016591888612567862,-0.00016570453832177737,-0.00032181790279176334,0.00022124318512864688,0.0009674812341588465,0.0006928928260506997,-0.0005608967163390709,-0.00013099761237640034,-0.0004390513627939893,0.0006104818301383369
2017-10-25,-0.0026811725671867922,-0.0026258405019454396,-0.002730960076499536,-0.003074313228265086,-0.0012398049670030965,-0.0011028370719444684,5.057258844439616e-05,-0.00042564193110758105,-0.0005224882776484116,-0.00019532091443418996,-0.0020055121135300015,-0.002031322827138877,7.095240190113682e-05,1.647854378347864e-05
2017-10-26,-0.0011275575858317281,-0.0011045260145828698,-0.0012454052064390098,-0.0012239552331810856,0.001078000595353223,0.0006854294961581217,-0.0006254465979745882,0.00032917484008899197,-0.0019475462246884164,-0.001870426553751157,-0.0009933653726582614,-0.0004198703368092614,0.00019123276114365597,0.0004452902967574863
2017-10-27,0.002442723225077541,0.002452982848073842,0.002455549554513526,0.0021419265862449768,0.00017126890857650703,3.30742374479733e-05,9.708223553152242e-05,-0.00022671097304068966,0.0023639402194834155,0.002659744714299612,-0.0011056265086740596,-0.0011407479347561168,0.00023019856331962384,0.0010254518248442694
2017-10-30,-0.0005267312811860253,-0.0005931386238314405,-0.0004166974019632327,-0.0005700557771680349,0.0001800465407844347,1.6503581845408403e-05,-0.00010593436683680119,-8.252935434616701e-05,0.000275030048202618,-8.672725169545179e-05,0.00031867501327776423,-2.1694367349326142e-05,0.00020274291953880546,0.00024552572313557173
2017-10-31,0.000280805719032755,0.0002142473683046279,0.00046137877858583407,0.0005923624642909807,-0.0008259262252724434,0.00021542108717538424,0.0008805642593642983,-6.113351700648612e-05,0.0014366347621933202,0.0008460573883261616,0.0007989042023279793,0.0003543368138081708,9.579802397178958e-05,0.000879904514297648
2017-11-01,-0.001004764808909992,-0.0011256019564919505,-0.0008929908722276909,-0.0008606159174123454,0.0010538258994481262,4.0567124567716635e-05,-0.0005322216161068917,9.68944932698703e-05,-0.00023172866158107606,-0.0011899327047734689,-7.7376728233492e-05,-0.0004197213356905746,-2.5633979330563317e-05,0.0006358719034946419
2017-11-02,-0.0006788281504740343,-0.000735633782786526,-0.000669939461328495,-0.0006503100561510591,-0.001315668066271167,-0.00035364315376135765,-0.0005534785314242094,-0.00034733989795459165,0.0017843467209241958,0.0013729428225777434,0.00011351486476358843,2.9250395858141818e-05,-0.0006597011083484598,0.0006135651278846827
2017-11-03,-3.0803040724403785e-05,6.454617326616993e-06,0.00038907790763020487,-0.0006875699531095871,-0.00024018574142543425,-0.0006056769314893029,0.0005053367598828783,0.00033622823496626936,-0.0074801724592466,-0.0071437973955074605,0.0025156159580905875,0.001048659244478117,0.0006805399831713082,-0.00037020718672926226
2017-11-06,3.452705528958979e-06,-3.4628340089867354e-05,-0.00016202778905227905,-0.0006522476593430631,-0.0008180047206763814,-3.504960176677887e-05,-0.00012788989591711703,-0.0005749272856445738,-0.002293574735923044,-0.0025766092954754715,-6.480850588052082e-05,0.0005955472991632696,-0.0005109036378556481,0.0008489605277627683
2017-11-07,-0.0028746438506334223,-0.0030074287573442,-0.0026224414813952874,-0.0013861355704389202,-0.0011528134683655034,0.00029602778718610756,0.0003525635709416071,9.40092882182767e-05,-0.005572371379424089,-0.006642685143187618,0.0033716660211925405,0.00275392836445893,-0.00021458906987479687,0.0011508065950198766
2017-11-08,-0.004304929769719397,-0.004337270069585108,-0.0043810724996480935,-0.004736428129746807,-0.0002528811696089941,-0.000551682420549218,-0.0006005177262474928,-0.0006528846568286413,0.0004983563611419505,0.00028626596236928687,0.0004794561989010849,0.000784430003030638,-0.00023355784649942775,0.00020894136890074397
2017-11-09,-0.004880025226689261,-0.004783768117476334,-0.004861394519651323,-0.006487534677067155,-0.002316908651697746,-0.001014706175372583,-9.913339452300265e-05,-0.0003430107656832972,-0.001803737219953898,-0.0011601758140767418,-0.0006893101406316431,-0.000957267086907924,-0.0004389131160228492,7.825719500492706e-05
2017-11-10,0.0025595010158055032,0.002604038251066188,0.002336000951331401,0.005037888988446703,-0.0013239950226304224,-0.0017922982657713102,-0.0008076614345675217,-0.0008478614136047244,0.004592350597867317,0.00566747748993972,-0.002281197908116501,-0.0015151535491780138,0.0005882766569538034,-0.0008481421717107807
2017-11-13,-0.0006755274256319472,-0.0006975964265496248,-0.0006481930976582944,-0.0010798514315676145,0.0005842476519525637,0.00034141133644987926,2.1571557727170044e-05,-0.00013622035531818085,0.001438610676414557,0.000580047770659735,0.00019648240273206216,0.0005403201574589952,0.00047021658662611994,0.0002449791000858528
2017-11-14,-0.004276914995216165,-0.004236489561579795,-0.004332658642956548,-0.003836855705765752,-0.000997685966377578,-0.0003632824413528175,-0.0007994241358895973,1.452298589066218e-06,-0.0016865207000916458,-0.0025592849249160806,-0.0009381518340785355,-0.0009723763019269846,0.0002785081167571733,0.00023436587556168115
2017-11-15,-0.00013289695554343748,5.977756430733572e-06,0.00017424703944678082,-0.0009262232370664393,0.0011007690492318579,0.00031779037698967524,0.0010764792687318577,-7.45102571781738e-05,-0.0015566240286281033,-0.002105972141090064,0.001886739955211934,0.000553842323521648,-0.0005626118306643782,0.00032615495336546724
2017-11-16,0.00989844525347787,0.009743912256523194,0.009753826109888071,0.00939164637260628,0.001073366896143661,0.001186827247173339,-0.0007762722436077087,0.0006489682217140815,0.005605053584930509,0.0061717236142761235,-0.0011673024016785498,-0.00023776473863339382,0.00040091236386210626,-0.0003418739323257016
2017-11-17,-0.0007193946581992814,-0.000596889312456078,-0.0004245828022247824,-0.0005656057821848569,8.651697263e-05,0.00030379087262607553,0.0012415354205047064,-4.0086767493122545e-05,0.0010070456237041166,4.899448068818426e-06,0.00032690388474696744,-0.0008445736214833634,-0.0007924715543621346,0.00084081376109858
2017-11-20,0.00025871851384633474,0.00022170420336145648,0.00038506797330995575,0.0005606723804672386,0.0013973006853063292,0.0010399237117574107,-0.00031464834350553977,0.000514811999310646,0.0007341726111331787,-0.00016180480244320358,-0.00047451560186573206,-0.00013939870870094894,2.813226611241926e-05,-0.00037448399315466734
2017-11-21,0.00205351447795214,0.002113037784703455,0.0021616227099971958,0.001900596830832418,0.003156611645069692,0.0024922823029936364,0.00029460750543961985,0.0013150093529997833,0.0012727447505653006,0.0006108943020288141,7.934786223032632e-05,0.00023703797532429545,-0.00020643749931576524,-0.00022014908274417333
2017-11-22,0.0015476637849675325,0.0016581439805322742,0.0012256870359479634,0.002150570417241754,0.0011072688182653754,-0.0003550198815954896,0.0012341531889748412,-0.00014784049249413336,0.002286042164974491,0.0034554151830505945,-0.0028510070818517736,-0.003256379246627427,0.0005175058398431901,0.0007406996349177651
2017-11-24,0.0006962400645484763,0.0006344564116127928,0.0006841908583103962,0.000816369884803863,-0.00041878094355868507,0.0009128757740630949,-0.001003146118099707,0.00035453421480144984,0.00017363511992790463,0.0003322026702330857,-0.0017221441841809293,-0.0013221209335172234,-5.4008763950464766e-05,-0.000632546748804912
2017-11-27,-0.0030778501022598413,-0.0031018714638369137,-0.003073537475908883,-0.002431152854809855,-0.0011485539995224228,-0.0008112187281114475,0.00025138024475768184,-0.00010234333135567653,3.478441093892904e-05,0.0007766165569052369,-0.00036291847255021104,-0.0007092879302917057,-0.0002994023495899892,-0.00063552601959837
2017-11-28,0.00308186650015576,0.003109152993865182,0.0030294808689854233,0.0027115511653329665,0.0012408263977262545,0.0007686361288977294,0.0004811293765340833,4.1780772945650976e-05,0.0012671502267467489,0.0010545076372176709,-0.0016199222092317144,-0.0013544736451703045,0.0002627308123702866,-0.00021947459243754308
2017-11-29,-0.0012294674258485879,-0.0014394815520807095,-0.0011432471087540167,-0.0013680070301717712,-0.0011898097072156801,-0.0006019154143693981,-0.0007116515939887347,0.0005633586199163974,-0.0016949263304009649,-0.0012336324246534753,-0.0014813657451912257,-0.0009172505336022343,0.0008636687865850256,-0.00047047225693040706
2017-11-30,0.0002608687207836279,0.00017267676130742078,0.0005053849153927167,-0.00027358541802725573,0.0015430971737453929,0.0008232443997353554,0.000353448754399846,0.000375743601310713,0.0008499816185950769,-0.00021919112900224626,0.003494365914790367,0.003760436102159111,0.000152721073658736,0.001134301636731486
2017-12-01,-0.00036329592002611163,-9.618054969613856e-05,-0.00042590898286232973,-0.0006461793448361192,-0.0001328112435379802,-0.00011459104376095345,0.00026636253305153615,-0.00015378347412850078,0.001039690952012467,-3.767899440368025e-05,0.0025542983517862256,0.0019720724408015676,-0.0012270165566542384,0.0011477007804139793
2017-12-04,-0.00034281252399787006,-0.000331863236023418,-8.446619217394456e-05,-0.0005467532610101536,0.0019826094730062025,0.000553788100633614,-0.00041000096387235107,-4.154329180510634e-05,0.0008912854438934078,0.000491297816886749,0.001197862405545511,0.0008132979674039891,0.00046810123004631355,0.0006925521399746634
2017-12-05,-0.0005618607877391837,-0.00043457428397531686,-0.0005282810625403531,0.0005579922280883685,0.0012486971481785003,0.001502826106728675,1.6723591715551945e-05,0.0005743967570058661,0.0009250731201970838,0.00017287198277570934,0.0039757013156111595,0.0037616456021345684,-0.00017003346803662388,0.0005056906006550518
2017-12-06,-0.0008910204908154987,-0.0008220564628153633,-0.0010916990244950954,-0.0010544390151287452,9.980602094754364e-05,8.527216389886795e-05,5.741240385619584e-05,-0.00038448839371957257,-0.0004044026760383606,1.9558232146955554e-05,0.0051323398338493495,0.005090756172078484,0.000355338547625917,-0.00045861718629469465
2017-12-07,0.00043312297439821547,0.0002449675864236465,0.00041445403508580115,0.0007844198731011729,-0.0004274116849072311,-0.00015618215376927785,0.0002332682602007073,0.0005490626573581508,-0.000982229790628628,-0.00015616881696742268,-0.0010696189990719337,-0.00035068230450126746,0.00041391813767764716,-1.4412173009765257e-05
2017-12-08,0.0010136978258866874,0.0010335582254316989,0.0010310478854675953,0.0005217563643922148,-0.0005850692751380689,-0.0005567431805573301,-0.0003773369993069764,-0.0005231041679980179,0.0006292856943058149,0.00015351214363398366,-0.005218832940534046,-0.005267271007830083,0.0002651143776542742,0.00011254665659705552
2017-12-11,0.00021309283845333284,0.00016209152225245534,0.00039707227865210535,0.000523335815021619,0.0013139974141163856,0.0006723191726794793,0.0005748022704345056,-0.00013397462033747575,-0.00011752235105094504,-1.6882126365912816e-05,-0.0005125789967095124,-0.0007394496263897516,-0.0006353538967469,-0.00030642003771332146
2017-12-12,-0.0004781936743445648,-0.0004708333915797551,-0.0004577974987589606,-2.8579743352802963e-05,-8.48019953175749e-06,-0.00018379610898917246,-0.0005031193211317841,0.0001486588700745772,0.0008598527057912496,0.0004425335753598578,-0.0002722148044786987,-2.927359753018301e-05,0.00023193188051093922,0.0014148551722964532
2017-12-13,0.0006675868998286416,0.0008169400577241199,0.00020225428447673304,0.00013581187552385055,-4.156492294029451e-05,0.0004125713711076386,0.00047480463496309957,0.0004798321549229832,0.0004032744244654189,0.0010345532039537485,0.0020469548394288907,0.002073174098676392,-0.00020087247255961508,-0.0012153239423760127
2017-12-14,-0.002068150878879872,-0.0019196350947709208,-0.001935501716906285,-0.0024606519244450877,0.0021374979957427204,0.000549637837558032,-0.00019890277924028643,-6.667011997074158e-05,0.0007459288082008978,-0.0005093082607831746,0.001225077851644944,0.0012136697765223604,0.0004163462189814899,0.0002751500186646166
