Date,ret,turnover,n_holdings
2012-01-30,2.907201479551702e-07,2.0,3
2012-01-31,0.03186908540874496,0.0,3
2012-02-01,-0.00358269760779691,0.49999999999999994,4
2012-02-02,0.00891562203762053,1.5,1
2012-02-03,0.049868057455793036,1.3333333333333333,3
2012-02-06,0.005190249544786566,0.6666666666666666,3
2012-02-07,-0.0019275044948211155,1.0,4
2012-02-08,0.0008280869157875625,1.5,4
2012-02-09,0.0205677991164,0.49999999999999994,3
2012-02-10,-0.05837571583652027,1.0,4
2012-02-13,0.018267723186361717,0.5,4
2012-02-14,-0.015294024063234518,0.0,4
2012-02-15,0.00972552898691087,1.0,2
2012-02-16,-0.019537211663570475,1.5,4
2012-02-17,0.04228318302784989,0.49999999999999994,3
2012-02-21,0.0020319883780048156,0.0,3
2012-02-22,-0.025414916538043727,0.49999999999999994,4
2012-02-23,-0.009288153902413526,0.5,4
2012-02-24,0.01950458060387411,1.0,2
2012-02-27,-0.032513469231276404,1.0,1
2012-02-28,0.027861422781323197,0.0,1
2012-02-29,0.047314178174215016,2.0,2
2012-03-01,-0.008043808700776034,0.0,2
2012-03-02,0.005950614328832815,0.6666666666666667,3
2012-03-05,-0.026133697231777678,0.0,3
2012-03-06,-0.06594608670202884,2.0,4
2012-03-07,0.002409007458167689,0.0,4
2012-03-08,0.02425959092177138,0.0,4
2012-03-09,0.015403268384142133,0.0,4
2012-03-12,0.004542463891442694,0.0,4
2012-03-13,0.015606489851424599,2.0,1
2012-03-14,0.033885951472022224,2.0,0
2012-03-15,0.00021829193140732173,0.0,0
2012-03-16,-0.00021824429043959537,2.0,3
2012-03-19,0.024661811732260192,1.3333333333333335,1
2012-03-20,-0.007121565701037169,1.3333333333333335,3
2012-03-21,-0.011169457381812815,0.0,3
2012-03-22,-0.028074204663736703,1.4999999999999998,4
2012-03-23,-0.001958889078336745,1.0,4
2012-03-26,0.01719339425455718,0.0,4
2012-03-27,0.024035185318076357,1.0,2
2012-03-28,-0.01112530317930549,2.0,0
2012-03-29,-2.9072006335617573e-07,2.0,4
2012-03-30,0.01712460081971165,1.0,4
2012-04-02,-0.01213948395881706,0.0,4
2012-04-03,0.02451875228416517,1.0,2
2012-04-04,-0.02555079306490654,0.0,2
2012-04-05,-0.013528841183845008,1.0,4
2012-04-09,-0.01905753928532683,0.0,4
2012-04-10,0.005392546927264458,0.0,4
2012-04-11,-0.01481506124196405,0.0,4
2012-04-12,-0.004437176316133301,0.0,4
2012-04-13,0.01927778913557182,2.0,0
2012-04-16,0.00021801393008336056,0.0,0
2012-04-17,0.0,0.0,0
2012-04-18,0.0,0.0,0
2012-04-19,2.907201479551702e-07,0.0,0
2012-04-20,0.00021800114788206315,0.0,0
2012-04-23,-0.00021795363373977583,2.0,1
2012-04-24,0.024172718588672426,0.0,1
2012-04-25,0.0498967195820319,0.0,1
2012-04-26,-0.0010847035912981973,1.5,4
2012-04-27,0.007936816893409138,0.0,4
2012-04-30,0.004155752478229829,0.49999999999999994,3
2012-05-01,0.0030584823947534807,0.6666666666666666,3
2012-05-02,-0.0006436319730355189,0.49999999999999994,4
2012-05-03,-0.0058020567797052724,1.0,2
2012-05-04,-0.01758225592863183,1.5,4
2012-05-07,-0.03270579484730127,0.0,4
2012-05-08,0.0048542638255769655,0.49999999999999994,3
2012-05-09,-0.020581277450205472,0.6666666666666667,2
2012-05-10,0.029637178354446014,0.6666666666666667,3
2012-05-11,-0.027983296424172778,1.3333333333333333,2
2012-05-14,0.012764664156660055,1.0,1
2012-05-15,-0.0077689076214814135,0.0,1
2012-05-16,-0.007270975972871185,0.0,1
2012-05-17,-0.043239423319601955,2.0,0
2012-05-18,-0.0002182442904397064,0.0,0
2012-05-21,0.0,0.0,0
2012-05-22,-4.840019807161866e-08,0.0,0
2012-05-23,-0.0002182086774289438,0.0,0
2012-05-24,4.840020029206471e-08,0.0,0
2012-05-25,0.0002182563028481077,0.0,0
2012-05-29,0.00021829193140732173,0.0,0
2012-05-30,0.0,0.0,0
2012-05-31,0.0,0.0,0
2012-06-01,0.0,0.0,0
2012-06-04,0.0,0.0,0
2012-06-05,-0.0002182442904397064,0.0,0
2012-06-06,0.00021800114788206315,0.0,0
2012-06-07,0.0,0.0,0
2012-06-08,-0.00021824429043959537,0.0,0
2012-06-11,0.0,0.0,0
2012-06-12,0.0002185827150171793,0.0,0
2012-06-13,-0.0002182442904397064,0.0,0
2012-06-14,0.0,0.0,0
2012-06-15,-2.9072006335617573e-07,0.0,0
2012-06-18,0.0002185827150171793,0.0,0
2012-06-19,-4.840019807161866e-08,0.0,0
2012-06-20,-0.0004364053450706118,2.0,1
2012-06-21,0.012474802854352207,1.0,2
2012-06-22,-0.05773668121865322,0.0,2
2012-06-25,-0.015148944039861001,0.0,2
2012-06-26,0.01989849703064589,1.0,1
2012-06-27,0.00425548314332036,2.0,0
2012-06-28,0.0002185827150171793,0.0,0
2012-06-29,-0.00021829268007467206,0.0,0
2012-07-02,-0.0002182086774289438,0.0,0
2012-07-03,0.0,0.0,0
2012-07-05,0.0,0.0,0
2012-07-06,0.0002182563028481077,0.0,0
2012-07-09,0.0,2.0,4
2012-07-10,0.011631960058658186,0.0,4
2012-07-11,-0.03654610772789524,0.0,4
2012-07-12,-0.022861030803435434,0.0,4
2012-07-13,0.005729609075043052,0.0,4
2012-07-16,0.0269006055513622,2.0,0
2012-07-17,0.0,0.0,0
2012-07-18,0.0002182563028481077,0.0,0
2012-07-19,-2.4231987705292113e-07,2.0,3
2012-07-20,0.01646978823057939,1.0,4
2012-07-23,-0.009346760628049733,1.0,2
2012-07-24,0.022414357556218123,2.0,4
2012-07-25,-0.030108547232919336,0.0,4
2012-07-26,0.03444366255383863,0.0,4
2012-07-27,0.016132904115487012,1.0,2
2012-07-30,0.047429705689904456,1.0,4
2012-07-31,0.012165610577594937,1.0,2
2012-08-01,-0.020059367704491682,2.0,4
2012-08-02,-0.04086629623552185,0.0,4
2012-08-03,0.04421609999088666,0.0,4
2012-08-06,0.02051679086591096,2.0,0
2012-08-07,-2.9072006335617573e-07,2.0,3
2012-08-08,0.0038771974846058357,0.49999999999999994,4
2012-08-09,-0.019683733937926218,0.0,4
2012-08-10,0.013742030406682593,0.0,4
2012-08-13,0.002357751638567218,1.5,1
2012-08-14,0.00903671489812452,1.0,2
2012-08-15,-0.015541177806423057,1.5,4
2012-08-16,0.018412271507124045,0.5,4
2012-08-17,0.02454214356293888,1.0,3
2012-08-20,-0.016268913734522737,0.6666666666666667,2
2012-08-21,0.016200409439240837,1.5,4
2012-08-22,-0.028305838543608075,0.5,4
2012-08-23,0.0003706233014459104,0.0,4
2012-08-24,-0.024319899983677895,0.5,4
2012-08-27,0.03195454595008895,0.0,4
2012-08-28,-0.018440123564725325,0.5,4
2012-08-29,0.005931256052868705,0.5,4
2012-08-30,-0.011543317212840104,0.5,4
2012-08-31,0.0011944381442957341,0.5,4
