date,NOVA13,sleeveA,sleeveB
2016-11-14,-0.002766576048384555,-0.0025351621440333097,-0.0029961978730625887
2016-11-15,0.0030004623921882074,-0.0018388031935508945,0.007802252487792949
2016-11-16,-0.0014588214076186729,-0.0008331186466982388,-0.002079678698244396
2016-11-17,0.004228455307064467,0.0021225331369661283,0.006318069121254044
2016-11-18,0.0033641389580571683,0.0,0.006702225872865292
2016-11-21,-0.0007718678122436312,-0.00140817669172933,-0.0001404865373113678
2016-11-22,-0.0002620502718720007,0.0,-0.000522071214664154
2016-11-23,0.0014492009791860921,0.0,0.0028871792808737146
2016-11-25,0.0012036343773653365,0.0,0.002397947756030528
2016-11-28,-0.0026120340381917103,-0.0008239552181581042,-0.004386265895500828
2016-11-29,0.00038623925305909074,0.00036284874302513006,0.00040944862593236353
2016-11-30,-0.0045795916559753175,-0.0019838121095049786,-0.007155269369003947
2016-12-01,-0.006569611831220266,0.0021784931813100673,-0.015249971125462778
2016-12-02,0.0023968893116112504,0.0,0.004775217004696098
2016-12-05,-0.0038429547281830017,-0.0019067068602324714,-0.0057642082056444275
2016-12-06,5.539232243974236e-05,0.0006204404291360774,-0.0005052800263295347
2016-12-07,-0.0030235960443001668,0.0,-0.0060237772249767335
2016-12-08,-0.0015395715156749279,0.0,-0.003067220520356278
2016-12-09,0.0010926541329655693,0.0,0.0021768467032302016
2016-12-12,0.0005823439699929651,0.002377922077922068,-0.0011993291003892285
2016-12-13,-0.0007579312471752,0.0,-0.0015099930407168278
2016-12-14,0.006018331671379523,0.00045332166557281135,0.011540245989653647
2016-12-15,-0.0006364627311638849,0.0,-0.0012679966663400257
2016-12-16,0.001465388003987364,0.0,0.00291942797742888
2016-12-19,-0.00040170958789983703,0.0,-0.0008003083187013198
2016-12-20,-0.0006467481038238525,0.0,-0.0012884877612719383
2016-12-21,0.000248686882041312,0.0,0.0004954479216940706
2016-12-22,0.0002843401443547667,0.0,0.0005664783458556485
2016-12-23,0.0007348408945032811,0.0,0.0014639911481015796
2016-12-27,-0.0004047790740899851,0.0,-0.000806423520842641
2016-12-28,0.003212170971080821,0.0,0.006399466745831984
2016-12-29,0.0017806407495162546,0.0,0.003547492137060316
2016-12-30,0.0028928513983738154,0.0,0.005763300425536717
2017-01-03,-0.0007609976449919985,0.0014240733792618766,-0.002929147381054208
2017-01-04,-0.0010045507902913216,0.0,-0.0020013222941260445
2017-01-05,-0.0008725726160494977,0.0007407294832826888,-0.0024733812314353945
2017-01-06,0.00023980861859851157,0.0,0.0004777601484794899
2017-01-09,-0.001468311111454221,-0.0011753983785294938,-0.0017589555150139928
2017-01-10,-0.0002784036850767684,0.0,-0.0005546513995070383
2017-01-11,0.0009970096098487842,0.0,0.0019862983324811577
2017-01-12,0.00035151039859125795,0.0,0.0007002986848617226
2017-01-13,0.001692114281839061,0.00023116621017731063,0.0031417487059903887
2017-01-17,-0.00529103344969985,-0.0022403900735026676,-0.00831805250651993
2017-01-18,0.0007871850388193514,0.0,0.0015682740813282039
2017-01-19,0.0015642703000354659,0.0,0.0031164268205814975
2017-01-20,0.00015418964796791378,0.0,0.00030718524437389836
2017-01-23,-0.0018931922436619252,0.0,-0.003771723521523817
2017-01-24,-0.0033246782841076404,0.0,-0.0066236101101983524
2017-01-25,-0.0016241218409591346,-0.0011535181658166391,-0.002091081140096112
2017-01-26,-0.0005019093199567196,0.0,-0.0009999318315878514
2017-01-27,-0.0012267733101628973,-0.0006789982474984349,-0.0017703063781293986
2017-01-30,-0.0015350474773962865,-0.001304335047462584,-0.0017639732599061867
2017-01-31,-0.0008200998227724892,-0.0002753564154786225,-0.0013606247126438033
2017-02-01,0.000606122751122347,0.0019464519740392747,-0.0007238269020684967
2017-02-02,-0.0033501291795989415,0.0001622997586130953,-0.006835357710292633
2017-02-03,-0.00346584254593027,-0.00143019630301447,-0.005485724652875057
2017-02-06,0.0021724617895733066,8.686635944700052e-05,0.004241906274978519
2017-02-07,-0.0002056305427921077,0.0,-0.0004096686734214199
2017-02-08,-0.0003570283163100821,0.0,-0.0007112917892966247
2017-02-09,-0.003294694217982813,0.0,-0.006563874175904016
2017-02-10,0.0011657589738316033,3.449267030823144e-07,0.002322148002214653
2017-02-13,-0.0014750404443062434,0.0,-0.0029386581091351053
2017-02-14,0.0008005681250412447,0.0,0.0015949366145509578
2017-02-15,0.0007608421073916162,0.0,0.001515792219317353
2017-02-16,0.00031742768195016627,0.0,0.000632397189668616
2017-02-17,0.001465255092995576,0.0016884879065952787,0.0012437510043347096
2017-02-21,0.0015853696990344166,0.0002910061506324827,0.002869709637959045
2017-02-22,0.001732297242655424,0.0,0.0034511794976279605
2017-02-23,-0.0015768528233829893,0.0009357318070319063,-0.0040699798855242325
2017-02-24,0.0012123596988374628,0.0021806968371638744,0.00025152140681967787
2017-02-27,-0.0018039508692830777,0.0,-0.003593931861979115
2017-02-28,0.0023951984970885126,0.0,0.004771848469394258
2017-03-01,-0.004330816496614086,-0.004732184517134989,-0.003932556688078409
2017-03-02,0.0009590340949088175,-0.0006972359615944081,0.0026024779216747796
2017-03-03,-0.00011671259295650822,0.0,-0.0002325213583490186
2017-03-06,0.0015686954834956827,-0.0004010863442126818,0.003523223232223827
2017-03-07,0.0014520768416811725,0.0,0.002892908735055495
2017-03-08,0.0026254901992545598,0.001438031806442841,0.0038037528609173375
2017-03-09,0.00019159525735459418,0.0,0.0003817067924274559
2017-03-10,0.0016931072312394457,0.0,0.003373102964005299
2017-03-13,-0.0006986584190299203,0.0,-0.0013919063958706783
2017-03-14,-0.0005427806718518629,-0.0005426386697414591,-0.0005429215742915432
2017-03-15,-0.0011114557277195044,-0.0019892766574085307,-0.00024043268275233314
2017-03-16,-0.00048480470268719557,0.0,-0.000965855055973485
2017-03-17,-0.0004538048182783935,0.0,-0.0009040953516536327
2017-03-20,-0.0003700517269262563,0.0,-0.0007372377566519921
2017-03-21,0.0034735754302501944,0.0,0.006920251336293471
2017-03-22,0.00200865363958742,0.0006658183921341606,0.003341089910547985
2017-03-23,-3.7066223453563957e-06,0.0,-7.384540440724002e-06
2017-03-24,0.0009004539110565535,0.0,0.001793934666566594
2017-03-27,0.009632336828712926,0.009265776181988051,0.00999605881331922
2017-03-28,0.0008506517904283672,0.0,0.0016947160951700803
2017-03-29,-0.0012307928305494023,0.0,-0.002452054346116916
2017-03-30,6.940130620815145e-05,0.0,0.0001382651655826801
2017-03-31,0.00032565203698009613,0.0,0.0006487822099535864
2017-04-03,-0.00020116631841988702,0.0,-0.00040077479583110404
2017-04-04,-0.000222348214366221,0.0,-0.0004429745541698163
2017-04-05,0.005375772043827347,0.00394995548350357,0.006790547016643034
2017-04-06,-0.00011899643317825252,0.0,-0.00023707135263121226
2017-04-07,0.001267794167325369,0.000448162852811678,0.0020810782201117046
2017-04-10,-0.0011501315632590743,0.0,-0.0022913564560144368
2017-04-11,0.0010784441921466307,0.00023277524099441906,0.0019175642449434324
2017-04-12,-0.0006542833179244223,0.0,-0.0013034998364365104
2017-04-13,0.0004107931959125401,0.0,0.0008184051908581299
2017-04-17,-0.0005897423257791823,0.0,-0.0011749176604891657
2017-04-18,-0.0005862982481900113,-0.0004226933762246032,-0.0007486361566758075
2017-04-19,-0.0017449018969972123,0.0,-0.0034762911953019606
2017-04-20,-0.0007326478259559225,0.0,-0.0014596219942282322
2017-04-21,0.00011330855083855072,0.0,0.00022573963516821585
2017-04-24,-0.0006149189349939655,0.00015812779028029543,-0.001381979151693085
2017-04-25,-0.002472460072662977,-0.0001142857142857143,-0.004812372622851224
2017-04-26,0.00021467313239375438,0.0,0.0004276838264045355
2017-04-27,-0.0007494182026617839,-0.0006113300492610829,-0.0008864369951979582
2017-04-28,0.0017878517049381892,0.001046001103143958,0.0025239573823392157
2017-05-01,-0.0010986920070094762,0.0,-0.002188875693750125
2017-05-02,0.00046156715936288483,0.0,0.0009195599219044788
2017-05-03,0.0007038709865158776,0.0,0.00140229116448577
2017-05-04,-0.0010571877425529421,-0.0017451703657393124,-0.00037453288771303525
2017-05-05,0.00011762435122824499,0.0,0.00023433781419546858
2017-05-08,0.000552791960643833,0.0,0.001101303075506333
2017-05-09,-0.00019386055383389006,0.0,-0.00038621984282832746
2017-05-10,-0.001995651554427858,0.0,-0.003975848693549399
2017-05-11,0.0021246656962622353,0.0,0.004232877885906911
2017-05-12,-0.0010499175876348649,1.4716872664579075e-05,-0.002106307470837481
2017-05-15,-0.0022738369258629644,0.0009179912237932702,-0.0054409474149126995
2017-05-16,0.0001759409338590693,0.0,0.0003505193732209372
2017-05-17,-0.013166425974049045,-0.012005132472975962,-0.014318726366070454
2017-05-18,0.0011869664978914345,0.0,0.002364741073890293
2017-05-19,0.0017594527382687865,0.0,0.003505280195476502
2017-05-22,0.00010538822524317768,0.0,0.00020996031933475723
2017-05-23,0.0017496140331127916,0.0,0.003485678976539314
2017-05-24,0.0014185383363326989,0.0,0.002826091448050922
2017-05-25,-0.0013038950271879522,0.0,-0.002597692632698611
2017-05-26,0.0008965458362972127,0.0,0.0017861487813544468
2017-05-30,-0.002408302418372141,-0.0012586858913552234,-0.0035490162633491466
2017-05-31,-0.0010720274996500836,0.0004569629201208197,-0.002589177348909521
2017-06-01,0.0008742481711537206,0.0,0.0017417261251882151
2017-06-02,0.0014635770668128866,0.000377293461733392,0.002541448442845635
2017-06-05,0.001798259590552865,0.0,0.0035825933780368976
2017-06-06,0.0014041832528357326,0.0011586538599232326,0.0016478112550973654
2017-06-07,-0.0006285606737492156,0.0,-0.0012522537453983622
2017-06-08,-0.0032193781218788986,0.0,-0.006413825234928527
2017-06-09,-0.001115354762169235,0.0,-0.002222072166944993
2017-06-12,0.0022486147615293902,0.0010945520490672894,0.003393740360491716
2017-06-13,0.001149767252765604,0.0,0.0022906306562643264
2017-06-14,0.004871684678656219,0.0014774553571428573,0.008239628935793908
2017-06-15,0.0032270931220192475,0.003840582736832657,0.0026183543983483337
2017-06-16,0.0004224227676300872,0.0,0.0008415742743673023
2017-06-19,-0.0024451071039728214,-0.0022131191500990898,-0.0026752985327080474
2017-06-20,0.00048183154709795196,-0.0002488974113135311,0.0012069017076223052
2017-06-21,-0.003180109287787429,0.0,-0.006335591666361223
2017-06-22,-0.0018163026518684333,0.0,-0.0036185397743904936
2017-06-23,0.0034488116384838543,0.0,0.006870915524676918
2017-06-26,0.0017484598878794823,0.0,0.00348337962382524
2017-06-27,-0.005230818958323966,-0.001680519480519479,-0.008753624757449901
2017-06-28,0.00017126578860216331,0.0,0.00034120528724205883
2017-06-29,0.0006748840609066928,0.0018287600188590359,-0.0004700562297811902
2017-06-30,0.0033106914703477613,0.001616324140661853,0.004991937543301089
2017-07-03,0.0030418489647006334,0.0,0.006060141714341944
2017-07-05,-0.004328385186904247,0.0,-0.008623251164437644
2017-07-06,0.0006572616709055518,-0.001844896171948505,0.003140042690997325
2017-07-07,-0.00014645537361605227,0.0,-0.0002917765902382734
2017-07-10,-0.001446173344180235,0.0,-0.0028811474570035237
2017-07-11,0.00010164455666349311,0.0,0.0002025019733130801
2017-07-12,-0.0017988433980869456,0.0003450266756569168,-0.003926111245651137
2017-07-13,0.00019968139328204324,0.0,0.00039781644488240473
2017-07-14,0.0014400280957895147,0.0010338902147971397,0.0018430208267828543
2017-07-17,0.0005368930787385107,0.0,0.0010696284333515335
2017-07-18,0.000426881960586506,0.0006943772631003447,0.0001614581537144618
2017-07-19,-0.0006102463713778658,0.0,-0.0012157669674361265
2017-07-20,-0.0014639670087163647,0.0,-0.0029165969911381087
2017-07-21,0.0018538261573477594,0.0,0.003693296201636704
2017-07-24,-0.002665410532485113,0.0,-0.005310180006044152
2017-07-25,-0.003211311454184519,-0.00024446483874589463,-0.006155182676126519
2017-07-26,0.0016494461017784088,0.0,0.003286118818831558
2017-07-27,0.002904757236868649,0.0,0.005787019903178126
2017-07-28,-0.0002102067704650982,0.0008932049503140416,-0.0013050736212999116
2017-07-31,-0.0007950563052299841,0.0,-0.0015839556587087127
2017-08-01,-0.0009999883453583685,-0.00012386735170481414,-0.0018693246186711082
2017-08-02,0.006451555604200268,0.0010173749529898389,0.01184365371627854
2017-08-03,-4.926009575245102e-05,0.0,-9.813871911003519e-05
2017-08-04,-0.000587608447768851,0.00027400490098682877,-0.001442549424037664
2017-08-07,-0.0019130446647421591,0.0,-0.0038112746256434285
2017-08-08,-0.0006811549249785637,0.0,-0.001357034955612368
2017-08-09,0.00407177835382478,0.0033576414158164357,0.00478038498329751
2017-08-10,-0.0058917880097455804,-0.006206403530281143,-0.005579608885937382
2017-08-11,0.0007321905953430732,0.0,0.001458711073816944
2017-08-14,-0.0031527152522601697,-0.002602354617608147,-0.0036988138694285847
2017-08-15,0.0029858510916062164,0.0010094527031531226,0.004946944162135387
2017-08-16,-0.0003490630304420186,0.0,-0.000695422901092157
2017-08-17,0.00038922436803895985,0.0,0.0007754345650831553
2017-08-18,0.0013626459626616392,0.0,0.0027147395337618735
2017-08-21,0.0010649791961836544,0.0,0.002121711145620304
2017-08-22,-0.0018160617059552195,0.0,-0.0036180597484600442
2017-08-23,0.0020660837573667533,0.001080572198674038,0.003043963470267842
2017-08-24,0.0013492676477018799,0.0,0.002688086506114519
2017-08-25,-0.0005858715275641026,0.0,-0.001167206039694307
2017-08-28,-0.00011796765096692727,0.0,-0.00023502175514423162
2017-08-29,0.007162332158322328,0.0073231395838866346,0.007002770032687007
2017-08-30,-0.002125053101497003,0.0,-0.004233649696292902
2017-08-31,0.0015674419832449199,0.0,0.003122745625343121
2017-09-01,2.527354521818211e-05,0.0,5.035137096660099e-05
2017-09-05,-0.007137255082563927,-0.0019774501063027027,-0.01225710229724808
2017-09-06,-0.0024924181401759647,0.0,-0.00496553488228481
2017-09-07,-0.004788023665515575,0.0,-0.009538968660629409
2017-09-08,-0.0008677777305996604,0.0,-0.0017288353514624758
2017-09-11,-0.003661167816856014,-0.002812938097958011,-0.004502828806698122
2017-09-12,-0.0008335191982719619,0.0,-0.0016605835864207325
2017-09-13,-0.00031986682718998944,0.0,-0.0006372565912979293
2017-09-14,0.0008249411102710998,0.0,0.0016434938395179185
2017-09-15,-0.0009754551779859082,0.0,-0.0019433563872442378
2017-09-18,-0.0007774689552513142,0.0,-0.0015489171559798444
2017-09-19,-3.1759951589268014e-05,0.0,-6.327395268638722e-05
2017-09-20,-0.001963174134249672,0.0,-0.003911145359794165
2017-09-21,0.00023689580435769467,0.0,0.00047195707696221585
2017-09-22,0.0005878520695416239,0.0,0.0011711517862432858
2017-09-25,-0.0016385812512063316,0.0,-0.0032644732555784143
2017-09-26,0.0011437104638932643,0.0,0.002278563982564819
2017-09-27,-0.002619123133071319,8.148341603542212e-06,-0.005226048899397456
2017-09-28,0.0013304227382140614,0.0,0.0026505426229646973
2017-09-29,-0.00020838460593039564,0.0,-0.000415155472109307
2017-10-02,0.0011225303430331666,0.0015193790928935311,0.0007287548077229707
2017-10-03,0.0003105091639320432,0.0,0.000618613730946766
2017-10-04,-0.000654858332902692,0.0,-0.0013046454134512213
2017-10-05,-0.0002286686253954002,0.0,-0.0004555664306811754
2017-10-06,0.0013282664879179082,6.366656599216145e-05,0.0025830732912271235
2017-10-09,-0.0014682832018773633,0.0,-0.002925195952666331
2017-10-10,9.434790129993102e-05,0.0,0.00018796516821294542
