Date,ret,gross_ret,cost,turnover,risk_off,weight_eq,weight_rates,weight_ra,weight_cash
2012-12-31,-0.01870877261144465,-0.01870877261144465,0.0,0.0,0,0.9,1.0125,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-02,0.10765008096187377,0.10832516800090952,0.0006750870390357458,1.3501740780714915,0,0.9,0.0,0.33749999999999997,0.0
2013-01-03,0.012204523759255194,0.012204523759255194,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-04,0.0021627706061661065,0.0021627706061661065,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-07,0.0010930773931812064,0.0010930773931812064,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-01-08,-0.0024998879355918905,-0.0022811379355918903,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.0,0.09999999999999998
2013-01-09,0.0024492945159440838,0.0024492945159440838,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-01-10,0.012531688577963489,0.012531688577963489,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-01-11,0.004851736616146252,0.004851736616146252,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-14,-0.003956419999421483,-0.003737669999421483,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.0,0.09999999999999998
2013-01-15,-0.009202977107214964,-0.008984227107214963,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.33749999999999997,0.0
2013-01-16,0.011961329352944822,0.012180079352944823,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.33749999999999997,0.0
2013-01-17,0.015171676010612197,0.015171676010612197,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-18,0.006314522492888164,0.006314522492888164,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-21,0.0,0.0,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-22,0.007470731174339064,0.007470731174339064,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-23,0.01844837684022643,0.01844837684022643,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-24,0.0004019467231482669,0.0004019467231482669,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-25,0.012390038077679546,0.012390038077679546,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-01-28,0.01073002364686301,0.01073002364686301,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-01-29,-0.007891119092824386,-0.007672369092824386,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.0,0.09999999999999998
2013-01-30,0.012587529125030954,0.012587529125030954,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-01-31,-0.010726696316906802,-0.010726696316906802,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-02-01,0.009163133038549792,0.009381883038549792,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.0,0.09999999999999998
2013-02-04,-0.004749634092233248,-0.004131396871846739,0.0006182372203865096,1.2364744407730193,0,0.9,0.0,0.33749999999999997,0.0
2013-02-05,-0.003798479590984387,-0.0035797295909843867,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.33749999999999997,0.0
2013-02-06,-0.0007741508172113536,-0.0007741508172113536,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-02-07,0.013374382539479738,0.013374382539479738,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-02-08,0.004049741133489845,0.004049741133489845,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-02-11,0.014719604397278901,0.014719604397278901,0.0,0.0,0,0.9,0.0,0.33749999999999997,0.0
2013-02-12,0.0032857713771334844,0.0032857713771334844,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-13,0.0037945899964165067,0.004013339996416507,0.00021874999999999998,0.43749999999999994,0,0.9,0.0,0.0,0.09999999999999998
2013-02-14,-0.0088551428915186,-0.0088551428915186,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-15,0.010239753686475696,0.010239753686475696,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-18,0.0,0.0,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-19,-0.0013917207628296093,-0.0013917207628296093,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-20,0.0107436766972996,0.0107436766972996,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-21,-0.035016347131064884,-0.035016347131064884,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-22,-0.00020510461451900375,-0.00020510461451900375,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-25,0.02203395584758174,0.02203395584758174,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-26,-0.03913891314591337,-0.03913891314591337,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-27,0.0036043220941713748,0.0036043220941713748,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-02-28,0.02553124687025419,0.02553124687025419,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-03-01,-0.011428542806675929,-0.011428542806675929,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-04,0.009388029690564953,0.009393351336332198,5.32164576724517e-06,0.01064329153449034,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-05,0.028636849842645012,0.028636849842645012,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-06,0.020735191563418198,0.020735191563418198,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-07,-0.005692296379344399,-0.005692296379344399,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-08,0.010408201514530868,0.010408201514530868,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-11,-0.003973983102096752,-0.003973983102096752,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-12,0.005566371996793014,0.005566371996793014,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-13,-0.0011695681636916804,-0.0011695681636916804,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-14,0.005256782864611643,0.005256782864611643,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-15,0.0024210249243924275,0.0024210249243924275,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-18,-0.023702199106137044,-0.023702199106137044,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-19,0.017082195145711365,0.017082195145711365,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-20,0.0034466437609701438,0.0034466437609701438,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-21,-0.014319732801610013,-0.014319732801610013,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-22,0.001990006585100154,0.001990006585100154,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-25,0.01741602464162843,0.01741602464162843,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-26,-0.005645790013922019,-0.005645790013922019,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-27,-0.008067095672031817,-0.008067095672031817,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-28,0.014517327044807626,0.014517327044807626,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-03-29,0.0,0.0,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-04-01,0.006689976150652176,0.006689976150652176,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-02,-0.0030365544572341983,-0.0030292013561987563,7.353101035441984e-06,0.014706202070883967,0,0.9,0.0,0.0,0.09999999999999998
2013-04-03,0.005835831433814811,0.005835831433814811,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-04,-0.020854693869054346,-0.020854693869054346,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-05,-0.02616582568302935,-0.02616582568302935,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-08,0.018070261111047644,0.018070261111047644,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-09,0.016770566767006008,0.016770566767006008,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-10,0.012324774023741904,0.012324774023741904,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-11,0.024520869909631517,0.024520869909631517,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-12,-0.00024553141201119665,-0.00024553141201119665,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-15,-0.007285230393258135,-0.007285230393258135,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-16,-0.02320017028848023,-0.02320017028848023,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-17,-0.0023515994865085156,-0.0023515994865085156,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-18,-0.014824593363183494,-0.014824593363183494,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-19,-0.021221153188503813,-0.021221153188503813,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-22,0.024697211274911875,0.024697211274911875,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-23,0.02134503313967163,0.02134503313967163,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-24,0.007598633563396019,0.007598633563396019,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-25,0.008194722293714898,0.008194722293714898,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-26,0.00012818577471903952,0.00012818577471903952,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-29,0.004937527300894684,0.004937527300894684,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-04-30,0.011691181569360219,0.011691181569360219,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-01,0.0063731838948323264,0.0063731838948323264,0.0,0.0,0,0.9,1.0125,0.0,0.0
2013-05-02,-0.0073499741257215655,-0.006787507106969221,0.0005624670187523448,1.1249340375046897,0,0.9,1.0125,0.0,0.0
2013-05-03,0.025126343540592178,0.025126343540592178,0.0,0.0,0,0.9,1.0125,0.0,0.0
2013-05-06,-0.0041251343792558974,-0.0041251343792558974,0.0,0.0,0,0.9,1.0125,0.0,0.0
2013-05-07,0.001661245269326342,0.001661245269326342,0.0,0.0,0,0.9,1.0125,0.0,0.0
2013-05-08,-0.00027325236580454543,-0.00027325236580454543,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-09,0.00872579016732804,0.009282040167328039,0.0005562499999999999,1.1124999999999998,0,0.9,1.0125,0.0,0.0
2013-05-10,-0.010277863965794744,-0.009721613965794745,0.0005562499999999999,1.1124999999999998,0,0.9,0.0,0.0,0.09999999999999998
2013-05-13,0.0033679516142445733,0.003924201614244573,0.0005562499999999999,1.1124999999999998,0,0.9,0.0,0.0,0.09999999999999998
2013-05-14,0.006292994152404759,0.006292994152404759,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-15,0.012573659429976704,0.012573659429976704,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-16,0.010501348632375179,0.010501348632375179,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-17,0.0035511493375005704,0.0035511493375005704,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-20,0.007941108241595433,0.007941108241595433,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-21,0.0028905964978085696,0.0028905964978085696,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-22,0.004416564089629047,0.004416564089629047,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-23,-0.04050385405428742,-0.04050385405428742,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-24,0.0018861786915841344,0.0018861786915841344,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-27,0.0,0.0,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-28,0.0366424256491565,0.0366424256491565,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-29,-0.020198067776585282,-0.020198067776585282,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-30,-0.0010378850039414304,-0.0010378850039414304,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-05-31,0.0010999677043029624,0.0010999677043029624,0.0,0.0,0,0.9,0.0,0.0,0.09999999999999998
2013-06-03,-0.015677468987019542,-0.015677468987019542,0.0,0.0,0,0.9000000000000001,0.0,0.0,0.09999999999999987
2013-06-04,0.007125341913142354,0.007136089483904134,1.0747570761779874e-05,0.021495141523559746,0,0.675,0.0,0.0,0.32499999999999996
2013-06-05,-0.014927006004932821,-0.014702006004932822,0.00022500000000000005,0.45000000000000007,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-06,-0.01108559636799589,-0.01086059636799589,0.00022500000000000002,0.45,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-07,0.013080935690108502,0.013080935690108502,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-10,0.011093580493011531,0.011093580493011531,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-11,-0.013062989038948612,-0.013062989038948612,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-12,0.006545413841994174,0.006545413841994174,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-13,-0.01853895202093756,-0.01853895202093756,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-14,0.015501010266291733,0.015501010266291733,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-17,0.001481292112150655,0.001481292112150655,0.0,0.0,0,0.45000000000000007,0.0,0.0,0.5499999999999999
2013-06-18,0.0023783957581686908,0.0023783957581686908,0.0,0.0,1,0.22500000000000003,0.0,0.0,0.7749999999999999
2013-06-19,0.003522564011334001,0.003747564011334001,0.00022500000000000002,0.45,1,0.22500000000000003,0.0,0.0,0.7749999999999999
2013-06-20,-0.012098234772131001,-0.012098234772131001,0.0,0.0,1,0.22500000000000003,0.0,0.0,0.7749999999999999
2013-06-21,-0.005946967176995533,-0.005946967176995533,0.0,0.0,1,0.22500000000000003,0.0,0.0,0.7749999999999999
2013-06-24,-0.007387188645139058,-0.007387188645139058,0.0,0.0,1,0.22500000000000003,0.0,0.0,0.7749999999999999
2013-06-25,0.0038655995010175603,0.0038655995010175603,0.0,0.0,1,0.0,0.0,0.0,1.0
2013-06-26,-0.00022500000000000008,0.0,0.00022500000000000008,0.4500000000000001,1,0.0,0.0,0.0,1.0
2013-06-27,0.00021840469059886125,0.00021840469059886125,0.0,0.0,1,0.0,0.0,0.0,1.0
2013-06-28,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
2013-07-01,-0.00021835700040584438,-0.00021835700040584438,0.0,0.0,1,0.0,0.0,0.0,1.0
2013-07-02,0.00021840469059886125,0.00021840469059886125,0.0,0.0,1,0.225,0.0,0.0,0.775
2013-07-03,-0.0020199095620695756,-0.0017949095620695755,0.000225,0.44999999999999996,1,0.225,0.0,0.0,0.775
2013-07-04,0.0,0.0,0.0,0.0,0,0.45,0.0,0.0,0.55
2013-07-05,0.013850153497868941,0.01407515349786894,0.000225,0.44999999999999996,0,0.45,0.0,0.0,0.55
2013-07-08,0.00834383416939532,0.00834383416939532,0.0,0.0,0,0.45,0.0,0.0,0.55
2013-07-09,0.0036174168610651927,0.0036174168610651927,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-10,0.0001677751195892033,0.0003927751195892034,0.00022500000000000008,0.4500000000000001,0,0.675,0.0,0.0,0.32499999999999996
2013-07-11,0.024675391120919363,0.024675391120919363,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-12,0.009411158502829814,0.009411158502829814,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-15,0.006407508944883596,0.006407508944883596,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-16,0.0030529602697456954,0.0030529602697456954,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-17,0.00039576459497074986,0.00039576459497074986,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-18,-0.00011386851282644615,-0.00011386851282644615,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-19,-0.007729265727905692,-0.007729265727905692,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-22,0.006279314897738785,0.006279314897738785,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-23,0.002516625333772694,0.002516625333772694,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-24,0.00022247155772896747,0.00022247155772896747,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-25,-0.009213249368395541,-0.009213249368395541,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-26,-0.0017219696246647315,-0.0017219696246647315,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-29,0.007966710737334395,0.007966710737334395,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-30,0.005044891816581324,0.005044891816581324,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-07-31,0.0020573008918106906,0.0020573008918106906,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-01,0.010385831804813037,0.010385831804813037,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-02,0.0043220377445223855,0.004329259632263557,7.221887741171149e-06,0.014443775482342297,0,0.675,0.0,0.0,0.32499999999999996
2013-08-05,0.0047711439250827945,0.0047711439250827945,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-06,-0.0013388928597892224,-0.0011138928597892225,0.00022499999999999994,0.44999999999999984,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-07,-0.015307603840762631,-0.015307603840762631,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-08,0.012299549993752677,0.012299549993752677,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-09,-0.004990033672198088,-0.004990033672198088,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-12,-0.014077016829389489,-0.014077016829389489,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-13,0.014065941071066911,0.014065941071066911,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-14,0.00485904166616536,0.00485904166616536,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-15,-0.02868680687343834,-0.02868680687343834,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-16,-0.01508620836965121,-0.01508620836965121,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-19,-0.002783679534180818,-0.002783679534180818,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-20,-0.00415725138658595,-0.00415725138658595,0.0,0.0,0,0.8999999999999999,0.0,0.0,0.10000000000000009
2013-08-21,-0.00040749507485304516,-0.00040749507485304516,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-22,0.0017695289762868034,0.0019945289762868033,0.00022499999999999994,0.44999999999999984,0,0.675,0.0,0.0,0.32499999999999996
2013-08-23,0.01842153256256511,0.01842153256256511,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-26,0.00123855855616416,0.00123855855616416,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-27,-0.021404553484508558,-0.021404553484508558,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-28,-0.013487668718869148,-0.013487668718869148,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-29,0.0049205148325244105,0.0049205148325244105,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-08-30,0.011445596970588987,0.011445596970588987,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-02,0.0,0.0,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-03,0.004096158976297188,0.0041103845023173335,1.4225526020145138e-05,0.028451052040290276,0,0.675,0.0,0.0,0.32499999999999996
2013-09-04,-0.0033291805265457082,-0.0033291805265457082,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-05,0.013212242664436907,0.013212242664436907,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-06,0.0067096769809925,0.0067096769809925,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-09,0.001437215322746442,0.001437215322746442,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-10,0.021569911198117162,0.021569911198117162,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-11,-0.005751256237190585,-0.005751256237190585,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-12,0.0071541356965937174,0.0071541356965937174,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-13,-0.0005749754253423477,-0.0005749754253423477,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-16,0.015589254672393207,0.015589254672393207,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-17,-0.010068001439263185,-0.010068001439263185,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-18,0.0074019808412186215,0.0074019808412186215,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-19,0.023030520740022445,0.023030520740022445,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-20,-0.0003287456045575778,-0.0003287456045575778,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-23,-0.00998867375800802,-0.00998867375800802,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-24,-0.006330406217199311,-0.006330406217199311,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-25,-0.0026504176705649373,-0.0026504176705649373,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-26,-0.001371250578268457,-0.001371250578268457,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-27,-0.003912753455852443,-0.003912753455852443,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-09-30,-0.011654879244045832,-0.011654879244045832,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-01,0.009788917623097488,0.009788917623097488,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-02,0.003112137199406459,0.003125342348859342,1.3205149452883134e-05,0.026410298905766266,0,0.675,0.0,0.0,0.32499999999999996
2013-10-03,0.0064151630561910325,0.0064151630561910325,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-04,-0.013488064723530408,-0.013488064723530408,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-07,-0.001754554868643586,-0.001754554868643586,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-08,0.00014942820363783325,0.00014942820363783325,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-09,-0.021322834120078082,-0.021322834120078082,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-10,0.01142260942844277,0.01142260942844277,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-11,0.014069881406449736,0.014069881406449736,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-14,0.0044925340404392885,0.0044925340404392885,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-15,0.01584946219215727,0.01584946219215727,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-16,0.0020671537080354323,0.0020671537080354323,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-17,0.00497992569438714,0.00497992569438714,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-18,0.027492018483991885,0.027492018483991885,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-21,0.009687731551546707,0.009687731551546707,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-22,0.005002455703398258,0.005002455703398258,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-23,-0.005630607712502729,-0.005630607712502729,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-24,-0.00012136611374723905,-0.00012136611374723905,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-25,0.013049843422611368,0.013049843422611368,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-28,8.230269792488501e-05,8.230269792488501e-05,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-29,0.005994917937147927,0.005994917937147927,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-30,0.00545493979323913,0.00545493979323913,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-10-31,-0.011096366749558486,-0.011096366749558486,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-01,0.0015818861721085984,0.0015818861721085984,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-04,0.0036565091029792537,0.0036622651955919554,5.756092612701769e-06,0.011512185225403537,0,0.675,0.0,0.0,0.32499999999999996
2013-11-05,-0.007305723966104193,-0.007305723966104193,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-06,0.011527587636185825,0.011527587636185825,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-07,-0.0011397565550817425,-0.0011397565550817425,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-08,-0.02443509498665225,-0.02443509498665225,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-11,0.016908848147670866,0.016908848147670866,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-12,-0.00284985681343312,-0.00284985681343312,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-13,-0.005528851686020014,-0.005528851686020014,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-14,0.0239274719532515,0.0239274719532515,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-15,0.009832534214700374,0.009832534214700374,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-18,0.004538001063541715,0.004538001063541715,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-19,-0.012434730756709438,-0.012434730756709438,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-20,0.0006566058889555125,0.0006566058889555125,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-21,-0.003084524561833264,-0.003084524561833264,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-22,0.010865615375425266,0.010865615375425266,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
2013-11-25,0.010808559803019433,0.010808559803019433,0.0,0.0,0,0.675,0.0,0.0,0.32499999999999996
