,ENSEMBLE6,NOVA11,NOVA16,NOVA18_LO,NOVA20_A,NOVA21_LO,NOVA23
2019-12-19,0.0035337493263717266,0.0043189171097349,0.0119556618020475,0.0025772425886148,0.0001091452273787,0.0063699226966217,0.0034972227936638
2019-12-20,0.0034487222453683454,0.0054260232910717,0.0151690523568746,0.0021013624734077,5.51576326344172e-05,0.0070196251461422,0.0019786442875173
2019-12-23,0.001005121143208216,0.0010212117822147,0.0028737429586049,0.0016832086700727,0.0,0.0006930498592515,0.0007839929099773
2019-12-24,0.0011408498623830551,-2.687596046649612e-05,-0.0002726995951047,0.0029550315423133,0.0001086348450944,0.0003965524218671,0.0015682531024137
2019-12-26,0.003717110353051827,0.0052725665987884,0.0146382631082639,0.0043571640836275,0.0001097063209059,0.0027162474744042,0.0025769700257696
2019-12-27,-0.0001090171663792651,-0.0002214311973711,-0.0004241277526648,-0.0003618379355876,-0.0007478636880005,0.0010644991280988,0.0003052192491606
2019-12-30,-0.004389211422999569,-0.0058125998481261,-0.0165559706212931,-0.0017452893224898,-0.0055133089876431,-0.0065787035717535,-0.0018072699993179
2019-12-31,0.0028908320094712795,0.002607659015841,0.0073380878146194,0.0004617573675805,0.0024296571053976,0.0016662268146297,0.0051022143610326
2020-01-02,0.004688384362351415,0.0098049466817907,0.0269960844958454,0.0067163730613758,0.009351754843023,0.013499541402536,-0.0113927463934204
2020-01-03,-0.008182874163744983,-0.0169465507049245,-0.0216963749823471,0.0001338304135657,-0.0075724425506142,-0.0113389163492573,-0.0060443478556149
2020-01-06,0.001781527865186292,0.0026502276512972,0.010377881841171,0.0020617729898549,0.0038150074082587,0.0011453095960217,-0.001995872940699
2020-01-07,-0.001969492373939876,-0.0031001651760132,-0.0087240257116489,-0.0009327572412066,-0.002811301087808,-0.0040871659977753,0.0005427776646991
2020-01-08,0.0033536986831142384,0.0056392498175616,0.0154723179301901,-0.0013883238929117,-0.000281250058453,0.0053482968111719,0.0053324333445832
2020-01-09,0.004599074398250545,0.0121738189218298,0.0204082786768815,0.000772740988345,0.0001093510502376,0.0058358641637116,0.0020448526700411
2020-01-10,-0.00014756912541860135,-0.0022996231306612,-0.0084934835659895,0.0023008521151572,0.0,-0.0041987739713494,0.0021178606246008
2020-01-13,0.003699372244648826,0.0107053542229624,0.020171436606585,0.0026661544149435,0.0,0.0042293810487521,-0.0014022904076659
2020-01-14,-0.0004321876443017108,-0.0002659327509596,-0.0047399953396115,-0.0007598731210867,0.0,0.0014593191783596,-0.0003009530178901
2020-01-15,0.0024126169429153827,0.0032075205068207,0.0069397878869392,0.0025219656640352,0.0001094375089187,-0.00449469288522,0.004671026291205
2020-01-16,0.00572132601710038,0.0127069410959079,0.0243243031741646,0.0032668385890848,0.0002186542588082,0.0071137717936392,0.0024155388637041
2020-01-17,0.0005008894623849198,0.0024581384846821,0.009366620500383,0.001067298347226,-0.0001093032297874,0.0022105435607241,-0.0033637832668272
2020-01-21,-0.0004203060513909343,-0.0029853200029138,-0.0056201181671186,-0.0031214981779087,0.0001093151782896,0.0048328827900032,0.0028090815955583
2020-01-22,-0.00013326291832646092,-0.0007801773537835,0.0005256182870536,-5.938716539231423e-05,0.0,0.0068613904977766,-0.0022797858983677
2020-01-23,0.0012728214514024262,0.0008175251952106,0.0021020981275787,-0.0002793608309193,0.0001094016125324,0.0058087615253167,0.0021123506502078
2020-01-24,-0.008474071390288333,-0.0095500930564659,-0.0268744575346756,-0.0024159951699445,0.0,-0.0017574862263994,-0.0173855120732723
2020-01-27,-0.00855770800627819,-0.0169246610019883,-0.0478245991782761,-0.0087853854106558,0.0001089961571969,-0.0236993763219972,0.0047720580769621
2020-01-28,0.006413121829079589,0.011010818057934,0.0309850135040978,0.001282444596391,0.0,0.0140825879558136,0.0045553508625022
2020-01-29,-0.0025555567395869694,-0.0008562794818854,-0.0026076749073939,0.0013868409028805,-0.0013265464954623,-0.0062050730220582,-0.0069390902081727
2020-01-30,0.0005862835004219234,0.0030804003222728,0.0086684063873778,0.0001384976622024,0.0032461451132173,-0.0060122219601162,-0.0020383612911849
2020-01-31,-0.01181988704375483,-0.0190985835914135,-0.0537444054906238,-0.0073348301074929,-0.0181580138642408,-0.0205356542707234,0.0050025523226133
2020-02-03,0.008108236552694575,0.0078430095612424,0.0219113132081962,0.0003882125651781,0.0074281701879876,0.0105267498632999,0.0121267396297797
2020-02-04,0.010639650210134253,0.0043500759786037,0.0455639605427757,0.0040735603936729,0.0152413395836439,0.014175583697956,0.0097155215438362
2020-02-05,0.007315458483189156,0.0042446232651973,0.0338635144271382,0.0025971322992842,0.011548013005608,0.0140962076980813,0.0032897983353621
2020-02-06,0.0010301477476118929,0.0012663530845055,0.0103090681082764,0.003129083432975,0.0033650705238201,-0.0022245723681614,-0.0034097242713352
2020-02-07,-0.003755585157130173,-0.0018940091904621,-0.0153703145654497,-0.0015476807547733,-0.0005,-0.0158852670717825,-0.0029004614370468
2020-02-10,0.004012665996919566,0.0025823899682554,0.0219074417868947,0.0042746296025018,-0.0001094186233643,0.0026147931337063,0.0044163831457733
2020-02-11,0.0025403891849192246,0.0006862937537687,0.0051349078007831,0.0004325363294936,0.0001094305971096,0.009414312687425,0.0046045326889163
2020-02-12,0.001105555751778178,0.0023599501264936,0.0187738875524099,0.0014620977350945,0.0001093203137296,0.0057863252658488,-0.0045755451713396
2020-02-13,0.0003004276148790793,-0.0003085833332402,-0.0037610240168531,0.0014992017593485,0.0001092100652164,-0.0012998479592131,0.0011368804001818
2020-02-14,0.00018478114769100913,0.0005693302167049,0.0049074900738195,0.0021853734501659,0.0,0.0015394917031432,-0.003178412739597
2020-02-18,7.842913190999582e-05,-0.0008454540236316,-0.0078887546233453,0.0028827606954314,0.0001091981396803,-0.0101290265097399,0.0031868882312771
2020-02-19,0.0018353360950586516,0.0016990924215181,0.0142623455374801,0.002362054434084,0.0,0.007344644780165,-0.0016505922713443
2020-02-20,-0.0025863828363927167,-0.0014599768458983,-0.0130663467239265,0.0005272574751832,0.0,-0.0066268913157966,-0.0044838678233746
2020-02-21,-0.011678631987553796,-0.0035185508205828,-0.0307653237488076,-0.0004758723674383,0.0002187655431886,-0.0139755586882597,-0.0310263313415194
2020-02-24,-0.01186788688732638,-0.0118560861341411,-0.100039142651073,-0.0106326033009412,-0.0001093588476466,-0.0353027463570203,0.004720505331794
2020-02-25,-0.012425605886993794,-0.010768146540366,-0.0906328755694146,-0.0160838417175555,0.0,-0.0354494968761891,0.0047970867327287
2020-02-26,-0.00777803350675873,-0.0011662963171312,-0.0109680373277184,-0.0018205272141923,-0.0041782922333646,-0.0081693272192721,-0.019540310676882
2020-02-27,-0.03334815654254731,-0.0158187814963723,-0.1361299258767789,-0.0185978529940883,-0.0449115941483646,-0.0358028277076332,-0.029768913747424
2020-02-28,-0.0015246262713547998,-0.0015636964821875,-0.0066976833836084,-0.008969246104531,-0.0042016490740219,0.0020989749816963,0.0068764094790936
2020-03-02,0.02454690398574051,0.0155797722724152,0.1211836971484041,0.0157999327214852,0.0433060765888067,0.0404689708537176,0.0013461334089057
2020-03-03,-0.00748103589502157,-0.0008474730591604,-0.002781394641301,0.0015709166749247,-0.0286318349210435,-0.0289203353786929,1.8605358698997766e-05
2020-03-04,0.013926830769986895,0.0004370169776823,0.0004370169776823,0.0107124669532025,0.042032848200614,0.0435656114468842,0.0004370169776823
2020-03-05,-0.008779701197467682,0.0002187565325175,0.0002187565325175,-0.0024369666597199,-0.0332416636735712,-0.0283617300549016,0.0002187565325175
2020-03-06,-0.0013365897876801318,0.0,0.0,-0.0005582007603907,-0.0005,-0.0128896766964484,0.0
2020-03-09,-0.010634237552803284,0.000436534300322,0.000436534300322,-0.0207086260484889,0.000436534300322,-0.0697687161526376,0.000436534300322
2020-03-10,0.005340556331246897,-0.0002181228722231,-0.0002181228722231,0.0053033008949472,-0.0002181228722231,0.0489050144780016,-0.0002181228722231
2020-03-11,-0.008570215288551102,0.0002181704601904,0.0002181704601904,-0.0192389315923173,0.0002181704601904,-0.048240786801509,0.0002181704601904
2020-03-12,-0.01564665521380199,0.0001096498970978,0.0001096498970978,-0.035535773133291,0.0001096498970978,-0.0846966722098933,0.0001096498970978
2020-03-13,0.0112056851343176,0.0002179028255386,0.0002179028255386,0.0138049216018957,0.0002179028255386,0.0900422277085366,0.0002179028255386
2020-03-16,-0.020556651217971712,0.0001093198559762,0.0001093198559762,-0.042097167591885,0.0001093198559762,-0.1234991975794662,0.0001093198559762
2020-03-17,0.008394912167705895,0.0,0.0,0.0090687982580531,0.0,0.0721996632272534,0.0
2020-03-18,-0.011189322992242623,0.0002182236769159,0.0002182236769159,-0.0305767984555209,0.0002182236769159,-0.0476023299123158,0.0002182236769159
2020-03-19,0.0009351631277063076,-0.0002181760657327,-0.0002181760657327,0.0008822312083447,-0.0002181760657327,0.010097169938284,-0.0002181760657327
2020-03-20,-0.003179862539007598,0.0003271394473804,0.0003271394473804,-0.0010297451545805,0.0003271394473804,-0.0364545857933266,0.0003271394473804
2020-03-23,-0.0010860726152027331,-0.0002181523106896,-0.0002181523106896,0.0057738817646269,-0.0002181523106896,-0.0265483889506664,-0.0002181523106896
2020-03-24,0.015287468141123119,0.0,0.0,0.033497222603301,0.0,0.0852437067600826,0.0
2020-03-25,0.002831980854869719,0.0,0.0,0.0075596298114322,0.0,0.0121041639148441,0.0
2020-03-26,0.011252351178773483,0.0,0.0,0.0207458165734313,0.0,0.0733881410892217,0.0
2020-03-27,-0.008733441752036565,-0.0002181999115045,-0.0002181999115045,-0.0032986695384284,-0.0302854365165914,-0.028965629230587,-0.0002181999115045
2020-03-30,0.010260502004565146,0.0,0.0,0.0064093795912565,0.0324757800952846,0.0349293698651733,0.0
2020-03-31,-0.005976265541746316,0.0001093198559762,0.0001093198559762,-0.0085085480671535,-0.0149055151693978,-0.0161311981184081,0.0001093198559762
2020-04-01,-0.015322787787199995,-8.734829116452403e-05,-8.734829116452403e-05,-0.0129514652422919,-0.0450049453436164,-0.0495602889147374,-8.734829116452403e-05
2020-04-02,0.007000434082478611,0.0001091213700232,0.0001091213700232,0.0032665627323565,0.0230754607569683,0.0243447721689496,0.0001091213700232
2020-04-03,-0.004503790974097995,-0.0003273283915471,-0.0003273283915471,-0.0005113789928265,-0.0144541294541851,-0.0193006297637745,-0.0003273283915471
2020-04-06,0.02120290914005059,0.0001092432541309,0.0001092432541309,0.0076736185766398,0.0671661735714708,0.0866008393042897,0.0001092432541309
2020-04-07,1.6941715393272154e-05,-0.0002187568024443,-0.0002187568024443,-0.0017235919867585,-0.0007187568024443,0.0076152151806551,-0.0002187568024443
2020-04-08,0.00329013765628117,0.0001095494457847,0.0001095494457847,0.0003172880808383,0.0001095494457847,0.0362525204201378,0.0001095494457847
2020-04-09,0.0016841545072199102,-0.0002186826361868,-0.0002186826361868,0.0026283770543285,-0.0002186826361868,0.0139917142920709,-0.0002186826361868
2020-04-13,-0.00029381309037434096,0.0002187304687424,0.0002187304687424,0.0013887122958578,0.0002187304687424,-0.0088820076170813,0.0002187304687424
2020-04-14,0.003713884601744958,0.0001092432541309,0.0001092432541309,0.0043700217992176,0.0001092432541309,0.0301120719265514,0.0001092432541309
2020-04-15,-0.0022154003550064897,-0.0001092313213459,-0.0001092313213459,0.0015711229279612,-0.0001092313213459,-0.0289921647670586,-0.0001092313213459
2020-04-16,-0.00011983330062281655,-0.0001095374460182,-0.0001095374460182,0.0024831343899571,-0.0001095374460182,-0.007286864631254,-0.0001095374460182
2020-04-17,0.0023960606781751916,0.0002188046674536,0.0002188046674536,-0.0021564212199783,0.0002188046674536,0.0318139578913895,0.0002188046674536
2020-04-20,-0.0023580061607731085,-0.0001092313213459,-0.0001092313213459,0.0004962465320615,-0.0001092313213459,-0.0277117097145895,-0.0001092313213459
2020-04-21,-0.0033975969214310813,0.0,0.0,-0.0023623338876119,0.0,-0.0327817183799966,0.0
2020-04-22,0.002425251740616433,0.0,0.0,0.0030020197158513,0.0,0.0198179326588264,0.0
2020-04-23,0.00029266539470845874,0.0001092432541309,0.0001092432541309,0.0011488315223532,0.0001092432541309,-0.0006040617015927,0.0001092432541309
2020-04-24,0.0015073347789507554,-0.0001092313213459,-0.0001092313213459,0.001173113686236,-0.0001092313213459,0.0150570935617958,-0.0001092313213459
2020-04-27,0.000574387610108157,0.0,0.0,-0.0018777127537788,0.0,0.0117412904435207,0.0
2020-04-28,-0.0007120769786356904,0.0,0.0,-0.0006180738186861,-0.005098196736157,0.0038318961334539,0.0
2020-04-29,0.008622327558258184,-0.0001095374460182,-0.0001095374460182,0.0029427699566953,0.0261786346062793,0.0388997324326518,-0.0001095374460182
2020-04-30,-0.003057319280746218,0.0002188046674536,0.0002188046674536,-0.0027151568116194,-0.0093108163894281,-0.0102254544019089,0.0002188046674536
2020-05-01,-0.007271050865635581,-0.0001750250526055,-0.0001750250526055,-0.0010056445206439,-0.0264734330214807,-0.0263320581969173,-0.0001750250526055
2020-05-04,-0.00043036334127146444,0.0,-0.0016209393461019,0.0008852034117757,0.002758121307796,-0.0119951094288622,0.0
2020-05-05,0.0035219555403536466,0.0,0.0046197959612068,0.0007031659037269,0.0092395919224137,0.0171210144004603,0.0
2020-05-06,-0.0026524273344019395,0.0001091523724949,-0.0033350638034886,-0.0022112405543331,-0.0067792799794722,-0.0093329451459397,0.0001091523724949
2020-05-07,0.004483994090078046,-0.0001091404595549,0.0059791778348016,0.0042533533655071,-0.0006091404595549,0.0383210469800157,-0.0001091404595549
2020-05-08,0.0025229189281489486,0.0,0.0082728880582046,-0.00071561746644,0.0,0.0260100141676018,0.0
2020-05-11,-0.00028234211869354104,0.0001091523724949,0.0001572577123141,-0.000658181699356,0.0001091523724949,-0.0023496034545534,0.0001091523724949
2020-05-12,-0.002936504020461899,0.0,-0.0099657242373645,-0.0002902320644344,0.0,-0.0270103220461929,0.0
2020-05-13,-0.001868271845076277,0.0,-0.0088430317993383,0.0005132535825478,0.0,-0.0175550512403729,0.0
2020-05-14,0.0026127931137881555,0.0001094346386911,0.0060382556920834,0.0026290742988663,0.0001094346386911,0.0185184465623152,0.0001094346386911
2020-05-15,-1.6392131628960554e-05,-0.0002185511811765,0.0021893620725391,0.0007422399843057,-0.0002185511811765,-0.0019727817583764,-0.0002185511811765
2020-05-18,0.0049712880263172495,0.0,0.0152297708912725,-0.0014196946491559,0.0,0.0519325317963837,0.0
2020-05-19,-0.0010090177623409509,0.0,-0.0051356069423226,0.0011408835238838,0.0,-0.0116126932501173,0.0
2020-05-20,0.0031066071999563466,0.0,0.0084941008908501,0.0021319716989574,0.0,0.0248589018505602,0.0
2020-05-21,-0.001548306598523886,0.0001091523724949,-0.0033975558373419,-0.0018592449668942,0.0001091523724949,-0.0115180948874803,0.0001091523724949
2020-05-22,0.0007238688645716892,-0.0001091404595549,0.0008950726887236,0.0014394983258523,-0.0001091404595549,0.0046750712310005,-0.0001091404595549
2020-05-26,0.0012004860802780097,0.0001091523724949,0.0062148232928269,-0.0027457336698947,0.0001091523724949,0.0167453312283133,0.0001091523724949
2020-05-27,0.0045116725713695285,-0.0001091404595549,0.0073848795170146,0.0005204709966705,0.0143788994935842,0.0174646685394831,-0.0001091404595549
2020-05-28,-0.0006936756356847943,0.0,-0.0009223612053105,-0.0002114281053524,-0.001844722410621,-0.0031152691582561,0.0
2020-05-29,0.002417592881027729,0.0,0.0022280911854549,0.0026968027393132,0.0044561823709099,0.0101366904170696,0.0
2020-06-01,0.0011146585735591998,0.0001091523724949,0.0020752184281158,3.969903307086503e-05,0.0040412844837367,0.0027052674426774,0.0001091523724949
2020-06-02,0.0011893028376619716,0.0,0.0041400808480516,-0.0011643301787271,0.0082801616961032,-0.0024726350902868,0.0
2020-06-03,0.0035116467174406978,0.0,0.0066541176713998,-0.0034367026915905,0.0133082353427997,0.0187554735841566,0.0
2020-06-04,-0.000249791925234298,0.0,-0.0013132495167701,-0.0011602939989911,-0.0026264990335402,0.0064197655007081,0.0
2020-06-05,0.0038552402030791293,-0.0002180847996855,0.0127058015432478,-0.0006235825419434,-0.0007180847996855,0.032018531996413,0.0027654373167904
2020-06-08,-0.00048623248776784984,0.0001089681044179,0.0060980535584822,0.0049727380378581,0.0001089681044179,0.0042800840008497,-0.0091570158901158
2020-06-09,-0.00024850973897186065,0.0,-0.0037283261159812,0.001177276743089,0.0,-0.0096254648324638,0.0019335798364936
2020-06-10,-0.00605210988430982,0.0001091523724949,-0.0027353671641952,0.0063283178674575,0.0001091523724949,-0.0144708378626159,-0.0236746946851333
2020-06-11,-0.00963827882665387,-0.0002180847996855,-0.0289335895036298,-0.0102187037617185,-0.0002180847996855,-0.0635602634222952,-0.0004180847996855
2020-06-12,0.0017542095709494174,0.0002181323710399,0.0060969396911331,-2.1042794550794492e-05,0.0002181323710399,0.0150047228117982,0.0002181323710399
2020-06-15,0.001025323459939358,0.0,0.0046679026811561,0.0013649118860463,0.0,0.005264762985245,0.0
2020-06-16,0.002992103215274539,0.0,0.0096237161945188,0.0016984581982475,0.0,0.0240271811212399,0.0
2020-06-17,-0.000314445078686289,0.0,-0.0020768255734899,0.0009107632572422,0.0,-0.0048393395022603,0.0
2020-06-18,9.515768497311014e-05,-0.0001091404595549,0.0001379683080225,0.0005493853698369,-0.0001091404595549,0.0003048973771961,-0.0001091404595549
2020-06-19,0.0004903372750306332,0.0,-0.0028575243633873,0.0019631766301386,0.0,0.0020609823794043,0.0
2020-06-22,0.00046956357838593034,0.0,0.0032076510702772,0.0020579283851036,0.0,-0.0021437288095778,0.0
2020-06-23,0.0011175450394241158,0.0,0.0023017632841142,0.0025106561924484,0.0,0.0046560334438935,0.0
2020-06-24,-0.004475951101497291,0.0,-0.0127542146673389,-0.0054689821493551,0.0,-0.0289743906212161,0.0
2020-06-25,0.0019711013015758145,0.0001091523724949,0.0054147825075605,0.0034772129542395,0.0001091523724949,0.0091864617204553,0.0001091523724949
2020-06-26,-0.007266238947354223,-0.0001091404595549,-0.011930491533167,-0.0022563867633983,-0.0242518426067792,-0.020545220179734,-0.0001091404595549
2020-06-29,0.004544813741916185,0.0,0.0073490378216629,0.0020987089543095,0.0146980756433259,0.0123585671777876,0.0
2020-06-30,0.005317173194527384,0.0,0.0064045853678554,0.0043178828065769,0.0128091707357109,0.0196495233851357,0.0
2020-07-01,0.0020030612663143837,0.0,0.0035024435640308,-3.968309357272703e-05,0.0070048871280616,0.0068405627562816,0.0
2020-07-02,0.0014122536766027643,0.0001091523724949,0.0025069156578104,0.0008490613903334,0.0055069156578104,0.0006921392880146,0.0001091523724949
2020-07-06,0.005212322016895743,-0.0001091404595549,0.0154372840288767,0.0050652652836052,0.0154372840288767,0.0061041683907401,-0.0001091404595549
2020-07-07,-0.0036176249072011873,0.0,-0.0103134753132027,0.0003355711699545,-0.0103134753132027,-0.0153893523052111,0.0
2020-07-08,0.002377451530832017,0.0,0.0076482250473839,0.0041413744380213,-0.0005,0.0125066265621167,0.0
2020-07-09,-0.000616743394472334,0.0,-0.0056926825377394,0.0010718849847754,0.0,-0.0065569582789539,0.0
2020-07-10,0.0020028132279462517,0.0001091523724949,0.0102103448370123,0.0008609175090456,0.0001091523724949,0.0137442613140205,0.0001091523724949
2020-07-13,-0.0015270820679339255,0.0,-0.0086589426304851,-0.0005335755282066,0.0,-0.0108797756727388,0.0
2020-07-14,0.002209422227164807,0.0,0.0129594512437418,0.003299443811078,0.0,0.0085964933476061,0.0
2020-07-15,0.001220497079945702,0.0,0.0091868420286234,0.0015199147000555,0.0,0.0043334090391465,0.0
2020-07-16,-0.0013227799883678462,-0.0001091404595549,-0.0032930991774748,-0.0029620704746071,-0.0001091404595549,-0.0044032161798669,-0.0001091404595549
2020-07-17,0.0008303303220393644,0.0001091523724949,0.0028987355936458,0.0019075930723785,0.0001091523724949,0.00183138346382,0.0001091523724949
2020-07-20,0.0025274290880571986,0.0,0.0080814523271881,0.0061049053364715,0.0,0.0076103322857043,0.0
2020-07-21,0.002035446475813512,0.0,0.0021275860652691,0.0055785284242608,0.0,0.0107241409671686,-0.0012335745007168
2020-07-22,0.0029857273909836305,-0.0001091404595549,0.0056922983829343,0.0098099079108484,-0.0001091404595549,0.0081297162614268,-0.0011271340958063
2020-07-23,-0.0029592381687733042,0.0001091523724949,-0.0119319556751823,-0.002973953902757,0.0001091523724949,-0.0007072153847472,-0.0061397034154196
2020-07-24,-0.0018393318876190603,-0.0001091404595549,-0.0064404421572477,5.4361059954784576e-05,-0.0001091404595549,-0.0242123536644355,0.0023974337329057
2020-07-27,0.0012987712547348367,0.0,0.007292760268249,0.0096670561263165,0.0,-0.0088103156995836,-0.0023131851553856
2020-07-28,0.000718962178337735,0.0001091523724949,-0.0063425076865398,-0.000338515581284,0.0001091523724949,0.0039921153293556,0.0028671658908454
2020-07-29,0.0017438144789208572,0.0,0.0122985439590974,0.0018462329373498,0.0117985439590974,0.0131377631385561,-0.0097983669388435
2020-07-30,-0.0005545721643498624,-0.0001091404595549,-0.0035677170860231,-0.0028037549023358,-0.0035677170860231,-0.0069458096474114,0.0059191385479719
2020-07-31,0.004286346621577505,0.0001091523724949,0.0079022206432721,0.0062781049748464,0.0079022206432721,-0.0050653425305107,0.0054080955540809
2020-08-03,0.001025371666524669,-0.0001091404595549,0.0069521856291667,0.001670148457912,0.0069521856291667,-0.0026154529057595,-0.0027353018718692
2020-08-04,0.0047393406154504075,0.0001091523724949,0.0038628580344128,0.0099303908094389,0.0038628580344128,0.0039451732537852,0.0043992120814182
2020-08-05,0.0009296526207278528,-0.0001091404595549,0.0062105668262577,0.0042932615808771,0.0062105668262577,-0.0119338164626079,-0.001729313495171
2020-08-06,0.0030317697802610772,0.0,0.006684587777948,0.0098625767701229,0.006684587777948,-0.0002544176375358,-0.0030788177339901
2020-08-07,-0.001457709889447316,0.0001091523724949,0.0007178515270287,-0.0070135532977456,-0.000390847627505,-0.0021994508022075,0.0015221193082455
2020-08-10,0.0017209465876191175,0.0,0.002988984768675,0.0019688487773708,0.0,0.0008931790255933,0.0039070067807556
2020-08-11,-0.0036521205016266786,-0.0001091404595549,-0.0082545828231512,-0.0203247342961178,-0.0001091404595549,-0.0051698183028837,0.0079106712676606
2020-08-12,0.0022283891968473625,0.0,0.0139421332641811,0.0033270493290691,0.0,0.0154019639414398,-0.0024082458337346
2020-08-13,0.0006731096921754614,0.0001091523724949,-0.0018077195649522,0.007698089517839,0.0001091523724949,-0.0085652539110492,-0.0013187095944164
2020-08-14,2.285880454216244e-05,-0.0001091404595549,2.9831588904905004e-05,-0.0038864604685099,-0.0001091404595549,0.0016816289313639,0.0031842012157856
2020-08-17,0.003294076855157195,0.0,0.003176576935139,0.008463020277322,0.0,0.0089751512921202,0.0013467581607129
2020-08-18,0.001561021338566451,0.0001091523724949,0.0021603769303122,0.0033535160532003,0.0001091523724949,0.0032490601888058,0.0012798361809687
2020-08-19,-0.004302382225351909,0.0,-0.0041636644776308,-0.0086487771980812,0.0,-0.0069001407066777,-0.0055261044176707
2020-08-20,0.0011136635766533709,0.0,0.0031137026833436,0.0054420472756766,0.0,-0.0008713117178954,-0.0009929532351057
2020-08-21,0.0019692263875284903,0.0,0.003547248244452,-0.0011377140455104,0.0,-0.0002144896981985,0.0079159883813717
2020-08-24,0.0013377467181498817,0.0,0.0101330812769042,0.0009435227208797,0.0,0.0014376198330702,0.0017375920133952
2020-08-25,0.0015967009058876472,-0.0001091404595549,0.0034993479386089,0.0016798189846229,-0.0001091404595549,0.0065716476117885,0.0018576826196472
2020-08-26,0.002691822461113747,0.0,0.01002565051995,0.0061822365544229,0.0,-0.0002576549479024,0.0027744006982761
2020-08-27,7.686764255344545e-05,0.0,0.0021864922291179,-0.0049148789608596,0.0016864922291179,-0.0005358077085323,0.0033285634293536
2020-08-28,0.00312225425236866,0.0001091523724949,0.0064593847396181,0.0051385926322817,0.0064593847396181,0.0064040639453998,-0.000556345428695
2020-08-31,0.00016887319051984263,0.0,-0.003622671565658,0.0012612976702244,-0.003622671565658,0.0006143492355289,0.0024810817516438
2020-09-01,0.004536224623891032,0.0,0.0094186161711178,0.0051242841846368,0.0094186161711178,-0.0045777580901158,0.0059926244622006
2020-09-02,0.005292463161625866,0.0,0.0401796207138774,0.0014164237870664,0.0144641978317623,0.0186009500481412,-0.0050889043710053
2020-09-03,-0.01895364923953635,-0.0001091404595549,-0.1037002226441935,-0.0165131392461712,-0.0344143185298692,-0.046437722808444,0.0020701985508611
2020-09-04,-0.008681741629673043,0.0001091523724949,-0.0234986555722047,-0.0031325739268783,-0.0081647777280465,-0.0091565692608526,-0.0171721324436292
2020-09-08,-0.007118726086590586,0.0,-0.0822193266994931,-0.0113176976244337,-0.0005,-0.0389031945960067,0.0128742806983324
2020-09-09,0.0077373400522275475,-0.0001091404595549,0.057720396856818,0.010801563798812,-0.0001091404595549,0.0068009717388786,0.0060588666730445
2020-09-10,-0.004475975166037638,0.0,-0.0518160613469428,-0.0077014784695053,0.0,-0.0161454356118025,0.0056781310837119
2020-09-11,0.0033061316673503776,-0.0001089562316638,0.0012707612203819,0.0011499594842627,-0.0001089562316638,0.0039003726222417,0.0102156640181612
2020-09-14,0.007653757422213253,0.0002181323710399,0.0398911096614849,0.0083355786963771,0.0002181323710399,0.0162097806904731,0.008003841844085
2020-09-15,0.0029948859729238904,-0.0002180847996855,0.0149958443961997,0.0027610193819446,-0.0002180847996855,0.0065984983894706,0.0040452301321867
2020-09-16,-0.005444752503583463,0.0002181323710399,-0.0115101413381948,-0.0010430557383989,0.0002181323710399,-0.0072056619456933,-0.015477599053436
2020-09-17,-0.0023025219095712804,0.0,-0.0260688897399279,-0.0031256532777331,0.0,-0.0099142087124562,0.0025807284105938
2020-09-18,-0.007114714309169112,-0.0002180847996855,-0.0349748969381713,-0.0049855189044808,-0.0002180847996855,-0.000787408819955,-0.0150758688203622
2020-09-21,-0.004969072550158718,0.0,-0.0330991999212132,-0.0146493185135274,0.0,0.0033654047956084,-0.0002
2020-09-22,0.002285721817730347,0.0,0.0296425179965376,0.0013402730964046,0.0,0.0046143287259277,0.0
2020-09-23,-0.009860833833023839,0.0,-0.0694650532762494,-0.0174068873563096,0.0,-0.0239616512253922,0.0
2020-09-24,0.0015059838920829915,0.0001089681044179,0.0081834287266353,0.0023993560100293,0.0001089681044179,0.0050619370045621,0.0001089681044179
2020-09-25,0.004293451903152076,-0.0001089562316638,0.0475153456056398,0.003669631261863,-0.0001089562316638,0.0113063539084813,-0.0001089562316638
2020-09-28,0.009748569414745093,0.0001089681044179,0.0508410704455437,0.0113031022989816,0.0161093273377154,0.0173428249472229,0.0001089681044179
2020-09-29,-0.0016362264204363274,0.0,-0.0163667479230029,0.0013907005759602,-0.0054458897333915,-0.0015926542803097,0.0
2020-09-30,0.0024058126106521966,-0.0001089562316638,0.0223075148242501,-0.0019762087528335,0.0075818206670852,0.0046580314692534,-0.0001089562316638
2020-10-01,0.005177198157593446,0.0,0.0186013027960907,0.0073938332869433,0.0064200157189966,0.0151981021898539,0.0
2020-10-02,-0.0039990474978704275,0.0,-0.0124945042407914,-0.004209770056798,-0.0094945042407914,-0.0077493249065353,0.0
2020-10-05,0.007626728602535244,0.0,0.0177334276086706,0.0086605795771824,0.0177334276086706,0.0175442098550179,0.0
2020-10-06,-0.006026519187554673,0.0001089681044179,-0.0142159131253091,-0.0074519669279596,-0.0142159131253091,-0.0122327758843555,0.0001089681044179
2020-10-07,0.0037778007695145233,-0.0001089562316638,0.0174063851196373,0.0071316035501464,-0.0006089562316638,0.0153490287849126,-0.0001089562316638
2020-10-08,0.002728333747478157,0.0,0.0088625812975711,0.0048168513348464,0.0,0.012958340473291,0.0
2020-10-09,0.003110771359060117,0.0,0.0089299984687489,0.0099343127284949,0.0,0.0033988239541062,0.0
