,NOVA25,SPY,QQQ,IWM,DIA,GLD,TLT,XLF
2018-08-14,-0.004613048544306779,-0.005202748322014394,-0.007611411306722493,-0.0030789387487717423,-0.0053050397877983935,-0.007871926410755403,0.004239478854306755,-0.007475083056478371
2018-08-15,0.005180545755360126,0.005681590845436624,0.0071747824041401564,0.00464437367303594,0.00997609415226175,0.0022479992806401228,0.0002057189878625909,0.004180602006688794
2018-08-16,-0.00013098736977974274,-0.0009523809523810378,-0.0027557900908824484,-0.000591793792740658,-0.0007690915671371146,0.0052200522005219074,0.002159161011721089,-0.002064409578860338
2018-08-17,0.0024547516090675085,0.0019381378055534082,0.00228618324638008,0.0025523560209423923,0.00220690897626441,0.0022295549808257764,0.005442596015609036,0.0004120313143800569
2018-08-20,0.0012274355330265548,0.00185455549855984,0.0031097811418177024,0.0020891819546910995,0.0019299820466784912,0.0007987220447283061,-0.0033666598653335766,0.000821355236139576
2018-08-21,-0.00013184165285150907,-0.0012996731125201055,-0.0021047708138446364,-0.0007745433421545433,-0.0004925667204010997,0.003273756857193444,0.004911993450675389,-0.0036824877250408727
2018-08-22,-0.0012176781395811334,-0.0007878358150161802,-0.0013978682509173668,-0.0005149993562508781,-0.0013928828181164477,-0.0052087931491126005,0.0012234910277324484,-0.0008203445447088065
2018-08-23,0.0029191310591301107,0.002367050654884073,0.003382910469524658,0.0027763429752065694,0.002793044418416102,0.009358288770053402,-0.003461264379517548,0.0037098103874690924
2018-08-24,0.0030479809563650983,0.004705513293075114,0.005200208008320439,0.003469322197237279,0.006005467664590203,-0.00017522340984754692,-0.004064214590530413,0.004110152075626816
2018-08-27,0.001551582382444759,0.0019845130160707214,0.002746152525888279,0.0017312131315720958,0.0031493967352733687,0.0015709547914122268,-0.004599345870809568,0.0036511156186611604
2018-08-28,0.0012311250294342493,0.0009722708357640109,0.001713600274176219,0.0005768491219073635,0.0007979077086750497,0.004045734388742339,0.0007195723684210176,0.0
2018-08-29,-0.001714523373519191,-0.0018179005182951125,-0.0016939582156972888,-0.0019164430816404066,-0.002343162827711187,-0.0024518388791593404,0.002464065708418728,-0.004466098254161555
2018-08-30,-0.0005433778358564168,-0.0013983297727714339,-0.000905284598845757,-0.002237565528704688,-0.0013776553195271601,0.0007920443544839895,0.005122425980944589,-0.002865329512893977
2018-08-31,-0.003027206176983686,-0.0013207473876394316,-0.0027121708667645628,-0.0013374944271064004,-0.0021349464039497335,-0.0066079295154185536,-0.00657151658281141,-0.002048340843916474
2018-09-04,-0.0008865124430691834,-0.00159458618543884,-0.0016451100521897022,-0.0007674106286372773,-0.0020017793594306887,0.003896218896661585,-0.0020659022828219964,-0.0012219959266802638
2018-09-05,0.0010908477193663547,0.0003120124804993907,0.0004022988505747449,0.0018595703751203008,0.0007111743266068338,0.005118700909010565,0.0004142073107591404,-0.0012219959266802638
2018-09-06,-0.0036352901759582994,-0.004224690971678879,-0.0070169334261193095,-0.0024541462154481497,-0.0035067471590908283,-0.002466091245376112,-0.006501547987616152,0.0024559967253376946
2018-09-07,0.0032075461953542405,0.00419492688281653,0.004769937758129172,0.00452488687782826,0.0037394827048924384,0.00035329447094167854,0.00041623309053084867,0.0028676771814830637
2018-09-10,-0.003126004726948601,-0.0025045002739296773,-0.004119524223962889,-0.0014190801780300522,-0.0032573289902281255,-0.0044629048650081105,-0.0038365823309830516,-0.002870028700286964
2018-09-11,-9.881291246653109e-05,-0.00019496977968413987,-0.001324350780215311,-0.0013530927835050388,0.0004888019907571817,-0.0008832361773537523,0.0029239766081872176,0.0004096681687832948
2018-09-12,0.004224962540680298,0.004015751101407394,0.005947912455968041,0.003875217981011314,0.004484105842656572,0.00481737759481482,0.0033347228011673113,0.0024803637866885886
2018-09-13,8.687293447523178e-05,0.0008528454023881693,0.0012004801920766361,0.0010335249660873291,0.0008827683615819648,0.0002637130801688148,-0.005827869705484434,0.0012417218543046005
2018-09-14,-0.00016088665517095254,-0.0002712862845405395,-0.0018911174785101181,6.428801028612874e-05,-0.0006176924773880765,0.0052207769223961975,-0.0032409827496079346,0.0004111842105263275
2018-09-17,0.0006329195522197492,0.0007792713812586616,0.0009302866445723978,0.0018855656697007728,0.0010182848541195888,0.0015843675732769569,-0.004286461055933222,0.0020627062706271015
2018-09-18,0.0005420002716868021,0.0002712862845406505,0.0002306938116385382,0.00025893319523584424,0.0008790822381434804,0.004496165035704713,-0.0017962806424345334,-0.00041084634346755244
2018-09-19,0.004557676943834644,0.004799876132228986,0.006752077562326875,0.004352627817839183,0.005986454009176301,0.0027216856892009478,-0.00021260763261399251,0.006863140896245623
2018-09-20,0.0007877685976238833,0.002957216376065608,0.0033691183188671037,0.0030892006693268304,0.004198043798147699,-0.012164361981445881,-0.002433604909533371,0.0032025620496396456
2018-09-21,-0.0020604790640046822,-0.00230600714862228,-0.007117437722420017,-0.0003881736430096927,-0.001381692573402371,0.0017624250969334732,-0.0032811176968671196,-0.0008041817450743505
2018-09-24,0.0012144638568338225,0.0015808752650856572,-0.0003435048949446129,0.0018827501136142732,0.0023025458336953797,0.002467612584824197,-0.002865329512894088,0.00365704997968308
2018-09-25,0.000468532317290679,0.0007721411474019835,0.0006859102600742517,0.0022033568790098546,0.00030490460841536837,-0.004751429828420695,0.0020182706607181355,0.001223990208078174
2018-09-26,0.0005944945687086671,0.002052195461937689,0.004513769854873617,0.0022898266274125056,0.0019236654570891076,-0.008403361344537785,-0.002215423567886954,0.0012391573729861882
2018-09-27,-0.001860749616786572,-0.00227816819831661,-0.00305862361937137,-0.0032057572783773525,-0.0024875621890546595,0.000892379082634287,0.0021081479919888846,-0.004144218814753353
2018-09-28,0.00337616326194759,0.005252181972657866,0.0056657223796034994,0.004303038205763388,0.006498604326587554,-0.003281014454198705,-0.00295951802135086,0.0058651026392961825
2018-10-01,0.0011766504943617297,-0.0003847781753817392,-0.0010177541558294978,-0.000396641766377992,-0.0013415267439848,0.010127032068934838,0.004472367160046842,-0.0008347245409014992
2018-10-02,0.002734684296002329,0.00392609699769042,0.004136211683381408,0.003873380526245418,0.004481792717086819,8.782715615662795e-05,-0.0055008991854437195,0.007095158597662632
2018-10-03,-0.0019997167559907113,-0.0020770029616524743,-0.004187415119963789,-0.003376588983050821,-0.0015053763440859846,0.0037033771272374505,-0.006031882809134026,0.0012412081092261218
2018-10-04,0.00020367717699506984,0.0007366339704570901,-0.0003461205653302324,0.0004700194722351281,0.0006931808335499667,0.0029080014099400753,-0.00563991323210411,0.002874743326488627
2018-10-05,-0.004393931567956019,-0.0029627319507250505,-0.0047307557528326605,-0.002507284678457733,-0.004143947655397939,-0.013880347887200162,-0.0005469861065529047,-0.00329896907216487
2018-10-08,-0.0007891723102741008,-0.0014428326314147588,0.0005876821814763122,-0.001493753394894104,-0.0016980885618494979,-0.0014218430640717816,0.004171240395170139,-0.004508196721311419
2018-10-09,-0.002691394525534359,-0.0020694232946780744,-0.005627198124267374,-0.002318129133428659,-0.0006982325987344717,-0.0013319126265317616,-0.005760243451798708,-0.000822368421052655
2018-10-10,-0.0017927811157268372,-0.003913499556201239,-0.003983819563618596,-0.0054717642932304855,-0.005447505852692269,0.011693834160170224,0.004358722894192146,-0.0063640220619430865
2018-10-11,0.012575653434636836,0.01661307609860674,0.02568716262331705,0.012881064834692868,0.015748031496062964,-0.0012961202799620652,-0.004198966408268778,0.017045454545454586
2018-10-12,-0.00025080326034309936,-0.0016264790794128237,-0.003622532149972768,-0.0017169838317356856,-0.001457062198342518,0.007636237417563363,0.0016205704407949995,0.0
2018-10-15,0.0066866080908594035,0.007605184609723148,0.011068305509692511,0.00676927461878285,0.008909398272947344,0.004743833017077703,-0.0007562662057044589,0.006143045195261099
2018-10-16,-0.0001520009859575169,0.00048046124279310654,0.0057040998217468,-0.0023566923130242667,-0.0035330948121645722,0.0001726072322429939,0.0,-0.0017278617710583255
2018-10-17,-0.0026405181454517332,-0.0035621372823693154,-0.0002,-0.003894568467904591,-0.0033653414699811313,0.0006046993780235432,-0.0032548551589454133,-0.004706889174154849
2018-10-18,0.001228230103704548,0.0023544694324915127,0.0,0.0025513819985827357,0.002362669816893037,0.0028472821397755865,-0.0011935763888888395,-0.0017383746197306982
2018-10-19,0.0014137622753935112,0.0029256399837465086,0.00010959645093189252,0.0037267971045653603,0.0031725888324873885,-0.003835710899452671,0.0018486298390605338,-9.040354906810749e-05
2018-10-22,-0.004484549896668575,-0.014974091150189772,0.00021856344283244233,-0.01357563568452802,-0.015847716198369666,0.012706370472815198,0.01056299684199069,0.00021856344283244233
2018-10-23,0.00046341816573902976,-0.0007385221351494664,0.0,-0.0017387524451206726,0.002471508993546534,8.59328005498039e-05,0.003908794788273662,0.0
2018-10-24,0.0021208127829571623,0.008124576844956044,0.00010885430391160966,-9.114569608839035e-05,0.006612888096801495,-0.0005144032921811093,-0.0019398642095054264,0.00010885430391160966
2018-10-25,-0.0029472154580272502,-0.015621105110095512,0.00010894332939481721,0.00010894332939481721,-0.00955061363846088,0.0037803935045965797,0.005518286085262947,0.00010894332939481721
2018-10-26,0.0031140996897242746,0.013156781453591782,0.00010994008668729904,0.00010994008668729904,0.008362922818164975,-0.002741368971129976,-0.0010758472296934496,0.00010994008668729904
2018-10-29,-0.0010219399201087669,-0.0002,0.0,0.0,-0.0002,-0.0038693035253654084,-0.0039892183288410266,0.0
2018-10-30,-0.0014093902849862385,0.0,0.0,0.0,0.0,-0.007514251166004571,-0.004115226337448652,0.0
2018-10-31,0.0008377902603498964,0.00010891948742086655,0.00010891948742086655,0.00010891948742086655,0.00010891948742086655,0.010335244050720949,-0.003920287487749086,0.00010891948742086655
2018-11-01,-0.0001414396757308244,0.00021842029287877374,0.00021842029287877374,0.00021842029287877374,0.00021842029287877374,-0.00042859591976684985,-0.0020672396910020874,0.00021842029287877374
2018-11-02,0.0001501324103069467,0.0,0.0,0.0,0.0,-0.003171881697385359,0.004296100462656938,0.0
2018-11-05,0.00032083398500644357,0.00010948875305527572,0.00010948875305527572,0.00010948875305527572,0.00010948875305527572,0.0005155525004296724,0.0014265335235379428,0.00010948875305527572
2018-11-06,0.0011566245388888842,0.0,0.0,0.0,0.0,0.0020686088605412767,0.007356978148676863,0.0
2018-11-07,0.0003053945015654043,0.00010947676658057404,0.00010947676658057404,0.00010947676658057404,0.00010947676658057404,-0.0019825877079562293,0.0037276614406316355,0.00010947676658057404
2018-11-08,-0.0008585050141975584,0.00010926319012827257,0.00010926319012827257,0.00010926319012827257,0.00010926319012827257,-0.010106245141228265,0.00219346347883298,0.00010926319012827257
2018-11-09,0.00033182991481409135,0.00021880486184211456,0.00021880486184211456,0.00021880486184211456,0.00021880486184211456,-0.004105520614954616,0.005333623598563042,0.00021880486184211456
2018-11-12,-0.00043333120293095824,-0.00010922735351193147,-0.00010922735351193147,-0.00010922735351193147,-0.00010922735351193147,0.0005278901988385876,-0.0033524386287444585,-0.00010922735351193147
2018-11-13,-0.0006236256838509819,0.00010923928543005168,0.00010923928543005168,0.00010923928543005168,0.00010923928543005168,-0.001319493314567266,-0.004437709708842941,0.00010923928543005168
2018-11-14,0.000490067434046083,-0.00010922735351193147,-0.00010922735351193147,-0.00010922735351193147,-0.00010922735351193147,0.0016573621772504321,0.003028009084027339,-0.00010922735351193147
2018-11-15,0.001550140658889564,0.0003275163077927079,0.0003275163077927079,0.0003275163077927079,0.0003275163077927079,0.00941094457999303,0.0014064697609001975,0.0003275163077927079
2018-11-16,-0.00029442162155323694,0.00010920351949650353,0.00010920351949650353,0.00010920351949650353,0.00010920351949650353,-0.001038331746993082,-0.0020447696943607374,0.00010920351949650353
2018-11-19,0.00043867084386687666,-0.00010919159538991252,-0.00010919159538991252,-0.00010919159538991252,-0.00010919159538991252,0.002247579529737198,0.0020384078961486196,-0.00010919159538991252
2018-11-20,0.00031506697847846613,0.0002190114865177062,0.0002190114865177062,0.0002190114865177062,0.0002190114865177062,0.002680965147453085,-0.0013941018766755464,0.0002190114865177062
2018-11-21,-0.00013439903329414644,0.0002179563390345418,0.0002179563390345418,0.0002179563390345418,0.0002179563390345418,-0.0009493397773366885,-0.001501662554971528,0.0002179563390345418
2018-11-23,8.547417032320076e-05,0.0,0.0,0.0,0.0,0.0007126968015032098,0.0,0.0
2018-11-26,-6.656109762891426e-05,0.00010935721120186592,0.00010935721120186592,0.00010935721120186592,0.00010935721120186592,-0.0006918619735362119,-0.0005370569280342963,0.00010935721120186592
2018-11-27,-0.0003600326544907611,0.0,0.0,0.0,0.0,-0.0015660344527579362,-0.001394550525638194,0.0
2018-11-28,0.00057933024991227,-0.0030211628097146725,0.00010924456727279264,0.00010924456727279264,-0.0007889815150416089,0.005026432099835221,0.004529767040552191,0.00010924456727279264
2018-11-29,-0.00022997853551209754,-0.0005735119413380341,0.00010872925800642363,0.00010872925800642363,-0.0019494061111615668,-0.0026786485785881275,0.0036512027491408805,0.00010872925800642363
2018-11-30,0.006433201217525963,0.016320052093931725,0.00010972408017750901,0.00010972408017750901,0.018497682163913787,0.00926166363715053,-0.0032099293815536223,0.00010972408017750901
2018-12-03,0.0008876123451054317,-0.0030546623794213135,-3.331622563595982e-05,-3.331622563595982e-05,-0.0037343291544411628,0.00841996735114714,0.008073940295336257,-3.331622563595982e-05
2018-12-04,-0.0045580813318059155,-0.016928055763007266,0.00010941372762807156,0.00010941372762807156,-0.017874329712635806,0.0025623505295524485,0.006164455124856305,0.00010941372762807156
2018-12-06,-0.00016642826164565226,-0.0017462165308499422,0.00021890416073899743,0.00021890416073899743,-0.000598278797919849,0.004269125683060038,-0.0031246745130716347,0.00021890416073899743
2018-12-07,-0.0002911795813236257,-0.0010641920653839954,0.00010917656718678614,0.00010917656718678614,-0.0016468263304003639,-0.0032181571815718124,0.003950514606507971,0.00010917656718678614
2018-12-10,0.0025780522503896655,-9.043290071610849e-05,0.00010956709928389152,0.00010956709928389152,0.01541208533032612,0.0,0.000724787740733257,0.00010956709928389152
2018-12-11,-0.00029414354196762504,-0.00010955509564991583,-0.00010955509564991583,-0.00010955509564991583,-0.0003095550956499158,0.0012760527435133895,-0.0026917900403768957,-0.00010955509564991583
2018-12-12,1.3846475841240846e-05,0.00021893297340858098,0.00021893297340858098,0.00021893297340858098,0.00021893297340858098,-0.002122421258171303,0.0008320332813311904,0.00021893297340858098
2018-12-13,-0.00035667588626619795,0.00010924134501233418,0.00010924134501233418,0.00010924134501233418,0.00010924134501233418,-0.007742045261187824,0.003961221724173791,0.00010924134501233418
2018-12-14,0.0004745648616397366,0.00010912883307478971,0.00010912883307478971,0.00010912883307478971,0.00010912883307478971,0.002305721605465605,0.0009350649350650109,0.00010912883307478971
2018-12-17,0.00028682805995307087,0.00010931806246161635,0.00010931806246161635,0.00010931806246161635,0.00010931806246161635,0.0,0.0016528925619834212,0.00010931806246161635
2018-12-18,0.0006214059407533392,0.0,0.0,0.0,0.0,0.0008464533604197744,0.0042098778108634605,0.0
2018-12-19,0.0025146310652927363,-0.00010970834373680294,-0.00010970834373680294,-0.00010970834373680294,-0.00010970834373680294,0.014563106796116498,0.006891659065572098,-0.00010970834373680294
2018-12-20,0.0005979536123770974,0.00021903848741544607,0.00021903848741544607,0.00021903848741544607,0.00021903848741544607,-0.0001677711601375531,0.00366300366300365,0.00021903848741544607
2018-12-21,0.0012928287201312556,0.00021878942684017133,0.00021878942684017133,0.00021878942684017133,0.00021878942684017133,0.0069900623210374935,0.002340014243564781,0.00021878942684017133
2018-12-24,0.0005956450890191327,0.00010927025963103354,0.00010927025963103354,0.0,0.0,0.004579824619118433,0.0,0.00010927025963103354
2018-12-26,0.002062720466033763,-0.00010925832094588195,-0.00010925832094588195,-0.00010925832094588195,-0.00010925832094588195,0.007352326844347834,0.010232272587741731,-0.00010925832094588195
2018-12-27,0.0009341293505965027,0.0003283134019822498,0.0003283134019822498,0.0003283134019822498,0.0003283134019822498,0.0022401061976271563,0.003377341111452381,0.0003283134019822498
2018-12-28,-0.0003632224945750148,0.00010913390488953567,0.00010913390488953567,0.00010913390488953567,0.00010913390488953567,-0.0001652892561982977,-0.003449325352541277,0.00010913390488953567
2018-12-31,0.000301657889234497,0.00010982536059489512,0.00010982536059489512,0.00010982536059489512,0.00010982536059489512,0.0009898539965353947,0.0008085708510208178,0.00010982536059489512
2019-01-02,0.0005206459718645239,-0.00010981330030968017,-0.00010981330030968017,-0.00010981330030968017,-0.00010981330030968017,0.0037916254533465477,0.0012065151819826703,-0.00010981330030968017
2019-01-03,-0.002051773219759535,0.00032816983321426463,0.00032816983321426463,0.00032816983321426463,0.00032816983321426463,-0.009147337471414607,-0.009741550695824941,0.00032816983321426463
2019-01-04,0.0012607954231616688,0.00010948798796239778,0.00010948798796239778,0.00010948798796239778,0.00010948798796239778,0.005680414917263565,0.004022121669180478,0.00010948798796239778
2019-01-07,-0.0007565758877927388,0.0,0.0,0.0,0.0,-0.005581548058770314,-0.0007059298104074019,0.0
2019-01-08,-0.0002688708421969883,0.0,0.0,0.0,0.0,-0.0005760368663594306,-0.0016177957532862441,0.0
2019-01-09,-0.00023872877443742343,0.0,0.0,0.0,0.0,-0.002616516762060428,0.0006079027355623268,0.0
2019-01-10,0.0006133347311064645,0.00010937556495638212,0.00010937556495638212,0.00010937556495638212,0.00010937556495638212,0.0012748283094132784,0.0030584157406463586,0.00010937556495638212
2019-01-11,0.000506989367779768,0.0002181246522132696,0.0002181246522132696,0.0002181246522132696,0.0002181246522132696,0.0029559077099925446,-0.00010156408693873242,0.0002181246522132696
2019-01-14,0.00019994259605677335,-0.00010903854211252728,-0.00010903854211252728,-0.00010903854211252728,-0.00010903854211252728,0.0015152135632090502,0.0008155775308389401,-0.00010903854211252728
2019-01-15,-0.00012482546863612162,0.00021870335420448583,0.00021870335420448583,0.00021870335420448583,0.00021870335420448583,0.001477104874446189,-0.0037851662404092545,0.00021870335420448583
2019-01-16,-7.0153519154733e-05,0.00010912698113907382,0.00010912698113907382,0.00010912698113907382,0.00010912698113907382,-0.0017995910020449646,0.0005110384300899273,0.00010912698113907382
2019-01-17,-0.0010475765484529817,0.00021833052933351027,0.00021833052933351027,0.00021833052933351027,0.00021833052933351027,-0.007165963719749424,-0.0028612303290415086,0.00021833052933351027
2019-01-18,0.0008996881380087648,0.0,0.0,0.0,0.0,0.0011566424322537738,0.0061620622368285805,0.0
2019-01-22,-0.0008027825706093697,0.00010959305549351761,0.00010959305549351761,0.00010959305549351761,0.00010959305549351761,-0.003706449221645647,-0.0035725222006736113,0.00010959305549351761
2019-01-23,0.00048638382324148936,0.0,0.0,0.0,0.0,-0.0009894459102902653,0.004899459018066876,0.0
2019-01-24,0.0006780764100851405,0.00032783999802510344,0.00032783999802510344,0.00032783999802510344,0.00032783999802510344,0.007763462173769442,-0.004057206613246822,0.00032783999802510344
2019-01-25,-0.00020611726991988784,-0.00011014702923028974,-0.00011014702923028974,-0.00011014702923028974,-0.00011014702923028974,-0.0008140008140007371,-0.00020372822654579625,-0.00011014702923028974
2019-01-28,0.0006345313721692508,0.00011015916293488637,0.00011015916293488637,0.00011015916293488637,0.00011015916293488637,0.003650819406133321,0.0009178054252498846,0.00011015916293488637
2019-01-29,0.0025125739047243234,0.0061100834286198285,0.0,0.0,0.01071061686949235,-0.00032271077047196783,-0.0014207428455449422,0.0
2019-01-30,0.00045471645567360283,-0.0002918490723368139,0.00021768584101078403,0.00021768584101078403,-0.004580852038479133,0.004171346061286885,0.005179242408855478,0.00021768584101078403
2019-01-31,0.0005698758996851175,0.0009507275132276671,0.0,0.0,0.0026119232002934645,0.001202501202501205,-0.0012089462018940456,0.0
2019-02-01,-0.001020735655104485,4.130524576639871e-05,9.848892711650237e-05,9.848892711650237e-05,-0.00027442371020847123,-0.004176371375793186,-0.004254457050243077,9.848892711650237e-05
2019-02-04,0.0018371354313856778,0.0017226528854434875,0.0012858841010398915,0.0002353504571179556,0.004223433242506847,0.0025812696620151065,0.0025437525437526087,0.00010910936870400789
2019-02-05,-0.0006538995150003503,-0.0014293298484909789,0.00012271444349010174,-0.0005797941730684153,-0.0012632528761561401,-0.0010459409445652268,0.0033427876823337588,-0.004154305799648505
2019-02-06,-0.004017565093604216,-0.006626308900523514,-0.00849439862119905,-0.006604252848537606,-0.0057766946475313885,0.0028351559335761944,0.00364483142654648,-0.003083700440528636
2019-02-07,-0.003840023837427597,-0.005367686527106841,-0.008982035928143728,-0.004462326261887251,-0.005548733342429557,0.00242424242424244,0.0033189178316404,-0.00578034682080919
2019-02-08,0.0008519446049800557,0.002639719529800022,0.003736688048826098,0.00292354918871518,0.0031453708346629305,-0.007971014492753725,-0.0040060090135202175,0.0026821636119802594
2019-02-11,0.005226702096590775,0.0064712913729854105,0.006917180781454535,0.005436358364743432,0.007720067607692727,0.0028314861257179302,-0.0017092298411420792,0.007579135086937194
2019-02-12,0.002326516288574733,0.003296569126205684,0.004175108982624298,0.0029357009881139096,0.00391609650702196,-0.0002421893921046303,-0.00342707388368102,0.004391743522178304
2019-02-13,-0.002148124444647046,-0.004381694255111923,-0.003437269825681155,-0.005496858937749982,-0.004480889008379285,0.0038096782037773114,0.00839656044511905,-0.007011393514461006
2019-02-14,0.00578635373605037,0.007156216963486894,0.007847464900986978,0.006552706552706455,0.007414397411701357,0.004272126390456155,-0.0018110473890734502,0.007535460992907916
2019-02-15,-0.001059421595082622,-0.003257722007721897,-0.003295496155254596,-0.0041371572820980695,-0.002694703361752926,0.009374248858264655,0.003717098653807316,-0.004344048653344812
2019-02-19,-1.5060815130941364e-05,-0.00012045773940971838,0.0009137426900585055,0.0,0.0,0.0023677979479084232,-0.002705410821643217,-0.000866926744690022
2019-02-20,-0.002906023769612415,-0.0025643080375030713,-0.002863060428849873,-0.0017396145014264563,-0.0021136063408190298,-0.002609108159392748,-0.007333735181836443,-0.0017233950883239757
2019-02-21,0.002801637259730376,0.0023321270607157274,0.0022015655577298787,0.003073698917219758,0.003183305332036479,0.003838464614154269,0.00496705524581853,-0.00043290043290045155
2019-02-22,0.004573939849363942,0.005635041163775778,0.007587253414264028,0.005817174515235557,0.006544272663387085,0.002151223010118608,-0.0031250000000000444,0.005208333333333481
2019-02-25,-0.0016799293374369132,-0.0016760445348976694,-0.002721664449014227,-0.0011078030880010692,-0.0035912933035520123,-0.00039878768543621934,0.004346947027901171,-0.00691443388072599
2019-02-26,-0.0035105027772189246,-0.0028355765006589095,-0.004470758820686371,-0.0034182071852109086,-0.0026313481273573247,-0.0031854742374770595,-0.005533199195171146,-0.0025985275010826925
2019-02-27,-0.0007966522514216151,-0.0009588876902791865,-0.0030834340991536813,-0.0015315001740341394,0.0,8.019246190849039e-05,0.0008137524158273735,0.0
2019-02-28,0.004661571484708162,0.006808987863980542,0.007211684140355112,0.007827241596198187,0.007360719322990095,-0.004113234938301402,-0.003776666326426481,0.008221549112938265
2019-03-01,0.0031052950437168315,0.003937634237530796,0.00541483665242759,0.0019381186405482698,0.004212373848178963,-0.002625533311453876,0.005254481763857344,0.002580645161290196
2019-03-04,-0.00010284320557071578,0.0005190656817728456,0.0004211032906216161,0.0006984703499337552,-0.0004423017382457761,-0.0014807502467917288,-0.0024539877300613355,0.0017308524448289564
2019-03-05,-7.86686387736337e-05,0.00035981289729347665,0.0008418014551139219,-0.0004210230860992592,0.0003540606328833462,-0.0023825172527111027,0.0006121199755151352,-0.00043421623968742384
2019-03-06,-0.0013469595508626355,-0.0016897328612810458,-0.0024795887511339654,0.0,-0.0018681611956231636,-0.002877816148659784,0.0029477536084570044,-0.003935286401399174
2019-03-07,-0.005134367717354029,-0.00782739181571157,-0.011323295384991994,-0.005559968228753043,-0.007533632286995551,0.009876543209876631,0.00030293850348384055,-0.011047282368537359
2019-03-08,0.00045876602979054947,0.0026821636119802594,0.003800649788512356,0.0033229791230222627,-0.007356569326694595,-0.002523813400635011,-0.0014080257467564694,0.004860804242156513
2019-03-11,0.0012476280381461208,0.0019629050995473296,0.00246231457570123,0.0011360408974723235,-0.0017360338304028833,0.0024541884816755566,0.0008070210834258962,0.002188183807439792
2019-03-12,0.0032993143294545806,0.003712871287128827,0.005076748491906979,0.0037609991484530703,0.0038406573776348374,0.0047162140185395,-0.0031059012123033636,0.004366812227074357
2019-03-13,-0.0017580609038313018,0.00011896264572919257,0.0005335546597107221,-0.0004946996466430598,-8.879811747986022e-05,-0.012193152454780365,-0.0010037137408410723,-0.001733853489380155
2019-03-14,0.002945220010300788,0.0020234080539576205,0.003919239904988103,0.0012774111134767896,0.002262744576068343,0.005227903937265133,0.00636749545178894,0.0
2019-03-15,0.0006094002644723491,0.0007106478739784539,5.886854653547324e-05,0.0019108280254775956,-0.001456632090046428,0.00268358136130753,-0.0009043408360127625,0.0017152658662091813
2019-03-18,0.0035226365408224415,0.00397278055304251,0.004227336777830049,0.004641023837986147,0.0044908202351077176,0.005526657997399154,-0.004723143402673102,0.005944798301486198
2019-03-19,-6.537562994769134e-05,-0.0011010184420588986,5.850690381481449e-05,7.068636460028088e-05,-0.001629597005064931,0.002188183807439792,0.0025171163914619044,-0.0021394950791613354
2019-03-20,-0.002435028438698222,-0.003195770535784792,-0.0032628328380819305,-0.0036342906007269526,-0.0036336243186954054,0.001530160264153979,0.0023921060500349256,-0.006555944055943952
2019-03-21,-0.0034760322659029416,-0.005072576869049383,-0.004418177645168719,-0.0069639842431064025,-0.006282124500285535,0.0020213454075033166,0.010242641209228243,-0.012269938650306789
2019-03-22,-0.0006012256904150031,-0.0013126491646778815,-0.0031105111802334218,-0.0008031542056076146,-0.001028622540250379,0.0047592159393401445,-0.0005874290189935572,-0.0009017132551848439
2019-03-25,0.004965032466682965,0.007006090521874064,0.007522774022920897,0.00799592934506066,0.007823326925656016,-0.0034424785845807993,-0.00303030303030305,0.007692307692307665
2019-03-26,0.00046616227200971613,0.00027666890636735,0.0012285731000993838,-0.0009351172493168303,0.0007558915073364592,0.0004022526146418848,0.00361999804324431,-0.0022371364653244186
2019-03-27,0.0008711575630662029,0.0022237223523804417,0.002118519390337026,0.0034662045060660507,0.003160893954233801,-0.011079660331581143,0.0013576415826221933,0.0022471910112360494
2019-03-28,0.004991169599815694,0.00573621330801477,0.007107195301027991,0.00701453009806019,0.006033182503770718,0.006070549630844857,-0.006763938544786852,0.008463251670378646
2019-03-29,0.005711500674945978,0.007388775349787657,0.009209069184589413,0.007920085622547202,0.008096453401390535,0.003114243566628483,-0.0068658737066047415,0.008440693025322021
2019-04-01,8.229915837050294e-05,0.0005439428082989473,0.0004600874166091895,0.0007058159232071759,-0.0014774900052146878,0.0015633999835431567,0.0008827856792545941,-0.002601908065914982
2019-04-02,0.0031648948442976397,0.004699759185893049,0.005560651226782731,0.008987332814379911,0.0035734518673464777,-0.0020495163141498463,-0.007931068246352702,0.006071118820468291
2019-04-03,-0.0001874148051038737,0.0008916456677652285,0.00017099863201086585,0.0007744297381020449,0.0008704356530442325,-0.005747126436781658,0.000790201501382759,-0.0004323389537396194
2019-04-04,0.0014987194040708804,0.002436383324309732,0.0030788528422374117,0.00252224479787011,0.00302571860816947,-0.0018835476209975166,-0.002068150482568476,0.0017196904557179593
2019-04-05,-0.001316708847484681,-0.0015013858946719694,-0.0015316541865214583,-0.0033317137502602012,-0.005050069060773543,0.008049972128405969,-0.0015738736966358635,-0.0021477663230240474
2019-04-08,-0.0017405118028314451,-0.0037690858043921693,-0.0035077793493635268,-0.004102350159922108,-0.00454663548973766,0.005793553651570749,0.004934859849980322,-0.004288164665523175
2019-04-09,0.0013421629911379647,0.0015850923992886123,0.0014763500085173131,0.00175944823703289,0.0011332432550232863,0.0004871711594673922,0.0024603877571105492,0.0
2019-04-10,0.0001586624785573707,0.0018879556137780806,0.0015248206923816898,0.0013887924449691447,0.0016999389765495199,-0.007933937823834114,-0.0024548311076197926,0.0034482758620690834
