Date,NOVA12,momentum,st_reversal
2007-01-04,-0.007850018890632627,-0.007705889929368914,-0.007987987307347852
2007-01-05,-0.0007875188691470235,-0.00043347625848575485,-0.001126428537366198
2007-01-08,0.003572435703456203,0.012104698413429359,-0.004595130112406698
2007-01-09,-0.007505594834808022,0.0013669726079294947,-0.01599891964295485
2007-01-10,-0.003263196264805795,0.017221223701979864,-0.02287204493315914
2007-01-11,-0.004193700311664565,-0.01276187788980574,0.004008245253099818
2007-01-12,0.0003229697416877167,-0.0003848160279203096,0.0010005024259600367
2007-01-16,-0.005308426923409789,-0.01292812402870075,0.0019855793349370936
2007-01-17,0.006099015367962221,0.007177152055914493,0.005066961778349493
2007-01-18,-0.0020563963691589814,-0.00661499884464595,0.002307356484275193
2007-01-19,0.0021267871886628915,-0.00022958508086412554,0.004382440378471519
2007-01-22,-0.003908996665383508,-0.005683832164696357,-0.0022100234567851056
2007-01-23,-0.004936552063802548,0.009163160032062414,-0.01843359621752829
2007-01-24,0.019517284675967795,0.011024686547568965,0.02764688130457299
2007-01-25,-0.0075257497015757315,-0.011723899394419524,-0.00350704269656672
2007-01-26,0.014582862376563949,0.012004797159229797,0.017050732630435897
2007-01-29,-0.012725161530665142,-0.012387616311292128,-0.01304827896021129
2007-01-30,-0.0027399924742667293,-0.0021818624210464327,-0.0032742662183416096
2007-01-31,-0.00039043471261424696,-0.006129644692032353,0.0051034626076315375
2007-02-01,-0.0012082907436283166,-4.233940359298343e-05,-0.002324405499061356
2007-02-02,-0.0015106164296933614,-0.001614342100652462,-0.0014113243341320352
2007-02-05,0.0026090789718990885,0.003320691386940311,0.001927883205570813
2007-02-06,-0.0011341881460727571,0.0041019791853759814,-0.0061465445111070615
2007-02-07,0.0012989570909566405,0.013857133667363599,-0.010722441827660856
2007-02-08,-0.006428475375290349,-0.005514807296893076,-0.007303090283178737
2007-02-09,-0.0009621048291385582,-0.005038274764573802,0.002939836233388071
2007-02-12,-0.006330304801196092,-0.010906333522276893,-0.0019498705570629832
2007-02-13,0.0025356373886830314,0.017586411929953107,-0.01187181768203922
2007-02-14,0.0010191079602744173,-0.0032679081642561303,0.0051228829541973275
2007-02-15,0.0006898699729098563,-0.0022556523555466775,0.0035094910157127185
2007-02-16,-0.0018509471219177757,-0.0004795747208318768,-0.003163702568469451
2007-02-20,-0.00500951923375902,0.0053810821698230486,-0.014955992252101069
2007-02-21,0.00022996253479780132,0.006800330659146026,-0.006059566505058808
2007-02-22,0.0020231992946385426,-0.005109971011348836,0.008851474504895651
2007-02-23,8.494654167978287e-05,-0.004515676758033949,0.004488924111484649
2007-02-26,-0.001676310602189735,-0.013668336460387554,0.009803136736893505
2007-02-27,-0.010528339160092624,-0.014390210673775109,-0.006831536701872605
2007-02-28,0.008873015341647614,0.009500937017091204,0.008271933098200313
2007-03-01,0.0038808147103617904,0.008903752503973107,-0.0009274262466767548
2007-03-02,-0.008383660161495683,-0.01295223338459419,-0.0040103627429070145
2007-03-05,-0.001012544777169172,0.006403299225983783,-0.008111411283603143
2007-03-06,0.008538841455606598,0.004785430663893965,0.012131819158865744
2007-03-07,-0.007367936310306715,-0.004986477172877002,-0.00964760407299876
2007-03-08,0.006049650032611524,0.0020850253184314096,0.009844813682508634
2007-03-09,0.001057471352363855,0.00045636318848540935,0.0016328861816788274
2007-03-12,0.002254352750579443,0.004925997280716388,-0.00030309692932525226
2007-03-13,-0.006621250421395892,-0.01415479837955922,0.0005902889869414474
2007-03-14,0.0023030413894873994,0.0010163566553634826,0.003534728997739234
2007-03-15,-0.010626173339518586,-0.012919325945723625,-0.008431037597260584
2007-03-16,-0.0011861213688777368,0.00046629583572654887,-0.002767908842216349
2007-03-19,0.002766550861086394,0.0050387185327796635,0.0005915030884083853
2007-03-20,-0.004774356330215721,-0.0028796638364323116,-0.006588063452209166
2007-03-21,0.003695558262557884,-0.002532690910350556,0.009657591637111985
2007-03-22,-0.005047394098504071,-0.0060509347577411,-0.004086748058663759
2007-03-23,-0.01087586534460297,-0.010383960757276867,-0.011346744316416003
2007-03-26,-0.0038919971368728454,-0.004884617455619889,-0.0029418046663511783
2007-03-27,-0.003551396979345375,-0.0029697596415278692,-0.004108173229569708
2007-03-28,0.0009149956313866362,-0.004399586062638805,0.006002414671941415
2007-03-29,0.004572446545043632,0.006207392647495157,0.0030073834016464246
2007-03-30,0.004099209426795898,0.0029496685248146083,0.0051996151801236845
2007-04-02,-0.0003436414828759977,-0.0016057002347368635,0.0008644727383681156
2007-04-03,-0.0023296602189472647,-0.008966939965381636,0.004023920420796903
2007-04-04,-0.003932509846136513,-0.008007618102362436,-3.158508316748526e-05
2007-04-05,0.004999115708223192,0.0030684837563249245,0.006847226118009975
2007-04-09,0.002791982878133313,0.002136740622765799,0.0034192179303068836
2007-04-10,-0.005162839027780104,-0.002914791125806571,-0.007314797988809226
2007-04-11,0.008847848254998805,0.010035051167479547,0.007711390289031994
2007-04-12,-0.005884289582453499,-0.008996639552202357,-0.0029049716589430678
2007-04-13,0.008571019267683423,0.01360020714026843,0.0037567953805468296
2007-04-16,-0.001751506553267586,0.0009623337021279705,-0.0043493483747310425
2007-04-17,-0.001440055330102628,3.8952686569138e-05,-0.0028558456929844
2007-04-18,1.5440658334162603e-05,0.006142469242044977,-0.005849698627008915
2007-04-19,-0.009532735898925717,-0.007643332686731285,-0.011341379820574184
2007-04-20,0.0007036812431817789,-0.0012036945532555741,0.00252952954187241
2007-04-23,0.003698970569560923,0.004931023869949957,0.0025195792683746277
2007-04-24,-0.0088939654366809,-0.007049455131982319,-0.010659635320948962
2007-04-25,0.0017026143381269304,0.00627462054045176,-0.00267396932289573
2007-04-26,0.0014626838045559516,-0.0018167214897570672,0.004601916560115948
2007-04-27,-0.007320566468414252,-0.004231505151607163,-0.010277591172396605
2007-04-30,-0.0014058800658731793,-0.007415446694154049,0.004346817973291128
2007-05-01,-0.011244034093262193,-0.008256929330448904,-0.014103460200786707
2007-05-02,0.006000566620172098,0.0013673747596143274,0.010435720663705406
2007-05-03,0.008248059540360543,0.009377405804500295,0.007166985239814384
2007-05-04,0.002517252906053559,0.00931480554466214,-0.0039897500367570005
2007-05-07,0.00271572371034673,0.0036983366118349074,0.001775110907245881
2007-05-08,-0.005437122275321502,0.0019502662838595253,-0.012508749616792976
2007-05-09,-0.0004919939043886538,-0.010516985597526264,0.009104496761735937
2007-05-10,-0.002158918684653101,0.005850352090712218,-0.009825846956610793
2007-05-11,0.00400068618503506,0.0054522653561266295,0.0026111522689065674
2007-05-14,-0.0010180206265077599,-0.002312631260985742,0.00022125410311999404
2007-05-15,-0.001076970288537973,0.007233319466496091,-0.009032051001628846
2007-05-16,0.0067720265398052044,0.006042179822967496,0.007470677214062538
2007-05-17,0.006434485650601871,0.011770018219698175,0.0013270112440957886
2007-05-18,0.008266108305597193,0.007099321663746106,0.009383022659306585
2007-05-21,0.002554949471573484,0.004458306550818414,0.0007329481169210503
2007-05-22,-0.002454900071970965,0.002281376607499142,-0.006988732751137312
2007-05-23,-0.0013764621717776556,-0.00936679762759698,0.006272340138299427
2007-05-24,0.0008505805809792917,-0.013792234158195905,0.014867513389659425
2007-05-25,0.004029507356520429,0.009783397934478699,-0.0014784430653314367
2007-05-29,0.0010423590870075252,0.0037195259600797054,-0.001520376892782027
2007-05-30,0.0001762153115862984,0.002849621061014507,-0.0023829203073203395
2007-05-31,-0.0017723438298936725,0.0011744196081848182,-0.0045931529332224
2007-06-01,-0.004762859211000851,-0.007182723613032805,-0.0024464277506852207
2007-06-04,0.0006338926755144478,0.008729545629888936,-0.007115725517787363
2007-06-05,-0.0008060054371875095,0.004554312419669781,-0.005937205726959745
2007-06-06,0.001364474824539635,-0.005316930113420937,0.0077602946003932135
2007-06-07,0.0030924270276027873,-0.009115276206378333,0.014778332984004931
2007-06-08,-0.006192078455335518,-0.003356111605363299,-0.008906826780147281
2007-06-11,0.004798899195515903,0.01228788773867472,-0.0023699854133694357
2007-06-12,0.007485984227202804,0.008761509231001352,0.0062649793457982324
2007-06-13,0.0030308784710291353,-0.0051675654494088745,0.01087889400734977
2007-06-14,0.005254502638729683,0.00573979248105605,0.0047899556760186875
2007-06-15,0.0052303185125593815,0.0054997030250384495,0.004972448377726902
2007-06-18,0.00014096157707943938,-0.00030178677607823863,0.0005647854134052226
2007-06-19,-0.005791441676616721,-0.0017131485479039317,-0.009695415180176123
2007-06-20,-0.010970953182188232,-0.014165725351739523,-0.007912736054040359
2007-06-21,-0.011798059423433758,-0.0022348456721939963,-0.02095251005153235
2007-06-22,-0.006898106356359611,-0.0012646381411088089,-0.012290781662272387
2007-06-25,0.003940905332092164,-0.005164264422364184,0.012656890266217625
2007-06-26,-0.0037390221525524753,-0.001428041875955233,-0.005951223552095226
2007-06-27,0.006896900196370442,0.0020251269612116757,0.011560437864005589
2007-06-28,0.000363237075628706,0.001216992344308731,-0.00045402589254421805
2007-06-29,-0.00411946157195235,0.005051532346371689,-0.012898457129278042
2007-07-02,-0.0014699281097645424,-0.00422748149205524,0.0011697583961711713
2007-07-03,0.0005130918419450525,0.0006558656144986757,0.0003764206887294213
2007-07-05,0.007993455177808003,0.009092066781764229,0.006941801837259209
2007-07-06,-0.0021024530918415793,-0.002356288427551877,-0.001859467510961354
2007-07-09,-0.0027880508631408334,-0.0002434748687884505,-0.005223863333266154
2007-07-10,-0.00743771438404065,-0.004333635399480441,-0.01040911485139829
2007-07-11,-0.0027957999540420653,0.004317687047504315,-0.00960523318885137
2007-07-12,0.007845351777880804,0.011249015182132706,0.004587172111568248
2007-07-13,0.002204251729058382,0.0021737589947758663,0.002233441103861266
2007-07-16,0.0011672895134299099,0.0050144868845945715,-0.002515466023254798
2007-07-17,-0.00638733081287539,0.002758737118626143,-0.015142465801812794
2007-07-18,0.002311057503480471,-0.0012334768602479617,0.00570408684240372
2007-07-19,0.004621172850814426,0.007267526979089224,0.0020879325780435816
2007-07-20,-0.00041367120460085503,0.00039859766299803505,-0.0011912210365505604
2007-07-23,0.0052294535059810125,0.02398717935615624,-0.01272650561587555
2007-07-24,-0.011822523070526956,-0.018768380696883236,-0.005173554181586512
2007-07-25,0.007597295699956663,0.02196511400664447,-0.006156394925750963
2007-07-26,0.0009258119646172107,-0.006778380159870213,0.008300701647895804
2007-07-27,0.004380261620253531,-0.0022897289512461066,0.010765154917107923
2007-07-30,2.3209056802888728e-05,0.003439791112748348,-0.0032473370756565655
2007-07-31,-0.004970682830055783,-0.015054874766102334,0.004682477666418577
2007-08-01,-0.003248818940447886,-0.009928378046732512,0.003145233900629918
2007-08-02,0.008640844208909024,0.011686648718817187,0.005725227374016085
2007-08-03,-0.01438196905776222,-0.0154018190887377,-0.01340571076222642
2007-08-06,-0.006192463464466502,-0.004699223414759914,-0.0076218775366100125
2007-08-07,0.00017196780787453753,0.011755461120883904,-0.01091640900699143
2007-08-08,0.013375894882854997,0.01936647895877007,0.007641368019505458
2007-08-09,-0.00718822904999967,-0.009187159732500763,-0.0052747392213763795
2007-08-10,0.0010115955963704766,-0.005302978442957018,0.0070562640294066685
