Date,Close,Crypto,Equity,Cash,SPY,AGG
2016-11-09,-0.022489408665404085,0.33,0.66,0.009999999999999898,0.010602134940564945,-0.009285067871681596
2016-11-10,-0.03413645410525916,0.33,0.66,0.009999999999999898,0.0024954841546536155,-0.004094704430056217
2016-11-11,0.02639916880090199,0.33,0.66,0.009999999999999898,-0.0023051214722878965,-0.001827714316484097
2016-11-14,-0.01596394619065716,0.33,0.66,0.009999999999999898,0.0007857837379565691,-0.004027187907719942
2016-11-15,0.0149174604817313,0.33,0.66,0.009999999999999898,0.007802584484017938,0.000735276320037892
2016-11-16,-0.0050699069245770546,0.33,0.66,0.009999999999999898,-0.0018784113090394294,0.0022038431717232854
2016-11-17,0.025593849923463204,0.33,0.66,0.009999999999999898,0.005140592344744066,-0.0037569460881469174
2016-11-18,0.0024368124604539224,0.33,0.66,0.009999999999999898,-0.002237385270177583,-0.003218971611107513
2016-11-21,0.005260215519153207,0.33,0.66,0.009999999999999898,0.007551642540832848,0.0008301544525652904
2016-11-22,0.020790243508227297,0.33,0.66,0.009999999999999898,0.0019530587584342118,0.0009219240052755762
2016-11-23,-0.005974561247248425,0.33,0.66,0.009999999999999898,0.0005440109711296603,-0.003499828070911648
2016-11-25,0.003923787822152559,0.33,0.66,0.009999999999999898,0.003715467641777881,-9.297301329669327e-05
2016-11-28,-0.003991646608681981,0.33,0.66,0.009999999999999898,-0.004695076060649894,0.0035130896031714265
2016-11-29,-0.0012583581394321653,0.33,0.66,0.009999999999999898,0.0019505394603061,0.0011052816476826433
2016-11-30,0.002396196224419353,0.33,0.66,0.009999999999999898,-0.002399166098051908,-0.003956860028305753
2016-12-01,-0.03810956509816792,0.33,0.66,0.009999999999999898,-0.003675446824561557,-0.0032953169202573074
2016-12-02,0.01772890033602401,0.33,0.66,0.009999999999999898,0.0005007681548694354,0.003157801352940748
2016-12-05,0.015158235179439105,0.33,0.66,0.009999999999999898,0.006008799720973013,0.0008327441463402696
2016-12-06,0.02347392214810157,0.33,0.66,0.009999999999999898,0.0031675276809757236,-0.0001844313005792131
2016-12-07,0.04377496891690367,0.0,0.99,0.010000000000000009,0.013080435085402131,0.0025901317293477444
2016-12-08,0.02150463958401106,0.0,0.99,0.010000000000000009,0.002449350215763646,-0.0018451052580511496
2016-12-09,-1.3274803263593413e-05,0.0,0.99,0.010000000000000009,0.006040075458897842,-0.0030513306389526873
2016-12-12,-0.008614811870976652,0.0,0.99,0.010000000000000009,-0.0011476756291790569,-0.0009269488508575341
2016-12-13,0.023922854600682452,0.0,0.99,0.010000000000000009,0.006673878754267948,0.0012993191372527857
2016-12-14,-0.02867650642816759,0.0,0.99,0.010000000000000009,-0.008254083624531616,-0.005469148340924823
2016-12-15,0.026649297352835263,0.0,0.99,0.010000000000000009,0.004117041044485514,-0.0012111089917653528
2016-12-16,-0.009741285200910514,0.0,0.99,0.010000000000000009,-0.0019558277482680797,0.0006533607439980216
2016-12-19,0.008347687856341077,0.0,0.99,0.010000000000000009,0.0021774354669887863,0.002610626452288267
2016-12-20,0.014980552103787707,0.0,0.99,0.010000000000000009,0.00385759671575725,-0.0009301629487521446
2016-12-21,-0.00617078663547253,0.0,0.99,0.010000000000000009,-0.002782842936856933,0.0021416159600213813
2016-12-22,7.74057827727377e-05,0.0,0.99,0.010000000000000009,-0.0017270164807879906,-9.400060492104068e-06
2016-12-23,0.006940525722609028,0.0,0.99,0.010000000000000009,0.001464018625265462,0.0002788710826722163
2016-12-27,0.018175928007420853,0.0,0.99,0.010000000000000009,0.0024811999461289425,-0.0007440631115879226
2016-12-28,-0.036113590669049546,0.0,0.99,0.010000000000000009,-0.008264828170556182,0.0015834639671128414
2016-12-29,-0.00508799686146477,0.33,0.66,0.009999999999999898,-0.00022272777892662354,0.0030690371808343997
2016-12-30,-0.01683798816163609,0.33,0.66,0.009999999999999898,-0.0036549515270096755,0.002040223542643327
2017-01-03,0.03743048685740965,0.33,0.66,0.009999999999999898,0.007649972260192817,0.0010184468941307756
2017-01-04,0.04835991497223752,0.33,0.66,0.009999999999999898,0.005949243780426938,0.00027676865233150494
2017-01-05,-0.05429179618045199,0.33,0.66,0.009999999999999898,-0.0007944329012687934,0.004159436466515176
2017-01-06,-0.025325545932105377,0.33,0.66,0.009999999999999898,0.003577751338944113,-0.0033136564675190217
2017-01-09,0.004562315640497403,0.33,0.66,0.009999999999999898,-0.003300842175236185,0.0016620624690921737
2017-01-10,0.0070926965604648,0.33,0.66,0.009999999999999898,0.0,-0.00027591208149113644
2017-01-11,-0.04137713816191421,0.33,0.66,0.009999999999999898,0.0028260428290800554,0.001198595709094974
2017-01-12,-0.001218214436863107,0.33,0.66,0.009999999999999898,-0.0025099049493733094,0.0003687288072091732
2017-01-13,0.005156572248217925,0.0,0.99,0.010000000000000009,0.0022955869322871525,-0.0017495633153751244
2017-01-17,-0.024354602423911943,0.0,0.99,0.010000000000000009,-0.0035235296228455226,0.003412424701964012
2017-01-18,0.017776887893299714,0.0,0.99,0.010000000000000009,0.0022097684121462624,-0.004320550200821449
2017-01-19,-0.016206278235007896,0.0,0.99,0.010000000000000009,-0.0037042628640827635,-0.002584684295098616
2017-01-20,0.020588020190557537,0.0,0.99,0.010000000000000009,0.003673756354068969,0.00037017128460159476
2017-01-23,0.00047270457690112453,0.33,0.66,0.009999999999999898,-0.002601890624565173,0.002775669378878076
2017-01-24,0.017925085834495244,0.33,0.66,0.009999999999999898,0.006411623008695688,-0.0015681786034251743
2017-01-25,0.02840542592329802,0.33,0.66,0.009999999999999898,0.008655415594439608,-0.002680142253141393
2017-01-26,0.001104776287491227,0.33,0.66,0.009999999999999898,-0.0010451401062044896,0.0006488180415251676
2017-01-27,0.008142271282958646,0.33,0.66,0.009999999999999898,-0.0015700439347198225,0.0008330645806509107
2017-01-30,-0.010742914267926642,0.33,0.66,0.009999999999999898,-0.00620151891480647,-0.00046233685319196915
2017-01-31,0.001067010929242329,0.33,0.66,0.009999999999999898,-8.799759416289188e-05,0.002406381349193243
2017-02-01,0.019964205857019142,0.33,0.66,0.009999999999999898,0.0003957521617428128,-0.0014064378828142488
2017-02-02,0.006844525472453889,0.33,0.66,0.009999999999999898,0.0006588083806327028,0.0005556248065472502
2017-02-03,0.02786083581558808,0.33,0.66,0.009999999999999898,0.0068929535601849334,0.0002784356271738897
2017-02-06,0.0030282600356691934,0.33,0.66,0.009999999999999898,-0.0017878288005964693,0.0028697222719327176
2017-02-07,0.009400619512676586,0.33,0.66,0.009999999999999898,4.3849376157867326e-05,0.0010156894337387534
2017-02-08,-0.0011016560449286438,0.33,0.66,0.009999999999999898,0.0013104058498676352,0.0028591536183850685
2017-02-09,-0.01972212164478746,0.33,0.66,0.009999999999999898,0.005932398153200014,-0.002390943353998587
2017-02-10,0.0006637890445078225,0.33,0.66,0.009999999999999898,0.0039462976721358345,-0.00018446456882681428
2017-02-13,0.01221217164024418,0.33,0.66,0.009999999999999898,0.0054426086290710884,-0.0014757156219046275
2017-02-14,0.00918751363264951,0.33,0.66,0.009999999999999898,0.003995304126306998,-0.002215796065046738
2017-02-15,0.014681270449224066,0.33,0.66,0.009999999999999898,0.005220468999759698,-0.0015730381444840624
2017-02-16,0.007493593538324847,0.33,0.66,0.009999999999999898,-0.0008514662364447201,0.0021317534592244503
2017-02-17,0.010912209465458796,0.33,0.66,0.009999999999999898,0.0015763817415899162,0.0022199408624781203
2017-02-21,0.0420708083400262,0.33,0.66,0.009999999999999898,0.0059551271415698714,-9.233442855516305e-05
2017-02-22,0.0012291937354812954,0.33,0.66,0.009999999999999898,-0.000888037080088,0.0006462183691196
2017-02-23,0.00028741674024738983,0.33,0.66,0.009999999999999898,0.0006772972287656387,0.0016598243701755333
2017-02-24,-0.0026300109705317933,0.33,0.66,0.009999999999999898,0.0012689139259867144,0.003683306071647907
2017-02-27,0.015090552810707935,0.33,0.66,0.009999999999999898,0.0015629308865927616,-0.0018348492504021152
2017-02-28,-0.015716174813247323,0.33,0.66,0.009999999999999898,-0.0026994065867131933,-0.0002757923242039384
2017-03-01,0.047190812442207616,0.33,0.66,0.009999999999999898,0.013997763538685426,-0.0046979354455215505
2017-03-02,-0.013613728960504999,0.33,0.66,0.009999999999999898,-0.006297541960457176,-0.0018514225426501385
2017-03-03,0.00814190980844533,0.33,0.66,0.009999999999999898,0.0006293615833239397,0.0007417415781481029
2017-03-06,-0.005193771067172326,0.33,0.66,0.009999999999999898,-0.0029775986644131613,-0.0004634389673987549
2017-03-07,-0.01346871689317488,0.33,0.66,0.009999999999999898,-0.0029870860220105877,-0.0012975728351847238
2017-03-08,-0.020701771011785462,0.33,0.66,0.009999999999999898,-0.0018562936542764197,-0.0024140592968869834
2017-03-09,0.012965327424017303,0.33,0.66,0.009999999999999898,0.0012681206249127719,-0.0030703687313267114
2017-03-10,-0.00923913824900037,0.33,0.66,0.009999999999999898,0.0035039190767800488,0.0014936359699557755
2017-03-13,0.04316000484312128,0.33,0.66,0.009999999999999898,0.0005050897101188667,-0.0016772487608496256
2017-03-14,-0.0028161700149408318,0.33,0.66,0.009999999999999898,-0.0038268746122981367,0.00037313343564515655
2017-03-15,0.013123831601500834,0.33,0.66,0.009999999999999898,0.008653654267872568,0.00578559627708497
2017-03-16,-0.015194800363807512,0.33,0.66,0.009999999999999898,-0.0019669548042688945,-0.0011128203988539642
2017-03-17,-0.02874945954358358,0.33,0.66,0.009999999999999898,-0.001755991900871945,0.0021358312891044395
2017-03-20,-0.013473899516315785,0.33,0.66,0.009999999999999898,-0.0010971705264616327,0.001483435397745092
2017-03-21,-0.024576673404893157,0.33,0.66,0.009999999999999898,-0.01283945299273348,0.0020360751761392404
2017-03-22,-0.01079695023305205,0.33,0.66,0.009999999999999898,0.002353084663993643,0.001385457791470257
2017-03-23,-0.0029416961035310563,0.33,0.66,0.009999999999999898,-0.0010670115714346284,0.000276653641913871
2017-03-24,-0.025621552473103004,0.33,0.66,0.009999999999999898,-0.0007263368696267536,-0.000829822267157998
2017-03-27,0.03450940914082242,0.33,0.66,0.009999999999999898,-0.0010261886534744802,0.002398658955978794
2017-03-28,0.014309603758110802,0.33,0.66,0.009999999999999898,0.00727671742673186,-0.002301173500477982
2017-03-29,-0.007787356995351479,0.33,0.66,0.009999999999999898,0.0009347245224755607,0.0022148876725143207
2017-03-30,0.010929203160520998,0.33,0.66,0.009999999999999898,0.003184359344911236,-0.0018420690563981656
2017-03-31,0.009407838776243543,0.33,0.66,0.009999999999999898,-0.0023276651975030482,0.0007382965226143678
2017-04-03,0.014586361844844195,0.33,0.66,0.009999999999999898,-0.0017393716346421062,0.0037131995161729936
2017-04-04,-0.010124485912561808,0.33,0.66,0.009999999999999898,0.0006374551444685572,-0.0009200454772577693
2017-04-05,-0.014195763961160535,0.33,0.66,0.009999999999999898,-0.0029727212232238953,0.001105180012604734
2017-04-06,0.023114607105751393,0.33,0.66,0.009999999999999898,0.0028112983178079087,-9.177040312180473e-05
2017-04-07,0.0008230422583322826,0.33,0.66,0.009999999999999898,-0.0010193768295847505,-0.002208937121548127
2017-04-10,-0.005545677987973609,0.33,0.66,0.009999999999999898,0.000595162210319522,0.001291104459902881
2017-04-11,-0.003048920068556603,0.33,0.66,0.009999999999999898,-0.0011896911775250985,0.002855103691495442
2017-04-12,-0.025492602818847097,0.33,0.66,0.009999999999999898,-0.004381894855484458,0.002204407133997055
2017-04-13,-0.02418194371159135,0.33,0.66,0.009999999999999898,-0.006494774961137928,0.001282670117166429
2017-04-17,0.03426077631940728,0.33,0.66,0.009999999999999898,0.008859676766539204,-0.0005493202139845721
2017-04-18,0.004050974801204337,0.33,0.66,0.009999999999999898,-0.0029841036597749726,0.004029121145923353
2017-04-19,0.0030940719511635723,0.33,0.66,0.009999999999999898,-0.001838753963162465,-0.0015504752215973472
2017-04-20,0.03300838169746218,0.33,0.66,0.009999999999999898,0.008139176564839978,-0.0015525235268547544
2017-04-21,-0.012981527479173596,0.33,0.66,0.009999999999999898,-0.003187140119540244,0.00027410960946760987
2017-04-24,0.035108077207752116,0.33,0.66,0.009999999999999898,0.010998066674597684,-0.0014633765853808711
2017-04-25,0.020829240109875344,0.33,0.66,0.009999999999999898,0.005818718340199203,-0.0032972875424481796
2017-04-26,-0.005413915326445546,0.33,0.66,0.009999999999999898,-0.0006287030725307119,0.0012866862414606661
2017-04-27,0.03223329098628468,0.33,0.66,0.009999999999999898,0.0008387981183286541,0.0009175065632911483
2017-04-28,-0.013280841313742254,0.33,0.66,0.009999999999999898,-0.002179312826896762,0.0017420523259699117
2017-05-01,0.0449032830611408,0.33,0.66,0.009999999999999898,0.002519924581127153,-0.0025770204615658265
2017-05-02,-0.019877927343715934,0.33,0.66,0.009999999999999898,0.00037725238176977705,0.0013789970694055853
2017-05-03,0.0060944540795048515,0.33,0.66,0.009999999999999898,-0.0012144611301321273,-0.0010105570305741773
2017-05-04,0.013117265677774843,0.33,0.66,0.009999999999999898,0.0011741743332707166,-0.0008266795600162524
2017-05-05,-0.000500211388904665,0.33,0.66,0.009999999999999898,0.003936716263469586,0.0001839689443803305
2017-05-08,0.004633113756456496,0.33,0.66,0.009999999999999898,-0.000166791099286967,-0.0019319055442212907
2017-05-09,0.03204079553641108,0.33,0.66,0.009999999999999898,-0.0009178711967010589,9.164797443039774e-05
2017-05-10,0.026416363964952897,0.33,0.66,0.009999999999999898,0.0017958328534963819,0.00027672799854094876
2017-05-11,0.013891398015887554,0.33,0.66,0.009999999999999898,-0.002042696276922884,-9.179510067391927e-05
2017-05-12,-0.017060454718820305,0.33,0.66,0.009999999999999898,-0.0016710223610607589,0.0036856176885047276
2017-05-15,0.020925790695225543,0.33,0.66,0.009999999999999898,0.005523633310153597,-0.0003673976200168072
2017-05-16,0.018124022394302365,0.33,0.66,0.009999999999999898,-0.0009157924922298388,0.0012857783164210712
2017-05-17,-0.04162895499110696,0.33,0.66,0.009999999999999898,-0.017744150186323915,0.005136868982201115
2017-05-18,0.012300223156179091,0.33,0.66,0.009999999999999898,0.004028628491116626,-0.0005472845326911502
2017-05-19,0.04813340602493606,0.33,0.66,0.009999999999999898,0.006504191203422716,0.0
2017-05-22,0.0427676346800655,0.33,0.66,0.009999999999999898,0.005077369296248024,-0.0006394457264726761
2017-05-23,0.018665722891755047,0.33,0.66,0.009999999999999898,0.002212818153219498,-0.0019186678535294543
2017-05-24,0.027236229016316494,0.33,0.66,0.009999999999999898,0.0023327700124664563,0.001739240443319856
2017-05-25,-0.004499802037983423,0.33,0.66,0.009999999999999898,0.004779521331154335,0.0004572636938726671
2017-05-26,-0.009305394782144795,0.33,0.66,0.009999999999999898,-0.00020671235786173803,-0.00036533893681078844
2017-05-30,0.0032466800164035236,0.33,0.66,0.009999999999999898,-0.0008688082126618868,0.0019188425132989906
2017-05-31,0.016323049215784504,0.33,0.66,0.009999999999999898,-0.0002484675888965171,0.001003549617029087
2017-06-01,0.022294701006670456,0.33,0.66,0.009999999999999898,0.00795228294970629,-0.00045722995196895155
2017-06-02,0.032143713765211204,0.33,0.66,0.009999999999999898,0.0033284586030555285,0.0032879610043226037
2017-06-05,0.02889500786001605,0.33,0.66,0.009999999999999898,-0.0007371796927572172,-0.0015475921365732948
2017-06-06,0.02119308933522981,0.33,0.66,0.009999999999999898,-0.003196825993023955,0.0020062803433826826
2017-06-07,-0.0037541806571959723,0.33,0.66,0.009999999999999898,0.0018500427817873533,-0.0011823371574564145
2017-06-08,0.02704794037232111,0.33,0.66,0.009999999999999898,0.0004926022281421805,-0.0010027628852621318
2017-06-09,-0.06332365220207843,0.33,0.66,0.009999999999999898,-0.0015177180553950231,-0.0008211846891084118
2017-06-12,-0.030703776937833837,0.33,0.66,0.009999999999999898,-0.00020545567966046008,0.0
2017-06-13,0.021205125875574035,0.33,0.66,0.009999999999999898,0.00488993895439771,0.00027410219684953496
2017-06-14,-0.04065167286767281,0.33,0.66,0.009999999999999898,-0.001267570487021752,0.0031935863719341206
2017-06-15,-0.025016747067794026,0.33,0.66,0.009999999999999898,-0.0019243022756175732,-0.0006360246915494416
2017-06-16,0.005283632338506841,0.33,0.66,0.009999999999999898,0.00021850662308930957,0.0006364294764107381
2017-06-19,0.03782149354785786,0.33,0.66,0.009999999999999898,0.008325181720699737,-0.001363813696349414
2017-06-20,-0.00490294104310211,0.33,0.66,0.009999999999999898,-0.006744439702254246,0.001548117292924367
2017-06-21,0.009459205735038334,0.33,0.66,0.009999999999999898,-0.0002467342481188295,0.00018215906503682433
2017-06-22,0.014577813952491133,0.33,0.66,0.009999999999999898,-0.0004527220444497937,0.00045357807015489193
2017-06-23,0.025299502450239875,0.33,0.66,0.009999999999999898,0.0011940805219428086,0.0001824884119858705
2017-06-26,-0.026575473544088554,0.33,0.66,0.009999999999999898,0.0006580173209231877,0.0009089824878689701
2017-06-27,-0.036357251162470725,0.33,0.66,0.009999999999999898,-0.008055915422065407,-0.0029961266610900594
2017-06-28,0.03553931389320744,0.33,0.66,0.009999999999999898,0.00895035942062572,0.0003640690432591409
2017-06-29,-0.043409561443605554,0.33,0.66,0.009999999999999898,-0.008788974428347696,-0.0019114246921049238
2017-06-30,-0.025856011953594965,0.33,0.66,0.009999999999999898,0.0018646128136825535,-0.0012765746102521014
2017-07-03,0.005638748160614056,0.33,0.66,0.009999999999999898,0.0016953712598724024,-0.0017847127023085108
2017-07-05,0.04596462905433519,0.33,0.66,0.009999999999999898,0.002312025475008417,0.0005497933481277695
2017-07-06,-0.022236638768312222,0.33,0.66,0.009999999999999898,-0.00914439523314825,-0.001923577553354372
2017-07-07,0.007636644529088405,0.33,0.66,0.009999999999999898,0.006485280414652461,-0.00036688397072359713
2017-07-10,-0.020944282424520084,0.33,0.66,0.009999999999999898,0.0010740721372886064,0.0004588405981300614
2017-07-11,0.012243833175088984,0.33,0.66,0.009999999999999898,-0.000742951766224631,0.0009176191855260196
2017-07-12,0.03388030262496994,0.33,0.66,0.009999999999999898,0.007514720774892902,0.0030262276649661857
2017-07-13,-0.001626377648117662,0.33,0.66,0.009999999999999898,0.0016803754395782189,-0.0010967606909815242
2017-07-14,-0.007910112773837534,0.33,0.66,0.009999999999999898,0.004663915182627765,0.0010065349174397387
2017-07-17,-0.013824039563080072,0.33,0.66,0.009999999999999898,-0.00012201471322015323,0.00045713707606021003
2017-07-18,0.015957282894930803,0.33,0.66,0.009999999999999898,0.0005294130568680444,0.0022845516551743827
2017-07-19,0.011875917770908975,0.33,0.66,0.009999999999999898,0.005413935848674001,0.0002738885299529148
2017-07-20,0.09157449287598654,0.33,0.66,0.009999999999999898,0.0004454587420334999,0.00027336802053934406
2017-07-21,-0.011553307236866487,0.33,0.66,0.009999999999999898,-0.0008902373238621752,0.0017315999577411922
2017-07-24,0.026731347475939176,0.33,0.66,0.009999999999999898,-0.00024293740187630863,-0.0009096993963704225
2017-07-25,-0.03816655191430737,0.33,0.66,0.009999999999999898,0.002430602878766175,-0.0035512360524823094
2017-07-26,0.005011520727452689,0.33,0.66,0.009999999999999898,4.041300248380786e-05,0.001919458660671891
2017-07-27,-0.013451560168741751,0.33,0.66,0.009999999999999898,-0.0009293907218185238,-0.0014599486325596045
2017-07-28,0.029686512636757346,0.33,0.66,0.009999999999999898,-0.0011733032598959525,0.002009650141953978
2017-07-31,-0.011218693385344817,0.33,0.66,0.009999999999999898,-0.000566879754258176,-0.0004557618725744561
2017-08-01,-0.02841001542126773,0.33,0.66,0.009999999999999898,0.0022288534082355316,0.002741790740490302
2017-08-02,0.00035485217938114526,0.33,0.66,0.009999999999999898,0.00048501041674930967,-0.0007289790879013713
2017-08-03,0.0032597034622811483,0.33,0.66,0.009999999999999898,-0.0019397381137699066,0.002006065971982496
2017-08-04,0.014779803860522958,0.33,0.66,0.009999999999999898,0.0018221140990730689,-0.0016381133302737494
2017-08-07,0.06818703169346478,0.33,0.66,0.009999999999999898,0.001859356228164133,-9.151134860785337e-05
2017-08-08,0.0025830091050691273,0.33,0.66,0.009999999999999898,-0.0024610704936044447,-0.0009118174998874462
2017-08-09,-0.018466959362020564,0.33,0.66,0.009999999999999898,-4.050997239368748e-05,0.0009126496698277364
2017-08-10,-0.0413886830428931,0.33,0.66,0.009999999999999898,-0.014114968559588159,0.0010033372235886961
2017-08-11,0.035249071973960586,0.33,0.66,0.009999999999999898,0.0014767839887506184,0.0008200086736642742
2017-08-14,0.08625935138666621,0.33,0.66,0.009999999999999898,0.009913081652460187,-0.0004553449453248426
2017-08-15,-0.007929873190944292,0.33,0.66,0.009999999999999898,-0.0001216717398740963,-0.0014566307296325354
2017-08-16,0.027880641360055573,0.33,0.66,0.009999999999999898,0.0017443158957153315,0.0018232666003050735
2017-08-17,-0.03582246037237139,0.33,0.66,0.009999999999999898,-0.015590878465989944,0.0014568998176944792
2017-08-18,-0.003282223103567831,0.33,0.66,0.009999999999999898,-0.0015631923384269442,-0.0006365606010124703
2017-08-21,0.0032355900856879463,0.33,0.66,0.009999999999999898,0.0007828198672323872,0.0007272768565032006
2017-08-22,0.03430907998623715,0.33,0.66,0.009999999999999898,0.01045714155123223,-0.0009083024124001415
2017-08-23,0.013595073293767655,0.33,0.66,0.009999999999999898,-0.0035854609536923876,0.0022738851999859477
2017-08-24,0.021578056422912037,0.33,0.66,0.009999999999999898,-0.0023308374259514153,-0.0012704761474765514
2017-08-25,0.023871731662507945,0.33,0.66,0.009999999999999898,0.00233628292162269,0.0007273024463068101
2017-08-28,-0.001308739739898086,0.33,0.66,0.009999999999999898,4.0885603656004577e-05,0.00036307691163006695
2017-08-29,0.01325922578548566,0.33,0.66,0.009999999999999898,0.0011448932997393246,0.001452223262525143
2017-08-30,0.0008545037021433677,0.33,0.66,0.009999999999999898,0.004737613265059615,-0.000181253618993793
2017-08-31,0.009662151002222188,0.33,0.66,0.009999999999999898,0.006016115484817064,0.0013596485836795402
2017-09-01,0.021177574310142996,0.33,0.66,0.009999999999999898,0.0014139130515997689,-0.002267861261997628
2017-09-05,-0.060965777167309956,0.33,0.66,0.009999999999999898,-0.007182030284387908,0.00409231419597722
2017-09-06,0.026847109322030438,0.33,0.66,0.009999999999999898,0.0034137394901438967,-0.0010871828432974517
2017-09-07,0.010292761198201139,0.33,0.66,0.009999999999999898,-0.00012149435072550396,0.0024480956682004784
2017-09-08,-0.03730076114949493,0.33,0.66,0.009999999999999898,-0.0011747299631968966,-0.001175941770194644
2017-09-11,0.00878204145152849,0.33,0.66,0.009999999999999898,0.010666034521193524,-0.002716805005584355
2017-09-12,-0.008706490843253636,0.33,0.66,0.009999999999999898,0.003370660114365931,-0.0014522029305122919
2017-09-13,-0.024245445113505494,0.33,0.66,0.009999999999999898,0.00048006534771372067,-0.0009999299925098626
2017-09-14,-0.0626385280934579,0.33,0.66,0.009999999999999898,-0.0003200999904734436,0.0005460911470775986
2017-09-15,0.06201499290570535,0.33,0.66,0.009999999999999898,0.001346418899635049,-0.0001819605465261942
2017-09-18,0.04722912048584442,0.33,0.66,0.009999999999999898,0.002126941418800987,-0.000455028436177618
2017-09-19,-0.015013218485410158,0.33,0.66,0.009999999999999898,0.001000960559293329,-0.000546140934840178
2017-09-20,0.011244361954408135,0.33,0.66,0.009999999999999898,0.0003599715285105276,-0.0008198363518701068
2017-09-21,-0.02996222116139299,0.33,0.66,0.009999999999999898,-0.0026792340995862585,-0.00018241420587894464
2017-09-22,-0.014002061323254105,0.33,0.66,0.009999999999999898,0.0002007365136571515,0.0007296124694693429
2017-09-25,0.0037644398903959333,0.33,0.66,0.009999999999999898,-0.0020447543504031884,0.00236849194544253
2017-09-26,-0.005549608493053136,0.33,0.66,0.009999999999999898,0.0006023423382055526,-0.0003635904262659917
2017-09-27,0.04328255111679534,0.33,0.66,0.009999999999999898,0.003894574564022868,-0.0029098698757803465
2017-09-28,0.006986747397147304,0.33,0.66,0.009999999999999898,0.0011995675034417452,9.177294592133123e-05
2017-09-29,0.01787573305161678,0.33,0.66,0.009999999999999898,0.0035153228290798477,-0.0008207333866939726
2017-10-02,0.04097423591172301,0.33,0.66,0.009999999999999898,0.004338567663012105,0.0006126804967134802
2017-10-03,-0.006364975578080476,0.33,0.66,0.009999999999999898,0.002140196658320992,0.0008231237319273887
2017-10-04,0.000255735260832563,0.33,0.66,0.009999999999999898,0.0011863057522356613,-0.00027476976723683766
2017-10-05,0.0113790711217521,0.33,0.66,0.009999999999999898,0.005925188787314184,-0.0004569813009390744
2017-10-06,0.004872143572268763,0.33,0.66,0.009999999999999898,-0.001138713692809823,-0.0014616596156176165
2017-10-09,0.018358937841374958,0.33,0.66,0.009999999999999898,-0.001651174461542615,0.0013727784016197564
2017-10-10,0.008224829979980548,0.33,0.66,0.009999999999999898,0.0026383303405586034,9.089601008227532e-05
2017-10-11,-0.0022144295308326846,0.33,0.66,0.009999999999999898,0.0015709216550472416,0.00018337313370575536
2017-10-12,0.041166278731882666,0.33,0.66,0.009999999999999898,-0.001490154417413736,0.0011878022251170517
2017-10-13,0.01187924045280785,0.33,0.66,0.009999999999999898,0.0012172918257509213,0.002463637962307752
2017-10-16,0.009641829405266958,0.33,0.66,0.009999999999999898,0.0013338458392428976,-0.001000982237583048
2017-10-17,-0.014629157469818906,0.33,0.66,0.009999999999999898,0.0007048717579789532,-0.000364824929172447
2017-10-18,0.002773416576283903,0.33,0.66,0.009999999999999898,0.0009787044310571869,-0.001549345306649741
2017-10-19,-0.01897504772986991,0.33,0.66,0.009999999999999898,0.00027372024033400777,0.0007304280617035364
2017-10-20,0.02878918822746793,0.33,0.66,0.009999999999999898,0.005160295744055521,-0.0029193138686416376
2017-10-23,-0.011181089284412563,0.33,0.66,0.009999999999999898,-0.003889169314748253,0.001097292530439109
2017-10-24,-0.015527194592693899,0.33,0.66,0.009999999999999898,0.0017571838249550442,-0.002101097705481947
2017-10-25,0.002149329602243318,0.33,0.66,0.009999999999999898,-0.004950156471399847,-0.0006420293000928279
2017-10-26,0.013734044153933443,0.33,0.66,0.009999999999999898,0.0012924810311891743,-0.001099459367939537
2017-10-27,0.03075153890663704,0.33,0.66,0.009999999999999898,0.008176101314889328,0.0022024084085412454
2017-10-30,0.008345152229489564,0.33,0.66,0.009999999999999898,-0.003724871989219669,0.002746115841752994
2017-10-31,0.0285577145544591,0.33,0.66,0.009999999999999898,0.0015581607472983094,-0.0006390026238479729
2017-11-01,0.01854317864205357,0.33,0.66,0.009999999999999898,0.0013219594272497748,0.00043905171573133117
2017-11-02,0.02420568454513556,0.33,0.66,0.009999999999999898,0.0003883022623853982,0.0005491946519864399
2017-11-03,0.020297390879222194,0.33,0.66,0.009999999999999898,0.003338657958939839,0.0009142014858234404
2017-11-06,-0.0033402760246130704,0.33,0.66,0.009999999999999898,0.0015476420589441986,0.0009137207431346717
2017-11-07,-0.0049693762242223214,0.33,0.66,0.009999999999999898,-0.0006954468995226115,0.0002739456212632607
2017-11-08,0.0070546521907231905,0.33,0.66,0.009999999999999898,0.0017011943187090761,-0.0006384121733002956
2017-11-09,-0.038508581878458334,0.33,0.66,0.009999999999999898,-0.003628014005805702,-0.0007311421963582809
2017-11-10,-0.018763353446070698,0.33,0.66,0.009999999999999898,-0.0003098641551765313,-0.004020681129426107
2017-11-13,-0.00516187869879077,0.33,0.66,0.009999999999999898,0.0009298806021964534,0.0
2017-11-14,-0.008455645337998285,0.33,0.66,0.009999999999999898,-0.002322373188845539,0.0010092725357804255
2017-11-15,0.013178193127635827,0.33,0.66,0.009999999999999898,-0.0050052998724489095,0.0019244626209120597
2017-11-16,0.0588944564153699,0.33,0.66,0.009999999999999898,0.00850091347430837,-0.001097390648901464
2017-11-17,-0.016393434302461922,0.33,0.66,0.009999999999999898,-0.0029388230531794957,0.001098596238140237
2017-11-20,0.023939967743643358,0.33,0.66,0.009999999999999898,0.0017065383787329136,-0.0005486509854346622
