Date,raw,net
2014-09-02,0.003553312949811858,0.003553312949811858
2014-09-03,0.029041540205513094,0.029041540205513094
2014-09-04,-0.008153009832865979,-0.008153009832865979
2014-09-05,-0.004322682081260126,-0.004322682081260126
2014-09-08,0.003447744645633655,0.003447744645633655
2014-09-09,-0.0017473493538271382,-0.0017473493538271382
2014-09-10,-0.02719151044545048,-0.02719151044545048
2014-09-11,0.0017382020781339744,0.0017382020781339744
2014-09-12,-0.00246523270385644,-0.00246523270385644
2014-09-15,-0.01774990767446452,-0.01774990767446452
2014-09-16,-0.025330017494409652,-0.025330017494409652
2014-09-17,0.031817731205336874,0.031817731205336874
2014-09-18,-0.004491541445579275,-0.004491541445579275
2014-09-19,0.008791911328124753,0.008791911328124753
2014-09-22,-0.026568671996516708,-0.026568671996516708
2014-09-23,-0.01806134107567669,-0.01806134107567669
2014-09-24,0.012969159405065588,0.012969159405065588
2014-09-25,0.01631990529304181,0.01631990529304181
2014-09-26,-0.023192476317677933,-0.023192476317677933
2014-09-29,-0.007703066933894403,-0.007703066933894403
2014-09-30,0.015476587041778145,0.015476587041778145
2014-10-01,-0.008268600809498726,-0.008268600809498726
2014-10-02,-0.02613268027555865,-0.02613268027555865
2014-10-03,0.0010437143012481769,0.0010437143012481769
2014-10-06,0.012819654933092861,0.012819654933092861
2014-10-07,-0.020005267656925136,-0.020005267656925136
2014-10-08,-0.01731078336179338,-0.01731078336179338
2014-10-09,0.03351166064439562,0.03351166064439562
2014-10-10,-0.04392831373329176,-0.04392831373329176
2014-10-13,-0.04448113553381282,-0.04448113553381282
2014-10-14,-0.014892000440679275,-0.014892000440679275
2014-10-15,-0.04381904629127909,-0.04381904629127909
2014-10-16,-0.005499526704987786,-0.005499526704987786
2014-10-17,0.010309000055966657,0.010309000055966657
2014-10-20,0.011841560032504528,0.011841560032504528
2014-10-21,0.018226462009982947,0.018226462009982947
2014-10-22,0.011799714388421582,0.011799714388421582
2014-10-23,0.00019060304420420547,0.00019060304420420547
2014-10-24,0.003584165739717221,0.003584165739717221
2014-10-27,0.006505402474079835,0.006505402474079835
2014-10-28,0.02281557950397861,0.02281557950397861
2014-10-29,0.012792949964015678,0.012792949964015678
2014-10-30,-0.005429905514356278,-0.005429905514356278
2014-10-31,0.04259644164676738,0.04259644164676738
2014-11-03,-0.01476849991328299,-0.01476849991328299
2014-11-04,-0.010459636558345333,-0.010459636558345333
2014-11-05,0.004722604295447902,0.004722604295447902
2014-11-06,-0.011727265105018992,-0.011727265105018992
2014-11-07,0.00661947442469144,0.00661947442469144
2014-11-10,-0.00035687116538152264,-0.00035687116538152264
2014-11-11,0.005767523732757257,0.005767523732757257
2014-11-12,0.0006709234856167416,0.0006709234856167416
2014-11-13,0.008863999747418286,0.008863999747418286
2014-11-14,-0.000977997157048482,-0.000977997157048482
2014-11-17,-0.0038606051630655012,-0.0038606051630655012
2014-11-18,0.002148806866915415,0.002148806866915415
2014-11-19,0.012316080108632698,0.012316080108632698
2014-11-20,-0.01443536483773619,-0.01443536483773619
2014-11-21,0.029785333408528382,0.029785333408528382
2014-11-24,-0.013950103527108399,-0.013950103527108399
2014-11-25,0.009471396603151194,0.009471396603151194
2014-11-26,-0.0055672773471496795,-0.0055672773471496795
2014-11-27,0.0,0.0
2014-11-28,0.015665035178362294,0.015665035178362294
2014-12-01,-0.004261529905643418,-0.004261529905643418
2014-12-02,-0.009352561114630476,-0.009352561114630476
2014-12-03,0.0025194902824614116,0.0025194902824614116
2014-12-04,0.009912157317911927,0.009912157317911927
2014-12-05,0.0033665718767281966,0.0033665718767281966
2014-12-08,-0.007213390901651195,-0.007213390901651195
2014-12-09,-0.025278723293592674,-0.025278723293592674
2014-12-10,0.017210071616929834,0.017210071616929834
2014-12-11,-0.015241072020496144,-0.015241072020496144
2014-12-12,-0.010936365115015173,-0.010936365115015173
2014-12-15,0.006288972492541766,0.006288972492541766
2014-12-16,-0.03724659556757371,-0.03724659556757371
2014-12-17,-0.00802481488733418,-0.00802481488733418
2014-12-18,0.02134793348214572,0.02134793348214572
2014-12-19,0.0039418554203417945,0.0039418554203417945
2014-12-22,0.003324570758015288,0.003324570758015288
2014-12-23,0.013318221889268865,0.013318221889268865
2014-12-24,-0.021208793986904003,-0.021208793986904003
2014-12-25,-0.0003,-0.0003
2014-12-26,-0.0007312043807926826,-0.0007312043807926826
2014-12-29,0.0018197279510825165,0.0018197279510825165
2014-12-30,0.0035460355928128295,0.0035460355928128295
2014-12-31,0.0015027412498418104,0.0015027412498418104
2015-01-01,-0.00015,-0.00015
2015-01-02,-0.0036212697974396645,-0.0036212697974396645
2015-01-05,-0.005030503266910325,-0.005030503266910325
2015-01-06,0.006673497108557902,0.006673497108557902
2015-01-07,0.0006669612785969335,0.0006669612785969335
2015-01-08,0.020455314100752367,0.020455314100752367
2015-01-09,0.001014964012248593,0.001014964012248593
2015-01-12,-0.0015619267556869825,-0.0015619267556869825
2015-01-13,0.007277580037816378,0.007277580037816378
2015-01-14,-0.016636426649139297,-0.016636426649139297
2015-01-15,0.01859353107217432,0.01859353107217432
2015-01-16,-0.010857004728576425,-0.010857004728576425
2015-01-19,0.0,0.0
2015-01-20,0.023420310582287496,0.023420310582287496
2015-01-21,-0.0038440857646805998,-0.0038440857646805998
2015-01-22,0.006427006542891667,0.006427006542891667
2015-01-23,0.013348178873763772,0.013348178873763772
2015-01-26,0.010639265405827242,0.010639265405827242
2015-01-27,0.00012227740622853265,0.00012227740622853265
2015-01-28,0.009717085817655074,0.009717085817655074
2015-01-29,-0.01988476226476151,-0.01988476226476151
2015-01-30,0.00598254535752169,0.00598254535752169
2015-02-02,-0.019418146319193797,-0.019418146319193797
2015-02-03,-0.0014862699199026516,-0.0014862699199026516
2015-02-04,-0.001064288766084437,-0.001064288766084437
2015-02-05,0.013150874588388584,0.013150874588388584
2015-02-06,0.0017795224330382831,0.0017795224330382831
2015-02-09,-0.02174515514306783,-0.02174515514306783
2015-02-10,-0.009962399766526159,-0.009962399766526159
2015-02-11,0.01473172904539753,0.01473172904539753
2015-02-12,0.009654807836309297,0.009654807836309297
2015-02-13,0.011662232779600561,0.011662232779600561
2015-02-16,0.0,0.0
2015-02-17,-0.012663222885196506,-0.012663222885196506
2015-02-18,-0.0010247654376195456,-0.0010247654376195456
2015-02-19,0.0018954375970969438,0.0018954375970969438
2015-02-20,-0.004602300248801911,-0.004602300248801911
2015-02-23,0.018679710856049546,0.018679710856049546
2015-02-24,0.0077225511050690145,0.0077225511050690145
2015-02-25,-0.002917464023742788,-0.002917464023742788
2015-02-26,0.02184895742138809,0.02184895742138809
2015-02-27,0.0063536506296002875,0.0063536506296002875
2015-03-02,-0.0005670904986202928,-0.0005670904986202928
2015-03-03,0.0004597059205277477,0.0004597059205277477
2015-03-04,-0.0018205843048493652,-0.0018205843048493652
2015-03-05,-0.002837689844640467,-0.002837689844640467
2015-03-06,-0.012959221205319687,-0.012959221205319687
2015-03-09,-0.017495443279561877,-0.017495443279561877
2015-03-10,-0.00144569083106052,-0.00144569083106052
2015-03-11,-0.0012250318150960006,-0.0012250318150960006
2015-03-12,0.0008038541234677956,0.0008038541234677956
2015-03-13,0.01273948923279794,0.01273948923279794
2015-03-16,0.0075225060047298,0.0075225060047298
2015-03-17,0.012004223656920365,0.012004223656920365
2015-03-18,0.0035181404697022522,0.0035181404697022522
2015-03-19,0.019431108705824127,0.019431108705824127
2015-03-20,0.009085099011356079,0.009085099011356079
2015-03-23,0.015545412377581324,0.015545412377581324
2015-03-24,-0.000696885182481355,-0.000696885182481355
2015-03-25,-0.0047463079765162,-0.0047463079765162
2015-03-26,-0.05625452266752613,-0.05625452266752613
2015-03-27,0.0077483241923235625,0.0077483241923235625
2015-03-30,0.021928567229882436,0.021928567229882436
2015-03-31,0.0022325530134303328,0.0022325530134303328
2015-04-01,-0.006624450137168891,-0.006624450137168891
2015-04-02,0.0006864361230135307,0.0006864361230135307
2015-04-03,0.0,0.0
2015-04-06,-0.0004049010990553779,-0.0004049010990553779
2015-04-07,0.027813269328167266,0.027813269328167266
2015-04-08,0.010177519510576405,0.010177519510576405
2015-04-09,0.010738829433407374,0.010738829433407374
2015-04-10,0.017789079027842457,0.017789079027842457
2015-04-13,0.00970959111755325,0.00970959111755325
2015-04-14,-0.021140860211594052,-0.021140860211594052
2015-04-15,0.004129106595021026,0.004129106595021026
2015-04-16,0.00950803653444666,0.00950803653444666
2015-04-17,-0.029517661332404917,-0.029517661332404917
2015-04-20,0.001691956156974089,0.001691956156974089
2015-04-21,0.0351467022592718,0.0351467022592718
2015-04-22,0.003873468848218797,0.003873468848218797
2015-04-23,-0.007018531735245744,-0.007018531735245744
2015-04-24,0.009330190958804285,0.009330190958804285
2015-04-27,-0.009938022372599936,-0.009938022372599936
2015-04-28,-0.0015633781493584907,-0.0015633781493584907
2015-04-29,-0.017393322007733577,-0.017393322007733577
2015-04-30,-0.00824085804501922,-0.00824085804501922
2015-05-01,-0.007344124436164289,-0.007344124436164289
2015-05-04,0.011634992294298888,0.011634992294298888
2015-05-05,-0.004999358296056121,-0.004999358296056121
2015-05-06,-0.01483058500501877,-0.01483058500501877
2015-05-07,-0.015492685002539317,-0.015492685002539317
2015-05-08,0.032253086855139036,0.032253086855139036
2015-05-11,0.010296815057679298,0.010296815057679298
2015-05-12,-0.011453352158589015,-0.011453352158589015
2015-05-13,0.002129050173052249,0.002129050173052249
2015-05-14,0.003963209723256516,0.003963209723256516
2015-05-15,0.025163477972278414,0.025163477972278414
2015-05-18,-0.0014779407339094496,-0.0014779407339094496
2015-05-19,0.02695674197987127,0.02695674197987127
2015-05-20,-0.01233590622188016,-0.01233590622188016
2015-05-21,-0.0028513774293234886,-0.0028513774293234886
2015-05-22,0.01645980732773192,0.01645980732773192
2015-05-25,0.0,0.0
2015-05-26,0.019446306345524283,0.019446306345524283
2015-05-27,-0.015783029808426347,-0.015783029808426347
2015-05-28,0.03646443293060055,0.03646443293060055
2015-05-29,-0.00012387360495798023,-0.00012387360495798023
2015-06-01,0.009683054726785711,0.009683054726785711
2015-06-02,-0.010763336474969038,-0.010763336474969038
2015-06-03,0.0011555309649787459,0.0011555309649787459
2015-06-04,-0.016316870598308914,-0.016316870598308914
2015-06-05,-0.013436395666541983,-0.013436395666541983
2015-06-08,0.02070973629322337,0.02070973629322337
2015-06-09,-0.03268143202438697,-0.03268143202438697
2015-06-10,0.009996415863717434,0.009996415863717434
2015-06-11,0.02470242098150769,0.02470242098150769
2015-06-12,-0.006233482333761714,-0.006233482333761714
2015-06-15,-0.025802685610867442,-0.025802685610867442
2015-06-16,0.014931342490693762,0.014931342490693762
2015-06-17,0.01696300311067711,0.01696300311067711
2015-06-18,0.001840092369836391,0.001840092369836391
2015-06-19,0.01130210945455049,0.01130210945455049
2015-06-22,0.025279327935989228,0.025279327935989228
2015-06-23,0.006464623510018964,0.006464623510018964
2015-06-24,0.007460625499300233,0.007460625499300233
2015-06-25,-0.014009268717647246,-0.014009268717647246
2015-06-26,-0.010348230478123208,-0.010348230478123208
2015-06-29,-0.043428151637353515,-0.043428151637353515
2015-06-30,0.014885186209722255,0.014885186209722255
2015-07-01,-0.0014507958406850653,-0.0014507958406850653
2015-07-02,0.00047958002398913426,0.00047958002398913426
2015-07-03,0.0,0.0
2015-07-06,-0.03651238394544841,-0.03651238394544841
2015-07-07,-0.017837726493428706,-0.017837726493428706
2015-07-08,-0.041989099810074385,-0.041989099810074385
2015-07-09,0.007945467268358666,0.007945467268358666
2015-07-10,0.009018006295442688,0.009018006295442688
2015-07-13,0.017223158113947822,0.017223158113947822
2015-07-14,0.01681157221152179,0.01681157221152179
2015-07-15,0.00679521430173664,0.00679521430173664
2015-07-16,0.03206328393476604,0.03206328393476604
2015-07-17,0.024882750878019364,0.024882750878019364
2015-07-20,0.003798726732438579,0.003798726732438579
2015-07-21,-0.009146062075178308,-0.009146062075178308
2015-07-22,-0.011145052346619649,-0.011145052346619649
2015-07-23,0.020660624577958232,0.020660624577958232
2015-07-24,0.03466052031342459,0.03466052031342459
2015-07-27,-0.047276701743732184,-0.023638350871866092
2015-07-28,0.003191587244664706,0.001595793622332353
2015-07-29,0.0030415739457865017,0.0015207869728932509
2015-07-30,0.000323729043270247,0.0001618645216351235
2015-07-31,0.01859989210500348,0.01859989210500348
2015-08-03,0.0006944473876490172,0.0006944473876490172
2015-08-04,-0.006448952786649488,-0.006448952786649488
2015-08-05,0.035804423310692744,0.035804423310692744
2015-08-06,0.010757728392846371,0.005378864196423186
2015-08-07,-0.030466150721211997,-0.015233075360605999
2015-08-10,0.03081868246644815,0.015409341233224075
2015-08-11,-0.032138782153229226,-0.016069391076614613
2015-08-12,-0.01332855001150791,-0.006664275005753955
2015-08-13,0.007604665669093896,0.003802332834546948
2015-08-14,0.004180584726118519,0.0020902923630592594
2015-08-17,-0.0017529420879556779,-0.0017529420879556779
2015-08-18,0.024405611941213334,0.024405611941213334
2015-08-19,-0.016524641880409682,-0.008262320940204841
2015-08-20,-0.02441091813526732,-0.01220545906763366
2015-08-21,-0.0835238128795179,-0.0835238128795179
2015-08-24,-0.16673301476137328,-0.08336650738068664
2015-08-25,0.16113914897880457,0.08056957448940229
2015-08-26,-0.02527582412022306,-0.01263791206011153
2015-08-27,0.03887768496633055,0.019438842483165276
2015-08-28,-0.014849198021528487,-0.007424599010764243
2015-08-31,0.026604175338781833,0.013302087669390917
2015-09-01,-0.03368619035279811,-0.016843095176399054
2015-09-02,0.00561482447627673,0.002807412238138365
2015-09-03,-0.010243463684098442,-0.005121731842049221
2015-09-04,-0.022299785642674465,-0.022299785642674465
2015-09-07,0.0,0.0
2015-09-08,0.01710244746333145,0.01710244746333145
2015-09-09,-0.007598020646257631,-0.007598020646257631
2015-09-10,0.005664133257389392,0.005664133257389392
2015-09-11,0.0023824272982083893,0.0023824272982083893
2015-09-14,0.005809684623572553,0.005809684623572553
2015-09-15,-0.011819388523236708,-0.011819388523236708
2015-09-16,0.007931153744452713,0.007931153744452713
2015-09-17,0.014855595629019846,0.014855595629019846
2015-09-18,-0.0009536096136585569,-0.0009536096136585569
2015-09-21,0.010576194499552872,0.010576194499552872
2015-09-22,-0.01753981136010968,-0.01753981136010968
2015-09-23,0.0002959221141022317,0.0002959221141022317
2015-09-24,-0.0070740395547465255,-0.0070740395547465255
2015-09-25,0.03358313838841885,0.03358313838841885
2015-09-28,-0.026299016873560743,-0.026299016873560743
2015-09-29,-0.01801992854701089,-0.01801992854701089
2015-09-30,-0.00044391845364277755,-0.00044391845364277755
2015-10-01,0.011820758481218597,0.011820758481218597
2015-10-02,-0.0012366453692700125,-0.0012366453692700125
2015-10-05,0.02960759811729049,0.02960759811729049
2015-10-06,0.007885048183437347,0.007885048183437347
2015-10-07,-0.007778484138607355,-0.007778484138607355
2015-10-08,-0.0020530035350343483,-0.0020530035350343483
2015-10-09,0.005641314140208211,0.005641314140208211
2015-10-12,0.005328135513891596,0.005328135513891596
2015-10-13,-0.0014972322135803128,-0.0014972322135803128
2015-10-14,0.0035984449504242394,0.0035984449504242394
2015-10-15,-0.010900085722943844,-0.010900085722943844
2015-10-16,0.009423253665691788,0.009423253665691788
2015-10-19,-0.0013988926003733473,-0.0013988926003733473
2015-10-20,0.004612631920380439,0.004612631920380439
2015-10-21,-0.004509825039027304,-0.004509825039027304
2015-10-22,-0.004867550382661857,-0.004867550382661857
2015-10-23,0.02065138055143928,0.02065138055143928
2015-10-26,-0.010905589294635951,-0.010905589294635951
2015-10-27,-0.004168808599202212,-0.004168808599202212
2015-10-28,0.003586960174162579,0.003586960174162579
2015-10-29,0.0036494070732749,0.0036494070732749
2015-10-30,0.00731454265765955,0.00731454265765955
2015-11-02,-0.0008281340510022388,-0.0008281340510022388
2015-11-03,0.0074889745342906905,0.0074889745342906905
2015-11-04,0.009277767928248104,0.009277767928248104
2015-11-05,0.007801067731039611,0.007801067731039611
2015-11-06,0.023607092587449793,0.023607092587449793
2015-11-09,0.00853424941118936,0.00853424941118936
2015-11-10,-0.018885984966104226,-0.018885984966104226
2015-11-11,0.0120699706657032,0.0120699706657032
2015-11-12,-0.006087022231425693,-0.006087022231425693
2015-11-13,-0.015192271098544763,-0.015192271098544763
2015-11-16,-0.030083894560283812,-0.030083894560283812
2015-11-17,0.02927594674828301,0.02927594674828301
2015-11-18,0.005818258263263954,0.005818258263263954
2015-11-19,0.023476590987182383,0.023476590987182383
2015-11-20,0.005431206317383563,0.005431206317383563
2015-11-23,0.00798598589163909,0.00798598589163909
2015-11-24,-0.009082441212816195,-0.009082441212816195
2015-11-25,0.004786011776743936,0.004786011776743936
2015-11-26,-0.00015,-0.00015
2015-11-27,0.004328740642031559,0.004328740642031559
2015-11-30,0.003386059042626965,0.003386059042626965
2015-12-01,0.0021771300295111763,0.0021771300295111763
2015-12-02,0.01668341449291175,0.01668341449291175
2015-12-03,-0.00447291010120821,-0.00447291010120821
2015-12-04,-0.025555085684569403,-0.025555085684569403
2015-12-07,0.0334158518908929,0.0334158518908929
2015-12-08,-0.02314631238210637,-0.02314631238210637
2015-12-09,0.018992423947188197,0.018992423947188197
2015-12-10,-0.02120610411714276,-0.02120610411714276
2015-12-11,-0.01739719358186015,-0.01739719358186015
2015-12-14,-0.014630747546034332,-0.014630747546034332
2015-12-15,0.02754960118796924,0.02754960118796924
2015-12-16,0.0015330897761892002,0.0015330897761892002
2015-12-17,0.01638313223194717,0.01638313223194717
2015-12-18,-0.006475534623886427,-0.006475534623886427
2015-12-21,0.001840952381762173,0.001840952381762173
2015-12-22,-0.002947298273074178,-0.002947298273074178
2015-12-23,-0.00876868926730384,-0.00876868926730384
2015-12-24,0.005309743413483719,0.005309743413483719
2015-12-25,0.0,0.0
2015-12-28,-0.0013284931108167863,-0.0013284931108167863
2015-12-29,0.014205022693753531,0.014205022693753531
2015-12-30,0.008347485394187244,0.008347485394187244
2015-12-31,-0.015380571832618794,-0.015380571832618794
2016-01-01,0.0,0.0
2016-01-04,-0.04965013217291063,-0.04965013217291063
2016-01-05,0.005156355478160896,0.005156355478160896
2016-01-06,-0.027725722939063425,-0.027725722939063425
2016-01-07,1.2249330858280644e-05,1.2249330858280644e-05
2016-01-08,-0.005066689375000299,-0.005066689375000299
2016-01-11,-0.020167742296873042,-0.020167742296873042
2016-01-12,0.017422770775945427,0.017422770775945427
2016-01-13,0.004916500321928574,0.004916500321928574
2016-01-14,-0.02903309136373307,-0.02903309136373307
2016-01-15,-0.012829304475035452,-0.012829304475035452
2016-01-18,0.0,0.0
2016-01-19,0.00969478277367778,0.00969478277367778
2016-01-20,-0.0033442209584033994,-0.0033442209584033994
2016-01-21,0.016690073720991617,0.016690073720991617
2016-01-22,-0.00562829553250559,-0.00562829553250559
2016-01-25,0.0017851698452696746,0.0017851698452696746
2016-01-26,0.0006933082541893398,0.0006933082541893398
2016-01-27,-0.0015263201194076308,-0.0015263201194076308
2016-01-28,-0.005841208901342442,-0.005841208901342442
2016-01-29,0.004263611428604165,0.004263611428604165
2016-02-01,0.01030455864207579,0.01030455864207579
2016-02-02,0.005971941211989122,0.005971941211989122
2016-02-03,-0.010874135865211042,-0.010874135865211042
2016-02-04,-0.015607878822893908,-0.015607878822893908
2016-02-05,-0.005347768062246405,-0.005347768062246405
2016-02-08,-0.030603935480380595,-0.030603935480380595
2016-02-09,0.008039616303726637,0.008039616303726637
2016-02-10,0.012682134617512247,0.012682134617512247
2016-02-11,-0.002903259546208103,-0.002903259546208103
2016-02-12,0.007656813104882075,0.007656813104882075
2016-02-15,0.0,0.0
2016-02-16,0.0034762345404697422,0.0034762345404697422
2016-02-17,0.005400596786350414,0.005400596786350414
2016-02-18,0.03118985180728192,0.03118985180728192
2016-02-19,0.017045646659563818,0.017045646659563818
2016-02-22,0.005029450064501056,0.005029450064501056
2016-02-23,0.03336085326917084,0.03336085326917084
2016-02-24,0.013995228260389502,0.013995228260389502
2016-02-25,-0.0018371431882350858,-0.0018371431882350858
2016-02-26,0.0016613204631386659,0.0016613204631386659
2016-02-29,-0.004172025442032467,-0.004172025442032467
2016-03-01,0.013152432495225663,0.013152432495225663
2016-03-02,-0.0044589221212113,-0.0044589221212113
2016-03-03,0.013860001618343915,0.013860001618343915
2016-03-04,0.021758404710336344,0.021758404710336344
2016-03-07,-0.004015720902550696,-0.004015720902550696
2016-03-08,0.005046983047658139,0.005046983047658139
2016-03-09,-0.03433076123718701,-0.03433076123718701
2016-03-10,0.02549087911145326,0.02549087911145326
2016-03-11,0.01738981134715466,0.01738981134715466
2016-03-14,-0.009175155911724447,-0.009175155911724447
2016-03-15,-0.024953565963045144,-0.024953565963045144
2016-03-16,-0.0005200985108089695,-0.0005200985108089695
2016-03-17,0.06062772039329308,0.06062772039329308
2016-03-18,-0.008524253686582143,-0.008524253686582143
2016-03-21,0.001267998680210786,0.001267998680210786
2016-03-22,0.013418446323644672,0.013418446323644672
2016-03-23,-0.020423432003212793,-0.020423432003212793
2016-03-24,-0.02369527801057737,-0.02369527801057737
2016-03-25,0.0,0.0
2016-03-28,0.019457494523418172,0.019457494523418172
2016-03-29,0.0006006661643905282,0.0006006661643905282
2016-03-30,0.04102954983840137,0.04102954983840137
2016-03-31,0.004702999743978064,0.004702999743978064
2016-04-01,-0.024946947215102915,-0.024946947215102915
2016-04-04,0.029997879795871416,0.029997879795871416
2016-04-05,-0.01743833487723706,-0.01743833487723706
2016-04-06,-0.0075361789565527365,-0.0075361789565527365
2016-04-07,0.024413152492340134,0.024413152492340134
2016-04-08,0.003800411270675902,0.003800411270675902
2016-04-11,0.02436345072486091,0.02436345072486091
2016-04-12,0.01606678789376809,0.01606678789376809
2016-04-13,-0.0014237889763855259,-0.0014237889763855259
2016-04-14,0.00331225823794886,0.00331225823794886
2016-04-15,-0.003709098522953641,-0.003709098522953641
2016-04-18,0.014927835537909395,0.014927835537909395
2016-04-19,0.0043957933637987405,0.0043957933637987405
2016-04-20,-0.007361194692070149,-0.007361194692070149
2016-04-21,-0.0012233030266953797,-0.0012233030266953797
2016-04-22,-0.012588545847369759,-0.012588545847369759
2016-04-25,-0.008165976825340666,-0.008165976825340666
2016-04-26,0.0012986780682858303,0.0012986780682858303
2016-04-27,0.004235459327498436,0.004235459327498436
2016-04-28,0.01416211374646938,0.01416211374646938
2016-04-29,0.023172146429878603,0.023172146429878603
2016-05-02,0.02529874520038584,0.02529874520038584
2016-05-03,-0.014354893403694887,-0.014354893403694887
2016-05-04,-0.030424224465374055,-0.030424224465374055
2016-05-05,-0.002795175440229561,-0.002795175440229561
2016-05-06,0.011351943412518137,0.011351943412518137
2016-05-09,-0.012340332569491779,-0.012340332569491779
2016-05-10,-0.0013926626123997405,-0.0013926626123997405
2016-05-11,0.03144325911961153,0.03144325911961153
2016-05-12,-0.004216675782430759,-0.004216675782430759
2016-05-13,-4.0955606315958015e-05,-4.0955606315958015e-05
2016-05-16,0.011500142635335464,0.011500142635335464
2016-05-17,0.0060647048858865835,0.0060647048858865835
2016-05-18,-0.023391176755207032,-0.023391176755207032
2016-05-19,-0.038612488857763194,-0.038612488857763194
2016-05-20,0.03582833199744358,0.03582833199744358
2016-05-23,-0.011927844083725945,-0.011927844083725945
2016-05-24,-0.00857049835809301,-0.00857049835809301
2016-05-25,-0.01056956291458182,-0.01056956291458182
2016-05-26,0.01956457156260147,0.01956457156260147
2016-05-27,-0.008693577900264487,-0.008693577900264487
2016-05-30,0.0,0.0
2016-05-31,-0.00460177576182243,-0.00460177576182243
2016-06-01,0.012604472950591871,0.012604472950591871
2016-06-02,0.002462032517178996,0.002462032517178996
2016-06-03,0.031560143292570585,0.031560143292570585
2016-06-06,0.020181842081675973,0.020181842081675973
2016-06-07,-0.0057246311938844,-0.0057246311938844
2016-06-08,0.023275076831538254,0.023275076831538254
2016-06-09,-0.017501721306647854,-0.017501721306647854
2016-06-10,0.01585400414261611,0.01585400414261611
2016-06-13,-0.015789512148555524,-0.015789512148555524
2016-06-14,-0.009930688343236531,-0.009930688343236531
2016-06-15,-0.004308181943557244,-0.004308181943557244
2016-06-16,0.030147108746422926,0.030147108746422926
2016-06-17,-0.01716013414636403,-0.01716013414636403
2016-06-20,-0.019124429264520026,-0.019124429264520026
2016-06-21,0.0006716368230507029,0.0006716368230507029
2016-06-22,-0.004288027394389126,-0.004288027394389126
2016-06-23,0.00865843383362715,0.00865843383362715
2016-06-24,0.038125042138427684,0.038125042138427684
2016-06-27,-0.019542719816960194,-0.019542719816960194
2016-06-28,-0.005452522143358619,-0.005452522143358619
2016-06-29,0.015983820292037033,0.015983820292037033
2016-06-30,0.010140545445484754,0.010140545445484754
2016-07-01,0.027776387349090704,0.027776387349090704
2016-07-04,-6e-05,-6e-05
2016-07-05,0.017051238646051136,0.017051238646051136
2016-07-06,0.019316754644677213,0.019316754644677213
2016-07-07,0.016905401220321428,0.016905401220321428
2016-07-08,-0.0008020299337498146,-0.0008020299337498146
2016-07-11,0.027307774909761176,0.027307774909761176
2016-07-12,0.01140604691641881,0.01140604691641881
2016-07-13,-0.0006120968106364251,-0.0006120968106364251
2016-07-14,-0.0033394622049844054,-0.0033394622049844054
2016-07-15,-0.0005214446053897761,-0.0005214446053897761
2016-07-18,0.0021933047464778644,0.0021933047464778644
2016-07-19,-0.004903516775737814,-0.004903516775737814
2016-07-20,-0.008927625203636913,-0.008927625203636913
2016-07-21,-0.007974705919760926,-0.007974705919760926
2016-07-22,-0.004962496621508111,-0.004962496621508111
2016-07-25,0.005731659229571185,0.005731659229571185
2016-07-26,-0.007342495688917544,-0.007342495688917544
2016-07-27,0.02294014146149337,0.02294014146149337
2016-07-28,0.001448134583172095,0.001448134583172095
2016-07-29,0.009788958032826655,0.009788958032826655
2016-08-01,0.006183485376966952,0.006183485376966952
2016-08-02,0.008762852127149681,0.008762852127149681
2016-08-03,-0.01949475100556116,-0.01949475100556116
2016-08-04,0.008564899379006952,0.008564899379006952
2016-08-05,0.004241295856367078,0.004241295856367078
2016-08-08,0.010181501875621701,0.010181501875621701
2016-08-09,0.006688979743107876,0.006688979743107876
2016-08-10,0.015955018501266724,0.015955018501266724
2016-08-11,-0.00969006681789042,-0.00969006681789042
2016-08-12,0.02402055030553389,0.02402055030553389
2016-08-15,0.0038885699933021763,0.0038885699933021763
2016-08-16,-0.001021165979775074,-0.001021165979775074
2016-08-17,-0.011282478915252222,-0.011282478915252222
2016-08-18,-0.0060295872798281245,-0.0060295872798281245
2016-08-19,0.00535813263267485,0.00535813263267485
2016-08-22,-0.0013929816059897178,-0.0013929816059897178
2016-08-23,0.010198510672838466,0.010198510672838466
2016-08-24,-0.01385617981525285,-0.01385617981525285
2016-08-25,-0.03749063629447845,-0.03749063629447845
2016-08-26,0.01675510366083972,0.01675510366083972
2016-08-29,-0.00834377763329831,-0.00834377763329831
2016-08-30,0.0067630806990628956,0.0067630806990628956
2016-08-31,-0.03094160858047538,-0.03094160858047538
2016-09-01,0.0015668761729282388,0.0015668761729282388
2016-09-02,0.024549924823386568,0.024549924823386568
2016-09-05,0.0,0.0
2016-09-06,0.0015040916477358887,0.0015040916477358887
2016-09-07,-0.008145105055543467,-0.008145105055543467
2016-09-08,-0.01416944446522773,-0.01416944446522773
2016-09-09,-0.020651049793015457,-0.020651049793015457
2016-09-12,-0.06658418730310425,-0.06658418730310425
2016-09-13,0.03943906792192119,0.03943906792192119
2016-09-14,-0.01587348424789297,-0.01587348424789297
2016-09-15,0.0010826936838140453,0.0010826936838140453
2016-09-16,0.027993708384613337,0.027993708384613337
2016-09-19,0.010132454863911377,0.010132454863911377
2016-09-20,0.002021385508835838,0.002021385508835838
2016-09-21,-7.849125798900514e-05,-7.849125798900514e-05
2016-09-22,0.04837152336133124,0.04837152336133124
2016-09-23,-0.013994171055878163,-0.013994171055878163
