un,bh,vxm,cf,tw,rb,eqg,vw,tv,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,turn_ann
17,0.6,28,3,200,21,True,126,0.2,0.27721481198093567,0.03899757805377524,-0.744381262619415,0.2769448642558435,1.8468258275498284,0.5097482640913498,0.09133888655849631,-0.3095921971000176,0.10381432304453689,-0.02131152432686112,-0.744381262619415,0.4059339410468129,16.9572074156215
17,0.6,28,3,200,21,True,126,0.4,0.27721481198093567,0.03899757805377524,-0.744381262619415,0.2769448642558435,1.8468258275498284,0.5097482640913498,0.09133888655849631,-0.3095921971000176,0.10381432304453689,-0.02131152432686112,-0.744381262619415,0.4059339410468129,16.9572074156215
17,0.6,28,3,200,21,False,63,,0.6189829145562413,0.14383393321278137,-0.519414005377225,0.28129579807104965,8.62763994174865,0.6061355484724343,0.11713160169090053,-0.341315589913902,0.6525626397280258,0.17718417174319234,-0.5194140053772243,0.04642709125559141,11.046426046933352
17,0.6,28,3,200,21,False,63,0.2,0.6189829145562413,0.14383393321278137,-0.519414005377225,0.28129579807104965,8.62763994174865,0.6061355484724343,0.11713160169090053,-0.341315589913902,0.6525626397280258,0.17718417174319234,-0.5194140053772243,0.04642709125559141,11.046426046933352
17,0.6,28,3,200,21,False,63,0.4,0.6189829145562413,0.14383393321278137,-0.519414005377225,0.28129579807104965,8.62763994174865,0.6061355484724343,0.11713160169090053,-0.341315589913902,0.6525626397280258,0.17718417174319234,-0.5194140053772243,0.04642709125559141,11.046426046933352
17,0.6,28,3,200,21,False,126,,0.629606734437721,0.14748094666358869,-0.5129463731743886,0.28181070896164245,9.07949085918309,0.6021745479631376,0.11652534490823152,-0.3464563821969687,0.6751200944744633,0.18630351287153468,-0.5129463731743878,0.07294554651132568,10.929264454785558
17,0.6,28,3,200,21,False,126,0.2,0.629606734437721,0.14748094666358869,-0.5129463731743886,0.28181070896164245,9.07949085918309,0.6021745479631376,0.11652534490823152,-0.3464563821969687,0.6751200944744633,0.18630351287153468,-0.5129463731743878,0.07294554651132568,10.929264454785558
17,0.6,28,3,200,21,False,126,0.4,0.629606734437721,0.14748094666358869,-0.5129463731743886,0.28181070896164245,9.07949085918309,0.6021745479631376,0.11652534490823152,-0.3464563821969687,0.6751200944744633,0.18630351287153468,-0.5129463731743878,0.07294554651132568,10.929264454785558
17,0.6,28,5,200,21,True,63,,0.30152723467308185,0.046136915200090556,-0.7497295793000076,0.2850485451866267,2.061180515638688,0.5036007851700839,0.09201456426436638,-0.2918746843721567,0.1525389017934719,-0.007090175215968331,-0.7497295793000085,0.351061883376612,15.869219871181112
17,0.6,28,5,200,21,True,63,0.2,0.30152723467308185,0.046136915200090556,-0.7497295793000076,0.2850485451866267,2.061180515638688,0.5036007851700839,0.09201456426436638,-0.2918746843721567,0.1525389017934719,-0.007090175215968331,-0.7497295793000085,0.351061883376612,15.869219871181112
17,0.6,28,5,200,21,True,63,0.4,0.30152723467308185,0.046136915200090556,-0.7497295793000076,0.2850485451866267,2.061180515638688,0.5036007851700839,0.09201456426436638,-0.2918746843721567,0.1525389017934719,-0.007090175215968331,-0.7497295793000085,0.351061883376612,15.869219871181112
17,0.6,28,5,200,21,True,126,,0.3232821677804369,0.052699667929953176,-0.7493021173996449,0.2861327363153341,2.2786014205734015,0.5195103332659937,0.0960968224444243,-0.2844558942254345,0.18033623449028197,0.0022096934588076156,-0.7493021173996451,0.33917409877571175,15.618021542783495
17,0.6,28,5,200,21,True,126,0.2,0.3232821677804369,0.052699667929953176,-0.7493021173996449,0.2861327363153341,2.2786014205734015,0.5195103332659937,0.0960968224444243,-0.2844558942254345,0.18033623449028197,0.0022096934588076156,-0.7493021173996451,0.33917409877571175,15.618021542783495
17,0.6,28,5,200,21,True,126,0.4,0.3232821677804369,0.052699667929953176,-0.7493021173996449,0.2861327363153341,2.2786014205734015,0.5195103332659937,0.0960968224444243,-0.2844558942254345,0.18033623449028197,0.0022096934588076156,-0.7493021173996451,0.33917409877571175,15.618021542783495
17,0.6,28,5,200,21,False,63,,0.6189829145562413,0.14383393321278137,-0.519414005377225,0.28129579807104965,8.62763994174865,0.6061355484724343,0.11713160169090053,-0.341315589913902,0.6525626397280258,0.17718417174319234,-0.5194140053772243,0.04642709125559141,11.046426046933352
17,0.6,28,5,200,21,False,63,0.2,0.6189829145562413,0.14383393321278137,-0.519414005377225,0.28129579807104965,8.62763994174865,0.6061355484724343,0.11713160169090053,-0.341315589913902,0.6525626397280258,0.17718417174319234,-0.5194140053772243,0.04642709125559141,11.046426046933352
17,0.6,28,5,200,21,False,63,0.4,0.6189829145562413,0.14383393321278137,-0.519414005377225,0.28129579807104965,8.62763994174865,0.6061355484724343,0.11713160169090053,-0.341315589913902,0.6525626397280258,0.17718417174319234,-0.5194140053772243,0.04642709125559141,11.046426046933352
17,0.6,28,5,200,21,False,126,,0.629606734437721,0.14748094666358869,-0.5129463731743886,0.28181070896164245,9.07949085918309,0.6021745479631376,0.11652534490823152,-0.3464563821969687,0.6751200944744633,0.18630351287153468,-0.5129463731743878,0.07294554651132568,10.929264454785558
17,0.6,28,5,200,21,False,126,0.2,0.629606734437721,0.14748094666358869,-0.5129463731743886,0.28181070896164245,9.07949085918309,0.6021745479631376,0.11652534490823152,-0.3464563821969687,0.6751200944744633,0.18630351287153468,-0.5129463731743878,0.07294554651132568,10.929264454785558
17,0.6,28,5,200,21,False,126,0.4,0.629606734437721,0.14748094666358869,-0.5129463731743886,0.28181070896164245,9.07949085918309,0.6021745479631376,0.11652534490823152,-0.3464563821969687,0.6751200944744633,0.18630351287153468,-0.5129463731743878,0.07294554651132568,10.929264454785558
17,0.5,25,3,200,10,True,63,,0.2626669830636506,0.034658439013936615,-0.694088879467165,0.284903414349042,1.7269530631547576,0.435300061607282,0.07754730843621549,-0.39340825713457783,0.12274532187362909,-0.015228109447326221,-0.6940888794671658,0.31255473973365294,24.75366762905897
17,0.5,25,3,200,10,True,63,0.2,0.2626669830636506,0.034658439013936615,-0.694088879467165,0.284903414349042,1.7269530631547576,0.435300061607282,0.07754730843621549,-0.39340825713457783,0.12274532187362909,-0.015228109447326221,-0.6940888794671658,0.31255473973365294,24.75366762905897
17,0.5,25,3,200,10,True,63,0.4,0.2626669830636506,0.034658439013936615,-0.694088879467165,0.284903414349042,1.7269530631547576,0.435300061607282,0.07754730843621549,-0.39340825713457783,0.12274532187362909,-0.015228109447326221,-0.6940888794671658,0.31255473973365294,24.75366762905897
17,0.5,25,3,200,10,True,126,,0.28191101120394735,0.04034194744224062,-0.6864325244251062,0.286667306403257,1.8855202098022783,0.4540929097507476,0.08257059495653074,-0.3971365383405463,0.14346641363785045,-0.008821643493927112,-0.6864325244251059,0.31062649611289717,24.41049022127752
17,0.5,25,3,200,10,True,126,0.2,0.28191101120394735,0.04034194744224062,-0.6864325244251062,0.286667306403257,1.8855202098022783,0.4540929097507476,0.08257059495653074,-0.3971365383405463,0.14346641363785045,-0.008821643493927112,-0.6864325244251059,0.31062649611289717,24.41049022127752
17,0.5,25,3,200,10,True,126,0.4,0.28191101120394735,0.04034194744224062,-0.6864325244251062,0.286667306403257,1.8855202098022783,0.4540929097507476,0.08257059495653074,-0.3971365383405463,0.14346641363785045,-0.008821643493927112,-0.6864325244251059,0.31062649611289717,24.41049022127752
17,0.5,25,3,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,25,3,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,25,3,200,10,False,63,0.4,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,25,3,200,10,False,126,,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,25,3,200,10,False,126,0.2,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,25,3,200,10,False,126,0.4,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,25,5,200,10,True,63,,0.395594370609497,0.07522297907500386,-0.6190359619353475,0.29042850454654495,3.1996431482008503,0.53525194082951,0.10451933496918175,-0.42398314648096536,0.2883773979171172,0.04062464805522481,-0.6190359619353477,0.2468745429123928,22.592984067909217
17,0.5,25,5,200,10,True,63,0.2,0.395594370609497,0.07522297907500386,-0.6190359619353475,0.29042850454654495,3.1996431482008503,0.53525194082951,0.10451933496918175,-0.42398314648096536,0.2883773979171172,0.04062464805522481,-0.6190359619353477,0.2468745429123928,22.592984067909217
17,0.5,25,5,200,10,True,63,0.4,0.395594370609497,0.07522297907500386,-0.6190359619353475,0.29042850454654495,3.1996431482008503,0.53525194082951,0.10451933496918175,-0.42398314648096536,0.2883773979171172,0.04062464805522481,-0.6190359619353477,0.2468745429123928,22.592984067909217
17,0.5,25,5,200,10,True,126,,0.41399768953520627,0.08123768940344789,-0.6178379350651453,0.29230301717961593,3.49905108400708,0.5523349200642029,0.10947951715398418,-0.4263258464108285,0.30879386082234195,0.04784417264145846,-0.6178379350651448,0.24354105924186098,22.259224861524007
17,0.5,25,5,200,10,True,126,0.2,0.41399768953520627,0.08123768940344789,-0.6178379350651453,0.29230301717961593,3.49905108400708,0.5523349200642029,0.10947951715398418,-0.4263258464108285,0.30879386082234195,0.04784417264145846,-0.6178379350651448,0.24354105924186098,22.259224861524007
17,0.5,25,5,200,10,True,126,0.4,0.41399768953520627,0.08123768940344789,-0.6178379350651453,0.29230301717961593,3.49905108400708,0.5523349200642029,0.10947951715398418,-0.4263258464108285,0.30879386082234195,0.04784417264145846,-0.6178379350651448,0.24354105924186098,22.259224861524007
17,0.5,25,5,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,25,5,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,25,5,200,10,False,63,0.4,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,25,5,200,10,False,126,,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,25,5,200,10,False,126,0.2,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,25,5,200,10,False,126,0.4,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,28,3,200,10,True,63,,0.27441220637591096,0.03810821520360719,-0.6795737136211055,0.2859128801481808,1.8216382644498958,0.4213828315780612,0.07421527535861183,-0.41389309587289935,0.15655364825739496,-0.004189780618290007,-0.6795737136211059,0.2648291833206663,24.832773591579027
17,0.5,28,3,200,10,True,63,0.2,0.27441220637591096,0.03810821520360719,-0.6795737136211055,0.2859128801481808,1.8216382644498958,0.4213828315780612,0.07421527535861183,-0.41389309587289935,0.15655364825739496,-0.004189780618290007,-0.6795737136211059,0.2648291833206663,24.832773591579027
17,0.5,28,3,200,10,True,63,0.4,0.27441220637591096,0.03810821520360719,-0.6795737136211055,0.2859128801481808,1.8216382644498958,0.4213828315780612,0.07421527535861183,-0.41389309587289935,0.15655364825739496,-0.004189780618290007,-0.6795737136211059,0.2648291833206663,24.832773591579027
17,0.5,28,3,200,10,True,126,,0.2929325373763113,0.04363199675806184,-0.6788018780547888,0.2877405215950265,1.9834468971696215,0.4392436088706589,0.07899584889478395,-0.4182926328942823,0.17666372536284916,0.0021648843386938843,-0.6788018780547889,0.2625798835078097,24.512691474546575
17,0.5,28,3,200,10,True,126,0.2,0.2929325373763113,0.04363199675806184,-0.6788018780547888,0.2877405215950265,1.9834468971696215,0.4392436088706589,0.07899584889478395,-0.4182926328942823,0.17666372536284916,0.0021648843386938843,-0.6788018780547889,0.2625798835078097,24.512691474546575
17,0.5,28,3,200,10,True,126,0.4,0.2929325373763113,0.04363199675806184,-0.6788018780547888,0.2877405215950265,1.9834468971696215,0.4392436088706589,0.07899584889478395,-0.4182926328942823,0.17666372536284916,0.0021648843386938843,-0.6788018780547889,0.2625798835078097,24.512691474546575
17,0.5,28,3,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,28,3,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,28,3,200,10,False,63,0.4,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,28,3,200,10,False,126,,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,28,3,200,10,False,126,0.2,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,28,3,200,10,False,126,0.4,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,28,5,200,10,True,63,,0.4327946118266019,0.08707255505619371,-0.6190359619353477,0.2914788170015035,3.8144458141515845,0.5622900149763269,0.11222266377238088,-0.3876467071636166,0.33466763739966826,0.05723866160083002,-0.6190359619353467,0.22762237757665865,22.434144922566343
17,0.5,28,5,200,10,True,63,0.2,0.4327946118266019,0.08707255505619371,-0.6190359619353477,0.2914788170015035,3.8144458141515845,0.5622900149763269,0.11222266377238088,-0.3876467071636166,0.33466763739966826,0.05723866160083002,-0.6190359619353467,0.22762237757665865,22.434144922566343
17,0.5,28,5,200,10,True,63,0.4,0.4327946118266019,0.08707255505619371,-0.6190359619353477,0.2914788170015035,3.8144458141515845,0.5622900149763269,0.11222266377238088,-0.3876467071636166,0.33466763739966826,0.05723866160083002,-0.6190359619353467,0.22762237757665865,22.434144922566343
17,0.5,28,5,200,10,True,126,,0.45189838458045645,0.09348456969257257,-0.6178379350651447,0.2934225824033784,4.1916856983823685,0.5798103919522605,0.11739275480639,-0.389294360600825,0.35610354588305587,0.06508480655570303,-0.6178379350651444,0.2237068460692046,22.10952918539081
17,0.5,28,5,200,10,True,126,0.2,0.45189838458045645,0.09348456969257257,-0.6178379350651447,0.2934225824033784,4.1916856983823685,0.5798103919522605,0.11739275480639,-0.389294360600825,0.35610354588305587,0.06508480655570303,-0.6178379350651444,0.2237068460692046,22.10952918539081
17,0.5,28,5,200,10,True,126,0.4,0.45189838458045645,0.09348456969257257,-0.6178379350651447,0.2934225824033784,4.1916856983823685,0.5798103919522605,0.11739275480639,-0.389294360600825,0.35610354588305587,0.06508480655570303,-0.6178379350651444,0.2237068460692046,22.10952918539081
17,0.5,28,5,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,28,5,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,28,5,200,10,False,63,0.4,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.5,28,5,200,10,False,126,,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,28,5,200,10,False,126,0.2,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.5,28,5,200,10,False,126,0.4,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,25,3,200,10,True,63,,0.25462095741639257,0.03220894243905903,-0.692082919192589,0.2871639189954952,1.6625456390446616,0.4015839810726074,0.06912487624235797,-0.40100774992783395,0.13786762046108084,-0.010991214117566983,-0.6920829191925897,0.2637163606115266,24.622621776765698
17,0.6,25,3,200,10,True,63,0.2,0.25462095741639257,0.03220894243905903,-0.692082919192589,0.2871639189954952,1.6625456390446616,0.4015839810726074,0.06912487624235797,-0.40100774992783395,0.13786762046108084,-0.010991214117566983,-0.6920829191925897,0.2637163606115266,24.622621776765698
17,0.6,25,3,200,10,True,63,0.4,0.25462095741639257,0.03220894243905903,-0.692082919192589,0.2871639189954952,1.6625456390446616,0.4015839810726074,0.06912487624235797,-0.40100774992783395,0.13786762046108084,-0.010991214117566983,-0.6920829191925897,0.2637163606115266,24.622621776765698
17,0.6,25,3,200,10,True,126,,0.274760359781986,0.038173540290770136,-0.6856162450857315,0.2890135572905961,1.8234773133886084,0.41995093198737893,0.07398604583475787,-0.40538572144316287,0.16057843773235927,-0.003792231876546981,-0.6856162450857313,0.2593724942550196,24.256501981068883
17,0.6,25,3,200,10,True,126,0.2,0.274760359781986,0.038173540290770136,-0.6856162450857315,0.2890135572905961,1.8234773133886084,0.41995093198737893,0.07398604583475787,-0.40538572144316287,0.16057843773235927,-0.003792231876546981,-0.6856162450857313,0.2593724942550196,24.256501981068883
17,0.6,25,3,200,10,True,126,0.4,0.274760359781986,0.038173540290770136,-0.6856162450857315,0.2890135572905961,1.8234773133886084,0.41995093198737893,0.07398604583475787,-0.40538572144316287,0.16057843773235927,-0.003792231876546981,-0.6856162450857313,0.2593724942550196,24.256501981068883
17,0.6,25,3,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,25,3,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,25,3,200,10,False,63,0.4,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,25,3,200,10,False,126,,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,25,3,200,10,False,126,0.2,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,25,3,200,10,False,126,0.4,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,25,5,200,10,True,63,,0.37807414257958233,0.06977604166785434,-0.6317512924891839,0.29054319146727836,2.9493889688472263,0.5142347271393387,0.09887193120360704,-0.4501222714707106,0.2738236554770374,0.03541265451330755,-0.6317512924891839,0.2404110716623013,22.575878718613758
17,0.6,25,5,200,10,True,63,0.2,0.37807414257958233,0.06977604166785434,-0.6317512924891839,0.29054319146727836,2.9493889688472263,0.5142347271393387,0.09887193120360704,-0.4501222714707106,0.2738236554770374,0.03541265451330755,-0.6317512924891839,0.2404110716623013,22.575878718613758
17,0.6,25,5,200,10,True,63,0.4,0.37807414257958233,0.06977604166785434,-0.6317512924891839,0.29054319146727836,2.9493889688472263,0.5142347271393387,0.09887193120360704,-0.4501222714707106,0.2738236554770374,0.03541265451330755,-0.6317512924891839,0.2404110716623013,22.575878718613758
17,0.6,25,5,200,10,True,126,,0.39510009200919854,0.07530193730450208,-0.631057380885679,0.2925012167459606,3.203413036610125,0.5311101756211845,0.1037123213195772,-0.4530954631155226,0.2919158609863911,0.04172002306816469,-0.6310573808856799,0.23919431463479335,22.246054626725314
17,0.6,25,5,200,10,True,126,0.2,0.39510009200919854,0.07530193730450208,-0.631057380885679,0.2925012167459606,3.203413036610125,0.5311101756211845,0.1037123213195772,-0.4530954631155226,0.2919158609863911,0.04172002306816469,-0.6310573808856799,0.23919431463479335,22.246054626725314
17,0.6,25,5,200,10,True,126,0.4,0.39510009200919854,0.07530193730450208,-0.631057380885679,0.2925012167459606,3.203413036610125,0.5311101756211845,0.1037123213195772,-0.4530954631155226,0.2919158609863911,0.04172002306816469,-0.6310573808856799,0.23919431463479335,22.246054626725314
17,0.6,25,5,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,25,5,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,25,5,200,10,False,63,0.4,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,25,5,200,10,False,126,,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,25,5,200,10,False,126,0.2,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,25,5,200,10,False,126,0.4,0.656082860929498,0.15744901631237496,-0.3991080064491902,0.2849478612448731,10.43032513782693,0.5789265747615515,0.11527880002939139,-0.3991080064491902,0.7406503069627296,0.21091250966968933,-0.3313887023166727,0.16172373220117808,15.406649009646824
17,0.6,28,3,200,10,True,63,,0.2576107792420264,0.03306307784155105,-0.677472572609016,0.28797054323987786,1.6847441962172303,0.3878464769439901,0.06581888733232222,-0.4212359508431174,0.1547628182948594,-0.005435653248301087,-0.6774725726090155,0.2330836586491307,24.70172773928575
17,0.6,28,3,200,10,True,63,0.2,0.2576107792420264,0.03306307784155105,-0.677472572609016,0.28797054323987786,1.6847441962172303,0.3878464769439901,0.06581888733232222,-0.4212359508431174,0.1547628182948594,-0.005435653248301087,-0.6774725726090155,0.2330836586491307,24.70172773928575
17,0.6,28,3,200,10,True,63,0.4,0.2576107792420264,0.03306307784155105,-0.677472572609016,0.28797054323987786,1.6847441962172303,0.3878464769439901,0.06581888733232222,-0.4212359508431174,0.1547628182948594,-0.005435653248301087,-0.6774725726090155,0.2330836586491307,24.70172773928575
17,0.6,28,3,200,10,True,126,,0.27696141911530586,0.038813640555125595,-0.6779657346049333,0.2898750138182231,1.8415899187183558,0.4052945349079813,0.07043964673099046,-0.4262523300538803,0.17673785294261343,0.0015923482574129455,-0.6779657346049333,0.22855668196536785,24.358703234337938
17,0.6,28,3,200,10,True,126,0.2,0.27696141911530586,0.038813640555125595,-0.6779657346049333,0.2898750138182231,1.8415899187183558,0.4052945349079813,0.07043964673099046,-0.4262523300538803,0.17673785294261343,0.0015923482574129455,-0.6779657346049333,0.22855668196536785,24.358703234337938
17,0.6,28,3,200,10,True,126,0.4,0.27696141911530586,0.038813640555125595,-0.6779657346049333,0.2898750138182231,1.8415899187183558,0.4052945349079813,0.07043964673099046,-0.4262523300538803,0.17673785294261343,0.0015923482574129455,-0.6779657346049333,0.22855668196536785,24.358703234337938
17,0.6,28,3,200,10,False,63,,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
17,0.6,28,3,200,10,False,63,0.2,0.6537576980903308,0.15607562984572398,-0.3903764789125356,0.2835593735497209,10.23362385290993,0.5895200402923235,0.11737490247259896,-0.3903764789125356,0.7272485506983177,0.20497389367308028,-0.3458904240508207,0.1377285104059942,15.578501401070303
