Date,CoveredCall,Momo,MF
2017-09-29,0.0023306828317710693,0.015057709082529383,0.00043731448331674194
2017-10-02,0.006303874031732937,0.016153978153720695,4.352797850426526e-05
2017-10-03,0.0029828500656421397,0.008448231490295017,0.0
2017-10-04,-0.004832701881352985,0.0014637947059334593,-0.00021875697697526508
2017-10-05,0.008217844432827581,0.015529903447679606,0.0002188048420610489
2017-10-06,-0.00021875697697526508,0.0030757104115394234,-0.00021875697697526508
2017-10-09,0.0018527518264133125,0.003212843423338163,0.0
2017-10-10,0.005547524159676298,0.012666443647574965,0.0
2017-10-11,-0.002942146849606586,0.008671936938120295,0.0
2017-10-12,0.0033201897173931183,-0.008692802472015907,0.0004380194310171781
2017-10-13,0.0025729249252004482,0.007836418021949601,0.0
2017-10-16,-0.0003665213213603913,0.008690320946432996,-0.00021911861074708217
2017-10-17,0.0040351195377243965,-0.006054315382691262,0.00021916663423549032
2017-10-18,-0.004384643492736595,0.009675413203741545,0.0
2017-10-19,0.0025692158393761932,-0.005279619702534581,0.0
2017-10-20,0.0023789792112112185,0.01965192397913425,0.00021922100262128374
2017-10-23,-0.00021917295530626824,-0.0010745838675252362,-0.00021917295530626824
2017-10-24,0.0004374180865005517,0.01329463804304846,0.0004374180865005517
2017-10-25,-0.002920973824671491,-0.020625192447093522,0.0
2017-10-26,0.011169662413050174,0.0128854606437007,0.0
2017-10-27,0.0023908688521503407,0.047535508210597856,0.0
2017-10-30,-0.0002181016822588866,0.003646228332989036,-0.0002181016822588866
2017-10-31,-0.0013004072127250632,0.013956399491153532,0.0002181492609796276
2017-11-01,-0.001954312213627185,-0.0038545908771423125,0.0001089996675764926
2017-11-02,0.003407984312720602,0.003428971599348333,-0.0002186919275457555
2017-11-03,7.157777068389493e-05,0.034671720985444056,0.0
2017-11-06,0.00021873976416642016,0.019454437805303575,0.00021873976416642016
2017-11-07,0.0024567753120312563,0.0003785124043925354,0.0
2017-11-08,-0.00036018145035776605,0.012987276426188465,0.0
2017-11-09,-0.010454426416268925,-0.03318460231454508,-0.0002186919275457555
2017-11-10,0.015664976806281983,0.005596577042269827,0.00021873976416642016
2017-11-13,-0.010043208861106545,0.003468790899309552,0.0
2017-11-14,0.0025356375667848763,-0.006519010398231476,0.0
2017-11-15,-0.00860106455273646,-0.021285714267636997,0.0
2017-11-16,0.0130507540594198,0.040960644324421994,0.0002189989353991173
2017-11-17,-0.021230131202743308,-0.013750396713619993,-0.00021895098536639512
2017-11-20,0.01911747629663818,0.014296995243482491,0.0002189989353991173
2017-11-21,0.006854050419515589,0.03262398350788054,0.00021925792600008265
2017-11-22,-0.002508678493899019,-0.006405878310941452,0.0
2017-11-24,-0.00021920986250023589,0.01768527704023966,-0.00021920986250023589
2017-11-27,-0.002082937048867195,-0.012982022998368963,0.0
2017-11-28,0.015406023433144345,0.004869207591307341,0.0004372880894654152
2017-11-29,-0.0021271494766340604,-0.011401301241434679,-0.0002179348631453637
2017-11-30,0.0,0.02249005072523228,0.0
2017-12-01,0.014991301000585766,-0.004954774177618471,6.495485893021069e-05
2017-12-04,0.00010913753221331035,-0.007352043482270179,0.00010913753221331035
2017-12-05,0.002379712071747031,-0.007528896624244755,0.00010922789582279435
2017-12-06,-0.003596323544640345,0.0019793462331244207,-0.00010921596639257292
2017-12-07,0.00010922789582279435,-0.00027578272423152937,0.00010922789582279435
2017-12-08,0.006833109423714623,0.009622177315837217,0.00010972727709668284
2017-12-11,0.006543469805488922,0.00036072607789094913,-0.00010971523834224506
2017-12-12,0.0006917481309427487,0.009033495985997972,0.00010972727709668284
2017-12-13,0.007255957303753391,-0.002108580103684199,-0.00010971523834224506
2017-12-14,0.00010972727709668284,-0.003948585212291651,0.00010972727709668284
2017-12-15,0.0016808499636087326,0.02020536960336853,0.00010971523834224506
2017-12-18,0.006199022983715441,0.004305514307214375,0.00010898752430232861
2017-12-19,-0.005786707006239511,-0.022955033318097597,2.1672455188692652e-05
2017-12-20,0.0017124637318290947,-0.006639311005366113,0.0
2017-12-21,0.004100901508665711,0.006409049309813711,0.0
2017-12-22,-0.0027226297760496454,-0.001906069808373008,0.00021907106100926832
2017-12-26,-0.0006831939709462942,-0.008059599029584938,-0.0001096648456306859
2017-12-27,0.0010248128129377587,0.0021308949508561286,0.000219251531489828
2017-12-28,0.0039357630559855306,0.006676665392370143,0.0
2017-12-29,-0.0027508524068033946,-0.013756668149457122,-0.00021920347079318336
2018-01-02,0.00034477901009544176,0.021790094436213787,0.0001096768733279685
2018-01-03,0.00034455602009075825,0.020356237154461512,0.00021861426356384328
2018-01-04,0.007753276241559526,0.011296925800000041,0.00010923215009750464
2018-01-05,0.003419423524146037,0.024754361094584544,0.0
2018-01-08,0.007326578749369261,0.014771849838440598,0.00010962890157051319
2018-01-09,0.0023679363125819197,-0.012198112162741394,0.0
2018-01-10,-0.001687445728075998,-0.018390647465512333,0.0
2018-01-11,0.004056633513112695,0.01744638936767447,-0.00010961688439192763
2018-01-12,0.008417547468692499,0.01781302899982251,0.0003281715115046602
2018-01-16,0.00033444826176198816,-0.002474537404912658,-0.00021847091400406526
2018-01-17,0.008344190442879151,0.04875008024648375,0.00021851865397404246
2018-01-18,0.00029766262821695477,0.0035543719643379434,0.0
2018-01-19,0.0013568816799178762,0.008183246181785526,0.00011000148404982646
2018-01-22,0.007898093573261322,0.026319585091593968,0.00010835537376263638
2018-01-23,-0.002262735055115206,0.018347223151898923,0.0
2018-01-24,-0.0069006140388679915,-0.030321277693110917,0.00010946689519930608
2018-01-25,0.004103105986039468,-0.01732277435479886,0.0
2018-01-26,0.006129608533554265,0.05787314172768032,0.00021901193048345924
2018-01-29,-0.004257905074281476,-0.015054019939028624,-0.00021896397476062202
2018-01-30,-0.010526227902544871,-0.038238639712693256,0.00010945491350966563
2018-01-31,0.00010954502673232724,0.02067314987532535,0.00010954502673232724
2018-02-01,0.005651504107737182,-0.012823095851000386,-4.4099038273515134e-05
2018-02-02,-0.023140240284515223,-0.07802531119456675,0.00010923160162112922
2018-02-05,-0.01861245678703294,0.0043634533141748725,-0.00010921967138144417
2018-02-06,-0.0032416937328784146,0.00010923160162112922,0.00010923160162112922
2018-02-07,0.007402935709999836,-0.008435822479130217,0.00010952589475921037
2018-02-08,-0.040178127184577916,0.005347623334152951,-0.00010951390015123685
2018-02-09,0.013238008915934296,0.00021935801289618695,0.00021935801289618695
2018-02-12,0.021892775249730656,-0.0015,0.0
2018-02-13,-0.005183033945369564,0.0,0.0
2018-02-14,0.005870095510536855,0.0,0.0
2018-02-15,0.00010888956220589385,0.0,0.00010888956220589385
2018-02-16,0.011775497282729752,0.0,0.0001098981161808954
2018-02-20,-0.009897966728814711,0.0,0.0
2018-02-21,-0.005515291964876323,0.0,-0.00010988603991224366
2018-02-22,0.008665442651246469,0.0,0.0001098981161808954
2018-02-23,0.01168365739595667,0.0,0.0002179355443383546
2018-02-26,0.010291626886238747,0.0,-0.00021788805878575346
2018-02-27,-0.009178085726610274,0.0,0.0002179355443383546
2018-02-28,-0.004411157803320909,0.0,0.00010955607450169325
2018-03-01,9.852846814850658e-05,0.0,9.852846814850658e-05
2018-03-02,0.00010932930854612444,0.0,0.00010932930854612444
2018-03-05,-0.010565940811575913,0.0,0.0
2018-03-06,-0.0013776911869191055,0.02007602451592962,0.0
2018-03-07,-0.0037945029373132044,0.010682637061149173,0.0
2018-03-08,0.002700743910404757,0.01043247865462978,-0.00010931735695507427
2018-03-09,0.012846074784395922,0.05898401050266222,0.00021906656227344
2018-03-12,0.0001091014354792641,0.0185532764462825,0.0001091014354792641
2018-03-13,0.005659927754765759,-0.03881296255469439,0.0
2018-03-14,-0.01715476970988361,-0.0022627890834828004,0.0
2018-03-15,0.0020693877576545283,-0.0018934905652575238,-0.00010908953365451612
2018-03-16,0.0002186107267918569,-0.0040051282416375305,0.0002186107267918569
2018-03-19,-0.00901872644839874,-0.06008329939919014,0.0
2018-03-20,0.0028483440726587705,0.010043084093085039,-0.00010948535663934944
2018-03-21,-0.00415671185723665,-0.008681785783289486,0.0002179751616386838
2018-03-22,0.00010977927434585588,-0.07817851631746622,0.00010977927434585588
2018-03-23,-0.04045156595386179,-0.08654361015545076,0.00010925762703850594
2018-03-26,-0.00010924569111347981,0.11751877445994832,-0.00010924569111347981
2018-03-27,0.011344902811411428,0.004740956255021691,0.00021882101236170293
2018-03-28,-0.0013779316923639984,-0.011082607156180313,0.0001092337244044117
2018-03-29,0.012640823383869293,0.008328901185808535,0.000218443587401973
2018-04-02,-0.02001555492105911,0.015195670014043317,-5.4904561305968436e-05
2018-04-03,0.013176875895867468,-0.02030488093115146,-0.00010940767459177714
2018-04-04,-0.005491255938865236,-0.007762881979745338,0.00021873741139200042
2018-04-05,0.00010939571700485651,-0.021533778239333223,0.00010939571700485651
2018-04-06,0.0026153978975298475,0.03220585668716014,0.0
2018-04-09,0.009782861029804302,0.004160884610445725,0.00010958744502675977
2018-04-10,0.010728090022454229,-0.004661242273453325,-0.0001095754369345725
2018-04-11,-0.009904181393328604,0.009056749074964622,0.00021886934884984832
2018-04-12,0.0154177290234645,-0.02250167542238507,0.0
2018-04-13,-0.009534352175159855,0.010562210758036428,0.0
2018-04-16,0.012834273778255412,0.002437608876922015,0.00021861780597731695
2018-04-17,0.00563191115053252,0.0038340232244069017,0.0
2018-04-18,-0.0006992363891353826,-0.01224037933508465,-0.0001091323075507189
2018-04-19,-0.0024525431540192155,-0.013360491733563462,0.00021798299651165642
2018-04-20,-0.012289300186280161,-0.018264128713500416,0.0
2018-04-23,0.001777185099708145,-0.00811687144515405,0.0
2018-04-24,-0.010184263515421343,-0.002712258243777965,0.00010922222376041901
2018-04-25,0.0016853520057562577,-0.0020618730417571425,0.00010951563656314
2018-04-26,0.00010940187501584653,0.02372450928648495,0.00010940187501584653
2018-04-27,0.009233696875841302,0.003705637136173001,0.0001092881495012854
2018-04-30,-0.0001092762069068165,-0.020302045650498313,-0.0001092762069068165
2018-05-01,-0.0153559521308676,0.007011975768426382,7.672557236859667e-05
2018-05-02,0.008176344507832223,-0.013512084291647904,0.00010897451420865956
2018-05-03,-0.0060378075741222,0.00402102742781596,0.0
2018-05-04,0.00995598582480861,0.056622968845342236,0.00021945136751155836
2018-05-07,0.004626208907864138,0.022384507879211757,0.0
2018-05-08,-0.002125723442946481,0.00031667699401788374,0.00010914216697965884
2018-05-09,0.005751118040367764,0.034146302687123486,0.0
2018-05-10,0.005788626913036721,0.031198975102290822,0.0
2018-05-11,0.0,-0.00276578891693439,0.0
2018-05-14,0.008597658039776412,-0.001403631622859021,0.0
2018-05-15,-0.006644931040375557,-0.024558747014690258,0.0002181588067964313
2018-05-16,0.002801412502553058,0.01756098656520551,0.00010910645373307659
2018-05-17,-0.004540464508321795,-0.01042068306664645,0.0
2018-05-18,0.0025610838454035445,-0.023482928129181253,0.0001093995681971105
2018-05-21,0.010044916335031573,0.026285380741751276,0.0
2018-05-22,-0.0015596703753151253,0.00734362564678818,0.0
2018-05-23,0.00017365951896097798,0.020341435054822735,0.00010948926258014247
2018-05-24,-0.002845511820730562,0.0018301624408862587,0.00021854795114850667
2018-05-25,-0.011761114847799736,0.008344612898449084,0.00010945335518752763
2018-05-29,-0.005141044949818485,-0.017006683676939322,0.0
2018-05-30,-0.00010944137646151653,0.021059097509102877,-0.00010944137646151653
2018-05-31,0.00021839857037853072,-0.007815814585333758,0.00021839857037853072
2018-06-01,0.011537991700880212,0.055372764633789075,6.52309291739872e-05
2018-06-04,0.00010942231823118931,0.0243154302969677,0.00010942231823118931
2018-06-05,0.011896650752092341,0.012110759745622552,0.0
2018-06-06,0.0034921714180646823,0.01764166880091881,-0.00010941034629741164
2018-06-07,0.00010942231823118931,-0.025603475727021596,0.00010942231823118931
2018-06-08,0.011337066436709398,-0.00946958762822488,0.00021912545679070305
2018-06-11,0.0015328180536424707,0.002956461726448108,0.00010938637695767639
2018-06-12,0.0,0.013751627470298232,0.0
2018-06-13,-0.0018708366039201785,-0.006881274328924417,-0.00010937441288683125
2018-06-14,-0.003919950820751472,0.022381383242640787,0.0003274481702055798
2018-06-15,-0.0018473930538920325,-0.007121893959052827,0.0
2018-06-18,-0.0004454313350504835,-0.010337375580587116,-0.00010904597262462179
2018-06-19,-0.010940150950962124,-0.019519952295084256,0.00021842036079866567
2018-06-20,0.00208010839919881,0.014761408917387309,-0.00010933861407369516
2018-06-21,0.0001093505703135822,-0.013262254202075274,0.0001093505703135822
2018-06-22,-0.0034256949228469447,-0.006234047356995101,0.00010984622138132671
2018-06-25,-0.0017360481175395792,-0.04012894359910794,0.00021814565836342226
2018-06-26,-0.008000685408077413,0.008633707052202011,-0.00010930276103648939
2018-06-27,0.0014734734474848299,-0.01737260750481736,0.0002187309181380659
2018-06-28,-0.0060233104969990015,0.013464271430706314,0.0
2018-06-29,0.011477578511413622,-0.0009824432221334778,0.000218480131246368
2018-07-02,-0.004546026398831504,0.008803042858411528,-0.0001423412301772009
2018-07-03,0.0003888605196067374,-0.010637041878387763,0.00021836203512193286
2018-07-05,-0.0014503254905851026,0.024008995433806003,0.0
2018-07-06,0.005102907697533743,0.026043371116760472,0.0002193288355027967
2018-07-09,0.005288073782740987,0.00440649184483588,0.0
2018-07-10,0.013888204763526923,0.0014498508780783625,0.0001091332457090477
2018-07-11,-0.01176089830723348,-0.0022101927953058764,0.0
2018-07-12,0.0,0.024925902125553567,0.0
2018-07-13,0.012600986824269578,0.0028131566534692256,0.00010891850917937873
2018-07-16,0.0005528025918486446,-0.007309134659132261,0.00010900805006697212
2018-07-17,0.004145767509802667,0.00815407758950848,0.0
2018-07-18,0.00010970591110059935,-0.003997421891389111,0.00010970591110059935
2018-07-19,0.00010969387703374522,-0.002748621112660757,0.00010969387703374522
2018-07-20,0.0025457138723994355,-0.003139809559150126,0.00010876951971927618
2018-07-23,-0.00010875769019746961,0.009834199619140227,-0.00010875769019746961
2018-07-24,0.005044982903580353,0.014612017471970754,0.00021814725669688784
2018-07-25,0.0043701246527279025,0.03492550812121349,-0.00010935388172839122
2018-07-26,0.0018697052478242604,-0.032585738291492104,0.00010936584130760707
2018-07-27,-3.374187366544934e-05,-0.01677130544266736,0.00021860641602233777
2018-07-30,-0.006915114696703917,-0.019069353184073507,-0.00010902600564077769
2018-07-31,0.004425202582325927,0.009835653478946363,0.0002184811325429692
2018-08-01,-0.00423515972567956,-0.00039084546081069593,5.420309545267621e-05
2018-08-02,0.005624760518993632,0.01676100135659553,0.00010941340233139307
2018-08-03,0.0030692626050978777,0.011609401480556076,0.0
2018-08-06,0.0020406135971884343,0.012929112730023506,0.00010960402759341292
2018-08-07,0.00576868434482547,0.009466088006267876,0.00010918686978267367
2018-08-08,-0.0030368194400868243,0.0013904191264480317,-0.00010917494931161897
2018-08-09,-0.0013535988233071006,-0.0046436555281826886,0.00010918686978267367
2018-08-10,-0.008132700817602645,-0.04159299095561123,0.00021865372501284064
2018-08-13,-0.0034158158590374965,-0.008882787188709088,0.00010894857637322453
2018-08-14,0.00137022353818117,0.012575603312913963,-0.00021837962721571458
2018-08-15,-0.00684637155187251,-0.025726421358962116,0.00021842732729404624
2018-08-16,0.016545737195619692,0.015945487449192663,0.0
2018-08-17,0.0026111458723483416,0.00755347367922891,0.00010984788851597926
2018-08-20,-0.001589208452517199,0.003214000449809869,0.0
2018-08-21,0.0037262023362216734,0.004790329497122177,0.0001094308985887249
2018-08-22,-0.004016600068860954,0.0008699875033899573,0.0
2018-08-23,-0.00321920716254942,-0.0031211455217003596,0.00032683969297520044
2018-08-24,0.006935510236054876,0.01942680921404831,0.0
2018-08-27,0.004051197483250446,0.013060030624714575,0.00010978792211435717
2018-08-28,-0.0008072272534466185,-0.003321081449892663,0.0
2018-08-29,0.002590792469550962,0.0221953456036675,-0.00010977587004967759
2018-08-30,-0.00502169659414875,-0.0026128432656419283,0.0004372291349825641
2018-08-31,-0.0014908220154236096,0.0006442775449498903,-0.00010893079819573881
2018-09-04,0.0018325484637324863,-0.009282962757492852,8.729574767540882e-05
2018-09-05,-0.0027094506662118656,-0.029420607622336854,-0.00010933773597254781
2018-09-06,-0.0006784078465528198,-0.019063547841254965,0.00021890169614424693
2018-09-07,0.0010188993142492553,-0.008838419386215952,0.0002183481191115888
2018-09-10,-0.0003396848134261665,0.012020118610821603,0.0
2018-09-11,0.0011887542122210881,-0.004661156129395253,0.00010940300639861178
2018-09-12,0.002543639387696084,-0.015646153950305552,0.0
2018-09-13,0.002536987670231916,0.017169810468468844,0.0
2018-09-14,0.0012485924692748895,0.014397587953862182,0.0001087844340392774
2018-09-17,-0.0027636601525621307,-0.03425015770223183,0.00021936481855355794
2018-09-18,0.0062520611543888105,0.020667036243844063,0.0
2018-09-19,0.0011752872749695165,0.0010597849248765352,0.0
2018-09-20,0.009392929926474558,0.030571775922947055,0.0002183060321090391
2018-09-21,0.0028248755186177643,-0.007221424178928163,0.0
2018-09-24,-0.0021539369439468325,0.003997177282068461,0.0001090281469449117
2018-09-25,-0.003653343816174104,-0.01856847884820145,0.0
2018-09-26,0.0010004190364503174,-0.017246645101683056,0.0
2018-09-27,0.004179938730749289,0.013192244252900219,0.00021894183300497083
2018-09-28,0.0,0.00955950892332776,0.0
2018-10-01,0.002097770081953332,0.012000942645490564,6.545604631535973e-05
2018-10-02,-0.00026635780783856866,-0.0007242599337450861,0.0001091872759755308
2018-10-03,0.0014959733408463904,0.0052610806909525465,0.0
2018-10-04,-0.007135623178112449,-0.037967928859668765,0.00021875468994503322
2018-10-05,-0.005381849091337765,-0.027772776439255464,0.00010945439608844865
2018-10-08,0.003091549096403412,-0.003117026990850312,0.0
2018-10-09,-0.0007033402313151305,-0.0039596146950435784,-0.0001094424171347308
2018-10-10,-0.022195731486357007,-0.09631374542514592,0.00021840392872629621
2018-10-11,-0.012585016676011862,-0.06478694570582044,0.00010953144668013337
2018-10-12,-0.0032293223767422274,0.0,0.0
2018-10-15,0.00285674594986296,0.009609980188184267,0.00010861099458203682
2018-10-16,0.010943224277772723,-0.0008687744094234562,0.00010981034300394654
2018-10-17,-0.002061745801086201,-0.002898506496263553,0.0
2018-10-18,-0.010881858296761804,0.002034874759280436,0.0
2018-10-19,0.012950987186915563,0.002320801088610658,0.00010959645093189252
2018-10-22,-0.008454681084176019,-0.006078121247753865,0.00021856344283244233
2018-10-23,-0.01213133843894354,0.011065843518541563,0.0
2018-10-24,-0.008421009570026339,0.00010885430391160966,0.00010885430391160966
2018-10-25,0.009553729867769478,0.00010894332939481721,0.00010894332939481721
2018-10-26,-0.011916985059787,0.00010994008668729904,0.00010994008668729904
2018-10-29,-0.007094713080650461,0.0,0.0
2018-10-30,0.019345615738328492,0.0,0.0
2018-10-31,0.008274519074290554,0.00010891948742086655,0.00010891948742086655
2018-11-01,0.0012226280312019888,0.00021842029287877374,0.00021842029287877374
2018-11-02,-0.0017439148170523833,0.0,0.0
2018-11-05,0.0118793981321208,0.00010948875305527572,0.00010948875305527572
2018-11-06,0.004765500851454441,0.0,0.0
2018-11-07,0.016392952256935267,-0.0011611295977205227,0.00010947676658057404
2018-11-08,-0.0036857006078253596,-0.003778002577498163,0.00010926319012827257
2018-11-09,-0.006651438453689429,-0.023045423832021572,0.00021880486184211456
2018-11-12,-0.01024959270844028,-0.05406516193710231,-0.00010922735351193147
2018-11-13,-0.0006216204956299709,0.00010923928543005168,0.00010923928543005168
2018-11-14,-0.006976761664638231,-0.00010922735351193147,-0.00010922735351193147
2018-11-15,0.007652156081863648,0.0003275163077927079,0.0003275163077927079
2018-11-16,0.0062130002107119164,0.00010920351949650353,0.00010920351949650353
2018-11-19,-0.013378712341610366,-0.0016091915953899126,-0.00010919159538991252
2018-11-20,-0.0125176400518483,0.0002190114865177062,0.0002190114865177062
2018-11-21,0.0007041774384124455,0.0002179563390345418,0.0002179563390345418
2018-11-23,-0.0105558413409097,0.0,0.0
2018-11-26,0.009814678126307097,0.00010935721120186592,0.00010935721120186592
2018-11-27,0.00824105089184557,-0.002,0.0
2018-11-28,0.018267629049933287,0.00010924456727279264,0.00010924456727279264
2018-11-29,0.006133196898529869,-0.01733997265954027,0.00010872925800642363
2018-11-30,-0.0026367237246281983,0.00010972408017750901,0.00010972408017750901
2018-12-03,0.010884896300176639,0.0473537853882456,-3.331622563595982e-05
2018-12-04,-0.022758379212072466,0.02814337124656308,0.00010941372762807156
2018-12-06,-0.017031694655274654,0.00021890416073899743,0.00021890416073899743
2018-12-07,0.01838763220323547,0.00010917656718678614,0.00010917656718678614
2018-12-10,-0.02072917715499245,0.00010956709928389152,0.00010956709928389152
2018-12-11,-0.0006383193347878624,-0.00010955509564991583,-0.00010955509564991583
2018-12-12,0.004399356784545727,-0.0007810670265914193,0.00021893297340858098
2018-12-13,0.0012010525431920271,0.00010924134501233418,0.00010924134501233418
2018-12-14,-0.021274562004652053,0.00010912883307478971,0.00010912883307478971
2018-12-17,-0.018241423413675406,0.00010931806246161635,0.00010931806246161635
2018-12-18,-0.00014688405365204105,0.0,0.0
2018-12-19,-0.012963546932000525,-0.0011097083437368032,-0.00010970834373680294
2018-12-20,-0.020574915994159615,0.00021903848741544607,0.00021903848741544607
2018-12-21,-0.010675059777986773,0.00021878942684017133,0.00021878942684017133
2018-12-24,-0.027108699970178063,0.00010927025963103354,0.00010927025963103354
2018-12-26,0.038639316074074115,-0.00010925832094588195,-0.00010925832094588195
2018-12-27,0.008891635639506346,0.0003283134019822498,0.0003283134019822498
2018-12-28,0.004010057452977112,0.00010913390488953567,0.00010913390488953567
2018-12-31,0.006819839837455932,0.00010982536059489512,0.00010982536059489512
2019-01-02,0.0033308613652043295,-0.00010981330030968017,-0.00010981330030968017
2019-01-03,-0.027004844504138203,0.00032816983321426463,0.00032816983321426463
2019-01-04,0.026872451047096346,0.00010948798796239778,0.00010948798796239778
2019-01-07,0.004890854052466365,0.0,0.0
2019-01-08,0.008061041582249073,0.0,0.0
2019-01-09,0.001179399497125866,0.0,0.0
2019-01-10,0.004748135628778627,0.00010937556495638212,0.00010937556495638212
2019-01-11,-0.0005858528905585692,0.0002181246522132696,0.0002181246522132696
2019-01-14,-0.003079401719249031,-0.00010903854211252728,-0.00010903854211252728
2019-01-15,0.00933948867391221,0.00021870335420448583,0.00021870335420448583
2019-01-16,0.0021135177452205056,0.00010912698113907382,0.00010912698113907382
2019-01-17,0.0025081874396815085,0.00021833052933351027,0.00021833052933351027
2019-01-18,0.011676076774803423,-0.003,0.0
2019-01-22,-0.011003998521104785,0.00010959305549351761,0.00010959305549351761
2019-01-23,0.00630625410236374,0.0,0.0
2019-01-24,0.0008287429857969375,0.00032783999802510344,0.00032783999802510344
2019-01-25,0.0066572574640744175,-0.00011014702923028974,-0.00011014702923028974
2019-01-28,-0.009437472874474162,0.00011015916293488637,0.00011015916293488637
2019-01-29,-0.0008664280158549031,0.0,0.0
2019-01-30,0.014006779973672057,0.00021768584101078403,0.00021768584101078403
2019-01-31,0.005439318543587479,0.0,0.0
2019-02-01,-0.0008543436743624344,9.848892711650237e-05,9.848892711650237e-05
2019-02-04,0.005699509020594462,-0.0008908906312959921,0.00010910936870400789
2019-02-05,0.005596136682566533,0.013930105739243357,0.0
2019-02-06,0.0005286119404595002,0.026830702665785317,0.00021919766435152255
2019-02-07,-0.008237777306626004,-0.04174834204349539,0.0
2019-02-08,-0.0020587440076497154,0.00021854811868160517,0.00021854811868160517
2019-02-11,0.001209469559171339,-0.00010925018291885191,-0.00010925018291885191
2019-02-12,0.011794430083164054,0.0002187247206046905,0.0002187247206046905
2019-02-13,0.0007726000075785056,0.00791512989928056,0.0
2019-02-14,-0.0005264527968080746,-0.0033697921562246087,0.0002181757977797183
2019-02-15,0.010039825296830562,0.02835237967338925,0.0
2019-02-19,0.0019114828447055476,-0.0007635449266130865,0.00021913017444541438
2019-02-20,0.004023693151172347,0.01189103558155491,0.0
2019-02-21,-0.001243519954618355,-0.010249489820120158,0.00010909029711436702
2019-02-22,0.005915212775069234,0.02892139539461887,0.000218457286892626
2019-02-25,0.001994530250326365,0.014946426875017607,-0.00010955528365907963
2019-02-26,0.0005144883434546887,-0.004912414322618574,0.00010956728733435561
2019-02-27,-0.0009991867860691395,-0.013725755475271292,0.00010865400618831345
2019-02-28,-0.005484609655138195,-0.004119254240425215,0.00021858610735581152
2019-03-01,0.00391933233876629,0.02162557562384193,0.00010891878682883771
2019-03-04,-0.006460252558534663,-0.0032010239905672826,-0.00010890692481879682
2019-03-05,0.006572113758762876,-0.0071983083607811684,0.00010891878682883771
2019-03-06,-0.006079833111962474,-0.027494110795683424,0.00010970771103058219
2019-03-07,-0.007508440210979517,-0.032883768003157655,0.00021899100395361693
2019-03-08,0.0005255914225714697,-0.0028533697971188468,0.00010887113640056789
2019-03-11,0.012215900108902833,0.0663459293162573,0.0
2019-03-12,0.0006568238340540766,0.014860875258432419,0.000109259502725223
2019-03-13,0.003802075445576092,0.01797024427708623,0.00010974778418515463
2019-03-14,0.0014112059522952691,-0.005322771340913857,0.0
2019-03-15,0.00281931613094355,0.048944596886200335,0.00010873541512479434
2019-03-18,0.003359289108391339,0.004929355889905136,0.00010942374495259699
2019-03-19,-0.0026649986491978916,0.019381078517901384,0.0
2019-03-20,-0.0023643389627073796,-0.009018211670002607,0.0
2019-03-21,0.007348768307097853,0.07565463432919498,0.00032783527507551646
2019-03-22,-0.014760298139373074,-0.07450678874141095,0.0
2019-03-25,0.0026294398477801906,-0.018584519584216547,0.0
2019-03-26,0.003830422651323051,0.007880535175661119,0.00010907598146880915
2019-03-27,-0.0023374814658377874,-0.0033521101254787578,0.00010936398643934808
2019-03-28,0.00231880489206282,0.009521077549641932,0.00021840418608354284
2019-03-29,0.007840346452820945,0.016147092765555444,0.0
2019-04-01,0.009525939472684541,0.012020141982815646,0.00017498499985801885
2019-04-02,-0.0033941636444386747,0.0072739077735574096,-0.00010930902210093407
2019-04-03,0.000987306160259216,0.0364464531709554,0.00010932097186944212
2019-04-04,0.003437011146616875,-0.0031375416454703835,0.0003282268168203206
2019-04-05,0.001695547430316191,0.016676416722644673,0.0
2019-04-08,0.0003383626531354711,0.009001172707251648,0.0
2019-04-09,-0.005075738706142863,-0.01975956608145183,0.00010947292383001184
2019-04-10,-0.0002044280721902325,0.021023298254580377,0.0
2019-04-11,0.0007147278616010944,-0.00498509001227417,0.00032808320309873906
2019-04-12,0.0052696071813995715,0.024600469989220903,0.0
2019-04-15,0.0024348128357531973,-0.006878221729993824,0.00010852647701597995
2019-04-16,-0.0014169214950090492,0.039843800667904196,0.0
2019-04-17,0.00013530064819722298,0.023796192048293488,0.00021872650262411142
2019-04-18,0.0012834577094171795,0.004362903196440948,0.00010988827825419989
2019-04-22,-0.000573447495920365,0.005158365374007268,0.0
2019-04-23,0.005096682732983915,0.03397904592711683,0.0
2019-04-24,-0.0018801556515118945,0.006683505817637177,0.00021815566055050084
2019-04-25,0.001951360756089926,-0.015421800407655135,0.00021840740394107883
2019-04-26,-0.0019475603632270744,-0.010776190493585913,-0.00010942923923340508
2019-04-29,0.0014193102736135277,0.0002171728171431372,0.0001094412153022084
2019-04-30,0.003443086623423852,0.0017765529353327798,0.00010893047332993788
2019-05-01,-0.008745950597046526,-0.01912376761091298,4.368713428859472e-05
2019-05-02,-0.003631036209665206,0.006161610411243004,0.00010981149226640952
2019-05-03,0.00830975572206838,0.023762384573737583,0.00010900161896820748
2019-05-06,-0.0002360344158203187,-0.027799505054911244,0.00010958803573868359
2019-05-07,-0.012737802390930475,-0.06265676401739853,0.00010927691188222788
2019-05-08,-0.0009236938090290137,-0.011203980307311845,0.0
2019-05-09,-0.0031858215371286525,-0.0189383185332093,0.0005597497512996874
2019-05-10,0.005051687899621848,0.009921004892686472,0.00015983903051375314
