,FINAL_ENSEMBLE,NOVA11,NOVA18_LO,NOVA20_A,NOVA24
2019-06-12,0.0018551520419414359,0.0002751248070851,-0.0002622492419306,0.0001094291627723,0.0046075333736144
2019-06-13,-0.00037265410169592787,0.0025601852170528,0.0018790281077089,0.0003277542171622,-0.0026001653624095
2019-06-14,0.0010387364741747819,0.0009974681983703,-0.00018707771007,0.0001092819015646,0.0025830364113281
2019-06-17,0.0038944138432022374,0.0022201184021251,0.0014304071463229,0.0,0.0082244543653691
2019-06-18,0.0016400618795145631,0.0045739018668962,0.003158937072952,0.0,0.0014156138992478
2019-06-19,0.005316239590977256,0.0063418122695907,0.0016935236415263,0.0002184404939558,0.0113025585269146
2019-06-20,0.0005040936676478041,0.0028327775941462,0.0027694015008126,0.0001092460965643,-0.0010716789133412
2019-06-21,-0.0002503618562262459,-0.0042880614200844,-0.002942048507402,0.0,0.001754385855398
2019-06-24,0.00043122154939562727,-0.0013315409373481,0.0005152113014675,0.0001092341631585,0.0005587495044333
2019-06-25,0.0006953387280172032,-0.0092675402677489,-0.0034465423689205,0.0,0.0044339592538495
2019-06-26,0.00014413676659592818,-0.0011806731875161,-0.0022729029090461,-0.0014978476590639,0.003073784580417
2019-06-27,0.0028587702156253137,0.0012600558763243,0.0027549364154857,0.0035458626360367,0.0025262421628403
2019-06-28,0.007696791412952346,0.0018986691405986,0.0008331574888135,0.0051461237299497,0.0147382335847856
2019-07-01,0.0027024988955532516,0.0111567896916647,0.0015683290830789,0.0090783527426749,-0.0002464855316652
2019-07-02,0.003040628505602346,0.0080066678711217,0.0046773144205219,0.0026043614616533,0.0019934840589306
2019-07-03,0.0019499313532004574,0.0093350534192565,0.0039060208268777,0.0079951150630566,-0.0032744960185105
2019-07-05,-0.0037878035091598065,-0.0025536394584617,-0.0046740565527567,-0.0011380967010992,-0.0046809856533164
2019-07-08,-0.00284078931138315,-0.009749400101003,-0.0023973438415978,-0.0005,-0.0046122475959289
2019-07-09,0.0021729454234798566,0.0009464291392874,0.0003018969349151,0.000109851919414,0.0049199977476658
2019-07-10,0.0020671061253213154,0.0095981022748839,0.0038396681186345,0.0001090453516439,0.0018318342231091
2019-07-11,-0.00047324212789282217,0.0052756314221082,-0.0035195794560275,0.0002184641316154,0.0015485816384478
2019-07-12,0.001547579816606772,0.0078684072398737,0.0017455012471955,0.0001092082077314,0.0022592776555687
2019-07-15,0.00010728141107208303,0.0002854598270413,0.0013298677067442,0.0,-0.000807184869784
2019-07-16,-0.0008309253538971616,-0.0041120972387866,-0.0026604594135541,0.0001089977439054,6.598052462840118e-05
2019-07-17,-0.000647138234319266,-0.0106685674804561,0.000932240225085,0.0,-0.0023038593958993
2019-07-18,0.0026159774611886743,0.0028821872742518,0.0025875627574313,0.0003280494378938,0.004022985946422
2019-07-19,-0.0006233201652214892,-0.0060840906269866,-0.0048185187447632,0.0,0.0023601938367022
2019-07-22,0.0022916611688579966,0.0025896332529772,0.0013630433121132,0.0,0.0044220515783056
2019-07-23,-0.0006582117286280454,0.0072038959923876,0.0017851967010613,-0.0001088508976875,-0.0029479215634888
2019-07-24,7.528749365255503e-05,0.0081196844591788,0.0022161636450253,0.0002185193892294,-0.0017263567613987
2019-07-25,2.0443179944276406e-06,-0.0103458821422798,-0.0045070005650624,0.0002183724338387,0.0034832093979183
2019-07-26,0.0007666000274320472,0.0116170237070425,0.0026383397084425,-0.000109509555899,-0.0002027239625194
2019-07-29,-0.0031938556939806444,-0.003219453985973,0.0003431427213852,-0.0023215590974139,-0.0065549878695834
2019-07-30,-0.0005371974329098875,-0.0065680106330771,-0.000948229678688,-0.0024546122083994,0.0009521448427088
2019-07-31,-0.0035516539083873854,-0.0131649517963778,-0.0043212941001146,-0.0109402552221733,0.0015351447412112
2019-08-01,-0.00394223942827365,-0.0088008409325093,0.001552015220708,-0.0087079420285124,-0.0054601529454337
2019-08-02,-0.010161619930084359,-0.0077181917784512,-0.0020161978519603,-0.0075292882199593,-0.01827926916876
2019-08-05,-0.005784651023512099,-0.0316950693056648,-0.0038672821729534,-0.0300731600845325,0.0073744856903818
2019-08-06,0.0009935386383809679,0.0136796941524233,0.0055434648212496,0.0140227013510152,-0.0105341861918112
2019-08-07,0.00419536339890418,0.0009116415388363,0.0057916347935932,-0.0002817825618389,0.0056254136524143
2019-08-08,0.00028441539977643596,0.0204926274695392,0.0054297526595999,0.0001094318455194,-0.003731477044837
2019-08-09,-0.005506963727045797,-0.0073456723723977,-0.0021364318906508,-0.000109419871501,-0.0114726183437586
2019-08-12,0.00035008711406844296,-0.0129576649138848,0.0010646111722982,0.000219061937136,-0.0001430216364111
2019-08-13,-0.005847744657243634,0.0164747836118616,0.0019589510225968,0.0001092096757393,-0.0157055205198852
2019-08-14,0.0003293463686132176,-0.0312304819793959,-0.0028588668968991,-0.0001091977502885,0.0031486484564227
2019-08-15,0.0038131073561200146,0.0029257222656608,0.0034683117599015,0.0004366405002793,0.006132147976494
2019-08-16,0.0056076726188262005,0.0154591493423611,0.001718633821966,-0.0001092610692706,0.0121819240155798
2019-08-19,-0.0006989324647734152,0.0127838229598154,-0.000584617398913,0.0,-0.0012133759211922
2019-08-20,0.0042663104038997675,-0.0082235852570831,0.0014459141589155,0.0001092730085563,0.0090407359130628
2019-08-21,0.001264279071050682,0.0085598819625837,0.0010826102782676,-0.0001092610692706,0.0022408297634692
2019-08-22,-0.0025911347729251884,-0.0002605523568848,-0.0011236236222559,0.0003277199567583,-0.0055326807615308
2019-08-23,0.0008308803891608481,-0.0276758151993358,-0.0007844434366093,-0.0001092372093428,0.0026936551181356
2019-08-26,0.002050941031598573,0.0117060101607815,0.0036979328030474,0.0001092491434144,0.0019063557922184
2019-08-27,0.0011279776918554558,-0.003827187025459,0.0042353334527266,0.0001088410635248,-0.0007446234239135
2019-08-28,0.0036653914453462734,0.0073093167627715,0.001947451307556,0.0065415765384512,0.0033014223120099
2019-08-29,0.004568230411760417,0.0135465375920594,0.0015129617492808,0.0127729985860811,0.0020516423214441
2019-08-30,-0.0009945046291132175,-0.0017783763201148,-2.84087947863276e-05,-0.0004438532035035,-0.0021015685219889
2019-09-03,0.0011669053817612498,-0.0071366546509958,0.0043418534574133,-0.0058472386285024,0.0028672686016632
2019-09-04,0.005703606728565366,0.0115772828288038,0.004606215947404,0.0113503409682547,0.003166293100824
2019-09-05,0.0010934008058427263,0.0197159362092526,-0.0076114683393723,0.0128550635157314,0.000950523962358
2019-09-06,0.0009674222806174018,0.0055197106596385,-0.0023219256317847,0.0007725853876652,0.0037202918333196
2019-09-09,-0.002287050589494911,0.001172732332735,-0.002776912433965,-0.0005,-0.0029758429100582
2019-09-10,-0.00017161942206222965,0.0006796783316411,-0.0035131714514742,0.0002187318816266,0.002269017507896
2019-09-11,0.0019058903941426418,0.0099522182895914,0.0014433950521535,-0.0001094409762847,0.0034956997494718
2019-09-12,0.0009301414235915538,0.0071232681462567,7.116904615598697e-05,0.0002188069469573,0.0020486089737345
2019-09-13,-0.0041750966825906686,0.0013970430239084,-0.0073350361793783,0.0,-0.0041697971788985
2019-09-16,0.0011584602408943635,-0.0051842939402914,0.0050831504161157,0.0,-0.001284586902812
2019-09-17,0.0004965253409625462,0.0038733184290533,0.0025923867152006,0.0001092311286157,-0.0009480791732735
2019-09-18,0.00016100601765545224,0.0057986582837256,-0.0019556269133357,0.0002182405360922,0.0018219432658058
2019-09-19,0.0008247584797311728,0.001953227766965,0.001172697757388,0.0,0.001045032592943
2019-09-20,0.00025678051971733754,-0.0136182024915087,0.0031785760932344,0.0001093931853188,-0.0019946017535058
2019-09-23,0.002973125590623066,-0.0005095327758304,0.0041656981569741,0.0002185646434602,0.0036843642313556
2019-09-24,8.240962297189868e-05,-0.0087290416899031,0.0005748689944934,0.0,-0.0002622238446692
2019-09-25,-0.0023148134137822994,0.0062252466666334,-0.0062306738404267,0.0,-0.0005784584036377
2019-09-26,0.0006823985612273441,-0.0020260772707302,0.0009608843198357,-0.0025832555795811,0.0024351047716339
2019-09-27,-0.0013440119669390958,-0.006027337661131,-0.002662470622516,-0.0053873666928991,0.002158479988851
2019-09-30,0.0019622237713121144,0.0052232512478333,-0.0026385179223183,0.0046374644922468,0.0040291483655766
2019-10-01,-0.005354782993364797,-0.012751500357516,0.0001720256043752,-0.0118943035640846,-0.005825575821959
2019-10-02,-0.00533315283789181,-0.0189382745668234,-0.0009208871263999,-0.0176646689455259,-0.0014068381004251
2019-10-03,0.004596445470793448,0.0086641037681799,0.0040249129502015,0.0081929829119082,0.0028782978130888
2019-10-04,0.0034233004114222155,0.0142418891763374,0.0037935950302553,0.013531949991328,-0.0029892841422268
2019-10-07,-0.004395074999416993,-0.0073216025122922,-0.0030951375018772,-0.0003906119564392,-0.0078591999444015
2019-10-08,0.00312321314787658,-0.0175155339391727,-0.0005746056694142,0.0,0.0079750269325211
2019-10-09,0.0005890841912088799,0.0096270609834534,0.0013612155356924,0.0,0.0003269638310397
2019-10-10,0.004257387429379408,0.0073248509544142,-0.0021953820914533,0.0002186533542047,0.0118700122212422
2019-10-11,-0.0005732319962362595,0.0198646726637263,0.0001859372172978,0.0001091546040128,-0.0015942364004112
2019-10-14,0.0019053458542491845,0.004334205228112,0.0017722610033474,-0.0001091426905855,0.003230765316166
2019-10-15,-0.0012214340757056704,0.0140291348986068,-0.000926597080142,0.0001091546040128,-0.0022626535410881
2019-10-16,0.0021980439064889874,0.0010617679020738,0.0002932246222365,0.0001090439189199,0.0049878228980775
2019-10-17,-0.00018578692509232201,0.0035303813248103,0.0017302765996206,0.0001093283123294,-0.0018992338783647
2019-10-18,0.0026434171057179746,-0.0045695884250952,-0.0004704198168259,0.0,0.0067371350247033
2019-10-21,0.0010343664020258045,0.0120952541049707,0.0006378667820165,0.0001095138611566,0.0019115452487133
2019-10-22,-0.00042652510344908147,-0.0064973722494764,-0.0004388821849546,0.0,-0.0006746832477342
2019-10-23,0.0023221025274999274,0.0051066473700928,0.0010753897565454,0.0,0.0047257260505709
2019-10-24,-0.0003292210941334739,0.0036871285123794,0.0025650341544827,0.0002183125633596,-0.0029789840833319
2019-10-25,0.0022732298567716244,0.0097827468109236,0.0011721549471288,0.0,0.0045306186220662
2019-10-28,-0.001390748141317159,0.0044444714799325,-0.0020468504262722,-0.0001091818155612,-0.0016405416712223
2019-10-29,-0.00013619829253005647,-0.0005418955855513,-0.0005663129420603,-0.000796523516251,0.0006078636532903
2019-10-30,0.002062720605828858,0.0075346333699281,0.0033372326503668,0.0030669404493819,0.0004341757853482
2019-10-31,0.002550387508366655,-0.0062048940942199,0.0028121935300607,-0.0026632167801303,0.0054950076701524
2019-11-01,0.005692569390377352,0.0177747457750401,0.0015312127407791,0.0092641158062047,0.0068652324930015
2019-11-04,0.0017045274098200919,0.0038066212589646,-0.0002093060037859,0.0040176697668814,0.0018381351153854
2019-11-05,-0.0024064401312543443,-0.0047039444472202,-0.005885743651768,-0.0011065192050137,-0.0004057644653062
2019-11-06,0.0028985134001032224,-0.0004854528596733,0.0003871084568938,0.0002284348236101,0.0065257735448514
2019-11-07,-0.002566475232341811,0.0043884682011863,-0.005057857910708,-0.0002812359880515,-0.0019533297168782
2019-11-08,-0.0032243054777502576,0.0051052438501281,-0.0027217034366487,0.0,-0.0055776987222418
2019-11-11,0.00019584575393115784,-0.0010219868956386,-0.000782563408801,0.0,0.0010981082750842
2019-11-12,-0.001879787482313071,0.003721966164596,-0.0001828570364936,0.0001093087553056,-0.0044425895784579
2019-11-13,-0.0003425307355001226,-0.0005055439035108,0.0011206474685386,0.0,-0.0017218734889088
2019-11-14,0.0032988654795630653,0.0015102662897257,0.0024548903905782,0.0001092968082077,0.0059047049762829
2019-11-15,0.0005527366046126625,0.0076734778484552,0.0029090987280655,-0.0001092848637208,-0.0009343305490661
2019-11-18,0.0017938405661207444,-0.0002790288139399,0.0010880460086881,0.0002184949730865,0.0033123479622773
2019-11-19,-0.0005778706864009763,-0.0022149983980912,0.0017364939152069,-0.0001091743108408,-0.0027154039768434
2019-11-20,-0.00015278795235849544,-0.0047128407018409,-0.000918972270544,0.0001091862311723,0.0003024771345636
2019-11-21,-4.8451168319205064e-06,-0.0017586699589713,-0.0036128941763219,0.0,0.0028825135216997
2019-11-22,0.001879511642064309,0.0021226920578178,0.0002079585904777,0.0001089770672801,0.0042897501612217
2019-11-25,0.0017760801086179239,0.0139759220364043,0.0046385658542597,0.0,0.0005576036778961
2019-11-26,0.0027877039192345855,0.0048568847470712,0.0034625234294848,0.0017659746662747,0.0028652965915544
2019-11-27,0.00013622168589131787,0.0051522417096139,0.000675040217507,0.0044574890977482,-0.0029098693191099
2019-11-29,-0.001726577173783979,-0.0069854488038066,-0.0029973256340171,-0.0037086385483113,0.0004905682333866
2019-12-02,-0.008380996995974957,-0.0100364269794251,-0.0062225542715368,-0.0084950511730582,-0.0100410495678056
2019-12-03,0.0012127459471346755,-0.007343308582374,0.0028131556454177,-0.0067063346051667,0.0047219267007604
2019-12-04,0.0032047034712195032,0.0064017177489091,0.0007274250341473,0.0061703233432859,0.0033949054090934
2019-12-05,0.004024511531182068,0.0022331509229512,0.0007043010244586,0.0017978218622076,0.0080314193798442
2019-12-06,-0.00032834503389707776,0.0093885596494038,0.0006693487223099,-0.0005,-0.0010237098542956
2019-12-09,-0.00033585941771964797,-0.0031060464824046,-0.001071113377104,0.0001096857223188,-1.6436064880298037e-05
2019-12-10,0.0009301567631444598,-0.001381590072079,0.0004557091146099,0.0,0.0018729863951488
2019-12-11,0.0013853069964705692,0.0029959315096132,0.0041738699038954,0.0,-1.0378530227262935e-05
2019-12-12,-6.570033064090135e-06,0.0092738998901478,0.0013334343977021,0.0002184605360944,-0.0012161521416885
2019-12-13,0.003649232076177955,0.000449254819196,0.0024237183047699,-0.0002184128215123,0.0069709606450149
2019-12-16,0.0018752876844775293,0.0075842162482832,0.0035784082114703,0.0002184605360944,0.0015133901499483
2019-12-17,0.0007294145120908948,-1.7989358367267332e-05,-4.951490495112371e-05,-0.0001091571521135,0.0018607435416664
2019-12-18,0.0007944059539218111,8.844308048538631e-05,0.0009420979250418,0.0002184366654367,0.0010245687405972
2019-12-19,0.0023827739384191682,0.0043189171097349,0.0025772425886148,0.0001091452273787,0.0036025864658835
2019-12-20,0.0016712642069252799,0.0054260232910717,0.0021013624734077,5.51576326344172e-05,0.0023045063136197
2019-12-23,0.0009275556343684051,0.0010212117822147,0.0016832086700727,0.0,0.0008834181195548
2019-12-24,0.0016399910651707856,-2.687596046649612e-05,0.0029550315423133,0.0001086348450944,0.0015130591094774
2019-12-26,0.002676700720768163,0.0052725665987884,0.0043571640836275,0.0001097063209059,0.0028836241536566
2019-12-27,-0.00020071646959429935,-0.0002214311973711,-0.0003618379355876,-0.0007478636880005,0.0002593886751083
2019-12-30,-0.0029230354910472277,-0.0058125998481261,-0.0017452893224898,-0.0055133089876431,-0.0022993174019077
2019-12-31,0.0034532736710453874,0.002607659015841,0.0004617573675805,0.0024296571053976,0.006468989860281
2020-01-02,-0.0004929405553135533,0.0098049466817907,0.0067163730613758,0.009351754843023,-0.012224341402122
2020-01-03,-0.004864007014453028,-0.0169465507049245,0.0001338304135657,-0.0075724425506142,-0.0072289484200787
2020-01-06,0.0009318171337668906,0.0026502276512972,0.0020617729898549,0.0038150074082587,-0.0017177465798526
2020-01-07,-0.0009573921992742583,-0.0031001651760132,-0.0009327572412066,-0.002811301087808,0.0001445288872869
2020-01-08,0.0019079924033792027,0.0056392498175616,-0.0013883238929117,-0.000281250058453,0.005873103004191
2020-01-09,0.0010191817879150011,0.0121738189218298,0.000772740988345,0.0001093510502376,0.0017670649048992
2020-01-10,0.0016596277639992006,-0.0022996231306612,0.0023008521151572,0.0,0.0021500749424394
2020-01-13,-0.0001325573344260468,0.0107053542229624,0.0026661544149435,0.0,-0.0024547138190139
2020-01-14,-0.00062721131783354,-0.0002659327509596,-0.0007598731210867,0.0,-0.0009004168264598
2020-01-15,0.0032301090731338936,0.0032075205068207,0.0025219656640352,0.0001094375089187,0.0056854540020122
2020-01-16,0.0026383630902121974,0.0127069410959079,0.0032668385890848,0.0002186542588082,0.003598888594164
2020-01-17,-0.0010946295419813567,0.0024581384846821,0.001067298347226,-0.0001093032297874,-0.0034226231589641
2020-01-21,0.00048311746241740724,-0.0029853200029138,-0.0031214981779087,0.0001093151782896,0.0035968156440402
2020-01-22,-0.0007879815528782863,-0.0007801773537835,-5.938716539231423e-05,0.0,-0.0018483807156734
2020-01-23,0.001281854085909806,0.0008175251952106,-0.0002793608309193,0.0001094016125324,0.0032418516092587
2020-01-24,-0.008339341843152444,-0.0095500930564659,-0.0024159951699445,0.0,-0.0181298248902921
2020-01-27,-0.0004180385339403302,-0.0169246610019883,-0.0087853854106558,0.0001089961571969,0.0059659017625447
2020-01-28,0.0019806161655691063,0.011010818057934,0.001282444596391,0.0,0.0037382145780516
2020-01-29,-0.0026437229868445785,-0.0008562794818854,0.0013868409028805,-0.0013265464954623,-0.0066693963610099
2020-01-30,0.0005538245846084949,0.0030804003222728,0.0001384976622024,0.0032461451132173,-0.0007423832968397
2020-01-31,-0.004684541451141151,-0.0190985835914135,-0.0073348301074929,-0.0181580138642408,0.0055902629833089
2020-02-03,0.007297888286732655,0.0078430095612424,0.0003882125651781,0.0074281701879876,0.0127541800166751
2020-02-04,0.009704809780013285,0.0043500759786037,0.0040735603936729,0.0152413395836439,0.0108660980146146
2020-02-05,0.005075631505636019,0.0042446232651973,0.0025971322992842,0.011548013005608,0.0031451440300632
2020-02-06,0.0002775496470779612,0.0012663530845055,0.003129083432975,0.0033650705238201,-0.0038747382876809
2020-02-07,-0.0017632710004500934,-0.0018940091904621,-0.0015476807547733,-0.0005,-0.0027002798221958
2020-02-10,0.003535784001027053,0.0025823899682554,0.0042746296025018,-0.0001094186233643,0.0051493461225727
2020-02-11,0.002494334815466555,0.0006862937537687,0.0004325363294936,0.0001094305971096,0.0055888932276569
2020-02-12,-0.0018015467025415224,0.0023599501264936,0.0014620977350945,0.0001093203137296,-0.0055720617254179
2020-02-13,0.0010206424260836204,-0.0003085833332402,0.0014992017593485,0.0001092100652164,0.0011887206768979
2020-02-14,-0.0006756635637638121,0.0005693302167049,0.0021853734501659,0.0,-0.0033763379022735
2020-02-18,0.0027006852026999545,-0.0008454540236316,0.0028827606954314,0.0001091981396803,0.0041227367243603
2020-02-19,-0.00014666657211644032,0.0016990924215181,0.002362054434084,0.0,-0.0022450573581326
2020-02-20,-0.0016210078670620518,-0.0014599768458983,0.0005272574751832,0.0,-0.0043226580813225
2020-02-21,-0.013794575278082793,-0.0035185508205828,-0.0004758723674383,0.0002187655431886,-0.0329421294541428
2020-02-24,-0.00134887538996264,-0.0118560861341411,-0.0106326033009412,-0.0001093588476466,0.0053380806952241
2020-02-25,-0.003336916515418378,-0.010768146540366,-0.0160838417175555,0.0,0.0048553208313852
2020-02-26,-0.01067675883625071,-0.0011662963171312,-0.0018205272141923,-0.0041782922333646,-0.0217029103432001
2020-02-27,-0.029999345078370373,-0.0158187814963723,-0.0185978529940883,-0.0449115941483646,-0.0301104711131971
2020-02-28,-0.0024311525092293573,-0.0015636964821875,-0.008969246104531,-0.0042016490740219,0.0038774894010324
2020-03-02,0.01639063679544823,0.0155797722724152,0.0157999327214852,0.0433060765888067,0.0005794019051019
2020-03-03,-0.006613703391078128,-0.0008474730591604,0.0015709166749247,-0.0286318349210435,0.0001513154844534
2020-03-04,0.01431751396831645,0.0004370169776823,0.0107124669532025,0.042032848200614,0.0004370169776823
2020-03-05,-0.00907919402914676,0.0002187565325175,-0.0024369666597199,-0.0332416636735712,0.0002187565325175
2020-03-06,-0.00031157087074299317,0.0,-0.0005582007603907,-0.0005,0.0
2020-03-09,-0.006603394521334847,0.000436534300322,-0.0207086260484889,0.000436534300322,0.000436534300322
2020-03-10,0.0016201431741854437,-0.0002181228722231,0.0053033008949472,-0.0002181228722231,-0.0002181228722231
2020-03-11,-0.006259747477805774,0.0002181704601904,-0.0192389315923173,0.0002181704601904,0.0002181704601904
2020-03-12,-0.011757899783881401,0.0001096498970978,-0.035535773133291,0.0001096498970978,0.0001096498970978
2020-03-13,0.00474147434290702,0.0002179028255386,0.0138049216018957,0.0002179028255386,0.0002179028255386
2020-03-16,-0.01394262690364273,0.0001093198559762,-0.042097167591885,0.0001093198559762,0.0001093198559762
2020-03-17,0.0030193052774957875,0.0,0.0090687982580531,0.0,0.0
2020-03-18,-0.010034465841510654,0.0002182236769159,-0.0305767984555209,0.0002182236769159,0.0002182236769159
2020-03-19,0.00014818620140300302,-0.0002181760657327,0.0008822312083447,-0.0002181760657327,-0.0002181760657327
2020-03-20,-0.00012461267269960201,0.0003271394473804,-0.0010297451545805,0.0003271394473804,0.0003271394473804
2020-03-23,0.001776795596600342,-0.0002181523106896,0.0057738817646269,-0.0002181523106896,-0.0002181523106896
2020-03-24,0.011152342141670974,0.0,0.033497222603301,0.0,0.0
2020-03-25,0.002516852788659541,0.0,0.0075596298114322,0.0,0.0
2020-03-26,0.0069069739654312136,0.0,0.0207458165734313,0.0,0.0
2020-03-27,-0.008804331583690508,-0.0002181999115045,-0.0032986695384284,-0.0302854365165914,-0.0002181999115045
2020-03-30,0.010300075773222134,0.0,0.0064093795912565,0.0324757800952846,0.0
2020-03-31,-0.006535402859107475,0.0001093198559762,-0.0085085480671535,-0.0149055151693978,0.0001093198559762
2020-04-01,-0.015664971640430504,-8.734829116452403e-05,-0.0129514652422919,-0.0450049453436164,-8.734829116452403e-05
2020-04-02,0.0069353272490633635,0.0001091213700232,0.0032665627323565,0.0230754607569683,0.0001091213700232
2020-04-03,-0.003940852054549607,-0.0003273283915471,-0.0005113789928265,-0.0144541294541851,-0.0003273283915471
2020-04-06,0.019489439942646077,0.0001092432541309,0.0076736185766398,0.0671661735714708,0.0001092432541309
2020-04-07,-0.0008454938319970719,-0.0002187568024443,-0.0017235919867585,-0.0007187568024443,-0.0002187568024443
2020-04-08,0.00017871256302574441,0.0001095494457847,0.0003172880808383,0.0001095494457847,0.0001095494457847
2020-04-09,0.0007291984506247837,-0.0002186826361868,0.0026283770543285,-0.0002186826361868,-0.0002186826361868
2020-04-13,0.0006082564240746624,0.0002187304687424,0.0013887122958578,0.0002187304687424,0.0002187304687424
2020-04-14,0.0015277984784680752,0.0001092432541309,0.0043700217992176,0.0001092432541309,0.0001092432541309
2020-04-15,0.0004502146282307295,-0.0001092313213459,0.0015711229279612,-0.0001092313213459,-0.0001092313213459
2020-04-16,0.0007536494431844115,-0.0001095374460182,0.0024831343899571,-0.0001095374460182,-0.0001095374460182
2020-04-17,-0.0005719872162228756,0.0002188046674536,-0.0021564212199783,0.0002188046674536,0.0002188046674536
2020-04-20,9.235244159384889e-05,-0.0001092313213459,0.0004962465320615,-0.0001092313213459,-0.0001092313213459
2020-04-21,-0.000786499707140358,0.0,-0.0023623338876119,0.0,0.0
2020-04-22,0.00099947244533391,0.0,0.0030020197158513,0.0,0.0
2020-04-23,0.0004553568466213945,0.0001092432541309,0.0011488315223532,0.0001092432541309,0.0001092432541309
2020-04-24,0.00031770408274959345,-0.0001092313213459,0.001173113686236,-0.0001092313213459,-0.0001092313213459
2020-04-27,-0.0006251531752921131,0.0,-0.0018777127537788,0.0,0.0
2020-04-28,-0.0014877416686345426,0.0,-0.0006180738186861,-0.005098196736157,0.0
2020-04-29,0.007516955460016249,-0.0001095374460182,0.0029427699566953,0.0261786346062793,-0.0001095374460182
2020-04-30,-0.0031542746045041693,0.0002188046674536,-0.0027151568116194,-0.0093108163894281,0.0002188046674536
2020-05-01,-0.007064417844953681,-0.0001750250526055,-0.0010056445206439,-0.0264734330214807,-0.0001750250526055
2020-05-04,0.000988255621012365,0.0,0.0008852034117757,0.002758121307796,0.0
2020-05-05,0.002557443935872235,0.0,0.0007031659037269,0.0092395919224137,0.0
2020-05-06,-0.0023955108030982936,0.0001091523724949,-0.0022112405543331,-0.0067792799794722,0.0001091523724949
2020-05-07,0.001217551944288592,-0.0001091404595549,0.0042533533655071,-0.0006091404595549,-0.0001091404595549
2020-05-08,-0.00023825291197450361,0.0,-0.00071561746644,0.0,0.0
2020-05-11,-0.0001463187215593117,0.0001091523724949,-0.000658181699356,0.0001091523724949,0.0001091523724949
2020-05-12,-9.66279300641766e-05,0.0,-0.0002902320644344,0.0,0.0
2020-05-13,0.00017087922857960647,0.0,0.0005132535825478,0.0,0.0
2020-05-14,0.0009483066818087374,0.0001094346386911,0.0026290742988663,0.0001094346386911,0.0001094346386911
2020-05-15,0.00010132822885841996,-0.0002185511811765,0.0007422399843057,-0.0002185511811765,-0.0002185511811765
2020-05-18,-0.00047266367876499317,0.0,-0.0014196946491559,0.0,0.0
2020-05-19,0.0003798381601014748,0.0,0.0011408835238838,0.0,0.0
2020-05-20,0.0007098044546770696,0.0,0.0021319716989574,0.0,0.0
2020-05-21,-0.0005461927246075322,0.0001091523724949,-0.0018592449668942,0.0001091523724949,0.0001091523724949
2020-05-22,0.00040645302093326725,-0.0001091404595549,0.0014394983258523,-0.0001091404595549,-0.0001091404595549
2020-05-26,-0.0008413343677721048,0.0001091523724949,-0.0027457336698947,0.0001091523724949,0.0001091523724949
2020-05-27,0.003743560395097669,-0.0001091404595549,0.0005204709966705,0.0143788994935842,-0.0001091404595549
2020-05-28,-0.0005342551358812394,0.0,-0.0002114281053524,-0.001844722410621,0.0
2020-05-29,0.002018382454170951,0.0,0.0026968027393132,0.0044561823709099,0.0
2020-06-01,0.0010747811828891972,0.0001091523724949,3.969903307086503e-05,0.0040412844837367,0.0001091523724949
2020-06-02,0.0016944392250558878,0.0,-0.0011643301787271,0.0082801616961032,0.0
2020-06-03,0.0022022221843045415,0.0,-0.0034367026915905,0.0133082353427997,0.0
2020-06-04,-0.0010467454410972342,0.0,-0.0011602939989911,-0.0026264990335402,0.0
2020-06-05,-6.162249237932029e-05,-0.0002180847996855,-0.0006235825419434,-0.0007180847996855,0.0007857193404474
2020-06-08,0.00043259388029919335,0.0001089681044179,0.0049727380378581,0.0001089681044179,-0.0030085663843511
2020-06-09,0.0006623319112207353,0.0,0.001177276743089,0.0,0.0006505517202073
2020-06-10,-0.001146034064022901,0.0001091523724949,0.0063283178674575,0.0001091523724949,-0.0078929080154256
2020-06-11,-0.0035755907477953565,-0.0002180847996855,-0.0102187037617185,-0.0002180847996855,-0.0002853746739311
2020-06-12,0.0001385029847457844,0.0002181323710399,-2.1042794550794492e-05,0.0002181323710399,0.0002181323710399
2020-06-15,0.0004544246705672161,0.0,0.0013649118860463,0.0,0.0
2020-06-16,0.0005654733577319189,0.0,0.0016984581982475,0.0,0.0
2020-06-17,0.00030322345154152475,0.0,0.0009107632572422,0.0,0.0
2020-06-18,0.00011010474311397063,-0.0001091404595549,0.0005493853698369,-0.0001091404595549,-0.0001091404595549
2020-06-19,0.0006536069489439032,0.0,0.0019631766301386,0.0,0.0
2020-06-22,0.0006851529670244984,0.0,0.0020579283851036,0.0,0.0
2020-06-23,0.0008358811472187619,0.0,0.0025106561924484,0.0,0.0
2020-06-24,-0.0018208064835288375,0.0,-0.0054689821493551,0.0,0.0
2020-06-25,0.0012304920252274704,0.0001091523724949,0.0034772129542395,0.0001091523724949,0.0001091523724949
2020-06-26,-0.006894820383960054,-0.0001091404595549,-0.0022563867633983,-0.0242518426067792,-0.0001091404595549
2020-06-29,0.004394626799128893,0.0,0.0020987089543095,0.0146980756433259,0.0
2020-06-30,0.0046584902010639,0.0,0.0043178828065769,0.0128091707357109,0.0
2020-07-01,0.0017481982601390532,0.0,-3.968309357272703e-05,0.0070048871280616,0.0
2020-07-02,0.0017127843844684638,0.0001091523724949,0.0008490613903334,0.0055069156578104,0.0001091523724949
