,VOLT_RP,DONCHIAN_BO,VRP,BOND_DIP,STK_SHARPE
2014-07-18,0.019887428213481204,0.015879835998338532,0.015379835998338531,0.0,-9.671269594808632e-05
2014-07-21,0.012192951613573057,0.01106883325354513,-0.0005,0.0039400660904618245,0.007699250678290049
2014-07-22,0.008822970068392756,0.010864036958835976,0.0,0.0024528985712426454,0.0033795782731933072
2014-07-23,0.0025589212465748938,0.008928733064593075,0.0,0.0,-0.020388569933940715
2014-07-24,-0.01619040514642085,-0.015241004670725422,0.0,0.0,-0.010336803006144814
2014-07-25,0.004500709100256379,0.0034946462634455333,0.0,-0.0053833721525401446,0.0035866127718461992
2014-07-28,0.0017594321995247212,0.0029022305259920333,0.0,-0.002460080813396548,0.0027055901485181885
2014-07-29,-0.0032606319905400484,0.0031418764234527607,0.0,0.0,-0.0028644590366119663
2014-07-30,-0.023530109696539226,-0.018791661583621888,-0.01929166158362189,0.0,-0.011006777421634561
2014-07-31,-0.03008681758542733,-0.028643497862907874,-0.028643497862907874,-0.0005,-0.014866804080175022
2014-08-01,0.020281061936950014,0.0014701036660600408,0.0014701036660600408,0.0,0.003954463127452758
2014-08-04,-0.0046732446456868425,0.00034541949786714987,0.00034541949786714987,-0.001477778432572518,-0.0007521968702221436
2014-08-05,-0.0032130372572313232,-0.019853179317278702,-0.0005,-0.00024488590033566737,-0.0146819143019731
2014-08-06,0.013643096265951365,0.019814997397068712,0.01931499739706871,0.0,0.012631818862229327
2014-08-07,0.025950177337576395,-0.0005,-0.011312570921712561,0.021291849894978787,-0.009615670236200647
2014-08-08,0.00343453717658201,0.0,0.017992685995108726,-0.00646992170753613,0.010862663413032391
2014-08-11,-0.0034604830952400523,0.0,-0.0005,-0.006512470644642554,0.0019465202284496552
2014-08-12,0.01849829768776426,0.0,0.0,0.009711073994670194,0.003184298697042065
2014-08-13,0.01397522927978216,0.0,0.0,0.0009622726346447674,0.0076207151594924315
2014-08-14,0.008972890159336049,0.0,0.0,0.006004981575897572,0.003464093588752193
2014-08-15,0.008605702829121951,0.0,0.0,0.0014325181567702572,0.0026716936730998954
2014-08-18,0.00760222252689798,0.010229696698895896,0.0,-0.0030996008029237077,0.007943084037016223
2014-08-19,-0.004560770018805666,0.00434307654341648,0.0,-0.008132043992481908,0.000711575064550951
2014-08-20,-0.008781578596020346,0.00352351943816287,0.0,0.0033759755691928905,0.004844697517736685
2014-08-21,0.0018576102427388334,0.003112165804522782,0.0,-0.002403074860822141,0.0030329042350621723
2014-08-22,0.014909550775526921,0.011852452307814287,0.0,0.004818073366489983,0.004536831271105113
2014-08-25,0.010358670134565411,0.0005505320951684212,0.0,0.0,-0.0005816813556979605
2014-08-26,0.0008607731296047421,-0.0003932313150555311,0.0,0.006952962473473878,-0.0018874020833506088
2014-08-27,-0.0022302116691926624,-0.006916944873849418,0.0,0.0,-0.0030801760639235015
2014-08-28,0.007092434899043096,0.008864981441651043,0.0,0.0023804736904287083,0.0063748666643207216
2014-08-29,-5.744184095426541e-06,0.0,0.0,0.0,-0.0002
2014-09-01,-0.018782482524139298,0.00808110872635548,0.0,-0.015439406125166921,0.00044226669878491
2014-09-02,0.0046397816607895185,0.005681243224221477,0.0,-0.0012061215787916302,0.0013272191653851853
2014-09-03,-0.01394859837960938,-0.012072352816052456,0.0,-0.0036231722723946147,-0.008917484184304892
2014-09-04,-0.0077051449274816615,-0.0032118820836126716,-0.0037118820836126716,0.005090748908057829,-0.0022386670497569934
2014-09-05,0.018855364114557384,0.006522685355681679,0.006522685355681679,0.013025053161441758,0.006814450637527925
2014-09-08,-0.006059434954283255,0.00304516731758242,0.00304516731758242,0.0,0.0033791395154658677
2014-09-09,-0.024082412426591822,-0.013232746060306444,-0.013232746060306444,0.0,-0.004891830499157624
2014-09-10,-0.02513583618643029,0.004733136163834306,0.004733136163834306,-0.0005,0.0072197029645944665
2014-09-11,-0.01070155129920564,0.005574011100183407,0.005574011100183407,0.0,0.0026536476408365764
2014-09-12,-0.01088868113185235,-0.006714531408405722,-0.006714531408405722,0.0,0.0020848428090803456
2014-09-15,-0.040495912085665366,-0.028769057679438603,-0.028769057679438603,0.0,-0.0038426502441324837
2014-09-16,0.03813652660539658,0.024926914573356163,0.024926914573356163,0.0,0.009638721023251806
2014-09-17,-0.012153775616388628,0.009475555049578643,0.009475555049578643,0.0,0.0073427153203626805
2014-09-18,0.023718470539425975,0.016974791115494936,0.016974791115494936,0.0,0.003332004223658025
2014-09-19,-0.025171402735004397,-0.014460290837033929,-0.014460290837033929,0.0,-0.0053861411457991615
2014-09-22,-0.007473172560576925,-0.02115077643340313,-0.02115077643340313,0.0,-0.004697452903219657
2014-09-23,0.0007662899435393167,0.00358806710516979,0.00358806710516979,0.0,-0.0016146078968305002
2014-09-24,0.009568000212588478,0.013426546366779979,0.013426546366779979,0.0,0.004021974018292962
2014-09-25,-0.02474360376142746,-0.03002477974938822,-0.03002477974938822,0.0,-0.011448902267408245
2014-09-26,0.004722574927668726,-0.0005,-0.004930337841606902,0.0,-0.0013252465451334848
2014-09-29,0.009462643469743575,0.0,0.02331069123263374,0.0,0.012441703674403781
2014-09-30,-0.0033447961158610197,0.0,-0.00785794011192631,0.0,-0.0028586398190908247
2014-10-01,-0.012417035699348968,0.0,-0.027119847121362284,0.0,-0.01307278778492189
2014-10-02,-0.01337535639836485,0.0,0.010854407217146367,-0.01104142306110617,0.0002490808196465857
2014-10-03,0.009458725626543055,0.0,0.014154351987347491,0.0009686881613004683,0.009230083561736378
2014-10-06,0.007464446492432575,0.0,-0.0005,0.018383838111255546,-0.010388562884017372
2014-10-07,-0.0035527129496288,0.0,0.0,0.009501163340073449,-0.010011616341985774
2014-10-08,0.03366371012156795,0.0,0.03386788459632689,0.007529619913785979,0.024556104284138104
2014-10-09,-0.02590953255570506,0.0,-0.0005,2.187774406081644e-08,-0.02229663634192958
2014-10-10,-0.01689478638738404,0.0,0.0,0.012844438379675749,-0.013578263186029883
2014-10-13,0.0018912448665944087,0.0,-0.015659558099745896,0.008761770796647639,-0.017782272007617506
2014-10-14,-0.051066839345538746,0.0,-0.04270825781968979,-0.0505144940568355,-0.02519696330863537
2014-10-15,0.03269159125002937,0.0,-0.024537844483444538,0.07197915069644867,-0.007253950767324514
2014-10-16,0.025509485267393474,0.0,0.057646385937853095,-0.00853368789421971,0.0275572237540719
2014-10-17,0.009207862507552924,0.0,-0.0009009043501173597,0.006794999472077068,0.004711763017948202
2014-10-20,0.0335492889283511,0.0,0.05599657755447951,0.0,0.026288755827260868
2014-10-21,-0.0031844561413599953,0.0,-0.0005,-0.02497172287553373,0.0140143052348384
2014-10-22,-0.0008764822697523545,0.0,0.0,0.011536686622972914,0.003598390891301274
2014-10-23,0.006836225224427998,0.0,0.0,0.0,0.014916390028317017
2014-10-24,-0.0119158594880398,0.0,0.0,-0.01824795663603751,0.0074623812274397855
2014-10-27,0.0089194589761817,0.0,0.0,-0.00255596547712178,0.015387732497055318
2014-10-28,-0.000717933952653838,0.0,0.0,0.0,0.005045891865783235
2014-10-29,-0.020575961958680833,0.0,0.0,-0.0016309009392423413,0.003929576739560448
2014-10-30,-0.010356074347373165,0.0,0.0,-0.006066197943786156,0.02242204160832939
2014-10-31,-0.004055717189118609,0.0,0.0,-0.00938948624194702,-0.011193685691575417
2014-11-03,-0.002528960704885776,-0.003001790059121767,0.0,-0.00047394448820092805,-0.004408757743439917
2014-11-04,-0.004251804282297047,0.01253910336063302,0.0,0.007586661233517145,0.00795420271611751
2014-11-05,-0.0073251377127277195,-0.01305962566213581,0.0,0.0,-0.01066805187993143
2014-11-06,0.020845047294523623,0.010038692313690811,0.0,0.013882087172960134,0.008305683945600452
2014-11-07,-0.002514601931708629,-0.004291314531464696,0.0,-0.014620199943052636,0.0009774835241952665
2014-11-10,-0.003106030097871063,0.0071077942314952125,0.0,0.0,0.006399495224644959
2014-11-11,-0.0021864283087189513,-0.0026283254240472287,0.0,-0.010362745228099657,-0.004279400910065002
2014-11-12,0.009486205068300746,0.015582600199189667,0.0,0.0,0.005424592054268641
2014-11-13,-0.0009646619063006749,0.003854686132914509,0.0,0.0026175246191904034,-0.0009202723249220002
2014-11-14,0.017158113800545733,0.0022150151713209443,0.0,0.0,-0.01271895973697126
2014-11-17,0.01855487028184754,0.00022102086456277092,0.0,0.01566574502694884,0.005582697117144387
2014-11-18,0.010643968213134432,0.011048855139742075,0.0,0.0018695493023088705,0.01422040772692741
2014-11-19,-0.016002178749297873,-0.015008126945915912,0.0,-0.0016324379019844182,0.0013630126327753625
2014-11-20,0.03818712007723236,0.03557739111047642,0.03507739111047642,-0.004672915105247699,0.011940745905333916
2014-11-21,-0.011250480527679012,-0.00857096663514667,-0.00857096663514667,-0.00023492259059665344,-0.006028007705966232
2014-11-24,0.030882694998678312,0.012967471585516588,0.012967471585516588,0.01972286232437548,0.007545354998143195
2014-11-25,0.016663485012632102,0.002133635531667677,0.002133635531667677,0.018880906442228396,-0.006601763616869993
2014-11-26,-2.184488427692488e-05,0.0,0.0,0.0,0.0
2014-11-27,-0.014828727512469513,0.016606142454000272,0.016606142454000272,-0.14350279037561808,0.009256485614839206
2014-11-28,0.0346701420270308,-0.0018849352699708,-0.0018849352699708,0.1680740203296487,0.004556065118818853
2014-12-01,-0.020566982299111077,-0.015456751273104974,-0.015456751273104974,-0.01852292511021525,0.004897659155295276
2014-12-02,0.011860282489929742,0.008808756418875907,0.008808756418875907,-0.010816898055608704,0.002644607331969384
2014-12-03,0.0004327533154766722,-0.0009153040108696997,-0.0009153040108696997,-0.0002326273066471929,0.0028720948465479346
2014-12-04,0.0025210769193125125,0.00422887417909501,0.00422887417909501,-0.0023272924547944607,-0.0011827154050547681
2014-12-05,-0.011087299940587377,-0.007720533753106773,-0.007720533753106773,0.003732517748243458,0.0038999366866053985
2014-12-08,-0.037442151282971625,-0.033385148467470316,-0.033385148467470316,0.024866100490872567,-0.0010359988667832277
2014-12-09,0.040891252308508694,0.02744064809693647,0.02744064809693647,0.014285479577655913,0.004370112900913426
2014-12-10,-0.03470190603229344,-0.023004231432584565,-0.023004231432584565,-0.009836580875127732,-0.009936834469502843
2014-12-11,-0.010798218770609542,-0.015454261024721583,-0.015454261024721583,0.0282231378562805,-0.010592170693216208
2014-12-12,0.0032971283132520626,0.007922652476335834,0.007922652476335834,-0.0037330201542863373,-0.0016736582111562814
2014-12-15,-0.04134967753955189,-0.0005,-0.04363495177776233,0.0061715108222000215,-0.012151562644325974
2014-12-16,-0.02137720317091648,0.0,-0.018127391750986543,-0.0017525556229164296,-0.0006118098314686018
2014-12-17,0.05157867583323292,0.0,0.06508675939894593,-0.028527719324559775,0.03273990297360503
2014-12-18,0.013055294677120067,0.0,0.02034489623568736,-0.0024846873892354626,0.00898118025622714
2014-12-19,0.0005954358457058447,0.0,-0.0005,-0.003623070067394818,-0.004056803145282695
2014-12-22,0.0024165446328169855,0.0,0.0,0.0011364036347036865,0.005939809191915169
2014-12-23,-0.007585945069988726,0.0,0.0,0.0009080798233860321,-0.012524879367332663
2014-12-24,-3.6455061390461565e-06,0.0,0.0,0.0,0.0
2014-12-25,0.00760593503612366,0.0,0.0,-0.02426864509172444,0.006306365418224824
2014-12-26,0.0030431743441215256,0.0,0.0,0.0,-0.004268922521929164
2014-12-29,0.0034001642349720017,0.0,0.0,0.03207823085625461,-8.232254441964404e-05
2014-12-30,-0.0037327766774061058,0.0,0.0,-0.007207284478642273,0.0007323930157933978
2014-12-31,-0.00015373579433870492,0.0,0.0,0.0,0.0
2015-01-01,-0.01810604419698511,0.0,0.0,0.0070328824344918495,-0.008484916883191062
2015-01-02,0.005513405025492962,0.0,0.0,0.022527410667371184,-0.01493423322834815
2015-01-05,0.009328050818359102,0.0,0.0,0.034148138566029385,-0.001668074653444851
2015-01-06,-0.014384296390408597,0.0,0.0,-0.01363406822214197,0.0011076273305168365
2015-01-07,0.015527389263098396,0.0,0.0,-0.0056158276930877715,0.024025929679893254
2015-01-08,0.01981307559466016,0.0,0.0,0.011077704077465222,0.007107367667883248
2015-01-09,0.0005883426245127803,0.0,0.0,0.012244456591460784,-0.006117344518142986
2015-01-12,0.0038522895593147196,0.0,0.0,0.00021244856533564338,0.0015971134325197813
2015-01-13,-0.009142770299064242,0.0,0.0,0.031614867661299506,-0.023881536983280882
2015-01-14,0.014279601540968682,0.0,0.0,-0.00925522386213462,0.010243368177890467
2015-01-15,-0.006350266421193485,0.0,0.0,0.021797694209739316,-0.008321193634292647
2015-01-16,-4.188746411261019e-05,0.0,-0.0005,0.0,-0.0004
2015-01-19,0.027943840180037212,0.0,0.039587323425710697,-0.019910768014550828,0.0192146317800745
2015-01-20,0.008710732359277457,0.0,-0.0024274143417473137,0.007462931407035134,-0.005255260303612542
2015-01-21,0.007743106065374284,0.0,0.023723831654800742,-0.019547579658974912,0.008143454331636503
2015-01-22,0.02483801380000093,0.0,0.02941417022961157,0.01888766870929226,0.008671386414535465
2015-01-23,-0.004934640902430434,0.0,-0.0005,-2.0409627055073543e-07,-0.005412415644641122
2015-01-26,-0.016555506108149907,0.0,0.0,0.004531436131005817,-0.002127174186458247
2015-01-27,0.012873608891323633,0.0,0.0,0.014968267651053635,0.005072360657307784
2015-01-28,-0.03471214686430068,0.0,0.0,-0.008080600125062731,-0.016775886228119142
2015-01-29,0.015404713953902235,0.0,0.0,0.016293341104628878,0.0035995877415448303
2015-01-30,-0.0026073160508297936,0.0,0.0,0.002404663848681654,-0.022282522491125858
2015-02-02,0.0006263531201559654,0.0,0.0,-0.022990702484042225,0.006744881908534395
2015-02-03,-0.003926832931792363,0.0,0.0,-0.010640484897412428,0.005735905041145229
2015-02-04,0.005171559444733355,0.0,0.0,0.00455017698239879,-0.001236908866535158
2015-02-05,-0.004054580323568022,0.0,0.0,-0.011118041085275365,-0.0014191073181352154
2015-02-06,-0.023362408042784086,0.0,0.0,-0.015406694827034162,-0.00426774940785719
2015-02-09,0.0010563750829207972,0.0,0.0,-0.014591215710126226,-0.0030956515672925454
2015-02-10,0.008789273961774756,0.0,0.0,-0.01008564569128767,0.009912782892808681
2015-02-11,0.011256576731540542,0.0,0.0,0.008020402934559856,0.005266616667932445
2015-02-12,0.009967863708110591,0.0,0.0,-0.005376113676782257,0.005490051236250525
2015-02-13,-6.620576667567824e-06,-0.0005,0.0,0.0,-0.0002
2015-02-16,-0.01250562754231796,0.010801595790617124,0.0,-0.024648556540255218,-0.007031611761787726
2015-02-17,-0.003361254864296619,-0.00027353778364958004,0.0,-0.0019954087285650735,0.0049424772785817694
2015-02-18,0.01199086542394083,0.003905580333184,0.0,-0.0005,0.002443599410155062
2015-02-19,0.0036529882249513,0.009828590531086867,0.0,0.0,-0.0014515677263436276
2015-02-20,-0.001136395437589459,0.01392347182775544,0.0,0.0,0.009908733978343909
2015-02-23,0.007281467529671215,0.00013356248751561495,0.0,0.0,0.008770831135771439
2015-02-24,0.01317076629207996,0.0009329595582638905,0.0,0.0,0.0012391347167494127
2015-02-25,0.002003548063978535,-0.0002662801471510212,0.0,-0.004778189751839024,-0.006251873023502231
2015-02-26,0.00827395708733851,0.0075934609053625035,0.0,0.00021499467997521116,-0.00019163534788264587
2015-02-27,-0.007530671970843327,-0.004627383283221986,0.0,-0.0005,-0.002471936396695607
2015-03-02,-0.0036874796732738017,0.008168952715257527,0.0,-0.028277820302812062,0.00985809754789697
2015-03-03,-0.018275925301602013,-0.009618196400692502,0.0,-0.0005,-0.003392158493693187
2015-03-04,0.005772864226295592,0.003858289759815392,0.003358289759815392,0.0,0.002030091136062273
2015-03-05,-0.03086492026890345,-0.0041743847473192375,-0.0041743847473192375,0.0,-0.004255094331718556
2015-03-06,-0.024653058320549117,-0.016501511168414473,-0.016501511168414473,0.0,-0.011666894502577586
2015-03-09,-0.009384062422265117,-0.012516160257529108,-0.012516160257529108,0.0,-0.0028471277150870387
2015-03-10,-0.022290973671152237,-0.020347832861148385,-0.020347832861148385,0.0,-0.004154138155012444
2015-03-11,-0.007317091465475362,-0.016085251564358694,-0.016085251564358694,0.0,0.002578242956249998
2015-03-12,0.004097153655140394,0.013220611056916853,0.013220611056916853,0.0,0.00930599265885539
2015-03-13,0.00913958468883366,-7.017777278361947e-05,-0.0005,0.0,0.003014080355105265
2015-03-16,0.00424265008895372,0.012698334213197215,0.012198334213197215,0.0,0.007309194105118521
2015-03-17,0.014092417015470224,0.00311702453621554,-0.0005,0.0,-0.0028766934260615828
2015-03-18,0.0477435363559467,0.02783208855488173,0.0,0.0,0.008815076087639297
2015-03-19,0.015005663974205925,0.01666320529095655,0.0,-0.011381013244737892,0.006083535484821034
2015-03-20,0.00793744247737163,-0.0038997054391132213,0.0,0.00994276869561661,-0.0036944876383177227
2015-03-23,0.00018627609537780123,-0.003582727832908472,0.0,-0.0014659633556862728,-0.004100306430379597
2015-03-24,0.004576609928827734,-0.0033338660636310635,0.0,0.006292838650485244,0.0006053428170264439
2015-03-25,-0.057377469333541174,-0.06437156321705018,0.0,-0.012924581403490731,-0.02933800092475418
2015-03-26,0.0029557231343005997,0.008715919017075358,0.0,-0.0010556035155375731,0.0039012754020048
2015-03-27,0.007108821160809334,0.021035624247903062,0.0,-0.0005,0.02402676030733735
2015-03-30,0.0019474436261311583,0.0049249348903603885,0.0,-0.005137194891809915,-0.0038024622654886818
2015-03-31,0.004151541077128117,-0.01635937174272417,0.0,0.022659822497874016,0.0004510834389251705
2015-04-01,-0.0028789876270270964,-0.007999853928219447,0.0,-0.00600537358848896,-0.0031464067096840685
2015-04-02,-4.1303652380609096e-05,0.0,0.0,0.0,0.0
2015-04-03,0.007954992444007129,-0.012662825927825527,0.0,0.012291656605817547,-0.005180676695136288
2015-04-06,0.006433362851351634,0.027656315904940776,0.0,-0.015229505580221181,0.01641887917472782
2015-04-07,-0.003572870890905542,-0.0018127734790414074,0.0,-0.0008360334140528058,-0.004136200950080249
2015-04-08,0.0011396301556200186,0.014109125121106514,0.0,0.0018825195700005182,0.0036100076334597557
2015-04-09,0.0073749332532782865,0.012810815569040956,0.0,-0.015657494642218106,0.006010859970563876
2015-04-10,0.04300311093743347,0.010336731318909331,0.0,-0.0005,0.004687083633623447
2015-04-13,-0.03434323803508429,-0.008683136421368198,0.0,-0.03888479460401467,-0.009374099706326166
2015-04-14,0.0007446846723326975,0.0016296347536999267,0.0,0.0016632397836298107,0.0032466751109485824
2015-04-15,0.00486012337258748,0.0014913091978772108,0.0,-0.0037359733602386758,-0.0009812380308982687
2015-04-16,-0.007313528399835629,-0.016447588163341798,0.0,0.010208783831471058,-0.01039040663447135
2015-04-17,-0.010051555979212734,-0.0025463272910996038,0.0,-0.005362412702835884,-0.0016265627073525745
2015-04-20,0.023371690127648465,0.031046999616910487,0.0,0.0024883098304342433,-0.0034987167508010236
2015-04-21,-0.008760963616748971,0.002476034401908578,0.0,-0.015512238810226564,0.00021892105788476888
2015-04-22,-0.008532109279309648,-0.0008678522201002181,0.0,-0.0014705818711796548,-0.006194753285038002
2015-04-23,0.03065763175918404,0.035542854738982665,0.0,-0.0005,0.0060567612567766545
2015-04-24,0.009528498692932938,0.01354822878997175,0.0,-0.002379487529325874,0.0007552631876525997
2015-04-27,0.012989315126295583,-0.011266527677514238,0.0,0.0188279084271461,-0.012219615196987423
2015-04-28,-0.030384633506315317,-0.01706083317452045,0.0,-0.03326407900833317,-0.00376281548111086
2015-04-29,-0.033364137220279345,-0.011919904513275736,0.0,-0.0005,-0.012574911837178581
2015-04-30,-0.017720060617943446,-0.013191081828632822,-0.013691081828632823,0.0,-0.010221632426849057
2015-05-01,0.02060050028869583,0.02539111172154751,0.02539111172154751,0.0,0.006533902702723716
2015-05-04,-0.010662236534198307,-0.010940197601309265,-0.0005,0.0,0.0021551649547526977
2015-05-05,-0.02279241057902129,-0.02192338928398041,0.0,0.0,-0.009147516631509745
2015-05-06,-0.027167308118815393,-0.01774231603771914,0.0,0.0,-0.002332230464563678
2015-05-07,0.049196668137664434,0.033092435005348975,0.032592435005348974,0.0,0.015454293768799945
2015-05-08,-0.007045102839769966,0.005805783334393633,0.005805783334393633,0.0,0.0043301544832656585
2015-05-11,-0.030201832431895986,-0.02103218692703568,-0.0005,0.0,-0.00541872171433393
2015-05-12,0.024573418602775246,0.011927766798822237,0.0,0.0,0.01409618133652826
2015-05-13,0.016987086068808784,0.010983917219471673,0.0,0.0,-0.0009397894359314928
2015-05-14,0.0172080882028666,0.018549430150565316,0.0,0.0,-0.0007471714368575632
2015-05-15,0.0021018229338480936,-0.00917095922361888,0.0,0.0,0.002644977884095168
2015-05-18,-0.013892541898914017,0.014507022327759023,0.0,0.0,0.012119860587985578
2015-05-19,0.0020570397262808884,-0.0031707657431573333,0.0,0.0,-0.003369778569300164
2015-05-20,0.00047738134871541036,-0.002855773602239764,0.0,0.0,-0.0047812361683791105
2015-05-21,0.006539424236286389,0.011196063719143723,0.0,0.0,-0.0019081271561459888
2015-05-22,-1.4356030448472334e-05,0.0,0.0,0.0,0.0
2015-05-25,-0.007769471292390081,-0.004634651763032238,0.0,0.0,0.008573756318834126
2015-05-26,-0.011166309726773524,-0.01215890188890767,0.0,0.0,-0.006846606362069952
2015-05-27,0.020879212243892026,0.02199820959323695,0.0,0.0,0.0067950518252556606
2015-05-28,0.004869590977021531,-0.002434694468126386,0.0,0.0,0.0058545761538645325
2015-05-29,0.0037216924907731565,-0.00012798917929834897,0.0,0.0,0.011347746054790298
2015-06-01,-0.028984225764312265,-0.011303686290817572,0.0,0.0,-0.004140877184173753
2015-06-02,-0.004231106824303292,0.01013365270478106,0.0,0.0,7.00093400726855e-05
2015-06-03,-0.019265756371124106,-0.014662656630915594,0.0,0.0,-0.009378395502591232
2015-06-04,-0.02707403864796751,-0.005612648765066952,0.0,0.0,-0.005961354956801944
2015-06-05,0.006569434504482726,-0.0038066584786923263,-0.004306658478692327,0.0,0.011060434713858026
2015-06-08,-0.020490824030711202,-0.02385064516708424,-0.02385064516708424,0.0,-0.009517166742754891
2015-06-09,0.009992294186801151,0.008234755479365585,0.008234755479365585,0.0,0.010466100473968743
2015-06-10,0.0199940678426128,0.02758066626543476,0.02758066626543476,0.0,0.015306114544843296
2015-06-11,-0.008362276823910782,-0.014853669774795075,-0.0005,0.0,-0.007015711506668331
2015-06-12,-0.006427814464304659,-0.020764338625466006,0.0,0.0,-0.01614438133247362
2015-06-15,-0.0013537306789098867,0.0027011532834653185,0.0022011532834653185,0.0,0.03334054285672672
2015-06-16,0.01533164012729837,0.01656791637536159,0.01656791637536159,0.0,0.009504486145385594
2015-06-17,0.029700782334270207,0.009142798927462836,0.009142798927462836,0.0,0.0036013794224181825
2015-06-18,0.025425753623151505,0.02310900252665471,0.02310900252665471,0.0,0.008024634590484124
2015-06-19,-0.012924043159655878,0.004235203985157199,-0.0005,0.0,0.008481712513649663
2015-06-22,-0.012602029612885106,0.0014059179369909636,0.0,0.0,0.0001152331430707143
2015-06-23,-0.007876244400123439,-0.003062991461387554,0.0,0.0,0.005128070909058381
2015-06-24,-0.0003469125786638503,-0.0005119773437940456,0.0,0.0,-0.009049534657898553
2015-06-25,-0.01711127234986272,-0.011911130238333123,0.0,0.0,0.002192986829203437
2015-06-26,-0.022542728130621213,-0.03486672397687596,-0.03536672397687596,0.0,-0.021658174755464613
2015-06-29,-0.012357767213266903,-0.010206839413931745,-0.010206839413931745,0.0,0.005732321600543534
2015-06-30,0.003704894280928181,-0.0005,0.01180432771785922,0.0,0.005482608347117336
2015-07-01,-0.001841486494840761,0.0,0.0005368802143339568,0.0,-6.534125385846432e-05
2015-07-02,-1.403034166893094e-05,0.0,-0.0005,0.0,0.0
2015-07-03,-0.0034165769210307505,0.0,-0.017120191370882443,0.0,-0.011694107930317598
2015-07-06,0.011760674827811545,0.0,0.009540655348095672,0.0,0.0069994944803203115
2015-07-07,-0.010122618633909867,0.0,-0.011475685261542301,0.0,-0.012274369914657225
2015-07-08,0.0030911130685769106,0.0,-0.0005,0.0,0.005404145927484439
2015-07-09,-0.015604631491742522,0.0,-0.0011796062042375706,-0.023441946150064952,0.018150426650202965
2015-07-10,0.004770116813757414,0.0,0.021351827829608983,-0.0005,0.005866002251791991
2015-07-13,0.02168128147969219,0.0,-0.0005,0.0,0.011494296999009213
2015-07-14,0.004823453142532499,0.0,0.0,0.0,-0.0006065460544132598
2015-07-15,0.005502514957708258,0.0,0.0,0.0,0.024458389834132264
2015-07-16,0.014322990253889521,0.0,0.0,0.0,0.012462807866891515
2015-07-17,-0.015789365959672997,0.01826536320334199,0.0,0.0,0.0024189098107515686
2015-07-20,-0.006926693302495294,0.002060139615217338,0.0,0.0,-0.008653642852739174
2015-07-21,-0.027093090534441967,-0.032409946436488424,0.0,0.0,-0.0014192917190013702
2015-07-22,0.011289623530862618,0.010748350236578164,0.0,0.0,0.004836615286603974
2015-07-23,-0.005830023122134374,0.0004948423780180011,0.0,0.0,0.034309217435295344
2015-07-24,-0.007196054237081935,-0.041033674380372864,0.0,0.012725736765833717,-0.03197205786113262
2015-07-27,0.0009171865697934347,0.0038665949728988736,0.0,-0.005309970819116883,0.0035150421037100977
2015-07-28,0.003806410075637461,0.012068485192764822,0.0,-0.004892797179996022,-0.0025572076882544926
2015-07-29,-0.010974411414512353,-0.001395423258756523,0.0,-0.004470462687856558,0.003221430505973766
2015-07-30,0.02863720238646737,0.020960175147732185,0.0,0.017512415441754747,0.016373071199139312
2015-07-31,-0.0018763077916553095,-0.008461028702481554,0.0,0.00948805761268523,0.0043525536746423345
2015-08-03,-0.0052933619402581265,-0.0072779657042721935,0.0,-0.0017488561744996023,-0.00486827502066809
2015-08-04,-0.005677226301336671,0.007963369714377944,0.0,-0.017735717601818468,0.01066190550409352
2015-08-05,0.0034573128117406644,0.0055180469686511024,0.0,0.0037897204189720757,0.003284833361960815
2015-08-06,-0.018334949345770235,-0.03791464570194525,0.0,0.005329654837000097,-0.016628840021958503
2015-08-07,0.01574547934392176,0.01425972698752176,0.0,0.0024300114723376787,0.01594486504708961
2015-08-10,0.022891818969856866,-0.0005112912906356515,0.0,0.01983209467441327,-0.02464616030763802
2015-08-11,-0.012293840990179626,-0.028388430230868567,0.0,0.00669860463226013,-0.0031488035673816524
2015-08-12,0.008654021737786876,-0.0005,0.0,-0.012234168985617244,0.001191691193166955
2015-08-13,-0.015913549965235547,0.0,0.0,-0.017601268400419756,0.005644501796294121
2015-08-14,0.012683488927484677,0.0,0.0,0.017252854236301296,0.0011680472683417652
2015-08-17,0.005441621887964181,0.0,0.0,-0.008480363167291394,0.016137006986068327
2015-08-18,-0.007178780529139312,0.0,0.0,-0.0052629211775963025,-0.00917288138807133
2015-08-19,0.012333845265229423,0.0,0.0,0.025573174775411767,-0.01228543111007645
2015-08-20,-0.04009479701264832,0.0,-0.06456337580377708,0.010318036880995418,-0.06335559546549366
2015-08-21,-0.11914031096853604,0.0,-0.21015422562917452,0.04127670965652652,-0.11052775674802205
2015-08-24,0.05256907466705847,0.0,0.178155885754663,-0.044135864573796035,0.09516882046489483
2015-08-25,-0.02914213169072849,0.0,-0.02294825401933831,-0.002778906729589359,-0.01433999267395616
2015-08-26,0.019241402159233218,0.0,0.07030608044054643,-0.017577649946555196,0.04752795396807095
2015-08-27,-0.02673245222862641,0.0,-0.0005,-0.07418707106632938,0.0029969316237918875
2015-08-28,0.04274893018305131,0.0,0.0,0.09285891539887414,-0.0027323519303717792
2015-08-31,-0.01361833327749602,0.0,0.0,-0.011430084400050333,-0.038872660679969466
2015-09-01,0.002852849755878976,0.0,0.0,0.0030546494513847833,0.00639386597299756
2015-09-02,0.0029489722070869754,0.0,0.0,0.005219264497481557,-0.001787439061194696
2015-09-03,-0.014534326895589247,0.0,0.0,0.006707012804402668,-0.02455858943065916
