,N26_OVN,N18_LO,N27_OVN,N28_WOVN,BTC_OVN,REV_5D,REV_21D,MEGA_ERC
2019-01-08,-0.0001250301865207,0.0,0.0062105929517406,-0.000126115931642,0.0003009138120301795,0.011317457033632839,0.007786912790193468,0.0016255055322978082
2019-01-09,-0.0004537794934295,0.0,0.0010846261493725,-0.0004577200527845,-0.0003253217238903812,-0.01646299430247046,0.012063888096668652,-0.0002759503528377475
2019-01-10,0.0002649232482548,0.0,-0.0063718484909996,0.0002662740031643,-0.0007193171655340276,-0.0031605888464120713,-0.0034047528387093247,-0.0010742053850402663
2019-01-11,0.000626996321612,0.0,-0.0012956258816099,0.0006305469075356,-0.0018344061849341893,-0.00630616386958601,0.003230216593874713,-0.0005197884582081779
2019-01-12,0.0,0.0,0.0,0.0,-0.000606399538277624,0.0,0.0,-0.00016841496632624808
2019-01-13,0.0,0.0,0.0,0.0,-0.0011644800062199918,0.0,0.0,-0.0003234103073233915
2019-01-14,0.000120428013022,0.0,-0.0036297888295978,0.0001224206693531,0.0007265599919081271,0.006482255742385369,0.0029186418677325516,0.00035420942996508477
2019-01-15,0.000389226360554,0.0,0.0123019448081341,0.0003907071591304,-0.0009953889956449409,-0.0030132065236698866,0.006001718454069572,0.0012933923391708073
2019-01-16,-0.0002306164179007,0.0,0.0026916386406612,-0.0002335667033339,-0.00027016048285394235,0.0002819533691797102,0.005493218581823201,0.0004215597591887642
2019-01-17,-0.001003603331927,0.0,-0.0023628795050451,-0.0010142144392552,-0.0013579305944569349,-0.0005345700322675119,0.009712616464654912,-0.0004920354047690826
2019-01-18,0.0001541282211236,0.0,0.0009976223188852,0.0001554666496168,-0.0006558995123113194,0.006444541373181304,0.005981130907279087,0.0006137171921764147
2019-01-19,0.0,0.0,0.0,0.0,-0.0019930742579181144,0.0,0.0,-0.0005535352731078705
2019-01-20,0.0,0.0,0.0,0.0,-0.0013374030330634552,0.0,0.0,-0.0003714361119366227
2019-01-21,0.0,0.0,0.0,0.0,-0.0006779690939888168,0.0,0.0,-0.00018829193448707598
2019-01-22,-0.0005374464560976,0.0,-0.0007522255380305,-0.0005430652591448,-0.0007659852456018408,-0.004830868487455142,-0.00631880986106378,-0.0010739960912847261
2019-01-23,-0.0001916360555363,0.0,-0.001511909795221,-0.0001933001969582,-0.00022812886827111535,-0.00980689684467363,0.00023823575151590143,-0.0007426323686878912
2019-01-24,0.001493598004434,0.0,-0.0083795898570145,0.001503721288285,-0.000673718649606136,0.01849070874891935,0.01593629248662222,0.00130793057325046
2019-01-25,-0.0002557702749756,0.0,-0.0016816771617057,-0.0002570348474202,0.0013120372401246865,-0.00306615197510689,0.004019245961013253,0.0001727954966198723
2019-01-26,0.0,0.0,0.0,0.0,-0.0005140389989827794,0.0,0.0,-0.0001427637312356073
2019-01-27,0.0,0.0,0.0,0.0,0.00011813493083806569,0.0,0.0,3.2809540811255964e-05
2019-01-28,0.0006483853625084,0.0,-0.001947244650654,0.000653059245565,-0.0004114436832234887,0.006404843868445957,-0.006211018591449602,-9.650658251940858e-05
2019-01-29,0.003299071176012,0.0,-0.0026208213198866,-8.494719600973917e-05,-0.0009553651732522868,0.010368385050492425,-0.0014306157695370583,0.0005216953826564504
2019-01-30,-0.0003091187600576,0.0,0.0073972967948081,0.0008277037103534,-0.0017238479066819519,0.0010581825369186627,0.007847110742018416,0.0008392455747954779
2019-01-31,0.0007928188068209,0.0,0.0043447450901618,0.0001629192872226,-0.0007215779374483695,0.029701220136952734,-0.0040977089040732835,0.00161012498594184
2019-02-01,-0.0007888987914993,0.0,-0.0087277891350294,-0.0006287331940658,0.00029657595194948526,-0.00396186736567412,-0.004522713273635993,-0.001503339349617872
2019-02-02,0.0,0.0,0.0,0.0,-0.0014516593983295296,0.0,0.0,-0.0004031684611456944
2019-02-03,0.0,0.0,0.0,0.0,-0.0018976306772895963,0.0,0.0,-0.0005270277868665974
2019-02-04,0.001801158643931,-6.929407531838767e-05,-0.000658671501389,0.0018060077825426,0.0004232764982645136,-0.011550008220431639,0.00491348994460531,0.00045651963469902154
2019-02-05,-0.0010290589928126,0.0012985752687729,0.0032584491085905,-0.0010130368167688,-0.001715073088947194,-0.0032134343096885355,-0.006107371115012395,-0.0008569174817723804
2019-02-06,-0.0054958083671811,-0.0005185766223784,-0.0004216365158262,-0.005502263767838,0.00028883238720406367,0.0033828284891853633,-0.011786828157933867,-0.002634763940161621
2019-02-07,-0.0048417494828815,0.0012281027281773,-0.000135407519274,-0.0048733524222121,-0.00015972463441321595,-0.0012208326979761827,0.006002796810504618,-0.001487264799187043
2019-02-08,0.0011120652726377,0.0004476957656002,-0.0030110570198191,0.0011094116344914,6.031799518474478e-05,-0.002487893048704448,0.0016454349692263891,0.00017473284538121358
2019-02-09,0.0,0.0,0.0,0.0,0.0008105950463714322,0.0,0.0,0.00022512605769229305
2019-02-10,0.0,0.0,0.0,0.0,4.4181948161970287e-05,0.0,0.0,1.2270624962975555e-05
2019-02-11,0.0057724398982461,-0.0001872331056717,0.0030801538685752,0.0057763497408547,0.0009700617816287842,-0.004117453813608127,-0.004050330013591485,0.0023538431435560334
2019-02-12,0.0027349402590415,-0.0004444199745575,-0.000275467901426,0.0027414039300688,-0.0020564804323776604,-0.0019019637875865233,-0.0076412876682414275,-0.00011747814348958948
2019-02-13,-0.0033608638171506,-0.0002129808547386,-0.0018190537376113,-0.003336444371582,-0.00047935161808815253,0.0036066607152504095,0.00033815472514953093,-0.0014414680058323086
2019-02-14,0.0065346919303092,0.0011441333573712,0.0004077036591966,0.0065400809474476,-0.000747900091960962,0.00039792679425847393,-0.0008223054544939763,0.002474692547111006
2019-02-15,-0.00152781376186,0.0008765683598024,-0.0017073520143014,-0.0015077743535461,-0.00036520185566485354,0.003604414460641514,0.010323328582986402,2.4549898150817186e-06
2019-02-16,0.0,0.0,0.0,0.0,-0.0020301896905239865,0.0,0.0,-0.0005638433191038427
2019-02-17,0.0,0.0,0.0,0.0,0.00048401827866090307,0.0,0.0,0.00013442609526632694
2019-02-18,0.0,0.0,0.0,0.0,-0.0011713169754478665,0.0,0.0,-0.0003253091345315332
2019-02-19,0.0003354708880899,0.0003651908627146,-0.001839089928382,0.0003503211252977,-0.0015349923429271435,-0.010088207651102164,-0.0015936714256614473,-0.0009976918634790693
2019-02-20,-0.0025457831387588,-0.0007054132210493,-0.0001352394581752,-0.0025504931724238,-0.0006037279016117276,-0.0029179209268071606,0.0027733433259325654,-0.001242204315757463
2019-02-21,0.0026926038403576,-0.0009909533502871,-0.0012713361190686,0.0026926519102871,-0.00039092528259782,-0.005070711767762926,0.005254628976296283,0.0007138615626752309
2019-02-22,0.0054785782254495,0.0014024452109004,0.0004877151162024,0.0054961649825723,-0.0009328828453918909,-0.008042061334225924,0.0010712766908684613,0.0017648805512784492
2019-02-23,0.0,0.0,0.0,0.0,-0.002150307738264689,0.0,0.0,-0.000597203629738122
2019-02-24,0.0,0.0,0.0,0.0,0.0002075759424179928,0.0,0.0,5.7649937286826335e-05
2019-02-25,-0.0021172462445114,-0.0009620181743211,0.0008273596833757,-0.0021309138160536,-0.0013988620927449231,0.0021448684065338173,-0.01826334673040766,-0.002156225875707991
2019-02-26,-0.0035105804074651,0.0005103272273061,0.0013271234828553,-0.0035276146430489,-0.0015299604037444787,-0.0034920125770078947,0.001859870647116069,-0.0016399168263387055
2019-02-27,-0.0013552081455149,-0.0016251102540395,0.0082018905510199,-0.0013747692546462,0.0003099471415585757,-0.004757737003044037,-0.0046398734111452785,-0.0003181748822056295
2019-02-28,0.0052783295713006,-0.0003289704783077,-0.0008681008127782,0.0052658770816505,-0.001223283857057444,0.005990492841868744,0.0163425220160803,0.002741851356057683
2019-03-01,0.0025495253677878,-0.0010653965348729,0.0071044480247385,0.002561770801921,-0.0007667646070247942,-0.0025133491687926455,0.002092841409674107,0.001333498419729898
2019-03-02,0.0,0.0,0.0,0.0,-0.001605203381269515,0.0,0.0,-0.00044581213595765764
2019-03-03,0.0,0.0,0.0,0.0,-0.0010560804829523036,0.0,0.0,-0.0002933045751970735
2019-03-04,-0.0001689095319767,-0.0001295660699789,-0.0015288927681037,-0.0001744753671499,-0.0010417554679416625,-0.001529438739569656,-0.009447263583411282,-0.001119368882842516
2019-03-05,-0.0003738915260065,-2.790064251323444e-05,0.0016939339459555,-0.0003705630087286,-0.0009584828346078096,0.0072615894564785136,0.009199215319792987,0.0006092603432544203
2019-03-06,-0.0018702423321739,-0.0025946594045209,-0.0062330897949955,-0.001884847799799,-0.00031879190593825336,0.010493175895884234,0.011255177512177007,-0.0006650658481910104
2019-03-07,-0.005264731618955,-0.0018667778070346,0.0013596504468617,-0.0052836976300238,-0.0006428969074169784,-0.007278861838484208,7.273530327528421e-05,-0.002664464059522747
2019-03-08,3.9771404160937325e-05,0.0001082942782788,-0.0019078019753443,3.0247313819644543e-05,-5.478408932041391e-05,-0.004270709693035236,-0.0019068402332660791,-0.00048666701883706335
2019-03-09,0.0,0.0,0.0,0.0,-0.002186459789342676,0.0,0.0,-0.0006072441163819895
2019-03-10,0.0,0.0,0.0,0.0,0.0002217686776048726,0.0,0.0,6.159167679633335e-05
2019-03-11,0.001016104825936,0.0055838901501587,0.0006667994159052,0.0010194105310248,4.164918987709142e-05,-0.0004277285638994658,-0.0020717069721664077,0.0010881772602148617
2019-03-12,0.0039784777376295,0.002159048853713,0.0007410987852177,0.0039950915132251,-0.0008761609836475666,-0.00603206802198166,-0.003870063937617142,0.0011544903198095408
2019-03-13,-0.0021698609938322,0.0019517197329429,-0.0011975826111752,-0.0021813245632157,0.0004953844339811724,0.0064657528363857965,0.006668025677030177,0.00011957416286590696
2019-03-14,0.0025814939421316,-0.0011866176464007,0.0042928256790702,0.0026090926927997,-0.0007919025811537468,0.007949547875910557,0.0024918643007515342,0.0015637441641934012
2019-03-15,0.0005590801513248,0.0020364220031883,0.0047773257275197,0.0005489603027079,8.460082905442689e-05,0.0007345744879261986,-0.01718140456722915,7.810703615857473e-05
2019-03-16,0.0,0.0,0.0,0.0,0.0002546278044749943,0.0,0.0,7.07176216495563e-05
2019-03-17,0.0,0.0,0.0,0.0,-0.0007485591019213418,0.0,0.0,-0.0002078968534530317
2019-03-18,0.0043334859145975,0.0004278480084438,0.0017597752118092,0.0043376130090186,0.0006774490217886235,0.006804701259444901,0.0007159011257744984,0.0024526167850516967
2019-03-19,-0.0003697683809379,-0.0005675972768246,-0.0006110065283511,-0.000355703695188,-0.0004542293918746161,-0.011048606558243131,0.004908066667769296,-0.0006590443825713307
2019-03-20,-0.0028376793611922,0.00145080715003,-0.0013282645006477,-0.0028313665828663,-0.0005973278614646578,0.007783724460284147,-0.00825889059147683,-0.0012777617948456065
2019-03-21,-0.0046880178840733,0.0049458883877696,-0.001583885821153,-0.004668007149705,-0.0013617691365399027,-0.021976594429555595,-0.01713010420037182,-0.0036589945473991907
2019-03-22,-0.000710122537093,-0.0054606863471261,0.0011199681951808,-0.0007224168573406,-0.000701585991573161,0.010558880630684987,-0.00519686470104953,-0.0008780120535487779
2019-03-23,0.0,0.0,0.0,0.0,-0.0008118520651462786,0.0,0.0,-0.00022547516873422843
2019-03-24,0.0,0.0,0.0,0.0,-0.0006642394217562515,0.0,0.0,-0.00018447880116364773
2019-03-25,0.0056195847611524,0.0005686076663851,0.0019752974781406,0.00560947612151,-1.6534372706599864e-05,0.006298109325126744,0.0017879342892973653,0.00282725275088221
2019-03-26,9.032815986420584e-05,0.002625020742462,-0.0038793586487189,0.0001045300585333,0.0010538969183077622,0.006882876604995307,-0.0032732526789459593,0.0004427008460744812
2019-03-27,0.0003388735485179,-0.000466604369435,-0.0016417020796015,0.0003174302787255,-0.0007097667625177158,0.0028281511015286753,0.004708288068577594,9.582784595791146e-05
2019-03-28,0.0062205559712314,0.0025233035653321,-0.0001921354010839,0.0062336715355666,-0.00037318273638914335,0.009356203965651778,-0.0026136070474285793,0.002913106289799363
2019-03-29,0.0071222394150841,0.0013374574749947,3.436110142474003e-05,0.0071361768696771,-0.0006984152816846274,-0.004333605550327169,-0.0017089531506920604,0.002430485485077251
2019-03-30,0.0,0.0,0.0,0.0,-0.0020221354788740316,0.0,0.0,-0.0005616064279154615
2019-03-31,0.0,0.0,0.0,0.0,-0.0007932070141395959,0.0,0.0,-0.00022029689032333026
2019-04-01,0.0001324708373982,0.001176182040476,0.0023578939445942,0.0001299353589398,-0.0005102285145294756,0.02035098809827364,0.0007547169337865593,0.0013141360283085244
2019-04-02,0.0043767281764152,0.0010612513738675,-0.0028447997141604,0.004365393316902,-0.0008039000070338416,-0.0027498316326376973,0.002145700030135689,0.001302861097419368
2019-04-03,-0.000551219604559,-6.272732720302852e-06,0.0003585908291159,-0.0005682701098055,-0.00048359013767279536,0.004218195673766734,0.0064656393232879975,0.00024274262825045245
2019-04-04,0.0018026544903241,0.0009126443290418,0.0110954432956334,0.0018043228323013,-0.0008447311269035858,0.00783410874410233,-0.0029658254809548415,0.0019032319574103186
2019-04-05,-0.0013008283029299,0.002499087525423,0.0009725035691835,-0.001288199340572,-0.000498512184022692,-0.003443154505137536,0.004223005791727685,-0.00013304037854577436
2019-04-06,0.0,0.0,0.0,0.0,-0.00047779958610277796,0.0,0.0,-0.00013269898165284256
2019-04-07,0.0,0.0,0.0,0.0,8.827468953936978e-05,0.0,0.0,2.4516474581196997e-05
2019-04-08,-0.002609214606878,-0.0008047840960381,-0.0043979716596833,-0.002593177131845,-0.0003194854471176285,0.004221547163879803,0.0018753652445123877,-0.0013338592665299385
2019-04-09,0.0011393525417622,-0.0018217361482315,-0.0014755202635633,0.0011356092967884,-0.00047221568639571566,0.008781728159374818,0.006931946785890253,0.0007127965871981726
2019-04-10,-0.0001210897721072,0.0033971096525112,-2.6483775233654503e-05,-0.0001379513445895,-0.0006638874439422455,-0.0005600475149404093,-0.005567536649597483,-0.00011209345246574755
2019-04-11,0.0053106744608122,-0.0009370722587306,0.0013689831850799,0.005285353055073,-0.00040050145432940455,-0.007219847729255968,-0.007072691807886467,0.0012033488263473026
2019-04-12,-0.0006532590882907,0.0007710641937397,-0.0042033288479869,-0.0006688296708641,-0.0011490507054955908,-0.018926976086076394,-0.004817802334734622,-0.002057013149247948
2019-04-13,0.0,0.0,0.0,0.0,-0.0006353688094912764,0.0,0.0,-0.000176460583989152
2019-04-14,0.0,0.0,0.0,0.0,-0.0006623904020470191,0.0,0.0,-0.00018396527407068286
2019-04-15,0.0015385489788235,-0.0004725094563359,0.002640088064466,0.0015224115173293,-0.0005774791314210877,0.010783025766269229,0.007130374428815878,0.0015352809598070615
2019-04-16,0.0032081046892997,-0.0022002386293796,0.0065426481178819,0.0032250996967995,-0.0006047464701788847,-0.0178134196812859,-0.010810925703955533,-1.6193087714155775e-05
2019-04-17,0.0010914050875227,-0.0015859302531384,0.0028354118135939,0.0010883288262729,-0.0003900435405195797,-0.021539862527838405,-0.004868643340403567,-0.0009128102831006287
2019-04-18,-0.0028327413995889,0.0013368736342052,0.0013522014872389,-0.0028474444062002,-0.0005871144199094953,0.014609623406277904,0.0006102329577162835,-0.00021004658339253347
2019-04-19,0.0,0.0,0.0,0.0,-0.0005436822314874297,0.0,0.0,-0.00015099652774836815
2019-04-20,0.0,0.0,0.0,0.0,-0.00043435957035625706,0.0,0.0,-0.0001206344131178108
2019-04-21,0.0,0.0,0.0,0.0,-0.0008760522671487632,0.0,0.0,-0.00024330545087642333
2019-04-22,0.0001078170503321,-0.0014911581265825,0.0002770938309562,0.0001088902449253,-0.0008832174462705673,0.0011286116153192954,-0.005572630148748604,-0.0006302926964695424
2019-04-23,-0.0001312792005501,0.0047857362061732,0.007462260297378,-0.0001213338181862,-0.0004999095669158678,0.004828840984237394,0.0018433340754175692,0.001537107992720981
2019-04-24,-0.0009015543490708,0.0013053870061958,-0.0010419387487344,-0.0008077609319512,-0.0006532570675693013,0.0009220848099036039,-0.00398875244420769,-0.0006147745930638504
2019-04-25,0.0006992610701211,-0.0007629553048128,-0.0027807340247346,0.0006901178623087,-0.0001966596012328843,0.02762394374811994,0.0038806079132231433,0.0013600463221990007
2019-04-26,-0.0003248444875869,0.002644457580944,0.0036025731883806,-0.0003401365013604,-0.0005404830376072862,0.005635724386136009,0.0007145168665840251,0.0007474050253048414
2019-04-27,0.0,0.0,0.0,0.0,-0.0004766927901643232,0.0,0.0,-0.00013239159190575546
2019-04-28,0.0,0.0,0.0,0.0,0.0001559179050666941,0.0,0.0,4.330298272662023e-05
2019-04-29,-0.001349241547759,-0.0008667603383868,1.435623063994701e-06,-0.0014232596644512,-0.0005531228620934687,-0.005422580099880258,0.003052731501541884,-0.0008929685390685709
2019-04-30,0.0025715140831913,0.000406053317104,0.0024058261485103,0.0026089683718561,-0.00042881454915227836,0.0004880080962932237,-0.008638375314124912,0.0007197372119437211
2019-05-01,-0.0016910339763156,-0.001584418465614,0.0035102528003169,-0.001690390189825,-0.0004648667748100017,-0.010612377620187116,0.001735772809768733,-0.0010507487336475281
2019-05-02,0.0055191272465403,-0.0006428023107979,-0.006060675153252,0.0055483556061708,-0.000550792048676529,0.006828118983824105,-0.004127875986593933,0.0013783051184709572
2019-05-03,-0.0146800900816278,0.0050060559157103,0.0019966767907604,-0.0147168224208507,-0.00045121873775194566,0.005454036986102595,0.0001467399739797483,-0.004633862185209289
2019-05-04,0.0,0.0,0.0,0.0,-0.0003417059460240619,0.0,0.0,-9.490177970217075e-05
2019-05-05,0.0,0.0,0.0,0.0,-0.000516998498856724,0.0,0.0,-0.00014358567129352457
2019-05-06,-0.0079081027286537,-0.0005448613600128,0.0009896799728502,-0.00791443263753,-0.0011927775476383014,-0.007727474827980462,0.014676660524419271,-0.002906656346075839
2019-05-07,-0.0013119392589457,-0.0057487820607586,-0.0007501761397495,-0.0013210808129149,-0.000710205038276623,0.0031505596394805074,0.010986234111098937,-0.0007984383458891671
2019-05-08,-0.0070806264947224,-0.0013089934205814,0.0010502031886867,-0.0070913173745182,0.0029273909337263486,-0.0063862674622268654,-0.008420146197535948,-0.0027508327232268555
2019-05-09,-0.0031438728152083,-0.0003537072783916,0.0034930533972613,-0.0031369932093619,-0.0005235878450935978,-0.00019894237760240672,-0.006490734452077607,-0.0014177853230497748
2019-05-10,-0.0158848260281693,0.0017080905589747,0.0016149377620113,-0.0159139537522702,-0.0002904382095199605,0.008450248374946944,-0.012022502080241106,-0.006061906881077396
2019-05-11,0.0,0.0,0.0,0.0,-0.00037178390988340483,0.0,0.0,-0.00010325531388348176
2019-05-12,0.0,0.0,0.0,0.0,-0.0006754615200484366,0.0,0.0,-0.00018759550753739656
2019-05-13,0.0026558289220621,-0.0074200280745134,-0.000742394999022,0.0026685099919236,-0.0006711554470326116,-0.007779143228613637,0.006987018644002742,-0.00022320838731540189
2019-05-14,-0.0053509585047626,0.0028871569091363,0.0009687076035136,-0.0053355531940136,-0.0013996593927902419,-0.004865429773021036,-0.005379382660634058,-0.0024849715535924235
2019-05-15,0.001499327807846,0.0033567617509648,-0.0036946578325332,0.0014672537938664,-0.0011306281655090729,-0.003200101195813285,-0.003286617904892197,5.487378783716968e-06
2019-05-16,-0.0080859177379386,0.0022728390729993,0.0021198246924712,-0.0080937909310492,-0.0018000333726409519,-0.010267358864637512,-0.007760058511950186,-0.004008002625615887
2019-05-17,-0.0068493962760796,-0.0025170322315242,-0.0040286328826257,-0.0069219185060571,-0.0002442454292695402,-0.02157576760774236,-0.004733420242846764,-0.00474619682516051
2019-05-18,0.0,0.0,0.0,0.0,-0.0008037838744950339,0.0,0.0,-0.00022323439516651992
2019-05-19,0.0,0.0,0.0,0.0,-0.0009462968442126014,0.0,0.0,-0.00026281443354222425
2019-05-20,0.0045711719321983,-0.0041304915369194,0.0022128814448795,0.0045789850538415,-0.0005933952187842646,-0.025541251279244392,0.01343497550331052,0.0007832916992338698
2019-05-21,-0.0036133085948406,0.0034898015247119,0.0047743346591981,-0.0036260493203793,-0.0005425959619395622,0.017728232456944527,-0.002298526112678222,0.00012397647083410614
2019-05-22,-0.007362929161186,-0.0002817266076817,-0.0075969066269029,-0.0073729409515665,-0.0013835055961792238,-0.01542067205501205,0.0013744857634855213,-0.0046748482023929476
2019-05-23,0.0044225797346318,-0.0027895523867168,-0.0028371975095805,0.0044177213807686,-0.0008642368611518343,0.006497447008441626,0.0072252418849221185,0.0015065823851600933
2019-05-24,0.0005338134129854,0.0011161082176424,-0.0004997437692245,0.0005471413386962,-0.0005192045333602398,-0.013155620386498246,-0.007699328137195761,-0.0008866127523937933
2019-05-25,0.0,0.0,0.0,0.0,6.510102586870835e-05,0.0,0.0,1.8080467393863928e-05
2019-05-26,0.0,0.0,0.0,0.0,-0.00016940765637790635,0.0,0.0,-4.7049482961894404e-05
2019-05-27,0.0,0.0,0.0,0.0,-0.0004012540065594923,0.0,0.0,-0.00011144002549034032
2019-05-28,-0.0042467056553334,-0.0016879781883978,0.0006785028870885,-0.004250351912655,-0.0008430142915967771,-0.004965483490881273,-0.011351458932285143,-0.0028892392307946204
2019-05-29,0.002078653352142,-0.0030520678302057,0.0005091771834031,0.0020728455303221,-0.0006571242169406961,0.011945683791727136,0.0072484777851532295,0.0012232540128522163
2019-05-30,-0.008252341022096,0.0018900460188515,-0.0033826929542103,-0.0082412191455554,-0.0002374628058210977,-0.010674493512873449,-0.00474409042181223,-0.004090633055385096
2019-05-31,0.0006090476766682,-0.0021423876042184,-0.0004427598054813,0.0005925819535744,-0.00040222017715413295,-0.008370910306769463,-0.00530767885201855,-0.0009048914129298439
2019-06-01,0.0,0.0,0.0,0.0,-0.0005772184062257653,0.0,0.0,-0.0001603105086846171
2019-06-02,0.0,0.0,0.0,0.0,-0.0003298659008046929,0.0,0.0,-9.161345131296217e-05
2019-06-03,0.0078997804153385,-0.000461445913264,-0.0012869831116628,0.007893167320167,-0.0006385043253001594,0.00822889861537971,0.020743847273597252,0.004202576110354549
2019-06-04,0.0065795316787451,0.0032801709849587,-0.0035033771626754,0.0066227567636625,-0.0002575544452654839,0.017010629205198573,0.006122933792885512,0.003705003095259238
2019-06-05,0.0012925837984574,0.0028046622101361,-0.0011653962521313,0.0013029554591526,-0.0009447114965840937,-0.01899662394675694,-0.010119583032840208,-0.0009640396575711659
2019-06-06,0.004261639942298,0.0017926138024651,-0.0025927491466384,0.0042753883913575,-0.0010876800249824399,-0.005869422814810786,0.0019112949841665347,0.0011469318002900466
2019-06-07,0.0032821830106781,0.0040170135990814,0.0012805610956395,0.0032731229836501,0.00012361481354233915,0.0040967119730786145,0.0004883478875508805,0.0021866230190691316
2019-06-08,0.0,0.0,0.0,0.0,-0.0013921324083046578,0.0,0.0,-0.0003866360672573074
2019-06-09,0.0,0.0,0.0,0.0,-0.0010598508144908365,0.0,0.0,-0.00029435170702851314
2019-06-10,0.0059798087388553,1.1761140305016736e-05,-0.005319205971181,0.0060064365949857,4.7278526218386564e-05,-0.001391815549849784,0.01995605996708283,0.0028193520355415617
2019-06-11,-0.0006334157320217,0.0004859977329205,-0.0074516651903534,-0.0006492657638835,-1.0762343470249302e-05,-0.002064973608336284,0.017306656958442492,-7.529888084927233e-05
2019-06-12,0.0037263217568722,-0.0002622492419306,0.0013322998730007,0.0037235175093274,-0.0007876331481250771,0.008549273884828913,-0.021093766314674533,0.0005563600429752389
2019-06-13,-0.0013085233569728,0.0018790281077089,0.000127579807679,-0.0013491269793186,-0.0005383031156317992,-0.006668963485724485,0.012294316750783584,-3.412832766857491e-05
2019-06-14,0.0018072492312741,-0.00018707771007,0.0110878692899263,0.0018128843843818,-0.0005030847843486281,0.0027035895980588205,-0.013868637965558307,0.0010065268408752399
2019-06-15,0.0,0.0,0.0,0.0,-0.0009700934626680198,0.0,0.0,-0.0002694234535741838
2019-06-16,0.0,0.0,0.0,0.0,-0.000153168179953866,0.0,0.0,-4.253930328253832e-05
2019-06-17,0.0076383713421515,0.0014304071463229,-0.0018432097629434,0.0076943938804347,-0.0011186514397489296,0.001382671262360547,0.015735306122436808,0.003577891740715829
2019-06-18,0.0005045970510184,0.003158937072952,-0.0035049727114068,0.0005084005789488,0.0011216401417386006,-0.009581160409364964,0.01955869173590167,0.0012026085683589612
2019-06-19,0.0120657794579974,0.0016935236415263,-0.001619886591217,0.0121209457188727,-0.000834203430746638,-0.005159524742786737,0.00020359095261738278,0.004249634223134951
2019-06-20,-0.0001642210277667,0.0027694015008126,-0.0078172683088158,-0.0001591585157591,-0.000549704688858121,0.009159334581231075,-0.0045786725922634785,-0.00044091019900674894
2019-06-21,0.0020674505699945,-0.002942048507402,0.0029550469991935,0.0020829482534144,-0.0007189464085613491,-0.006241892286303409,-0.002655452953325855,5.4025294701240894e-05
2019-06-22,0.0,0.0,0.0,0.0,0.0025920215255525463,0.0,0.0,0.0007198805249468811
2019-06-23,0.0,0.0,0.0,0.0,-0.0009672158643146407,0.0,0.0,-0.00026862425997459553
2019-06-24,0.0014910306893705,0.0005152113014675,-0.002513789020048,0.0014910591182952,-0.0006498754037010386,-0.0005391955195004801,-0.0054237534048109815,-0.00011411397759035052
2019-06-25,0.0017493877784449,-0.0034465423689205,-0.0036593660143323,0.0017670381787167,-0.0008542234404922962,0.005086321366706425,-0.007398454995235927,-0.0005582442459969295
2019-06-26,0.0011767953586418,-0.0022729029090461,-0.0056303422067592,0.0011732270882578,-0.0015462237592016033,0.012955115250227568,0.03512258600911716,0.0017038650929552196
2019-06-27,0.0023060444109071,0.0027549364154857,-0.0026207981317028,0.0022945963424319,-0.0004313507376343946,0.006507654977545412,0.007096201486090848,0.001574501817758078
2019-06-28,0.0092993436387679,0.0008331574888135,-0.0020347305425503,0.0093359750329505,-0.0023455717368861535,0.002645883548773054,-0.00020376444011093158,0.002954287169666714
2019-06-29,0.0,0.0,0.0,0.0,-0.0010293933746962631,0.0,0.0,-0.00028589278123190674
2019-06-30,0.0,0.0,0.0,0.0,-0.0027894082471284216,0.0,0.0,-0.0007747006162712748
2019-07-01,0.0003113521341889,0.0015683290830789,-0.0109074408730368,0.0003169834882178,-0.002369679122075918,0.01137702737237807,0.016480190738590632,3.097834096023853e-05
2019-07-02,-0.0005322031860807,0.0046773144205219,0.000586585985134,-0.0005740102575383,2.430855770846384e-05,-0.0004397053715581977,-0.016973971456546454,-0.000472434589859614
2019-07-03,-0.0022335022451798,0.0039060208268777,-0.005646288565876,-0.0021695020763255,0.0010255514958161242,0.0011014849618381508,-0.0022214908962015613,-0.0006709714326090571
2019-07-04,0.0,0.0,0.0,0.0,0.00045719093362856,0.0,0.0,0.00012697535342856485
2019-07-05,-0.0041779763563301,-0.0046740565527567,0.0038954939930234,-0.0041965108600707,-0.0015998198632464762,0.00019362982268227632,-0.0020716352502546565,-0.00239915412713822
2019-07-06,0.0,0.0,0.0,0.0,-0.0001280002487114569,0.0,0.0,-3.5549429403790237e-05
2019-07-07,0.0,0.0,0.0,0.0,0.00030879587954085784,0.0,0.0,8.576168742191263e-05
2019-07-08,-0.0040026330471309,-0.0023973438415978,0.0032102427915697,-0.0040005863800994,-0.0008711515941907662,0.010576422143443877,-0.006684679030218399,-0.0016470094383599075
2019-07-09,0.0050775724542412,0.0003018969349151,0.0019309552415676,0.0051033092126409,-0.000632821220491075,-0.004950686505828594,-0.007147184223628485,0.0013860779210713775
2019-07-10,0.0014172734928593,0.0038396681186345,0.0007563579781245,0.0014085068119142,-0.0006809626654604157,0.001732234344031281,-0.0039929680236636235,0.0008102090049247784
2019-07-11,0.001586411026147,-0.0035195794560275,0.0033526425878245,0.0015808648561885,-0.001881878878099485,-0.002350549043287465,-0.002086317596948739,-0.0002792705350488482
2019-07-12,0.0010501531490962,0.0017455012471955,-0.0014480593664484,0.0010496049062168,-0.0008840509247915458,0.009724146534897709,-0.006943114818702624,0.0003288372001650624
