Date,NOVA11,sleeveA,sleeveB,posA,posB
2014-06-03,-0.0016089243452444375,-0.0005184246290383943,-0.0022100646514828792,SPY,True
2014-06-04,-0.0002481127580371545,0.0020228756749709476,-0.0015,SPY,False
2014-06-05,0.0023178388682341647,0.006522518876861172,0.0,SPY,False
2014-06-06,0.0016995139625951916,0.0047825204997797854,0.0,SPY,False
2014-06-09,-0.0047867360895518345,0.0010233051281467453,-0.007989533765663635,SPY,True
2014-06-10,0.0057450313189818525,0.00010260841492271133,0.00885542904038028,SPY,True
2014-06-11,-0.008441177776811236,-0.003476471569723749,-0.01117798271619791,SPY,True
2014-06-12,-0.0033424315882964505,-0.007080059033115371,-0.001282056447071632,SPY,False
2014-06-13,0.0009428362631016264,0.0030484649491759885,-0.0002178960638860028,SPY,False
2014-06-16,0.00043345261006167226,0.0008243972251620324,0.00021794355292836798,SPY,False
2014-06-17,0.0008472168528315635,0.0027793869657888326,-0.0002178960638860028,SPY,False
2014-06-18,0.0027487051393084217,0.007339638009875138,0.00021794355292836798,SPY,False
2014-06-19,-0.001862689112445287,0.0011207791268443845,-0.003507332374947879,SPY,True
2014-06-20,-0.003770166459135858,0.0020302028851193477,-0.006967632494278619,SPY,True
2014-06-23,0.007796768362453508,-0.0003060793514993998,0.012263480534663529,SPY,True
2014-06-24,-0.013972417766645415,-0.0060242543802133675,-0.018353859871716227,SPY,True
2014-06-25,0.0004988507152836048,0.004520144427414552,-0.0017178960638860028,SPY,False
2014-06-26,-0.005007198583889398,-0.0007155946625907461,-0.007372954445320655,SPY,True
2014-06-27,-0.00013560143703402242,0.0019441274550644483,-0.001282056447071632,SPY,False
2014-06-30,0.0020270053452154844,-0.0005107298417840189,0.003425937307135142,SPY,True
2014-07-01,0.0015518540812687778,0.0066927148667419445,-0.001282056447071632,SPY,False
2014-07-02,0.0021129728058978297,-0.0003520730705014437,0.0034718346295266613,UPRO,True
2014-07-03,0.009835547135390837,0.015075275329709203,0.006947135735984655,UPRO,True
2014-07-07,-0.01040228713008911,-0.009901195266067697,-0.010678515094310337,UPRO,True
2014-07-08,-0.007742935771120602,-0.019067945283956722,-0.0015,UPRO,False
2014-07-09,0.004311277028839741,0.01252743209448659,-0.0002178960638860028,UPRO,False
2014-07-10,-0.004275421339116771,-0.012031257553364538,0.0,UPRO,False
2014-07-11,0.0016880303157262458,0.004750204921460499,0.0,UPRO,False
2014-07-14,0.00497876604409886,0.014010506058538263,0.0,UPRO,False
2014-07-15,-0.001837384181124398,-0.005170494450531082,0.0,UPRO,False
2014-07-16,0.0038757932980120814,0.010906683503998371,0.0,UPRO,False
2014-07-17,-0.04360897352089651,-0.03430528616955986,-0.048737651117427394,UPRO,True
2014-07-18,0.009716837035559638,0.03046142856991918,-0.0017186635174731278,UPRO,False
2014-07-21,-0.002026296901149096,-0.006098858375171101,0.00021871134166451256,UPRO,False
2014-07-22,0.00464407023537217,0.013465321651110695,-0.00021866351747312773,UPRO,False
2014-07-23,0.002531579976420927,0.006727243723551712,0.00021871134166451256,UPRO,False
2014-07-24,8.900809237149572e-05,0.00025047339167660887,0.0,UPRO,False
2014-07-25,-0.0048667007890042585,-0.013695148614234265,0.0,UPRO,False
2014-07-28,0.00021067443413719963,0.0005928487921935677,0.0,UPRO,False
2014-07-29,-0.004510399279717758,-0.012692497674160141,0.0,UPRO,False
2014-07-30,0.0,0.0,0.0,UPRO,False
2014-07-31,-0.021216469548238696,-0.0593075795268414,-0.00021866351747312773,UPRO,False
2014-08-01,-0.0032908485116330826,-0.009657372240473028,0.00021871134166451256,UPRO,False
2014-08-04,0.0014997771836576278,0.004220450837009729,0.0,SPY,False
2014-08-05,-0.003586598178971143,-0.00969620645918401,-0.00021866351747312773,SPY,False
2014-08-06,0.00011116667086525663,0.000312828781643848,0.0,SPY,False
2014-08-07,-0.001783206921530481,-0.005414790555544724,0.00021871134166451256,SPY,False
2014-08-08,0.003970142777850989,0.011568854807120887,-0.00021866351747312773,SPY,False
2014-08-11,0.0010297645335360806,0.002897810844732396,0.0,SPY,False
2014-08-12,-0.0004950322099586752,-0.0013930463322369135,0.0,SPY,False
2014-08-13,0.0025463598663604693,0.00676883510095494,0.00021871134166451256,SPY,False
2014-08-14,0.0015370159554677404,0.004721909643550237,-0.00021866351747312773,SPY,False
2014-08-15,6.841140495274514e-05,-0.00020424048118605764,0.00021871134166451256,SPY,False
2014-08-18,0.014491130545027781,0.008379374497021752,0.017860249168125897,SPY,True
2014-08-19,0.0047674550345927665,0.005218630169233629,0.004518743774447942,SPY,True
2014-08-20,-0.00156791494664202,0.002671812699709175,-0.0039050739003024804,SPY,True
2014-08-21,0.00032206480134212346,0.0029155637467734863,-0.0011076070519526193,SPY,True
2014-08-22,0.0007584899425377861,-0.0015539363806970075,0.002033219910317574,SPY,True
2014-08-25,0.004897541493773175,0.005070605058999034,0.004802139832449925,SPY,True
2014-08-26,-0.00279850636960982,0.0006493392387501018,-0.004699138652287771,SPY,True
2014-08-27,-0.002151596519306671,-0.00039934836901311943,-0.0031175270684111744,SPY,True
2014-08-28,-0.005527505873702357,-0.0005497184250018439,-0.008271521875570176,SPY,True
2014-08-29,4.524806764282137e-05,0.00284840826459698,-0.0015,SPY,False
2014-09-02,-0.0003180302781480123,-0.0004982867393963364,-0.00021866351747312773,SPY,False
2014-09-03,-5.394096586560371e-05,-0.0005485464030637877,0.00021871134166451256,SPY,False
2014-09-04,-0.000654880926310442,-0.0014462019467188503,-0.00021866351747312773,SPY,False
2014-09-05,0.0017385423986690496,0.0044955948191187645,0.00021871134166451256,SPY,False
2014-09-08,-0.0010598110212622243,-0.0025856962508006287,-0.00021866351747312773,SPY,False
2014-09-09,-0.002249944362871929,-0.0063314602148767385,0.0,SPY,False
2014-09-10,0.0014780012261418531,0.0037624184368869606,0.00021871134166451256,SPY,False
2014-09-11,0.00026764302556320154,0.0011498283351603078,-0.00021866351747312773,SPY,False
2014-09-12,-0.002075736123906114,-0.005841229188582431,0.0,SPY,False
2014-09-15,-0.00026763081044649446,-0.0007531269913066962,0.0,SPY,False
2014-09-16,0.0026788570989146644,0.0075384429157476784,0.0,SPY,False
2014-09-17,0.0023488702325072217,0.0013465369405878391,0.002901408608357249,SPY,True
2014-09-18,0.006614675526801958,0.005329948414918961,0.0073228841012682455,SPY,True
2014-09-19,-0.0005049898842952432,-0.000900892675072984,-0.00028674762219105254,SPY,True
2014-09-22,-0.013914982607452296,-0.007722833897868209,-0.01732841785758127,SPY,True
2014-09-23,-0.0030011329512501603,-0.0057242660373828524,-0.0015,SPY,False
2014-09-24,0.0027816645314273263,0.00782774836680189,0.0,SPY,False
2014-09-25,-0.0057339031518374465,-0.016135501073224368,0.0,SPY,False
2014-09-26,0.002823499389810924,0.007945473829627403,0.0,SPY,False
2014-09-29,-0.0007875252665822484,-0.001819470004817636,-0.00021866351747312773,SPY,False
2014-09-30,-0.0007943481294168159,-0.002632090590285574,0.00021871134166451256,SPY,False
2014-10-01,-0.004815716351572481,-0.013551675761081072,0.0,SPY,False
2014-10-02,-0.0012871574774552393,-0.0036221279482602205,0.0,UPRO,False
2014-10-03,0.011493218063485888,0.03313528636023122,-0.0004370184787129139,UPRO,False
2014-10-06,-0.0013138983716056974,-0.00369737821231908,0.0,UPRO,False
2014-10-07,-0.016082948874434694,-0.0456545332927637,0.00021845042811352577,UPRO,False
2014-10-08,0.018671028917827938,0.05254124444799424,0.0,UPRO,False
2014-10-09,-0.02155555993905565,-0.06065846445612322,0.0,UPRO,False
2014-10-10,-0.012091129339445623,-0.03402506552113638,0.0,UPRO,False
2014-10-13,-0.017530889763727353,-0.0493328336922737,0.0,UPRO,False
2014-10-14,0.001699831829630036,0.005179608860117257,-0.00021840271794626442,UPRO,False
2014-10-15,-0.008662206982998917,-0.024375900040425558,0.0,UPRO,False
2014-10-16,-7.572200370084515e-05,-0.0006093660632990883,0.00021845042811352577,UPRO,False
2014-10-17,0.013362147786180282,0.03760177739929271,0.0,UPRO,False
2014-10-20,0.0100586664568591,0.028305609479617022,0.0,UPRO,False
2014-10-21,0.020844271781249528,0.059053056528420855,-0.00021840271794626442,UPRO,False
2014-10-22,-0.0072737880361509735,-0.02086509747629306,0.00021845042811352577,UPRO,False
2014-10-23,0.012328017608643356,0.035087875271757385,-0.00021840271794626442,UPRO,False
2014-10-24,0.0075050750638859885,0.02111967076199317,0.0,UPRO,False
2014-10-27,0.00221872443472991,-0.0034760395103515807,0.005357975267194228,UPRO,True
2014-10-28,0.03329272896214458,0.033313131662700224,0.033281481929726464,UPRO,True
2014-10-29,-0.006499283104843854,-0.0026164297986274176,-0.008639714313481484,UPRO,True
2014-10-30,0.005284681065845566,0.019377092702055787,-0.0024837910582030664,UPRO,True
2014-10-31,0.020240360184792812,0.03295421871345261,0.013231818416454821,UPRO,True
2014-11-03,-0.004838426832319605,0.001607346112311836,-0.008391672985707033,UPRO,True
2014-11-04,5.738227061721042e-05,-0.006469516644038495,0.003655349288888443,SPY,True
2014-11-05,0.006430173435446768,0.006316445526727277,0.006492866188924362,SPY,True
2014-11-06,0.00952061996359986,0.004003083140408092,0.012562173965204648,SPY,True
2014-11-07,0.004906913337730017,0.0009353353668852815,0.007096254207941077,SPY,True
2014-11-10,0.013219776219137955,0.0031474290423036955,0.018772179192233285,SPY,True
2014-11-11,0.0007811144847275242,0.0009803039114697487,0.0006713108862379524,SPY,True
2014-11-12,-0.004531837433034296,-0.0010775232372990384,-0.006436035538369467,SPY,True
2014-11-13,-0.003609963246755393,0.0011278281886013541,-0.006221680931793372,SPY,True
2014-11-14,-0.000879968343604037,0.00024480126229620147,-0.0015,SPY,False
2014-11-17,-0.00022571650469060218,0.0006367084991740768,-0.0007011301368322052,SPY,True
2014-11-18,0.0009439509081861505,0.005773598568820537,-0.0017184027179462645,SPY,False
2014-11-19,-0.000570389846620168,-0.0016051066330526886,0.0,SPY,False
2014-11-20,0.000623310921306457,0.0017540292839564042,0.0,SPY,False
2014-11-21,0.0019014060392672227,0.005350655282239991,0.0,SPY,False
2014-11-24,0.0068211370355351535,0.0028063078370712535,0.009034320237687967,SPY,True
2014-11-25,0.0023336214795775007,-0.0007237043292375178,0.00401897888560776,SPY,True
2014-11-26,0.005894975446811144,0.0025590419287664368,0.007733915949799386,SPY,True
2014-11-28,-0.00939396468231055,-0.0021190463443796492,-0.013404279011174747,SPY,True
2014-12-01,-0.0035775202458493355,-0.006950055934327737,-0.0017184027179462645,SPY,False
2014-12-02,0.0022970214653396906,0.006463937624640703,0.0,SPY,False
2014-12-03,0.005397184945619549,0.003863223529108728,0.006242784464789932,SPY,True
2014-12-04,-0.0008097435566787078,-0.0011065071998719311,-0.0006461519622028566,SPY,True
2014-12-05,0.005907388014953573,0.0016370643721654865,0.008261413077237822,SPY,True
2014-12-08,-0.015178731915216273,-0.006682119533862996,-0.01986250770443526,SPY,True
2014-12-09,-0.00134865625481255,-0.0006779169799192575,-0.0017184027179462645,SPY,False
2014-12-10,-0.005696881234143226,-0.016031319475302452,0.0,SPY,False
2014-12-11,0.0018016224133132481,0.005069858979785069,0.0,SPY,False
2014-12-12,-0.005602291699032559,-0.016161420028789952,0.00021845042811352577,SPY,False
2014-12-15,-0.002722642588331769,-0.006869643063166508,-0.00043659968674691907,SPY,False
2014-12-16,-0.002849784854297119,-0.008019442490973083,0.0,SPY,False
2014-12-17,0.006966691300948916,0.019604630909620724,0.0,SPY,False
2014-12-18,0.008928358278268971,0.02472887008221525,0.00021829227513969762,SPY,False
2014-12-19,0.001371238820588077,0.004254644305428323,-0.00021824463402198013,SPY,False
2014-12-22,0.001634782180424677,0.00460036190501012,0.0,SPY,False
2014-12-23,0.00047960781498902755,0.001349641284227543,0.0,SPY,False
2014-12-24,0.0001748527830541155,9.605128979228716e-05,0.00021829227513969762,SPY,False
2014-12-26,0.0010053419213544553,0.003224991440018199,-0.00021824463402198013,SPY,False
2014-12-29,0.0004774072679429146,0.0013434488306258707,0.0,SPY,False
2014-12-30,-0.001906941543360613,-0.005366232478065336,0.0,SPY,False
2014-12-31,-0.0033855661070584676,-0.009923152261654189,0.00021829227513969762,SPY,False
2015-01-02,-0.0003306449924192047,-0.0005345450764122628,-0.00021824463402198013,SPY,False
2015-01-05,-0.006277146450395145,-0.01806020942807529,0.00021829227513969762,SPY,False
2015-01-06,-0.003487761250036459,-0.009418834087598804,-0.00021824463402198013,SPY,False
2015-01-07,0.004428214220000212,0.012461224650504255,0.0,SPY,False
2015-01-08,0.006305861516995778,0.017745021598853494,0.0,SPY,False
2015-01-09,-0.015679227406380215,-0.008013640665922028,-0.019904898529604698,SPY,True
2015-01-12,-0.018451297672638523,-0.007833458273907579,-0.02430440440241388,SPY,True
2015-01-13,-0.0019664708381818734,-0.002812673149650169,-0.0015,SPY,False
2015-01-14,-0.0021453442941825815,-0.0060371101925790205,0.0,SPY,False
2015-01-15,-0.0032554256293454357,-0.00916093668573259,0.0,SPY,False
2015-01-16,0.004660222451848605,0.013114107856734725,0.0,SPY,False
2015-01-20,0.0007580281085022943,0.002133130440885367,0.0,SPY,False
2015-01-21,0.0019345920688783834,0.00504804897498401,0.00021829227513969762,SPY,False
2015-01-22,0.0051438033092941335,0.014870836582205449,-0.00021824463402198013,SPY,False
2015-01-23,-0.0018076820436061039,-0.005482904610959127,0.00021829227513969762,SPY,False
2015-01-26,0.0008321490027006461,0.0023417104842198277,0.0,SPY,False
2015-01-27,-0.004687327322424204,-0.013190382369345222,0.0,SPY,False
2015-01-28,-0.00469805940034008,-0.012824675900062532,-0.00021824463402198013,SPY,False
2015-01-29,0.003284902953523947,0.009243887405917972,0.0,SPY,False
2015-01-30,-0.004468649548182971,-0.01257501176270548,0.0,SPY,False
2015-02-02,0.004400843423998818,0.012384201809943374,0.0,SPY,False
2015-02-03,0.005279624494827128,0.014461143837175783,0.00021829227513969762,SPY,False
2015-02-04,-0.001493909461284918,-0.0038080316681436965,-0.00021824463402198013,SPY,False
2015-02-05,0.0035872996201154954,0.010094847320851974,0.0,SPY,False
2015-02-06,-0.0009824932398780114,-0.0027647869708798956,0.0,SPY,False
2015-02-09,-0.0017318880386125598,-0.004476135702343176,-0.00021911563119869637,SPY,False
2015-02-10,0.0039271477166498425,0.010653623261092093,0.00021916365338081611,SPY,False
2015-02-11,6.48563363119071e-05,0.0005799962242334367,-0.00021911563119869637,SPY,False
2015-02-12,0.0034174337053543354,0.009616835820247083,0.0,SPY,False
2015-02-13,0.0016040920436116376,0.004116424024747101,0.00021916365338081611,SPY,False
2015-02-17,0.0005590667761840929,0.0015732429251498203,0.0,SPY,False
2015-02-18,0.0012506472990450837,9.488471419527578e-05,0.001887763901525953,SPY,True
2015-02-19,0.007755689622575489,-0.0007137599770754566,0.01242449187015282,SPY,True
2015-02-20,0.013078966102200305,0.006000743753166615,0.016980851345532122,SPY,True
2015-02-23,-0.0015541277538814102,-0.00014191461746726475,-0.002332613272659434,SPY,True
2015-02-24,0.01465012490548396,0.0028407016549663044,0.021160094787928407,SPY,True
2015-02-25,-0.002760630399041959,-0.0008500661471856352,-0.003813833038511627,SPY,True
2015-02-26,0.0031295395414676517,-0.0011810231134015137,0.005505746445421067,SPY,True
2015-02-27,0.0008768605662891461,-0.0034063969552935447,0.0032380154569849884,SPY,True
2015-03-02,0.012845169555627922,0.0063136525684936995,0.016445682296252595,SPY,True
2015-03-03,-0.006652397191903849,0.0012795556259609401,-0.011024903186301727,SH,True
2015-03-04,0.00247608858599569,0.004734530834781037,0.0012311174549806125,SH,True
2015-03-05,-0.0013018129272342309,-0.0009422912908310099,-0.0015,SH,False
2015-03-06,0.004552226810303094,0.013207689643826237,-0.00021911563119869637,SH,False
2015-03-09,-0.0010168400610352164,-0.003259014950678485,0.00021916365338081611,SH,False
2015-03-10,0.005643313927316408,0.015880578293614223,0.0,SH,False
2015-03-11,0.0008168256580496821,0.0022985897970519975,0.0,SH,False
2015-03-12,-0.004705324228003272,-0.012843539468084031,-0.00021911563119869637,SH,False
2015-03-13,0.0019575420649125363,0.005111050729630362,0.00021916365338081611,SH,False
2015-03-16,-0.004600058571951333,-0.012944803576047548,0.0,SH,False
2015-03-17,0.0009986321851565532,0.002810202800545447,0.0,SH,False
2015-03-18,-0.003983450118561629,-0.01120963538468378,0.0,SH,False
2015-03-19,8.608718147552026e-05,0.004723458329211283,-0.0024702736047426664,SH,True
2015-03-20,0.002225079741727851,-0.008932520699156954,0.008375730903064205,SH,True
2015-03-23,0.006219561471842659,0.0014230983958958277,0.008863622024529005,SH,True
2015-03-24,0.0037315420884632836,0.006631834627965905,0.0021327496087701903,SH,True
2015-03-25,-0.009694788252786427,0.013647148297761369,-0.022562080813863405,SH,True
2015-03-26,-0.00030701476843046,0.0018571223605621245,-0.0015,SH,False
2015-03-27,-0.0006587226939953444,-0.001853679850262746,0.0,SH,False
2015-03-30,-0.004595252246143479,-0.012535011279111719,-0.00021844305893581328,SH,False
2015-03-31,0.003456571323647962,0.008932956373429946,0.00043770232535145226,SH,False
2015-04-01,0.0008771640830231072,0.003262052602635901,-0.00043751082584564394,SH,False
2015-04-02,0.00035315495931946686,0.0005974427578022716,0.00021849078673152889,SPY,False
2015-04-06,0.002392757697716985,0.0067333443515009694,0.0,SPY,False
2015-04-07,-0.001246458503516036,-0.0026463563107870236,-0.0004747618363282733,SPY,True
2015-04-08,0.007182341739676715,0.0033769220796402433,0.009280087484864863,SPY,True
2015-04-09,0.012269067552553586,0.004423583011395005,0.016593907724057055,SPY,True
2015-04-10,0.01692288035739587,0.005457204175988828,0.02324335893111018,SPY,True
2015-04-13,-0.011675569461734791,-0.00452289994835986,-0.015618493864000438,SPY,True
2015-04-14,0.004316780371615541,0.0019126019598183497,0.005642088874902251,SPY,True
2015-04-15,0.008663499532937314,0.004487229835639095,0.010965677156148934,SPY,True
2015-04-16,0.006378639968204686,-0.0002848760706279929,0.01005191746904155,SPY,True
2015-04-17,-0.015518821672626033,-0.011503971744239228,-0.017732016302193288,SPY,True
2015-04-20,0.002280078161699631,0.009137336142559516,-0.0015,SPY,False
2015-04-21,-0.0016024062592259049,-0.0011915168128783238,-0.0018289099473395285,SPY,True
2015-04-22,0.0054317419573948695,0.0049140548005939255,0.005717118112335773,SPY,True
2015-04-23,0.003968089720655793,0.002516250950680865,0.004768418954878784,SPY,True
2015-04-24,0.003988106059025718,0.0023205586923351618,0.0049073451195978945,SPY,True
2015-04-27,-0.010766181113558981,-0.004157853523502175,-0.014409035863701902,SPY,True
2015-04-28,0.00016271716261939575,0.0031789723948016935,-0.0015,SPY,False
2015-04-29,-0.01127956869964717,-0.004114614411491635,-0.015229265110345223,SPY,True
2015-04-30,-0.004527833407452626,-0.01002048036071912,-0.0015,SPY,False
2015-05-01,0.003711792258538984,0.010841443113507987,-0.00021844305893581328,SPY,False
2015-05-04,0.0011288292815547945,0.006695446853812184,-0.001939780588185723,UPRO,True
2015-05-05,-0.023755529123916288,-0.0356069220725187,-0.017222423355433114,UPRO,True
2015-05-06,-0.005228399261579862,-0.011991909035357962,-0.0015,UPRO,False
2015-05-07,0.00417234426228941,0.012137460355865715,-0.00021844305893581328,UPRO,False
2015-05-08,0.01395865901038696,0.03888403731728807,0.00021849078673152889,UPRO,False
2015-05-11,-0.014730862236359478,-0.013782125954572955,-0.015253855145479054,UPRO,True
2015-05-12,-0.004229203439442672,-0.009576473758445614,-0.0012815092132684711,UPRO,False
2015-05-13,0.005122447099232635,0.001146150191943196,0.007314389293274716,UPRO,True
2015-05-14,0.017631390159332284,0.031334682640668854,0.010077420803553783,UPRO,True
2015-05-15,0.0036034328477066698,0.0029829006495492028,0.003945502552161972,UPRO,True
2015-05-18,0.014190289833087753,0.009267651206551486,0.016903904928516233,UPRO,True
2015-05-19,0.0037290788909411,-0.0013708831307237546,0.0065404438880584115,UPRO,True
2015-05-20,-0.0015344059197898371,-0.0018523379428012632,-0.0013591452105610191,UPRO,True
2015-05-21,0.012068319914216212,0.008524646883017795,0.014021777269156988,UPRO,True
2015-05-22,-0.0031118696821784723,-0.006952930224595311,-0.000994476824175583,UPRO,True
2015-05-26,-0.023795643615721458,-0.031713471169677154,-0.019430924203333477,UPRO,True
2015-05-27,0.00855557672855938,0.026796914823816964,-0.0015,UPRO,False
2015-05-28,-0.001072989063866388,-0.0026231798698912456,-0.00021844305893581328,UPRO,False
2015-05-29,-0.0069861517586028935,-0.019659393647505574,0.0,UPRO,False
2015-06-01,0.0023083966759331817,0.006495948057652745,0.0,UPRO,False
2015-06-02,-0.0008562452900125554,-0.002805872314724067,0.00021849078673152889,UPRO,False
2015-06-03,0.002749955912952905,0.007738518668658045,0.0,UPRO,False
2015-06-04,-0.008377269526419075,-0.023177804201989116,-0.00021844305893581328,UPRO,False
2015-06-05,-0.00228572143654617,-0.006432138757115902,0.0,UPRO,False
2015-06-08,-0.0067871649306793114,-0.018702520409318968,-0.00021879968039806297,UPRO,False
2015-06-09,-0.0005731087448543519,-0.0016127577538013194,0.0,UPRO,False
2015-06-10,0.013238837687774046,0.036857775542123106,0.00021884756417511753,UPRO,False
2015-06-11,0.0033616859228266702,0.009063605039413725,0.00021849078673152889,UPRO,False
2015-06-12,-0.00851974061476717,-0.023578725239207454,-0.00021844305893581328,UPRO,False
2015-06-15,-0.004558389096649881,-0.013223897137149776,0.00021849078673152889,UPRO,False
2015-06-16,0.005981486498392816,0.01762530778067095,-0.0004371949440623579,UPRO,False
2015-06-17,0.0020114698426019527,0.0048669393288833795,0.0004373861670832202,UPRO,False
2015-06-18,0.010196753174272571,0.029487286989508643,-0.0004371949440623579,UPRO,False
2015-06-19,-0.006146381574854256,-0.017296236764258288,0.0,UPRO,False
2015-06-22,0.007396273214177663,0.02041649586967398,0.00021884756417511753,UPRO,False
2015-06-23,0.0006436146219989633,0.002208078928012336,-0.00021879968039806297,UPRO,False
2015-06-24,-0.0078055509059587955,-0.021965225377035824,0.0,UPRO,False
2015-06-25,-0.007269198440339448,-0.009856103741088584,-0.005843161347810431,UPRO,True
2015-06-26,-0.001057647292040149,0.00014171745590818574,-0.001718799680398063,UPRO,False
2015-06-29,-0.02204050990425603,-0.0624201396684676,0.00021884756417511753,UPRO,False
2015-06-30,0.002479153487645082,0.006976466588516805,0.0,UPRO,False
2015-07-01,0.00792075621659895,0.022289419100621766,0.0,UPRO,False
2015-07-02,-0.0013915211957839938,-0.003915812868376054,0.0,SPY,False
2015-07-06,-0.001011299373251036,-0.0028458489253021524,0.0,SPY,False
2015-07-07,0.002093682050907705,0.00628864393509776,-0.00021879968039806297,SPY,False
2015-07-08,-0.005961952259952706,-0.016777243099781347,0.0,SPY,False
2015-07-09,0.0006428931186127968,0.0018091346035415956,0.0,SPY,False
2015-07-10,0.004474364156075934,0.01259109296591876,0.0,SPY,False
2015-07-13,0.003922230766590453,0.011037360950798991,0.0,SPY,False
2015-07-14,0.0016827121523238092,0.004338238493468927,0.00021884756417511753,SPY,False
2015-07-15,-0.0002591292511463528,-0.00033228918568961596,-0.00021879968039806297,SPY,False
2015-07-16,0.0028516067205301902,0.008024569317112373,0.0,SPY,False
2015-07-17,0.0004422042358767791,0.0008473848311150167,0.00021884756417511753,SPY,False
2015-07-20,4.301708030628388e-05,0.0005179662731704671,-0.00021879968039806297,SPY,False
2015-07-21,-0.00126302389899863,-0.003951215646041173,0.00021884756417511753,SPY,False
2015-07-22,-0.0007788382472252371,-0.0017947772748558855,-0.00021879968039806297,SPY,False
2015-07-23,-0.0020005976312416555,-0.005629785570348433,0.0,SPY,False
2015-07-24,-0.0035447802097592187,-0.010372196333396477,0.00021884756417511753,SPY,False
2015-07-27,-0.002208177249103973,-0.005817011412421524,-0.00021879968039806297,SPY,False
2015-07-28,0.0043648008352641255,0.012282776094543202,0.0,SPY,False
2015-07-29,0.002585662291903573,0.006879187051623159,0.00021884756417511753,SPY,False
2015-07-30,0.0016068980636405352,0.00023739652659693355,0.002361838721705646,SPY,True
2015-07-31,-0.000264930953209099,-0.0015179034679202452,0.00042577283149458633,SPY,True
2015-08-03,0.003977916507109952,-0.0033731687007546585,0.008030217986302324,SPY,True
2015-08-04,-0.0016200369553142796,0.0009565817391222779,-0.0030404035340623192,SDS,True
2015-08-05,-0.0035927354036727173,-0.007389066044150905,-0.0015,SDS,False
2015-08-06,-0.007304424554137888,0.015384497832917177,-0.019811741657737636,SDS,True
2015-08-07,0.0009435875392057316,0.005376382163646554,-0.0015,SDS,False
2015-08-10,-0.008669445187905207,-0.02479326956486394,0.00021884756417511753,SDS,False
2015-08-11,-0.00966085388384108,0.017447627320432257,-0.024604462259541826,SDS,True
2015-08-12,-0.0016634600812298287,-0.0019599851525688994,-0.0015,SDS,False
2015-08-13,0.0010467216511085163,0.0029455290536981593,0.0,SDS,False
2015-08-14,-0.003098212199727359,-0.008321155447015394,-0.00021905353835316443,SDS,False
2015-08-17,-0.0009369417030920136,-0.010858689298304913,0.004532442927797588,SDS,True
2015-08-18,-0.0016099041112259986,0.0059879905760646945,-0.005798259845031961,SDS,True
2015-08-19,0.004814783466844681,0.015873127588648783,-0.0012811524358248825,SDS,False
2015-08-20,0.015128332412043487,0.04296882658237755,-0.00021879968039806297,SDS,False
2015-08-21,0.021794023659381448,0.06132951374198514,0.0,SDS,False
2015-08-24,0.02931278848899642,0.08248770821527285,0.0,SDS,False
2015-08-25,0.008254172981925332,0.02322767118341651,0.0,SDS,False
2015-08-26,-0.027597095737673178,-0.07805666060444372,0.00021884756417511753,SDS,False
2015-08-27,-0.0174869610343775,-0.04881230199137776,-0.00021879968039806297,SDS,False
2015-08-28,-2.0230386527363896e-05,-0.0004539301978468968,0.00021884756417511753,SDS,False
2015-08-31,0.006458214902895114,0.018173751934297044,0.0,SDS,False
2015-09-01,0.02108993224730601,0.059348163964294764,0.0,SDS,False
2015-09-02,-0.008239160809168764,-0.02278851217361588,-0.00021879968039806297,SH,False
2015-09-03,-0.00017784760115294691,-0.0008974732205320191,0.00021884756417511753,SH,False
2015-09-04,0.005443963079715342,0.015716508638150106,-0.00021879968039806297,SH,False
2015-09-08,-0.00942618295545863,-0.026525768079196155,0.0,SH,False
2015-09-09,0.005164221869135867,0.014532388375814831,0.0,SH,False
2015-09-10,-0.002527155324500766,-0.006714171760843768,-0.00021905353835316443,SH,False
2015-09-11,-0.0013000388503873555,-0.004055838353626995,0.00021910153331927695,SH,False
2015-09-14,0.0016078906196817767,0.004524687657340154,0.0,SH,False
2015-09-15,-0.005103431544588633,-0.013963946759367962,-0.00021905353835316443,SH,False
2015-09-16,-0.0029221419560498552,-0.008223059130820332,0.0,SH,False
2015-09-17,0.0008184824953818949,0.0023032522232988573,0.0,SH,False
2015-09-18,0.006042413382516679,0.01700366487481042,0.0,SH,False
2015-09-21,-0.0017856637560192206,-0.005422412043225577,0.00021910153331927695,SH,False
2015-09-22,0.004520750169857669,0.012721625616251009,0.0,SH,False
2015-09-23,0.0004963818937670205,0.0017942189005262232,-0.00021905353835316443,SH,False
2015-09-24,0.0011140745393190858,0.003135063576906516,0.0,SH,False
2015-09-25,0.0,0.0,0.0,SH,False
2015-09-28,0.009025212004773976,0.024999953459211355,0.00021910153331927695,SH,False
2015-09-29,-0.00015486328936534347,-0.00043579333406718046,0.0,SH,False
2015-09-30,-0.00695411277777703,-0.01917185980455749,-0.00021905353835316443,SH,False
2015-10-01,-0.0003324163686721004,-0.0013328984680467393,0.00021910153331927695,SH,False
2015-10-02,0.004242199457755232,0.011937769454914208,0.0,SPY,False
2015-10-05,0.006182315464672808,0.017794731083267346,-0.00021905353835316443,SPY,False
2015-10-06,-0.0012174588705068726,-0.0034259924507750172,0.0,SPY,False
2015-10-07,0.002910581533744164,0.008190527502437206,0.0,SPY,False
2015-10-08,0.0032076815013265553,0.009026582231447478,0.0,SPY,False
