,N26_OVN,N18_LO,N20_TOM,N11,N27_OVN,N28_WOVN,N28_SEC,FULL_ERC
2018-11-20,0.000583443255661357,-0.0071731144395681,0.0002190114865177,-0.0064351432304226,-0.0279654794849644,0.0005866079315401,-0.0100476827763992,-0.005380876265987051
2018-11-21,-2.3338248348434183e-06,0.0027750575862679,0.0002179563390345,0.0013513765578418,0.0172729698963169,-4.246794633182917e-06,-0.0094720142554624,0.0019993978081303287
2018-11-23,8.260248900450122e-05,-0.0036704834966774,0.0,-0.0023733671551736,-0.0036767168593171,8.331979777561353e-05,0.0018289696587183,-0.0011072838098326898
2018-11-26,-5.1952936347211335e-05,0.0047347003252632,0.0001093572112018,0.0058075647540554,0.0116119695466383,-5.335373171186519e-05,0.0056322774810029,0.0030585598291325085
2018-11-27,-0.00028453238061520157,-0.0004533064749928,0.0,0.0011955731376799,-0.0015821064725077,-0.0002870032210794,0.0089499839186228,0.0003124900055383309
2018-11-28,3.871842068057954e-05,0.0063870258589761,0.0225253090953604,0.0082526851724956,0.0197053852826461,0.0008758479674312,0.0105461378226801,0.007650373813184135
2018-11-29,-0.0010010933279686505,-0.0001321217755429,-0.0021848953172269,-0.0007063319614363,-0.0037722386635679,-0.000376757908082,0.0015191979065845,-0.0009996760137276422
2018-11-30,0.008474102643945366,0.0011663869203454,0.0060951014711416,0.002236684633261,0.0045604990535587,0.0015645289305288,0.0138515127628051,0.004767499440374405
2018-12-03,-0.00014386924581641846,0.0052646200893424,0.0132416215694071,0.0046840586682713,0.0207023188486733,-0.0001004119205661,0.0020548068475253,0.005330628051272492
2018-12-04,-0.006705178027369836,-0.0073800861095005,-0.0324024599291018,-0.0114439885489094,-0.0096010286230653,-0.0065277421189922,-0.012827728960897,-0.011010770016257143
2018-12-06,0.0001869056468675796,0.0025247514182143,-0.0015172304531918,-0.0003980477200644,-0.0125785536039177,0.0002158462355353,-0.0005334866666108,-0.0012192200731886728
2018-12-07,-0.0011307781654687184,-0.0057792706782043,-0.0232359437693698,-0.008186733083858,-0.0052652562935268,-0.0011224932240349,-0.0114668763110997,-0.006332699015380713
2018-12-10,0.003030853592167431,0.000492904523091,-0.0003904329007161,0.0007446783533034,-0.0100544844524195,0.0030502438272141,0.0019377167120149,0.0004184878754452295
2018-12-11,8.146259396897334e-05,0.0003357276529095,-0.0001095550956499,1.022859397080426e-05,0.0099837632273867,0.0026288744188425,0.005123060928352,0.002082076445421616
2018-12-12,-0.0001905140610865343,-0.0001332016720687,0.0002189329734085,0.0019304599086177,0.0053276621980253,0.0001953153377989,0.0003154650587952,0.000853444462323962
2018-12-13,-0.0011879313921898753,0.0004785857169371,0.0001092413450123,-5.0004294093468766e-05,0.0027616942288541,-0.0031088271465818,0.0052771242319294,-0.00020948162775192853
2018-12-14,0.00043080732227996645,-0.0038077201949228,0.0001091288330747,-0.0064913754382483,-0.0083349601604711,-0.0008249822947919,-0.0175202882195313,-0.0034299131887844778
2018-12-17,5.948267870562988e-05,-0.0066618607634527,0.0001093180624616,-0.0069010406259103,-0.0084210150454888,5.904991501641502e-05,-0.0250742588609253,-0.004287626734946877
2018-12-18,0.00010415250580739768,0.0012915249754871,0.0,-0.0003896401888459,-0.0027051372211913,0.0001050569519911,-0.0090929383128628,-0.0006715448926027485
2018-12-19,0.0022220607446381837,-0.0042089005432909,-0.0001097083437368,-0.0053924480274147,0.0001189272661138,0.0022423095100138,-0.0081385749540164,-0.0007831249880850437
2018-12-20,0.00012449540207219105,-0.0038157468449987,0.0002190384874154,-0.0056433930983684,-0.0038608948983503,0.0001236744027877,-0.0108228592070557,-0.002261151290523132
2018-12-21,0.0012775116490132562,-0.0054501068036528,0.0002187894268401,-0.0071401084188666,0.0018740412462227,0.001286705448683,-0.0090232606457811,-0.0014057817750401979
2018-12-24,0.0007498952308887478,-0.0072370239258478,0.000109270259631,-0.0093192136503847,-0.0080379589395183,0.0007559810152529,-0.0315527105666301,-0.0047030169981818444
2018-12-26,0.0010606826792958915,0.0122015403469125,-0.0001092583209458,0.0178840354799483,0.0003746751071461,0.0010708422876959,0.0283679264534276,0.00616555977799036
2018-12-27,0.0006041067074323084,0.0009510492034718,0.0071776678731382,0.0029399761309483,-0.0056607143250187,0.0006065016589573,0.0096814597287483,0.0015317136766577742
2018-12-28,3.2697824476435775e-05,0.0001187219726495,-0.0012901619663517,-0.0003881191379538,0.0020672653295641,3.203406395819309e-05,0.0012138044376036,0.00015024304924809398
2018-12-31,0.00021938730394684602,0.0016567724061269,0.0087588481025289,0.0031833375208453,0.0064549859036209,0.0002203387249499,0.0068788072281989,0.002898190564434331
2019-01-02,0.0004865392672376113,-0.0013887778323049,0.0010402419302795,0.0002988697199161,-0.0089184232458146,0.0004917179117619,-0.0127488231290274,-0.0016544127917985608
2019-01-03,-0.0012306871430732575,-0.00025,-0.0238629599609876,-0.0082683772925307,-0.0031923388870351,-0.0012442240448721,-0.0087473674855558,-0.0052058732317139325
2019-01-04,0.0009748180062515828,0.0,0.0334959219323927,0.0119736735471113,0.0076177635849877,0.0009823324143463,0.0219857347063368,0.00792154041041087
2019-01-07,-0.000931486716034409,0.0,0.0078847819212806,0.0028019319452685,0.0093544956221801,-0.0009395756198875,-0.0014494558108478,0.0018076748264488811
2019-01-08,-0.00012503018652075816,0.0,-0.0005,0.0033387192348369,0.0062105929517406,-0.000126115931642,0.0097828954673445,0.0015828928129822148
2019-01-09,-0.00045377949342957494,0.0,0.0,0.001660802649949,0.0010846261493725,-0.0004577200527845,-0.0036125759406251,-0.00011042493624052762
2019-01-10,0.00026492324825486477,0.0,0.0001093755649563,0.0013240255829707,-0.0063718484909996,0.0002662740031643,0.0069636627100227,-1.9870443367965562e-05
2019-01-11,0.0006269963216120295,0.0,0.0002181246522132,0.0002778841727732,-0.0012956258816099,0.0006305469075356,0.0008279905747474,0.00023593355478246345
2019-01-14,0.0001204280130220609,0.0,-0.0001090385421125,-0.0022383209522189,-0.0036297888295978,0.0001224206693531,-0.012810837233197,-0.0014218601717480538
2019-01-15,0.00038922636055401015,0.0,0.0002187033542044,0.0042137987516101,0.0123019448081341,0.0003907071591304,0.0045571521760054,0.002367672506421585
2019-01-16,-0.000230616417900764,0.0,0.000109126981139,0.0009301306201792,0.0026916386406612,-0.0002335667033339,0.0006977383670541,0.0003681343679731696
2019-01-17,-0.0010036033319270866,0.0,0.0002183305293335,0.0028367848145749,-0.0023628795050451,-0.0010142144392552,0.0086720227903699,0.00016995329174136282
2019-01-18,0.00015412822112366334,0.0,0.0,0.0047297743619969,0.0009976223188852,0.0001554666496168,0.0098731535840714,0.0013304945028829226
2019-01-22,-0.0005374464560976679,0.0,0.0001095930554935,-0.0047304359178702,-0.0007522255380305,-0.0005430652591448,-0.0070330026614537,-0.0012834609822265856
2019-01-23,-0.0001916360555363938,0.0,0.0,0.0007436116934458,-0.001511909795221,-0.0001933001969582,0.0050836467888749,0.00014096438547795946
2019-01-24,0.0014935980044340923,0.0,0.0003278399980251,0.0004002103914902,-0.0083795898570145,0.001503721288285,-0.004165304435045,-0.0004758359622280697
2019-01-25,-0.0002557702749756804,0.0,-0.0001101470292302,0.0029358669189799,-0.0016816771617057,-0.0002570348474202,0.0004197967342903,4.152369033326728e-05
2019-01-28,0.0006483853625084085,0.0,0.0001101591629348,-0.0026297922318009,-0.001947244650654,0.000653059245565,-0.0006473222369157,-0.00026348219117437396
2019-01-29,0.0032990711760120216,0.0,-0.0018271329509858,-0.0004716092655587,-0.0026208213198866,-8.494719600973917e-05,-0.0011958678820839,8.499245318421107e-05
2019-01-30,-0.00030911876005764577,0.0,0.0158306943783315,0.0057659163208417,0.0073972967948081,0.0008277037103534,0.0120394320569739,0.0041973568579495475
2019-01-31,0.0007928188068209385,0.0,0.0087826879070043,0.0031210113428174,0.0043447450901618,0.0001629192872226,-0.002468192747052,0.0019358821723456628
2019-02-01,-0.0007888987914993658,0.0,0.0004814065997456,0.0002345623493187,-0.0087277891350294,-0.0006287331940658,-0.0024589738612004,-0.0013820856062480016
2019-02-04,0.0018011586439310267,-6.929407531838767e-05,0.0070355615887567,0.0065808614031451,-0.000658671501389,0.0018060077825426,0.00302388999174,0.002460214378144554
2019-02-05,-0.0010290589928126568,0.0012985752687729,0.0041918449697986,0.0045961912462443,0.0032584491085905,-0.0010130368167688,0.0077715416708965,0.0016156244615042163
2019-02-06,-0.005495808367181156,-0.0005185766223784,-0.0013182508310941,-0.001609960569132,-0.0004216365158262,-0.005502263767838,-0.0032687949444307,-0.003083094498639039
2019-02-07,-0.00484174948288154,0.0012281027281773,-0.0005,-0.0102399987447813,-0.000135407519274,-0.0048733524222121,-0.0096160368653163,-0.0037775363337701805
2019-02-08,0.0011120652726377962,0.0004476957656002,0.0002185481186816,0.0014588019737593,-0.0030110570198191,0.0011094116344914,-0.0011458621417026,0.0003324025979109254
2019-02-11,0.005772439898246122,-0.0001872331056717,-0.0001092501829188,0.0005041640072591,0.0030801538685752,0.0057763497408547,0.0028763661373543,0.0030839730758423353
2019-02-12,0.0027349402590415733,-0.0004444199745575,0.0002187247206046,0.0137424487484541,-0.000275467901426,0.0027414039300688,0.0091822431880648,0.0032587137845019373
2019-02-13,-0.003360863817150622,-0.0002129808547386,0.0,0.0031566134495799,-0.0018190537376113,-0.003336444371582,0.0017422222582981,-0.0012463035441434575
2019-02-14,0.006534691930309294,0.0011441333573712,0.0002181757977797,-0.0022842798139251,0.0004077036591966,0.0065400809474476,-0.0013269969613797,0.0027792572513079907
2019-02-15,-0.0015278137618600753,0.0008765683598024,0.0,0.0114200200157573,-0.0017073520143014,-0.0015077743535461,0.0105121924358483,0.001220611195354953
2019-02-19,0.0003354708880899277,0.0003651908627146,0.0002191301744454,0.0018963546814098,-0.001839089928382,0.0003503211252977,0.0010525899589897,0.0003022445794711472
2019-02-20,-0.0025457831387588007,-0.0007054132210493,0.0,0.0021262359550524,-0.0001352394581752,-0.0025504931724238,0.0012989141387376,-0.0009218075480639386
2019-02-21,0.0026926038403576533,-0.0009909533502871,0.0001090902971143,-0.0038547763204737,-0.0012713361190686,0.0026926519102871,-0.0018779073795898,0.00034310476536375035
2019-02-22,0.005478578225449589,0.0014024452109004,0.0002184572868926,0.0117852741492111,0.0004877151162024,0.0054961649825723,0.0082642431448532,0.004559418139313885
2019-02-25,-0.002117246244511497,-0.0009620181743211,-0.000109555283659,-0.0014656474194833,0.0008273596833757,-0.0021309138160536,0.0018067059899168,-0.001054368801128025
2019-02-26,-0.003510580407465158,0.0005103272273061,-0.001215412333504,-0.0025298548611646,0.0013271234828553,-0.0035276146430489,0.000240883034484,-0.0017296952542983721
2019-02-27,-0.0013552081455149919,-0.0016251102540395,-0.0004292258001798,-0.0014954425693492,0.0082018905510199,-0.0013747692546462,0.0007421817932402,-8.407483502426e-05
2019-02-28,0.0052783295713006,-0.0003289704783077,-0.0018627880214869,-0.0029790939382384,-0.0008681008127782,0.0052658770816505,-0.0038745630998513,0.001371520093516595
2019-03-01,0.0025495253677878405,-0.0010653965348729,0.0062434696768651,0.0061969025934601,0.0071044480247385,0.002561770801921,0.0052553981089037,0.003529096864925285
2019-03-04,-0.00016890953197678087,-0.0001295660699789,-0.0036369901929824,-0.0091726357697368,-0.0015288927681037,-0.0001744753671499,-0.0037948719024974,-0.001971362601594344
2019-03-05,-0.0003738915260065108,-2.790064251323444e-05,-0.0013603173862809,-0.0023943027589243,0.0016939339459555,-0.0003705630087286,-0.0022891157558666,-0.0005457642562249708
2019-03-06,-0.0018702423321739583,-0.0025946594045209,-0.0060566582387711,-0.0064709958033854,-0.0062330897949955,-0.001884847799799,-0.0064331494197536,-0.003777398008053881
2019-03-07,-0.0052647316189550816,-0.0018667778070346,-0.0002810089960463,-0.0087446873755886,0.0013596504468617,-0.0052836976300238,-0.0092135385423307,-0.0040457995690455426
2019-03-08,3.9771404160937325e-05,0.0001082942782788,0.0001088711364005,-0.0021296694818148,-0.0019078019753443,3.0247313819644543e-05,-0.0030401291952926,-0.0006039617463143097
2019-03-11,0.0010161048259360148,0.0055838901501587,0.0,0.0154950442369174,0.0006667994159052,0.0010194105310248,0.0145711896462776,0.00404653330805141
2019-03-12,0.003978477737629565,0.002159048853713,0.0001092595027252,0.0072821350793538,0.0007410987852177,0.0039950915132251,0.0008378540072449,0.0030618444364629393
2019-03-13,-0.002169860993832289,0.0019517197329429,0.0001097477841851,0.0086297489260921,-0.0011975826111752,-0.0021813245632157,0.0054436589399338,0.0005380085643694793
2019-03-14,0.002581493942131675,-0.0011866176464007,0.0,0.0019107220349411,0.0042928256790702,0.0026090926927997,-0.0004767255463643,0.0016372457127644343
2019-03-15,0.0005590801513248998,0.0020364220031883,0.0001087354151247,0.0083055181838702,0.0047773257275197,0.0005489603027079,0.0040661938733542,0.0023131935466435567
2019-03-18,0.004333485914597531,0.0004278480084438,0.0001094237449525,0.0035460507724259,0.0017597752118092,0.0043376130090186,0.0033993726452383,0.0027987825565664055
2019-03-19,-0.0003697683809379112,-0.0005675972768246,0.0,-0.0012376529454075,-0.0006110065283511,-0.000355703695188,-0.0037915675106604,-0.0006920763929533542
2019-03-20,-0.002837679361192226,0.00145080715003,0.0,-0.0051092841075322,-0.0013282645006477,-0.0028313665828663,-0.0100602716920568,-0.002377137557271379
2019-03-21,-0.004688017884073393,0.0049458883877696,0.0003278352750755,0.0138823067371504,-0.001583885821153,-0.004668007149705,0.0105542398354458,0.000793797691571322
2019-03-22,-0.0007101225370930949,-0.0054606863471261,0.0,-0.0389542559934701,0.0011199681951808,-0.0007224168573406,-0.0246142274273852,-0.00697836131405693
2019-03-25,0.005619584761152441,0.0005686076663851,0.0,-0.0018622791029485,0.0019752974781406,0.00560947612151,-0.0021249748317179,0.002438089959931537
2019-03-26,9.032815986420584e-05,0.002625020742462,0.0001090759814688,0.0075499376467992,-0.0038793586487189,0.0001045300585333,0.0048180762218433,0.0011714967080865197
2019-03-27,0.0003388735485179437,-0.000466604369435,-0.0057291104763994,-0.0049107603669437,-0.0016417020796015,0.0003174302787255,-0.0022245669282457,-0.0014783026772647446
2019-03-28,0.0062205559712314815,0.0025233035653321,0.0037906742012951,0.0039299101602534,-0.0001921354010839,0.0062336715355666,0.0058260967105846,0.004351096402207025
2019-03-29,0.00712223941508414,0.0013374574749947,0.0063053969962307,0.0069100543128077,3.436110142474003e-05,0.0071361768696771,0.0086040137381577,0.005393943700274205
2019-04-01,0.00013247083739825104,0.001176182040476,0.0118592253216831,0.0125157711683637,0.0023578939445942,0.0001299353589398,0.01509544369719,0.004245424987404728
2019-04-02,0.004376728176415225,0.0010612513738675,0.0004899677503085,-0.0001400200550055,-0.0028447997141604,0.004365393316902,0.0009668716952051,0.0018590971289054233
2019-04-03,-0.0005512196045590761,-6.272732720302852e-06,0.0015735496759787,0.0021611367057386,0.0003585908291159,-0.0005682701098055,0.0040459404975714,0.00047322410362998194
2019-04-04,0.0018026544903241132,0.0009126443290418,0.0026533148931122,0.0024980057851836,0.0110954432956334,0.0018043228323013,0.0033510693586728,0.003004793211442522
2019-04-05,-0.001300828302929992,0.002499087525423,-0.0005,0.0046123753632936,0.0009725035691835,-0.001288199340572,0.0045114839206976,0.0006727506851488081
2019-04-08,-0.002609214606878083,-0.0008047840960381,0.0,0.0013591881597044,-0.0043979716596833,-0.002593177131845,0.0010363126889986,-0.001552590385395784
2019-04-09,0.001139352541762209,-0.0018217361482315,0.00010947292383,-0.0056162738042601,-0.0014755202635633,0.0011356092967884,-0.0090912938655947,-0.0011378115710717826
2019-04-10,-0.00012108977210723124,0.0033971096525112,0.0,0.0036465110377852,-2.6483775233654503e-05,-0.0001379513445895,0.0038379492564465,0.0011154261662352698
2019-04-11,0.00531067446081228,-0.0009370722587306,0.0003280832030987,-0.0001971555000102,0.0013689831850799,0.005285353055073,0.0028544300589587,0.0025329419833375164
2019-04-12,-0.000653259088290782,0.0007710641937397,0.0,0.0071590059288931,-0.0042033288479869,-0.0006688296708641,0.0087996676634458,0.0007046028969662367
2019-04-15,0.0015385489788235045,-0.0004725094563359,0.0001085264770159,-0.0008657163513767,0.002640088064466,0.0015224115173293,-0.0013089188483957,0.0007356956622935056
2019-04-16,0.0032081046892997113,-0.0022002386293796,0.0,0.0010051728406997,0.0065426481178819,0.0032250996967995,0.0051938378766941,0.002259620195375934
2019-04-17,0.0010914050875227312,-0.0015859302531384,0.0002187265026241,-0.0029327964073241,0.0028354118135939,0.0010883288262729,0.0029323266804622,0.0004328432083526634
2019-04-18,-0.0028327413995889333,0.0013368736342052,0.0001098882782541,0.00195824579948,0.0013522014872389,-0.0028474444062002,0.0046651060081317,-0.0003630954631594569
2019-04-22,0.00010781705033213827,-0.0014911581265825,0.0,0.0011397355019301,0.0002770938309562,0.0001088902449253,-0.0015081417828184,-0.00011403312985978141
2019-04-23,-0.000131279200550126,0.0047857362061732,0.0,0.0090894784898421,0.007462260297378,-0.0001213338181862,0.0105192386810389,0.0032208941603195426
2019-04-24,-0.0009015543490708201,0.0013053870061958,0.0002181556605505,-0.006753756775576,-0.0010419387487344,-0.0008077609319512,-0.0005418069960224,-0.0010703856173969305
2019-04-25,0.0006992610701211044,-0.0007629553048128,0.000218407403941,-0.001940566871071,-0.0027807340247346,0.0006901178623087,-0.0085366488575447,-0.0008539353023627326
2019-04-26,-0.00032484448758690707,0.002644457580944,0.0041568256146057,0.0050586551213548,0.0036025731883806,-0.0003401365013604,0.0038897266863558,0.0019737074037188577
2019-04-29,-0.0013492415477590475,-0.0008667603383868,0.0015675946537598,0.0013021472341611,1.435623063994701e-06,-0.0014232596644512,-0.0003012609995109,-0.00043025400256007577
2019-04-30,0.002571514083191318,0.000406053317104,0.0005104548131635,0.0006515603185948,0.0024058261485103,0.0026089683718561,0.0013825370297047,0.0016952515626046552
2019-05-01,-0.0016910339763156316,-0.001584418465614,-0.0075161495302766,-0.0079689471104704,0.0035102528003169,-0.001690390189825,-0.0070794784434241,-0.0028030662647974586
2019-05-02,0.005519127246540341,-0.0006428023107979,-0.002158858354466,-0.0021065285250114,-0.006060675153252,0.0055483556061708,-0.0016598738414522,0.0010443949798272824
2019-05-03,-0.014680090081627871,0.0050060559157103,0.0097874212817921,0.0100944257870441,0.0019966767907604,-0.0147168224208507,0.0111349108744214,-0.002483339071723835
2019-05-06,-0.00790810272865377,-0.0005448613600128,-0.0041155198303649,-0.0143028927101032,0.0009896799728502,-0.00791443263753,-0.0077937637594159,-0.006033771943899541
2019-05-07,-0.0013119392589457431,-0.0057487820607586,-0.0003907230881177,-0.0186677094961456,-0.0007501761397495,-0.0013210808129149,-0.0189525371257223,-0.0048897924068802955
2019-05-08,-0.0070806264947224085,-0.0013089934205814,0.0,-0.0016506022118021,0.0010502031886867,-0.0070913173745182,-0.0002784115662144,-0.0033998289909651677
2019-05-09,-0.0031438728152083434,-0.0003537072783916,0.0001094643603782,-0.0035224057467327,0.0034930533972613,-0.0031369932093619,-0.0041096560627343,-0.0016759407949687728
2019-05-10,-0.015884826028169374,0.0017080905589747,0.0002182069746485,0.0051664215191626,0.0016149377620113,-0.0159139537522702,0.0028537363948838,-0.00574879474357442
2019-05-13,0.002655828922062142,-0.0074200280745134,-0.000109229177864,-0.026362819584536,-0.000742394999022,0.0026685099919236,-0.0319602555974839,-0.005044535754532653
2019-05-14,-0.005350958504762636,0.0028871569091363,0.0001092411101806,0.0089897206087092,0.0009687076035136,-0.0053355531940136,0.010691066880362,-9.637498723132337e-05
2019-05-15,0.001499327807846086,0.0033567617509648,0.0001097274861572,0.0062338446836753,-0.0036946578325332,0.0014672537938664,0.004646799860044,0.0017544970461186582
2019-05-16,-0.0080859177379386,0.0022728390729993,0.0001087189401149,0.0096917179534917,0.0021198246924712,-0.0080937909310492,0.0094957587777537,-0.001259995070963044
2019-05-17,-0.006849396276079624,-0.0025170322315242,0.0001097035205064,-0.0065908596354034,-0.0040286328826257,-0.0069219185060571,-0.0074331975879311,-0.0050709642407951085
2019-05-20,0.004571171932198305,-0.0041304915369194,0.000109193342155,-0.006789411267279,0.0022128814448795,0.0045789850538415,-0.0077790155559515,0.00038741247658952794
2019-05-21,-0.0036133085948406537,0.0034898015247119,0.0,0.0091580962319118,0.0047743346591981,-0.0036260493203793,0.0026905168782913,0.0007020380873294485
2019-05-22,-0.007362929161186071,-0.0002817266076817,0.0002182632224576,-0.0028821591648652,-0.0075969066269029,-0.0073729409515665,0.0022609315522635,-0.004314226163551698
2019-05-23,0.004422579734631833,-0.0027895523867168,0.0002185143830568,-0.0126214295537629,-0.0028371975095805,0.0044177213807686,-0.0031082550544681,-0.0004144425795419995
2019-05-24,0.0005338134129854674,0.0011161082176424,0.0,0.0013972714208621,-0.0004997437692245,0.0005471413386962,-0.001622241603405,0.00041068190253692777
2019-05-28,-0.004246705655333467,-0.0016879781883978,0.0001094324716512,-0.0094526134707558,0.0006785028870885,-0.004250351912655,-0.011862242079674,-0.0038445077024407393
2019-05-29,0.002078653352142027,-0.0030520678302057,-0.0072102821198911,-0.0070754526362752,0.0005091771834031,0.0020728455303221,-0.008794534344928,-0.0016869364154267984
2019-05-30,-0.00825234102209609,0.0018900460188515,0.0027309644806003,0.0027453249728312,-0.0033826929542103,-0.0082412191455554,0.0029719239888543,-0.0029066901630455805
2019-05-31,0.0006090476766682775,-0.0021423876042184,-0.0134752800728119,-0.0145651149628911,-0.0004427598054813,0.0005925819535744,-0.0087372251233327,-0.003881005030270632
2019-06-03,0.007899780415338516,-0.000461445913264,-0.0025427743654032,-0.0028906933317272,-0.0012869831116628,0.007893167320167,0.0016725822522071,0.0027301086765149528
2019-06-04,0.006579531678745164,0.0032801709849587,0.0217063430176662,0.0067883816154116,-0.0035033771626754,0.0066227567636625,0.0144400496861796,0.0071947069367469625
2019-06-05,0.001292583798457482,0.0028046622101361,0.0086621043275803,0.0030781608256267,-0.0011653962521313,0.0013029554591526,0.0152847420072809,0.003171650388662532
2019-06-06,0.0042616399422980445,0.0017926138024651,0.0065026097657732,0.0046358859354285,-0.0025927491466384,0.0042753883913575,0.0094080742445755,0.00372000500693979
2019-06-07,0.0032821830106781412,0.0040170135990814,-0.0006093296817152,0.0021598696927586,0.0012805610956395,0.0032731229836501,0.0069297946425264,0.002809082783429895
2019-06-10,0.005979808738855388,1.1761140305016736e-05,0.0002187827639377,0.003503030874618,-0.005319205971181,0.0060064365949857,0.0012508754167608,0.0025265336196012046
2019-06-11,-0.0006334157320217604,0.0004859977329205,-0.0001094171893409,-0.0009245366841999,-0.0074516651903534,-0.0006492657638835,0.0016979259738577,-0.0010738353510488987
2019-06-12,0.0037263217568722857,-0.0002622492419306,0.0001094291627723,0.0002751248070851,0.0013322998730007,0.0037235175093274,-0.0014377538746031,0.001704243436845742
2019-06-13,-0.0013085233569728766,0.0018790281077089,0.0003277542171622,0.0025601852170528,0.000127579807679,-0.0013491269793186,0.0047237119517315,0.00034171234346795117
2019-06-14,0.001807249231274112,-0.00018707771007,0.0001092819015646,0.0009974681983703,0.0110878692899263,0.0018128843843818,-0.0020066116838779,0.002039481951567273
2019-06-17,0.0076383713421515585,0.0014304071463229,0.0,0.0022201184021251,-0.0018432097629434,0.0076943938804347,-0.0005555112292891,0.0035956235310802033
2019-06-18,0.0005045970510184438,0.003158937072952,0.0,0.0045739018668962,-0.0035049727114068,0.0005084005789488,-0.0013205146034619,0.0007459275934732044
2019-06-19,0.012065779457997439,0.0016935236415263,0.0002184404939558,0.0063418122695907,-0.001619886591217,0.0121209457188727,0.0045181754753747,0.006414765556114418
2019-06-20,-0.00016422102776674549,0.0027694015008126,0.0001092460965643,0.0028327775941462,-0.0078172683088158,-0.0001591585157591,0.0073943868572561,0.00025152893315649375
2019-06-21,0.0020674505699945066,-0.002942048507402,0.0,-0.0042880614200844,0.0029550469991935,0.0020829482534144,-0.0013347195891528,0.0002271398935133733
2019-06-24,0.001491030689370503,0.0005152113014675,0.0001092341631585,-0.0013315409373481,-0.002513789020048,0.0014910591182952,-0.0008243090687879,0.0002568006820175461
2019-06-25,0.0017493877784449912,-0.0034465423689205,0.0,-0.0092675402677489,-0.0036593660143323,0.0017670381787167,-0.0051397451781561,-0.0015494212154974977
2019-06-26,0.0011767953586418064,-0.0022729029090461,-0.0014978476590639,-0.0011806731875161,-0.0056303422067592,0.0011732270882578,-0.0042994760142489,-0.0010535460015719507
2019-06-27,0.002306044410907121,0.0027549364154857,0.0035458626360367,0.0012600558763243,-0.0026207981317028,0.0022945963424319,0.0056867083675866,0.002042390015504801
2019-06-28,0.009299343638767922,0.0008331574888135,0.0051461237299497,0.0018986691405986,-0.0020347305425503,0.0093359750329505,0.0055016101279902,0.005144116253754603
2019-07-01,0.0003113521341889117,0.0015683290830789,0.0090783527426749,0.0111567896916647,-0.0109074408730368,0.0003169834882178,0.0089309004460813,0.002006511211782994
2019-07-02,-0.0005322031860807109,0.0046773144205219,0.0026043614616533,0.0080066678711217,0.000586585985134,-0.0005740102575383,-0.0016251766455234,0.001658028084402231
2019-07-03,-0.0022335022451798196,0.0039060208268777,0.0079951150630566,0.0093350534192565,-0.005646288565876,-0.0021695020763255,0.0068882131703722,0.0014044964292321892
2019-07-05,-0.004177976356330173,-0.0046740565527567,-0.0011380967010992,-0.0025536394584617,0.0038954939930234,-0.0041965108600707,-0.0011951448828032,-0.002610166215038935
2019-07-08,-0.0040026330471309305,-0.0023973438415978,-0.0005,-0.009749400101003,0.0032102427915697,-0.0040005863800994,-0.0080474358310324,-0.0034239766190104466
2019-07-09,0.005077572454241296,0.0003018969349151,0.000109851919414,0.0009464291392874,0.0019309552415676,0.0051033092126409,-0.0022612635750174,0.0024851173058788112
2019-07-10,0.0014172734928593114,0.0038396681186345,0.0001090453516439,0.0095981022748839,0.0007563579781245,0.0014085068119142,0.0017217881418739,0.0025096095091796844
2019-07-11,0.0015864110261470746,-0.0035195794560275,0.0002184641316154,0.0052756314221082,0.0033526425878245,0.0015808648561885,0.0028561191739198,0.0013397272269860807
2019-07-12,0.0010501531490962111,0.0017455012471955,0.0001092082077314,0.0078684072398737,-0.0014480593664484,0.0010496049062168,0.0010161018525296,0.0015344494271986044
2019-07-15,-0.0011092591663543214,0.0013298677067442,0.0,0.0002854598270413,-0.0003267199252531,-0.001120241729429,0.0002163749521217,-0.00027649334173072
2019-07-16,0.0005539189214278727,-0.0026604594135541,0.0001089977439054,-0.0041120972387866,0.0031539949930632,0.0005637109916948,-0.0044957810517878,-0.0005356926517230202
2019-07-17,-0.002930279158034085,0.000932240225085,0.0,-0.0106685674804561,-0.0005293756886685,-0.0029685525253723,-0.0041049896959856,-0.0026796173533456774
2019-07-18,0.001994099251747009,0.0025875627574313,0.0003280494378938,0.0028821872742518,-0.0018359059562468,0.0020153945808309,0.007225102582418,0.0018815842906120717
2019-07-19,0.0016119536400338549,-0.0048185187447632,0.0,-0.0060840906269866,0.0029306527489293,0.0016241466217409,-0.0049650465660283,-0.0006942700824791321
2019-07-22,0.0034358584818573426,0.0013630433121132,0.0,0.0025896332529772,0.0009737020770682,0.0034428026878127,0.002611226693061,0.002288743343134754
2019-07-23,-0.0018329766383544306,0.0017851967010613,-0.0001088508976875,0.0072038959923876,-0.0044644679237618,-0.0018347440066899,0.001044169089817,-0.00017152559004517354
2019-07-24,-0.0015368955845830009,0.0022161636450253,0.0002185193892294,0.0081196844591788,0.0005433034157055,-0.0015584029617088,-0.0017620964434249,0.0005634768685066915
2019-07-25,0.0032012579126308328,-0.0045070005650624,0.0002183724338387,-0.0103458821422798,0.008528436390203,0.0032486266593588,-0.0020144233874571,0.00042450154986602
2019-07-26,0.00021322854436910382,0.0026383397084425,-0.000109509555899,0.0116170237070425,0.0020944235259151,0.0002162110188968,0.0061670863571707,0.002430246065811741
