Date,raw_ret,vol_mult,dd_mult,vol_gate_mult,total_mult,tc_drag,net_ret
2017-04-21,0.008645773106090215,1.0,1.0,1.0,1.0,0.0,0.008645773106090215
2017-04-24,0.007986542281838588,1.0,1.0,1.0,1.0,0.0,0.007986542281838588
2017-04-25,0.004634191780298884,1.0,1.0,1.0,1.0,0.0,0.004634191780298884
2017-04-26,0.0030998282592965324,1.0,1.0,1.0,1.0,0.0,0.0030998282592965324
2017-04-27,0.002104428341007783,1.0,1.0,1.0,1.0,0.0,0.002104428341007783
2017-04-28,0.006245430966481083,1.0,1.0,1.0,1.0,0.0,0.006245430966481083
2017-05-01,-0.0029823078905660168,1.0,1.0,1.0,1.0,0.0,-0.0029823078905660168
2017-05-02,0.005462665580432268,1.0,1.0,1.0,1.0,0.0,0.005462665580432268
2017-05-03,-0.001385509776685434,1.0,1.0,1.0,1.0,0.0,-0.001385509776685434
2017-05-04,-0.0012407410249182342,1.0,1.0,1.0,1.0,0.0,-0.0012407410249182342
2017-05-05,0.0030270658284669654,1.0,1.0,1.0,1.0,0.0,0.0030270658284669654
2017-05-08,-0.0003767536560333833,1.0,1.0,1.0,1.0,0.0,-0.0003767536560333833
2017-05-09,-0.0026171767170108163,1.0,1.0,1.0,1.0,0.0,-0.0026171767170108163
2017-05-10,0.008198830305445931,1.0,1.0,1.0,1.0,0.0,0.008198830305445931
2017-05-11,-0.0016878993002640672,1.0,1.0,1.0,1.0,0.0,-0.0016878993002640672
2017-05-12,0.006204070548050333,1.0,1.0,1.0,1.0,0.0,0.006204070548050333
2017-05-15,0.0036377527901752804,1.0,1.0,1.0,1.0,0.0,0.0036377527901752804
2017-05-16,0.009526127934460057,1.0,1.0,1.0,1.0,0.0,0.009526127934460057
2017-05-17,-0.001090929143982268,1.0,1.0,1.0,1.0,0.0,-0.001090929143982268
2017-05-18,-0.017643264668266545,1.0,1.0,1.0,1.0,0.0,-0.017643264668266545
2017-05-19,0.02225538307266418,1.0,1.0,1.0,1.0,0.0,0.02225538307266418
2017-05-22,0.008851403907395599,1.0,1.0,1.0,1.0,0.0,0.008851403907395599
2017-05-23,0.010447310169558398,1.0,1.0,1.0,1.0,0.0,0.010447310169558398
2017-05-24,-0.00020766449881746757,1.0,1.0,1.0,1.0,0.0,-0.00020766449881746757
2017-05-25,0.00865575678423,1.0,1.0,1.0,1.0,0.0,0.00865575678423
2017-05-26,0.007399258576602167,1.0,1.0,1.0,1.0,0.0,0.007399258576602167
2017-05-30,0.004025025388111,1.0,1.0,1.0,1.0,0.0,0.004025025388111
2017-05-31,0.0073885809501912985,1.0,1.0,1.0,1.0,0.0,0.0073885809501912985
2017-06-01,-0.0040585621375953534,1.0,1.0,1.0,1.0,0.0,-0.0040585621375953534
2017-06-02,0.014572106029412576,1.0,1.0,1.0,1.0,0.0,0.014572106029412576
2017-06-05,0.009544404145757196,1.0,1.0,1.0,1.0,0.0,0.009544404145757196
2017-06-06,0.0008481160076505927,1.0,1.0,1.0,1.0,0.0,0.0008481160076505927
2017-06-07,0.0026880164714883008,1.0,1.0,1.0,1.0,0.0,0.0026880164714883008
2017-06-08,0.0039051969008045495,1.0,1.0,1.0,1.0,0.0,0.0039051969008045495
2017-06-09,0.00409856782452865,1.0,1.0,1.0,1.0,0.0,0.00409856782452865
2017-06-12,-0.033199583092002605,1.0,1.0,1.0,1.0,0.0,-0.033199583092002605
2017-06-13,0.02151242743723955,1.0,1.0,1.0,1.0,0.0,0.02151242743723955
2017-06-14,0.010516895889113951,1.0,1.0,1.0,1.0,0.0,0.010516895889113951
2017-06-15,-0.03332505574341033,1.0,1.0,1.0,1.0,0.0,-0.03332505574341033
2017-06-16,0.011675875111502289,1.0,1.0,1.0,1.0,0.0,0.011675875111502289
2017-06-19,0.008365282596901566,1.0,1.0,1.0,1.0,0.0,0.008365282596901566
2017-06-20,0.013224031114970667,1.0,1.0,1.0,1.0,0.0,0.013224031114970667
2017-06-21,-0.009592060381355134,1.0,1.0,1.0,1.0,0.0,-0.009592060381355134
2017-06-22,0.010999857432646972,1.0,1.0,1.0,1.0,0.0,0.010999857432646972
2017-06-23,-0.005655647324549833,1.0,1.0,1.0,1.0,0.0,-0.005655647324549833
2017-06-26,0.017608104563534933,1.0,1.0,1.0,1.0,0.0,0.017608104563534933
2017-06-27,-0.016488829208281947,1.0,1.0,1.0,1.0,0.0,-0.016488829208281947
2017-06-28,-0.019058727455025647,1.0,1.0,1.0,1.0,0.0,-0.019058727455025647
2017-06-29,0.007382054744713415,1.0,1.0,1.0,1.0,0.0,0.007382054744713415
2017-06-30,-0.021433806899056183,1.0,1.0,1.0,1.0,0.0,-0.021433806899056183
2017-07-03,0.00048543259732771664,1.0,1.0,1.0,1.0,0.0,0.00048543259732771664
2017-07-05,-0.022276525612824,1.0,1.0,1.0,1.0,0.0,-0.022276525612824
2017-07-06,-0.004051639309743933,1.0,1.0,1.0,1.0,0.0,-0.004051639309743933
2017-07-07,0.0025385070041668324,1.0,1.0,1.0,1.0,0.0,0.0025385070041668324
2017-07-10,0.012560459936203415,1.0,1.0,1.0,1.0,0.0,0.012560459936203415
2017-07-11,0.0062916882794405654,1.0,1.0,1.0,1.0,0.0,0.0062916882794405654
2017-07-12,0.021242293467166832,1.0,1.0,1.0,1.0,0.0,0.021242293467166832
2017-07-13,0.007846322703750113,1.0,1.0,1.0,1.0,0.0,0.007846322703750113
2017-07-14,0.00400020561568275,1.0,1.0,1.0,1.0,0.0,0.00400020561568275
2017-07-17,0.0042537475561841,1.0,1.0,1.0,1.0,0.0,0.0042537475561841
2017-07-18,0.0002742804532911824,1.0,1.0,1.0,1.0,0.0,0.0002742804532911824
2017-07-19,0.0124656335217882,1.0,1.0,1.0,1.0,0.0,0.0124656335217882
2017-07-20,0.007763976753146166,1.0,1.0,1.0,1.0,0.0,0.007763976753146166
2017-07-21,-0.004055062785416017,1.0,1.0,1.0,1.0,0.0,-0.004055062785416017
2017-07-24,0.0009368440820567998,1.0,1.0,1.0,1.0,0.0,0.0009368440820567998
2017-07-25,-0.004564894375647933,1.0,1.0,1.0,1.0,0.0,-0.004564894375647933
2017-07-26,0.0009175626875170032,1.0,1.0,1.0,1.0,0.0,0.0009175626875170032
2017-07-27,0.008500883182681466,1.0,1.0,1.0,1.0,0.0,0.008500883182681466
2017-07-28,-0.025824148695951194,1.0,1.0,1.0,1.0,0.0,-0.025824148695951194
2017-07-31,0.010564904817263032,1.0,1.0,1.0,1.0,0.0,0.010564904817263032
2017-08-01,-0.004538479423417766,1.0,1.0,1.0,1.0,0.0,-0.004538479423417766
2017-08-02,0.016880531117208115,1.0,1.0,1.0,1.0,0.0,0.016880531117208115
2017-08-03,-0.005891257031946167,1.0,1.0,1.0,1.0,0.0,-0.005891257031946167
2017-08-04,-0.004730330332786766,1.0,1.0,1.0,1.0,0.0,-0.004730330332786766
2017-08-07,0.00012589960868251678,1.0,1.0,1.0,1.0,0.0,0.00012589960868251678
2017-08-08,0.0146103929395389,1.0,1.0,1.0,1.0,0.0,0.0146103929395389
2017-08-09,-0.010338413005491267,1.0,1.0,1.0,1.0,0.0,-0.010338413005491267
2017-08-10,-0.0011851297845532334,1.0,1.0,1.0,1.0,0.0,-0.0011851297845532334
2017-08-11,-0.018525707936075084,1.0,1.0,0.5,0.5,0.0005,-0.009762853968037543
2017-08-14,0.013939556347086466,1.0,1.0,1.0,1.0,0.0005,0.013439556347086466
2017-08-15,0.0007324621988163667,1.0,1.0,0.5,0.5,0.0005,-0.00013376890059181665
2017-08-16,0.0014154137492090166,1.0,1.0,0.5,0.5,0.0,0.0007077068746045083
2017-08-17,0.0008004625873384331,1.0,1.0,1.0,1.0,0.0005,0.00030046258733843314
2017-08-18,-0.007605715696651217,1.0,1.0,1.0,1.0,0.0,-0.007605715696651217
2017-08-21,-0.00251138074060353,1.0,1.0,1.0,1.0,0.0,-0.00251138074060353
2017-08-22,0.002440191256722851,1.0,1.0,1.0,1.0,0.0,0.002440191256722851
2017-08-23,0.0047981110702918165,1.0,1.0,1.0,1.0,0.0,0.0047981110702918165
2017-08-24,0.003219762540257783,1.0,1.0,1.0,1.0,0.0,0.003219762540257783
2017-08-25,0.00015086390791532273,1.0,1.0,1.0,1.0,0.0,0.00015086390791532273
2017-08-28,-0.0018574024675497166,1.0,1.0,1.0,1.0,0.0,-0.0018574024675497166
2017-08-29,-0.00010308960609030013,1.0,1.0,1.0,1.0,0.0,-0.00010308960609030013
2017-08-30,0.010234641614108933,1.0,1.0,1.0,1.0,0.0,0.010234641614108933
2017-08-31,0.017514477604021132,1.0,1.0,1.0,1.0,0.0,0.017514477604021132
2017-09-01,0.0093068464078368,1.0,1.0,1.0,1.0,0.0,0.0093068464078368
2017-09-05,-0.0027318861279266105,1.0,1.0,1.0,1.0,0.0,-0.0027318861279266105
2017-09-06,0.0021625221503965,1.0,1.0,1.0,1.0,0.0,0.0021625221503965
2017-09-07,0.0024796200221476328,1.0,1.0,1.0,1.0,0.0,0.0024796200221476328
2017-09-08,0.0038416165564178336,1.0,1.0,1.0,1.0,0.0,0.0038416165564178336
2017-09-11,-0.0097351431830799,1.0,1.0,1.0,1.0,0.0,-0.0097351431830799
2017-09-12,0.005535369445404899,1.0,1.0,1.0,1.0,0.0,0.005535369445404899
2017-09-13,-0.0036080317510251664,1.0,1.0,1.0,1.0,0.0,-0.0036080317510251664
2017-09-14,-0.004661594988597377,1.0,1.0,1.0,1.0,0.0,-0.004661594988597377
2017-09-15,0.005366994404670117,1.0,1.0,1.0,1.0,0.0,0.005366994404670117
2017-09-18,0.007469595061959216,1.0,1.0,1.0,1.0,0.0,0.007469595061959216
2017-09-19,0.0006449435158961221,1.0,1.0,1.0,1.0,0.0,0.0006449435158961221
2017-09-20,-0.0003292375559658166,1.0,1.0,1.0,1.0,0.0,-0.0003292375559658166
2017-09-21,-0.008482556454041114,1.0,1.0,1.0,1.0,0.0,-0.008482556454041114
2017-09-22,-0.0063046025752080655,1.0,1.0,1.0,1.0,0.0,-0.0063046025752080655
2017-09-25,-0.007053469504316733,1.0,1.0,1.0,1.0,0.0,-0.007053469504316733
2017-09-26,0.0005231789586324501,1.0,1.0,1.0,1.0,0.0,0.0005231789586324501
2017-09-27,-0.004441869307280649,1.0,1.0,1.0,1.0,0.0,-0.004441869307280649
2017-09-28,-0.0037728951044672986,1.0,1.0,1.0,1.0,0.0,-0.0037728951044672986
2017-09-29,0.015386971791670284,1.0,1.0,1.0,1.0,0.0,0.015386971791670284
2017-10-02,0.012878088981482367,1.0,1.0,1.0,1.0,0.0,0.012878088981482367
2017-10-03,0.005094575532613952,1.0,1.0,1.0,1.0,0.0,0.005094575532613952
2017-10-04,0.006166975207173683,1.0,1.0,1.0,1.0,0.0,0.006166975207173683
2017-10-05,0.005119336970087214,1.0,1.0,1.0,1.0,0.0,0.005119336970087214
2017-10-06,-0.0078398055875794,1.0,1.0,1.0,1.0,0.0,-0.0078398055875794
2017-10-09,0.010642013493158818,1.0,1.0,1.0,1.0,0.0,0.010642013493158818
2017-10-10,0.00895972459649745,1.0,1.0,1.0,1.0,0.0,0.00895972459649745
2017-10-11,0.0017629349081091162,1.0,1.0,1.0,1.0,0.0,0.0017629349081091162
2017-10-12,0.005030652166445232,1.0,1.0,1.0,1.0,0.0,0.005030652166445232
2017-10-13,0.009445375832519549,1.0,1.0,1.0,1.0,0.0,0.009445375832519549
2017-10-16,0.0030581779029504,1.0,1.0,1.0,1.0,0.0,0.0030581779029504
2017-10-17,-0.003322449189278205,1.0,1.0,1.0,1.0,0.0,-0.003322449189278205
2017-10-18,-0.002401816398153083,1.0,1.0,1.0,1.0,0.0,-0.002401816398153083
2017-10-19,-0.002952858623730233,1.0,1.0,1.0,1.0,0.0,-0.002952858623730233
2017-10-20,-0.002473422647981092,1.0,1.0,1.0,1.0,0.0,-0.002473422647981092
2017-10-23,-0.0005896626569560001,1.0,1.0,1.0,1.0,0.0,-0.0005896626569560001
2017-10-24,-0.007315595460225316,1.0,1.0,1.0,1.0,0.0,-0.007315595460225316
2017-10-25,-0.0036535504177816498,1.0,1.0,1.0,1.0,0.0,-0.0036535504177816498
2017-10-26,-0.00031396845500141716,1.0,1.0,1.0,1.0,0.0,-0.00031396845500141716
2017-10-27,0.016026493455411815,1.0,1.0,1.0,1.0,0.0,0.016026493455411815
2017-10-30,0.01446197335714605,1.0,1.0,1.0,1.0,0.0,0.01446197335714605
2017-10-31,0.0178986565368303,1.0,1.0,1.0,1.0,0.0,0.0178986565368303
2017-11-01,0.013653932861375132,1.0,1.0,1.0,1.0,0.0,0.013653932861375132
2017-11-02,-0.0037848354884460664,1.0,1.0,1.0,1.0,0.0,-0.0037848354884460664
2017-11-03,0.006914883759536233,1.0,1.0,1.0,1.0,0.0,0.006914883759536233
2017-11-06,0.007538064862137242,1.0,1.0,1.0,1.0,0.0,0.007538064862137242
2017-11-07,0.00709551148580515,1.0,1.0,1.0,1.0,0.0,0.00709551148580515
2017-11-08,0.0005203702213494668,1.0,1.0,1.0,1.0,0.0,0.0005203702213494668
2017-11-09,-0.005922481951659697,1.0,1.0,1.0,1.0,0.0,-0.005922481951659697
2017-11-10,-0.007802473153935737,1.0,1.0,1.0,1.0,0.0,-0.007802473153935737
2017-11-13,-0.0027790014998930164,1.0,1.0,1.0,1.0,0.0,-0.0027790014998930164
2017-11-14,0.0034351780484327167,1.0,1.0,1.0,1.0,0.0,0.0034351780484327167
2017-11-15,9.470093089200028e-05,1.0,1.0,1.0,1.0,0.0,9.470093089200028e-05
2017-11-16,0.008553697875665147,1.0,1.0,1.0,1.0,0.0,0.008553697875665147
2017-11-17,0.012750844508505995,1.0,1.0,1.0,1.0,0.0,0.012750844508505995
2017-11-20,-0.003967846116539325,1.0,1.0,1.0,1.0,0.0,-0.003967846116539325
2017-11-21,0.01583627123614216,1.0,1.0,1.0,1.0,0.0,0.01583627123614216
2017-11-22,0.00229832596417885,1.0,1.0,1.0,1.0,0.0,0.00229832596417885
2017-11-24,0.0007142500612814667,1.0,1.0,1.0,1.0,0.0,0.0007142500612814667
2017-11-27,-0.0033492898580098503,1.0,1.0,1.0,1.0,0.0,-0.0033492898580098503
2017-11-28,0.0008809138991820334,1.0,1.0,1.0,1.0,0.0,0.0008809138991820334
2017-11-29,-0.013960491754988247,1.0,1.0,1.0,1.0,0.0,-0.013960491754988247
2017-11-30,-0.040515904141371024,1.0,1.0,1.0,1.0,0.0,-0.040515904141371024
2017-12-01,-0.013230397993679033,1.0,1.0,1.0,1.0,0.0,-0.013230397993679033
2017-12-04,0.01755346052088045,1.0,1.0,1.0,1.0,0.0,0.01755346052088045
2017-12-05,-0.04297735486808259,1.0,1.0,1.0,1.0,0.0,-0.04297735486808259
2017-12-06,-0.00840794535179425,1.0,1.0,1.0,1.0,0.0,-0.00840794535179425
2017-12-07,0.01677293419173305,1.0,1.0,1.0,1.0,0.0,0.01677293419173305
2017-12-08,0.0090173687877174,1.0,1.0,1.0,1.0,0.0,0.0090173687877174
2017-12-11,-0.0033473655306597494,1.0,1.0,1.0,1.0,0.0,-0.0033473655306597494
2017-12-12,-0.0036358487170415166,1.0,1.0,1.0,1.0,0.0,-0.0036358487170415166
2017-12-13,0.0085554304044323,1.0,1.0,1.0,1.0,0.0,0.0085554304044323
2017-12-14,-0.00033773758766867247,1.0,1.0,1.0,1.0,0.0,-0.00033773758766867247
2017-12-15,0.003803698974009196,1.0,1.0,1.0,1.0,0.0,0.003803698974009196
2017-12-18,0.015308316184566037,1.0,1.0,1.0,1.0,0.0,0.015308316184566037
2017-12-19,-0.007341456122209134,1.0,1.0,1.0,1.0,0.0,-0.007341456122209134
2017-12-20,-0.01385836265223065,1.0,1.0,1.0,1.0,0.0,-0.01385836265223065
2017-12-21,0.0011147855680323667,1.0,1.0,1.0,1.0,0.0,0.0011147855680323667
2017-12-22,0.0010484964125568167,1.0,1.0,1.0,1.0,0.0,0.0010484964125568167
2017-12-26,-0.0019773200282553662,1.0,1.0,1.0,1.0,0.0,-0.0019773200282553662
2017-12-27,0.0038534475303586835,1.0,1.0,1.0,1.0,0.0,0.0038534475303586835
2017-12-28,0.013085287940544066,1.0,1.0,1.0,1.0,0.0,0.013085287940544066
2017-12-29,0.001438984606149267,1.0,1.0,1.0,1.0,0.0,0.001438984606149267
2018-01-02,0.004528157437155136,1.0,1.0,1.0,1.0,0.0,0.004528157437155136
2018-01-03,0.0229242863419682,1.0,1.0,1.0,1.0,0.0,0.0229242863419682
2018-01-04,0.02067559435607158,1.0,1.0,1.0,1.0,0.0,0.02067559435607158
2018-01-05,0.0067327431493328,1.0,1.0,1.0,1.0,0.0,0.0067327431493328
2018-01-08,0.006263935902410435,1.0,1.0,1.0,1.0,0.0,0.006263935902410435
2018-01-09,-0.0010997020112723174,1.0,1.0,1.0,1.0,0.0,-0.0010997020112723174
2018-01-10,-0.020929757917676897,1.0,1.0,1.0,1.0,0.0,-0.020929757917676897
2018-01-11,0.007133921465268665,1.0,1.0,1.0,1.0,0.0,0.007133921465268665
2018-01-12,0.0094126288127388,1.0,1.0,1.0,1.0,0.0,0.0094126288127388
2018-01-16,0.01982040635794,1.0,1.0,1.0,1.0,0.0,0.01982040635794
2018-01-17,0.0019074983385925324,1.0,1.0,1.0,1.0,0.0,0.0019074983385925324
2018-01-18,0.006898047138294666,1.0,1.0,1.0,1.0,0.0,0.006898047138294666
2018-01-19,0.008768672383387731,1.0,1.0,1.0,1.0,0.0,0.008768672383387731
2018-01-22,0.0012692041456662602,1.0,1.0,1.0,1.0,0.0,0.0012692041456662602
2018-01-23,0.011659268884610614,1.0,1.0,1.0,1.0,0.0,0.011659268884610614
2018-01-24,0.005145706942360898,1.0,1.0,1.0,1.0,0.0,0.005145706942360898
2018-01-25,-0.0036486524934933834,1.0,1.0,1.0,1.0,0.0,-0.0036486524934933834
2018-01-26,0.003805521629237035,1.0,1.0,1.0,1.0,0.0,0.003805521629237035
2018-01-29,-0.002846554436617466,1.0,1.0,1.0,1.0,0.0,-0.002846554436617466
2018-01-30,-0.01984103535580075,1.0,1.0,1.0,1.0,0.0,-0.01984103535580075
2018-01-31,0.012988364094204067,1.0,1.0,1.0,1.0,0.0,0.012988364094204067
2018-02-01,-0.020693374536011847,1.0,1.0,1.0,1.0,0.0,-0.020693374536011847
2018-02-02,-0.009981570354763334,1.0,1.0,1.0,1.0,0.0,-0.009981570354763334
2018-02-05,-0.03258782358491558,1.0,1.0,0.5,0.5,0.0005,-0.016793911792457792
2018-02-06,-0.06408051848224254,1.0,1.0,0.5,0.5,0.0,-0.03204025924112127
2018-02-07,0.019098930206887448,1.0,1.0,0.5,0.5,0.0,0.009549465103443724
2018-02-08,-0.00991244530767533,1.0,1.0,0.5,0.5,0.0,-0.004956222653837665
2018-02-09,-0.02612582645579632,1.0,1.0,0.5,0.5,0.0,-0.01306291322789816
2018-02-12,0.011080068021936602,1.0,1.0,0.5,0.5,0.0,0.005540034010968301
2018-02-13,0.002666893925039266,1.0,1.0,0.5,0.5,0.0,0.001333446962519633
2018-02-14,0.005433407936647833,1.0,1.0,0.5,0.5,0.0,0.0027167039683239167
2018-02-15,0.037020708985937095,1.0,1.0,0.5,0.5,0.0,0.018510354492968548
2018-02-16,-0.00016831737382523332,1.0,1.0,0.5,0.5,0.0,-8.415868691261666e-05
2018-02-20,-0.005429839537592733,1.0,1.0,0.5,0.5,0.0,-0.0027149197687963665
2018-02-21,0.0028642977565774505,1.0,1.0,0.5,0.5,0.0,0.0014321488782887252
2018-02-22,-0.0035847727744497643,1.0,1.0,0.5,0.5,0.0,-0.0017923863872248821
2018-02-23,0.0022678966060387332,1.0,1.0,0.5,0.5,0.0,0.0011339483030193666
2018-02-26,0.017011961973146552,1.0,1.0,0.5,0.5,0.0,0.008505980986573276
2018-02-27,0.00545541927584565,1.0,1.0,0.5,0.5,0.0,0.002727709637922825
2018-02-28,-0.011584295833055168,1.0,1.0,0.5,0.5,0.0,-0.005792147916527584
2018-03-01,-0.015439251134129944,1.0,1.0,1.0,1.0,0.0005,-0.015939251134129945
2018-03-02,-0.014912374506131766,1.0,1.0,1.0,1.0,0.0,-0.014912374506131766
2018-03-05,0.012558417211826848,1.0,1.0,1.0,1.0,0.0,0.012558417211826848
2018-03-06,0.023621922021550366,1.0,1.0,1.0,1.0,0.0,0.023621922021550366
2018-03-07,-0.002876704562896866,1.0,1.0,1.0,1.0,0.0,-0.002876704562896866
2018-03-08,0.0012183784434076582,1.0,1.0,1.0,1.0,0.0,0.0012183784434076582
2018-03-09,-0.0014956711809167831,1.0,1.0,1.0,1.0,0.0,-0.0014956711809167831
2018-03-12,0.012461283749154681,1.0,1.0,1.0,1.0,0.0,0.012461283749154681
2018-03-13,0.003288392864421283,1.0,1.0,1.0,1.0,0.0,0.003288392864421283
2018-03-14,-0.006651744248155915,1.0,1.0,1.0,1.0,0.0,-0.006651744248155915
2018-03-15,-0.001307023933624833,1.0,1.0,1.0,1.0,0.0,-0.001307023933624833
2018-03-16,-0.0026662201957690446,1.0,1.0,1.0,1.0,0.0,-0.0026662201957690446
2018-03-19,-0.0024350475725309663,1.0,1.0,1.0,1.0,0.0,-0.0024350475725309663
2018-03-20,-0.00033142376871214994,1.0,1.0,1.0,1.0,0.0,-0.00033142376871214994
2018-03-21,0.004125520347004049,1.0,1.0,1.0,1.0,0.0,0.004125520347004049
2018-03-22,-0.014825578149103995,1.0,1.0,1.0,1.0,0.0,-0.014825578149103995
2018-03-23,-0.00975553338111788,1.0,1.0,1.0,1.0,0.0,-0.00975553338111788
2018-03-26,-0.0047623486192278274,1.0,1.0,1.0,1.0,0.0,-0.0047623486192278274
2018-03-27,0.027097173513370366,1.0,1.0,1.0,1.0,0.0,0.027097173513370366
2018-03-28,-0.05988826642738341,1.0,1.0,1.0,1.0,0.0,-0.05988826642738341
2018-03-29,-0.008835062662440517,1.0,1.0,1.0,1.0,0.0,-0.008835062662440517
2018-04-02,0.013847412645586931,1.0,1.0,0.5,0.5,0.0005,0.006423706322793465
2018-04-03,-0.018691223712437404,1.0,1.0,0.5,0.5,0.0,-0.009345611856218702
2018-04-04,-0.01975715130177365,1.0,1.0,0.5,0.5,0.0,-0.009878575650886824
2018-04-05,0.04958536126597699,1.0,1.0,1.0,1.0,0.0005,0.04908536126597699
2018-04-06,-0.007905120772243767,1.0,1.0,0.5,0.5,0.0005,-0.004452560386121884
2018-04-09,-0.00435032740671565,1.0,1.0,0.5,0.5,0.0,-0.002175163703357825
2018-04-10,0.024576946444566608,1.0,1.0,0.5,0.5,0.0,0.012288473222283304
2018-04-11,0.008032345355829668,1.0,1.0,0.5,0.5,0.0,0.004016172677914834
2018-04-12,0.009476551900550568,1.0,1.0,0.5,0.5,0.0,0.004738275950275284
2018-04-13,0.015209908952951335,1.0,1.0,0.5,0.5,0.0,0.007604954476475668
2018-04-16,-0.012402143861924666,1.0,1.0,1.0,1.0,0.0005,-0.012902143861924667
2018-04-17,-0.0019146667882262163,1.0,1.0,0.5,0.5,0.0005,-0.0014573333941131081
2018-04-18,0.012619523026975185,1.0,1.0,0.5,0.5,0.0,0.006309761513487592
2018-04-19,-0.004592613390433451,1.0,1.0,1.0,1.0,0.0005,-0.0050926133904334505
2018-04-20,-0.018284969761226663,1.0,1.0,0.5,0.5,0.0005,-0.009642484880613332
2018-04-23,-0.011512943823867515,1.0,1.0,1.0,1.0,0.0005,-0.012012943823867516
2018-04-24,0.0037839695199370273,1.0,1.0,0.5,0.5,0.0005,0.0013919847599685137
2018-04-25,-0.0212026358266398,1.0,1.0,0.5,0.5,0.0,-0.0106013179133199
2018-04-26,0.016624082951378228,1.0,1.0,0.5,0.5,0.0,0.008312041475689114
2018-04-27,0.024875819807108353,1.0,1.0,0.5,0.5,0.0,0.012437909903554176
2018-04-30,-0.023047928000679646,1.0,1.0,0.5,0.5,0.0,-0.011523964000339823
2018-05-01,-0.019898236330814584,1.0,1.0,0.5,0.5,0.0,-0.009949118165407292
2018-05-02,0.022305542911040897,1.0,1.0,0.5,0.5,0.0,0.011152771455520448
2018-05-03,-0.016342187783418283,1.0,1.0,0.5,0.5,0.0,-0.008171093891709141
2018-05-04,0.003544400044675899,1.0,1.0,1.0,1.0,0.0005,0.003044400044675899
2018-05-07,0.02322064012403492,1.0,1.0,1.0,1.0,0.0,0.02322064012403492
2018-05-08,9.758275989725e-05,1.0,1.0,1.0,1.0,0.0,9.758275989725e-05
2018-05-09,0.006148643898388467,1.0,1.0,1.0,1.0,0.0,0.006148643898388467
2018-05-10,0.01081093016892053,1.0,1.0,1.0,1.0,0.0,0.01081093016892053
2018-05-11,0.004010943991917882,1.0,1.0,1.0,1.0,0.0,0.004010943991917882
2018-05-14,0.0040126166242844,1.0,1.0,1.0,1.0,0.0,0.0040126166242844
2018-05-15,-0.010807425462539332,1.0,1.0,1.0,1.0,0.0,-0.010807425462539332
2018-05-16,-0.0028325774648539,1.0,1.0,1.0,1.0,0.0,-0.0028325774648539
2018-05-17,0.0026491322400242164,1.0,1.0,1.0,1.0,0.0,0.0026491322400242164
2018-05-18,-0.004600144897154233,1.0,1.0,1.0,1.0,0.0,-0.004600144897154233
2018-05-21,0.00495282213744995,1.0,1.0,1.0,1.0,0.0,0.00495282213744995
2018-05-22,0.0052198902370876495,1.0,1.0,1.0,1.0,0.0,0.0052198902370876495
2018-05-23,-0.010417209537900315,1.0,1.0,1.0,1.0,0.0,-0.010417209537900315
2018-05-24,0.009925685683053142,1.0,1.0,1.0,1.0,0.0,0.009925685683053142
2018-05-25,-0.0009156329765971161,1.0,1.0,1.0,1.0,0.0,-0.0009156329765971161
2018-05-29,-0.003933617587109599,1.0,1.0,1.0,1.0,0.0,-0.003933617587109599
2018-05-30,0.0049994979360676725,1.0,1.0,1.0,1.0,0.0,0.0049994979360676725
2018-05-31,0.004359572201824834,1.0,1.0,1.0,1.0,0.0,0.004359572201824834
2018-06-01,-0.005080653457926933,1.0,1.0,1.0,1.0,0.0,-0.005080653457926933
2018-06-04,0.016980146943392973,1.0,1.0,1.0,1.0,0.0,0.016980146943392973
2018-06-05,0.005173667577441783,1.0,1.0,1.0,1.0,0.0,0.005173667577441783
2018-06-06,0.0016079883301558981,1.0,1.0,1.0,1.0,0.0,0.0016079883301558981
2018-06-07,0.002799521970210734,1.0,1.0,1.0,1.0,0.0,0.002799521970210734
2018-06-08,-0.007328382077723735,1.0,1.0,1.0,1.0,0.0,-0.007328382077723735
2018-06-11,-0.0021435500615535116,1.0,1.0,1.0,1.0,0.0,-0.0021435500615535116
2018-06-12,0.0050919063733319316,1.0,1.0,1.0,1.0,0.0,0.0050919063733319316
2018-06-13,0.005066980128595167,1.0,1.0,1.0,1.0,0.0,0.005066980128595167
2018-06-14,0.006754915199659351,1.0,1.0,1.0,1.0,0.0,0.006754915199659351
2018-06-15,0.001070604466358717,1.0,1.0,1.0,1.0,0.0,0.001070604466358717
2018-06-18,-0.008498656794447116,1.0,1.0,1.0,1.0,0.0,-0.008498656794447116
2018-06-19,-0.00732005510471918,1.0,1.0,1.0,1.0,0.0,-0.00732005510471918
2018-06-20,0.012180133501142483,1.0,1.0,1.0,1.0,0.0,0.012180133501142483
2018-06-21,-0.0010199251641158833,1.0,1.0,1.0,1.0,0.0,-0.0010199251641158833
2018-06-22,-0.0018389737983358157,1.0,1.0,1.0,1.0,0.0,-0.0018389737983358157
2018-06-25,-0.011442016601486318,1.0,1.0,1.0,1.0,0.0,-0.011442016601486318
2018-06-26,-0.012701713756655448,1.0,1.0,1.0,1.0,0.0,-0.012701713756655448
2018-06-27,0.01907131220116705,1.0,1.0,1.0,1.0,0.0,0.01907131220116705
2018-06-28,-0.02730651399768108,1.0,1.0,1.0,1.0,0.0,-0.02730651399768108
