Date,Close,CoveredCall,Momo,MF,SPY,AGG,source,tier
2008-09-23,-0.007187429952453269,-0.022870643218370113,0.0032680455581579615,0.0032680455581579615,-0.022751595599322494,-0.0015085752000777441,proxy,3
2008-09-24,-0.0005892956486222859,0.003086207405836605,-0.003039631018261546,-0.003039631018261546,0.0032052550248842238,0.0012085301833160145,proxy,3
2008-09-25,0.006861533757381837,0.015520683468805706,0.0010887672830992567,0.0010887672830992567,0.015639731087853326,-0.0018098411933922254,proxy,3
2008-09-26,0.0007957823310877734,0.0003774353796747838,0.0007413469653630995,0.0017413469653630997,0.0004964829987224029,-0.005040117800540811,proxy,3
2008-09-29,-0.028786108497844087,-0.07848065912964867,0.00434359192335898,0.00434359192335898,-0.07836161151060106,-0.004559110048762749,proxy,3
2008-09-30,0.014302502149308755,0.04127075205466575,-0.0036763311209292437,-0.0036763311209292437,0.04138979967371337,0.0033583930224962977,proxy,3
2008-10-01,0.00010250084531376199,0.0004843947316699011,-0.00015209507892366414,-0.00015209507892366414,0.0006034423507175202,-0.007128558625122294,proxy,3
2008-10-02,-0.014818281058052668,-0.036393195563474465,-0.0004350047211048036,-0.0004350047211048036,-0.03627414794442685,0.0038974693570292818,proxy,3
2008-10-03,-0.00544775870283651,-0.013619396757091274,0.0,0.0,-0.013500349138043655,0.007559781944562083,proxy,3
2008-10-06,-0.020551325963895167,-0.051052073418125274,-0.00021749432774176292,-0.00021749432774176292,-0.05093302579907766,0.00030516341234831934,proxy,3
2008-10-07,-0.018092680018013448,-0.04490554164862985,-0.00021743893093584266,-0.00021743893093584266,-0.044786494029582236,-0.020679002105580713,proxy,3
2008-10-08,-0.010646993275287949,-0.025311487163995384,-0.0008706640161496582,-0.0008706640161496582,-0.025192439544947764,-0.02008124690114821,proxy,3
2008-10-09,-0.027068103849337773,-0.06995785997191355,0.0015250668990460792,0.0015250668990460792,-0.06983881235286593,0.002324050036788705,proxy,3
2008-10-10,-0.009228896373045067,-0.02437538260976928,0.0008687611181044108,0.0008687611181044108,-0.024256334990721662,-0.06839534930642244,proxy,3
2008-10-13,0.055685703754463,0.145079307578396,-0.003910032128158991,-0.003910032128158991,0.14519835519744362,0.03868790239143127,proxy,3
2008-10-14,-0.004920730740879505,-0.014919776977272804,0.0017453000833826948,0.0017453000833826948,-0.014800729358225184,0.02101984187688255,proxy,3
2008-10-15,-0.03929647432379835,-0.09856654872793029,0.00021690861228962355,0.00021690861228962355,-0.09844750110888267,0.01599967864768903,proxy,3
2008-10-16,0.016354291544109105,0.04153847191764477,-0.0004351620382480048,-0.0004351620382480048,0.04165751953669239,-0.015747720185290692,proxy,3
2008-10-17,-0.004342817455672106,-0.006090982084346153,-0.0036773743698894066,-0.0021773743698894066,-0.005971934465298534,0.0036266711095240822,proxy,3
2008-10-20,0.02542463672294922,0.05996009519231622,0.0024009977433712137,0.0024009977433712137,0.06007914281136384,0.017854816444820676,proxy,3
2008-10-21,-0.01198978900370908,-0.0299744725092727,0.0,0.0,-0.02985542489022508,0.00877159878619671,proxy,3
2008-10-22,-0.02261364829832184,-0.05457330801082243,-0.0013072084899881098,-0.0013072084899881098,-0.05445426039177481,0.01159298432688094,proxy,3
2008-10-23,0.005371421687474447,0.01146517493763861,0.0013089195206983373,0.0013089195206983373,0.01158422255668623,-0.017599832109161606,proxy,3
2008-10-24,-0.0215867572028801,-0.05083329359587589,-0.0025890662742162327,-0.0010890662742162327,-0.050714245976828276,-0.008437198276035063,proxy,3
2008-10-27,-0.013332485971309465,-0.03562003746155422,0.001525881688853703,0.001525881688853703,-0.0355009898425066,-0.009978449262847966,proxy,3
2008-10-28,0.046563490285643494,0.11673595084499873,-0.00021815008726000507,-0.00021815008726000507,0.11685499846404634,0.003501374692478354,proxy,3
2008-10-29,-0.003601222951595147,-0.007370737234572423,-0.0010882134296102963,-0.0010882134296102963,-0.007251689615524803,0.019030901573989123,proxy,3
2008-10-30,0.014574344229097386,0.03447410909336575,0.0013078343195851438,0.0013078343195851438,0.034593156712413364,-0.001244499467073945,proxy,3
2008-10-31,0.0009008419355364388,0.005384839559292542,-0.002588489813634297,-0.0010884898136342969,0.005503887178340161,-0.0031164054258550067,proxy,3
2008-11-03,0.0009387292013104664,0.0027722317397551152,-0.0002836058243192996,-0.0002836058243192996,0.002891279358802734,-0.015905643896100496,proxy,3
2008-11-04,0.013807562987101047,0.03386371255150951,0.000436796610828738,0.000436796610828738,0.033982760170557125,0.01605646969904395,proxy,3
2008-11-05,-0.016597242184591306,-0.04214693437182397,0.0004358859402304738,0.0004358859402304738,-0.042027886752776356,0.01517502845153218,proxy,3
2008-11-06,-0.021296716407217902,-0.05553027463035336,0.001525655741539067,0.001525655741539067,-0.05541122701130574,-0.00412430946358433,proxy,3
2008-11-07,0.013159573434861634,0.03289893358715408,0.0,0.0,0.033017981206201696,0.005072974571814326,proxy,3
2008-11-10,-0.0054203990107909395,-0.013224107387008344,-0.00021792675997933664,-0.00021792675997933664,-0.013105059767960725,-0.0063859767095936215,proxy,3
2008-11-11,-0.012397678259796204,-0.03099419564949051,0.0,0.0,-0.03087514803044289,0.007568120882259333,proxy,3
2008-11-12,-0.017517286631574366,-0.044120177972541905,0.0002179742624039971,0.0002179742624039971,-0.04400113035349429,-0.008643287021617652,proxy,3
2008-11-13,0.024888358372951544,0.06222089593237885,0.0,0.0,0.06233994355142647,0.003425711261815234,proxy,3
2008-11-14,-0.02061033692991909,-0.05002584232479772,-0.0015,0.0,-0.0499067947057501,0.0029988961813027792,proxy,3
2008-11-17,-0.005097274670806202,-0.01339588912794747,0.0004351349672879756,0.0004351349672879756,-0.01327684150889985,0.0026807698074649,proxy,3
2008-11-18,0.006834692234790389,0.018718007851884665,-0.001087518176605795,-0.001087518176605795,0.018837055470932285,-0.001439880989164366,proxy,3
2008-11-19,-0.025809579205002483,-0.06419823100624704,-0.000217144670839442,-0.000217144670839442,-0.06407918338719942,0.0028830720558057354,proxy,3
2008-11-20,-0.02934935482759344,-0.07435213730361549,0.0006525001564212651,0.0006525001564212651,-0.07423308968456788,0.00020579862336544963,proxy,3
2008-11-21,0.020799597995040928,0.053824262280723414,-0.001716844862080734,-0.00021684486208073395,0.05394330989977103,-0.00800698783208409,proxy,3
2008-11-24,0.027798550388011583,0.06917103812906862,0.00021689189397355868,0.00021689189397355868,0.06929008574811624,-0.00010387134020395372,proxy,3
2008-11-25,0.0030471852476081462,0.007291001725414369,0.0002179742624039971,0.0002179742624039971,0.007410049344461989,0.024945323480487724,proxy,3
2008-11-26,0.015669853952771436,0.03852193243099662,0.0004351349672879756,0.0004351349672879756,0.03864098005004424,-0.0038373384828277457,proxy,3
2008-11-28,0.0031608270356936513,0.012468843606251844,-0.003044517344678477,-0.003044517344678477,0.012587891225299463,-0.0019266980812948642,proxy,3
2008-12-01,-0.033828470836999774,-0.08869694543483957,0.0027505122282267536,0.0027505122282267536,-0.08857789781579195,0.014105136422491116,proxy,3
2008-12-02,0.015868655344135157,0.03836609865361003,0.0008703598044852434,0.0008703598044852434,0.038485146272657644,0.0010059210120394457,proxy,3
2008-12-03,0.008655248295668756,0.02392221284037772,-0.0015227280674705579,-0.0015227280674705579,0.02404126045942534,0.00010073656054654379,proxy,3
2008-12-04,-0.009562196560257648,-0.02325214050083473,-0.00043556726653959377,-0.00043556726653959377,-0.02313309288178711,0.003315409907399758,proxy,3
2008-12-05,0.012285252408123953,0.03071313102030988,0.0,0.0,0.0308321786393575,-0.0055075911341436745,proxy,3
2008-12-08,0.014048623037491954,0.0347945086082035,0.00021803265701758612,0.00021803265701758612,0.03491355622725112,-0.001308432442663765,proxy,3
2008-12-09,-0.0069025257357669696,-0.016601896683813667,-0.0004362784370691708,-0.0004362784370691708,-0.016482849064766047,0.00937571744397947,proxy,3
2008-12-10,0.0030711281634354924,0.006696459180712554,0.0006542408185841175,0.0006542408185841175,0.006815506799760174,-0.0017977528933788012,proxy,3
2008-12-11,-0.010333747885558806,-0.024200453268865375,-0.0010892776300210905,-0.0010892776300210905,-0.024081405649817755,0.005202764282034922,proxy,3
2008-12-12,0.0049898265986667405,0.011820657364126585,0.00043593942169350974,0.00043593942169350974,0.011939704983174204,0.00029934963344802057,proxy,3
2008-12-15,-0.0057513350537254,-0.014052912948160957,-0.00021694979076836152,-0.00021694979076836152,-0.013933865329113337,0.0023879692346451264,proxy,3
2008-12-16,0.01917066231600367,0.046946315130624375,0.000653560439589862,0.000653560439589862,0.04706536274967199,0.003970446633720925,proxy,3
2008-12-17,-0.004314176907071828,-0.009805741901696741,-0.0006531335773218849,-0.0006531335773218849,-0.009686694282649122,0.00534001737601586,proxy,3
2008-12-18,-0.007913768515649285,-0.018802538728732877,-0.0006545883735935565,-0.0006545883735935565,-0.018683491109685257,0.006294486689156109,proxy,3
2008-12-19,-0.0013750848721409707,-0.004420237890649426,0.0006550171401979998,0.0006550171401979998,-0.004301190271601807,-0.0032255256914144326,proxy,3
2008-12-22,-0.005188138402247118,-0.01293226084519188,-0.0006920567736172761,0.001307943226382724,-0.01281321322614426,0.005393333738479056,proxy,3
2008-12-23,-0.004836473319902198,-0.01045690131052961,-0.0010895213261505887,-0.0010895213261505887,-0.01033785369148199,0.009753785505829171,proxy,3
2008-12-24,0.002927913773405359,0.005683719917105989,0.0010907096776049396,0.0010907096776049396,0.005802767536153608,0.0047323646103987205,proxy,3
2008-12-26,0.002260120905407241,0.005650302263518103,0.0,0.0,0.005769349882565722,-0.003364253095450298,proxy,3
2008-12-29,-0.003313167761232268,-0.002986786315787127,-0.003530755391529028,-0.003530755391529028,-0.002867738696739508,0.007705782976084263,proxy,3
2008-12-30,0.011133167055767439,0.023583696028763156,0.002499481073770294,0.003499481073770294,0.023702743647810776,0.0003843163652490489,proxy,3
2008-12-31,0.004354523218114363,0.014155476624062312,-0.0021794457191842698,-0.0021794457191842698,0.014274524243109932,0.0006729398435072476,proxy,3
2009-01-02,0.01214007206206163,0.030022842473849076,0.000218225120869997,0.000218225120869997,0.030141890092896695,-0.0062389180857976845,proxy,3
2009-01-05,-0.0005209962381108115,-0.0013024905952770287,0.0,0.0,-0.0011834429762294096,0.015935257322861496,proxy,3
2009-01-06,0.0027544584246632906,0.006558108307588472,0.00021869183604650289,0.00021869183604650289,0.006677155926636091,-0.005608420037044426,proxy,3
2009-01-07,-0.011513252444398799,-0.03007488245165717,0.0005278342271067835,0.0015278342271067835,-0.02995583483260955,-0.009177558495483185,proxy,3
2009-01-08,0.0009310641040671183,0.003961754236770209,-0.0010893959844016088,-0.0010893959844016088,0.004080801855817828,-0.0076216104498301185,proxy,3
2009-01-09,-0.008222283558693429,-0.021538406450089687,0.0006551317022374104,0.0006551317022374104,-0.021419358831042068,-0.0034025392604069005,proxy,3
2009-01-12,-0.009918191548552665,-0.02413980014399324,-0.0004371191515922801,-0.0004371191515922801,-0.02402075252494562,0.005267779555421459,proxy,3
2009-01-13,0.001473993649211085,0.0017214043121491324,0.0013090532072523864,0.0013090532072523864,0.0018404519311967515,0.0016498430740521375,proxy,3
2009-01-14,-0.013298598839578553,-0.03157351217797515,-0.0017819899473141537,0.0002180100526858464,-0.03145446455892753,-0.0013564741471452368,proxy,3
2009-01-15,0.00022526186427678657,0.0002362108586988039,0.00021796253466210835,0.00021796253466210835,0.00035525847774642294,-9.703559879958856e-05,proxy,3
2009-01-16,0.0026882639058728054,0.007700661853547518,-0.0006533347259103373,-0.0006533347259103373,0.007819709472595138,0.005142053124816304,proxy,3
2009-01-20,-0.022208103607669425,-0.05290510895064564,-0.0017434333790186107,-0.0017434333790186107,-0.05278606133159802,-0.005212175701259314,proxy,3
2009-01-21,0.018277280932889214,0.04307348496098658,0.001746478247490968,0.001746478247490968,0.04319253258003419,-0.005239727149847884,proxy,3
2009-01-22,-0.007303866455494941,-0.01558613640992328,-0.0027823531525427133,0.0002176468474572868,-0.01546708879087566,-0.00429197461709907,proxy,3
2009-01-23,0.001561933435031175,0.00423123281900013,-0.00021759948761479464,-0.00021759948761479464,0.004350280438047749,-0.0015674121161091126,proxy,3
2009-01-26,0.0025648573716418534,0.006739537672756101,-0.00021826282910097916,-0.00021826282910097916,0.0068585852918037205,-0.000981155155818425,proxy,3
2009-01-27,0.0037544639042262503,0.01003862673058049,-0.0004349779800099096,-0.0004349779800099096,0.01015767434962811,0.005106637396060654,proxy,3
2009-01-28,0.013223795665317312,0.0337151678906817,-0.0004371191515922801,-0.0004371191515922801,0.033834215509729315,0.0005861797388877488,proxy,3
2009-01-29,-0.013046895718197789,-0.03261723929549447,0.0,0.0,-0.03249819167644685,-0.008886688411958499,proxy,3
2009-01-30,-0.0076610114212400235,-0.020461530372537107,0.0008726678796247,0.0008726678796247,-0.020342482753489488,0.006306222449957488,proxy,3
2009-02-02,-0.0008886999527220231,-0.0031374524636600845,0.0006104683879033512,0.0006104683879033512,-0.0030184048446124656,-0.0017089063592310438,proxy,3
2009-02-03,0.005048431357016429,0.013927833093640717,-0.0008711698007330959,-0.0008711698007330959,0.014046880712688337,-0.004430504396638835,proxy,3
2009-02-04,-0.0016138883136800968,-0.005015217667892192,0.0006536645891279669,0.0006536645891279669,-0.0048961700488445725,-0.0013840853862764346,proxy,3
2009-02-05,0.005642906967765509,0.0147611722076741,-0.0004359365255068859,-0.0004359365255068859,0.014880219826721719,-0.0031683253211505225,proxy,3
2009-02-06,0.010436040664613238,0.028378457264846623,-0.00152557040220902,-0.00152557040220902,0.028497504883894242,0.0026817634892104536,proxy,3
2009-02-09,0.0012904419597529236,0.0012608449077808443,0.0013101733277343097,0.0013101733277343097,0.0013798925268284634,9.909772385241489e-05,proxy,3
2009-02-10,-0.018502646288453925,-0.0459289103673302,-0.0002184702358697388,-0.0002184702358697388,-0.04580986274828258,0.006140861960011623,proxy,3
2009-02-11,0.002179853288054172,0.005776793771671906,-0.00021810703435765078,-0.00021810703435765078,0.005895841390719525,-0.0001964150547147936,proxy,3
2009-02-12,-0.0005603951571204921,0.0005990121071987704,-0.0020000000000000005,0.0,0.0007180597262463895,0.005317602503531305,proxy,3
2009-02-13,-0.003827121500388638,-0.010877039716580762,0.0008728239770727786,0.0008728239770727786,-0.010757992097533142,-0.003036937606713974,proxy,3
2009-02-17,-0.017157430888952937,-0.04289357722238234,0.0,0.0,-0.04277452960333472,0.0007854448410342663,proxy,3
2009-02-18,-0.0008763549216211432,-0.0025173718539416748,0.00021765636659254461,0.00021765636659254461,-0.002398324234894056,-0.002061220401752051,proxy,3
2009-02-19,-0.004349701278811065,-0.010874253197027662,0.0,0.0,-0.010755205577980043,-0.0015736944624008542,proxy,3
2009-02-20,-0.004736089995212973,-0.009840224988032432,-0.0020000000000000005,0.0,-0.009721177368984812,-0.00512276756572283,proxy,3
2009-02-23,-0.014489774514235715,-0.035898022781677905,-0.0002176090026075883,-0.0002176090026075883,-0.03577897516263029,0.005149145440979108,proxy,3
2009-02-24,0.014723974957802229,0.037791085067779576,-0.0006540984488493384,-0.0006540984488493384,0.03791013268682719,-0.001970356511572846,proxy,3
