date,NOVA19,NOVA19_LS
2018-03-19,-0.007691177289661583,0.011296267348633145
2018-03-20,-6.805362110950402e-05,-0.00425403255852354
2018-03-21,-0.0039765311450916385,-0.010481256903533404
2018-03-22,-0.017788480473125458,0.014428518987834467
2018-03-23,-0.01541103788308575,0.011920469329213696
2018-03-26,0.016898252703250332,-0.017878092084456038
2018-03-27,-0.003291041252214172,0.03232869715778093
2018-03-28,0.0028712890000876677,0.01860783229404868
2018-03-29,0.009081701834116447,-0.013261698365625291
2018-04-02,-0.01579076049094164,0.018740337003925543
2018-04-03,0.009037800848869538,-0.006387615080311021
2018-04-04,0.008807444679508485,-0.005730718745481101
2018-04-05,0.006179674428149878,0.003239984762839981
2018-04-06,-0.013636414485915672,0.012201653585493626
2018-04-09,0.003911614467589903,0.0019055435774659854
2018-04-10,0.005953674839526729,-0.025897449337095188
2018-04-11,-0.005122428804617724,-0.002867502250688092
2018-04-12,0.001790478613858293,-0.009667149477568153
2018-04-13,0.0022673588576162585,0.004698357148421101
2018-04-16,0.013575356364928633,0.01068519710828157
2018-04-17,0.00477349684013949,-0.018520376241644973
2018-04-18,-0.0018364726386299267,4.410811865238583e-05
2018-04-19,-0.006498046550417375,0.014461481587410254
2018-04-20,-0.007027258899805405,0.001806573622698654
2018-04-23,0.0016628775889154955,0.01031062427687629
2018-04-24,-0.005503708519015754,0.014208948001377186
2018-04-25,-0.0012820941542776856,0.0018825637992963165
2018-04-26,0.0069878340750968776,-0.01922140122682765
2018-04-27,0.0051254373086943965,0.0045948837132140765
2018-04-30,-0.006035934303884494,0.0015757304065576682
2018-05-01,-0.0015935490186362814,-0.01397806744539704
2018-05-02,-0.011037437592640835,-0.007344137996027333
2018-05-03,-9.71851351878884e-05,0.00011216708046217147
2018-05-04,0.008934568556560475,-0.011843635445073969
2018-05-07,0.0004914688067266916,-0.011300424297139506
2018-05-08,-0.006267676443682858,-0.010042441038586354
2018-05-09,0.002883186942143451,-0.012449589855211853
2018-05-10,0.009244171800276785,-0.0029409764274096594
2018-05-11,0.002892344469260827,0.006526323063948936
2018-05-14,-0.00157270355124286,-0.003806899359828714
2018-05-15,-0.005620238472554196,0.009165800282411969
2018-05-16,0.0025015489096089083,-0.005957592385315347
2018-05-17,-0.0006944427574238747,0.0014467259403891323
2018-05-18,-0.0009267729423577844,0.006211016707270434
2018-05-21,0.006298012817756804,-0.004238725969476549
2018-05-22,-0.0011972702375611377,0.002354225670043808
2018-05-23,0.00211838228413565,-0.00564330483442093
2018-05-24,0.0007525725341503366,-0.0021239851316820274
2018-05-25,0.0005212489003589673,-0.0015002822605142407
2018-05-29,-0.007844933594257097,-0.002143196887213117
2018-05-30,0.010806049717667654,0.0009947119042686414
2018-05-31,-0.006591046408981444,0.0016326967464815826
2018-06-01,0.002441388998988198,-0.015272836020152813
2018-06-04,0.0025842983070092475,-0.001748984563489852
2018-06-05,-0.0020314905714917007,-0.0066946997856538355
2018-06-06,0.0036459533541335857,-0.004572130496185462
2018-06-07,0.0033177973772276215,0.014352718763601325
2018-06-08,0.005739134667271328,0.006062094036925292
2018-06-11,-0.0038193520243100807,-0.005319395855599441
2018-06-12,0.0003628621310347135,-0.0064338684047126615
2018-06-13,-0.0005663294693917576,0.0012240355978993755
2018-06-14,0.0026485249440304564,-0.0034673619042207547
2018-06-15,0.005601713352565586,0.010100403204552449
2018-06-18,-0.005601681721584756,0.00020645590812785148
2018-06-19,-0.00032720506694050556,0.009080683190115691
2018-06-20,-0.003345185313260102,-0.010135109953551803
2018-06-21,-0.0024854264288424353,0.007837233362104196
2018-06-22,0.005914664656173707,0.01482522728962189
2018-06-25,0.0009480188358097221,0.025316392939035242
2018-06-26,-0.0011720920964179257,-0.010267348185003656
2018-06-27,-0.004268643211084439,0.009790092082286851
2018-06-28,0.00379936702495296,-0.006030675510846812
2018-06-29,0.0021933370981597924,0.004092551476737122
2018-07-02,0.002851765021966446,-0.0015475363695355575
2018-07-03,0.00025043258404513526,0.01362786278521947
2018-07-05,0.007338700944902243,-0.004349007004075905
2018-07-06,0.005163689527499149,-0.00896036492682537
2018-07-09,9.831054022279651e-05,-0.013616764074696058
2018-07-10,0.007571007837221799,0.0032871898494113206
2018-07-11,-0.005151408546637821,0.0070204121407651315
2018-07-12,0.007279302048845155,-0.0063627794661919816
2018-07-13,0.0007931095321533132,0.00360837472458157
2018-07-16,-0.0027280805360026363,0.002979992055492709
2018-07-17,0.005654558364968871,-0.0009921868248713777
2018-07-18,0.001422992621873215,-0.006192759165721397
2018-07-19,-0.0003519689145361209,0.008894311541918418
2018-07-20,0.0003868522148209265,0.00705899658132647
2018-07-23,0.000765277389782748,0.0031387335379772286
2018-07-24,0.007401541510678339,0.010984135112788769
2018-07-25,0.009768962916350068,-0.0012038042412236497
2018-07-26,0.00634090884423641,0.007185561224832916
2018-07-27,-0.0012307959958851478,0.00758989086419573
2018-07-30,-0.0023632746808639024,0.011621892408483698
2018-07-31,0.008452817306097482,-0.007035098893938719
2018-08-01,-0.0036617237817163635,0.00027353008686582087
2018-08-02,0.0012887383538295726,-0.02377691603978465
2018-08-03,0.006344600626854652,0.003010231541380603
2018-08-06,0.002419259741671465,-0.0040848914754680775
2018-08-07,0.0031226287181365777,-0.004006220437747775
2018-08-08,-0.0010489088844412187,0.00012808889938538143
2018-08-09,-0.0028588162324579727,0.0007363823600648914
2018-08-10,-0.0038069943069277915,0.007041594488056414
2018-08-13,-0.0014123361710224602,0.001282433688164608
2018-08-14,0.004473507425303275,0.003899154406104677
2018-08-15,1.9887679441088496e-05,0.012703245537359072
2018-08-16,0.008602462497806985,0.0060168138106292
2018-08-17,0.005614843282869037,0.01741182813166971
2018-08-20,0.00245907131839998,0.0020990383199889777
2018-08-21,0.0004844102878946154,-0.013784254170497097
2018-08-22,-0.003317408250937759,-0.008330475145466937
2018-08-23,-0.0008441430429857788,-0.0007165000334628526
2018-08-24,0.005447425449547422,-0.011804014885316034
2018-08-27,0.0027359858353373017,-0.007064878888009835
2018-08-28,-0.0017423461577579123,-0.0034706635522901976
2018-08-29,0.003880793818101686,-3.228956937325906e-07
2018-08-30,-0.0037950542335545736,-0.0009044419135352699
2018-08-31,0.00044623755790626496,-0.00101213072626355
2018-09-04,-0.00032578392648393586,0.0031383597005185723
2018-09-05,0.0012256874151371727,0.015410750842148291
2018-09-06,0.004964706851761458,0.01946259992690374
2018-09-07,0.0009589518844213221,-0.0005763120840693121
2018-09-10,0.0030204593582489675,-0.010351549346797068
2018-09-11,0.0013665230314007849,0.007050825341772237
2018-09-12,6.01237280768161e-05,-0.0011951661645790087
2018-09-13,0.006689210353349829,-0.005621723989069889
2018-09-14,-0.0006340343617865561,-0.0022816512555973167
2018-09-17,-0.0006794273254663528,0.012681001473981492
2018-09-18,0.0030353671818828644,-0.00173467307358266
2018-09-19,0.0008226492839007173,0.0010841669938941195
2018-09-20,0.006189379114566168,-0.0010839792812070538
2018-09-21,0.00223494912775889,0.006589249289553029
2018-09-24,-0.005585300277419497,-0.005090840314211949
2018-09-25,-0.005592853800363829,-0.0001532069468020978
2018-09-26,-0.0033947954590907935,-0.0026013718780927507
2018-09-27,0.0001863602313423472,-0.0031778678981514825
2018-09-28,0.0008106749508897005,0.004768808731009977
2018-10-01,0.0030601857921596642,-0.008761776497893958
2018-10-02,0.0005621546593824916,1.2251926389539314e-06
2018-10-03,-0.002259298333788018,-0.00710020890871188
2018-10-04,-0.0023807855070658475,0.017387288790330763
2018-10-05,-0.0022221880074235426,0.014626887225905218
2018-10-08,0.0038595563869387615,0.015232254944586498
2018-10-09,-0.0006407544974203871,0.001207289453178701
2018-10-10,-0.02256034380368145,0.018097348345855163
2018-10-11,-0.023380436136721833,-0.007907271205386961
2018-10-12,0.007730778464910038,-0.014882915441748431
2018-10-15,-0.0037008915756469476,0.004858155071571585
2018-10-16,0.01600966983157449,-0.013389078111985694
2018-10-17,0.0024918696719567982,-0.00026127679390028444
2018-10-18,-0.00575866843587779,0.017753426629624293
2018-10-19,0.008661665650790745,0.0226513567987593
2018-10-22,-0.0037023554479737267,-0.00238025223975209
2018-10-23,0.002868767249455473,0.001485066603865064
2018-10-24,-0.012336384639776056,0.04261907151130814
2018-10-25,0.008852666975743613,-0.01987195713211535
2018-10-26,-0.014024114359952985,0.005577783072038418
2018-10-29,0.004199833106304646,0.018327344340011327
2018-10-30,0.01795224947769199,-0.006978368713666194
2018-10-31,0.004290542549915356,-0.014937949503243304
2018-11-01,-0.0019189901231974782,-0.030454643031121272
2018-11-02,-0.00036924821551401145,0.019471484856856347
2018-11-05,0.010714661295248114,0.01701520527256724
2018-11-06,0.006242688738758584,-0.0033404154919020332
2018-11-07,0.01310792026807892,-0.019534515556382238
2018-11-08,0.002115128621916679,0.00569365807062473
2018-11-09,0.0005117988033753185,0.02614331317250068
2018-11-12,-0.008001718623770781,0.03278067954032163
2018-11-13,-0.0009122096397429116,-0.012499834256357756
2018-11-14,-0.005444098559753186,0.0016171681090375307
2018-11-15,0.01246184998205825,-0.007382307721548942
2018-11-16,0.011462054253859455,0.021883535435842386
2018-11-19,0.0008177517811247313,0.054562340647460184
2018-11-20,-0.0172083453888672,-0.018120866502336245
2018-11-21,-0.005771188116793042,-0.014083193120984406
2018-11-23,-0.004293166098898826,0.002358617276125236
2018-11-26,0.006936349874769843,-0.02316020213046223
2018-11-27,0.0011764381776735214,0.005567386573605432
2018-11-28,0.010218419888537122,-0.034564522779113975
2018-11-29,0.0011114609348429508,0.004002401655050919
2018-11-30,0.012835616538761674,-0.005321962143218873
2018-12-03,0.0018459930940726119,-0.02375358973460355
2018-12-04,-0.013388792344598378,0.030877198179628983
2018-12-06,-0.005289656157521178,-0.01151763984857524
2018-12-07,-0.010986646977130405,0.028733735347991618
2018-12-10,0.0024799238900598377,-0.012291125308249775
2018-12-11,-0.000323338024987557,-0.002706226884344325
2018-12-12,-0.0018112014287305746,-0.015378011097447625
2018-12-13,0.002477145247343532,-0.0005987656824177847
2018-12-14,-0.015050934363430874,0.010564952936400845
2018-12-17,-0.01793641809562852,0.007690344112641707
2018-12-18,-0.004241993692440177,-0.01552983845824809
2018-12-19,-0.008384228456349336,0.009759398281280413
2018-12-20,-0.008713144066641882,0.010321024860510607
2018-12-21,-0.006910570575152914,0.022014773784810426
2018-12-24,-0.034125143813459116,-0.0059942780027419425
2018-12-26,0.03201150399825037,-0.03746861165636867
2018-12-27,0.01386055078833949,0.0009936036760236594
2018-12-28,5.2221163113552586e-05,-0.008851473367386464
2018-12-31,0.008755160969511483,-0.0005659905796783112
2019-01-02,-0.00695191852003691,-0.00677251647791149
2019-01-03,-0.01262666582273187,0.024102642801852134
2019-01-04,0.022286747761235595,-0.027437394836837728
2019-01-07,-0.006306467107726204,-0.03187429491038295
2019-01-08,0.006302545924063108,0.0005589974892685865
2019-01-09,-0.0042973929917267395,-0.021686948839577877
2019-01-10,0.008306595859190552,-0.0023158319090019978
2019-01-11,0.000963385554150309,-0.0011355134408795593
2019-01-14,-0.005705400359751112,0.006730458322094196
2019-01-15,0.009579111237227815,-0.005484678729448324
2019-01-16,0.0005709246130855218,0.0014469347910531002
2019-01-17,0.00594825211590801,-0.005994944814598824
2019-01-18,0.00884513251532348,0.003028869857788991
2019-01-22,-0.0011393316788913988,0.023858627011960072
2019-01-23,0.0045391452214042895,0.00814718636226216
2019-01-24,-0.0034019510568952032,-0.030693414814838726
2019-01-25,-0.0017350385584489814,-0.020864178211317017
2019-01-28,-0.0042596194339667055,0.017166520595947504
2019-01-29,-0.0008808133153374587,0.010974691804760335
2019-01-30,0.00607877969840332,-0.026945831272886984
2019-01-31,0.00905296403954028,-0.022314937655491758
2019-02-01,0.005749871625506725,-0.0011277702670341684
2019-02-04,0.0029028474272732255,-0.008132993257005599
2019-02-05,0.0017261099525862525,-0.008772725660943155
2019-02-06,-0.00271816099447017,-0.008598034961863461
2019-02-07,-0.0010650916618041909,0.017723165345867445
2019-02-08,0.003249048354006856,-0.00010550926261491153
2019-02-11,-0.0003042046469063861,-0.006077007161498899
2019-02-12,0.007365171302520518,-0.00901765537433722
2019-02-13,0.0024727963621906826,0.0034952334664742845
2019-02-14,-0.009566056886175697,-0.00891496758879647
2019-02-15,0.009669070453601814,0.00709392563818253
2019-02-19,0.003535183360596167,0.0019252750006631565
2019-02-20,0.0015812928229620162,-0.00012476516301277915
2019-02-21,0.0038318345785895106,0.010453452731934931
2019-02-22,0.0037573421515232405,-0.006713981231752425
2019-02-25,-0.003107810815299739,-0.014618893071722983
2019-02-26,-0.0009518232552269359,0.003171572001520562
2019-02-27,8.39192725909155e-05,-0.0014466532729728314
2019-02-28,0.005276353331835216,0.01016493790176647
2019-03-01,0.002210721506249824,0.0024500269390312856
2019-03-04,-0.004078265400809483,0.001534964968266673
2019-03-05,-0.0014312509574376242,0.0060037986094444995
2019-03-06,-0.002234983387124273,0.010090970036009363
2019-03-07,-0.004093259892864543,0.004363948472613238
2019-03-08,-0.0013649723055778385,-0.003538676951289738
2019-03-11,0.008632778540102266,-0.014887955941783888
2019-03-12,0.0013879323149212641,0.0021043483441934795
2019-03-13,0.004993729150076577,-0.003114104576768378
2019-03-14,0.0009417324706980756,-0.0009558741033260485
2019-03-15,0.005929386557884115,0.003438134811363701
2019-03-18,0.000866437381835128,0.0017094375628861512
2019-03-19,-0.006182373758137694,-0.01156501157377265
2019-03-20,-0.006712809182567515,-0.010280092527946667
2019-03-21,0.0036130196466680644,-0.017755394917826697
2019-03-22,-0.004606687082922806,0.023498353628762195
2019-03-25,0.0010266401835740458,0.005403417719251225
2019-03-26,0.008948631696371712,0.0011904645236518684
2019-03-27,-0.0029491956954122767,0.009078694154162454
2019-03-28,0.0011847065385336697,0.0010031386677457179
2019-03-29,0.005962809851357204,-0.007150284391169888
2019-04-01,0.005926887543119441,-0.011903513579116898
2019-04-02,-0.0029590157421013285,-0.0065968584521517385
2019-04-03,-0.00031840277846065257,-0.011489804359532195
2019-04-04,0.0009330335603696894,0.01080587008714154
2019-04-05,0.004446771001385108,-0.001927706103394955
2019-04-08,0.0005669868542582944,-0.00017752289002259604
2019-04-09,-0.0013616695556375566,0.00423215821223496
2019-04-10,0.0008936393636287064,-0.00803826075333347
2019-04-11,0.00011973306547504738,-0.00015531519176372225
2019-04-12,0.010619179372062078,0.007478985763307994
2019-04-15,0.00508536310215864,0.007635321058167666
2019-04-16,0.0010157970715630182,-0.006432895512139814
2019-04-17,0.0028804916671007984,0.008334177819260902
2019-04-18,0.0038398483090421437,0.0030675139743805433
2019-04-22,-0.0010504815765511877,0.000667407891810108
2019-04-23,0.00365867654106743,-0.005208527957545344
2019-04-24,0.002227983841749115,0.004274428852157936
2019-04-25,0.0007776854649161724,-0.0037821312489658373
2019-04-26,0.005939810065235007,0.0017512228467832123
2019-04-29,-0.00041396648390234505,-0.0038450597762579924
2019-04-30,0.008350974486139806,0.005154897539599317
2019-05-01,-0.010890650904304527,-0.004842107959732301
2019-05-02,-0.0008024199290314,-0.0029618495530743015
2019-05-03,0.005837377604876615,-0.0026055848940226773
2019-05-06,-0.0013719430719339454,0.001768710257068012
2019-05-07,-0.012020774415386416,0.01219197349558584
2019-05-08,0.0011525948007406752,0.00470897745047243
2019-05-09,-0.0010281400445262656,0.006708467650246408
2019-05-10,0.011122895983146598,0.004972798355648072
2019-05-13,-0.010394968918514935,0.024109050315681432
2019-05-14,0.003036675176586601,-0.012004496467569282
2019-05-15,0.003737895137094655,-0.0019090041032827133
2019-05-16,0.013206237112144671,0.00960643052026412
2019-05-17,0.00040272763348221365,0.01007048390917958
2019-05-20,-0.0033385529037196666,0.017449731174031275
2019-05-21,0.003892068636824381,-0.00982616319112843
2019-05-22,0.0013730859405747533,0.011533267029503731
2019-05-23,-0.004315938399865244,0.01473581149710488
2019-05-24,-0.0005444020867207853,0.0019376893069569469
2019-05-28,-0.00898903825269608,-0.0007656500730112261
2019-05-29,-0.005557113404666714,-0.002670425895743689
2019-05-30,0.00565629602726917,0.0028115313519631313
2019-05-31,-0.005691688829283992,0.009262753355514592
2019-06-03,0.005118499342831146,0.021410043464615683
2019-06-04,0.00887411764194814,-0.029949848600841416
2019-06-05,0.015137947932977338,0.012747444283615395
2019-06-06,0.008497758409112233,-0.001917376450446157
2019-06-07,0.0069364896261582655,-0.004975871557589295
2019-06-10,-0.0005875936981640184,-0.013406705300710437
2019-06-11,-0.0028843715655473895,-0.002741427653666317
2019-06-12,0.0050443681624390896,0.015447617538594308
2019-06-13,-0.002034221221393701,-0.01176035735553288
2019-06-14,0.0038039787363716056,0.01343061669908223
2019-06-17,-0.006823699321724075,-0.009637872740742058
2019-06-18,0.0013968345515608495,-0.02116980053286745
2019-06-19,0.004063342090364163,-0.0020733548123579915
2019-06-20,0.008413450914183985,0.000823916747881531
2019-06-21,-0.00183275600195616,0.0016602880919890433
2019-06-24,0.003731770565652182,0.008723038781331426
2019-06-25,-0.002648768481725139,0.008976615561011925
2019-06-26,-0.014183728882839836,-0.02514705392779952
2019-06-27,0.003898943636119517,-0.0069051731520425996
2019-06-28,0.0030227657147383516,0.0005755348179461604
2019-07-01,0.003767363567920462,-0.013023060447348274
2019-07-02,0.006820158252761055,0.008529391136614497
2019-07-03,0.009817739062820274,0.0033189539342187314
2019-07-05,-0.0031009918045558924,0.0031255659220380313
2019-07-08,-0.001860590651824351,0.008457056626326658
2019-07-09,0.00043368281029487743,-0.005103485009319825
2019-07-10,0.004474669689114341,0.0001842202295819715
2019-07-11,0.0029019004520823904,-0.009354691722941684
2019-07-12,-0.0029837567144381347,-0.01635444551742933
2019-07-15,0.002329125285402395,0.000911431847735772
2019-07-16,-0.002643649909649276,0.005392735941765453
2019-07-17,-0.0019843992413530577,-0.0022277133912936677
2019-07-18,0.007263579182760965,0.007123766583970598
2019-07-19,-0.00972712277385388,-0.005178235228348245
2019-07-22,-0.0005528964210023133,-0.01116577381958303
2019-07-23,0.004054770866942725,-0.0018850313397102804
2019-07-24,0.0009391761924326507,-0.013175805022507137
2019-07-25,-0.0018704946466173713,0.018578146437768773
2019-07-26,0.006563831732212028,0.0018013188833395808
2019-07-29,-0.0015449405396714857,0.0004774392304411237
2019-07-30,-0.006383678856760512,-0.0036815716365559753
2019-07-31,-0.009605298176033096,0.009903982144183582
2019-08-01,-0.0015141015465300499,0.01499086646610832
2019-08-02,-4.7542243733566614e-05,0.010511480837073485
2019-08-05,-0.027731961359529895,0.009804589901612546
2019-08-06,0.01801730617302457,0.006182014892851617
2019-08-07,0.00343168664554383,-0.0010269882951507991
2019-08-08,0.016595821322691676,-0.0065241569240925504
2019-08-09,-0.0016409719269654067,0.00923440878356041
2019-08-12,-0.010481616813542868,0.004090312983167888
2019-08-13,0.011508611727569685,-0.0087952443484138
2019-08-14,-0.023648722869398554,0.009962908704642663
2019-08-15,0.012172343835686893,0.013575816504923184
2019-08-16,0.010394753994208073,-0.011412816199101282
2019-08-19,0.009162365771988912,-0.007591309973817169
2019-08-20,-0.005862486439018328,-0.0014868963546841414
2019-08-21,0.006292891461226669,-0.010481385182029103
2019-08-22,-7.562844855955029e-05,-0.0004909620000850602
2019-08-23,-0.01793918268181731,0.012909657363912275
2019-08-26,0.010537336954405629,-0.0010171038465515312
2019-08-27,0.005514426265138806,0.012634268693767726
2019-08-28,0.004017114575433023,0.0017206869770270753
2019-08-29,0.00841667928802364,-0.013076243056154666
2019-08-30,0.0005171616568907466,0.0004304951864114229
2019-09-03,-0.0010362700976741745,0.010179731421410161
2019-09-04,0.005349727442199904,-0.010176763559129932
2019-09-05,-0.0018616645831304624,-0.020140450098380655
2019-09-06,0.004193205740242479,0.0038592324331563786
2019-09-09,-0.012360212991038394,-0.019773399510237738
2019-09-10,-0.007156797781115177,-0.01266163526305164
2019-09-11,0.006196704355583249,-0.004431826736496737
2019-09-12,0.009166923359385305,0.010005106591909268
2019-09-13,-0.0036003090526084357,-0.0007398189099757423
2019-09-16,-0.00693563328715246,-0.008423532937993417
2019-09-17,0.010403775380370635,0.008222343808473337
2019-09-18,0.00310600689664316,0.0036448855354958122
2019-09-19,0.0028700172292982166,0.006416927692116388
2019-09-20,-0.0001829250602082555,0.009879905925127403
2019-09-23,0.0004749704632794893,-0.002402260248423371
2019-09-24,0.0005841339186193671,0.017122654839227758
2019-09-25,-0.0019910982211023497,-0.01605292568586923
2019-09-26,0.001398408661685552,-5.881398807845977e-05
2019-09-27,-0.004363303843979028,0.008680534352729708
2019-09-30,0.0059357780745858185,-0.003047598283842573
2019-10-01,-0.008861015963647573,0.0027909995575232105
2019-10-02,-0.01712918288236325,-0.001998979260933481
2019-10-03,0.007483542581620745,-0.0014371390226532834
2019-10-04,0.016189190735602245,0.003307955983185607
2019-10-07,-0.006216601041403475,-0.006365368523913467
2019-10-08,-0.013012822079991116,0.009546474271979239
2019-10-09,0.007852416846758182,-0.006538768844518072
2019-10-10,0.0045536315170536645,-0.00386964152648886
2019-10-11,0.0015663692560723974,-0.015668365620338777
2019-10-14,-0.003599687768358678,-0.005910019050500292
2019-10-15,0.0013127238910082717,-0.0166673356495117
2019-10-16,0.001315849214520043,0.01295370470550904
2019-10-17,0.001180081427620605,-0.004346276104165507
2019-10-18,-0.0020125399059061303,0.007711253747817221
2019-10-21,0.0014090084230644674,-0.0076215482522374815
2019-10-22,-0.006447025159684339,-0.0010010833109190436
2019-10-23,0.0031510619972231254,0.00506318584667193
2019-10-24,-0.0006675707724967172,-0.028881894973711474
2019-10-25,-0.004167187466138445,-0.01781877359704772
2019-10-28,-0.002399395532881215,-0.012868448069979645
2019-10-29,0.002368831807984545,0.011082198095898528
2019-10-30,0.00982061962431814,-0.004260024405119493
2019-10-31,-0.0008862900358001303,0.007090519544045044
2019-11-01,-0.0033241873751716612,-0.02191552079048217
2019-11-04,-0.009470761328311234,-0.022949218311728154
2019-11-05,-0.003045086403236269,-0.00031603316311394885
2019-11-06,0.00575151195944239,0.007178578746248382
2019-11-07,-0.0027896044010601194,-0.009185448156391662
2019-11-08,-0.0005137490857496932,-0.010319455769984071
2019-11-11,-0.0035727326378533265,-0.0024784950277716377
2019-11-12,0.001131556015328411,-0.0021249406679159366
2019-11-13,0.007754591462121125,0.008857255332829073
2019-11-14,0.002362374011641844,0.0028456378697475303
2019-11-15,0.0027885375148142214,-0.013174222627973194
2019-11-18,-0.00027417742952413074,-0.0024083445933261176
2019-11-19,-0.0020953401607297474,-0.0049377426337857515
2019-11-20,-0.0006659772956237706,0.0008665667174515782
2019-11-21,-0.0013248541176592243,0.004023925804072903
2019-11-22,0.00019009952582339502,0.005240679318483271
2019-11-25,-0.00025628945560337023,-0.017788622259212312
2019-11-26,0.006662134762498417,0.014835652525159438
2019-11-27,0.0031691260226924477,-0.003776636143009749
2019-11-29,-0.0015944521606541364,0.002658599973330056
2019-12-02,-0.005117009183746014,0.010767889258846563
2019-12-03,-0.002382001463684274,0.00720254863976378
2019-12-04,0.0076647912097396196,0.00316503273117203
2019-12-05,0.00040450576301564464,0.0022221509583930433
2019-12-06,0.00595756327578434,-0.0054788126596829086
2019-12-09,-0.0015702750210538686,0.0040970218739877825
2019-12-10,-0.0011637370516595082,-0.0002943585668659758
2019-12-11,0.0011213178414923586,-0.01054476523849815
2019-12-12,0.0068599368151876,-0.008890384791323725
2019-12-13,0.002454512170839024,0.005196407006112608
2019-12-16,0.006804255380646745,-0.005069649963858674
2019-12-17,0.001745806236879632,-0.0008290051543489332
2019-12-18,-0.004478518211989352,-0.0080101618007292
2019-12-19,0.0008231869900265586,-0.006629525845655555
2019-12-20,0.006148910727530393,-0.0033961008204074937
2019-12-23,-0.003505963602145812,-0.0067471510424368455
2019-12-24,-0.00029031209368098325,-0.0006369689130800049
2019-12-26,0.005880148213784381,0.003136379784036758
2019-12-27,0.0015435055176689417,0.0033297435938495377
2019-12-30,-0.00464913595311528,0.004995745222756787
2019-12-31,0.0016251436396771735,0.000246195414412581
2020-01-02,0.0008352066868547779,-0.019116083360181634
2020-01-03,-0.003691140579522806,0.004109481650990489
2020-01-06,0.003080971739582822,0.0010036488970724508
2020-01-07,-0.006674846960337289,-0.017357973155007207
2020-01-08,0.006208264883120807,-0.0010739832583414543
2020-01-09,0.0066796811609835145,0.004035327975452446
2020-01-10,-0.0009074264042758794,0.003957938031179814
2020-01-13,0.005368882710100447,-0.009538111092612999
2020-01-14,0.0005766745200394994,-0.0002803439178042213
2020-01-15,0.0029221836231635096,0.008407528847615342
2020-01-16,0.005636257749613582,-0.007349555005747266
2020-01-17,0.004894431623807672,0.0033024931761622017
2020-01-21,0.0027099283913514126,-0.0005540709452478262
2020-01-22,0.0021376991445091922,-0.0015136957614620417
2020-01-23,0.001551992537396385,-0.0073131670518241714
2020-01-24,-0.008597438519093448,0.00498236108100702
2020-01-27,-0.004713593959091045,0.024822997692647814
2020-01-28,0.0023396630331162906,-0.01604227169492958
2020-01-29,-0.0030063515756266145,-0.0008096760169370725
2020-01-30,0.008115759701621523,-0.003881317572697558
2020-01-31,-0.009678569264081106,0.014822257140901591
2020-02-03,0.00574775971635545,-0.01731415955921757
2020-02-04,0.008655631624601453,-0.027888302898320567
2020-02-05,0.01223559194236289,0.012088302389726552
2020-02-06,0.0017037267817322068,-0.0028461468372495136
2020-02-07,-0.0028471523291852987,0.010954333167142085
2020-02-10,0.003928613848593815,-0.007919655078545279
2020-02-11,-0.0013182078956661568,-0.010490567047715865
2020-02-12,-0.00022479973275963934,-0.011399805211506204
2020-02-13,0.004837075382390672,0.0007212435333839471
2020-02-14,0.0038377434584948023,0.0033818845203181175
2020-02-18,-0.003589638835827986,-0.000899861699660743
2020-02-19,0.00030190364876126483,-0.015574410408701866
2020-02-20,-0.002245339603032115,0.011073118429396178
2020-02-21,-0.0007954625721703467,0.025253876350337663
2020-02-24,-0.022472522521398378,0.023871861261758838
2020-02-25,-0.022242037496283736,0.018694108313975315
2020-02-26,-0.004138560135681835,-0.0009242245211390152
2020-02-27,-0.0439710246421951,-0.004338563426814011
2020-02-28,-0.02076720291318441,-0.03008946208063822
2020-03-02,0.05176988850005808,0.012258739994932823
2020-03-03,-0.02255465242424528,0.013144022529732804
2020-03-04,0.05164983810592401,0.011427261657082514
2020-03-05,-0.025712575350978678,0.009534345499978484
2020-03-06,-0.007023242623328719,0.009661519845796662
2020-03-09,-0.05819347586866547,0.030496383112597822
2020-03-10,0.03682378899461884,-0.023071150164833628
2020-03-11,-0.04232569134770004,0.0051758067093425186
2020-03-12,-0.08714928951092435,0.021876097322317368
2020-03-13,0.07743246293799749,-0.020890620332512426
2020-03-16,-0.08596604166643053,0.05434587394237564
2020-03-17,0.07225821122140605,0.001238332860752013
2020-03-18,-0.03592809839909755,0.03741628898680227
2020-03-19,-0.023427872757817936,-0.04976120316283447
2020-03-20,-0.05337898045347797,-0.016869941984539
2020-03-23,-0.04464723178792734,-0.05002889125526086
2020-03-24,0.08004296045413462,-0.03098691516098546
2020-03-25,0.002769955265453733,-0.011723602610253495
2020-03-26,0.06605909114616013,0.003544867087311384
2020-03-27,-0.014278045265044904,0.03184860541678435
2020-03-30,0.039581000769836776,0.0016565621222711276
2020-03-31,-0.02036209991070668,-0.005319033208667518
2020-04-01,-0.035373411761608825,0.01498633280134416
2020-04-02,0.029279202432898655,0.00362552466961146
2020-04-03,-0.004354961806329421,0.012064749198052043
2020-04-06,0.04493650570608413,-0.04380956070768544
2020-04-07,-0.012076733937836776,-0.01637491441114493
2020-04-08,0.028974591595390287,-0.015202673893531036
2020-04-09,0.007030932934227024,0.001733689409481886
2020-04-13,-0.0017713023864646181,8.190157153840178e-05
2020-04-14,0.036871207205561786,0.010893534807079304
2020-04-15,-0.012128394389027387,0.01947316632401487
2020-04-16,0.010929775922523222,0.0016034141974225363
