un,bh,vxm,cf,tw,rb,dex,ns,tk,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann,uname
10,0.6,28,5,150,21,False,,3.0,0.5429493454180008,0.13646837850332116,-0.5692860118761744,0.34911954716701193,7.778608100705372,0.7581039512664649,0.19967273743874858,-0.3605945614092432,0.3578895480279433,0.06404222857447328,-0.523284980897863,0.4002144032385216,0.5609997525365009,14.904231625835187,UNIV_10
10,0.6,28,5,150,21,False,,5.0,0.5219332917421733,0.12092806292418978,-0.5350813052136384,0.3148019912214478,6.237556700922329,0.7699212502592474,0.19254718521305114,-0.3940721720613338,0.28879039580599075,0.039565369007046325,-0.49147199385621976,0.48113085445325665,0.5609997525365009,13.457461024498887,UNIV_10
10,0.6,28,5,150,21,False,0.1,,0.6044126233070712,0.10731446028171443,-0.3363010179998239,0.20304349437375277,5.12762962145819,0.8030758661398132,0.14479698096588067,-0.2700466608870592,0.39312684387664004,0.06336136199928877,-0.3147412469657921,0.40994902226317315,0.5609997525365009,12.1700569166048,UNIV_10
10,0.6,28,5,150,21,False,0.1,2.0,0.37659271341648376,0.061439191584280684,-0.5214447939760938,0.22801980478033954,2.60163718214775,0.5795668625467778,0.10886179441804011,-0.27523917787031793,0.14721721580518918,0.006467631840215926,-0.5214447939760953,0.4323496467415886,0.5609997525365009,14.093541202672606,UNIV_10
10,0.6,28,5,150,21,False,0.1,3.0,0.40893051851418233,0.06687387095352837,-0.421910182846163,0.21572911685566662,2.82366584226379,0.6348630417928438,0.11816972433251038,-0.26715142561234306,0.14634973238074228,0.007626083801997918,-0.4219101828461628,0.4885133094121015,0.5609997525365009,13.199703043801039,UNIV_10
10,0.6,28,5,150,21,False,0.1,5.0,0.5562254967186914,0.09666200681485848,-0.3396393997056659,0.20351770384846724,4.391328609109969,0.8800864670676355,0.17165698324889433,-0.2706206586050902,0.16089377699717025,0.011860203609758813,-0.33963939970566537,0.7191926900704653,0.5609997525365009,12.210244988864144,UNIV_10
10,0.6,28,5,150,21,False,0.15,,0.5759776672314723,0.11390959557474356,-0.41749384948656476,0.2364375697617716,5.639912083692907,0.7732678740136926,0.15942252775352284,-0.32387471048298444,0.36310818079329127,0.060937439820633266,-0.4174938494865642,0.4101596932204013,0.5609997525365009,10.328334570650828,UNIV_10
10,0.6,28,5,150,21,False,0.15,2.0,0.4953478753377296,0.10350712323849409,-0.4183075997594373,0.27718188278577277,4.852102182400318,0.674509227735678,0.14726426040723917,-0.276465574450926,0.3221594673131069,0.052513138856140174,-0.41830759975943654,0.3523497604225711,0.5609997525365009,13.033407572383075,UNIV_10
10,0.6,28,5,150,21,False,0.15,3.0,0.5744736617456558,0.1232954334107601,-0.5476188796541339,0.26338078848042085,6.452191521682294,0.7413284747843226,0.1644931444625859,-0.27295233873179536,0.39967221577506795,0.07513154188004911,-0.547618879654133,0.34165625900925467,0.5609997525365009,14.44691907943578,UNIV_10
10,0.6,28,5,150,21,False,0.15,5.0,0.6193223573491009,0.13440057456781962,-0.432194754329427,0.2579887324677373,7.554730026128135,0.95668167661874,0.2270201648316803,-0.2342956014307297,0.25042140146157144,0.031087979573212188,-0.4321947543294282,0.7062602751571686,0.5609997525365009,13.906458797327394,UNIV_10
10,0.5,25,3,200,21,True,,,0.5296607112912688,0.10813719126162846,-0.4962983052683576,0.25675113557810536,5.18906511484857,0.6679565869015847,0.1378855161140975,-0.30291959918629896,0.39303663823976404,0.07298988727295397,-0.49629830526835794,0.2749199486618206,0.5634743875278396,17.253947042811184,UNIV_10
10,0.5,25,3,200,21,True,,2.0,0.4643514008779502,0.10696245580663999,-0.6463525946520338,0.35987395451429044,5.101553405199885,0.5661570557754522,0.1350865637202825,-0.4302103268429206,0.3812018823522545,0.0736825147439828,-0.6463525946520337,0.18495517342319767,0.5634743875278396,20.329621380846326,UNIV_10
10,0.5,25,3,200,21,True,,3.0,0.6133757200648661,0.15841054711939329,-0.46967386749031936,0.329013759839221,10.570142747147129,0.663116895227434,0.16045303933267507,-0.3837509980914834,0.5770770449419476,0.15593034338777412,-0.46967386749031914,0.08603985028548644,0.5634743875278396,19.144766146993316,UNIV_10
10,0.5,25,3,200,21,True,,5.0,0.5783196023883519,0.13393460539045576,-0.44889807015648364,0.2918855509739672,7.505121377878038,0.6873642600610884,0.15873159757308852,-0.3692860080172208,0.4726332159874131,0.1044791807939145,-0.4488980701564843,0.21473104407367533,0.5634743875278396,18.62093541202673,UNIV_10
10,0.5,25,3,200,21,True,0.1,,0.592963444148921,0.10485058944445425,-0.37121574505910415,0.20337201488840775,4.947700276081952,0.8209548816177313,0.1451092589821661,-0.248618241330276,0.36513244898054664,0.0577725777028375,-0.37121574505910404,0.4558224326371847,0.5634743875278396,15.430932937391734,UNIV_10
10,0.5,25,3,200,21,True,0.1,2.0,0.16596623261547327,0.012066508981078305,-0.6450376588420551,0.2211199645965956,1.212078909227284,0.35169964350704375,0.053938517980641976,-0.4312349993502944,-0.0498097103952485,-0.036641380357259945,-0.5949881773053121,0.40150935390229225,0.5634743875278396,15.902004454342984,UNIV_10
10,0.5,25,3,200,21,True,0.1,3.0,0.3572668336787559,0.05404138485221677,-0.47064190534210826,0.2091847918020009,2.325621061728886,0.6381982376361228,0.11478851463992501,-0.2565006874091573,0.03823659277440544,-0.015422123799376464,-0.47064190534210815,0.5999616448617173,0.5634743875278396,13.906458797327394,UNIV_10
10,0.5,25,3,200,21,True,0.1,5.0,0.5262598585796379,0.08913652598025701,-0.4167652529158036,0.20111404192424914,3.9322537721440898,0.783173527627523,0.14272506083673675,-0.269109978187436,0.23479917690143498,0.0273138911732147,-0.4167652529158046,0.5483743507260881,0.5634743875278396,14.530066815144766,UNIV_10
10,0.5,25,3,200,21,True,0.15,,0.5087104483999609,0.09452209271686796,-0.45138810344637914,0.23034392611152754,4.255919359587562,0.5736424592619712,0.10310207589563003,-0.2852575209869955,0.44761069934154,0.08417297617615649,-0.4513881034463775,0.1260317599204312,0.5634743875278396,16.599158624102945,UNIV_10
10,0.5,25,3,200,21,True,0.15,2.0,0.5489623981692808,0.12248673046224945,-0.49338268064775304,0.28559761762692587,6.378104595013223,0.5969909120405112,0.12514952014464154,-0.37616526110019843,0.5122872562506381,0.11925547509689638,-0.3973513349299209,0.08470365578987316,0.5634743875278396,16.587973273942094,UNIV_10
10,0.5,25,3,200,21,True,0.15,3.0,0.709687717445161,0.16893160952178676,-0.4567897584160616,0.2731265820405762,12.219309998310143,0.8020738261328976,0.18035153790067926,-0.2794223815138046,0.6281106052399303,0.15518614643914064,-0.45678975841605984,0.17396322089296723,0.5634743875278396,16.98292501855976,UNIV_10
10,0.5,25,3,200,21,True,0.15,5.0,0.6435201213515096,0.13693982526966142,-0.39456435580814386,0.247673076485936,7.830514445071358,0.7974364538746354,0.16404731544343276,-0.21875762885534644,0.5009238586016549,0.10480860533046843,-0.3945643558081442,0.29651259527298046,0.5634743875278396,17.398663697104677,UNIV_10
10,0.5,25,3,200,21,False,,,0.5252584041865958,0.11016583247501743,-0.531877771642761,0.2681592272490379,5.343510977444664,0.6505314329146421,0.13860292986809175,-0.344621214818862,0.4003289160926366,0.07652310270792873,-0.5318777716427608,0.2502025168220055,0.5634743875278396,15.781786686463747,UNIV_10
10,0.5,25,3,200,21,False,,2.0,0.4646970346285991,0.1071870152263843,-0.6587801161336191,0.360493204765665,5.118174192438239,0.5776038791420304,0.1394985457498239,-0.396935284924707,0.3708599072005323,0.06910732904962713,-0.6587801161336193,0.20674397194149807,0.5634743875278396,19.58129175946548,UNIV_10
10,0.5,25,3,200,21,False,,3.0,0.6105385406564746,0.15823426632021054,-0.5040371140898587,0.3317811751304335,10.544378652000212,0.6640538056511265,0.16220566972366024,-0.3588763381509329,0.5700457399323399,0.15342065139309757,-0.5040371140898587,0.09400806571878662,0.5634743875278396,18.770601336302892,UNIV_10
10,0.5,25,3,200,21,False,,5.0,0.6049227431851995,0.14500472543084886,-0.4561955727420808,0.29820657716073373,8.770345940231323,0.7119962852741556,0.16966740867956687,-0.37498890210666225,0.500765297229227,0.11569840079026794,-0.45619557274208133,0.21123098804492857,0.5634743875278396,17.87260579064588,UNIV_10
10,0.5,25,3,200,21,False,0.1,,0.5485702922137552,0.0957798328812296,-0.46011426857199167,0.20567112497867346,4.335024353467849,0.8282375315199951,0.1507909889909811,-0.27709333484571597,0.25604216173216465,0.03238283975409617,-0.46011426857199056,0.5721953697878305,0.5634743875278396,15.521603563474386,UNIV_10
10,0.5,25,3,200,21,False,0.1,2.0,0.15790601980812455,0.010309855466507312,-0.6547895687522218,0.22039568825429948,1.1787793645819604,0.3442893824082951,0.052069066110100426,-0.42463778363955107,-0.0573041710087124,-0.03826887061101081,-0.5999119499343302,0.4015935534170075,0.5634743875278396,15.652561247216035,UNIV_10
10,0.5,25,3,200,21,False,0.1,3.0,0.34683044806160807,0.051780239686809226,-0.481458601355211,0.209451959142469,2.2468969357814683,0.6298463918790562,0.11304305301539652,-0.2666844487325202,0.0252812016283575,-0.01822797604381521,-0.4814586013552129,0.6045651902506988,0.5634743875278396,13.740163325909426,UNIV_10
10,0.5,25,3,200,21,False,0.1,5.0,0.4993344698026771,0.08356490567823993,-0.482601219636118,0.20208497154015853,3.621793714118662,0.7891040756890956,0.1458459635562357,-0.2691099781874363,0.16420134320244423,0.012335849990388947,-0.48260121963611735,0.6249027324866514,0.5634743875278396,14.205790645879732,UNIV_10
10,0.5,25,3,200,21,False,0.15,,0.5219456708517247,0.09967994711275319,-0.4271714109814073,0.23607359240815812,4.589175723087252,0.496662777229484,0.08819009348147966,-0.32590941797341755,0.5514729984648845,0.11382309405141555,-0.4271714109814072,0.054810221235400525,0.5634743875278396,15.913783716901758,UNIV_10
10,0.5,25,3,200,21,False,0.15,2.0,0.554325727672041,0.12397716537308012,-0.49338268064775337,0.2848347891797843,6.515272416559643,0.6097600721296963,0.12811040003122276,-0.376165261100198,0.5114925507635005,0.11896877427645958,-0.3973513349299209,0.09826752136619576,0.5634743875278396,16.15144766146993,UNIV_10
10,0.5,25,3,200,21,False,0.15,3.0,0.7139752592054147,0.17071932318120475,-0.464797384549981,0.2739477074467971,12.522450631567612,0.793423977922281,0.17797884603774006,-0.27942238151380516,0.6456758368821167,0.16194713939473093,-0.4647973845499803,0.14774814104016432,0.5634743875278396,16.60876020786934,UNIV_10
10,0.5,25,3,200,21,False,0.15,5.0,0.6860066332197245,0.15134130488937858,-0.36717082503766296,0.252424968639996,9.581891027623021,0.817832710523546,0.1730300022596325,-0.21875762885534678,0.5637429527318365,0.12549322709644506,-0.3671708250376634,0.2540897577917095,0.5634743875278396,16.75011135857461,UNIV_10
10,0.5,25,5,200,21,True,,,0.41019678112067876,0.07610997839492772,-0.5672193361307618,0.26691125502189866,3.242233385461099,0.6984733260732215,0.1467688630496693,-0.3177834257558185,0.13931762970154382,-0.004014525827638837,-0.5247429165198696,0.5591556963716777,0.5632269240287058,13.090274684484038,UNIV_10
10,0.5,25,5,200,21,True,,2.0,0.4463389578985598,0.10067917270941251,-0.6943943827067851,0.37085998446540913,4.656502749254948,0.6862714050081391,0.18215600969198187,-0.39952553395104384,0.23720603435151766,0.009082581729737083,-0.6943943827067853,0.44906537065662144,0.5632269240287058,16.65033407572383,UNIV_10
10,0.5,25,5,200,21,True,,3.0,0.517118244244502,0.12449628289007286,-0.5922336524591052,0.3399699987747178,6.563693853502838,0.6939908029744114,0.17381092093976225,-0.3949227403377248,0.3644016400018531,0.06728164152994442,-0.5138445278281358,0.3295891629725583,0.5632269240287058,15.444691907943575,UNIV_10
10,0.5,25,5,200,21,True,,5.0,0.48821610317598646,0.10650339974441003,-0.5540267667729957,0.30191703376358164,5.067733676259442,0.7231427388275323,0.1717724662376119,-0.38565482478200985,0.26445748894020316,0.03197467393968734,-0.4782419817193563,0.45868524988732917,0.5632269240287058,14.405345211581292,UNIV_10
10,0.5,25,5,200,21,True,0.1,,0.5225256266153668,0.08770393341203575,-0.38304765284428455,0.19915116561467136,3.8501277362827064,0.818199830169691,0.14431244899895002,-0.23261658807779084,0.2123656949564449,0.022592391833353265,-0.3830476528442849,0.6058341352132461,0.5632269240287058,12.771145756000989,UNIV_10
10,0.5,25,5,200,21,True,0.1,2.0,0.336209707453354,0.05166574007330427,-0.58840482206949,0.22760534313577827,2.2429777569747555,0.540307102435301,0.09899719557818365,-0.3895131910081172,0.1064757632077,-0.003181075978881731,-0.5884048220694921,0.433831339227601,0.5632269240287058,14.155902004454344,UNIV_10
10,0.5,25,5,200,21,True,0.1,3.0,0.35630825000706423,0.0545490644543658,-0.5217096777839847,0.213824351932899,2.3436484403801296,0.6265866332581487,0.11564896174377082,-0.3833929409838308,0.03982115238477592,-0.015295420460460174,-0.5217096777839856,0.5867654808733728,0.5632269240287058,13.407572383073497,UNIV_10
10,0.5,25,5,200,21,True,0.1,5.0,0.4947002638323311,0.08200086540013252,-0.47710446939025797,0.20036499914330652,3.5388662143308056,0.885985679969812,0.16986110675923416,-0.3699504814486161,0.021269342046696987,-0.0160474555230532,-0.4771044693902582,0.8647163379231151,0.5632269240287058,13.133184855233852,UNIV_10
10,0.5,25,5,200,21,True,0.15,,0.5139662301896613,0.09630032810400069,-0.42838602682927196,0.23185415243255467,4.368162241801828,0.7219862836704893,0.1401246907361957,-0.24767508597281174,0.3033057539460268,0.04524550071208755,-0.4283860268292735,0.4186805297244625,0.5632269240287058,13.102746844840386,UNIV_10
10,0.5,25,5,200,21,True,0.15,2.0,0.4409872540339484,0.08690185067679979,-0.4956551490017659,0.2765504654584312,3.8048519566435477,0.6155386731906827,0.13031117938288062,-0.41429371477842425,0.27136262437453795,0.03632858491052793,-0.4956551490017679,0.3441760488161447,0.5632269240287058,14.530066815144766,UNIV_10
10,0.5,25,5,200,21,True,0.15,3.0,0.5395711829984746,0.11292805994103206,-0.5757592361196788,0.2631267742796688,5.560745457204529,0.7290106151311935,0.15970638906285606,-0.35910157788548724,0.34421073642608724,0.058550944202261146,-0.5757592361196785,0.38479987870510624,0.5632269240287058,15.028953229398665,UNIV_10
10,0.5,25,5,200,21,True,0.15,5.0,0.5667920651499259,0.11777334590913058,-0.44846194086241675,0.2541280630667746,5.961930501837122,0.946755838909677,0.21775618212646752,-0.2778763012860206,0.1640459699062094,0.007129661743231264,-0.44389264286267405,0.7827098690034675,0.5632269240287058,15.004008908685968,UNIV_10
10,0.5,25,5,200,21,False,,,0.48266474644943047,0.09963046076313908,-0.4865664963848727,0.2776054201491749,4.585865210900327,0.6809186074699854,0.14946050696892543,-0.3701554086945156,0.28962822244524417,0.04190721689107457,-0.4865664963848726,0.3912903850247413,0.5632269240287058,10.930809205642168,UNIV_10
10,0.5,25,5,200,21,False,,2.0,0.4446241614340686,0.10008388293511272,-0.7216431318395902,0.37202005523300136,4.6162819304649,0.7124578523720128,0.19302745747728145,-0.37849451266943845,0.20840248530332756,-0.003289948111146579,-0.7216431318395894,0.5040553670686851,0.5632269240287058,15.091314031180401,UNIV_10
10,0.5,25,5,200,21,False,,3.0,0.5220250453989141,0.12720512931191563,-0.534420951309615,0.34398252685703656,6.8218874507791405,0.7200756905166761,0.18590728801273682,-0.3585547947042136,0.34629256354241367,0.059687847142092076,-0.5138445278281358,0.3737831269742624,0.5632269240287058,14.737936154417222,UNIV_10
10,0.5,25,5,200,21,False,,5.0,0.525690895675976,0.12084785565047196,-0.5009193851147113,0.30891345264790404,6.230403420972899,0.7797639407037157,0.19522941387281523,-0.3940721720613335,0.27839668114546706,0.03656324403348399,-0.47824198171935617,0.5013672595582486,0.5632269240287058,13.23296213808463,UNIV_10
10,0.5,25,5,200,21,False,0.1,,0.5009909065165771,0.08483138057875816,-0.39624697789893215,0.20465344448410974,3.6902753104744623,0.7474653754974754,0.13411716717003586,-0.23570437174824155,0.2355437597231196,0.02774564751410802,-0.39624697789893326,0.5119216157743558,0.5632269240287058,13.258252907696114,UNIV_10
10,0.5,25,5,200,21,False,0.1,2.0,0.3494553157821797,0.05504937503237195,-0.5937081576947623,0.229185914730944,2.3615422719391534,0.5689310145031443,0.10707785027918781,-0.3589683453115975,0.09891099476812615,-0.004966464775602253,-0.5937081576947613,0.47002001973501817,0.5632269240287058,13.345211581291759,UNIV_10
10,0.5,25,5,200,21,False,0.1,3.0,0.36165753977625137,0.05609175731891569,-0.5241774611208496,0.2159339942047437,2.3992358151641198,0.6343805891665975,0.11928188787903027,-0.36549427382383737,0.036642251701397344,-0.01599930723273746,-0.5241774611208496,0.5977383374652001,0.5632269240287058,13.199703043801039,UNIV_10
10,0.5,25,5,200,21,False,0.1,5.0,0.506027055703529,0.08524450856125099,-0.4924321667660456,0.20271938901505682,3.7128755611539583,0.9153041076612308,0.18024122376579443,-0.34054836074131345,0.0009142896513730603,-0.020085784298097265,-0.4924321667660444,0.9143898180098577,0.5632269240287058,12.858797327394209,UNIV_10
10,0.5,25,5,200,21,False,0.15,,0.6150509079901869,0.12662364078731225,-0.40081374431879735,0.24210523414599527,6.765673052983055,0.7492252327813691,0.15440109252811518,-0.28065948221797954,0.4762357637617868,0.09372722533962152,-0.4008137443187971,0.2729894690195823,0.5632269240287058,11.131056669141303,UNIV_10
10,0.5,25,5,200,21,False,0.15,2.0,0.46739039309804403,0.09509096067038669,-0.4969598302559579,0.27759579069454415,4.2915289011812625,0.6678885738138194,0.14621218223208254,-0.3376628920128789,0.2701925586443572,0.035957585881768894,-0.4969598302559598,0.3976960151694622,0.5632269240287058,13.53229398663697,UNIV_10
10,0.5,25,5,200,21,False,0.15,3.0,0.5545079213726836,0.1180641187315965,-0.5786983876896769,0.2654344403526852,5.986849169531327,0.733589771756365,0.16283574016372326,-0.34371890951301753,0.3682139356159222,0.06590958208306819,-0.5786983876896777,0.3653758361404428,0.5632269240287058,14.571640682999258,UNIV_10
10,0.5,25,5,200,21,False,0.15,5.0,0.6060958810519704,0.13080909495204573,-0.4594956294860558,0.2587350250003952,7.180181878886492,0.9912890421499535,0.23766503080557766,-0.25981069145973124,0.186479525469876,0.013161730921362302,-0.45949562948605704,0.8048095166800775,0.5632269240287058,14.280623608017818,UNIV_10
10,0.5,28,3,200,21,True,,,0.48485450915953193,0.09852817986866569,-0.4764430251060232,0.26945539779937944,4.512703256085821,0.6615629178978729,0.1372506929912507,-0.30291959918629896,0.3242092102723942,0.05318897638087505,-0.4764430251060243,0.3373537076254787,0.574857708487998,17.854986389507545,UNIV_10
10,0.5,28,3,200,21,True,,2.0,0.4621577591863733,0.10734656176237967,-0.6379125562101043,0.3727461543595696,5.130013881967705,0.5745076673775544,0.13880428332245764,-0.4628631984874634,0.37650036687683663,0.07024215959708613,-0.6175627464500846,0.1980073005007178,0.574857708487998,20.766146993318483,UNIV_10
10,0.5,28,3,200,21,True,,3.0,0.585612530086739,0.15198185780950246,-0.49960401856949954,0.343844724795425,9.66773461736111,0.6638071861788871,0.1615325066813773,-0.4202133866895724,0.5313544621453654,0.1404676478370035,-0.4461620473014597,0.1324527240335217,0.574857708487998,19.518930957683743,UNIV_10
10,0.5,28,3,200,21,True,,5.0,0.5405675170198582,0.12517769017341296,-0.4933423756291303,0.30562982613850886,6.627765359792862,0.6675758195759011,0.15332827908044133,-0.3692860080172208,0.4292381810593229,0.09185245884609539,-0.42340163492782,0.2383376385165782,0.574857708487998,19.09487750556793,UNIV_10
10,0.5,28,3,200,21,True,0.1,,0.4000432787642042,0.06215622988116354,-0.5941495711170255,0.20260204520592043,2.629963442115563,0.8209548816177313,0.1451092589821661,-0.248618241330276,-0.029404001861702753,-0.030710378212246425,-0.5419490298846716,0.8503588834794341,0.574857708487998,15.430932937391734,UNIV_10
10,0.5,28,3,200,21,True,0.1,2.0,0.09347299482693291,-0.004221828144105877,-0.7263550760149233,0.22254748098547275,0.9344068441103435,0.3141051136626355,0.045191431814199934,-0.4312349993502944,-0.15522691295354643,-0.061202403330927746,-0.664007487662952,0.4693320266161819,0.574857708487998,16.27616926503341,UNIV_10
10,0.5,28,3,200,21,True,0.1,3.0,0.26015345868302464,0.03287133041583323,-0.5716331738872045,0.20976101585589993,1.6797367179578224,0.5659888549783485,0.09823159747499766,-0.3079334032098934,-0.08222197601518244,-0.0414283150107051,-0.5291912638370178,0.6482108309935309,0.574857708487998,14.530066815144766,UNIV_10
10,0.5,28,3,200,21,True,0.1,5.0,0.30986435620999747,0.04243940171186189,-0.5795152513172951,0.19860003012130256,1.9474116554501242,0.6986502069993586,0.12381484081785232,-0.36894526855884036,-0.14188575070145443,-0.048664462017318444,-0.4449851346587873,0.8405359577008131,0.574857708487998,15.178619153674834,UNIV_10
10,0.5,28,3,200,21,True,0.15,,0.34979459805362334,0.0552700215860189,-0.48423904613717095,0.2313085284020765,2.369474429701087,0.5955661773196862,0.10844909990134055,-0.2852575209869952,0.10541868087702141,-0.00600328040498066,-0.4608786448208214,0.49014749644266475,0.574857708487998,16.611630784459294,UNIV_10
10,0.5,28,3,200,21,True,0.15,2.0,0.5082079974740391,0.11081172208645618,-0.49338268064775304,0.2910219485019528,5.393581948649162,0.5969909120405112,0.12514952014464154,-0.37616526110019843,0.4370757037319395,0.0936134206004009,-0.3973513349299225,0.15991520830857175,0.574857708487998,16.525612472160358,UNIV_10
10,0.5,28,3,200,21,True,0.15,3.0,0.6640954449498768,0.15727405412417172,-0.45678975841605984,0.27942476126378357,10.405070856257634,0.8020738261328976,0.18035153790067926,-0.2794223815138046,0.5456975727474287,0.12980380816709824,-0.45678975841606173,0.2563762533854689,0.574857708487998,16.98292501855976,UNIV_10
10,0.5,28,3,200,21,True,0.15,5.0,0.4609619154148631,0.08677367075621656,-0.5861555152965989,0.24827592031972123,3.7976629192457434,0.804374315253994,0.1656745143428886,-0.2187576288553469,0.13354805375174852,-0.0020570948117868415,-0.5861555152966,0.6708262615022456,0.574857708487998,17.598218262806235,UNIV_10
10,0.5,28,3,200,21,False,,,0.48551367131282536,0.10133146961340689,-0.504213007266158,0.280957271845065,4.70095243709593,0.6482104261745945,0.13885528382038714,-0.344621214818862,0.3363327998355133,0.057340377481537974,-0.5042130072661583,0.31187762633908117,0.574857708487998,16.089235337787677,UNIV_10
10,0.5,28,3,200,21,False,,2.0,0.4627727573413021,0.10767580311271985,-0.631001971825355,0.3733513727464241,5.154527571533992,0.5863801454685686,0.14342743861739904,-0.43063344174356377,0.3666906895855846,0.06568163397536386,-0.6310019718253541,0.21968945588298405,0.574857708487998,19.955456570155903,UNIV_10
10,0.5,28,3,200,21,False,,3.0,0.5834945350439291,0.15187878559372692,-0.46579468242946864,0.34649973339875956,9.653872904512223,0.6651548370790973,0.16341967968546656,-0.39594828715997643,0.5252607540621361,0.13799152759123223,-0.46579468242946853,0.13989408301696116,0.574857708487998,19.103192279138828,UNIV_10
10,0.5,28,3,200,21,False,,5.0,0.582737810775834,0.14184634030520948,-0.4371249131124023,0.3122878211569891,8.390349373577028,0.716225402438459,0.17218513435506333,-0.37498890210666225,0.4643576284975423,0.1059907557420956,-0.42075744833443507,0.2518677739409167,0.574857708487998,18.221826280623606,UNIV_10
10,0.5,28,3,200,21,False,0.1,,0.35341739466542627,0.05256411661278282,-0.6548023181821362,0.20519183593229467,2.27390101248528,0.8282375315199951,0.1507909889909811,-0.27709333484571597,-0.14879325321586215,-0.05571098628826099,-0.6215603135494026,0.9770307847358572,0.574857708487998,15.521603563474386,UNIV_10
10,0.5,28,3,200,21,False,0.1,2.0,0.08522637086189638,-0.005950209836218856,-0.733872945762378,0.22182732624485513,0.9087358071956053,0.3064167267675184,0.043337495323651165,-0.42463778363955107,-0.16257033152871353,-0.06278840039128541,-0.6680921850547299,0.46898705829623194,0.574857708487998,16.02672605790646,UNIV_10
10,0.5,28,3,200,21,False,0.1,3.0,0.24987105898300033,0.030655599564254565,-0.5803862538663724,0.21002665375208993,1.6228762916746626,0.5577049980943867,0.09651205956887199,-0.3079334032098938,-0.09492184575134158,-0.04416005475298068,-0.5388115851861792,0.6526268438457282,0.574857708487998,14.3637713437268,UNIV_10
10,0.5,28,3,200,21,False,0.1,5.0,0.2836413577400133,0.03710666665463602,-0.6218996732606905,0.19957884768825154,1.7936592349341054,0.7057031157560352,0.1268840977311061,-0.36894526855884135,-0.21608358894901625,-0.06253475325840885,-0.5076356203964065,0.9217867047050514,0.574857708487998,14.854342984409799,UNIV_10
10,0.5,28,3,200,21,False,0.15,,0.3871695729405659,0.06588874163857605,-0.452724344598744,0.2405379589250884,2.7821446766909688,0.5215316555190516,0.09427603396550777,-0.3259094179734203,0.25452078222762375,0.03234178276289135,-0.42661444181605834,0.2670108732914278,0.574857708487998,15.704528582034152,UNIV_10
10,0.5,28,3,200,21,False,0.15,2.0,0.5133385418298223,0.11228665495205559,-0.49338268064775337,0.29027351001642543,5.509576579218085,0.6097600721296963,0.12811040003122276,-0.376165261100198,0.4363068355330978,0.09333328807310659,-0.3973513349299225,0.1734532365965985,0.574857708487998,16.089086859688194,UNIV_10
10,0.5,28,3,200,21,False,0.15,3.0,0.6684637436035545,0.15904393922043836,-0.46479738454998143,0.2802276380806398,10.66320325234958,0.793423977922281,0.17797884603774006,-0.27942238151380516,0.5630509298455156,0.13641624514252637,-0.46479738454998265,0.2303730480767654,0.574857708487998,16.60876020786934,UNIV_10
10,0.5,28,3,200,21,False,0.15,5.0,0.5209412474932981,0.10462820026221342,-0.5674307148414683,0.25349078942802994,4.931754534041055,0.8518313976138092,0.1826325176168564,-0.218757628855347,0.20155354553774027,0.01662674910313533,-0.5674307148414681,0.6502778520760689,0.574857708487998,16.849888641425387,UNIV_10
10,0.5,28,5,200,21,True,,,0.4438452488899831,0.08707506006121024,-0.518413210260449,0.2735937383776619,3.814586768134369,0.7421799067069063,0.15995115262971038,-0.3177834257558185,0.17290785181663457,0.0045542669625915355,-0.5184132102604488,0.5692720548902717,0.5746102449888641,13.560059391239792,UNIV_10
10,0.5,28,5,200,21,True,,2.0,0.4861041296755475,0.11791084287699993,-0.6336297810478064,0.3779475659625832,5.973701580397468,0.7117319964212419,0.1922105690154845,-0.39952553395104384,0.2979173138731795,0.03372778790683606,-0.6336297810478064,0.41381468254806236,0.5746102449888641,17.336302895322937,UNIV_10
10,0.5,28,5,200,21,True,,3.0,0.5531307199491154,0.14015029071687146,-0.5595837672685511,0.3475768652972515,8.19271784247625,0.7222077748961743,0.1841284528167657,-0.3557294182112398,0.41521663637194645,0.08883970593205515,-0.5138445278281358,0.3069911385242278,0.5746102449888641,16.02672605790646,UNIV_10
10,0.5,28,5,200,21,True,,5.0,0.526818972354024,0.12134836261048565,-0.5144151943271648,0.309561188864539,6.275167172822887,0.7565502757056782,0.18315627277244717,-0.38565482478200985,0.3184726701667982,0.050485620802892095,-0.4782419817193563,0.43807760553888003,0.5746102449888641,14.95412026726058,UNIV_10
10,0.5,28,5,200,21,True,0.1,,0.5939006939027862,0.10379660565516247,-0.38304765284428277,0.2003500845259513,4.872553533253655,0.818199830169691,0.14431244899895002,-0.23261658807779084,0.3628003993320604,0.05643140403141156,-0.383047652844284,0.4553994308376306,0.5746102449888641,12.521702548874039,UNIV_10
10,0.5,28,5,200,21,True,0.1,2.0,0.3930298547005746,0.0656543974512156,-0.5884048220694912,0.22924210605308545,2.772352197722232,0.540307102435301,0.09899719557818365,-0.3895131910081172,0.2301308780952641,0.026448140681449184,-0.5884048220694925,0.3101762243400369,0.5746102449888641,14.155902004454344,UNIV_10
10,0.5,28,5,200,21,True,0.1,3.0,0.419282235987934,0.06925743189014377,-0.5217096777839862,0.21564932721368374,2.926544235146106,0.6265866332581487,0.11564896174377082,-0.3833929409838308,0.181113676741357,0.015407441143791223,-0.521709677783986,0.44547295651679164,0.5746102449888641,13.407572383073497,UNIV_10
