bh,vxm,cf,tw,rb,un_u,spy,spyma,ns,dex,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann
0.5,25,5,200,10,True,True,200,,True,0.33142226757551163,0.04882186266403088,-0.42312647014187676,0.21274177413154258,2.1476675422904212,0.36523500386381724,0.05394150806845199,-0.31395747143170627,0.2977382071131348,0.04262643809912747,-0.4231264701418769,0.06749679675068243,0.5632269240287058,16.398945801421892
0.5,25,5,200,10,True,True,200,0.1,True,0.37133305073986184,0.05042594381434018,-0.37166048505101956,0.1731064357965671,2.2009495344139673,0.47817523511798204,0.06761453030931897,-0.23456366706875098,0.2534984000459584,0.029885746436666638,-0.3130088818608159,0.22467683507202363,0.5632269240287058,16.360478287597378
0.5,25,5,200,10,True,True,200,0.15,True,0.3061082011983527,0.04145610252165266,-0.3911427928653787,0.19612182785857185,1.9181631366072036,0.24225780980072922,0.02764938361621727,-0.2655677944963315,0.3740273347523068,0.058504785458565634,-0.3911427928653799,0.1317695249515776,0.5632269240287058,15.810186965748343
0.5,25,5,200,10,True,True,200,,False,0.35125976594125996,0.05486133822652506,-0.4286755572236641,0.22421151196896502,2.3548020792935422,0.3992548320071247,0.06336026363770464,-0.3336555255657123,0.3026320387738588,0.04461244814524945,-0.4286755572236649,0.09662279323326589,0.5632269240287058,12.599897309264533
0.5,25,5,200,10,True,True,200,0.1,False,0.4117372262161683,0.058813164270054674,-0.32482269495919003,0.1771333334102966,2.5003207263052607,0.4812693144920057,0.07031098872259656,-0.24693449466372908,0.332512784693178,0.04499046902016679,-0.3017615618639442,0.1487565297988277,0.5632269240287058,13.836010306126903
0.5,25,5,200,10,True,True,200,0.15,False,0.36337672624280687,0.054496353215179205,-0.3614819535021132,0.20358640412681403,2.3417706201203368,0.3043752425027044,0.0402005183632288,-0.2866869046374244,0.4269625154278257,0.0721549528499652,-0.36148195350211376,0.12258727292512128,0.5632269240287058,12.575006939870033
0.5,28,3,200,10,True,True,200,,True,0.3414793390105507,0.051522773081024376,-0.4215710218370645,0.2160066652724218,2.238093173496132,0.342513387340118,0.04916617733926487,-0.3413900320019878,0.34317774471604473,0.05439712521035878,-0.42157102183706385,0.0006643573759267385,0.574857708487998,20.833977084533874
0.5,28,3,200,10,True,True,200,0.1,True,0.32087277994786195,0.04143639667501264,-0.4487589623898386,0.17404235552805197,1.9175812126958,0.520030743624647,0.07506972981365667,-0.2757413151899323,0.10282845757056124,0.001931202884908112,-0.3931935686703967,0.4172022860540857,0.574857708487998,19.066866398518435
0.5,28,3,200,10,True,True,200,0.15,True,0.33410004007946553,0.047692333491236694,-0.36753437825197055,0.19960175625741775,2.1108768155728135,0.3279657024944559,0.04371885838333012,-0.30617337737809724,0.34347948074720114,0.052547168933278154,-0.3675343782519708,0.015513778252745247,0.574857708487998,19.73970848575853
0.5,28,3,200,10,True,True,200,,False,0.3699028988581819,0.05958913470004146,-0.4437281029202148,0.2260792712873909,2.529867105654857,0.4055166226195105,0.06444650536775343,-0.3544105087827869,0.3363246430487861,0.053709169438615145,-0.44080516385952195,0.06919197957072437,0.574857708487998,17.527956667115582
0.5,28,3,200,10,True,True,200,0.1,False,0.2524963444439182,0.02907932840624583,-0.5978466566974338,0.17370582352962902,1.583529916360463,0.5796077048054643,0.08836883240368132,-0.2839601415912122,-0.13554775129596472,-0.03871871415079242,-0.5257857445636771,0.715155456101429,0.574857708487998,17.228118124069912
0.5,28,3,200,10,True,True,200,0.15,False,0.3870966176817073,0.06000904727870093,-0.35920924693223233,0.20560111146091795,2.545992181811547,0.37063121000203236,0.052877328578725846,-0.3192746358883589,0.40731360648725745,0.06875121021573216,-0.3142150619581119,0.03668239648522509,0.574857708487998,17.234462676936147
0.5,28,5,200,10,True,True,200,,True,0.3983075159387005,0.06480780654598939,-0.40755828126901616,0.21762418818660192,2.737244525831197,0.417913674834915,0.06553651928128068,-0.2505708071646995,0.38102541213722685,0.06392187139027361,-0.4075582812690155,0.036888262697688134,0.5746102449888641,16.72724230076516
0.5,28,5,200,10,True,True,200,0.1,True,0.4380384939725275,0.06289366907341631,-0.3207880894275251,0.17406114499918607,2.6593970904947657,0.47817523511798204,0.06761453030931897,-0.23456366706875098,0.39515101228211247,0.05717805219465455,-0.32078808942752435,0.08302422283586958,0.5746102449888641,16.111035080470426
0.5,28,5,200,10,True,True,200,0.15,True,0.3313920508145306,0.04683223935114644,-0.3967837080517286,0.19756884554759677,2.0832592684603912,0.24225780980072922,0.02764938361621727,-0.2655677944963315,0.4246698509177482,0.07065507272734739,-0.396783708051728,0.182412041117019,0.5746102449888641,15.746341382971805
0.5,28,5,200,10,True,True,200,,False,0.38923622927909646,0.06480173695127323,-0.4606495828347298,0.229508783196587,2.7369943347860755,0.4504567169143075,0.07544567891835863,-0.277845889589984,0.32899833681478,0.051993465808616746,-0.46064958283473134,0.12145838009952747,0.5746102449888641,12.89356414725208
0.5,28,5,200,10,True,True,200,0.1,False,0.4808092751625745,0.07214157900086593,-0.301761561863946,0.1780417645508694,3.0557277258940934,0.4812693144920057,0.07031098872259656,-0.24693449466372908,0.4809335821067336,0.07437303644136084,-0.30176156186394787,0.000335732385272125,0.5746102449888641,13.586567098999955
0.5,28,5,200,10,True,True,200,0.15,False,0.3863876462939923,0.0597258322936427,-0.36723439660933377,0.2050538693052177,2.5351058916029565,0.3043752425027044,0.0402005183632288,-0.2866869046374244,0.4732961695949356,0.0839767035222243,-0.3672343966093332,0.16892092709223117,0.5746102449888641,12.539372195994755
0.6,22,3,200,10,True,True,200,,True,0.18152421758354634,0.016276813827377667,-0.5965194500962663,0.19966782494004734,1.2955157781592128,0.3045088041097429,0.04099075866687385,-0.34792349213404494,0.03984839520702402,-0.01300221156825121,-0.48395388659304817,0.2646604089027189,0.5293244246473645,20.010965809013754
0.6,22,3,200,10,True,True,200,0.1,True,0.2448740635220863,0.026900752413479667,-0.5333106477199525,0.16320791043070554,1.5306196490706738,0.47770349260666456,0.06725549459511826,-0.27958781087277484,-0.04521568051233804,-0.02014591515992048,-0.4332619309196438,0.5229191731190026,0.5293244246473645,18.20873745670025
0.6,22,3,200,10,True,True,200,0.15,True,0.14585482486136536,0.00987085700391277,-0.5827614687546281,0.18224388172745523,1.1705926222140566,0.25590479236218167,0.030078173053074586,-0.3445534517764539,0.016730672152404147,-0.014181098774409207,-0.4691013890725645,0.23917412020977752,0.5293244246473645,19.52870109351178
0.6,22,3,200,10,True,True,200,,False,0.21745523583124063,0.023721642175168256,-0.6122261374296393,0.20858609903970446,1.4563769387094583,0.3646971054939278,0.05493756586218779,-0.3533403026160634,0.04648996214101837,-0.013015111615350183,-0.4967987804503645,0.31820714335290945,0.5293244246473645,17.07333798129029
0.6,22,3,200,10,True,True,200,0.1,False,0.3054302065906866,0.03763323078182923,-0.502193901389405,0.166834936344818,1.8083185799116581,0.5276136364344267,0.07825280777804156,-0.285072126470326,0.021396387804494522,-0.009729816582236706,-0.40006264072053177,0.5062172486299322,0.5293244246473645,15.63830441797165
0.6,22,3,200,10,True,True,200,0.15,False,0.16490322487805206,0.013259452117867498,-0.6032498258117915,0.18800956770988722,1.2351933046140693,0.2926042956487307,0.03746449210245939,-0.3519302689942465,0.016112363747465865,-0.01542999642863363,-0.4862707004868797,0.2764919319012648,0.5293244246473645,17.58884404821782
0.6,22,5,200,10,True,True,200,,True,0.2159824694121066,0.023317036743573327,-0.6079153991613496,0.20453113252004257,1.4471740963075927,0.3564679600656961,0.051887657477216464,-0.3589837514329629,0.05907612229780059,-0.010399763673184514,-0.4842637822200645,0.2973918377678955,0.5305617421430339,15.958629325025239
0.6,22,5,200,10,True,True,200,0.1,True,0.31491229837330115,0.038920313858996636,-0.49942796860012584,0.16454348125799304,1.8446247506441464,0.4809484342942856,0.06765092159152819,-0.2682230802635237,0.11322311905254524,0.0050050165651593925,-0.396036172882252,0.36772531524174035,0.5305617421430339,15.53852740996721
0.6,22,5,200,10,True,True,200,0.15,True,0.13013814707113952,0.0069566918069492445,-0.5951381286883561,0.1824540520537226,1.1175840796730145,0.23348081239123028,0.025925325543229905,-0.3121278576991038,0.009748369637004916,-0.015649682722602476,-0.5037322653045226,0.22373244275422535,0.5305617421430339,15.591171385930984
0.6,22,5,200,10,True,True,200,,False,0.24668834211493493,0.030185070137856096,-0.6158555816272017,0.21568463556297807,1.6110361470829062,0.398646115262362,0.06285306280731628,-0.37431080838538533,0.07754917219151881,-0.008210310143773158,-0.4853393416075781,0.3210969430708432,0.5305617421430339,12.649012410940879
0.6,22,5,200,10,True,True,200,0.1,False,0.3555484817096367,0.046567400441959395,-0.47271486502202364,0.16792120823671156,2.0748237744750697,0.4922616006634692,0.07161741030588731,-0.28224015013431003,0.18440239564777333,0.016877949134009418,-0.38631801162335966,0.30785920501569586,0.5305617421430339,13.454813032724733
0.6,22,5,200,10,True,True,200,0.15,False,0.19170691782230792,0.01836828877672647,-0.5857124553213242,0.1897418223861294,1.3389371534268262,0.30340347042916554,0.039772911664321065,-0.3298190851804065,0.06115451333594923,-0.007080897343494819,-0.48108451260506224,0.2422489570932163,0.5305617421430339,12.637873397836715
0.6,25,3,200,10,True,True,200,,True,0.28189849813686557,0.03733745521417031,-0.5057470028292449,0.20570550654815417,1.8000705305637594,0.3145246698574645,0.0430257129774938,-0.3479234921340443,0.2474262123421231,0.030458505290739346,-0.5057470028292451,0.06709845751534144,0.5501113585746102,20.1193548216344
0.6,25,3,200,10,True,True,200,0.1,True,0.30444343413326097,0.03761825467819824,-0.462639011566623,0.16795432757616324,1.8079001033905906,0.48949666832355127,0.06934179185681488,-0.27958781087277373,0.08800942830396273,0.00028735302469784507,-0.462639011566623,0.4014872400195885,0.5501113585746102,18.88508946400994
0.6,25,3,200,10,True,True,200,0.15,True,0.29453280715993896,0.038818441486625055,-0.4242354715908675,0.193367860459341,1.841726403488766,0.26678859658618626,0.03209179517323024,-0.34455345177645347,0.3252549219725772,0.047061735968139784,-0.4242354715908674,0.05846632538639096,0.5501113585746102,19.458802172833355
0.6,25,3,200,10,True,True,200,,False,0.30699501832043,0.043633190341380246,-0.5278194820031421,0.21489902851336157,1.9834832734238272,0.37331385184574706,0.05680150310357268,-0.35334030261606253,0.23537738591148682,0.027832688739000355,-0.5278194820031421,0.13793646593426023,0.5501113585746102,17.135698783072026
0.6,25,3,200,10,True,True,200,0.1,False,0.3566658173215739,0.04749530109393585,-0.4404938996565849,0.17169488497320573,2.1045199773120857,0.5378735060540373,0.08015794001437615,-0.2850721264703273,0.13932481143614964,0.009084403766581817,-0.4404938996565865,0.39854869461788767,0.5501113585746102,16.242404697795763
0.6,25,3,200,10,True,True,200,0.15,False,0.3297960828428556,0.046664151904318274,-0.4045626946147489,0.19865569958892754,2.077901725608901,0.3021557655599583,0.039297556698906666,-0.35193026899424595,0.3606331497642932,0.05569735712325419,-0.40456269461474925,0.058477384204334903,0.5501113585746102,17.420949581882372
0.6,25,5,200,10,True,True,200,,True,0.340074942575087,0.05051065130467913,-0.42925163447990966,0.2109393050341389,2.203797390766691,0.3681289558260484,0.054280354365387584,-0.35898375143296346,0.31238312394216183,0.04594231637532631,-0.419813243240881,0.05574583188388654,0.5515961395694136,15.983981700934407
0.6,25,5,200,10,True,True,200,0.1,True,0.4044055270368113,0.055977715938856365,-0.3629193562082439,0.1711520975262971,2.395084654649567,0.4950632631851187,0.07007947469754305,-0.26822308026352426,0.3040663437371767,0.039070806045492734,-0.27808724329999435,0.19099691944794195,0.5515961395694136,15.649700127376008
0.6,25,5,200,10,True,True,200,0.15,True,0.32971843105287896,0.04600629907213993,-0.361558746280639,0.19410728259006102,2.0570575946374143,0.24623385561470001,0.028258966703932575,-0.3121278576991041,0.4180043342273241,0.06801261991704899,-0.36155874628063533,0.17177047861262407,0.5515961395694136,15.338458545690303
0.6,25,5,200,10,True,True,200,,False,0.3655807954962572,0.05792604353622566,-0.4618970348237954,0.2220429246778783,2.4669385992265975,0.4103379750554101,0.06541588952199762,-0.3743108083853849,0.3203625608364041,0.048884295514635356,-0.42123634905521534,0.08997541421900601,0.5515961395694136,12.51315494991638
0.6,25,5,200,10,True,True,200,0.1,False,0.4449940138959254,0.06437918502935669,-0.3324282099688509,0.17472511679956695,2.719629192120154,0.5065693614780531,0.07420137023709006,-0.2822401501343096,0.37474276574311083,0.05254979909765689,-0.28357928651193476,0.13182659573494226,0.5515961395694136,13.507819714239211
0.6,25,5,200,10,True,True,200,0.15,False,0.3866522805764788,0.059091131559045884,-0.3767483353853308,0.20146240403147006,2.5108674055633275,0.3163768557607545,0.04228008588102572,-0.32981908518040626,0.46205674696320825,0.07991078739878033,-0.3383701223680894,0.14567989120245373,0.5515961395694136,12.246816347982337
0.6,28,3,200,10,True,True,200,,True,0.2407982230703421,0.028779228818549774,-0.5470227658564872,0.211811292432055,1.576141025446316,0.3120886477525398,0.042735067570693896,-0.3773184122190021,0.16777995471082016,0.01205112823920751,-0.4813976918054058,0.14430869304171964,0.5612472160356348,20.619853667737857
0.6,28,3,200,10,True,True,200,0.1,True,0.24149652862297805,0.026823152460880406,-0.5613992233470119,0.16962061054725844,1.5287659387370285,0.5190499030705918,0.07466107299305835,-0.27958781087277496,-0.0774720901551764,-0.028517827537367646,-0.467372126569757,0.5965219932257683,0.5612472160356348,18.702429153012147
0.6,28,3,200,10,True,True,200,0.15,True,0.23188364438967426,0.0263808353122843,-0.5006322926157608,0.19551116622657735,1.5182399823770818,0.29431911306976827,0.03722578176081481,-0.3445534517764539,0.16972193870202623,0.013338843036025727,-0.42423547159086805,0.12459717436774204,0.5612472160356348,19.52558506896251
0.6,28,3,200,10,True,True,200,,False,0.26563892894381647,0.03468080426150255,-0.5838665182714982,0.22124701645896033,1.7275517726229483,0.3770657906828363,0.05793552021008952,-0.382909046379187,0.14989354051303005,0.0070755574694219,-0.5039714842380283,0.22717225016980624,0.5612472160356348,17.475341427863373
0.6,28,3,200,10,True,True,200,0.1,False,0.21141768005090775,0.02171360497043584,-0.6384143203414565,0.17251017422586512,1.4112371727415423,0.5743683644870312,0.0870824010678879,-0.2850721264703264,-0.22190706711623118,-0.05254171937374119,-0.5642304133816782,0.7962754316032624,0.5612472160356348,16.227207527613658
0.6,28,3,200,10,True,True,200,0.15,False,0.2690530206070401,0.03427704000803322,-0.5011247779056891,0.2011850845809352,1.7167730517824915,0.33649762287698787,0.0459600781578291,-0.3519302689942464,0.20201011854677203,0.020238399828012454,-0.4045626946147498,0.13448750433021583,0.5612472160356348,17.431290644810883
0.6,28,5,200,10,True,True,200,,True,0.3737040426321206,0.05875583834037479,-0.40926985359527324,0.21542628711323952,2.498150829686307,0.4211317769398925,0.06587909341945064,-0.29418207311525957,0.3272280794325189,0.05015330942451457,-0.40415563972251367,0.0939036975073736,0.5609997525365009,16.312278200277675
0.6,28,5,200,10,True,True,200,0.1,True,0.4300138821131978,0.06073035524344861,-0.31939125836674787,0.17156820256968844,2.573916311180148,0.4950632631851187,0.07007947469754305,-0.26822308026352426,0.3587442673776724,0.0494655850845378,-0.2862618892759635,0.13631899580744627,0.5609997525365009,15.40025692024906
0.6,28,5,200,10,True,True,200,0.15,True,0.31799249409337244,0.04374950644416331,-0.3682754233358828,0.19508481649235887,1.9870311846102482,0.24623385561470001,0.028258966703932575,-0.3121278576991041,0.39368212023995447,0.06291149897739734,-0.3674737505238267,0.14744826462525445,0.5609997525365009,15.27461296291376
0.6,28,5,200,10,True,True,200,,False,0.3716137184998353,0.06011882702082327,-0.4536267080395724,0.22697706974849904,2.550223699664215,0.4618317776872887,0.07752466762080701,-0.30887389382210717,0.2809213123365066,0.039320267003913445,-0.45362670803957184,0.18091046535078215,0.5609997525365009,12.80682178790393
0.6,28,5,200,10,True,True,200,0.1,False,0.47410370194087015,0.06992920600848107,-0.3324282099688509,0.1751091350475919,2.9561677666446005,0.5065693614780531,0.07420137023709006,-0.2822401501343096,0.4375195441376235,0.06475427224848906,-0.28357928651193487,0.06904981734042959,0.5609997525365009,13.258376507112262
0.6,28,5,200,10,True,True,200,0.15,False,0.374081134403646,0.056592767304850744,-0.3811100970762874,0.20248049316406602,2.417552865928358,0.3163768557607545,0.04228008588102572,-0.32981908518040626,0.4360846765094189,0.07427195857043034,-0.3443307811936135,0.11970782074866437,0.5609997525365009,12.211181604107058
0.7,22,3,200,10,True,True,200,,True,0.07356774159884052,-0.004363828976132966,-0.6206608741947071,0.19111526767942572,0.9322723887556031,0.19770205141655767,0.019510305900075853,-0.3475055117162742,-0.07214721962580971,-0.03265829755482885,-0.4980378253501401,0.2698492710423674,0.491957436278149,20.070904756480548
0.7,22,3,200,10,True,True,200,0.1,True,0.11074752561312835,0.004963482986413137,-0.5787445326839211,0.1571350233863691,1.0826330865061895,0.3544717249937442,0.04497531583860259,-0.2943982078261633,-0.20243685899082345,-0.04165776186913772,-0.4809875708913799,0.5569085839845677,0.491957436278149,18.947717111047385
0.7,22,3,200,10,True,True,200,0.15,True,0.03465281568542526,-0.009511184025847164,-0.6041403017866694,0.17607699681518243,0.8579164360907663,0.1645589410144316,0.013382732082217741,-0.3305823035924229,-0.12398255466270046,-0.0366693499728481,-0.4894194100007997,0.28854149567713205,0.491957436278149,19.935883591785597
0.7,22,3,200,10,True,True,200,,False,0.10217326860193691,0.00039070930631024403,-0.6437524397775691,0.19877395369659276,1.0062837395412667,0.25319098178941657,0.03079369329197812,-0.35312672590105876,-0.07809659081924229,-0.03539323014420348,-0.5060597940603888,0.3312875726086589,0.491957436278149,17.520894582076295
0.7,22,3,200,10,True,True,200,0.1,False,0.19059858296581417,0.017803786872554905,-0.5344567108674622,0.16186140092194262,1.3270849216757141,0.40111394975185233,0.0541172759100077,-0.302405317385131,-0.08061980347392758,-0.02469526424037416,-0.40592860662177077,0.48173375322577994,0.491957436278149,16.180090100737292
0.7,22,3,200,10,True,True,200,0.15,False,0.04627300266695891,-0.008018847994493372,-0.6311359409316342,0.18016005263004814,0.878880542778703,0.2023496728453561,0.020262612438601835,-0.3381163611019754,-0.14432364376133439,-0.041373189648121644,-0.500165322519534,0.3466733166066905,0.491957436278149,18.036546012178135
0.7,22,5,200,10,True,True,200,,True,0.15590244024569372,0.011155804906747724,-0.6188238053564352,0.1971891864765651,1.1947068260959013,0.2892743490822705,0.037658601650200296,-0.36967606092189265,0.0020678067203350418,-0.020178398376660245,-0.4668147469560002,0.2872065423619355,0.49542192526602324,15.794652050134824
0.7,22,5,200,10,True,True,200,0.1,True,0.20431568653304485,0.019905824771690783,-0.5521949823246646,0.15821408434145554,1.37172442009519,0.415745585086948,0.05541940728597616,-0.2704202533712703,-0.06428189688920234,-0.021695206153630964,-0.4333191732091506,0.4800274819761503,0.49542192526602324,14.821801819299528
0.7,22,5,200,10,True,True,200,0.15,True,0.04526462775284529,-0.00764778018576473,-0.6245513555671001,0.17590975556300578,0.8841673047231731,0.14648450874448757,0.010183294743946858,-0.3375714292371552,-0.07722455042179631,-0.028918534726456557,-0.5002789478461984,0.22370905916628386,0.49542192526602324,15.020274131737516
0.7,22,5,200,10,True,True,200,,False,0.18154674308926483,0.016082484014666054,-0.6267393762505509,0.20683855945112464,1.2915490337073077,0.3240583039517599,0.045961452492439214,-0.3860084957989224,0.016362551146643572,-0.01912195598950961,-0.4508278583966898,0.3076957528051163,0.49542192526602324,12.908131960038155
0.7,22,5,200,10,True,True,200,0.1,False,0.25477935626506437,0.028569004308699908,-0.5241195882592595,0.16324212521282166,1.5709842586095037,0.4371821780501556,0.0605306526824716,-0.2721911863489245,0.023455542796780946,-0.009021884982691297,-0.4113852865913643,0.4137266352533746,0.49542192526602324,13.554328142707549
0.7,22,5,200,10,True,True,200,0.15,False,0.08993412914313925,-0.00036126695017835164,-0.6347575869566333,0.1819487170113278,0.9942225338326215,0.21682504059489405,0.023001319139893228,-0.35460827927774397,-0.06552403829009744,-0.028067682341703426,-0.4880610052808144,0.2823490788849915,0.49542192526602324,12.411964488631591
0.7,25,3,200,10,True,True,200,,True,0.15184458706537257,0.010412997767275334,-0.5371094772960008,0.19635444309515765,1.1807106053038152,0.22019459345023154,0.02382685213853053,-0.34750551171627375,0.07640010652810274,-0.005670550443975575,-0.519236163510459,0.14379448692212882,0.5092798812175204,20.196628327638415
0.7,25,3,200,10,True,True,200,0.1,True,0.14046728481334683,0.009600667822427633,-0.5630250608903593,0.1607593977655856,1.1655804857361927,0.3808936201376884,0.04939967942056578,-0.29439820782616355,-0.152347200939496,-0.03679203974962897,-0.5078907750672504,0.5332408210771844,0.5092798812175204,19.64140367689431
0.7,25,3,200,10,True,True,200,0.15,True,0.16350158367351092,0.013009699711399758,-0.45302880522772726,0.18645388859711318,1.2303201782070596,0.18852402656872627,0.017673334536130403,-0.33058230359242224,0.1370054197115321,0.00736437807626622,-0.4462705560630531,0.05151860685719417,0.5092798812175204,19.883319229644396
0.7,25,3,200,10,True,True,200,,False,0.17131490705757907,0.01404761934319576,-0.573196863985442,0.20440174131371,1.250690832423891,0.27438249757543226,0.03510488593941652,-0.35312672590105965,0.055609461135592966,-0.010995447127989721,-0.5365095845578837,0.2187730364398393,0.5092798812175204,17.598845584303465
0.7,25,3,200,10,True,True,200,0.1,False,0.2126549459437495,0.021633149700200027,-0.5233944089319859,0.1656425615523258,1.409456202936943,0.4263067074944151,0.05852601713438088,-0.3024053173851312,-0.048453008463919645,-0.02152397941648132,-0.44596454364197124,0.47475971595833477,0.5092798812175204,16.799780581006836
0.7,25,3,200,10,True,True,200,0.15,False,0.19423786596589926,0.018856003891673856,-0.4541449030642667,0.19018909038885226,1.3492570225416651,0.22548575968229861,0.02452975988219297,-0.3381163611019763,0.16079788950763038,0.011995235785177139,-0.4206672389931043,0.06468787017466823,0.5092798812175204,17.884241746288122
0.7,25,5,200,10,True,True,200,,True,0.284264234023861,0.03749295002683817,-0.4632894122398573,0.201856507697478,1.8044022782977631,0.2892743490822705,0.037658601650200296,-0.36967606092189265,0.27950268101129383,0.037291441363757505,-0.40018363641975896,0.00977166807097668,0.5112595892105914,15.536597113238017
0.7,25,5,200,10,True,True,200,0.1,True,0.3219886960745554,0.03987351728754729,-0.3888936149158564,0.16297054271787373,1.871952118910314,0.415745585086948,0.05541940728597616,-0.2704202533712703,0.21055086103091505,0.021267662389669928,-0.32265129223067823,0.20519472405603292,0.5112595892105914,14.713412806678889
0.7,25,5,200,10,True,True,200,0.15,True,0.25451280092972195,0.030305865494008488,-0.3966842698370858,0.18583459476747183,1.6140680232512963,0.14648450874448757,0.010183294743946858,-0.3375714292371552,0.372135856574903,0.055329807716751445,-0.3571161033815684,0.22565134783041543,0.5112595892105914,14.484153978690859
0.7,25,5,200,10,True,True,200,,False,0.30651156065892116,0.04316301546693224,-0.5100006449276733,0.21146444717905885,1.9692022913560958,0.3240583039517599,0.045961452492439214,-0.3860084957989224,0.287765662476099,0.039768319187566625,-0.382426325990613,0.03629264147566086,0.5112595892105914,12.490611544299478
0.7,25,5,200,10,True,True,200,0.1,False,0.37273225745022653,0.04961021558591261,-0.34154548511270366,0.16803710698329072,2.173700897068765,0.4371821780501556,0.0605306526824716,-0.2721911863489245,0.29614431342196235,0.03647510748693028,-0.30604162329710827,0.14103786462819323,0.5112595892105914,13.361306613383126
0.7,25,5,200,10,True,True,200,0.15,False,0.2978990260202223,0.039332957361746246,-0.4305124367179196,0.19195149859449973,1.8564085783096707,0.21682504059489405,0.023001319139893228,-0.35460827927774397,0.38753774541746727,0.059555255662838036,-0.3472653203482615,0.17071270482257322,0.5112595892105914,11.739244484063034
0.7,28,3,200,10,True,True,200,,True,0.19426051763406937,0.018849099106996503,-0.4955513942714084,0.19910417840085712,1.3491104008583685,0.2184854574713307,0.023541556610117365,-0.3769192739168866,0.1681366868395237,0.01316889959914791,-0.49555139427140893,0.05034877063180698,0.5164563226924028,20.181611212346176
0.7,28,3,200,10,True,True,200,0.1,True,0.1910864780161877,0.017905360915772217,-0.5229754519149175,0.1625969517146844,1.3292102770942387,0.4113533588134906,0.054619761495005914,-0.2943982078261639,-0.0714394568141257,-0.02504497507908643,-0.5078907750672491,0.48279281562761633,0.5164563226924028,19.526609278751295
0.7,28,3,200,10,True,True,200,0.15,True,0.20726619020940504,0.02134243454885798,-0.4462705560630541,0.18803910447382952,1.4030384387881567,0.21662276761535154,0.02273559864333974,-0.3305823035924228,0.19819879868409013,0.019649964350892057,-0.446270556063053,0.018423968931261414,0.5164563226924028,19.76852483150138
0.7,28,3,200,10,True,True,200,,False,0.2158020314181822,0.02333420886994264,-0.5330298795690098,0.20712813294044177,1.4475635696618485,0.27909673034131266,0.03621562115719135,-0.3827052355351436,0.14550378940037575,0.007877447221677158,-0.5131004900054319,0.1335929409409369,0.5164563226924028,17.422972267699112
0.7,28,3,200,10,True,True,200,0.1,False,0.2656362537299686,0.03083052472624015,-0.47982597867537535,0.1675201958050338,1.6272987797081786,0.46404980656447725,0.06531180457179753,-0.30240531738513154,0.027798577022503244,-0.00962055320080013,-0.4439333156675809,0.436251229541974,0.5164563226924028,16.598962943689788
0.7,28,3,200,10,True,True,200,0.15,False,0.24092971220208484,0.028028377329315735,-0.42066723899310365,0.19182627949693037,1.5577953410113727,0.26072583510563707,0.031097610895141292,-0.3381163611019756,0.2205643070151075,0.02430643234634111,-0.42066723899310476,0.04016152809052956,0.5164563226924028,17.683424108971074
0.7,28,5,200,10,True,True,200,,True,0.32716806467513615,0.046879279689958864,-0.4324236674006465,0.204561236823133,2.084760928778133,0.3442194265448203,0.04907447532925535,-0.3059552906178675,0.30937106461950586,0.04421463155104788,-0.3782357897423938,0.03484836192531443,0.5179411036872061,15.615450405454336
0.7,28,5,200,10,True,True,200,0.1,True,0.22315629785481586,0.023148252919958034,-0.5288121250353892,0.16114715001779467,1.4433512109735231,0.415745585086948,0.05541940728597616,-0.2704202533712703,-0.011582919306815737,-0.014787625626679235,-0.4037290248668962,0.4273285043937637,0.5179411036872061,15.103910208312149
0.7,28,5,200,10,True,True,200,0.15,True,0.2580240277536801,0.031089051499765707,-0.42743272226123297,0.18734623983225232,1.6338555940777744,0.14648450874448757,0.010183294743946858,-0.3375714292371552,0.3778311459641821,0.05710886498152812,-0.3571161033815685,0.23134663721969453,0.5179411036872061,14.563007270907178
0.7,28,5,200,10,True,True,200,,False,0.3212632686451442,0.04677569066781406,-0.4686753353421512,0.21447155778447471,2.0814554173849036,0.37764845134242475,0.05784912495227279,-0.32179496911276617,0.25980655487505644,0.0334591030720961,-0.4116885487263433,0.11784189646736831,0.5179411036872061,12.53483517516008
0.7,28,5,200,10,True,True,200,0.1,False,0.2751182997136363,0.032328911850002084,-0.4954444968983577,0.16616024095572549,1.6656469428275484,0.4371821780501556,0.0605306526824716,-0.2721911863489245,0.0775945414151984,-0.0009741266167134777,-0.37591717261368685,0.3595876366349572,0.5179411036872061,13.797832225855283
0.7,28,5,200,10,True,True,200,0.15,False,0.29853483699858185,0.03962544832134496,-0.4546278258754879,0.19346695990467655,1.864803926141066,0.21682504059489405,0.023001319139893228,-0.35460827927774397,0.3877626217945078,0.060216341550489716,-0.3472653203482613,0.17093758119961378,0.5179411036872061,11.783468114923636
0.5,22,3,200,21,True,True,200,,True,0.3492626630132402,0.050674800747832816,-0.4613180156569111,0.1981660490821305,2.209325914445052,0.4424385350464122,0.0683070116968496,-0.26472914846572726,0.24531104874087065,0.0296140790015329,-0.4328154250991828,0.19712748630554153,0.5402128186092552,18.46732319313218
0.5,22,3,200,21,True,True,200,0.1,True,0.40841051779301274,0.053952852722448874,-0.3675537523782617,0.16034107197360334,2.3224906872259505,0.6160288536703739,0.0871745223963254,-0.21318758313217556,0.17271319934164497,0.014898771083984519,-0.3175231172782954,0.4433156543287289,0.5402128186092552,17.376519154601166
