mom_lb,mode,w_eq,w_rt,w_ra,gross,trend_ma,is_sh,is_cagr,is_vol,is_mdd,full_sh,full_cagr,oos_sh,oos_cagr,turnover
63,invvol,0.35,0.35,0.3,1.75,150,0.6954271647561293,0.12273230345505692,0.19350729027035418,-0.3557221629682743,0.648783190190429,0.12488240732377842,0.613066948227571,0.12749805155747307,26.319716425828933
252,invvol,0.6,0.25,0.15,1.5,100,0.6929735669817435,0.12926232976191554,0.20632684988722733,-0.37157811685203634,0.7418591578387252,0.1533309194931427,0.7977917830622359,0.18323928896471364,26.69511892319171
63,invvol,0.35,0.35,0.3,1.5,150,0.6927122650589781,0.10637190253018436,0.1658643563849295,-0.31318617279209937,0.6501283570601561,0.10969001579793436,0.6183198760980438,0.11373140203247756,24.06525015399822
63,best,0.6,0.25,0.15,1.75,150,0.6923104659374036,0.19321251047761412,0.3388890985173281,-0.48214747337988373,0.5791061855849658,0.15678248431932928,0.4717813081375253,0.11404976497511399,27.31008060219911
63,invvol,0.6,0.25,0.15,1.75,100,0.6921186696188616,0.14438421509186528,0.23504209662054265,-0.4452711308613423,0.6617346818078781,0.14875168789187887,0.6394852019391077,0.15407596944535396,27.198363773022493
126,invvol,0.6,0.25,0.15,1.25,100,0.6916115833287853,0.11093840355847417,0.17415355515091974,-0.2861038382352169,0.6700099371427184,0.1166866344207822,0.6552871400190289,0.12370465991785062,24.968157575933983
63,invvol,0.35,0.35,0.3,1.25,150,0.6908496870686756,0.08970244120591242,0.1382235118924246,-0.26805920097420033,0.6566775122865324,0.09441398567656378,0.6330142852574931,0.10016093028989115,21.328225494850777
63,best,0.6,0.25,0.15,1.5,150,0.6906294521525611,0.17125684423893994,0.29047711047064795,-0.4271958334118213,0.579684622106373,0.14317558990485235,0.4746153514073103,0.10998963250753269,24.89145126576884
63,invvol,0.4,0.4,0.2,1.75,100,0.6902483140393519,0.11854812045367247,0.18804006047344143,-0.3955752989899468,0.644031857674899,0.11764000638630945,0.6025916633862846,0.11653859552943269,29.018679576848783
126,best,0.5,0.25,0.25,1.75,150,0.6898574595731076,0.20177908792996968,0.36198116444499556,-0.4231273573988753,0.6009981574938033,0.16733066426098264,0.5030871335879308,0.1268363437891773,27.881367467183768
63,invvol,0.6,0.25,0.15,1.75,150,0.6895479706376704,0.14666933163254492,0.24082894305726077,-0.39902277328827673,0.6561222020698665,0.14945888547534536,0.6301208998854446,0.15285437454454298,24.27030098954169
63,invvol,0.45,0.35,0.2,1.75,100,0.6892678590337387,0.1242703167249195,0.19874638511273748,-0.4055152230398683,0.6558265994230666,0.12722764942436138,0.6291161173873436,0.1308281475373767,28.595134900808297
63,best,0.6,0.25,0.15,1.25,150,0.6890043608615887,0.14714585296630678,0.24205559035721813,-0.36795020174246007,0.581884576825693,0.126802752252003,0.4806548808622907,0.10259149716236293,22.273572014575517
63,invvol,0.35,0.35,0.3,1.0,150,0.6887714590893179,0.07254373623593313,0.11058394620963813,-0.2203778307580172,0.6676249825256714,0.07843346414198016,0.6565862894137137,0.08562675568843936,18.43242355987653
63,invvol,0.6,0.25,0.15,1.5,100,0.688709061400657,0.12562411177739907,0.20147070632994,-0.39528461100763745,0.6622364541407124,0.13116646949812938,0.643820332137055,0.13793127779438463,25.003838983860984
252,invvol,0.6,0.25,0.15,1.25,100,0.6885893243883386,0.10907983146479716,0.17192882181315725,-0.3190651377122735,0.7440091772058017,0.130805405503722,0.8064940958157923,0.15775177246321404,24.385015179770797
126,invvol,0.6,0.25,0.15,1.0,100,0.6883076902067259,0.08995810270857185,0.13930448400539328,-0.2351674387691648,0.6770961071562281,0.09677935743834643,0.6727720094939412,0.10511738478669641,22.047970486250083
126,best,0.5,0.25,0.25,1.5,150,0.6882259944258349,0.1795682505526388,0.3102635639175591,-0.3705438273108571,0.6013489884506057,0.15211486778100514,0.5056490980942971,0.11964513677500643,25.579486127684962
63,best,0.6,0.25,0.15,1.0,150,0.6877410918845905,0.12110589894782953,0.19363855202924385,-0.30402124632520766,0.5883068187184641,0.10814112824625122,0.4948046098389969,0.09260390288446341,19.188700775656326
63,invvol,0.6,0.25,0.15,1.5,150,0.6871710761057992,0.12796426489767843,0.20642897978174016,-0.3520930461139937,0.6569259646316381,0.1320463160429095,0.6340693836104184,0.13702156301475799,22.285925883491043
63,invvol,0.4,0.4,0.2,1.5,100,0.6870979798377072,0.1026334325608298,0.1611791104415412,-0.34993618325713904,0.6469810506420671,0.10348614698302372,0.6117383914660094,0.10452218255462897,26.435130933387796
126,best,0.5,0.25,0.25,1.25,150,0.6863737274630572,0.15475299044164714,0.25854416940971586,-0.31522139876465427,0.6028861232236569,0.13402787913614356,0.5109680432033249,0.10936792030972464,23.118049192379814
252,invvol,0.6,0.25,0.15,1.0,100,0.686347405669351,0.08860318546984347,0.13753367194439278,-0.26293574496919825,0.7539962305247351,0.10823137563597185,0.8288018568288169,0.13253513441174425,21.03351930372117
63,invvol,0.45,0.35,0.2,1.5,100,0.6855453178172666,0.1076132896110058,0.170356847030038,-0.35902061481778413,0.6570143953357123,0.11167723065315305,0.635194369872395,0.11663067882135891,26.22686712699939
189,best,0.45,0.35,0.2,1.75,200,0.6854838964875395,0.1814198198761765,0.3169979325668107,-0.4778678665384991,0.6625147932395571,0.1796047409325361,0.639865859293921,0.17740507982692688,24.208086323729965
63,invvol,0.6,0.25,0.15,1.25,100,0.6848952889334452,0.10607704116990013,0.16788944929370145,-0.3415163939563405,0.6647133566167537,0.11262246243109741,0.6524913193169569,0.12062032376394871,22.70190603752252
63,invvol,0.6,0.25,0.15,1.25,150,0.6848690676980372,0.10842056777237197,0.17201926125879305,-0.3021533391534015,0.6599970917644126,0.11364523006517468,0.6424794565423354,0.1200207936131612,20.10230086267736
63,invvol,0.5,0.25,0.25,1.75,150,0.6846868546472278,0.13593105211936884,0.22253327066957232,-0.37866377934047946,0.6603678357484202,0.14304076858445303,0.6456245271371753,0.1517314062705002,25.427443253616413
126,best,0.5,0.25,0.25,1.0,150,0.6846750215872274,0.12765147862269255,0.20682113499105984,-0.2572795541689974,0.6078071854849842,0.11354320005810736,0.5232777380736345,0.09665349514726795,20.337501065461982
189,best,0.45,0.35,0.2,1.5,200,0.6840448008319627,0.16036013513899827,0.27170122168232136,-0.41916872934483773,0.6635249520218289,0.16051594418909088,0.6435355434393404,0.16070511609516958,22.27863109444255
63,invvol,0.4,0.4,0.2,1.25,100,0.6838147993045702,0.08631609781323357,0.13431529984110305,-0.30127548084965516,0.6532058582993787,0.08889091346986033,0.6276433492265987,0.09202480343249464,23.635209335613823
63,invvol,0.6,0.25,0.15,1.0,150,0.6830787138011186,0.08815957399271013,0.1376120179274153,-0.2488445214910271,0.6689722663702113,0.09464550558222151,0.6621798220792912,0.10257104947385054,17.451683854137794
189,best,0.45,0.35,0.2,1.25,200,0.6825461695236654,0.13743803104855346,0.2264144738244419,-0.35688431406055876,0.6679679217719039,0.13988044082340467,0.654429487990705,0.1428524434386531,19.808243479372656
63,invvol,0.6,0.25,0.15,1.0,100,0.6825400182139854,0.08611380114437184,0.13429932730843852,-0.28304444442699184,0.6736254193256414,0.09366750874851859,0.6725531726963658,0.10290793395589515,19.83024286615849
63,invvol,0.5,0.25,0.25,1.5,150,0.6825321600962445,0.11839709343080629,0.19074094617799656,-0.3336455729123837,0.66137152388216,0.1260424835382714,0.6496853996895569,0.13539384212730088,23.307115891926436
63,invvol,0.45,0.35,0.2,1.25,100,0.6824468122354008,0.09063736758567664,0.14196179021333527,-0.3093632350967178,0.6628504185973518,0.09595977100795472,0.6499748166952989,0.10245579782883363,23.461656163623484
63,invvol,0.5,0.3,0.2,1.75,100,0.6822338633047197,0.12945516623189457,0.2113741348590531,-0.41591590238879295,0.6615977078505901,0.13625388624991808,0.6487270137641699,0.14456218441777202,28.145127345463358
63,invvol,0.4,0.4,0.2,1.0,100,0.6813155035968993,0.06973720342799039,0.10744625025117718,-0.24856965055419578,0.6648754065606098,0.07383813533376538,0.6537565162166418,0.0788375778198076,20.527073025940766
189,best,0.45,0.35,0.2,1.0,200,0.6806415487087522,0.11272411592432241,0.18113040285406132,-0.29141717730269734,0.6750885782664975,0.11709315934583864,0.6713491025879185,0.12242000178759027,17.216437947494033
63,invvol,0.5,0.25,0.25,1.25,150,0.6802017689664099,0.10012610143388834,0.15894946800554996,-0.28592037681734084,0.6646424881011178,0.10821577591892306,0.6583972788790408,0.11811618522708578,20.953292536373517
63,best,0.4,0.4,0.2,1.75,150,0.6800966372021893,0.1666408832563102,0.28790185231056775,-0.44001928261215784,0.5416626998733738,0.12639935431296112,0.39822543320806186,0.07940898449219524,28.059991902488918
63,invvol,0.45,0.35,0.2,1.0,100,0.6800963288289261,0.07332417826750937,0.11356106177079814,-0.2554786371715534,0.673793417754466,0.07967650412417893,0.6742469352492544,0.08743842763293452,20.388230488348494
63,best,0.45,0.35,0.2,1.75,150,0.6798935789359127,0.17218604051162556,0.3005112964170686,-0.44701516119367746,0.5517858488156484,0.13426362263802671,0.42271549518934254,0.08987268570636031,28.00317454398227
63,best,0.4,0.4,0.2,1.5,150,0.6786799513851357,0.14669508570873724,0.24677311755794895,-0.38912263025215865,0.5439967038510429,0.11465247180355287,0.4045282146583426,0.07695527217243736,25.323418854415277
63,invvol,0.5,0.3,0.2,1.5,100,0.6784690712476042,0.11229579752364649,0.1811802957368147,-0.3684685691525764,0.6621689279555072,0.11967918488363272,0.6535597302909577,0.12870811131030457,25.903411963638604
63,invvol,0.5,0.25,0.25,1.0,150,0.6784224608513187,0.081284471220755,0.1271595539101075,-0.23525581972380039,0.6742139062019639,0.08997795321288282,0.6790325166529935,0.1006253512999844,18.132477193094722
63,best,0.45,0.35,0.2,1.5,150,0.6783470913579894,0.15184729469460967,0.25757818658758275,-0.3954240228048065,0.5529391107051894,0.12175078887298052,0.4266701469077343,0.08627002666999384,25.449506691101263
63,best,0.4,0.4,0.2,1.25,150,0.6772377555874216,0.12528394672757615,0.2056427807659157,-0.3346064813717915,0.5486838044161613,0.10118828681470537,0.4157077968363119,0.07262973988671395,22.36113301227412
63,best,0.45,0.35,0.2,1.25,150,0.676969567706818,0.129934787427052,0.2146456809358864,-0.3401344639532531,0.5573852691781245,0.10765223495458853,0.43717339878886996,0.08119207377612825,22.466206209512443
189,invvol,0.35,0.35,0.3,1.75,150,0.6759074759337949,0.1176287549654893,0.19196190766979357,-0.3161795031121504,0.7699013422879364,0.1550733161943869,0.870584097007922,0.20221883784082162,26.042143306631534
63,best,0.4,0.4,0.2,1.0,150,0.6758696236257201,0.10253001863882516,0.1645124597788417,-0.2761342043870493,0.5564731869969185,0.08588688902520203,0.4331982757540143,0.06602027248383102,19.25874957381521
63,best,0.45,0.35,0.2,1.0,150,0.6756634090887588,0.10651618565403442,0.17171361293139994,-0.28077882438373036,0.5647734611935155,0.09147115496944513,0.4536060760884368,0.0734819248547125,19.34280813160586
63,invvol,0.5,0.3,0.2,1.25,100,0.6750254237630102,0.09468421006288508,0.15098090973836664,-0.31768863645621526,0.6665421747401225,0.10273677403974157,0.665660842520018,0.11259179504478678,23.29588619142858
63,best,0.5,0.3,0.2,1.75,150,0.6738201732310353,0.17655820208891027,0.315895168622696,-0.4544605417758738,0.5567817923645197,0.14084497625727832,0.44170231893891637,0.0989446091835795,27.926899185987043
63,best,0.35,0.35,0.3,1.75,200,0.673493273593601,0.17660614489735682,0.3157684244825051,-0.426274050263328,0.5194725409809507,0.12480161556798341,0.3566920818107237,0.06496907255388362,28.165454259717013
189,invvol,0.35,0.35,0.3,1.5,150,0.6728660168086986,0.10196737844646697,0.16453020415604913,-0.27660021521642597,0.7709515131621769,0.13510326153780206,0.875517349766761,0.17667024409206,24.00323065292006
63,invvol,0.5,0.3,0.2,1.0,100,0.6728262212662555,0.07673984622392283,0.12077431548975465,-0.26251687684420566,0.6767698466459117,0.08533374628720658,0.6882108176526123,0.09585850382570937,20.255614510592576
63,best,0.6,0.25,0.15,1.75,100,0.672533527345325,0.18169391406497115,0.3299185619010977,-0.5445449196117597,0.5706617860407798,0.15148896139956713,0.4764284826995652,0.11585737479933167,30.298051003665186
63,best,0.5,0.3,0.2,1.5,150,0.6722627631025545,0.15619271132171364,0.270762738951601,-0.40211498485043184,0.5575090197502018,0.1281436711823445,0.44476486298916595,0.09500647086459368,25.449506691101263
63,best,0.35,0.35,0.3,1.5,200,0.6720934678258559,0.15623053423258515,0.27065353429959266,-0.3761432828705843,0.5205429396566916,0.11415778026156498,0.3604180672701147,0.06513562897016234,25.565476368053186
189,invvol,0.35,0.35,0.3,1.25,150,0.671185105358635,0.08608693521673572,0.13711015706131974,-0.2352692069445248,0.7777471059883654,0.11529909053711052,0.8904316141656942,0.15181893006646785,21.312864176330987
63,best,0.5,0.3,0.2,1.25,150,0.6707788306991366,0.13400273317454459,0.2256304543931324,-0.3459606205722735,0.5609819465340699,0.1134764888813109,0.4533200764421512,0.08905736427147448,22.575171006648482
63,best,0.35,0.35,0.3,1.25,200,0.6707281238459442,0.13402841608752625,0.22554366400551762,-0.3226625170383205,0.5249385608442095,0.1017958134845649,0.3709992867035411,0.0638957893008334,22.60435800588135
63,best,0.6,0.25,0.15,1.5,100,0.67011551257072,0.1608969177810713,0.2827888855912896,-0.4873316341495365,0.5710262261566232,0.13820524739407292,0.47953296263001627,0.11125398860541447,27.66071375298329
252,invvol,0.35,0.35,0.3,1.75,150,0.6699956750820435,0.11634596711746337,0.19194463581429094,-0.3307992790728371,0.7717168138282843,0.15364876748119127,0.8800036740728954,0.20061134487676124,25.332603360453735
189,invvol,0.35,0.35,0.3,1.0,150,0.6696947016102253,0.06974290659457782,0.1096911133617129,-0.1922320339654382,0.7890857422038348,0.09491333458279749,0.9140788450446109,0.12626607012609425,18.395228265715314
63,best,0.5,0.3,0.2,1.0,150,0.6695400123905897,0.11014029313399187,0.18050039383962277,-0.2856333598134255,0.5679553380373948,0.09665828774502216,0.4687185757798618,0.08051169138517333,19.42997996931469
189,invvol,0.5,0.3,0.2,1.75,100,0.6690972159183736,0.12709038453339283,0.21288279727508422,-0.3616781388740725,0.731171531030056,0.1572219768368539,0.8005922395278694,0.1948846443718737,29.765073363519452
63,best,0.35,0.35,0.3,1.0,200,0.6687934338966127,0.1099970400647905,0.1804336778998597,-0.26568888632513943,0.5320592753276552,0.08713978796875699,0.38783522370300605,0.060023886020914574,19.52804828673713
63,best,0.6,0.25,0.15,1.25,100,0.6674135089761991,0.13805312926178948,0.2356491975892411,-0.4243218601280473,0.5728022341376309,0.12225156385689462,0.4857434387036038,0.10336385382764979,24.915968345124444
252,invvol,0.35,0.35,0.3,1.5,150,0.6671381525338865,0.10092052779852012,0.1645208630377598,-0.28829157416033013,0.7728812761721162,0.1338422459671964,0.8850740610692961,0.1751331990803664,23.367923545480725
252,invvol,0.35,0.35,0.3,1.25,150,0.6660266723152621,0.08531000026695779,0.1370979822188425,-0.24436343316590659,0.7804953883591957,0.11432299776244914,0.9012301474508435,0.15058743033656574,20.684854389389407
63,best,0.6,0.25,0.15,1.0,100,0.6657456684312979,0.11363205209228622,0.1885039336072493,-0.35447930393402527,0.5791715576398154,0.10425683229996863,0.5001082808486553,0.09298181832544583,21.601492712240027
252,invvol,0.35,0.35,0.3,1.0,150,0.6652347862339484,0.06920893956396545,0.10967469387710127,-0.19912595312886783,0.7929824386815314,0.09422787229279761,0.9267304356742733,0.12538751950364468,17.793195478780536
189,invvol,0.5,0.3,0.2,1.5,100,0.6649729212277808,0.11026143971336255,0.18246296992314814,-0.31832777204177565,0.7312145665691484,0.13737293052861732,0.8046634289676684,0.17117600902868535,27.590811994116958
126,invvol,0.5,0.3,0.2,1.75,100,0.662342966230525,0.1286043816522402,0.2191166531539897,-0.356513858725204,0.6574169604190813,0.13834588379795698,0.658977712724092,0.15028460365168472,30.41989801173631
189,invvol,0.5,0.3,0.2,1.25,100,0.6606353549744943,0.0929003256814196,0.15205033434885712,-0.27264473777369436,0.735255069024697,0.11729523956783061,0.816854458868573,0.14764224641202217,24.90441607817509
126,best,0.35,0.35,0.3,1.75,200,0.659044096842908,0.18368558062626228,0.34784033275988013,-0.5209948547604772,0.5585617526908704,0.1443973161807195,0.44200699209166466,0.09845167468639238,27.02871792959427
189,invvol,0.5,0.3,0.2,1.0,100,0.658777732013371,0.07541262485543743,0.12163859477873279,-0.22382402946961477,0.7459004746933635,0.09695475861667457,0.8397259842760079,0.12368645425819791,21.442813462608264
126,invvol,0.5,0.3,0.2,1.5,100,0.6579091860774434,0.11163447094250034,0.18780625573447113,-0.31356076161882196,0.6572926411743629,0.12150760798688442,0.6631445302763793,0.13361097671923972,28.130742058863937
126,best,0.35,0.35,0.3,1.5,200,0.6576780052236574,0.16365778540173515,0.29813879323383446,-0.46206190223633337,0.5592638395783723,0.1315832467576814,0.44511963451053005,0.09383217960440482,24.694536310944418
126,best,0.35,0.35,0.3,1.25,200,0.6559960745936149,0.14119532308034177,0.24844344027861462,-0.3982613749629773,0.562498262451871,0.11662804138353389,0.454070948209647,0.08751429654611753,22.1821194169792
189,invvol,0.45,0.35,0.2,1.75,100,0.6556594709914851,0.11693569079354926,0.19905687466665692,-0.3551525806153957,0.7312877799630118,0.14760290393600117,0.8137788394433867,0.18596495813624325,30.05590123761577
126,invvol,0.45,0.35,0.2,1.75,100,0.6548406654381584,0.11998779273234339,0.20545112136594426,-0.3503987451790427,0.6447004625387098,0.12726179412089844,0.6401831067907345,0.13615555405632107,30.804412895317657
189,best,0.4,0.4,0.2,1.75,200,0.6544307580600254,0.1640666249442302,0.3024529443763949,-0.47308896905699316,0.6541966135832256,0.16942970797640955,0.6555074877272267,0.17597341649019027,24.56689183429935
126,best,0.35,0.35,0.3,1.0,200,0.6533967600803343,0.1163784766621705,0.19875163367274315,-0.32950962454308774,0.5677853481435939,0.09910241246357199,0.4685243637314834,0.07848906847100645,19.588757245141494
126,invvol,0.5,0.3,0.2,1.25,100,0.6532895017329244,0.09410263236088845,0.156493581550995,-0.2684632632485746,0.6602135430139953,0.10416248759113134,0.6736071572900277,0.11649898849276807,25.564504193274214
189,best,0.4,0.4,0.2,1.5,200,0.6531275742965564,0.14515204264306525,0.2592384985792831,-0.41396905978760723,0.6565929707080084,0.15146954043826666,0.6619924815016439,0.15918549500688006,22.31599045346062
189,best,0.6,0.25,0.15,1.75,150,0.6524227792600967,0.18354773873712116,0.35695618528082695,-0.5135096987080213,0.6263398307586576,0.1800086742876854,0.6024080676300503,0.17572665862389325,25.97098107739516
189,best,0.4,0.4,0.2,1.25,200,0.6515567893446391,0.12447436671750323,0.21602875430101667,-0.35153195644653434,0.66129237894444,0.13175882353764878,0.6736222263357035,0.14066520430050922,19.83937627855438
189,invvol,0.45,0.35,0.2,1.5,100,0.6514695892142622,0.1013341479220311,0.17061488708567996,-0.31254583146418335,0.7319956981664776,0.1288571569631578,0.8192789149196883,0.16319453816672302,27.751364551388747
189,best,0.6,0.25,0.15,1.5,150,0.6506275595588172,0.163976717269942,0.3059578523014403,-0.454701992375649,0.6266543111038517,0.16326430369504608,0.6049372021539957,0.16240005792090795,23.966807130071597
252,invvol,0.5,0.3,0.2,1.75,100,0.6504507227515696,0.12383393509303575,0.2153636922615667,-0.3932090663890704,0.7435688415891246,0.15952653807035078,0.8437716787945366,0.20438218248291617,29.376188614407784
126,invvol,0.45,0.35,0.2,1.5,100,0.6503724055306582,0.10400776833759062,0.1760932872532719,-0.3082045315729798,0.645061750923263,0.11171122463075411,0.6454106626504588,0.12113507437036541,28.415183685977308
126,invvol,0.5,0.3,0.2,1.0,100,0.6502512496117803,0.07630284528672915,0.12517857710155988,-0.2203143627674452,0.6685050945136897,0.08634910399259677,0.6932665217537813,0.09867081611658435,22.444102502249784
189,best,0.4,0.4,0.2,1.0,200,0.649558702024952,0.10215506188262435,0.17282227664227157,-0.28802000876698086,0.6688213795496123,0.11016589604720739,0.6916827745073407,0.11996890125255733,17.24134418683941
189,best,0.6,0.25,0.15,1.25,150,0.648844492226922,0.1418857061211971,0.2549559917587464,-0.39095853149911974,0.6284942735683915,0.1436199737189805,0.6105880772621385,0.1457288210525305,21.71707322920218
189,best,0.6,0.25,0.15,1.0,150,0.6478576666470712,0.11762778461295742,0.20396067182979052,-0.32240616342194317,0.6348737002883609,0.1217174225990767,0.6247257153653931,0.1267021378554356,18.755954867030344
189,invvol,0.45,0.35,0.2,1.25,100,0.6472746069514841,0.08532332907704765,0.14218126113814666,-0.26768341194033085,0.7376651334034903,0.11010539616709814,0.8346522974303511,0.1409511410286186,24.890329079788387
252,invvol,0.5,0.3,0.2,1.5,100,0.6461833732427464,0.10754614489751524,0.18458897555174378,-0.34616670238919534,0.7435170301557088,0.1392309968887624,0.8479404717018149,0.17891525737857927,27.32330584171975
126,invvol,0.45,0.35,0.2,1.25,100,0.6459654395454532,0.08760053470608287,0.14673357805964257,-0.26392501662964674,0.6491827708074541,0.09585562137629933,0.6581580088327974,0.10596109695383915,25.726301284512857
252,best,0.6,0.25,0.15,1.75,150,0.6454104403107462,0.17692881077022604,0.34643814299718373,-0.559205513160477,0.6790582918296757,0.20181019438745396,0.7185235180972951,0.2327227778640666,25.93167591842823
189,invvol,0.45,0.35,0.2,1.0,100,0.6452775659814652,0.06919232083181015,0.11374514799999297,-0.2197468130579905,0.7491089921809251,0.09095188544655675,0.8593668396450421,0.11796277246785158,21.4315438638989
189,best,0.5,0.25,0.25,1.75,200,0.645272181098364,0.178695125950183,0.3509276802513634,-0.5214689448150533,0.6414944723905829,0.1845087355171413,0.640537046671277,0.19160469027534677,24.127919365837027
189,best,0.5,0.25,0.25,1.5,200,0.6439368430534314,0.1596977943280118,0.3007805450595231,-0.45893245474797995,0.6420237111772771,0.16661921024063986,0.6430477692029163,0.17507697112967513,22.291084214115237
252,best,0.6,0.25,0.15,1.5,150,0.6436179281997767,0.1578963020336024,0.2969465494097973,-0.4995839490747429,0.679419104083788,0.1813159244897382,0.721091970531283,0.21038354005957616,23.92244289123764
63,invvol,0.5,0.25,0.25,1.75,100,0.6431231296815126,0.12328905736789886,0.21792029616763436,-0.41900157818692296,0.6581247388151097,0.13981701310175,0.681094285097453,0.16020820360449028,28.33275172351164
126,invvol,0.45,0.35,0.2,1.0,100,0.6427155934068514,0.07092588481415318,0.11737211921413565,-0.21663577650255317,0.6580687479324865,0.0794610974988259,0.6793435100768341,0.08991385020583142,22.573540175240694
189,best,0.5,0.25,0.25,1.25,200,0.6423380422938351,0.13816270544247833,0.2506394668912476,-0.3919721563928219,0.6440774692858738,0.1460004067931182,0.6489842207738427,0.15558751812641525,20.17794546965564
252,invvol,0.5,0.3,0.2,1.25,100,0.6421252588903753,0.09076875241550342,0.1538170680942315,-0.2965721345554667,0.7480933286547804,0.11886059821899586,0.8612063216678619,0.1539365815439122,24.624417486010916
252,best,0.6,0.25,0.15,1.25,150,0.6418309286125817,0.136503151431409,0.24745099474545407,-0.43368185677688065,0.6814243339989194,0.1581379292306775,0.7269957349299997,0.1849555724771903,21.66453663058302
252,best,0.6,0.25,0.15,1.0,150,0.6411289076600356,0.11314493341841048,0.1979526807462132,-0.36137172042789867,0.6884584324228237,0.1329991646327937,0.742005472256481,0.15757760754288852,18.626753750426182
189,best,0.5,0.25,0.25,1.0,200,0.6406168783598122,0.11433509372195405,0.20051052099412014,-0.32089014854034426,0.6504405876202719,0.12322384541112763,0.6639446939519366,0.1341096452277688,17.51219953972042
252,invvol,0.5,0.3,0.2,1.0,100,0.6403411473302527,0.07378524716331492,0.12304623206085805,-0.24367796851705048,0.7597300536687397,0.09828025873553936,0.8863943241230972,0.12876798561490488,21.119189631495402
126,invvol,0.4,0.4,0.2,1.75,100,0.6397818020076753,0.11081680277052963,0.19374930516833982,-0.34496423871218007,0.6249247600334692,0.11558894029741729,0.6143511569274687,0.12140961644619308,31.187371138939927
63,invvol,0.5,0.25,0.25,1.5,100,0.63950949177467,0.10728960118009012,0.18678929434607075,-0.37127047407965874,0.6586871049512215,0.1230156552934385,0.6856981214794426,0.14240667447484845,26.064232859108557
252,invvol,0.45,0.35,0.2,1.75,100,0.6377603054630735,0.11423685190971455,0.2016907551911303,-0.37928281084630977,0.7445884952233126,0.1499159853298584,0.8590853593724515,0.19476729477450494,29.604737251984293
63,invvol,0.5,0.25,0.25,1.25,100,0.6358135879211868,0.09067519389317646,0.15565481670281478,-0.3199434712428033,0.6616369725556926,0.10549536482780253,0.695107824467574,0.123757127577516,23.523302001865385
126,invvol,0.4,0.4,0.2,1.5,100,0.6358114127370831,0.0960758129950876,0.16606380494494394,-0.3033518851216601,0.6267859921840082,0.1016877738828752,0.6221954438191736,0.10853901835012492,28.618680035218198
63,invvol,0.5,0.25,0.25,1.0,100,0.6336786294069754,0.07370864062913829,0.12451315001397793,-0.26447306506438595,0.6714696956969205,0.08771274161129683,0.716635046465315,0.1049586419012376,20.437547158942017
189,invvol,0.4,0.4,0.2,1.75,100,0.6336763887420459,0.10626844140569802,0.18715679659037254,-0.34988435869446055,0.7257842321862047,0.13736301372850135,0.824615743453932,0.1762869690579396,30.357625591425702
252,invvol,0.45,0.35,0.2,1.5,100,0.6335029239165136,0.09910210710478173,0.17287087613910945,-0.3335175674123082,0.7453110911263932,0.13075695488376837,0.864869695317473,0.17041185735739983,27.405569956914896
126,invvol,0.4,0.4,0.2,1.25,100,0.6311302102320601,0.08082330195363485,0.13837719247631325,-0.25972126051772204,0.6311877250135149,0.08725211935363864,0.6359288409780358,0.095107764944109,25.895881575546927
189,invvol,0.4,0.4,0.2,1.5,100,0.629891261931602,0.09212000320961988,0.16041975573481285,-0.3077975756245368,0.7286028646549889,0.12017041283401753,0.8340239034042806,0.15519201733306565,27.743799993079225
252,invvol,0.45,0.35,0.2,1.25,100,0.629770066183763,0.0836097458826639,0.14405433686177327,-0.2854312089965083,0.7517907593004743,0.11175199764947896,0.8817709971978344,0.1468991425367654,24.50357972031804
252,invvol,0.45,0.35,0.2,1.0,100,0.6278569872270945,0.06789210284598579,0.11523737818422766,-0.23426981207384168,0.7643024081339165,0.09234747243076291,0.9090327430862214,0.12278878544721317,21.0225194189411
126,invvol,0.4,0.4,0.2,1.0,100,0.6276713529612155,0.06537809551524165,0.11068890747933328,-0.2131477495950117,0.64068109216186,0.0723899673073296,0.6587499472031525,0.08096404646926869,22.709204408067958
189,invvol,0.4,0.4,0.2,1.25,100,0.6254209754942922,0.07749481612775799,0.1336872546775267,-0.2635246856716874,0.7346841265779294,0.10260696644898704,0.850652359056108,0.13387954761112453,24.884025281197115
63,best,0.5,0.3,0.2,1.75,100,0.6252045079374294,0.155584780891187,0.3075052883460948,-0.5019230917645578,0.5312682969853821,0.1293479145554961,0.44098119117481377,0.09829696547540467,31.129685901807022
63,best,0.5,0.25,0.25,1.75,150,0.6241858868939875,0.16438895338401016,0.33358339376319873,-0.46846101375184446,0.5281254823192244,0.13326639205793556,0.43387440855238374,0.09660100164228425,28.468999051738834
189,invvol,0.4,0.4,0.2,1.0,100,0.6232850777419878,0.06281631320357217,0.10695200201991975,-0.21625697888440065,0.7469591216426081,0.08475835256030351,0.8773786678796333,0.11200443923876735,21.426500825025883
63,best,0.5,0.25,0.25,1.5,150,0.6227594421587601,0.14676326851750465,0.28592155992861773,-0.4157649503409506,0.52882430374063,0.1226575667364318,0.43675249442476605,0.09407444828056377,25.91416371888851
63,best,0.5,0.3,0.2,1.5,100,0.622632625467942,0.137849570146102,0.2635718860794779,-0.4474215915842883,0.5316754903251325,0.11793014318706985,0.44439660647776835,0.09421704835963607,28.461605011933173
189,invvol,0.5,0.25,0.25,1.75,100,0.6219122639024154,0.11858784873095707,0.2190194187506323,-0.3686710261195407,0.715051827324519,0.1582312231363503,0.8140673683405566,0.20824890700668663,29.957914944923598
