,NOVA26_FINAL,NOVA26_OVN,NOVA18_LO
2018-09-04,-0.0023957288529243208,-0.000654855922074568,-0.00484277750067
2018-09-05,-8.38661898080891e-05,0.0015005652570779958,-0.0023110137092171
2018-09-06,-0.0031480696006197803,-0.003973946285547426,-0.0019871804919182
2018-09-07,0.001330975284583408,0.0036965311207547815,-0.0019941555204803
2018-09-10,-0.0010040587828749766,-0.0030462373937846475,0.0018665185692827
2018-09-11,0.0004376886879632422,-0.0006466807321730147,0.0019619267160116
2018-09-12,0.002991531178948718,0.004594519742483981,0.0007382989485894
2018-09-13,0.0012115587045139287,0.0008782412673087462,0.0016800845627366
2018-09-14,-0.00015572767245552476,0.0002550446833041349,-0.0007331276192755
2018-09-17,-0.0002523311558700111,0.001229848467937119,-0.002335748951552
2018-09-18,0.0017419423714196182,0.001038847162785537,0.0027302443600574
2018-09-19,0.0026893253872645024,0.005016538566339947,-0.0005819092686117
2018-09-20,0.0023630663743476592,0.00098563844791129,0.0042992405114847
2018-09-21,-0.0014831237567374457,-0.002030057024548572,-0.000714329958128
2018-09-24,0.0004765734255592931,0.0015454391829218192,-0.0010258719625133
2018-09-25,0.00036654425359901874,0.00012305759204090392,0.0007087999664379
2018-09-26,-0.00035528812725176267,0.0009579137182494785,-0.0022011832200558
2018-09-27,-0.0005740106144028111,-0.002194833362212434,0.0017042901409125
2018-09-28,0.003035346751314935,0.0040604172948349865,0.0015944618694182
2018-10-01,0.0007435731415637781,0.0009142731384563978,0.0005036296114163
2018-10-02,0.0013878773001846328,0.0034772387224318293,-0.0015490223163005
2018-10-03,-0.0008833401061623477,-0.001780549801273477,0.0003778178636467
2018-10-04,-0.002160161639537709,0.0007857719050115199,-0.0063010972407473
2018-10-05,-0.00439399902767942,-0.005149639764314606,-0.003331836700954
2018-10-08,-0.0007614498787384882,-0.0010937801821131194,-0.0002943115798617
2018-10-09,-0.0012441683677180686,-0.002446570434721339,0.0004459816139183
2018-10-10,-0.007063331955843935,-0.002175856763575535,-0.0139333851045784
2018-10-11,0.004749026566671255,0.01466407941561191,-0.0091880140043968
2018-10-12,0.0016034466327817742,-0.0005816278358662533,0.0046748847768161
2018-10-15,0.004360611307536938,0.007943110867611066,-0.0006751098807693
2018-10-16,0.004364727144118148,2.9513949108863215e-05,0.0104584961944293
2018-10-17,-0.0021646495588756513,-0.0022729012944671997,-0.0020124860904793
2018-10-18,-0.001943768303982908,0.0020012747767203356,-0.0074890968370776
2018-10-19,0.0011961263047434803,0.0015408610085873068,0.0007115518272368
2018-10-22,-0.005011640744155032,-0.007495389779435213,-0.0015203723061104
2018-10-23,-0.0015960019341562219,-2.4881498039732046e-05,-0.0038044389030554
2018-10-24,-0.0032332562571000863,0.0030302778717619444,-0.0120375592297813
2018-10-25,0.0009172299473272851,-0.004694623815692308,0.0088055019278908
2018-10-26,-0.00040323139458371725,0.004173686097186331,-0.0068367507862676
2018-10-29,-0.0015401614549168554,-0.0006827085859946579,-0.0027454354563786
2018-10-30,0.0019221662590847436,-0.0011623840239830116,0.0062579477313144
2018-10-31,0.001628624840743352,0.0016908357734006306,0.0015411783787206
2018-11-01,0.002214758264997174,0.0001183329665142014,0.0051615871810218
2018-11-02,-0.0011025374208118274,-0.000490660283979469,-0.0019626192187069
2018-11-05,0.00015827332548548986,0.00017230299791337543,0.000138552592091
2018-11-06,0.0006952812220652624,0.00031999434650803617,0.001222801194991
2018-11-07,0.002240718931509136,-0.00021414594293779913,0.0056913865046338
2018-11-08,-0.0014434598635435646,-0.0014709799264387162,-0.0014047764355345
2018-11-09,-0.0022033457028269366,-0.0004501276422338587,-0.0046677472156263
2018-11-12,-0.0024718984620855726,-1.0671256850981395e-05,-0.0059315092111736
2018-11-13,-0.0011638857851536623,-0.0001117722181904253,-0.0026427835471262
2018-11-14,-0.0003535195281310706,0.00016404744155798983,-0.0010810347481404
2018-11-15,0.002408899800154564,0.0017326372803746408,0.0033594845643974
2018-11-16,0.00022707337112600146,-6.830939978934757e-05,0.0006422765702377
2018-11-19,-0.002263972169956733,0.0002553787448225554,-0.0058052841979393
2018-11-20,-0.0026312843053877015,0.0005998525763397538,-0.0071731144395681
2018-11-21,0.001175406314328382,3.738660201724886e-05,0.0027750575862679
2018-11-23,-0.0014613607875473005,0.00011024749608570893,-0.0036704834966774
2018-11-26,0.001959641327945376,-1.4583865490069118e-05,0.0047347003252632
2018-11-27,-0.00032998432800919345,-0.00024225080965196153,-0.0004533064749928
2018-11-28,0.002661708093032442,1.145229876389829e-05,0.0063870258589761
2018-11-29,-0.0005763677052629241,-0.0008924119794142522,-0.0001321217755429
2018-11-30,0.00562371325921459,0.008794732672518655,0.0011663869203454
2018-12-03,0.0021084881393761256,-0.00013683897455273844,0.0052646200893424
2018-12-04,-0.007085169210461248,-0.006875360203656027,-0.0073800861095005
2018-12-06,0.001198202543386037,0.00025447262213367796,0.0025247514182143
2018-12-07,-0.0029978421632261376,-0.0010190855842427719,-0.0057792706782043
2018-12-10,0.0020720652556588995,0.003195507642192949,0.000492904523091
2018-12-11,0.0001767606871049755,6.366882523154666e-05,0.0003357276529095
2018-12-12,-0.0001390744920779489,-0.00014325251828567178,-0.0001332016720687
2018-12-13,-0.00044688379832694494,-0.0011052788935507578,0.0004785857169371
2018-12-14,-0.0013205178681366526,0.00044892108774083263,-0.0038077201949228
2018-12-17,-0.0027152674664563522,9.240758575130371e-05,-0.0066618607634527
2018-12-18,0.0006133814597862831,0.0001309383784840712,0.0012915249754871
2018-12-19,-0.00048745955110723405,0.0021600382389409954,-0.0042089005432909
2018-12-20,-0.0014931401163411323,0.0001592026708177457,-0.0038157468449987
2018-12-21,-0.0015256704919363406,0.0012662416959169313,-0.0054501068036528
2018-12-24,-0.0025677700827435,0.0007540182397791574,-0.0072370239258478
2018-12-26,0.005682638688087919,0.001044978767769603,0.0122015403469125
2018-12-27,0.0007599798415729166,0.0006240497772683386,0.0009510492034718
2018-12-28,8.831515781312803e-05,6.668322135335803e-05,0.0001187219726495
2018-12-31,0.0008324177476316868,0.00024595751860588495,0.0016567724061269
2019-01-02,-0.00028882380584946887,0.0004937026026874107,-0.0013887778323049
2019-01-03,-0.0007686356596013739,-0.0011376020802751957,-0.00025
2019-01-04,0.0005675167449239026,0.0009712580191123619,0.0
2019-01-07,-0.0005045017256156251,-0.0008634130200438468,0.0
2019-01-08,-5.2066485863166674e-05,-8.910748867574277e-05,0.0
2019-01-09,-0.00023650019809244726,-0.0004047505487256626,0.0
2019-01-10,0.00016925161186583877,0.0002896601496655949,0.0
2019-01-11,0.0003749137794055565,0.0006416339570248213,0.0
2019-01-14,8.30995367114836e-05,0.00014221799116495316,0.0
2019-01-15,0.00024153444177254507,0.00041336624084082013,0.0
2019-01-16,-0.00010875999743936924,-0.00018613374956150694,0.0
2019-01-17,-0.0005398743716546414,-0.0009239503811524156,0.0
2019-01-18,0.00010454592468757516,0.00017892171222531927,0.0
2019-01-22,-0.000280885786068034,-0.0004807128152841346,0.0
2019-01-23,-8.943346252486392e-05,-0.00015305798186784125,0.0
2019-01-24,0.0008636472177946372,0.0014780608563005457,0.0
2019-01-25,-0.0001279796481368339,-0.0002190265937487813,0.0
2019-01-28,0.0003843983532743056,0.0006578660215590957,0.0
2019-01-29,0.002025868774484183,0.003467107024570585,0.0
2019-01-30,-0.00015594538197688016,-0.00026688763660866904,0.0
2019-01-31,0.0005420143939183355,0.0009276128524420876,0.0
2019-02-01,-0.0003808330018147711,-0.0006517642171154379,0.0
2019-02-04,0.0011107027938010825,0.0019501730715293084,-6.929407531838767e-05
2019-02-05,5.275671106980519e-05,-0.0008335402597131816,0.0012985752687729
2019-02-06,-0.003347466503327434,-0.005359987922807927,-0.0005185766223784
2019-02-07,-0.0022515482201202874,-0.004727032371315026,0.0012281027281773
2019-02-08,0.0009964324176740366,0.0013868132074636086,0.0004476957656002
2019-02-11,0.003442285456012125,0.006024388031648695,-0.0001872331056717
2019-02-12,0.0015526303973410257,0.0029733667350449666,-0.0004444199745575
2019-02-13,-0.001954148777731001,-0.0031928458947637086,-0.0002129808547386
2019-02-14,0.004430317160247613,0.006768165422273263,0.0011441333573712
2019-02-15,-0.00044865858435790695,-0.001391448061161634,0.0008765683598024
2019-02-19,0.00045838367409717416,0.0005246826595444677,0.0003651908627146
2019-02-20,-0.0016693693232126335,-0.0023551444451455567,-0.0007054132210493
2019-02-21,0.0012702925772274949,0.0028789822241746064,-0.0009909533502871
2019-02-22,0.00392374970606269,0.005717449537123021,0.0014024452109004
2019-02-25,-0.0015431430939505531,-0.0019565654600964574,-0.0009620181743211
2019-02-26,-0.001720397509454701,-0.0033073738509268556,0.0005103272273061
2019-02-27,-0.0013516865089390874,-0.0011571681053367,-0.0016251102540395
2019-02-28,0.003100864988700429,0.005540909540852475,-0.0003289704783077
2019-03-01,0.0012115756642938876,0.0028314532541728705,-0.0010653965348729
2019-03-04,-3.500149992035568e-05,3.227337848634213e-05,-0.0001295660699789
2019-03-05,-9.473664646712549e-05,-0.0001422849411022506,-2.790064251323444e-05
2019-03-06,-0.002067892992542364,-0.001693142213337753,-0.0025946594045209
2019-03-07,-0.0038310856570063024,-0.005228528395638287,-0.0018667778070346
2019-03-08,0.00015103334660454483,0.0001814386624966382,0.0001082942782788
2019-03-11,0.0030194262278760457,0.0011950220303724732,0.0055838901501587
2019-03-12,0.003340036365031906,0.004180211402835394,0.002159048853713
2019-03-13,-0.00028800123744995604,-0.0018813776558572678,0.0019517197329429
2019-03-14,0.0011338060991593828,0.002784595874208585,-0.0011866176464007
2019-03-15,0.0012591282168423882,0.0007061479100495891,0.0020364220031883
2019-03-18,0.002818855146730566,0.004519859173906966,0.0004278480084438
2019-03-19,-0.000356286007726258,-0.00020595549889240017,-0.0005675972768246
2019-03-20,-0.0009546538961033855,-0.0026659406844902578,0.00145080715003
2019-03-21,-0.0005811519495242342,-0.004513184489937189,0.0049458883877696
2019-03-22,-0.0025996126224432366,-0.0005641950572655435,-0.0054606863471261
2019-03-25,0.0036735914113130486,0.005882530803365275,0.0005686076663851
2019-03-26,0.0012762518196401157,0.00031671417012297,0.002625020742462
2019-03-27,0.00016482128035750894,0.0006140284600270477,-0.000466604369435
2019-03-28,0.004794524999863266,0.006410311395848305,0.0025233035653321
2019-03-29,0.004855677718401771,0.00735860073636359,0.0013374574749947
2019-04-01,0.0006672652003428085,0.00030521291672448074,0.001176182040476
2019-04-02,0.0031014696845348324,0.004552916444016626,0.0010612513738675
2019-04-03,-0.00018442190307475537,-0.00031116031859792733,-6.272732720302852e-06
2019-04-04,0.0015702150653804702,0.0020380223139472363,0.0009126443290418
2019-04-05,0.000356804532479827,-0.0011672528155709679,0.002499087525423
2019-04-08,-0.0017784942620687597,-0.002471208594535176,-0.0008047840960381
2019-04-09,2.527079733809581e-05,0.0013392636342176385,-0.0018217361482315
2019-04-10,0.0014971579946141914,0.00014549936935429487,0.0033971096525112
2019-04-11,0.002861527396566488,0.005563917200354803,-0.0009370722587306
2019-04-12,5.893900098075203e-05,-0.0004476792358868703,0.0007710641937397
2019-04-15,0.0008780154225207697,0.0018388022896746537,-0.0004725094563359
2019-04-16,0.0010953496033968893,0.003439888340276072,-0.0022002386293796
2019-04-17,0.00011953534078005526,0.0013328332005031955,-0.0015859302531384
2019-04-18,-0.0010110790870579177,-0.00268145345379866,0.0013368736342052
2019-04-22,-0.0004071854658652498,0.0003639715213741661,-0.0014911581265825
2019-04-23,0.002028624402100983,6.716715381235322e-05,0.0047857362061732
2019-04-24,0.00015125807089861427,-0.0006698093091962877,0.0013053870061958
2019-04-25,0.00016997836922912171,0.0008336835967136646,-0.0007629553048128
2019-04-26,0.0010242133101574817,-0.00012845661938198037,0.002644457580944
2019-04-29,-0.0010574344849305524,-0.0011930833861637559,-0.0008667603383868
2019-04-30,0.0018154551468849821,0.0028181281000427263,0.000406053317104
2019-05-01,-0.00151156368032409,-0.0014597335200569796,-0.001584418465614
2019-05-02,0.003085814014050856,0.005738416460444191,-0.0006428023107979
2019-05-03,-0.006473305628766149,-0.014639922910619883,0.0050060559157103
2019-05-06,-0.0047788003003427885,-0.0077908980364795035,-0.0005448613600128
2019-05-07,-0.0030556718321521343,-0.0011397464168177486,-0.0057487820607586
2019-05-08,-0.004601955170472775,-0.00694462538178658,-0.0013089934205814
2019-05-09,-0.0018873965021823824,-0.0029784896672050793,-0.0003537072783916
2019-05-10,-0.008598254020269872,-0.01593036664931217,0.0017080905589747
2019-05-13,-0.0013841502310086796,0.002909878153491674,-0.0074200280745134
2019-05-14,-0.0018275651488766334,-0.0051817003495953666,0.0028871569091363
2019-05-15,0.0024060692236302595,0.0017297300393142776,0.0033567617509648
2019-05-16,-0.0036890633573109584,-0.007930464347379533,0.0022728390729993
2019-05-17,-0.00497126451542717,-0.006717248009870673,-0.0025170322315242
2019-05-20,0.0011252511077663027,0.004864277755264709,-0.0041304915369194
2019-05-21,-0.0005545783967707981,-0.003431820552895364,0.0034898015247119
2019-05-22,-0.004356968775096337,-0.007256166869276175,-0.0002817266076817
2019-05-23,0.001555658942993151,0.004646917790536867,-0.0027895523867168
2019-05-24,0.0009080061752276317,0.0007599587660238287,0.0011161082176424
2019-05-28,-0.0030963237764991126,-0.004098245300971422,-0.0016879781883978
2019-05-29,6.28764184577369e-05,0.0022789018859530126,-0.0030520678302057
2019-05-30,-0.003972756352690258,-0.008143655838869796,0.0018900460188515
2019-05-31,-0.0004591228827713531,0.0007383808904867194,-0.0021423876042184
2019-06-03,0.004572945410139048,0.008154498881211725,-0.000461445913264
2019-06-04,0.005350312133084964,0.0068230465191100485,0.0032801709849587
2019-06-05,0.0020433270596688638,0.0015017000037564952,0.0028046622101361
2019-06-06,0.0033443220542577045,0.004448234268921075,0.0017926138024651
2019-06-07,0.003778385858990365,0.003608621938008641,0.0040170135990814
2019-06-10,0.00365948828130599,0.006254544756682827,1.1761140305016736e-05
2019-06-11,-7.195739453264171e-05,-0.00046889636789830265,0.0004859977329205
2019-06-12,0.0021730645294692204,0.0039055890653672868,-0.0002622492419306
2019-06-13,9.327879913049997e-05,-0.0011771342903075539,0.0018790281077089
2019-06-14,0.0010713144192211605,0.0019665564473253126,-0.00018707771007
2019-06-17,0.00518040222271539,0.00784821388445969,0.0014304071463229
2019-06-18,0.0017325647262548445,0.0007178186524629399,0.003158937072952
2019-06-19,0.007846350089790677,0.012223577743955855,0.0016935236415263
2019-06-20,0.0011528428113068926,2.7948683356670157e-06,0.0027694015008126
2019-06-21,6.717442203993482e-05,0.00220798790590097,-0.002942048507402
2019-06-24,0.0011626414742194674,0.001623234549636094,0.0005152113014675
2019-06-25,-0.00024116845155197522,0.002039190253674159,-0.0034465423689205
2019-06-26,-0.00011987385908822877,0.0014118284206591594,-0.0022729029090461
2019-06-27,0.0026280967728196892,0.0025378608469097843,0.0027549364154857
2019-06-28,0.00599301751881007,0.009663831608047659,0.0008331574888135
2019-07-01,0.0009316889317549676,0.00047877206508256025,0.0015683290830789
2019-07-02,0.0018106577272560239,-0.00022873165878796323,0.0046773144205219
2019-07-03,0.0003996858681822068,-0.0020947817517028753,0.0039060208268777
2019-07-05,-0.0043062526310801395,-0.004044590529798673,-0.0046740565527567
2019-07-08,-0.0032440988421250944,-0.003846495063727649,-0.0023973438415978
2019-07-09,0.0031822683666276595,0.005231414655926313,0.0003018969349151
2019-07-10,0.0025700116445175943,0.0016667559657616814,0.0038396681186345
2019-07-11,-0.00041285554973949866,0.0017973218233433936,-0.0035195794560275
2019-07-12,0.0014581068880052464,0.0012536495467692496,0.0017455012471955
2019-07-15,3.265230537423847e-05,-0.0008902092731263732,0.0013298677067442
2019-07-16,-0.0006812927825186498,0.0007267207511660322,-0.0026604594135541
2019-07-17,-0.0012142757999686097,-0.0027413446006209975,0.000932240225085
2019-07-18,0.0024304518156014906,0.002318680361436166,0.0025875627574313
2019-07-19,-0.0009449691142189519,0.0018107414043805868,-0.0048185187447632
2019-07-22,0.0027105398663148767,0.0036691723306854084,0.0013630433121132
2019-07-23,-0.00025913485716272985,-0.0017135078524330666,0.0017851967010613
2019-07-24,0.00012856382438369526,-0.001356590964651572,0.0022161636450253
2019-07-25,0.00011159692956598717,0.0033973474455175953,-0.0045070005650624
2019-07-26,0.0013218171379125055,0.000385220103766988,0.0026383397084425
2019-07-29,-0.002591548015910606,-0.00467933800311839,0.0003431427213852
2019-07-30,0.0001637217598985334,0.0009547833359068587,-0.000948229678688
2019-07-31,-0.0016047617899724992,0.0003278265011764338,-0.0043212941001146
2019-08-01,-0.002334330805005283,-0.005099144901493537,0.001552015220708
2019-08-02,-0.008051187362064281,-0.012344583770746606,-0.0020161978519603
2019-08-05,0.0021517028178680846,0.006433713333419176,-0.0038672821729534
2019-08-06,-0.0015515018395422398,-0.0065989844126543955,0.0055434648212496
2019-08-07,0.005032918521115192,0.004493154580513116,0.0057916347935932
2019-08-08,0.0002751456321595791,-0.0033919313797770396,0.0054297526595999
2019-08-09,-0.005847421117438463,-0.008487483339961603,-0.0021364318906508
2019-08-12,0.0003890857784884642,-9.14947254048161e-05,0.0010646111722982
2019-08-13,-0.006185007192175309,-0.011978760585320651,0.0019589510225968
2019-08-14,0.0006165762500974115,0.0030890668983267777,-0.0028588668968991
2019-08-15,0.003917796397339322,0.004237567579195143,0.0034683117599015
2019-08-16,0.005810225865149703,0.008721055545066648,0.001718633821966
2019-08-19,-0.0004052014525000874,-0.0002775618304759114,-0.000584617398913
2019-08-20,0.004624058945177557,0.006885046373368607,0.0014459141589155
2019-08-21,0.0013677829269610408,0.001570659704742507,0.0010826102782676
2019-08-22,-0.002853773743140243,-0.004084632604294774,-0.0011236236222559
2019-08-23,0.002060494857447639,0.004084433396889513,-0.0007844434366093
2019-08-26,0.0029842046795801607,0.0024764460899522195,0.0036979328030474
2019-08-27,0.0010706129480506465,-0.00118082421294368,0.0042353334527266
2019-08-28,0.003366032746124302,0.004375236232489204,0.001947451307556
2019-08-29,0.001903647410123967,0.00218158797826902,0.0015129617492808
2019-08-30,-0.0009605265203897738,-0.0016236512679762894,-2.84087947863276e-05
2019-09-03,0.0037131422527174316,0.0032658661764590874,0.0043418534574133
2019-09-04,0.003360227558757744,0.002473809767290607,0.004606215947404
2019-09-05,-0.0023116334077614613,0.0014587612588557895,-0.0076114683393723
2019-09-06,0.0009498736348494365,0.0032774884878294273,-0.0023219256317847
2019-09-09,-0.0025154525466729283,-0.002329445439413694,-0.002776912433965
2019-09-10,-0.00034215478503342553,0.0019137615748500308,-0.0035131714514742
2019-09-11,0.0033954458383187833,0.004784168688765484,0.0014433950521535
2019-09-12,0.0013852803091021586,0.002320161897130781,7.116904615598697e-05
2019-09-13,-0.0041372137361059295,-0.0018622272807752433,-0.0073350361793783
2019-09-16,0.0016951544545307032,-0.0007151247464100485,0.0050831504161157
2019-09-17,0.0007797111626007346,-0.000509857724736804,0.0025923867152006
2019-09-18,0.0006281381891544488,0.002466273581658021,-0.0019556269133357
2019-09-19,0.0013893965314088043,0.0015435598048642299,0.001172697757388
2019-09-20,0.0003349742945645464,-0.0016880134388344127,0.0031785760932344
2019-09-23,0.003230607772918066,0.002565368224451911,0.0041656981569741
2019-09-24,5.391572168168544e-05,-0.0003166994893035912,0.0005748689944934
2019-09-25,-0.0023781784604427073,0.00036255369844443217,-0.0062306738404267
2019-09-26,0.0007027336323912195,0.0005190807474081752,0.0009608843198357
2019-09-27,-0.0009140962537761444,0.00032972765398912147,-0.002662470622516
2019-09-30,0.00019923993719858863,0.0022180701907328535,-0.0026385179223183
2019-10-01,-0.0020203868729759392,-0.003580107207344427,0.0001720256043752
2019-10-02,-0.0010277014426237198,-0.0011036910033186322,-0.0009208871263999
2019-10-03,0.0028731379506219163,0.0020537452013013185,0.0040249129502015
2019-10-04,-0.0003570795600030315,-0.0033099415905978543,0.0037935950302553
2019-10-07,-0.004349783962185897,-0.005242361256286703,-0.0030951375018772
2019-10-08,0.0037429350427860032,0.0068145085321955476,-0.0005746056694142
2019-10-09,0.0002850021183888185,-0.0004806348082522215,0.0013612155356924
2019-10-10,0.004216628230154583,0.008778243795705245,-0.0021953820914533
2019-10-11,-0.0004661821632714191,-0.000930111222614521,0.0001859372172978
2019-10-14,0.0023099807880290505,0.002692523986913559,0.0017722610033474
2019-10-15,-0.0010767727339866682,-0.0011836103037635062,-0.000926597080142
2019-10-16,0.002316485986691836,0.003755869279974242,0.0002932246222365
2019-10-17,-0.000351916332787371,-0.0018332245675766758,0.0017302765996206
2019-10-18,0.002670755192640684,0.004905441679188386,-0.0004704198168259
2019-10-21,0.0012788342684294223,0.0017348296764810867,0.0006378667820165
2019-10-22,-4.5346396685330535e-05,0.00023462180163787377,-0.0004388821849546
2019-10-23,0.002857447082084148,0.004125233630631482,0.0010753897565454
2019-10-24,0.0006283626421728035,-0.0007494191256045212,0.0025650341544827
2019-10-25,0.0023784933281900777,0.0032367034152553163,0.0011721549471288
2019-10-28,-0.0020445250298885328,-0.0020428707024923234,-0.0020468504262722
2019-10-29,0.00018516475266589213,0.0007197790432691438,-0.0005663129420603
2019-10-30,0.0020717223033724723,0.0011714162514996247,0.0033372326503668
2019-10-31,0.0037303867246429494,0.0043836053188916835,0.0028121935300607
2019-11-01,0.003613856416508562,0.0050954853179294305,0.0015312127407791
2019-11-04,-0.00011213192770689785,-4.300060137134927e-05,-0.0002093060037859
2019-11-05,-0.0023675290204225193,0.0001353900050211623,-0.005885743651768
2019-11-06,0.0031418786162118626,0.005101669977731168,0.0003871084568938
2019-11-07,-0.003148191669962825,-0.0017896219216525348,-0.005057857910708
2019-11-08,-0.003623578652459878,-0.00426518835305016,-0.0027217034366487
2019-11-11,0.0001908801475411697,0.0008834048092422654,-0.000782563408801
2019-11-12,-0.0018904313556868074,-0.0031052293992141385,-0.0001828570364936
2019-11-13,1.2910718653152487e-05,-0.0007751524545737496,0.0011206474685386
2019-11-14,0.0033667062388906006,0.00401538787818257,0.0024548903905782
2019-11-15,0.0009349606559284117,-0.0004694754735737233,0.0029090987280655
2019-11-18,0.0015989537001712497,0.0019624223100353517,0.0010880460086881
2019-11-19,-0.0007071861163750248,-0.002445662555148781,0.0017364939152069
2019-11-20,-0.0004451869322742913,-0.00010812780956863166,-0.000918972270544
2019-11-21,0.00010011452585964218,0.0027416134382708063,-0.0036128941763219
2019-11-22,0.0017808853603250216,0.002899892797450861,0.0002079585904777
2019-11-25,0.0021800974061136477,0.0004311002308149614,0.0046385658542597
2019-11-26,0.0021483798273733766,0.0012134752327006306,0.0034625234294848
2019-11-27,-0.0008008932177428517,-0.0018508979111638848,0.000675040217507
2019-11-29,-0.0010625812763321492,0.00031382948015644597,-0.0029973256340171
2019-12-02,-0.006757854433982389,-0.007138676271561915,-0.0062225542715368
2019-12-03,0.0036242272749907357,0.004201237726419507,0.0028131556454177
2019-12-04,0.0018476836005623448,0.00264465501166246,0.0007274250341473
2019-12-05,0.0033930122279429184,0.005305808100362688,0.0007043010244586
2019-12-06,-8.196929482928407e-05,-0.0006164699880223895,0.0006693487223099
2019-12-09,-7.093834316121943e-05,0.0006406035562230711,-0.001071113377104
2019-12-10,0.0009017758251023758,0.0012191154343352902,0.0004557091146099
2019-12-11,0.002202054684353203,0.0007992710725517383,0.0041738699038954
2019-12-12,0.00014234653469866686,-0.0007050140688089827,0.0013334343977021
2019-12-13,0.004055195233100358,0.005215856270408669,0.0024237183047699
2019-12-16,0.002076657191450726,0.0010082854195872877,0.0035784082114703
2019-12-17,0.0007490481652063184,0.0013171598101031495,-4.951490495112371e-05
2019-12-18,0.0009866457611706467,0.001018337865909179,0.0009420979250418
2019-12-19,0.0029426023848865587,0.0032025256928830043,0.0025772425886148
2019-12-20,0.0023683174146379446,0.0025582337987574235,0.0021013624734077
2019-12-23,0.0014708633075285985,0.0013197971266477831,0.0016832086700727
2019-12-24,0.0025396052419816885,0.00224406375298162,0.0029550315423133
2019-12-26,0.0031062769385092736,0.0022163740865613264,0.0043571640836275
2019-12-27,0.00011778842221733509,0.0004590029477208951,-0.0003618379355876
2019-12-30,-0.0014382202369742137,-0.0012197659535388037,-0.0017452893224898
2019-12-31,0.0037508489426339086,0.006090765844315199,0.0004617573675805
2020-01-02,-0.002000317816934658,-0.008201523179408815,0.0067163730613758
2020-01-03,-0.0018854097416948553,-0.0033219322768787544,0.0001338304135657
2020-01-06,2.065474329946673e-05,-0.0014314322462114844,0.0020617729898549
2020-01-07,-0.00021027738268609023,0.00030370734333936156,-0.0009327572412066
2020-01-08,0.0017631999937420947,0.004005248851355243,-0.0013883238929117
2020-01-09,0.0012698857326418505,0.0016235631427161915,0.000772740988345
2020-01-10,0.0016524684803875221,0.0011911970955230003,0.0023008521151572
2020-01-13,-0.00013805579937510126,-0.0021330196751513054,0.0026661544149435
2020-01-14,-0.0004353458073899469,-0.00020447143705140506,-0.0007598731210867
2020-01-15,0.003546684255499798,0.004275686868203315,0.0025219656640352
2020-01-16,0.0031226490185252394,0.003020070052418769,0.0032668385890848
2020-01-17,-0.00167798197516954,-0.0036310221017954083,0.001067298347226
2020-01-21,0.00026055962832021535,0.002666614322352162,-0.0031214981779087
2020-01-22,-0.0012323659453243277,-0.002066843432449887,-5.938716539231423e-05
2020-01-23,0.0013776038847022414,0.002556397376795699,-0.0002793608309193
2020-01-24,-0.009054041684126227,-0.013776463324949098,-0.0024159951699445
2020-01-27,-0.0013888107100654616,0.0038732410636613075,-0.0087853854106558
2020-01-28,0.0026958617362854835,0.003701391250832803,0.001282444596391
2020-01-29,-0.002457310636577201,-0.0051921068423213855,0.0013868409028805
2020-01-30,-0.000615959348667543,-0.0011526931765476192,0.0001384976622024
2020-01-31,-0.0008598913157092593,0.003746492657044783,-0.0073348301074929
2020-02-03,0.00565476892668605,0.009401488640243878,0.0003882125651781
2020-02-04,0.006867552535999366,0.008855247097798929,0.0040735603936729
2020-02-05,0.003166552952078341,0.0035716486994102677,0.0025971322992842
2020-02-06,-0.0003025533894790279,-0.0027438794571977925,0.003129083432975
2020-02-07,-0.0017858118152955546,-0.001955222389801151,-0.0015476807547733
2020-02-10,0.004202953061434729,0.004151961124582328,0.0042746296025018
2020-02-11,0.002800619922469546,0.0044853157411648935,0.0004325363294936
2020-02-12,-0.0015863257658942482,-0.0037550272175496937,0.0014620977350945
2020-02-13,0.001388844485928646,0.001310334403917814,0.0014992017593485
2020-02-14,-0.0003743529151679228,-0.002195386732332642,0.0021853734501659
2020-02-18,0.0031467489145753785,0.0033345547210493773,0.0028827606954314
2020-02-19,3.4698622654596176e-05,-0.0016210227445139069,0.002362054434084
2020-02-20,-0.0006915756593181221,-0.0015586747311043853,0.0005272574751832
2020-02-21,-0.01418062109955812,-0.023930417497690232,-0.0004758723674383
2020-02-24,-0.0024780213652864412,0.003323289927505296,-0.0106326033009412
2020-02-25,-0.004041677187822513,0.004525327917680388,-0.0160838417175555
2020-02-26,-0.010018779223730758,-0.01585115816594678,-0.0018205272141923
2020-02-27,-0.022994609379004643,-0.026122538274530704,-0.0185978529940883
2020-02-28,-0.0003578091826229985,0.005768516686247843,-0.008969246104531
2020-03-02,0.008059419982521564,0.002552684711617398,0.0157999327214852
2020-03-03,0.000987792501884863,0.000572947832121394,0.0015709166749247
2020-03-04,0.005741737972880186,0.0022054749989481467,0.0107124669532025
2020-03-05,-0.0004171041503258794,0.001019861138403336,-0.0024369666597199
2020-03-06,0.0003703536453853943,0.0010309433853262254,-0.0005582007603907
2020-03-09,-0.009371658578030025,-0.0013063429148420984,-0.0207086260484889
2020-03-10,0.00314426600015793,0.001608291058032743,0.0053033008949472
2020-03-11,-0.00929892837773114,-0.002227437361492459,-0.0192389315923173
2020-03-12,-0.013757859009236132,0.001735327537694294,-0.035535773133291
2020-03-13,0.005847799582520966,0.00018696470547046627,0.0138049216018957
