univ,bh,vxm,cf,lb,sk,k,rb,ma,hy,tc,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann,uname
12,0.7,25,1,126,21,3,10,200,60,10,0.013425281642995926,-0.049701039135693015,-0.8967580670909715,0.33052772922030704,0.4415433666897822,0.22749261394678139,0.02366670426159101,-0.4765178851840378,-0.18972256581279714,-0.1319121740289535,-0.8364377563739861,0.41721517975957856,0.5023509032417718,42.73793615441722,LEV_EQ
12,0.7,25,3,126,21,3,10,200,60,10,0.10673396291744736,-0.02278357860305691,-0.8294615233088449,0.34232403610978585,0.6910263829213577,0.3741837233108728,0.06890489194591054,-0.3863579233402924,-0.14103677050515628,-0.12379991325616879,-0.7802008726159796,0.5152204938160291,0.5120019797079931,21.327394209354118,LEV_EQ
12,0.5,25,1,126,21,3,21,200,60,10,0.26584332676413214,0.03161040309595253,-0.7825591263186482,0.3495509503332462,1.6471536498043546,0.39616567290413446,0.07611830237036399,-0.42845892689445453,0.1538248451164743,-0.020066417684736493,-0.7731727614258781,0.24234082778766017,0.5644642415243751,33.61247216035635,LEV_EQ
12,0.5,25,3,126,21,3,21,200,60,10,0.2639778024247368,0.029881803419155473,-0.6934420450695571,0.35822843355927586,1.6034478869103812,0.3670521286995844,0.06737880131035157,-0.4257120794980854,0.17511530648997573,-0.013968104107512702,-0.693442045069557,0.1919368222096087,0.5751051719871318,18.79138827023014,LEV_EQ
12,0.6,25,1,126,21,3,21,200,60,10,0.2462686975659616,0.025245147997454254,-0.8030894525211896,0.3432006073592961,1.4915240716954852,0.3646193449059977,0.06593028200395135,-0.47436270262523506,0.14131320121779925,-0.02216722379412628,-0.7662463186871113,0.22330614368819843,0.5498638950754764,35.44172234595396,LEV_EQ
12,0.6,25,3,126,21,3,21,200,60,10,0.18415083167961951,0.002133031169722077,-0.7443547786187621,0.350735981328069,1.0347586906152357,0.3288922765206336,0.05482790586935815,-0.4257120794980854,0.05172154122930084,-0.05844269739757779,-0.7443547786187625,0.27717073529133274,0.5555555555555556,18.45879732739421,LEV_EQ
12,0.7,25,1,126,21,3,21,200,60,10,0.07108304059292833,-0.031241490667262783,-0.8889943743379334,0.3301000130808949,0.6011130849762036,0.23891358278216562,0.027353894194782846,-0.46766723777518193,-0.08419450621776092,-0.09804520448704412,-0.8428745351482012,0.32310808899992655,0.5023509032417718,40.03563474387528,LEV_EQ
12,0.7,25,3,126,21,3,21,200,60,10,0.1618960186592758,-0.003297931363181683,-0.7781407671893511,0.33788374452190495,0.9484064894301824,0.3361548722709893,0.05681962279857644,-0.4257120794980854,0.0003304831213440354,-0.07184909767488201,-0.7447473108740068,0.33582438914964524,0.5120019797079931,18.770601336302892,LEV_EQ
12,0.5,25,1,189,5,1,5,200,60,10,-0.010772035521728507,-0.10190412041713359,-0.9494217079218876,0.4491737699378215,0.17844164395791035,0.34836643152377006,0.06107968520340923,-0.48216220718577274,-0.32218209835960543,-0.26683014828812823,-0.9336850278707364,0.6705485298833755,0.5644642415243751,41.46993318485523,LEV_EQ
12,0.5,25,3,189,5,1,5,200,60,10,0.08065306567641009,-0.07116020875897411,-0.9475143059945508,0.4674792837727172,0.3061315031657595,0.4139362992441221,0.08768608371636066,-0.5150392719441927,-0.19695120286328158,-0.23348234751464692,-0.919275755122479,0.6108875021074037,0.5751051719871318,26.378619153674833,LEV_EQ
12,0.6,25,1,189,5,1,5,200,60,10,-0.007052009697303289,-0.098108277327974,-0.9480496726582504,0.44369989707230745,0.19092763327243023,0.30829784192274706,0.04536549408783941,-0.480953126187186,-0.2843557977864856,-0.24638637642498284,-0.9139564952071403,0.5926536397092327,0.5498638950754764,42.84187082405345,LEV_EQ
12,0.6,25,3,189,5,1,5,200,60,10,0.03300472008325446,-0.08714686484939138,-0.9525588160059323,0.4558742588907748,0.23173964120530233,0.4152196436192794,0.08818255764708693,-0.5152502237419043,-0.2987777743650301,-0.2628302349205517,-0.9299115837894496,0.7139974179843095,0.5555555555555556,25.380846325167035,LEV_EQ
12,0.7,25,1,189,5,1,5,200,60,10,-0.24897723987900888,-0.17919352155363655,-0.9789818838774872,0.42441220306149907,0.04214922364925901,0.1860352701196738,0.0013356178777961247,-0.5299828108735303,-0.6416022296326459,-0.3555424171338708,-0.9652632138765675,0.8276374997523197,0.5023509032417718,47.45657015590201,LEV_EQ
12,0.7,25,3,189,5,1,5,200,60,10,-0.07940806812868556,-0.12566097120161823,-0.9695323307177239,0.44049127763676904,0.11609004410209925,0.28733718160385374,0.037802503312683866,-0.5962400934581706,-0.3977396498055377,-0.29023139617114047,-0.934455397585036,0.6850768314093915,0.5120019797079931,25.630289532293986,LEV_EQ
12,0.5,25,1,189,5,1,10,200,60,10,0.08299398314123142,-0.061037600590029495,-0.952326411611142,0.44366074770922576,0.36424564830615347,0.46782360400483747,0.10961261965807334,-0.4847578051451379,-0.25506309704035884,-0.23367852637506448,-0.9365213460875363,0.7228867010451963,0.5644642415243751,37.10467706013363,LEV_EQ
12,0.5,25,3,189,5,1,10,200,60,10,0.11395218783478417,-0.05370857812906649,-0.9606482777556858,0.45985312731039246,0.41261232665725883,0.5154039854202729,0.13056350232257863,-0.5008854781258796,-0.22762007705067872,-0.23789941849501484,-0.9393165982235893,0.7430240624709517,0.5751051719871318,22.26280623608018,LEV_EQ
12,0.6,25,1,189,5,1,10,200,60,10,0.08678450427307546,-0.057714964135815006,-0.9515683045082406,0.4386099758118218,0.38547360684872317,0.4287873443372975,0.09349808278692606,-0.4875902902580471,-0.21885759490436976,-0.21378456948783187,-0.9187452598613608,0.6476449392416672,0.5498638950754764,38.85077951002227,LEV_EQ
12,0.6,25,3,189,5,1,10,200,60,10,0.07627764269847503,-0.0658589897575308,-0.9640693260810634,0.4480470617659571,0.33538398494706534,0.5170520747493255,0.1310795476359623,-0.5008854781258796,-0.31471533480002145,-0.25983226830043205,-0.9419485876819784,0.8317674095493469,0.5555555555555556,21.265033407572382,LEV_EQ
12,0.7,25,1,189,5,1,10,200,60,10,-0.13784184731779975,-0.13651127128100726,-0.9781198671570809,0.41882300078444407,0.0950233245378413,0.3114051929993193,0.04744090422753722,-0.5323387139649862,-0.5507102580536444,-0.31733034742160304,-0.9633701592143128,0.8621154510529636,0.5023509032417718,43.5902004454343,LEV_EQ
12,0.7,25,3,189,5,1,10,200,60,10,-0.021303231590971937,-0.09932862584734681,-0.9743403198856374,0.4324497947562196,0.18682677968471129,0.3937246283004877,0.07902766817244355,-0.5582955760460583,-0.39013858143543945,-0.2770664052161784,-0.9458957898888419,0.7838632097359272,0.5120019797079931,21.888641425389753,LEV_EQ
12,0.5,25,1,189,5,1,21,200,60,10,0.11482730394900573,-0.049937602892886845,-0.934721067323364,0.45099557290333214,0.43978407825457466,0.25619372755836667,0.02441710390157459,-0.5844401726003803,-0.0066268674390028435,-0.13316430089897424,-0.8915814435992324,0.26282059499736954,0.5644642415243751,34.11135857461024,LEV_EQ
12,0.5,25,3,189,5,1,21,200,60,10,0.20983720997568991,-0.012462799285608228,-0.8887281793192588,0.4659627903429705,0.8178260009811791,0.37444208349057595,0.07142923906871079,-0.5103487061992322,0.07177484942908001,-0.10572531218636694,-0.8887281793192586,0.3026672340614959,0.5751051719871318,19.893095768374163,LEV_EQ
12,0.6,25,1,189,5,1,21,200,60,10,0.14451892648172998,-0.035320020693745846,-0.9247819554609312,0.4451003654996964,0.5617906485855045,0.23000098839248695,0.014507908113060575,-0.6299902249103202,0.07148783176913348,-0.0926561004084735,-0.8698815616674691,0.15851315662335347,0.5498638950754764,35.98218262806236,LEV_EQ
12,0.6,25,3,189,5,1,21,200,60,10,0.18188965837188104,-0.02195456982941868,-0.9062449786743165,0.4537085836312359,0.7004870826136212,0.3499854485887701,0.061344103821801665,-0.5476069452403727,0.034588169461173615,-0.1145369072760235,-0.9062449786743166,0.3153972791275965,0.5555555555555556,18.89532293986637,LEV_EQ
12,0.7,25,1,189,5,1,21,200,60,10,-0.07506078553651557,-0.11604774274303775,-0.9690937616619845,0.42481520704453607,0.1383399740327417,0.10511222596023027,-0.028666617612379208,-0.6123611196440862,-0.2401500710588634,-0.21183217261621212,-0.9379067061408171,0.34526229701909367,0.5023509032417718,40.72160356347439,LEV_EQ
12,0.7,25,3,189,5,1,21,200,60,10,0.12474972627392145,-0.04214455274025153,-0.9101057834086517,0.438115173950936,0.5013392604822868,0.30520217289505575,0.044350685590379024,-0.5103487061992322,-0.033300055040443595,-0.13777979110507366,-0.9002394386049988,0.33850222793549933,0.5120019797079931,19.643652561247215,LEV_EQ
12,0.5,25,1,189,5,2,5,200,60,10,0.1689086959583029,-0.008166618375791024,-0.836884035352182,0.3759330711079584,0.876783458740721,0.3797909701278916,0.07269144860786403,-0.43238876966950446,-0.027563843981292777,-0.09837109819447021,-0.7900738886258999,0.4073548141091844,0.5644642415243751,38.41425389755011,LEV_EQ
12,0.5,25,3,189,5,2,5,200,60,10,0.2163699550635794,0.006636998701421204,-0.8029179433961899,0.3931358982100117,1.1119079184606193,0.40688473667174035,0.08293810524606426,-0.4639822261744013,0.0465906471568811,-0.07898467454181846,-0.7778105680087315,0.36029408951485925,0.5751051719871318,24.320712694877507,LEV_EQ
12,0.6,25,1,189,5,2,5,200,60,10,0.15036766561328205,-0.013803266217248256,-0.8524408512764725,0.37032891327300477,0.8002052020330149,0.33833781885379416,0.05809809698129609,-0.5186312493312648,-0.028194902950256746,-0.09472805937985163,-0.779641551189329,0.3665327218040509,0.5498638950754764,40.03563474387528,LEV_EQ
12,0.6,25,3,189,5,2,5,200,60,10,0.17148658785500798,-0.008671296076740886,-0.8240335292633796,0.3821910549434426,0.8696566433612157,0.39006210981858025,0.07669769681333394,-0.48975117799874257,-0.03383519540621182,-0.1034632528207986,-0.8026688093497552,0.4238973052247921,0.5555555555555556,23.385300668151444,LEV_EQ
12,0.7,25,1,189,5,2,5,200,60,10,-0.08011019889962835,-0.08837700545909022,-0.9233176627397818,0.35507109880754884,0.22678230752232215,0.19648990893364823,0.011612681722650064,-0.4875504818911832,-0.34768666871853227,-0.1968017590094101,-0.8855664392811526,0.5441765776521805,0.5023509032417718,44.213808463251674,LEV_EQ
12,0.7,25,3,189,5,2,5,200,60,10,0.08383254241503783,-0.0372692454605934,-0.8591131276541847,0.3676911445827773,0.5438616266403014,0.33981901155519895,0.05846796697083523,-0.46863672313431104,-0.1577251958797832,-0.14215108504518248,-0.8257668093947695,0.4975442074349822,0.5120019797079931,23.385300668151444,LEV_EQ
12,0.5,25,1,189,5,2,10,200,60,10,0.17583850200024292,-0.004003400128904988,-0.8280642483726769,0.36813282939217123,0.9376990454365504,0.3637611067774704,0.06679986976147556,-0.4320381363258259,-0.000281533827184467,-0.08384199551034732,-0.7747965043448183,0.3640426406046549,0.5644642415243751,36.29398663697105,LEV_EQ
12,0.5,25,3,189,5,2,10,200,60,10,0.2378570567747712,0.01638211422162139,-0.7737088171640017,0.3856418643966387,1.2976699846196194,0.4244361730383569,0.08891375055613593,-0.4353142116328558,0.07032946784317128,-0.06538222270730076,-0.7481360521108535,0.3541067051951856,0.5751051719871318,21.826280623608017,LEV_EQ
12,0.6,25,1,189,5,2,10,200,60,10,0.15992471250215945,-0.008759694248552607,-0.8487818672561491,0.3630491979763194,0.8684139310150338,0.32666836508368496,0.05403738889188747,-0.5031119195439304,-0.0002925526995557111,-0.08014025173971573,-0.774370357936142,0.32696091778324066,0.5498638950754764,37.97772828507795,LEV_EQ
12,0.6,25,3,189,5,2,10,200,60,10,0.19363107842968522,0.001264711102883842,-0.7988916021113968,0.3742739316476461,1.0204745173298968,0.40748728405553153,0.08263890759090264,-0.4580565127848306,-0.009542507866126065,-0.0895389809777718,-0.7806326859193995,0.41702979192165757,0.5555555555555556,21.015590200445434,LEV_EQ
12,0.7,25,1,189,5,2,10,200,60,10,-0.06897936030451608,-0.08139859454215259,-0.9209813639754744,0.3465023792509327,0.25628123003443937,0.1832434817508379,0.008189177631359401,-0.47102910807985277,-0.3151253593168588,-0.17973299378455965,-0.884553446690006,0.49836884106769674,0.5023509032417718,42.15590200445434,LEV_EQ
12,0.7,25,3,189,5,2,10,200,60,10,0.11718103036328045,-0.023224748152075314,-0.8363590208343785,0.35894526670452853,0.6860407036442024,0.37293608688134633,0.06954092180168492,-0.4353142116328558,-0.12593445921699303,-0.12530979193335134,-0.7984310538417562,0.49887054609833936,0.5120019797079931,20.890868596881962,LEV_EQ
12,0.5,25,1,189,5,2,21,200,60,10,0.2177886486990427,0.011138817079564545,-0.8497819446312315,0.37040740007607703,1.1943850049641955,0.433232822448357,0.09067314479888111,-0.44828826553000767,0.02391577194414528,-0.07784948245168899,-0.7997601953974062,0.4093170505042117,0.5644642415243751,33.42538975501113,LEV_EQ
12,0.5,25,3,189,5,2,21,200,60,10,0.294614191720018,0.03854205304365599,-0.7406504090251999,0.38773026209270844,1.833884433290419,0.5086948133808807,0.11952290817839062,-0.4471623117973089,0.10885102939602667,-0.05212814151057821,-0.7406504090252006,0.3998437839848541,0.5751051719871318,19.020044543429844,LEV_EQ
12,0.6,25,1,189,5,2,21,200,60,10,0.20254535770439,0.006458527102674028,-0.8675700675675057,0.3645293667584276,1.1087509183941155,0.4035989301597602,0.0802228744453275,-0.5126200960713291,0.017718170401344383,-0.07653027558483805,-0.790231350465612,0.38588075975841585,0.5498638950754764,35.35857461024499,LEV_EQ
12,0.6,25,3,189,5,2,21,200,60,10,0.25342641071855343,0.02328780656681584,-0.764471632485177,0.37865289170306554,1.446511365639023,0.4761554078839087,0.10710792044776185,-0.45064406515463273,0.05273681408557897,-0.07018397495393713,-0.7644716324851764,0.42341859379832975,0.5555555555555556,18.084632516703785,LEV_EQ
12,0.7,25,1,189,5,2,21,200,60,10,-0.030247441097136677,-0.06948865010909122,-0.9242609894725641,0.3479428256571937,0.31508644024164856,0.2289380815975418,0.022901840265785012,-0.47842897512566906,-0.27579196727787425,-0.1707196934932218,-0.8855397857149262,0.5047300488754161,0.5023509032417718,40.097995545657014,LEV_EQ
12,0.7,25,3,189,5,2,21,200,60,10,0.17461732897185778,-0.0041558578252200995,-0.8018730662380225,0.36526050552088035,0.9354000210309679,0.4518773460820583,0.09664700961493344,-0.4471623117973089,-0.07758856315164742,-0.11439005933333934,-0.7967336642741847,0.5294659092337057,0.5120019797079931,18.45879732739421,LEV_EQ
12,0.5,25,1,189,5,3,5,200,60,10,0.20033658920273006,0.008788144061233627,-0.8107977415646295,0.34487219699590976,1.150628759676307,0.47341037853549633,0.10178682167088371,-0.40392585698342887,-0.05428779840093779,-0.09384143220212893,-0.7867989217822733,0.5276981769364342,0.5644642415243751,37.85300668151448,LEV_EQ
12,0.5,25,3,189,5,3,5,200,60,10,0.19769136414551466,0.0052041451452644605,-0.8001549797451408,0.36104215424433983,1.086798030604628,0.4526168264805301,0.09611575728996313,-0.445152886489363,-0.031210635593505492,-0.09529988756637375,-0.7757879635505822,0.4838274620740356,0.5751051719871318,23.239792130660728,LEV_EQ
12,0.6,25,1,189,5,3,5,200,60,10,0.18467762802084126,0.00432045048175822,-0.8250990861030367,0.33893200602347817,1.0715779433142898,0.4382533924828543,0.08985501007376473,-0.46635769910349556,-0.057020799375327585,-0.0907471480344254,-0.7774478660858039,0.4952741918581819,0.5498638950754764,39.474387527839646,LEV_EQ
12,0.6,25,3,189,5,3,5,200,60,10,0.15423556038028577,-0.008309569028744024,-0.8220656163179696,0.35013630647592653,0.8747592393974487,0.4436999712129732,0.09289427553742358,-0.45934612856067736,-0.12021840474008627,-0.11889039514251576,-0.8030086340198903,0.5639183759530595,0.5555555555555556,22.304380103934665,LEV_EQ
12,0.7,25,1,189,5,3,5,200,60,10,-0.06707177987023207,-0.07256111778922503,-0.9103133815880383,0.32455713127759606,0.2988108814707241,0.26265960394574117,0.03417758808523286,-0.4420586500660678,-0.3864440650202968,-0.18768479408743388,-0.8657048326757852,0.649103668966038,0.5023509032417718,43.652561247216035,LEV_EQ
12,0.7,25,3,189,5,3,5,200,60,10,0.03944040061078302,-0.043243213464919994,-0.8571702045364975,0.3358826705622233,0.4921972294310199,0.35676060087753075,0.06318133070405363,-0.42871615166121324,-0.2644874032258481,-0.15846776875281976,-0.8155004990315122,0.6212480041033788,0.5120019797079931,22.366740905716405,LEV_EQ
12,0.5,25,1,189,5,3,10,200,60,10,0.18643123668137895,0.004583408036689107,-0.82014958496817,0.34105794568121717,1.0760859077542002,0.45638923555073085,0.09563283649923915,-0.4081904441730443,-0.06628121952552397,-0.09605329514156113,-0.7917529738065537,0.5226704550762549,0.5644642415243751,35.483296213808465,LEV_EQ
12,0.5,25,3,189,5,3,10,200,60,10,0.18535861742678614,0.0013350635678908152,-0.8122244343586953,0.3577026874904882,1.0216249211247788,0.4534633660968478,0.09613025481870063,-0.4460848518094618,-0.057604640691377065,-0.1030152421338898,-0.7763714541616311,0.5110680067882248,0.5751051719871318,20.994803266518186,LEV_EQ
12,0.6,25,1,189,5,3,10,200,60,10,0.17308444461760222,0.0009606406114679444,-0.8395518596246221,0.33555903256368713,1.0155163110426888,0.42540872166764043,0.08539956606552379,-0.47017562032504456,-0.06939117549002931,-0.09296656388205438,-0.7929728818068449,0.49479989715766975,0.5498638950754764,37.229398663697104,LEV_EQ
12,0.6,25,3,189,5,3,10,200,60,10,0.14767223511059027,-0.009918015766352095,-0.8301475900542099,0.34687072099612226,0.8522831992434818,0.4445119840442094,0.092908730457957,-0.46025425378308327,-0.13601347634622935,-0.12206923355382315,-0.800390321513524,0.5805254603904387,0.5555555555555556,20.05939123979213,LEV_EQ
12,0.7,25,1,189,5,3,10,200,60,10,-0.06304528731695426,-0.0699657689386951,-0.9177002994019055,0.320809320482644,0.3125056685418207,0.2698670998079765,0.036398784607001744,-0.44605041780395815,-0.38656344425627825,-0.1847681275513574,-0.8779235116945157,0.6564305440642548,0.5023509032417718,41.511507052709725,LEV_EQ
12,0.7,25,3,189,5,3,10,200,60,10,0.051038064260834654,-0.03833358780527596,-0.8581839573308891,0.33169562672138353,0.5342996576323114,0.3726396638159105,0.06801404401528877,-0.4410504443289016,-0.2588240849470202,-0.1535490359588415,-0.8030934325727681,0.6314637487629307,0.5120019797079931,20.121752041573867,LEV_EQ
12,0.5,25,1,189,5,3,21,200,60,10,0.24783845034325416,0.02597219319857924,-0.8272740529487226,0.33981027604035163,1.5085758273339398,0.4953970427931148,0.10773024232478301,-0.43918275822383657,0.021113410424899223,-0.06540768538260666,-0.7709164577789535,0.4742836323682156,0.5644642415243751,33.03043801039347,LEV_EQ
12,0.5,25,3,189,5,3,21,200,60,10,0.2631045574298732,0.029740239339140828,-0.8003276147409435,0.3553901277491841,1.5999171926527809,0.5596707338556245,0.13145015462974263,-0.4548847780092745,-0.0003207630911328717,-0.08175996508270122,-0.7827799309414933,0.5599914969467573,0.5751051719871318,18.500371195248697,LEV_EQ
12,0.6,25,1,189,5,3,21,200,60,10,0.23098760516125733,0.02072119103852499,-0.8496145107457908,0.334463061432008,1.3894157282997968,0.47526367446044065,0.10095803363658318,-0.4855744540364676,0.0014141663986060053,-0.06905774506072115,-0.7790144251914071,0.4738495080618346,0.5498638950754764,34.98440979955457,LEV_EQ
12,0.6,25,3,189,5,3,21,200,60,10,0.22722564012436494,0.01776926567346937,-0.8189787639830932,0.34695916559077983,1.3263633190596622,0.5360601876237207,0.12290589981897981,-0.49007098494914914,-0.057946975041723615,-0.09696509679786547,-0.7965167637550211,0.5940071626654443,0.5555555555555556,17.523385300668153,LEV_EQ
12,0.7,25,1,189,5,3,21,200,60,10,0.004788531763438014,-0.04955839731645484,-0.9122238767108677,0.32100996126756454,0.4426073588661816,0.30408608452116764,0.04653773229261926,-0.46215042721836586,-0.28139803116145706,-0.15465779148964798,-0.8599268861107909,0.5854841156826247,0.5023509032417718,39.682256867112095,LEV_EQ
12,0.7,25,3,189,5,3,21,200,60,10,0.14014653477648573,-0.009912482477180129,-0.8505117424715016,0.33389755724512477,0.8523595832955384,0.4645430699232352,0.09682112673791776,-0.4633074739262185,-0.16185924581428754,-0.1258670816418993,-0.8112285784198876,0.6264023157375227,0.5120019797079931,18.10541945063103,LEV_EQ
12,0.5,25,1,189,21,1,5,200,60,10,0.02639987541015489,-0.08502134271268813,-0.9116066282378921,0.44531261501739605,0.2405455029280262,0.12411890170353318,-0.024335861509698242,-0.6017587343738324,-0.05868454321644052,-0.15378906770058298,-0.8538827491949605,0.1828034449199737,0.5644642415243751,39.224944320712694,LEV_EQ
12,0.5,25,3,189,21,1,5,200,60,10,0.07270304989912257,-0.07150706151325759,-0.8827975999672271,0.4595775711740387,0.304303479280355,0.1891672393181039,-0.0022291446006824644,-0.5399748419825054,-0.02709635934167516,-0.1493423766104971,-0.8811456979811447,0.21626359865977907,0.5751051719871318,25.505567928730514,LEV_EQ
12,0.6,25,1,189,21,1,5,200,60,10,-0.002359192927464163,-0.09472786235452146,-0.9294796463736935,0.4405372902376656,0.20273225962018626,0.09558321859933039,-0.03441964287408261,-0.6498914219205489,-0.08947546457202013,-0.16304722308063269,-0.855689594173446,0.18505868317135052,0.5498638950754764,41.09576837416481,LEV_EQ
12,0.6,25,3,189,21,1,5,200,60,10,0.03238718003010352,-0.0855598904076541,-0.9070773274270483,0.4518801736057658,0.23828514053201005,0.14238642402799517,-0.019405620153294723,-0.6177202634000857,-0.06437212685153841,-0.16005961790993262,-0.8812447830829988,0.2067585508795336,0.5555555555555556,24.383073496659243,LEV_EQ
12,0.7,25,1,189,21,1,5,200,60,10,-0.15459095847180654,-0.1450489679194904,-0.9571111912489897,0.42374383725152875,0.08102689275207287,-0.06190408726901258,-0.0841253562895441,-0.6940381474931732,-0.24076322659112626,-0.21373495725059422,-0.8945272319724062,0.17885913932211367,0.5023509032417718,44.5879732739421,LEV_EQ
12,0.7,25,3,189,21,1,5,200,60,10,0.010013600159943748,-0.08905028870371856,-0.9153079600273424,0.4376398833098241,0.2241113295849818,0.1817551486188847,-0.0017962591765006142,-0.5397407901604366,-0.14092372722327606,-0.1849913635630508,-0.9000342188277587,0.32267887584216076,0.5120019797079931,24.133630289532295,LEV_EQ
12,0.5,25,1,189,21,1,10,200,60,10,0.15071963927622037,-0.03172200044288609,-0.8866641215716065,0.4412999586273594,0.5963497350492156,0.22859023944563348,0.015298784250276976,-0.5513728210585354,0.08686029526340501,-0.08600444487191938,-0.8554628146345467,0.14172994418222845,0.5644642415243751,36.97995545657015,LEV_EQ
12,0.5,25,3,189,21,1,10,200,60,10,0.23073932936272862,-0.0007740190387658386,-0.8335342743952552,0.45672566097541545,0.9876600156401061,0.29002063323821986,0.03780286064174643,-0.5166465295356892,0.18616036834499824,-0.04578111713576105,-0.8335342743952556,0.10386026489322162,0.5751051719871318,22.6369710467706,LEV_EQ
12,0.6,25,1,189,21,1,10,200,60,10,0.12132797218152468,-0.04273725077801804,-0.9094543739599914,0.4365399477018383,0.49638778753356366,0.1961815020744124,0.0033854256197112242,-0.6055953080100126,0.058223045307220715,-0.09600421271119453,-0.8570510306013556,0.13795845676719168,0.5498638950754764,38.85077951002227,LEV_EQ
12,0.6,25,3,189,21,1,10,200,60,10,0.195311638145425,-0.014926237097016015,-0.8350832858297673,0.4494257959759393,0.7857181261045754,0.2547155281981584,0.02440415681032415,-0.539970163198684,0.1487400911460749,-0.06074800973164929,-0.835083285829767,0.10597543705208351,0.5555555555555556,21.639198218262806,LEV_EQ
12,0.7,25,1,189,21,1,10,200,60,10,-0.022539318351463618,-0.09474105140826605,-0.9395587206723763,0.42122700499167837,0.20268490110391907,0.06556920042036853,-0.03986944610215981,-0.6071540697329809,-0.10073705455940521,-0.15729090970808068,-0.8993891683056228,0.16630625497977375,0.5023509032417718,42.46770601336303,LEV_EQ
12,0.7,25,3,189,21,1,10,200,60,10,0.17755276313761628,-0.019341353763752345,-0.8628314330049999,0.4366627713391706,0.7311102196506234,0.29922064381734664,0.04280024693091167,-0.5166465295356892,0.0782160292089495,-0.08997571844806973,-0.8628314330050002,0.22100461460839715,0.5120019797079931,21.639198218262806,LEV_EQ
12,0.5,25,1,189,21,1,21,200,60,10,0.09569770554343289,-0.05225584288342433,-0.9092609796456991,0.4323565434746412,0.4228880280423431,0.28557262759610325,0.037278269688026056,-0.46743081462253533,-0.06914172753040866,-0.15083446821468716,-0.8809789162037017,0.3547143551265119,0.5644642415243751,34.48552338530067,LEV_EQ
12,0.5,25,3,189,21,1,21,200,60,10,0.2467678940131832,0.008984181125778923,-0.8514077644463943,0.44440591081991077,1.1542196020983093,0.38091295106504147,0.07413788851259984,-0.48883111268021295,0.13504028998338866,-0.06498114903185648,-0.8514077644463943,0.24587266108165282,0.5751051719871318,19.518930957683743,LEV_EQ
12,0.6,25,1,189,21,1,21,200,60,10,0.06646848741191957,-0.06259569916168484,-0.927058972306099,0.4278303251673711,0.3546732697121068,0.2476580188797993,0.02310164988203023,-0.5397990554005807,-0.09410649328336008,-0.15724141537648495,-0.8809707681926473,0.3417645121631594,0.5498638950754764,36.356347438752785,LEV_EQ
12,0.6,25,3,189,21,1,21,200,60,10,0.20946976081462712,-0.006122538786109022,-0.8488266547263624,0.4380992423898107,0.9062128485679953,0.3772993429335587,0.07268605060929301,-0.4949706212656576,0.064493059028579,-0.0942414134429741,-0.8488266547263622,0.3128062839049797,0.5555555555555556,18.64587973273942,LEV_EQ
12,0.7,25,1,189,21,1,21,200,60,10,-0.07626113021278712,-0.11277966125099148,-0.9547671215198987,0.415643860620185,0.14677355282543597,0.07025544804731935,-0.03744132767685726,-0.5759422148247495,-0.20813822735762008,-0.19653609681327422,-0.9203103135471529,0.2783936754049394,0.5023509032417718,40.472160356347445,LEV_EQ
12,0.7,25,3,189,21,1,21,200,60,10,0.22235296147849704,0.0012189984013339927,-0.875615272785417,0.43053160045575556,1.0197276741893502,0.3992322361099847,0.08114436706945605,-0.4470036602857361,0.07421258514078845,-0.08809974503159324,-0.8756152727854174,0.32501965096919627,0.5120019797079931,19.14476614699332,LEV_EQ
12,0.5,25,1,189,21,2,5,200,60,10,0.17831094124070673,-0.0037638196220551867,-0.8425059823375182,0.3705747018481346,0.9413225678049384,0.3223856368941128,0.052557936093855506,-0.48209407433938734,0.05320035362906893,-0.06824101402019578,-0.8033627346311526,0.2691852832650439,0.5644642415243751,38.97550111358575,LEV_EQ
12,0.5,25,3,189,21,2,5,200,60,10,0.19964099887305267,0.001527137385293642,-0.8198577181645199,0.38391318125046503,1.0247719079180275,0.37282835007317805,0.07001439863570513,-0.5049131710727002,0.049793728081339826,-0.07591611501857498,-0.8198577181645206,0.32303462199183824,0.5751051719871318,24.19599109131403,LEV_EQ
12,0.6,25,1,189,21,2,5,200,60,10,0.1595960905512189,-0.009577014475149026,-0.8557287882118766,0.36551751705645735,0.8570025468670769,0.3155495196177926,0.050292138983851764,-0.5074013029128787,0.020679506991519023,-0.07783556385634605,-0.8020830528485665,0.29487001262627355,0.5498638950754764,40.472160356347445,LEV_EQ
12,0.6,25,3,189,21,2,5,200,60,10,0.17928463795541302,-0.004654654788431967,-0.8183875127813236,0.37596561797664046,0.9279151638829614,0.35234799987571214,0.06284380293267278,-0.5456823449891839,0.02432580349778065,-0.08102474833665563,-0.8027756169506566,0.3280221963779315,0.5555555555555556,23.385300668151444,LEV_EQ
12,0.7,25,1,189,21,2,5,200,60,10,-0.039485123010237176,-0.07459527651303433,-0.9231396259362464,0.3532488556471616,0.28847285432879616,0.19044049921643133,0.010933358486264977,-0.4978546230126437,-0.2513538111456211,-0.16895883782839816,-0.8844492126418965,0.4417943103620524,0.5023509032417718,44.40089086859688,LEV_EQ
