Date,Close,SPY,AGG,source,tier,Overlay
2008-01-22,0.0,-0.010146955460315077,0.0015496466272268972,proxy,4,0.0
2008-01-23,0.0,0.024021015211034946,-0.002998605255750575,proxy,4,0.0
2008-01-24,0.0,0.008441697907605183,-0.002520057170613099,proxy,4,0.0
2008-01-25,0.0,-0.014445665655269835,0.0017491165212453197,proxy,4,0.0
2008-01-28,0.0,0.016536384720152286,0.001940732544946977,proxy,4,0.0
2008-01-29,0.0,0.0049541810145183884,-0.0030997531160551484,proxy,4,0.0
2008-01-30,0.0,-0.007357690692267327,0.0015547275145832984,proxy,4,0.0
2008-01-31,0.0,0.018234152679153848,0.004366764002053269,proxy,4,0.0
2008-02-01,0.0,0.016087943744499844,-0.001017969831087373,proxy,4,0.0
2008-02-04,0.0,-0.012609245427727678,-0.0005834193892217954,proxy,4,0.0
2008-02-05,0.0,-0.026773572012463664,0.00310925128211359,proxy,4,0.0
2008-02-06,0.0,-0.008052405713357635,-0.0007749665487286617,proxy,4,0.0
2008-02-07,0.0,0.006614249986850895,-0.008820076402437316,proxy,4,0.0
2008-02-08,0.0,-0.006421695968780616,0.004790631879732388,proxy,4,0.0
2008-02-11,0.0,0.005110682341727513,0.0021420694734557433,proxy,4,0.0
2008-02-12,0.0,0.009270913453608198,-0.0003888532612298379,proxy,4,0.0
2008-02-13,0.0,0.010222476436685612,-0.005926337758465627,proxy,4,0.0
2008-02-14,0.0,-0.008799245888605922,-0.0031268325388219553,proxy,4,0.0
2008-02-15,0.0,-0.00022233907823876464,-0.0004912956299918392,proxy,4,0.0
2008-02-19,0.0,0.0028121515050081314,-0.0048064176395112845,proxy,4,0.0
2008-02-20,0.0,0.002951530615261655,-0.0015764444233830055,proxy,4,0.0
2008-02-21,0.0,-0.008313679782902761,0.008193720242254399,proxy,4,0.0
2008-02-22,0.0,0.00615768027287289,-0.005287338226089622,proxy,4,0.0
2008-02-25,0.0,0.012609378756706757,-0.0035438850283715517,proxy,4,0.0
2008-02-26,0.0,0.007499750856288179,0.004840794320687181,proxy,4,0.0
2008-02-27,0.0,-0.0010114722840455226,0.002064165053273781,proxy,4,0.0
2008-02-28,0.0,-0.009767316749282884,0.00598479873775748,proxy,4,0.0
2008-02-29,0.0,-0.02228411016904497,0.0038031206059834233,proxy,4,0.0
2008-03-03,0.0,-0.002391204620723064,-0.00016570352285194545,proxy,4,0.0
2008-03-04,0.0,-0.0038200045056093757,-0.004290963850387852,proxy,4,0.0
2008-03-05,0.0,0.006315974498951604,-0.006366941975157747,proxy,4,0.0
2008-03-06,0.0,-0.020698089206957704,-0.0014794523633231416,proxy,4,0.0
2008-03-07,0.0,-0.010300518889923005,0.0030604331743266933,proxy,4,0.0
2008-03-10,0.0,-0.013183078433686934,0.005315396775932291,proxy,4,0.0
2008-03-11,0.0,0.035937435573668575,-0.006070117569248357,proxy,4,0.0
2008-03-12,0.0,-0.009351562427611482,0.010245203734398078,proxy,4,0.0
2008-03-13,0.0,0.0022076854194676976,-0.0042909070703647245,proxy,4,0.0
2008-03-14,0.0,-0.0154953095888829,0.004210818952835815,proxy,4,0.0
2008-03-17,0.0,-0.010107213202725007,0.004291011831184965,proxy,4,0.0
2008-03-18,0.0,0.04154313246430563,-0.0023311702417895264,proxy,4,0.0
2008-03-19,0.0,-0.024770093695853368,0.003017830619818751,proxy,4,0.0
2008-03-20,0.0,0.018522962214684968,0.003492869001321397,proxy,4,0.0
2008-03-24,0.0,0.01998780086137697,-0.007348649525926398,proxy,4,0.0
2008-03-25,0.0,0.0009651082969091007,0.001850257196182259,proxy,4,0.0
2008-03-26,0.0,-0.012235991297330107,-0.0029165116589469076,proxy,4,0.0
2008-03-27,0.0,-0.0031530402994547346,0.0003895626328735968,proxy,4,0.0
2008-03-28,0.0,-0.009564942938453447,0.002437440390233414,proxy,4,0.0
2008-03-31,0.0,0.003498081560303623,-0.0015556865933694652,proxy,4,0.0
2008-04-01,0.0,0.03515951730219746,-0.006795597062466352,proxy,4,0.0
2008-04-02,0.0,0.000658913941419037,0.0004916531300294125,proxy,4,0.0
2008-04-03,0.0,0.0024870901511853116,0.0031490413944712525,proxy,4,0.0
2008-04-04,0.0,-0.0010942268575480085,0.005101104820848912,proxy,4,0.0
2008-04-07,0.0,0.0005111726799871263,-9.760272686987204e-05,proxy,4,0.0
2008-04-08,0.0,-0.0010227545023591134,-9.824323181739647e-05,proxy,4,0.0
2008-04-09,0.0,-0.007235455175617966,0.0043933616388303065,proxy,4,0.0
2008-04-10,0.0,0.0013991243184885427,-0.0031108629267618815,proxy,4,0.0
2008-04-11,0.0,-0.019409213643521217,0.002145400161467359,proxy,4,0.0
2008-04-14,0.0,-0.003373635602878955,-0.0011664667108273186,proxy,4,0.0
2008-04-15,0.0,0.002331774311822299,-0.005358173980950065,proxy,4,0.0
2008-04-16,0.0,0.027094283312158574,-0.00362300996837317,proxy,4,0.0
2008-04-17,0.0,0.0014612534773716934,-0.00019650411991567474,proxy,4,0.0
2008-04-18,0.0,0.010433997449446508,0.002654629668168207,proxy,4,0.0
2008-04-21,0.0,0.0005059947052885594,9.854988439883527e-05,proxy,4,0.0
2008-04-22,0.0,-0.004402866421038043,0.0014698011440292813,proxy,4,0.0
2008-04-23,0.0,-0.001594831429793775,-0.0009792730245591352,proxy,4,0.0
2008-04-24,0.0,0.004356607427345338,-0.0037236310625153868,proxy,4,0.0
2008-04-25,0.0,0.009253862738314522,-0.000983324427445642,proxy,4,0.0
2008-04-28,0.0,0.00021498443818801505,0.0024615898812179182,proxy,4,0.0
2008-04-29,0.0,-0.003939316001530524,0.001473035184426763,proxy,4,0.0
2008-04-30,0.0,-0.005895920026705026,0.006079218099365846,proxy,4,0.0
2008-05-01,0.0,0.020685829097506714,-0.0017007088817732052,proxy,4,0.0
2008-05-02,0.0,0.0027636406590638707,-0.0016663696153345064,proxy,4,0.0
2008-05-05,0.0,-0.0048055562525645135,0.00039258523445862004,proxy,4,0.0
2008-05-06,0.0,0.008662872665223142,-0.00323531380054054,proxy,4,0.0
2008-05-07,6.626984126984126e-05,-0.017810249526404975,0.002852110099932581,proxy,4,0.0
2008-05-08,0.0,-0.0025806829163028677,0.00255186724221379,proxy,4,0.0
2008-05-09,0.0,-0.0018678680101056333,0.0003915229017565913,proxy,4,0.0
2008-05-12,0.0,0.011230476971896719,-0.001761005940448257,proxy,4,0.0
2008-05-13,0.0,0.0001428239481018334,-0.005682692867486683,proxy,4,0.0
2008-05-14,0.0,0.002064256755186955,0.0014766751623276342,proxy,4,0.0
2008-05-15,0.0,0.012502611161467225,0.005314672721156377,proxy,4,0.0
2008-05-16,7.301587301587302e-05,0.0009121501472686422,-0.002447279942232594,proxy,4,0.0
2008-05-19,7.222222222222223e-05,0.002733733099446356,0.0016685921436365714,proxy,4,0.0
2008-05-20,7.380952380952382e-05,-0.008109130281396926,0.002154843999167211,proxy,4,0.0
2008-05-21,7.380952380952382e-05,-0.01691406706870202,-0.001368510550809443,proxy,4,0.0
2008-05-22,0.0,0.00014313110183961086,-0.005970823129763159,proxy,4,0.0
2008-05-23,0.0,-0.013404389761997426,0.00384066086322421,proxy,4,0.0
2008-05-27,0.0,0.007410935230860893,-0.0055923614171184965,proxy,4,0.0
2008-05-28,0.0,0.004615433448835304,-0.004635465179883447,proxy,4,0.0
2008-05-29,0.0,0.0050252767313645474,-0.002775698489264511,proxy,4,0.0
2008-05-30,0.0,0.002499922923915765,0.003578368354712591,proxy,4,0.0
2008-06-02,0.0,-0.01033099684609462,0.003718377360614422,proxy,4,0.0
2008-06-03,0.0,-0.005832224802416186,0.0018819277715091953,proxy,4,0.0
2008-06-04,0.0,-0.0005066540202044445,-0.0035596244229769702,proxy,4,0.0
2008-06-05,0.0,0.019997521289908837,-0.003671368863353064,proxy,4,0.0
2008-06-06,0.0,-0.03189407361840324,0.005577650026142855,proxy,4,0.0
2008-06-09,0.0,0.002421326771000487,-0.005051486117455206,proxy,4,0.0
2008-06-10,0.0,-0.004977405424316905,-0.005274542825785433,proxy,4,0.0
2008-06-11,0.0,-0.014712078948249219,0.001299921580817598,proxy,4,0.0
2008-06-12,0.0,0.003807509707681289,-0.006195731863369747,proxy,4,0.0
2008-06-13,0.0,0.012644191126957693,-0.002513712567646431,proxy,4,0.0
2008-06-16,0.0,0.0005873504606666025,0.0011092297191259703,proxy,4,0.0
2008-06-17,0.0,-0.004844396671002116,0.0034237305400228735,proxy,4,0.0
2008-06-18,0.0,-0.009736742369438667,0.004214239447847268,proxy,4,0.0
2008-06-19,0.0,0.001266160091764723,-0.0050960815013845195,proxy,4,0.0
2008-06-20,0.0,-0.016231657014343814,0.0030137399619365457,proxy,4,0.0
2008-06-23,0.0,-0.0009882060041311869,-0.0013020557143835765,proxy,4,0.0
2008-06-24,0.0,-0.0019774013572706473,0.0020050266938931305,proxy,4,0.0
2008-06-25,0.0,0.004725831767839805,0.0005004945209594602,proxy,4,0.0
2008-06-26,0.0,-0.02716066285583507,0.0013003009554073408,proxy,4,0.0
2008-06-27,0.0,-0.0054584993433021145,0.002397117637071844,proxy,4,0.0
2008-06-30,0.0,0.0035284129814208143,0.0004982718792685414,proxy,4,0.0
2008-07-01,0.0,0.0031252936859413882,-0.003458995353803007,proxy,4,0.0
2008-07-02,0.0,-0.017136509188959925,-0.0012039605535639764,proxy,4,0.0
2008-07-03,0.0,0.0010303295830678127,0.0003018828562202369,proxy,4,0.0
2008-07-07,0.0,-0.010212794895227084,0.0035142044066347466,proxy,4,0.0
2008-07-08,0.0,0.01775714583308985,0.0039030911837194537,proxy,4,0.0
2008-07-09,0.0,-0.01925488197545311,0.00388759760502988,proxy,4,0.0
2008-07-10,0.0,0.0040865236270370975,0.0008933120639984526,proxy,4,0.0
2008-07-11,0.0,-0.011652058010480526,-0.005655067463523178,proxy,4,0.0
2008-07-14,0.0,-0.009043895313005978,0.0014961758935843061,proxy,4,0.0
2008-07-15,0.0,-0.014096981536980469,0.0038859784305105283,proxy,4,0.0
2008-07-16,0.0,0.024547293377672474,-0.007641045666068158,proxy,4,0.0
2008-07-17,0.0,0.010003364806175474,-0.004400443420444988,proxy,4,0.0
2008-07-18,0.0,0.006230028439670798,-0.005825498491925263,proxy,4,0.0
2008-07-21,0.0,0.0005556994205209165,0.005253747672693931,proxy,4,0.0
2008-07-22,0.0,0.011344977238041176,-0.0034172316747609344,proxy,4,0.0
2008-07-23,0.0,0.005412111073493486,0.0012103463267052472,proxy,4,0.0
2008-07-24,0.0,-0.02075329336197318,0.006950208698188076,proxy,4,0.0
2008-07-25,0.0,-0.00023927743776452903,-0.005101044206832439,proxy,4,0.0
2008-07-28,0.0,-0.014663824099866551,0.004523915278341173,proxy,4,0.0
2008-07-29,0.0,0.021352475756123424,-0.0012019641531679781,proxy,4,0.0
2008-07-30,0.0,0.017817454586638082,0.001102683200058685,proxy,4,0.0
2008-07-31,0.0,-0.013225929240867074,0.0051055813589697685,proxy,4,0.0
2008-08-01,0.0,-0.005282795405213259,-0.0011805683004516565,proxy,4,0.0
2008-08-04,0.0,-0.009274264954467148,-0.0029036179029341413,proxy,4,0.0
2008-08-05,0.0,0.02696202891603461,-0.0017053753820805984,proxy,4,0.0
2008-08-06,0.0,0.00444055134929866,-0.0011069833464434353,proxy,4,0.0
2008-08-07,0.0,-0.014891468271696073,0.005235704487048576,proxy,4,0.0
2008-08-08,0.0,0.01858131223042614,-0.0015030231093549062,proxy,4,0.0
2008-08-11,0.0,0.01035774376119547,-0.002507489056127188,proxy,4,0.0
2008-08-12,0.0,-0.010404679010007745,0.004224088280345262,proxy,4,0.0
2008-08-13,0.0,-0.006030310204659051,-0.0017031018647514218,proxy,4,0.0
2008-08-14,0.0,0.0075443323629931225,0.0024082141843222438,proxy,4,0.0
2008-08-15,0.0,0.004863524399935537,0.0029026451442066836,proxy,4,0.0
2008-08-18,0.0,-0.013674310729996142,0.0016952673394907691,proxy,4,0.0
2008-08-19,0.0,-0.010904296909437061,-0.0007966540782465836,proxy,4,0.0
2008-08-20,0.0,0.00464581027830957,0.0015950229038126373,proxy,4,0.0
2008-08-21,0.0,0.0017247116159631037,0.00019941691154290453,proxy,4,0.0
2008-08-22,0.0,0.014475678582094087,-0.001094863218147557,proxy,4,0.0
2008-08-25,0.0,-0.02028531719398108,0.0030877058703209226,proxy,4,0.0
2008-08-26,0.0,0.0029129806776224676,-0.0011918005036136714,proxy,4,0.0
2008-08-27,0.0,0.00973385337563859,0.001193222586893583,proxy,4,0.0
2008-08-28,0.0,0.012127800131432664,0.0008944670552515355,proxy,4,0.0
2008-08-29,0.0,-0.01075369640285917,-0.000298078810343938,proxy,4,0.0
2008-09-02,0.0,-0.006211111762722044,0.0033277587290534427,proxy,4,0.0
2008-09-03,0.0,-0.0008598820397884843,-0.00019832917123496774,proxy,4,0.0
2008-09-04,0.0,-0.03010638658673681,0.0036756778147502,proxy,4,0.0
2008-09-05,0.0,0.003144313472368765,-0.0029694022112930485,proxy,4,0.0
2008-09-08,0.0,0.020655946521306312,0.006253711708751553,proxy,4,0.0
2008-09-09,0.0,-0.029686970914538757,0.0044399801975003594,proxy,4,0.0
2008-09-10,0.0,0.00405703474182606,-0.0006878182833935931,proxy,4,0.0
2008-09-11,0.0,0.0144686916958221,-0.0012780778905555623,proxy,4,0.0
2008-09-12,0.0,0.0046208611493001595,-0.004034530789312929,proxy,4,0.0
2008-09-15,0.0,-0.04758528602280221,0.003952281792921841,proxy,4,0.0
2008-09-16,0.0,0.01673797100923302,-0.010137137572967858,proxy,4,0.0
2008-09-17,0.0,-0.04496345644875577,0.0024857358107859273,proxy,4,0.0
2008-09-18,0.0,0.029671964633492864,-0.0027767157520721675,proxy,4,0.0
2008-09-19,0.0,0.039713312753559826,0.004475052020303183,proxy,4,0.0
2008-09-22,0.0,-0.02263918223925676,-0.015643652088996318,proxy,4,0.0
2008-09-23,0.0,-0.022751595599322494,-0.0015085752000777441,proxy,4,0.0
2008-09-24,0.0,0.0032052550248842238,0.0012085301833160145,proxy,4,0.0
2008-09-25,0.0,0.015639731087853326,-0.0018098411933922254,proxy,4,0.0
2008-09-26,0.0,0.0004964829987224029,-0.005040117800540811,proxy,4,0.0
2008-09-29,0.0,-0.07836161151060106,-0.004559110048762749,proxy,4,0.0
2008-09-30,0.0,0.04138979967371337,0.0033583930224962977,proxy,4,0.0
2008-10-01,0.0,0.0006034423507175202,-0.007128558625122294,proxy,4,0.0
2008-10-02,0.0,-0.03627414794442685,0.0038974693570292818,proxy,4,0.0
2008-10-03,0.0,-0.013500349138043655,0.007559781944562083,proxy,4,0.0
2008-10-06,0.0,-0.05093302579907766,0.00030516341234831934,proxy,4,0.0
2008-10-07,0.0,-0.044786494029582236,-0.020679002105580713,proxy,4,0.0
2008-10-08,0.0,-0.025192439544947764,-0.02008124690114821,proxy,4,0.0
2008-10-09,0.0,-0.06983881235286593,0.002324050036788705,proxy,4,0.0
2008-10-10,0.0,-0.024256334990721662,-0.06839534930642244,proxy,4,0.0
2008-10-13,0.0,0.14519835519744362,0.03868790239143127,proxy,4,0.0
2008-10-14,0.0,-0.014800729358225184,0.02101984187688255,proxy,4,0.0
2008-10-15,0.0,-0.09844750110888267,0.01599967864768903,proxy,4,0.0
2008-10-16,0.0,0.04165751953669239,-0.015747720185290692,proxy,4,0.0
2008-10-17,0.0,-0.005971934465298534,0.0036266711095240822,proxy,4,0.0
2008-10-20,0.0,0.06007914281136384,0.017854816444820676,proxy,4,0.0
2008-10-21,0.0,-0.02985542489022508,0.00877159878619671,proxy,4,0.0
2008-10-22,0.0,-0.05445426039177481,0.01159298432688094,proxy,4,0.0
2008-10-23,0.0018850289993156669,0.01158422255668623,-0.017599832109161606,proxy,4,1.4401412535355593
2008-10-24,-0.0020766558571278645,-0.050714245976828276,-0.008437198276035063,proxy,4,1.9068222993337753
2008-10-27,0.0033819045482350856,-0.0355009898425066,-0.009978449262847966,proxy,4,2.2163609229596912
2008-10-28,-0.0004953942555330724,0.11685499846404634,0.003501374692478354,proxy,4,2.270887267363914
2008-10-29,-0.004726472139721549,-0.007251689615524803,0.019030901573989123,proxy,4,2.263404723244025
2008-10-30,0.002817852822930457,0.034593156712413364,-0.001244499467073945,proxy,4,2.154594646074362
2008-10-31,-0.002432110462339418,0.005503887178340161,-0.0031164054258550067,proxy,4,2.234389731419702
2008-11-03,-0.0006146065121200325,0.002891279358802734,-0.015905643896100496,proxy,4,2.16711526850758
2008-11-04,0.0009377217992194766,0.033982760170557125,0.01605646969904395,proxy,4,2.1468156482265943
2008-11-05,0.0009492750557950081,-0.042027886752776356,0.01517502845153218,proxy,4,2.17780609141254
2008-11-06,0.0033708323285157583,-0.05541122701130574,-0.00412430946358433,proxy,4,2.209431811343819
2008-11-07,0.0,0.033017981206201696,0.005072974571814326,proxy,4,2.267596394756025
2008-11-10,-0.0004941699352500053,-0.013105059767960725,-0.0063859767095936215,proxy,4,2.267596394756025
2008-11-11,0.0,-0.03087514803044289,0.007568120882259333,proxy,4,2.26013396929008
2008-11-12,0.0004926510348902234,-0.04400113035349429,-0.008643287021617652,proxy,4,2.26013396929008
2008-11-13,0.0,0.06233994355142647,0.003425711261815234,proxy,4,2.267569781576798
2008-11-14,0.0,-0.0499067947057501,0.0029988961813027792,proxy,4,2.267569781576798
2008-11-17,0.000986698902729622,-0.01327684150889985,0.0026807698074649,proxy,4,2.267569781576798
2008-11-18,-0.002482227423449445,0.018837055470932285,-0.001439880989164366,proxy,4,2.282469826110507
2008-11-19,-0.00048251251583379803,-0.06407918338719942,0.0028830720558057354,proxy,4,2.222078552370141
2008-11-20,0.0014600823120677568,-0.07423308968456788,0.00020579862336544963,proxy,4,2.2376735050544614
2008-11-21,-0.00048999965436984,0.05394330989977103,-0.00800698783208409,proxy,4,2.2596784155642444
2008-11-24,0.0004885018920213855,0.06929008574811624,-0.00010387134020395372,proxy,4,2.2522828450238848
2008-11-25,0.0004925460209457563,0.007410049344461989,0.024945323480487724,proxy,4,2.259652197069319
2008-11-26,0.0009864884738351532,0.03864098005004424,-0.0038373384828277457,proxy,4,2.2670861870365098
2008-11-28,-0.0069475355354539055,0.012587891225299463,-0.0019266980812948642,proxy,4,2.281982576843429
2008-12-01,0.005688315119759873,-0.08857789781579195,0.014105136422491116,proxy,4,2.068093012415768
2008-12-02,0.0019633610582388667,0.038485146272657644,0.0010059210120394457,proxy,4,2.25580391939177
2008-12-03,-0.003490077486289957,0.02404126045942534,0.00010073656054654379,proxy,4,2.2919899887886173
2008-12-04,-0.0009640508784173731,-0.02313309288178711,0.003315409907399758,proxy,4,2.2133226081848814
2008-12-05,0.0,0.0308321786393575,-0.0055075911341436745,proxy,4,2.17200489948568
2008-12-08,0.00047356799929007786,0.03491355622725112,-0.001308432442663765,proxy,4,2.17200489948568
2008-12-09,-0.0009544679910652732,-0.016482849064766047,0.00937571744397947,proxy,4,2.1877496341033806
2008-12-10,0.0013987044611308448,0.006815506799760174,-0.0017977528933788012,proxy,4,2.137904608516886
2008-12-11,-0.0024295943211437247,-0.024081405649817755,0.005202764282034922,proxy,4,2.230463799294844
2008-12-12,0.0009408653636791145,0.011939704983174204,0.00029934963344802057,proxy,4,2.158247951112337
2008-12-15,-0.0004691674592101065,-0.013933865329113337,0.0023879692346451264,proxy,4,2.162562395420972
2008-12-16,0.001409111966073955,0.04706536274967199,0.003970446633720925,proxy,4,2.1560545600927665
2008-12-17,-0.0014328411112219405,-0.009686694282649122,0.00534001737601586,proxy,4,2.19379490042018
2008-12-18,-0.0013989952827556781,-0.018683491109685257,0.006294486689156109,proxy,4,2.1372137654622243
2008-12-19,0.0013582275863562496,-0.004301190271601807,-0.0032255256914144326,proxy,4,2.073575641006405
2008-12-22,0.0028878236016358677,-0.01281321322614426,0.005393333738479056,proxy,4,2.2079120434168193
2008-12-23,-0.0024379929929077963,-0.01033785369148199,0.009753785505829171,proxy,4,2.237673494213759
2008-12-24,0.002312427565285298,0.005802767536153608,0.0047323646103987205,proxy,4,2.1201128153213933
2008-12-26,0.0,0.005769349882565722,-0.003364253095450298,proxy,4,2.249369349645675
2008-12-29,-0.00794197295880161,-0.002867738696739508,0.007705782976084263,proxy,4,2.249369349645675
2008-12-30,0.007060265122458251,0.023702743647810776,0.0003843163652490489,proxy,4,2.0175177329510787
2008-12-31,-0.004871551750840566,0.014274524243109932,0.0006729398435072476,proxy,4,2.2352250886357963
2009-01-02,0.0004572386318830032,0.030141890092896695,-0.0062389180857976845,proxy,4,2.095261214933149
2009-01-05,0.0,-0.0011834429762294096,0.015935257322861496,proxy,4,2.084978586146329
2009-01-06,0.00046554899465016235,0.006677155926636091,-0.005608420037044426,proxy,4,2.1287900045393897
2009-01-07,0.003249787603405406,-0.02995583483260955,-0.009177558495483185,proxy,4,2.127055112228659
2009-01-08,-0.002423289895879553,0.004080801855817828,-0.0076216104498301185,proxy,4,2.2244343935328854
2009-01-09,0.0013999347485430446,-0.021419358831042068,-0.0034025392604069005,proxy,4,2.13687529356613
2009-01-12,-0.000965584782515514,-0.02402075252494562,0.005267779555421459,proxy,4,2.2089738667322374
2009-01-13,0.003808592969456505,0.0018404519311967515,0.0016498430740521375,proxy,4,2.909425643171894
2009-01-14,0.0006473554324223871,-0.03145446455892753,-0.0013564741471452368,proxy,4,2.96938340432966
2009-01-15,0.000649444084368761,0.00035525847774642294,-9.703559879958856e-05,proxy,4,2.979613378856818
2009-01-16,-0.0019533943926319016,0.007819709472595138,0.005142053124816304,proxy,4,2.9898830035554895
2009-01-20,-0.005137049237484433,-0.05278606133159802,-0.005212175701259314,proxy,4,2.946513069731468
2009-01-21,0.00478988083800952,0.04319253258003419,-0.005239727149847884,proxy,4,2.742594043121222
2009-01-22,0.0011823246844680033,-0.01546708879087566,-0.00429197461709907,proxy,4,5.43230787985585
2009-01-23,-0.0011867666720191314,0.004350280438047749,-0.0015674121161091126,proxy,4,5.45390379833984
2009-01-26,-0.0011856475835592658,0.0068585852918037205,-0.000981155155818425,proxy,4,5.4322011147886595
2009-01-27,-0.002353467773044312,0.01015767434962811,0.005106637396060654,proxy,4,5.410544628007826
2009-01-28,-0.0023462843639571137,0.033834215509729315,0.0005861797388877488,proxy,4,5.3676082491704555
2009-01-29,0.0,-0.03249819167644685,-0.008886688411958499,proxy,4,5.2417491274332235
2009-01-30,0.004449104232003358,-0.020342482753489488,0.006306222449957488,proxy,4,5.098278893817819
2009-02-02,0.00330000380822836,-0.0030184048446124656,-0.0017089063592310438,proxy,4,5.405691553599026
2009-02-03,-0.0047617099434153175,0.014046880712688337,-0.004430504396638835,proxy,4,5.465880405184274
2009-02-04,0.0035110269580116344,-0.0048961700488445725,-0.0013840853862764346,proxy,4,5.371297476425308
2009-02-05,-0.0023635210513408963,0.014880219826721719,-0.0031683253211505225,proxy,4,5.4217091550030325
2009-02-06,-0.007999104844879153,0.028497504883894242,0.0026817634892104536,proxy,4,5.243353458677804
2009-02-09,0.0061901060433022514,0.0013798925268284634,9.909772385241489e-05,proxy,4,4.724646664885811
2009-02-10,-0.0011329344972426084,-0.04580986274828258,0.006140861960011623,proxy,4,5.185761313125107
2009-02-11,-0.001165647657200108,0.005895841390719525,-0.0001964150547147936,proxy,4,5.3443835987824455
2009-02-12,0.0,0.0007180597262463895,0.005317602503531305,proxy,4,5.060242632683722
2009-02-13,0.004371243872581008,-0.010757992097533142,-0.003036937606713974,proxy,4,5.008161997612631
2009-02-17,0.0,-0.04277452960333472,0.0007854448410342663,proxy,4,5.331597581549591
2009-02-18,0.0011720711402322616,-0.002398324234894056,-0.002061220401752051,proxy,4,5.384961435225982
2009-02-19,0.0,-0.010755205577980043,-0.0015736944624008542,proxy,4,5.424542233899839
2009-02-20,0.0,-0.009721177368984812,-0.00512276756572283,proxy,4,5.424542233899839
2009-02-23,-0.001180429225121683,-0.03577897516263029,0.005149145440979108,proxy,4,5.424542233899839
2009-02-24,-0.0035297253895337755,0.03791013268682719,-0.001970356511572846,proxy,4,5.396321296500726
2009-02-25,-0.0021917547381736045,-0.007873340906067505,-0.0008883679259443777,proxy,4,5.029231319651248
2009-02-26,0.0011118103538800225,-0.01626061499789999,-0.005236902932671761,proxy,4,5.10494151391796
2009-02-27,0.0032836286555252754,-0.022348709063242822,9.893092804502679e-05,proxy,4,5.0188564681897425
2009-03-02,0.0031378329775865344,-0.04504267277078011,0.00335806691406626,proxy,4,5.3270934662195675
2009-03-03,-0.012056314932939592,-0.007506745793668834,-0.0012906616298904439,proxy,4,5.4357031434367995
2009-03-04,0.0,0.02369036417755077,-0.00467320290252804,proxy,4,4.856838385286986
2009-03-05,0.001069614317751867,-0.040847755812164155,0.0032958933935249846,proxy,4,4.905727148936184
2009-03-06,-0.0010944682323389841,0.001743990636039472,0.0026887861821607295,proxy,4,5.020812727351304
2009-03-09,0.0,-0.011752388476398479,-0.0068517327281713,proxy,4,4.954515678926642
2009-03-10,0.0,0.05960940389370717,0.002299212912844961,proxy,4,4.7665099288554735
2009-03-11,0.0,0.006512164719069347,0.0023951463843541188,proxy,4,4.7665099288554735
2009-03-12,-0.0020560797887288172,0.03937219631758726,0.000895362610439765,proxy,4,4.716158553002228
2009-03-13,-0.0010027523408117783,0.007814789171899372,0.0009942040321990753,proxy,4,4.5949000182746556
2009-03-16,-0.000989256510337324,-0.003022797292350221,-0.0030790083332497,proxy,4,4.53633847476621
2009-03-17,0.002966257375455358,0.030582847357307985,-0.002989902829548252,proxy,4,4.528771951160604
2009-03-18,0.0010565574824687902,0.022383875613553483,0.01589092641438583,proxy,4,4.853929235080481
2009-03-19,-0.0032784017745754006,-0.01238552883016164,0.0024591632549240128,proxy,4,5.012069716387276
2009-03-20,0.0020823506623251476,-0.021294466860236838,-0.005593680609953244,proxy,4,4.767680436228306
2009-03-23,0.0010341481632864132,0.07182953504530798,0.0,proxy,4,4.750978613536042
2009-03-24,-0.0010180177635060786,-0.019703631966383917,-0.006809316256964126,proxy,4,4.677891984496407
2009-03-25,0.002239315278812409,0.010546460679406344,-0.0043720346046031144,proxy,4,5.13896949234859
2009-03-26,-0.0011407883485951608,0.020380040292196533,0.001995936337731985,proxy,4,5.233303709144709
2009-03-27,0.001124980869401978,-0.018047974087504137,0.0007973153775449049,proxy,4,5.159662788226997
2009-03-30,-0.001140721040085582,-0.03455445740601071,0.004677448828773967,proxy,4,5.2329949350646885
2009-03-31,-0.0022697003091375345,0.009264858320475966,0.005150349997008474,proxy,4,5.206153274970305
2009-04-01,-0.009251228920718113,0.01936655529342901,-0.0004837706438244327,proxy,4,5.067444650988723
2009-04-02,-0.002954544365381866,0.029237440101392842,-0.003166391626888476,proxy,4,4.519315980386028
2009-04-03,0.002901321145716103,0.009947907345062568,-0.003275263114991156,proxy,4,4.435003613265449
2009-04-06,-0.0010128827100476857,-0.007832299382038777,-0.0001998766155744125,proxy,4,4.6421296405257655
2009-04-07,0.0,-0.02332578351956549,-0.0015934852801882116,proxy,4,4.624394421961278
2009-04-08,0.0019662244953944663,0.010777476049383727,0.003292729719852616,proxy,4,4.502587043053246
2009-04-09,-0.002991492848000956,0.039743241043377564,-0.0014915542598793463,proxy,4,4.571805968236756
2009-04-13,0.0029693254573903752,0.00023322167986239428,0.007269158047449098,proxy,4,4.534958905527946
2009-04-14,-0.0020165541263776872,-0.017243095978998535,-0.000198373071994995,proxy,4,4.619856735810589
2009-04-15,0.0,0.010669626747270566,0.0027697080006956476,proxy,4,4.461357017409323
2009-04-16,0.0029483183536635708,0.014662806840589626,-0.0017751733857689356,proxy,4,4.503150457870816
2009-04-17,-0.0049906491487208375,0.006705284352771734,-0.005531986044646442,proxy,4,4.579960606312618
2009-04-20,0.001892326257638816,-0.04191536596788392,0.005761157269980499,proxy,4,4.34168564861713
