,NOVA23
2019-04-25,7.606008746918747e-05
2019-04-26,0.00022711787417661888
2019-04-29,-0.0010963668670370685
2019-04-30,0.0025315499130957875
2019-05-01,-0.0005709065996803986
2019-05-02,0.005339028296849957
2019-05-03,-0.01620702682281816
2019-05-06,-0.009291917927712667
2019-05-07,-0.0017353077279037565
2019-05-08,-0.00803461063040789
2019-05-09,-0.003951038115897254
2019-05-10,-0.019436945622830826
2019-05-13,0.0037953664900767237
2019-05-14,-0.006154931786106377
2019-05-15,0.002766628998947862
2019-05-16,-0.008650318594323303
2019-05-17,-0.006449357006876766
2019-05-20,0.006571484451398213
2019-05-21,-0.0036057692307692735
2019-05-22,-0.008477871976355189
2019-05-23,0.005233747835668101
2019-05-24,0.0010212097407698018
2019-05-28,-0.004598430191072644
2019-05-29,0.0027935190358368
2019-05-30,-0.010190271475201018
2019-05-31,-0.0001613488766084581
2019-06-03,0.009263754045307548
2019-06-04,0.006454167491585894
2019-06-05,0.0013742196395618578
2019-06-06,0.004173980885508133
2019-06-07,0.006024329021046437
2019-06-10,0.007073386383731339
2019-06-11,-0.0008458935712087889
2019-06-12,0.0036209553158705887
2019-06-13,-0.0013421789316254706
2019-06-14,0.0011522949875166777
2019-06-17,0.0067157878578556485
2019-06-18,0.0009120620202174301
2019-06-19,0.010195959519387454
2019-06-20,-0.0009011038522187542
2019-06-21,0.0005262366561418208
2019-06-24,0.0001505740636176256
2019-06-25,0.0033071045729273774
2019-06-26,0.0028921531318975013
2019-06-27,0.0035639810426539853
2019-06-28,0.012295391114128362
2019-07-01,0.0
2019-07-02,0.0024235645041015275
2019-07-03,-0.004255476613380771
2019-07-05,-0.004556905749851903
2019-07-08,-0.0044682752457551045
2019-07-09,0.0037185780157666937
2019-07-10,0.002369141926408469
2019-07-11,0.001809653949846668
2019-07-12,0.0015072975258263455
2019-07-15,-0.0003675254511373849
2019-07-16,3.687859566303686e-05
2019-07-17,-0.0019303586012323626
2019-07-18,0.003994673768308754
2019-07-19,0.0016741694259458928
2019-07-22,0.0040813297714457075
2019-07-23,-0.002579599056603765
2019-07-24,-0.0014670823399962618
2019-07-25,0.0026532041124662786
2019-07-26,-0.0003660322108344216
2019-07-29,-0.00524308865586276
2019-07-30,0.0005879326817079811
2019-07-31,0.0007434115154445475
2019-08-01,-0.003486149117217119
2019-08-02,-0.015971304511988027
2019-08-05,0.006576899128269087
2019-08-06,-0.011677037719904582
2019-08-07,0.00552634608742375
2019-08-08,-0.0032760957975599414
2019-08-09,-0.013192312066416578
2019-08-13,-0.014893214893214934
2019-08-14,0.003465057426513374
2019-08-15,0.006290040768782701
2019-08-16,0.011441472467761171
2019-08-19,-0.0018907165815844618
2019-08-20,0.008346036585365812
2019-08-21,0.0027216027216026006
2019-08-22,-0.0047269702011798476
2019-08-23,0.0086160055887603
2019-08-26,0.005450637187164098
2019-08-27,-0.0024278392230914214
2019-08-28,0.010027172873052992
2019-08-29,0.005667434918955605
2019-08-30,-0.006463073550532883
2019-09-03,0.008135335487549744
2019-09-04,0.009626231480785119
2019-09-05,0.0011505771443418578
2019-09-06,0.003634340812163961
2019-09-09,-0.002669336002669387
2019-09-10,0.0009267153501131276
2019-09-11,0.003202532577486261
2019-09-12,0.0016877637130801038
2019-09-13,-0.004038920506701071
2019-09-16,-0.0006997127495028677
2019-09-17,-0.0015059687786961318
2019-09-18,0.001431770623003814
2019-09-19,0.002313114994859644
2019-09-20,-0.0019560082669027867
2019-09-23,0.0038735382004648766
2019-09-24,0.0005207364701504957
2019-09-25,0.00011091393078954681
2019-09-26,0.00288985217294635
2019-09-27,0.0020488749813738494
2019-09-30,0.0030765809177850656
2019-10-01,-0.0058163533340839235
2019-10-02,-0.0007639711218917489
2019-10-03,0.0026524193853965095
2019-10-04,-0.0030649622486357275
2019-10-07,-0.007057057057057059
2019-10-08,0.007626310772163913
2019-10-09,-0.00018890022290229957
2019-10-10,0.010243133723548015
2019-10-11,-0.001151303572754947
2019-10-14,0.0036427164256775946
2019-10-15,-0.0018405359640727426
2019-10-16,0.004240256627705552
2019-10-17,-0.0018752068242822162
2019-10-18,0.004837161214090502
2019-10-21,0.0017968463513018396
2019-10-22,-0.0010302450511442407
2019-10-23,0.003522547976369639
2019-10-24,-0.002270729563433993
2019-10-25,0.004304213022068293
2019-10-28,-0.0011606398026912101
2019-10-29,0.0007620568276662798
2019-10-30,-0.00010853049706982532
2019-10-31,0.005442275596836188
2019-11-01,0.0054261894494755936
2019-11-04,0.0008233988472416964
2019-11-05,0.00010751917425277924
2019-11-06,0.004692817481640743
2019-11-07,-0.0013565130475136078
2019-11-08,-0.005021188704106061
2019-11-11,0.0011417154274298014
2019-11-12,-0.003312201723769337
2019-11-13,-0.0008899964400141958
2019-11-14,0.004798805630598757
2019-11-15,-0.0009526833915529664
2019-11-18,0.002151220200310444
2019-11-19,-0.001975517691466422
2019-11-20,0.00028321591673452495
2019-11-21,0.002588560689337216
2019-11-22,0.0031486591664897645
2019-11-25,0.0002106815548299501
2019-11-26,0.0018920812894185346
2019-11-27,-0.001848686734800542
2019-11-29,0.0002798768541842911
2019-12-02,-0.009463276836158219
2019-12-03,0.003946386034770821
2019-12-04,0.002472799208704135
2019-12-05,0.006593794076163562
2019-12-06,-0.0012931185125641953
2019-12-09,-0.00014021803905062136
2019-12-10,0.0016142050040355294
2019-12-11,3.499440089571593e-05
2019-12-12,-0.0008673327782403595
2019-12-13,0.005999445138021864
2019-12-16,0.0012741485588347867
2019-12-17,0.0014116512877015985
2019-12-18,0.0006885866758477022
2019-12-19,0.0034972227936638234
2019-12-20,0.0019786442875173726
2019-12-23,0.0007839929099773268
2019-12-24,0.001568253102413708
2019-12-26,0.0025769700257696204
2019-12-27,0.0003052192491606043
2019-12-30,-0.0018072699993179064
2019-12-31,0.005102214361032642
2020-01-02,-0.011392746393420472
2020-01-03,-0.006044347855614918
2020-01-06,-0.0019958729406990283
2020-01-07,0.0005427776646991234
2020-01-08,0.005332433344583221
2020-01-09,0.002044852670041175
2020-01-10,0.0021178606246008425
2020-01-13,-0.0014022904076659293
2020-01-14,-0.0003009530178901265
2020-01-15,0.004671026291205083
2020-01-16,0.0024155388637041586
2020-01-17,-0.0033637832668272916
2020-01-21,0.0028090815955583714
2020-01-22,-0.0022797858983677477
2020-01-23,0.0021123506502078726
2020-01-24,-0.017385512073272325
2020-01-27,0.004772058076962127
2020-01-28,0.00455535086250225
2020-01-29,-0.006939090208172738
2020-01-30,-0.0020383612911849536
2020-01-31,0.005002552322613374
2020-02-03,0.012126739629779726
2020-02-04,0.009715521543836259
2020-02-05,0.0032897983353621374
2020-02-06,-0.003409724271335235
2020-02-07,-0.0029004614370468085
2020-02-10,0.004416383145773306
2020-02-11,0.004604532688916363
2020-02-12,-0.004575545171339623
2020-02-13,0.0011368804001818944
2020-02-14,-0.0031784127395970696
2020-02-18,0.0031868882312771074
2020-02-19,-0.0016505922713443422
2020-02-20,-0.004483867823374621
2020-02-21,-0.031026331341519442
2020-02-24,0.004720505331794023
2020-02-25,0.004797086732728717
2020-02-26,-0.019540310676882
2020-02-27,-0.029768913747424075
2020-02-28,0.006876409479093626
2020-03-02,0.0013461334089057697
2020-03-03,1.8605358698997766e-05
2020-03-04,0.0004370169776823918
2020-03-05,0.0002187565325175722
2020-03-06,0.0
2020-03-09,0.00043653430032208895
2020-03-10,-0.00021812287222311433
2020-03-11,0.00021817046019045883
2020-03-12,0.00010964989709782991
2020-03-13,0.000217902825538685
2020-03-16,0.00010931985597628646
2020-03-17,0.0
2020-03-18,0.0002182236769159296
2020-03-19,-0.00021817606573271142
2020-03-20,0.00032713944738049783
2020-03-23,-0.00021815231068966767
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,-0.000218199911504513
2020-03-30,0.0
2020-03-31,0.00010931985597628646
2020-04-01,-8.734829116452403e-05
2020-04-02,0.0001091213700232796
2020-04-03,-0.00032732839154714366
2020-04-06,0.00010924325413097513
2020-04-07,-0.00021875680244431983
2020-04-08,0.00010954944578478454
2020-04-09,-0.00021868263618685102
2020-04-13,0.00021873046874243407
2020-04-14,0.00010924325413097513
2020-04-15,-0.00010923132134599278
2020-04-16,-0.00010953744601827076
2020-04-17,0.00021880466745360927
2020-04-20,-0.00010923132134599278
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.00010924325413097513
2020-04-24,-0.00010923132134599278
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,-0.00010953744601827076
2020-04-30,0.00021880466745360927
2020-05-01,-0.00017502505260558188
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.00010915237249498055
2020-05-07,-0.0001091404595549017
2020-05-08,0.0
2020-05-11,0.00010915237249498055
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.00010943463869117487
2020-05-15,-0.0002185511811765295
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.00010915237249498055
2020-05-22,-0.0001091404595549017
2020-05-26,0.00010915237249498055
2020-05-27,-0.0001091404595549017
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.00010915237249498055
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0027654373167904423
2020-06-08,-0.00915701589011586
2020-06-09,0.0019335798364936707
2020-06-10,-0.02367469468513339
2020-06-11,-0.00041808479968554726
2020-06-12,0.00021813237103995853
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,-0.0001091404595549017
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.00010915237249498055
2020-06-26,-0.0001091404595549017
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.00010915237249498055
2020-07-06,-0.0001091404595549017
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.00010915237249498055
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,-0.0001091404595549017
2020-07-17,0.00010915237249498055
2020-07-20,0.0
2020-07-21,-0.0012335745007168385
2020-07-22,-0.001127134095806337
2020-07-23,-0.006139703415419695
2020-07-24,0.002397433732905796
2020-07-27,-0.0023131851553856997
2020-07-28,0.002867165890845458
2020-07-29,-0.009798366938843506
2020-07-30,0.005919138547971992
2020-07-31,0.0054080955540809494
2020-08-03,-0.0027353018718692113
2020-08-04,0.004399212081418247
2020-08-05,-0.0017293134951710254
2020-08-06,-0.0030788177339901024
2020-08-07,0.0015221193082455287
2020-08-10,0.0039070067807556175
2020-08-11,0.007910671267660652
2020-08-12,-0.002408245833734668
2020-08-13,-0.0013187095944164895
2020-08-14,0.0031842012157856647
2020-08-17,0.0013467581607129464
2020-08-18,0.0012798361809687187
2020-08-19,-0.005526104417670763
2020-08-20,-0.0009929532351057313
2020-08-21,0.007915988381371752
2020-08-24,0.001737592013395295
2020-08-25,0.0018576826196472496
2020-08-26,0.0027744006982761693
2020-08-27,0.003328563429353615
2020-08-28,-0.0005563454286950931
2020-08-31,0.0024810817516438544
2020-09-01,0.005992624462200613
2020-09-02,-0.005088904371005398
2020-09-03,0.002070198550861102
2020-09-04,-0.01717213244362925
2020-09-08,0.012874280698332408
2020-09-09,0.006058866673044561
2020-09-10,0.005678131083711957
2020-09-11,0.010215664018161208
2020-09-14,0.008003841844085091
2020-09-15,0.004045230132186717
2020-09-16,-0.015477599053436042
2020-09-17,0.002580728410593869
2020-09-18,-0.01507586882036227
2020-09-21,-0.0002
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.00010896810441796134
2020-09-25,-0.00010895623166384816
2020-09-28,0.00010896810441796134
2020-09-29,0.0
2020-09-30,-0.00010895623166384816
2020-10-01,0.0
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.00010896810441796134
2020-10-07,-0.00010895623166384816
2020-10-08,0.0
2020-10-09,0.0
2020-10-12,-0.0006898958971218947
2020-10-13,0.0016949674874418008
2020-10-14,-0.012280212112754763
2020-10-15,0.004192025835299873
2020-10-16,0.00397774946393592
2020-10-19,0.0042277961823633525
2020-10-20,-6.285750204282348e-05
2020-10-21,0.000787203224384303
2020-10-22,0.003788709020884795
2020-10-23,-0.010486236814181482
2020-10-26,0.000985566223691725
2020-10-27,-0.018152236329994298
2020-10-28,0.0006936645306203637
2020-10-29,-0.005199306759098743
2020-10-30,0.011235955056179803
2020-11-02,0.010522531943400582
2020-11-03,0.0145174241207644
2020-11-04,0.01674415682332242
2020-11-05,-0.0008011339126149375
2020-11-06,-0.00030895623166384814
2020-11-09,0.00010896810441796134
2020-11-10,-0.00010895623166384816
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.00010896810441796134
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,-0.00010895623166384816
2020-11-27,-0.0028399311838163354
2020-11-30,0.009836945181387113
2020-12-01,-0.0031844316674037865
2020-12-02,-0.00023537719195010354
2020-12-03,0.0017657445556209517
2020-12-04,-0.0021883114988474617
2020-12-07,-0.0038880930803636415
2020-12-08,0.001953181937439874
2020-12-09,-0.004147058823529504
2020-12-10,-0.004943502824858559
2020-12-11,0.006363422106999916
2020-12-14,0.007635621060108511
2020-12-15,0.0006715524540863438
2020-12-16,0.004868662721203565
2020-12-17,0.0009277244658336681
2020-12-18,-0.011265063748035153
2020-12-21,0.0007885053443139611
2020-12-22,0.0028967696629214057
2020-12-23,0.0014910100862446374
2020-12-24,0.007542444450916008
2020-12-28,0.004504244384131217
2020-12-29,0.0023139444074855575
2020-12-30,-0.00040444893832147777
2020-12-31,0.003908832236369397
2021-01-04,-0.002039151712887377
2021-01-05,-0.0043405289657966195
2021-01-06,0.006874928086526344
2021-01-07,0.004053517773116466
2021-01-08,-0.00882162284039345
2021-01-11,0.00039717438792585824
2021-01-12,-0.00031201248049927965
2021-01-13,0.002206943383413984
2021-01-14,-0.0045710067571405055
2021-01-15,0.007064409106509739
2021-01-19,0.006555423122765136
2021-01-20,0.0016515045486353852
2021-01-21,-0.005089912464692259
2021-01-22,0.002104849573417056
2021-01-25,0.002627533193571008
2021-01-26,-0.009405968310844948
2021-01-27,0.0051078971533515816
2021-01-28,-0.005264356041204343
2021-01-29,0.009520215946361876
2021-02-01,0.009140245644101652
2021-02-02,0.0023655974541665348
2021-02-03,0.00287008638397257
2021-02-04,0.005286588759042976
2021-02-05,0.004101881876888092
2021-02-08,-0.0023661475815769384
2021-02-09,0.004790748898678476
2021-02-10,0.0029471712664572713
2021-02-11,-0.002227477725222804
2021-02-12,0.0032560812104960313
2021-02-16,-0.004874842526154333
2021-02-17,-0.0073104619007201554
2021-02-18,0.0033822801517899848
2021-02-19,-0.007576174995867491
2021-02-22,-0.006356167425335735
2021-02-23,-0.0030224046140194805
2021-02-24,-0.0034284147010422705
2021-02-25,0.00517028211756787
2021-02-26,0.013843372132444465
2021-03-01,0.0007723711795211141
2021-03-02,-0.0019457956914523677
2021-03-03,-0.0006197008534970516
2021-03-04,0.009811471435498209
2021-03-05,0.0028011204481792618
2021-03-08,0.010752082864219803
2021-03-09,0.006633729321638748
2021-03-10,0.006923755930707154
2021-03-11,-0.0036043908033424055
2021-03-12,0.0005998309567305515
2021-03-15,0.0014905552996016258
2021-03-16,-0.00355504898369019
2021-03-17,-0.006897857606578683
2021-03-18,-0.0006313824530579382
2021-03-19,0.0013473012730622624
2021-03-22,-0.0016369737811364748
2021-03-23,0.003821831179543489
2021-03-24,-0.00384190160309561
2021-03-25,0.003270758321193945
2021-03-26,-0.0038950500405734445
2021-03-29,-0.003463765762840354
2021-03-30,0.00138353860343976
2021-03-31,0.005432579258898951
2021-04-01,0.0072727272727273196
2021-04-05,-0.0013442985924402295
2021-04-06,-0.0002901226427534098
2021-04-07,0.0033189337266883445
2021-04-08,-0.00023596035865980358
2021-04-09,-0.0014576880027071804
2021-04-12,-0.0002081490347087822
2021-04-13,0.0
2021-04-14,0.005465618655978277
2021-04-15,0.003425451361166232
2021-04-16,-0.002515013088333462
2021-04-19,-0.00324960024758858
2021-04-20,-0.0017666008521250998
2021-04-21,-0.0005147740142077417
2021-04-22,0.001324675324675395
2021-04-23,0.001747622719095121
2021-04-26,0.0006667350497489011
2021-04-27,0.0007695859627521173
2021-04-28,0.007159537067925825
2021-04-29,-0.0056608103628529305
2021-04-30,0.005132943229647857
2021-05-03,-0.004994109511857747
2021-05-04,0.004148308469248407
2021-05-05,0.0002576190844216786
2021-05-06,0.0019166389818814356
2021-05-07,0.0009641733482188553
2021-05-10,-0.011709241845806906
2021-05-11,-0.007341916136704318
2021-05-12,0.004015109490979274
2021-05-13,0.007205137576358878
2021-05-14,-0.002802416763080018
2021-05-17,0.0006443298969072142
2021-05-18,-0.012295934283040544
2021-05-19,0.0022155033102224664
2021-05-20,0.0038944626415289285
2021-05-21,0.005755581365337603
2021-05-24,0.002861815208503593
2021-05-25,0.0014851611912019003
2021-05-26,0.0026835003066858487
2021-05-27,0.004164111996729947
2021-05-28,0.006042835288118331
2021-06-01,0.0017610127099179085
2021-06-02,-0.00591082802547771
2021-06-03,0.004602756539749953
2021-06-04,5.068809083308423e-05
2021-06-07,0.0021053165584414835
2021-06-08,0.0021557736691266705
2021-06-09,0.00317516764885184
2021-06-10,0.0014158576051779281
2021-06-11,0.00025239777889951576
2021-06-14,0.00032736521366882876
2021-06-15,0.0003027474329539981
2021-06-16,-0.0010655841684636957
2021-06-17,-0.008349829957870036
2021-06-18,0.004346931426513878
2021-06-21,2.53646163601573e-05
2021-06-22,0.00035324989907148385
2021-06-23,0.005430664309169053
2021-06-24,0.0018832864604259036
2021-06-25,0.0014263907309626234
2021-06-28,0.0009488613663604095
2021-06-29,-0.001098215399975011
2021-06-30,0.0017704411141312715
2021-07-01,0.002777226740726002
2021-07-02,7.382798080457498e-05
2021-07-06,0.0017507089138206755
2021-07-07,-0.013022432983611387
2021-07-08,0.0036658162633442792
2021-07-09,-0.00017157703809012048
2021-07-12,-0.001880479644418509
2021-07-13,0.004092234556102969
2021-07-14,-0.0032300690060197423
2021-07-15,0.002921894566258354
2021-07-16,-0.012074724730916753
2021-07-19,0.0017080706337444518
2021-07-20,0.003046062407132233
2021-07-21,0.0004175775588906028
2021-07-22,0.004681602039315669
2021-07-23,-0.0013103615627275689
2021-07-26,-0.002444751046885907
2021-07-27,0.0015561931624763492
2021-07-28,0.002359695429002384
2021-07-29,-0.006273616897587431
2021-07-30,0.004260291647393943
2021-08-02,0.0019515050983069937
2021-08-03,-0.003049001814881991
2021-08-04,0.0027475199377553494
2021-08-05,0.0007732270146187936
2021-08-06,-0.0001688496514460347
2021-08-09,0.0010622631032568552
2021-08-10,0.002556064625030219
2021-08-11,-0.00026460753890922284
2021-08-12,0.0011752008634129396
2021-08-13,-0.003040241304191782
2021-08-16,-0.0062085104350732
2021-08-17,-0.002475902021585985
2021-08-18,-0.006683517231322655
2021-08-19,0.000897949278000354
2021-08-20,0.00414138495617844
2021-08-23,0.0015990453460621445
2021-08-24,0.000500417014178467
2021-08-25,-0.000594502045087042
2021-08-26,0.0018895905089935106
2021-08-27,0.0018020581400863822
2021-08-30,-0.00018883512333289776
2021-08-31,0.0021508934480476416
2021-09-01,0.003307503307503401
2021-09-02,-0.002685069599830392
2021-09-03,-0.0007774950523041779
2021-09-07,-0.0013947990543734523
2021-09-08,-0.000544430241916305
2021-09-09,0.004636233951497815
2021-09-10,0.007068238451217068
2021-09-13,0.0034899008007649446
2021-09-14,0.000985292704027696
2021-09-15,-0.0012155301856662248
2021-09-16,-0.0017665313917402115
2021-09-17,-0.01479981681008502
2021-09-20,0.005686832042357093
2021-09-21,0.005471050049067561
2021-09-22,0.004592952612393564
2021-09-23,-0.0036981005210959816
2021-09-24,-0.002492689708067708
2021-09-27,-0.006753833581694901
2021-09-28,0.0033361134278564464
2021-09-29,0.0036737692872887973
2021-09-30,0.0042394942357752985
2021-10-01,-0.0027445598902176016
2021-10-04,0.0035988185947233298
2021-10-05,-0.008746713839954845
2021-10-06,0.008000000000000007
2021-10-07,0.001916266433803937
2021-10-08,-0.001530984204131225
2021-10-11,0.002325467541368864
2021-10-12,0.0025027603974971946
2021-10-13,0.009071791862284906
2021-10-14,0.005170009137690501
2021-10-15,-0.004176411627130006
2021-10-18,0.0037827421311826814
2021-10-19,0.0009915482317390811
2021-10-20,-0.0014111338460452982
2021-10-21,-0.001055520371543106
2021-10-22,0.002535925612848544
2021-10-25,0.0037374445223077313
2021-10-26,0.0010266940451746365
2021-10-27,0.0034458509142052396
2021-10-28,-0.005224053865799827
2021-10-29,0.002340075531150676
2021-11-01,0.0002312513007884931
2021-11-02,-0.0012209449653297622
2021-11-03,0.0013278692277753912
2021-11-04,0.00515041020966267
2021-11-05,0.0025890849628671386
2021-11-08,0.0007487067791995816
2021-11-09,-0.0038699690402476117
2021-11-10,0.003350391261445429
2021-11-11,0.002821618645622914
2021-11-12,0.002960196739229426
2021-11-15,-0.0005235721277516703
2021-11-16,-0.000521518298489787
2021-11-17,0.002409309937267068
2021-11-18,-0.00022651595804934477
2021-11-19,0.004016155382101871
2021-11-22,-0.0006372325898952313
2021-11-23,-0.004658243955644403
2021-11-24,-0.014893231173777055
2021-11-26,0.015624636162533623
2021-11-29,-0.005679085850374466
2021-11-30,0.012720864551968747
2021-12-01,0.0004487270322610648
2021-12-02,0.003978131906478888
2021-12-03,0.005983668105875584
2021-12-06,0.012268373570815783
2021-12-07,0.00097709507362298
2021-12-08,-0.00296850215273059
2021-12-09,0.006228894770466509
2021-12-10,-0.0011075949367087556
2021-12-13,-0.007638809713829686
2021-12-14,6.888317413666911e-05
2021-12-15,0.004228090802206763
2021-12-16,-0.007003056708791422
2021-12-17,-0.011872377702982995
2021-12-20,0.007876217551381792
2021-12-21,-0.0005724098454493731
2021-12-22,0.0022441855193362503
2021-12-23,0.003086628365438715
2021-12-27,0.0009552159232271151
2021-12-28,0.00024455313472659945
2021-12-29,0.0009548129232817004
2021-12-30,-0.0010688042752171611
2021-12-31,0.0030363242615703
2022-01-03,0.0030624472948381776
2022-01-04,-0.0007326983281156219
2022-01-05,-0.001063877948299985
2022-01-06,4.5315509233034845e-05
2022-01-07,-0.007346753099055969
2022-01-10,-0.0006832156684126733
2022-01-11,0.003927233331828761
2022-01-12,0.0024307352974275442
2022-01-13,-0.007189318726463445
2022-01-14,-0.010677618069815265
2022-01-18,0.003646244600306492
2022-01-19,0.004341398164879218
2022-01-20,-0.0027526636767044588
2022-01-21,-0.013675751561214033
2022-01-24,-0.01554553999662589
2022-01-25,0.014372864812103536
2022-01-26,0.011080129145876194
2022-01-27,-9.062169392051161e-05
2022-01-28,-0.00021873268754835085
2022-01-31,0.00021878054200419328
2022-02-01,-0.00010936634377411991
2022-02-02,0.0001093783060794884
2022-02-03,0.0
2022-02-04,-0.00021873268754835085
2022-02-07,0.0
2022-02-08,0.00010939027100209664
2022-02-09,-0.00010937830607959942
2022-02-10,0.0
2022-02-11,0.0
2022-02-14,-0.00010939027100209664
2022-02-15,0.00021880447708522155
2022-02-16,0.0
2022-02-17,-0.00010937830607959942
2022-02-18,0.00010939027100209664
2022-02-22,0.0
2022-02-23,-0.00010937830607959942
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,0.0
2022-03-01,0.00024107101912940188
2022-03-02,0.0
2022-03-03,0.00010926573426583985
2022-03-04,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,-0.00010925379656945289
2022-03-14,0.00010926573426583985
2022-03-15,-0.0002189002393080397
2022-03-16,0.00021894816711420795
2022-03-17,0.0
2022-03-18,-0.00010925379656945289
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.00021872781306742084
2022-03-24,0.0
2022-03-25,-0.0002186799816732421
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.00021872781306742084
2022-03-31,0.0
2022-04-01,0.0
2022-04-04,-0.00010943814163633103
2022-04-05,-0.009548860095128809
2022-04-06,-0.002153846153846173
2022-04-07,-0.0016959133199859755
2022-04-08,-0.007839618408935212
2022-04-11,0.0070628933839427255
2022-04-12,-0.00048236939848533833
2022-04-13,0.0004291231583464228
2022-04-14,-0.002413884664590693
2022-04-18,-0.00028958926589117695
2022-04-19,0.004275331338178701
2022-04-20,0.008675809940339008
2022-04-21,-0.0026059889486764742
2022-04-22,-0.0056806906132169654
2022-04-25,-0.006240749876665008
2022-04-26,0.0027179435074171643
2022-04-27,0.012057653823745351
2022-04-28,-0.009809008474785719
2022-04-29,5.1303098707267125e-05
2022-05-02,-9.054988034609118e-05
2022-05-03,-0.00010943814163633103
2022-05-04,0.00021860575468113375
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,-0.00010913177819238395
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0001091436892373121
2022-05-13,0.00010952433854560795
2022-05-16,-0.00010951234427858392
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0002184598365613244
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,-0.0001089117051824573
2022-05-25,0.00010892356823410942
2022-05-26,0.00021890271555147223
2022-05-27,-0.00021885480763972343
2022-05-31,-0.0001089117051824573
2022-06-01,1.0696098141860233e-05
2022-06-02,0.00021912047416372538
2022-06-03,-0.00021907247090002802
2022-06-06,0.00010960930122738688
2022-06-07,-0.0001095972883452534
2022-06-08,0.00010960930122738688
2022-06-09,0.00010949917080860239
2022-06-10,-0.00021907247090002802
2022-06-13,0.00010960930122738688
2022-06-14,-0.0001095972883452534
2022-06-15,0.00010960930122738688
2022-06-16,0.00021870398900780685
2022-06-17,-0.00010918093989187305
2022-06-21,0.00021877815051829508
2022-06-22,0.0001087766365439613
2022-06-23,0.0
2022-06-24,-0.00021831420828288817
2022-06-27,0.0
2022-06-28,0.0002183618797837461
2022-06-29,0.00010964747747532755
2022-06-30,0.00010924320056693304
2022-07-01,-7.657955129869443e-05
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,-0.00010963187616419567
2022-07-11,0.00010964389663037366
2022-07-12,-0.00010963187616419567
2022-07-13,0.0
2022-07-14,0.00010964389663037366
2022-07-15,-0.00010963187616419567
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0003283432611076442
2022-07-22,0.0001096079076123857
2022-07-25,-0.0001095958950357856
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0001096079076123857
2022-07-29,0.00010920378092116323
2022-08-01,7.61598498209004e-05
2022-08-02,0.00010986961387748906
2022-08-03,-0.00030158472165777697
2022-08-04,-0.010799410479239713
2022-08-05,0.00440394063589844
2022-08-08,-0.0019111201712364023
2022-08-09,0.01811436612511197
2022-08-10,0.007242563215798414
2022-08-11,0.004785887894961149
2022-08-12,-0.005372369264133203
2022-08-15,-0.00262583130874372
2022-08-16,-0.00862216778934477
2022-08-17,0.0004439949680568045
2022-08-18,-0.006666338679523709
2022-08-19,-0.012091144794575293
2022-08-22,-0.0013490810975921308
2022-08-23,-0.0004594297965747618
2022-08-24,0.003918375655183048
2022-08-25,-0.00027595895737686504
2022-08-26,-0.007711681769791978
2022-08-29,0.0030321248398985645
2022-08-30,0.004414019136226743
2022-08-31,-0.005646707862774325
2022-09-01,0.009823443515199815
2022-09-02,0.002119496686609601
2022-09-06,-0.0009156522675858314
2022-09-07,-0.006191295144860387
2022-09-08,0.005835195163622187
2022-09-09,0.005462076106652836
2022-09-12,-0.022229051423888535
2022-09-13,0.0033999036247791548
2022-09-14,-0.004187224963328462
2022-09-15,-0.011276268580215243
2022-09-16,-0.0002
2022-09-19,0.0
2022-09-20,-0.00010876515199709225
2022-09-21,0.00021823809825383123
