cadence,mom_lb,top_k,filters,is_sharpe,is_cagr,is_vol,is_mdd,is_n
3,5,5,"TOM,OPEX,QEND",0.0826320833615636,-0.021354723404170328,0.30450692252707595,-0.49581720769449467,2218
3,5,5,"TOM,OPEX,SNTA",0.13189766535437147,-0.006531150748517178,0.3043462465133653,-0.4682257107271277,2218
3,5,5,"TOM,OPEX,ONSN",0.24254407134891978,0.02546261272881356,0.32987986828677696,-0.3739187124813512,2218
3,5,5,"TOM,QEND,SNTA",0.06239558572832644,-0.011256114882062906,0.22344831568106316,-0.44798788705349113,2218
3,5,5,"TOM,QEND,ONSN",0.2991580529421832,0.04530598607707503,0.2861497149813663,-0.3715858296714123,2218
3,5,5,"TOM,SNTA,ONSN",0.31651577791070723,0.050493805865038155,0.28555957911843105,-0.3715858296714116,2218
3,5,5,"FOMC,OPEX,QEND",0.08509829726009584,-0.012696883623464772,0.2642645391710352,-0.43041634631032655,2218
3,5,5,"FOMC,OPEX,SNTA",0.07573942052356597,-0.01296756834455004,0.2522415053759406,-0.4595641780209181,2218
3,5,5,"FOMC,OPEX,ONSN",0.2728304956160811,0.03671405789966076,0.30763640398018055,-0.4042210242581611,2218
3,5,5,"FOMC,QEND,SNTA",0.09150178420046572,-0.00017742020434186045,0.18218013564869498,-0.3052931453417608,2218
3,5,5,"FOMC,QEND,ONSN",0.25426013135036174,0.032141258510895554,0.275911166403219,-0.3515052222294758,2218
3,5,5,"FOMC,SNTA,ONSN",0.28265515987844975,0.04014358334823287,0.265751242702886,-0.3204548489858112,2218
3,5,5,"OPEX,QEND,SNTA",0.10554378704021442,-0.002152531512796596,0.2290561032415871,-0.39341010401598,2218
3,5,5,"OPEX,QEND,ONSN",0.3130444557331712,0.049704299051470446,0.3005026187032154,-0.39431129228071793,2218
3,5,5,"OPEX,SNTA,ONSN",0.3576191355706181,0.06320841640638442,0.2904940810203881,-0.3920927294616088,2218
3,5,5,"QEND,SNTA,ONSN",0.42651628265633973,0.07816182256564974,0.25105787814994107,-0.32720294952439266,2218
3,5,5,"TOM,FOMC,OPEX,QEND,SNTA,ONSN",0.13719800328745,-0.011851385358926714,0.3406820738057176,-0.5092061163414039,2218
3,10,3,TOM,0.2182940064412083,0.023859728746768782,0.2176555734637389,-0.4156647115171651,2218
3,10,3,FOMC,-0.21500699896389547,-0.05050500598737129,0.17144783802718092,-0.39701313012401196,2218
3,10,3,OPEX,0.19237587387804692,0.018140514190180035,0.22334146349355277,-0.45824416038410243,2218
3,10,3,QEND,0.33318408379087183,0.027008544872036744,0.09301782634695026,-0.15501131372620702,2218
3,10,3,SNTA,0.20642888873483137,0.010983482427155966,0.06238127765464171,-0.17245806793739005,2218
3,10,3,ONSN,0.4281875571074629,0.08250811215499776,0.27321015768672596,-0.48112693203074763,2218
3,10,3,"TOM,FOMC",-0.040727872472019894,-0.04334040696040464,0.2584318306496876,-0.5710934730570394,2218
3,10,3,"TOM,OPEX",0.3053653511332969,0.04739075050704922,0.311803579111083,-0.6221078602879756,2218
3,10,3,"TOM,QEND",0.18757600461818333,0.01687628834882826,0.22203034783280787,-0.4121540605627261,2218
3,10,3,"TOM,SNTA",0.2427997188535334,0.029399504313148972,0.22041294016277005,-0.4156647115171651,2218
3,10,3,"TOM,ONSN",0.3203880768344741,0.05219124901958461,0.30468338400946576,-0.5083380036750746,2218
3,10,3,"FOMC,OPEX",0.089167825727534,-0.011542243840299227,0.26384415438050035,-0.5070893332154205,2218
3,10,3,"FOMC,QEND",0.0175642667924518,-0.015305223765870624,0.19259795781234543,-0.386570782475837,2218
3,10,3,"FOMC,SNTA",-0.1654645831552878,-0.04577275926283797,0.18172194417856383,-0.3771729975230278,2218
3,10,3,"FOMC,ONSN",0.21870462761703466,0.020399676072604178,0.2988317651329236,-0.5389366106730243,2218
3,10,3,"OPEX,QEND",0.30461798217699326,0.04536184915287911,0.24192289207102607,-0.49218999362978666,2218
3,10,3,"OPEX,SNTA",0.22034764348685013,0.02445316984179402,0.23132242492160848,-0.5138728138170499,2218
3,10,3,"OPEX,ONSN",0.4485387889572398,0.09610640940407911,0.3189294474425048,-0.6543661541723643,2218
3,10,3,"QEND,SNTA",0.3728852624071383,0.03152061370523995,0.09549362434574503,-0.14649841601626368,2218
3,10,3,"QEND,ONSN",0.41595777222193137,0.07989302430914758,0.27993738060284856,-0.4811269320307482,2218
3,10,3,"SNTA,ONSN",0.4281875571074629,0.08250811215499776,0.27321015768672596,-0.48112693203074763,2218
3,10,3,"TOM,FOMC,OPEX",0.1721323574860889,0.0023544452773878177,0.3270840505118858,-0.6622509969730073,2218
3,10,3,"TOM,FOMC,QEND",-0.03138648810726405,-0.04158611748260299,0.2604298830199985,-0.5710934730570397,2218
3,10,3,"TOM,FOMC,SNTA",-0.03129624866098775,-0.041520174568683954,0.2602665160248991,-0.5710934730570396,2218
3,10,3,"TOM,FOMC,ONSN",0.11739944136002856,-0.014564990975602043,0.32286420887029676,-0.5553856304186902,2218
3,10,3,"TOM,OPEX,QEND",0.2873537508030831,0.04142461368179129,0.3148900136620105,-0.618863213243661,2218
3,10,3,"TOM,OPEX,SNTA",0.3153423285187743,0.05065356807041188,0.313329090758989,-0.633289711095942,2218
3,10,3,"TOM,OPEX,ONSN",0.3690020487837572,0.06977702144579645,0.3462694402774111,-0.6933278625718369,2218
3,10,3,"TOM,QEND,SNTA",0.21823880529053408,0.02381964799751657,0.22294137952355988,-0.41215406056272685,2218
3,10,3,"TOM,QEND,ONSN",0.29475746232438094,0.043975189167955175,0.30640210559875714,-0.5083380036750746,2218
3,10,3,"TOM,SNTA,ONSN",0.3203880768344741,0.05219124901958461,0.30468338400946576,-0.5083380036750746,2218
3,10,3,"FOMC,OPEX,QEND",0.2320980328948185,0.02587642507187038,0.27802551772766226,-0.4957587926876377,2218
3,10,3,"FOMC,OPEX,SNTA",0.11651183910440227,-0.005413626666306959,0.27063560084344884,-0.5357680381795868,2218
3,10,3,"FOMC,OPEX,ONSN",0.3455177865082881,0.0608412447947797,0.335493350498344,-0.6383704455915622,2218
3,10,3,"FOMC,QEND,SNTA",0.019127416334795,-0.015098611943757834,0.1931245100796328,-0.386570782475837,2218
3,10,3,"FOMC,QEND,ONSN",0.25880903614142753,0.032495169786442846,0.3035162794342224,-0.543222593200951,2218
3,10,3,"FOMC,SNTA,ONSN",0.21870462761703466,0.020399676072604178,0.2988317651329236,-0.5389366106730243,2218
3,10,3,"OPEX,QEND,SNTA",0.3084975626043449,0.046372622555441945,0.24234432428689096,-0.49269869423219925,2218
3,10,3,"OPEX,QEND,ONSN",0.44214696082043675,0.09461828860662336,0.3247100960294646,-0.6390149067486872,2218
3,10,3,"OPEX,SNTA,ONSN",0.4485387889572398,0.09610640940407911,0.3189294474425048,-0.6543661541723643,2218
3,10,3,"QEND,SNTA,ONSN",0.41595777222193137,0.07989302430914758,0.27993738060284856,-0.4811269320307482,2218
3,10,3,"TOM,FOMC,OPEX,QEND,SNTA,ONSN",0.2672127537215911,0.03160858680752621,0.357385574815772,-0.6673616865323589,2218
3,10,4,TOM,0.3426736345716894,0.0509242907310028,0.20975208602253398,-0.3577354085583163,2218
3,10,4,FOMC,-0.10381736533041813,-0.028811132655330862,0.15871853246633272,-0.3520630845153725,2218
3,10,4,OPEX,0.26861933609253663,0.034910047827372725,0.20925973249947719,-0.4327232493754618,2218
3,10,4,QEND,0.2314155531288204,0.016948692699666257,0.09022329557740359,-0.18235471060454844,2218
3,10,4,SNTA,0.2430843071524876,0.013030670665864719,0.060860730345939,-0.1671320115160405,2218
3,10,4,ONSN,0.4593215368305042,0.08874579525698056,0.2587993026727439,-0.40764774439335594,2218
3,10,4,"TOM,FOMC",0.13862941888096877,0.003925276866546534,0.2430831743219059,-0.4774676364676581,2218
3,10,4,"TOM,OPEX",0.44787417882060615,0.09261109632616216,0.29622566245096904,-0.5008262852466305,2218
3,10,4,"TOM,QEND",0.300330766482905,0.04192429463303071,0.2130665096998229,-0.35749388761889844,2218
3,10,4,"TOM,SNTA",0.36836989975799433,0.056952709343744745,0.2118629383126002,-0.35773540855831587,2218
3,10,4,"TOM,ONSN",0.444995945041582,0.0904943986273925,0.2894008119278701,-0.4297865839707896,2218
3,10,4,"FOMC,OPEX",0.19257849827725793,0.017080073355820957,0.24602240958628185,-0.3936005582462473,2218
3,10,4,"FOMC,QEND",0.07595641543593053,-0.0027053397217334796,0.18031808258708673,-0.37665723324249234,2218
3,10,4,"FOMC,SNTA",-0.04835713873643022,-0.022435157940638217,0.16937117012589337,-0.3520630845153725,2218
3,10,4,"FOMC,ONSN",0.27402762432542216,0.03784282389518623,0.27983771034087895,-0.4767770694464797,2218
3,10,4,"OPEX,QEND",0.336996266185532,0.05213297055464183,0.22786278300117718,-0.38954835021497447,2218
3,10,4,"OPEX,SNTA",0.3021101109733697,0.042946776565244704,0.21744261235714554,-0.42168659642172734,2218
3,10,4,"OPEX,ONSN",0.48551430945018614,0.10559567088622623,0.3005823843072325,-0.5050003170381188,2218
3,10,4,"QEND,SNTA",0.2870716803383096,0.022426308187265098,0.09200571015092507,-0.172620776171866,2218
3,10,4,"QEND,ONSN",0.4421731346332065,0.0852122825153454,0.26546617517147264,-0.4081774314513936,2218
3,10,4,"SNTA,ONSN",0.4593215368305042,0.08874579525698056,0.2587993026727439,-0.40764774439335594,2218
3,10,4,"TOM,FOMC,OPEX",0.3378495745826857,0.05795224930293319,0.3072483315483848,-0.5528424393171543,2218
3,10,4,"TOM,FOMC,QEND",0.1431815012366879,0.004896465641276437,0.24445008931528775,-0.4774676364676578,2218
3,10,4,"TOM,FOMC,SNTA",0.14650184159742616,0.005707711038922536,0.2444960652491852,-0.4774676364676579,2218
3,10,4,"TOM,FOMC,ONSN",0.25198041824536466,0.030591467506956516,0.3032212244050964,-0.46441358375331077,2218
3,10,4,"TOM,OPEX,QEND",0.4213326065911187,0.08435923744899365,0.2985961320647029,-0.5006385730387236,2218
3,10,4,"TOM,OPEX,SNTA",0.45727121977334917,0.09585643462630755,0.29738463891554984,-0.50082628524663,2218
3,10,4,"TOM,OPEX,ONSN",0.4882997088748831,0.1117786932657816,0.3273065612485741,-0.4881904137481722,2218
3,10,4,"TOM,QEND,SNTA",0.3329103546840012,0.04926782264702956,0.21375214642793394,-0.357493887618898,2218
3,10,4,"TOM,QEND,ONSN",0.41418247717095824,0.08097954978563582,0.2907184813040739,-0.4297865839707894,2218
3,10,4,"TOM,SNTA,ONSN",0.444995945041582,0.0904943986273925,0.2894008119278701,-0.4297865839707896,2218
3,10,4,"FOMC,OPEX,QEND",0.3005915874028289,0.045189194423643775,0.2604570043842102,-0.3767553276748271,2218
3,10,4,"FOMC,OPEX,SNTA",0.22472108059730303,0.02497834110519248,0.25302044367263654,-0.38180275376614703,2218
3,10,4,"FOMC,OPEX,ONSN",0.406867777690772,0.08115706261021782,0.3138789419448523,-0.5126566845818241,2218
3,10,4,"FOMC,QEND,SNTA",0.0805876770341524,-0.0019045840147056126,0.18064564407545824,-0.37665723324249234,2218
3,10,4,"FOMC,QEND,ONSN",0.30852376803898324,0.0480386957130754,0.28464173762798356,-0.4834545447952222,2218
3,10,4,"FOMC,SNTA,ONSN",0.27402762432542216,0.03784282389518623,0.27983771034087895,-0.4767770694464797,2218
3,10,4,"OPEX,QEND,SNTA",0.34388049585723296,0.05381576326314419,0.22811911911533952,-0.3812145163863625,2218
3,10,4,"OPEX,QEND,ONSN",0.4752307303915018,0.10325946526038221,0.30634198405428525,-0.4814986285382653,2218
3,10,4,"OPEX,SNTA,ONSN",0.48551430945018614,0.10559567088622623,0.3005823843072325,-0.5050003170381188,2218
3,10,4,"QEND,SNTA,ONSN",0.4421731346332065,0.0852122825153454,0.26546617517147264,-0.4081774314513936,2218
3,10,4,"TOM,FOMC,OPEX,QEND,SNTA,ONSN",0.39747721789026813,0.07972658644639763,0.33498847263449566,-0.4666818144267646,2218
3,10,5,TOM,0.2437477226884814,0.029197525668462232,0.20386003647374576,-0.3489003055320332,2218
3,10,5,FOMC,-0.11657270860854868,-0.029334164808297425,0.1532915184377479,-0.34184197070449196,2218
3,10,5,OPEX,0.16060316359863536,0.011937801559833483,0.20495743888871892,-0.41841021045654836,2218
3,10,5,QEND,0.22839120236385582,0.016232860350432254,0.08714607796505042,-0.1935597902345959,2218
3,10,5,SNTA,0.28274146891100177,0.014870026786272694,0.05818249514118901,-0.15192009273828355,2218
3,10,5,ONSN,0.43801582910766207,0.08114870080784753,0.2504509623903069,-0.38089709935815996,2218
3,10,5,"TOM,FOMC",0.035078222136869286,-0.019639990480196046,0.23648026572349193,-0.4773127298067612,2218
3,10,5,"TOM,OPEX",0.30101938630649566,0.046081674016101415,0.28904966429637824,-0.5185344101692944,2218
3,10,5,"TOM,QEND",0.21442116937242114,0.023078971916382862,0.20682614816473371,-0.35112456881490217,2218
3,10,5,"TOM,SNTA",0.29285569933830186,0.03972327965392597,0.2057326492137564,-0.3489003055320332,2218
3,10,5,"TOM,ONSN",0.37567209746533253,0.0681880270745796,0.28209638347034255,-0.4258508727463105,2218
3,10,5,"FOMC,OPEX",0.10233597074179329,-0.004414869076068695,0.2398440095712165,-0.4083191864243003,2218
3,10,5,"FOMC,QEND",0.07064674955358301,-0.0030147881907279794,0.1742803282273922,-0.3687683276427708,2218
3,10,5,"FOMC,SNTA",-0.045059446341405185,-0.020650933767182966,0.16341220772534013,-0.34184197070449196,2218
3,10,5,"FOMC,ONSN",0.24918149093644035,0.030943009284857048,0.2707078332319849,-0.4475808641393766,2218
3,10,5,"OPEX,QEND",0.23612173100521386,0.028122951725026768,0.22271140704641357,-0.4022417743940454,2218
3,10,5,"OPEX,SNTA",0.20806492112606773,0.021823814907761863,0.21263166813388484,-0.4136395739919182,2218
3,10,5,"OPEX,ONSN",0.44074094909400485,0.08941724945979201,0.29152139260783483,-0.5128507622193083,2218
3,10,5,"QEND,SNTA",0.30364591165603366,0.0232906360983689,0.08882301045121427,-0.1926784826130543,2218
3,10,5,"QEND,ONSN",0.41216410184448554,0.07531313051866961,0.25722946396077934,-0.39198703009803415,2218
3,10,5,"SNTA,ONSN",0.43801582910766207,0.08114870080784753,0.2504509623903069,-0.38089709935815996,2218
3,10,5,"TOM,FOMC,OPEX",0.1892377123807182,0.011623283657874461,0.29990823672127814,-0.5673457243490505,2218
3,10,5,"TOM,FOMC,QEND",0.05506993857342371,-0.015209021281506807,0.23767738315054232,-0.47731272980676087,2218
3,10,5,"TOM,FOMC,SNTA",0.06465447026176102,-0.012973196913569573,0.2377358432237623,-0.47731272980676076,2218
3,10,5,"TOM,FOMC,ONSN",0.18296710202722058,0.01017446937416211,0.29576384212371504,-0.45495002700844356,2218
3,10,5,"TOM,OPEX,QEND",0.28407410244997483,0.040946135399084316,0.2911645333357332,-0.5201791755447411,2218
3,10,5,"TOM,OPEX,SNTA",0.3271659828155889,0.05405526965451979,0.2900758927343072,-0.518534410169294,2218
3,10,5,"TOM,OPEX,ONSN",0.40332700703315855,0.08061780532117924,0.3191293898487239,-0.5250930285539873,2218
3,10,5,"TOM,QEND,SNTA",0.25037500191288947,0.030745029784106315,0.20748696011253973,-0.35112456881490184,2218
3,10,5,"TOM,QEND,ONSN",0.3434907086393813,0.05860440029000791,0.28331612311547877,-0.4258508727463113,2218
3,10,5,"TOM,SNTA,ONSN",0.37567209746533253,0.0681880270745796,0.28209638347034255,-0.4258508727463105,2218
3,10,5,"FOMC,OPEX,QEND",0.21852359179936523,0.023320531015285972,0.2537655402322512,-0.3982435686858412,2218
3,10,5,"FOMC,OPEX,SNTA",0.14555131911692473,0.005311388682206042,0.24643574468630344,-0.42440167319521893,2218
3,10,5,"FOMC,OPEX,ONSN",0.35474198415968433,0.06317762552499939,0.3041772855186153,-0.5112806221711759,2218
3,10,5,"FOMC,QEND,SNTA",0.08712791903775201,-0.00017592810649280644,0.1746146194416306,-0.3687683276427708,2218
3,10,5,"FOMC,QEND,ONSN",0.2775673813473981,0.038915107578435526,0.2757212057938801,-0.46013658215825637,2218
3,10,5,"FOMC,SNTA,ONSN",0.24918149093644035,0.030943009284857048,0.2707078332319849,-0.4475808641393766,2218
3,10,5,"OPEX,QEND,SNTA",0.2508987591850081,0.031519250964445966,0.2229701586961188,-0.39427939958829317,2218
3,10,5,"OPEX,QEND,ONSN",0.4236721046211445,0.08481706687273105,0.29736743102444185,-0.48669642178761585,2218
3,10,5,"OPEX,SNTA,ONSN",0.44074094909400485,0.08941724945979201,0.29152139260783483,-0.5128507622193083,2218
3,10,5,"QEND,SNTA,ONSN",0.41216410184448554,0.07531313051866961,0.25722946396077934,-0.39198703009803415,2218
3,10,5,"TOM,FOMC,OPEX,QEND,SNTA,ONSN",0.30605167662963684,0.04741632074105229,0.3267837001392934,-0.5069463188923269,2218
5,3,3,TOM,-0.23619981058511524,-0.10022745586586024,0.2796979773014937,-0.789764149932014,2218
5,3,3,FOMC,-0.3713781578711287,-0.09123587921753873,0.20186300083320624,-0.6312834378750898,2218
5,3,3,OPEX,0.16096893859664047,0.005940034647791137,0.27453820810556473,-0.5068895710262578,2218
5,3,3,QEND,-0.1282347666662879,-0.026241711529924272,0.1356615439925704,-0.42704867366724486,2218
5,3,3,SNTA,0.2084947120908706,0.01201016687204648,0.06853490796567237,-0.18559066423643222,2218
5,3,3,ONSN,-0.054852938571205406,-0.058118172738251705,0.2937274897316097,-0.7017525536982281,2218
5,3,3,"TOM,FOMC",-0.28727162808292334,-0.13269972445530176,0.31777299870261483,-0.846566685494481,2218
5,3,3,"TOM,OPEX",0.03930944935050509,-0.058847627015485626,0.3870655758155603,-0.7176844065220755,2218
5,3,3,"TOM,QEND",-0.33975922842332457,-0.12877646665634823,0.28492047835233586,-0.8416731309344694,2218
5,3,3,"TOM,SNTA",-0.19856682460580116,-0.0919180859621993,0.2824816826715919,-0.7994527988181628,2218
5,3,3,"TOM,ONSN",0.02137935924197177,-0.050702616122717314,0.3429354859210411,-0.7334584509105242,2218
5,3,3,"FOMC,OPEX",0.05839532211826409,-0.03138023521772426,0.3147013145295468,-0.5221172357455077,2218
5,3,3,"FOMC,QEND",-0.22480087024854037,-0.07864554098356158,0.23756773564671568,-0.6589505163862976,2218
5,3,3,"FOMC,SNTA",-0.3127827626208216,-0.08516822367853716,0.21182260020697125,-0.6238999202297648,2218
5,3,3,"FOMC,ONSN",-0.29201494776901804,-0.1367015193747848,0.32250201280145063,-0.7957282049418997,2218
5,3,3,"OPEX,QEND",0.17907716449307004,0.007644909208563533,0.3044118076011438,-0.4858838396661379,2218
5,3,3,"OPEX,SNTA",0.17762868141511476,0.009856819818156781,0.2813787636520554,-0.4931964814110179,2218
5,3,3,"OPEX,ONSN",-0.21347638436215902,-0.1349461114237308,0.3636823169999753,-0.7917705137238862,2218
5,3,3,"QEND,SNTA",-0.055505883877211754,-0.017521500029422432,0.1405877279452579,-0.42941244588056615,2218
5,3,3,"QEND,ONSN",-0.08194776509705909,-0.07221904274527058,0.3122806282642301,-0.7851696580790397,2218
5,3,3,"SNTA,ONSN",-0.054852938571205406,-0.058118172738251705,0.2937274897316097,-0.7017525536982281,2218
5,3,3,"TOM,FOMC,OPEX",0.06078745197667757,-0.053336395051733265,0.39456369452391316,-0.7096118747680292,2218
5,3,3,"TOM,FOMC,QEND",-0.34093094732331164,-0.14870613372544272,0.32013896753304155,-0.8735600514105065,2218
5,3,3,"TOM,FOMC,SNTA",-0.26605207442011364,-0.12762770902190768,0.319337075725126,-0.8431884939225274,2218
5,3,3,"TOM,FOMC,ONSN",-0.13968544264487265,-0.11018187925837297,0.36185070374042355,-0.797333015840745,2218
5,3,3,"TOM,OPEX,QEND",0.008905051524296296,-0.07080984481930075,0.3897444988827069,-0.7620650102436604,2218
5,3,3,"TOM,OPEX,SNTA",0.045062474687292825,-0.0570334273471117,0.3879461751499036,-0.7318516232387062,2218
5,3,3,"TOM,OPEX,ONSN",-0.05290141009199271,-0.09806656804099378,0.40216141829443275,-0.7502822559525915,2218
5,3,3,"TOM,QEND,SNTA",-0.31011247496544725,-0.12237272894478335,0.28680797090315224,-0.8311316824009043,2218
5,3,3,"TOM,QEND,ONSN",-0.05260742779988713,-0.07558904257470378,0.3459031310505599,-0.7893944622288712,2218
5,3,3,"TOM,SNTA,ONSN",0.02137935924197177,-0.050702616122717314,0.3429354859210411,-0.7334584509105242,2218
5,3,3,"FOMC,OPEX,QEND",0.1331928922645892,-0.012833073374962978,0.3385132410073174,-0.5168258747037688,2218
5,3,3,"FOMC,OPEX,SNTA",0.0753563859110407,-0.027608762366710282,0.3206881426648521,-0.5221172357455078,2218
5,3,3,"FOMC,OPEX,ONSN",-0.21871960925892353,-0.1420173712785846,0.3743738020675128,-0.8062831078068875,2218
5,3,3,"FOMC,QEND,SNTA",-0.20058861067949713,-0.07400693730680508,0.23923992429250374,-0.6435377208914218,2218
5,3,3,"FOMC,QEND,ONSN",-0.2148087607476633,-0.1214457065184289,0.3361551546478451,-0.7905174428554402,2218
5,3,3,"FOMC,SNTA,ONSN",-0.29201494776901804,-0.1367015193747848,0.32250201280145063,-0.7957282049418997,2218
5,3,3,"OPEX,QEND,SNTA",0.1840478322070831,0.009077069956528572,0.3052055152984691,-0.4858838396661379,2218
5,3,3,"OPEX,QEND,ONSN",-0.17943017946022735,-0.13100786571575385,0.37798085759626526,-0.8186503514484667,2218
5,3,3,"OPEX,SNTA,ONSN",-0.21347638436215902,-0.1349461114237308,0.3636823169999753,-0.7917705137238862,2218
5,3,3,"QEND,SNTA,ONSN",-0.08194776509705909,-0.07221904274527058,0.3122806282642301,-0.7851696580790397,2218
5,3,3,"TOM,FOMC,OPEX,QEND,SNTA,ONSN",-0.08464298457616405,-0.11197999244018697,0.4078147287225993,-0.7749926103409606,2218
5,3,4,TOM,-0.07164067104782486,-0.05012221965057151,0.2557397941834651,-0.6804185965249371,2218
5,3,4,FOMC,-0.4795657817145716,-0.10579682667230761,0.19328730201831545,-0.67898558994068,2218
5,3,4,OPEX,0.17321924676437497,0.01016370011171075,0.2653484284623824,-0.48742479475823797,2218
5,3,4,QEND,-0.08680040240597472,-0.017581238314438474,0.12064457353453918,-0.418892858448507,2218
5,3,4,SNTA,0.22020782661762056,0.012503844193018754,0.06646662189377552,-0.18989098126018467,2218
5,3,4,ONSN,0.1297272618186228,-0.002732111113270208,0.27511393128406153,-0.5792334034784602,2218
5,3,4,"TOM,FOMC",-0.24937717667679796,-0.11123132900930954,0.29534515455564125,-0.791634251352537,2218
5,3,4,"TOM,OPEX",0.1524851746402337,-0.011904049610394152,0.3649826463268834,-0.6518945173170692,2218
5,3,4,"TOM,QEND",-0.186709934394723,-0.07978732160002355,0.2608626416334088,-0.7490422308446654,2218
5,3,4,"TOM,SNTA",-0.029488521817182083,-0.04054389216967502,0.25834555490785266,-0.696375162356792,2218
5,3,4,"TOM,ONSN",0.1461963165062301,-0.004656251910551634,0.31826659957658265,-0.6646658341702156,2218
5,3,4,"FOMC,OPEX",0.053584617826626615,-0.02991883367526027,0.30243577902631125,-0.5015965585428066,2218
5,3,4,"FOMC,QEND",-0.31421037042172617,-0.09087120510238178,0.22286453711820675,-0.673239787255276,2218
5,3,4,"FOMC,SNTA",-0.41269547865644074,-0.09968738076745809,0.20330216544616123,-0.6591588890413049,2218
5,3,4,"FOMC,ONSN",-0.22399182838298287,-0.10893361549464076,0.30438778057124494,-0.7142294837047429,2218
5,3,4,"OPEX,QEND",0.2262565838190212,0.023238319565566767,0.2895064951785095,-0.39220198688127184,2218
5,3,4,"OPEX,SNTA",0.19218851611960383,0.01472991847184213,0.272171094342921,-0.4732305435175812,2218
5,3,4,"OPEX,ONSN",-0.044450454467038686,-0.07316519327388382,0.3449177842679186,-0.6151034991442618,2218
5,3,4,"QEND,SNTA",0.0034750570747010393,-0.007379595246334358,0.12535145523662763,-0.4060846730149341,2218
5,3,4,"QEND,ONSN",0.08973270101698581,-0.01610916668987261,0.28821894510893575,-0.6455890956401226,2218
5,3,4,"SNTA,ONSN",0.1297272618186228,-0.002732111113270208,0.27511393128406153,-0.5792334034784602,2218
5,3,4,"TOM,FOMC,OPEX",0.12771936802356365,-0.022638695668055542,0.3727235814520485,-0.6595347546157155,2218
5,3,4,"TOM,FOMC,QEND",-0.30384236051208036,-0.12648661771311864,0.2973718385092146,-0.8253397952887596,2218
5,3,4,"TOM,FOMC,SNTA",-0.22554159061435872,-0.10566666090823729,0.29687822087597615,-0.7851017134578397,2218
5,3,4,"TOM,FOMC,ONSN",-0.1153936104487509,-0.09272233193325463,0.33888064123577744,-0.7196304625613066,2218
5,3,4,"TOM,OPEX,QEND",0.12396039691459745,-0.02269423187644104,0.36732381578281526,-0.6518945173170694,2218
5,3,4,"TOM,OPEX,SNTA",0.16048639961116332,-0.009183417718964915,0.36581319626710995,-0.6518945173170692,2218
5,3,4,"TOM,OPEX,ONSN",0.058357273664895806,-0.04937243142204839,0.3784447547551115,-0.6595347546157159,2218
5,3,4,"TOM,QEND,SNTA",-0.14723327753432278,-0.07094073038727178,0.26265105388911136,-0.7348354843094163,2218
5,3,4,"TOM,QEND,ONSN",0.07555553401325449,-0.02745457938297413,0.3210612210487093,-0.6646658341702155,2218
5,3,4,"TOM,SNTA,ONSN",0.1461963165062301,-0.004656251910551634,0.31826659957658265,-0.6646658341702156,2218
5,3,4,"FOMC,OPEX,QEND",0.13839167935150878,-0.008044647539675931,0.32189151922147247,-0.503572765283653,2218
5,3,4,"FOMC,OPEX,SNTA",0.0731114417368699,-0.02553379941596179,0.3084415919663226,-0.5015965585428059,2218
5,3,4,"FOMC,OPEX,ONSN",-0.08488655043174086,-0.08993658915162706,0.35479055079821775,-0.6559243127587029,2218
5,3,4,"FOMC,QEND,SNTA",-0.28347799942032875,-0.08537586497417837,0.22449434036819693,-0.6554398317408281,2218
5,3,4,"FOMC,QEND,ONSN",-0.17252700418719275,-0.09879832391740373,0.31349459695299725,-0.7094420229149515,2218
5,3,4,"FOMC,SNTA,ONSN",-0.22399182838298287,-0.10893361549464076,0.30438778057124494,-0.7142294837047429,2218
5,3,4,"OPEX,QEND,SNTA",0.23612440664899323,0.026126904318324096,0.2902435166009955,-0.39220198688127184,2218
5,3,4,"OPEX,QEND,ONSN",-0.015198215826005359,-0.06703266632448157,0.3545504902098975,-0.66871656281135,2218
5,3,4,"OPEX,SNTA,ONSN",-0.044450454467038686,-0.07316519327388382,0.3449177842679186,-0.6151034991442618,2218
5,3,4,"QEND,SNTA,ONSN",0.08973270101698581,-0.01610916668987261,0.28821894510893575,-0.6455890956401226,2218
5,3,4,"TOM,FOMC,OPEX,QEND,SNTA,ONSN",-0.0019648716961486058,-0.07285271311948849,0.38408830182607023,-0.6595347546157159,2218
5,3,5,TOM,0.11788243934516231,-0.0009008379965177449,0.24087309518122552,-0.547271129760121,2218
5,3,5,FOMC,-0.3834332945946682,-0.0832617806862801,0.1823936205535886,-0.5980989434858976,2218
5,3,5,OPEX,0.16756047499592386,0.009318692218420965,0.2576425945061883,-0.5300675156234189,2218
5,3,5,QEND,0.09782200536799761,0.004703166666913283,0.11311414280509562,-0.3620067656936271,2218
5,3,5,SNTA,0.22361165180557172,0.012094323137568752,0.06247015480796141,-0.1801814808498695,2218
5,3,5,ONSN,0.31500411240318543,0.048667466745548005,0.25783166483171,-0.49453976965124835,2218
5,3,5,"TOM,FOMC",-0.11021911227890036,-0.06865931175797246,0.2813910076253685,-0.704830933889466,2218
5,3,5,"TOM,OPEX",0.2928137031603934,0.041114604142252764,0.3493121446018713,-0.5629175568076366,2218
5,3,5,"TOM,QEND",0.01212985978351813,-0.027109618932836366,0.24564264447937387,-0.631173023273963,2218
5,3,5,"TOM,SNTA",0.15296174156439318,0.007333949332419598,0.24354107859494836,-0.5746656088921817,2218
