Date,XSMOM,RPAR,TREND_EQ,TREND_BD,TREND_GD,TSMOM
2014-04-25,-0.02924231899259204,-0.00041124398943604654,-0.01663284946740318,0.0026104070965442617,0.0,-0.02725550359381012
2014-04-28,-0.0015136892899671062,-0.00516887991461388,0.0036311549253168532,-0.010525482642053796,0.0,-0.0008779144403069669
2014-04-29,0.007753601834363442,0.0022815548052351866,0.007633970632753164,-0.003099764675444005,0.0,0.009122854931324482
2014-04-30,0.005644501050880202,0.003562985460697548,0.003154006023534287,0.009072524690672795,0.0,0.004320226168305006
2014-05-01,-0.00018138703381619502,0.006064028583776424,0.003311727754020571,0.024850277550603744,0.0,0.0066320092546199244
2014-05-02,0.00020608980052984666,0.01348403470842433,-0.0019589764899027224,0.01925874299188429,0.0,0.005987099251618386
2014-05-05,0.0038612478071125486,0.0022500493115601553,0.005612265344400382,-0.015873199046295222,0.0,-0.005063718874255803
2014-05-06,-0.010331878293798592,-0.005072673265728733,-0.015450686890825413,0.010990671649651859,0.0,-0.0077310183388414715
2014-05-07,-0.0014662353744758232,-0.00907918757404213,-0.0037018383591302054,-0.01067842602617398,0.0,0.004566656456622546
2014-05-08,0.003532768765172175,-0.004614320954326695,-0.001449980866428767,-0.009279551799200255,0.0,2.8328232227825854e-05
2014-05-09,0.0007339695883121335,-0.0020533228154039247,0.004993054405434424,-0.008481081545156225,0.0,-0.0016426087343782052
2014-05-12,0.022401076863258866,0.009067017515376655,0.021146613872789773,-0.009995137282062227,0.0,0.010528814688426607
2014-05-13,-0.0043619008357435925,0.0072697492957467654,0.0008897782269954386,0.020119661887957458,0.0,0.004615475060463945
2014-05-14,-0.008606935445018523,0.013587907649308456,-0.0062384766150722255,0.027096894374006274,0.0,-0.00234062688310498
2014-05-15,-0.012393478092152506,-0.006533437366526296,-0.009705267459170034,0.01893680463903039,-0.016112815565427686,-0.010959431324715089
2014-05-16,0.01023580613433932,-0.0007766576145742106,0.007829268631904132,-0.006993376784238272,-0.0005654890587696343,0.009442086301841459
2014-05-19,0.011281002514868374,-0.0035660144964497166,0.00899854163229527,-0.01568888124660781,0.0,0.005689989637080045
2014-05-20,-0.0049525054437694485,-0.0037510683863952394,-0.004585116433219049,0.003655641225870861,0.0,-0.008158689806355568
2014-05-21,-0.0011732824430186301,0.0004137874416017337,0.011764550674092945,-0.01223774083126991,0.0,0.009416145264748453
2014-05-22,0.0020591804633675304,0.0029753028134971824,0.005132587181728809,-0.002696192879051178,0.0,0.0028121878118274866
2014-05-23,0.010758481550448088,0.006810897512155828,0.009208831522972269,0.010004127785468796,0.0,0.011838945578904926
2014-05-27,0.012510183848183514,-0.003919979119859324,0.015396133626543119,0.013489498668345326,0.0,0.012746343429708023
2014-05-28,-0.003422361789697132,0.006782185776738355,-0.0038314654501597364,0.025516794965507957,0.0,0.0021595696704592624
2014-05-29,0.002909405366379297,-0.0010818583034841454,0.008139491708266628,-0.009698669571296831,0.0,0.007761694118368778
2014-05-30,0.003421240398445367,-0.002731231919438508,-0.0003636134784959413,-0.0014943997581425535,0.0,-0.004647408962071533
2014-06-02,0.004916184002312236,-0.010396121070759391,-0.0010387491776788988,-0.015426535341627743,0.0,-0.0029293420388887674
2014-06-03,0.006505111462929676,-0.010564970460597458,-0.0006098246616647375,-0.026435806118850224,0.0,-0.0034475733525073313
2014-06-04,0.003849435666978257,-0.00043784179090257267,0.004405546252569444,-0.0007261099720968936,0.0,-0.0005705234875673787
2014-06-05,0.014269458396490282,0.012552406203152277,0.010856357637464918,0.001485686882418096,0.0,0.017460886899146117
2014-06-06,0.0007371572558095147,0.004864628129418327,0.006701527285975986,0.00046142728075454275,0.0,0.012063433597563697
2014-06-09,-0.006552164601062614,-0.001111025366851789,-0.0007501293648515055,-0.0041895571416679725,0.0,0.009035493522957048
2014-06-10,-0.0022766749381301324,0.0013976010040840624,0.0024034355894619456,-0.007364120499187529,0.0,0.0034013078403439478
2014-06-11,0.0013685291866588304,-0.0014003825482017188,-0.0006730338635751203,0.0031760210961687316,0.0,-0.004856760144108249
2014-06-12,-0.0038855355603956885,0.007589415290210858,-0.011484448844140778,0.014801675378298362,0.0,-0.0021662965015764577
2014-06-13,0.0077910231917586725,0.006093200894339242,0.0030423974930242083,0.003561914257670617,0.0,0.006949877533037184
2014-06-16,0.001037769202624396,-0.00031601214258699685,0.0016530369421061317,0.005762714142720518,0.0,0.00019083929875140615
2014-06-17,0.006678692945766184,-0.005682725951893495,0.0006359348925725842,-0.017776528666738758,0.0,0.0021847081857274088
2014-06-18,0.002149759843904228,0.01651067830120525,0.008339400927136687,0.017899328925821863,0.0,0.01531891228343612
2014-06-19,0.005758938518231229,0.017221704204753656,-0.0018332153201517398,-0.030406594293782684,0.0,-0.00962984280827776
2014-06-20,0.004449857121712876,0.007012367093145135,0.0017098951308059346,0.01669325115741173,0.0,0.0046013739386341875
2014-06-23,-0.005021110898363586,-0.0024904771512954975,0.0005275216329602447,-0.00710144625047353,0.0,-0.0030828825569058724
2014-06-24,-0.005504358487999138,0.005753736330052682,-0.0013844092565056267,0.023288911719300233,0.0,-0.002994098853467389
2014-06-25,0.0019313229648506812,0.00622573941442495,0.009155311189015867,0.004460012574670001,0.0,0.008325466749074464
2014-06-26,-0.004152824673825091,0.0018299349110462374,0.001360690198877132,0.009757840342261511,0.0,-9.582149865651773e-06
2014-06-27,0.006193488831994454,0.0006463189195066145,0.005103270935899243,-0.0030172001466542754,0.0,0.004834485174173861
2014-06-30,0.006316675731295074,0.009489507526078604,0.0039506563133903634,0.0060673559699212735,0.0,0.004127322016166888
2014-07-01,0.013283133180462219,-0.0032051995025607917,0.018107452643722582,-0.018999408584123086,0.0,0.011428564550049649
2014-07-02,8.037133831534161e-05,-0.008896879659228455,0.002254586627490724,-0.023020199362746623,0.0,-0.001854713250476155
2014-07-03,0.0014123682934399707,-0.002256352474842001,0.012664075462574123,-0.006892962087722278,0.0,0.006823338370546966
2014-07-07,-0.00412488422569606,0.002706962736574699,-0.006486371604421838,0.014233943134291964,0.0,-0.0018516062517856394
2014-07-08,-0.0012688250683821252,0.0036620015906680915,-0.024255217596925237,0.022404908149633244,1.6497726899867312e-05,-0.007073723802974458
2014-07-09,0.005598470291237762,0.009858829228355003,0.01819161196378607,0.001980208924705056,0.012733677635429874,0.006472811897151097
2014-07-10,-0.0005819693179847069,-0.0006727929582164122,-0.007896972294994416,0.00010896753045478896,0.011356672946617907,-0.004891074729628869
2014-07-11,0.0006918735277913807,0.008375375561636245,0.014498421483134264,0.012945019877385283,0.003609390596170492,0.0037603231300954035
2014-07-14,0.010583357312695699,-0.01503788089053425,0.015919093103743856,-0.009086947092870263,-0.047552469618279525,0.007252898551655435
2014-07-15,-0.0023670127965155097,-0.01020231485324488,-0.008912910144609721,-0.0037474889584203828,-0.02013843342452759,-0.004045965330196701
2014-07-16,0.014605406404798222,0.0111647463600674,0.00958423753978091,0.011343984129281419,0.006831925398026079,0.012026018413133567
2014-07-17,-0.03206485180080498,0.007987751912256157,-0.03399634284742182,0.026249382516357653,0.033958300855041715,-0.021339732433157916
2014-07-18,0.023239105481141227,0.00479922081200523,0.03880191030927375,-0.005975830020117931,-0.013305442491207884,0.017137451041494944
2014-07-21,-5.183553324557759e-05,0.00259190288857337,-0.0029364092660309283,0.009173571295261581,0.002592600656048791,0.001661451408920421
2014-07-22,0.009443659698145495,0.0036056490368794503,0.016174139446721445,0.0042161071867446364,-0.009806465437614612,0.01989212950122669
2014-07-23,-0.02088587073988259,0.0009188376971806076,0.01623452930158899,-0.0030571772641855566,-0.0010164985461614232,0.0006599788540243823
2014-07-24,-0.010966700199067725,-0.012719995907913317,-0.003040041999771086,-0.014175561077115253,-0.019758847221824725,-0.002136506875258794
2014-07-25,-0.030595364104397275,0.011691396482288568,-0.010669291497023774,0.022050387845496136,0.02194804761812718,-0.0031680398136001253
2014-07-28,0.006964673764702568,-0.0011353406484402055,0.0010560485013848136,-0.0021583244111268466,-0.0011947028203834831,0.007332295662275122
2014-07-29,-0.00675876984798843,-0.004860579384068967,-0.004344503836156623,0.006513172481932837,-0.008341428510754274,-0.005878169864414622
2014-07-30,0.008257730673554927,-0.013803483969870729,0.010329556763927956,-0.026830662958647007,-0.00546388589255075,-0.007624188677664209
2014-07-31,-0.039257412182060344,-0.032134689021345565,-0.05266622474061599,-0.004724445293635079,-0.020344351997387718,-0.036917664313131274
2014-08-01,0.002824000628971459,0.008306715384737661,-0.00945441804946494,0.013607400467185077,-0.0005781039534575485,0.0033068160408306325
2014-08-04,0.010429949412647892,0.0029233069156857218,0.015206003086230473,-0.005062657265977737,-0.0074339620728069555,0.013912498462881954
2014-08-05,-0.019575651161849866,-0.008090176919100838,-0.017315248961277757,0.005949894960282743,-0.0005808944135170564,-0.019555906878833313
2014-08-06,0.0020747862159818603,0.011284376925910826,-0.0012497714086587798,0.0010473831514524379,0.0,-0.0036685060748616765
2014-08-07,-0.012345724147049777,0.004149142670549894,-0.007144702130492474,0.016191829215819388,0.005584807280339148,-0.005125823699097646
2014-08-08,0.018004849382482816,0.011148781028444103,0.01611905986245737,-0.0029018755792031337,0.0001968919106930399,0.02011689090169054
2014-08-11,0.01587602072162606,0.0021173570317697833,0.013672538107315493,8.528567537748498e-05,-0.0033940914349589973,0.012564038371288916
2014-08-12,-0.0029431300040231607,-0.0077007626087141024,-0.0017563497099660956,-0.012946842338002924,-4.819147590114592e-06,-0.0050693250409778335
2014-08-13,0.02400039467563363,0.014702304017072714,0.02483980478515759,0.012530768064329791,0.003631595609637274,0.01921132247259367
2014-08-14,0.0012186529318160952,0.012037214101494068,0.011664426700355356,0.015643402945286915,0.0010045259261667369,0.005899986006819591
2014-08-15,0.009146683433908714,0.004712771063527937,0.010075082879825207,0.02115216599468217,-0.013650683778640505,0.01105583368592847
2014-08-18,0.014449271013367099,-0.002498573465170288,0.018113893852973382,-0.018921126870957847,-0.0005781454347592787,0.0088096027975079
2014-08-19,0.01165040967468681,0.0014044444692028325,0.012856820923160275,-0.0055662033592634285,0.0,0.007417060829131235
2014-08-20,0.005890342885971322,-0.0011833128827569447,-4.9193645528838205e-06,-0.003067636270045935,0.0,-0.0006312993254128939
2014-08-21,0.0006651895980512016,0.0002642631397296759,0.004298921236916345,0.010181215777305784,0.0,0.005757779444636341
2014-08-22,-0.0026618284407163273,0.005017192712427771,0.0030154209920494374,0.010454461017694941,0.0,0.0013571818568572256
2014-08-25,0.003948945634038274,0.005536709437494731,0.008672137359192578,0.0064421169998840145,0.0,0.010154082187755842
2014-08-26,0.006233006977322302,0.0018092425252176814,0.002658413689806698,-0.005923630457138742,0.0,0.0020844595190875432
2014-08-27,0.006733152875447563,0.007209548507334601,8.838140617404484e-05,0.016334563928976243,0.0,0.004601279796136839
2014-08-28,-0.0020698833953850604,0.0076247405907045665,-0.0031845528743269695,0.010210939991603956,0.0,-0.0022601554361244567
2014-08-29,0.001629004473856807,0.002586346492697148,0.00914057928564186,0.0018804915716572601,0.0,0.005181862458921832
2014-09-02,-0.0061370558687638835,-0.028579552973845967,0.0065482203743349,-0.035385377462230035,0.0,-0.009094353648221518
2014-09-03,0.01704773389448774,0.0071630013697138945,-0.01361799327042063,0.010418638357307452,0.0,0.00834836504650892
2014-09-04,-0.000352026902947471,-0.015910755793394155,-0.002498867474809005,-0.020445498348287173,0.0,-0.007224613039745878
2014-09-05,0.01760306284890282,0.006307721141546694,0.01196416585457232,-0.003341611526881724,0.0,0.011083659386497578
2014-09-08,-0.010285868147557423,-0.010023710984843795,0.0038822877805123873,-0.0006816987325433909,0.0,-0.0022850976306342673
2014-09-09,-0.021833627948756627,-0.0067189839781979345,-0.01912082938977181,-0.0008463006005057749,0.0,-0.01769926395515811
2014-09-10,-0.004232163969271515,-0.004675805131680931,0.018068790137040127,-0.010131297409814853,0.0,-0.001840411531638255
2014-09-11,-0.0046243014809877764,-0.006793101893200484,-0.0006094685379781558,-0.006026541188738591,0.0,-0.006486818207709145
2014-09-12,-0.023231062247861898,-0.021500079478920037,-0.01171963782191959,-0.017717615311808203,0.0,-0.019199492405215794
2014-09-15,-0.017762166011487345,0.001993546317031363,-0.022259484501242984,0.0024295892304143835,0.0,-0.012641053742611378
2014-09-16,0.029620937115949538,0.005637832055082833,0.0192944389564489,-0.0065372796069220656,0.0,0.015886654926122967
2014-09-17,-0.0014561088002931445,-0.010017792531603108,0.0033292136826813755,-0.005270003980659369,0.0,0.0017934018874612853
2014-09-18,-0.0005220064443138672,0.010084075161411608,0.014522397263709678,0.006023942492291153,0.0,0.014267921540267505
2014-09-19,-0.01629020863717147,0.004529153157061177,-0.0014909575021556066,0.023174468215901384,0.0,-0.0016971105752211894
2014-09-22,-0.031662554487996056,-0.007991228110118376,-0.018135261820589176,0.0017193485744265752,0.0,-0.018815432054886956
2014-09-23,-0.007154077736711212,0.0032214864138206427,-0.005700679621841568,0.011267114204368264,0.0,-0.0029850742177885727
2014-09-24,0.0294255061159339,0.0005808120210360043,0.020722654477624405,-0.008763585887844115,0.0,0.013375701065006518
2014-09-25,-0.03754518112866209,-0.00399451097103297,-0.03975668179743852,0.020092939638314173,0.0,-0.032191164183700556
2014-09-26,0.007608229805237528,0.004349425768931861,0.018321115067791847,-0.002289306041117398,0.0,0.014950383244668327
2014-09-29,-0.0344614317328088,0.004221087994663896,-0.001801601305881342,0.014053091026096465,0.0,0.004320997832305942
2014-09-30,-0.0012274042333829732,-0.012311573758381846,0.0019317557888351722,-0.00980887946734528,0.0,-0.008085882734380866
2014-10-01,-0.03030994716666093,0.00671278343415379,-0.025079791698902683,0.03471691301237595,0.0,-0.0013854169949074587
2014-10-02,0.002561328879572016,-0.007341415430483396,-0.00025774660446614673,-0.014615671864414603,0.0,-0.013021166074930934
2014-10-03,0.018422278428870904,-0.0017440926801522685,0.015328430876288369,0.0062496090281630445,0.0,0.011163461862944132
2014-10-06,0.02016014662522448,0.01012427468074334,-0.003465948925480907,0.000777314004247108,0.0,0.0014696543115073782
2014-10-07,-0.01199948358797279,-0.0007210125891553292,-0.021285671393119043,0.022635532239157558,0.0,-0.004232838910386781
2014-10-08,0.022857902055178205,0.0236101987706335,0.0284075687783197,0.0002148716147719047,0.0,0.016710685473682527
2014-10-09,-0.02214047073058838,-0.01953002782281512,-0.022897218368004946,-0.006641169488217795,0.0,-0.027563324416190575
2014-10-10,-0.026867135553558213,-0.0011945816966094011,-0.03199719533384478,0.015507912090685205,0.0,-0.0060913961718475195
2014-10-13,0.012328439698362108,-0.0006787858535212806,-0.01848430814842621,0.00991671633537636,0.0,0.015529672575036369
2014-10-14,0.004969595758196181,0.005627955410187619,0.0006934071718898042,0.009937024504330472,0.0,0.011694815946113754
2014-10-15,-0.01026717786182723,0.00406374406138659,-0.008362358418284152,0.012761907179897275,0.0,0.020343412424156184
2014-10-16,-0.009083398044355673,-0.003152328689420145,-0.006091336942874244,-0.009292752580136456,0.0,-0.015734951099837993
2014-10-17,0.01557541066253181,0.003363155617590172,0.015426664022988708,-0.008309721440200295,0.0,-0.006497094634406725
2014-10-20,0.010256728475114742,0.015690175606667866,0.016713215463340796,0.004528100940756719,0.0,0.00442170963977652
2014-10-21,0.019652330731326835,0.010113988053003042,0.02923712986435484,-0.012383169081437724,0.0,-0.011706131603349754
2014-10-22,-0.006167823807822778,-0.00975540782272172,-0.005366698796661934,0.000579821741738758,0.0,-0.004202729604490455
2014-10-23,0.013762722560191938,-0.00627340214241988,0.01505402745066707,-0.014004919661249693,0.0,-0.013715111626587067
2014-10-24,0.00702282599917847,0.004730511532257641,0.007421940918909676,0.0013541018482986825,0.0,0.003516072784100014
2014-10-27,-0.006051765310432872,-0.0010400242720610543,0.001240753409884835,0.0032552846895682907,0.0,0.000292522671280775
2014-10-28,0.027745248538905466,0.003538048171861083,0.015639555744115883,-0.009689120789757836,0.0,0.00016597358047378745
2014-10-29,-9.051599108095995e-05,-0.01262341629995615,-0.00415898246404344,0.0026277155742599977,0.0,-0.00030237009639223723
2014-10-30,0.0017123142757705758,-0.004557911204815023,0.002157675237886066,0.00157874065797878,0.0,0.006474435708735506
2014-10-31,0.016282305537846004,-0.01581952168397065,0.0143411433131125,-0.0044971790774707854,0.0,0.019543996223062757
2014-11-03,-0.003570179126683406,-0.0024618636635440013,0.0035366055119541344,0.0005575756346660464,0.0,0.0030569882472232354
2014-11-04,0.0010374192308596527,-0.0009627852550313323,-0.0036386277148565175,0.004619325189963937,0.0,-0.00015548507044192236
2014-11-05,-0.004949608561124631,-0.015279229798781185,-3.8579358384224726e-05,-0.001127292947573877,0.0,0.008859180719561103
2014-11-06,1.2217821499459834e-05,-0.002123434527147997,0.002954740861100019,-0.012048541552806578,0.0,-0.00335222991134862
2014-11-07,-0.0019928011173311593,0.0353938140205418,-0.0008632565020352223,0.02006471754125503,0.0,0.00552987334370771
2014-11-10,0.002975604783072457,-0.024151407531963827,0.003614934257566997,-0.016288832517112484,0.0,-0.001559318604442274
2014-11-11,0.004590121435222979,0.01453347375219071,0.0033664091478556963,0.0020399646603847968,0.0,0.0010942360222024447
2014-11-12,0.0011794498051091588,-0.006524042137702964,0.0019592740460608058,-0.0021832819164401807,0.0,-0.0010853601208063142
2014-11-13,0.006635215031792438,0.0039525698741236645,0.004619712232965943,0.004018640431726725,0.0,0.0056023692971955774
2014-11-14,0.014137518523640369,0.024133237563403187,0.0033380321635354832,0.008535102046898639,0.0,0.010755755640701577
2014-11-17,-0.0029961260819805226,-0.003205383710163405,-0.0033788786546797727,-0.003207440981746796,0.0,-0.008039435531250787
2014-11-18,0.0028075774052883627,0.013784400276622392,0.008083424823261692,0.0040081520813093525,0.0,0.016482781467076768
2014-11-19,-0.005720306911427071,-0.016339768383830073,-0.0045576665524631604,-0.010408520979164478,0.0,-0.010093290114384888
2014-11-20,0.004344427391149548,0.013870665035152191,0.004744985393961215,0.007868988320216744,0.0,0.007890576113409658
2014-11-21,0.006763865053545391,0.014627672838793371,0.002570866268682952,0.012024998603388421,0.0,0.011639720445913413
2014-11-24,0.00040011524724665657,0.0012149658454750278,0.008048199419696247,0.001526235126470941,0.0,0.01250108254812784
2014-11-25,0.008709589961341049,0.009821270185624233,0.0011552006302710356,0.014992683765686616,0.0,0.006773897386115698
2014-11-26,0.0031356557466527832,0.003308853174448213,0.007257805336031658,0.005647393501708581,0.0,-0.004624650255305362
2014-11-28,0.009054945284707936,-0.01180858539430026,0.005309253748590322,0.01788067893792086,0.0,0.009188750172260734
2014-12-01,-0.006371741014843714,0.016030162494638317,-0.013168101933226376,-0.013301038856554145,0.0,-0.02393138265555126
2014-12-02,-0.010001754173576115,-0.014282556359309084,0.0037687022467046854,-0.021462088135803213,0.0,0.0006909084457622529
2014-12-03,0.003971080621657645,0.014659920723121273,0.0031588175857403034,0.00836936980256817,0.0,0.01119639822907463
2014-12-04,0.007977474265558539,0.005799023842679807,-0.0010530958950925474,0.01664720872887404,0.0,0.00565465529862707
2014-12-05,-0.005127606922098134,-0.012278797852278993,0.00023746667792032828,-0.011243724037087687,0.0,0.0023817437978790675
2014-12-08,0.011958738690477809,0.01393619981004381,-0.007764919600591174,0.023897516346562692,0.0,-0.0011767249835353808
2014-12-09,0.005605863748503934,0.01806730339500981,0.0034773261467834775,0.01152576729831053,0.0,0.0009340689340250159
2014-12-10,0.008487876061307992,-0.006133555762653286,-0.017577421745785367,0.015641458284036455,0.0,-0.020379858658493736
2014-12-11,0.003478987294128208,0.005144399179378782,0.005663804162765435,0.005346742935860159,0.0,0.008165248014237174
2014-12-12,0.015630435919634686,0.0012811158820093447,-0.011853859251500586,0.03017554106861833,0.0,-0.012525280667151664
2014-12-15,-0.002440202587233519,-0.024838150708932867,-0.010655838597516318,-0.0036555201840361463,0.0,-0.015916451058188057
2014-12-16,0.013564497827575406,0.01026655740474128,-0.01744925652366225,0.024065599288024184,0.0,0.004286466030228245
2014-12-17,0.02399390019161227,0.0042786199183693216,0.01844786559820951,-0.017544326203816026,0.0,-0.0022203151576117653
2014-12-18,0.035842575175810035,0.008070413931347989,0.02447951046801739,-0.028864336613538964,0.0,0.006487960883569292
2014-12-19,0.0032936656526384553,0.013829909259578423,0.0035286396594982235,0.018536951457616597,0.0,0.011241643686097145
2014-12-22,0.009020054870160592,-0.006102651355492419,0.002985454674523441,0.003470501448275878,0.0,0.019225432457642785
2014-12-23,-0.0006183307382401495,-0.020706240505336725,-0.0033395411419967877,-0.03515184604708246,0.0,-0.015973083260231134
2014-12-24,-0.00030243427768524635,0.00677502496128434,0.0007308338386150171,0.010120344062116473,0.0,0.001988218137850837
2014-12-26,0.007947663353342916,0.01753640380378464,0.007109841384078992,0.004290898260628677,0.0,0.010719157417800912
2014-12-29,-0.003761562563951338,0.0039823569661003,6.371637869579034e-05,0.012185916974021608,0.0,0.0036356190476470197
2014-12-30,-0.009844010935822238,0.006329589847973375,-0.007662321807216136,0.004337736885725442,0.0,-0.003838250007776199
2014-12-31,-0.016743850996400033,-0.015568850253731547,-0.01162234768709614,0.0038968206751609715,0.0,-0.009029569238766714
2015-01-02,-0.0027503784243801278,0.013293989517747058,-0.0030372584851042165,0.017714023586775613,0.0,0.010674913243401063
2015-01-05,-0.022307847813354355,0.010791951711869476,-0.01682714322971747,0.02805166639046724,0.0,-0.007819364014690614
2015-01-06,-0.019280984191790758,0.019150050916628216,-0.015358240300423702,0.03027869633947898,0.0,0.0013283797824019433
2015-01-07,0.01512500037196108,0.006103490753676641,0.01541936741614783,-0.0027929226471964845,0.0,0.012911058569184043
2015-01-08,0.03024710700680525,0.0005219500555848072,0.02451942761688356,-0.0203876944603253,0.0,0.010798844973292279
2015-01-09,-0.007885502126480403,0.01059773904244556,-0.009361733950515358,0.01690237113112294,0.0,0.004790010634139536
2015-01-12,-0.016025722145224724,0.005075739725692992,-0.01412762257500055,0.008138732629533817,0.0,-0.0067242315737362545
2015-01-13,-0.0005096330181622344,-0.004620183959365567,-0.0003975627597922497,-5.123196901429496e-05,0.0,0.0010636970606121019
2015-01-14,-0.008719505804566673,0.0009498181062435653,-0.00696710487313088,0.010627716326302817,0.0,-0.0021559588526616647
2015-01-15,-0.019312738404196495,0.02362301197606811,-0.01823444902665058,0.024412237809398513,0.0,0.007192498760425487
2015-01-16,0.01711315531223567,0.0070743980138070735,0.016485515712335783,-0.01939080309330598,0.0,0.00029773681425118357
2015-01-20,0.015777423257685004,0.025486727879278595,0.010760844092870253,0.018492566225480955,0.0,0.014034078565806057
2015-01-21,-0.014075252327209941,-0.006010237982138548,0.007945901497331506,-0.015226490552965844,0.0,0.003535913476514503
2015-01-22,-0.005356268316259453,0.01588296659404513,0.029408101765184106,-0.005340672317205133,0.0,0.018976164888262592
2015-01-23,0.017235073861626926,0.0038748751249349516,0.00349126929422163,0.01841790175007449,0.0,0.005784930416569589
2015-01-26,-0.0031853518459793667,-0.0065388552919951656,-0.0011300064477244112,-0.0035245927914089596,0.0,-0.0019556899456290603
2015-01-27,0.0013464318565912117,-0.005876915354759008,-0.03992303223091206,0.0017974911233021094,0.0,-0.02689324993395503
2015-01-28,0.02132210725844154,-0.0017576044439937075,-0.008485689894115578,0.020798769405311286,0.0,0.0021024825479704695
2015-01-29,-0.00776659119088618,-0.010217086609893471,0.013025367934270345,-0.007941619973749791,0.0,-0.00034236905214780433
2015-01-30,0.022827441337531666,0.017415281779167936,-0.010418941535726766,0.021074250208870226,0.0,-0.0038781051837179364
2015-02-02,-0.005239720708847458,0.004632598227252032,0.011961683908969978,-0.0037387395037260765,0.0,0.00871561026989095
2015-02-03,-0.025980749012600998,-0.012852622455054813,0.012303229920868564,-0.024891686431891553,0.0,-0.002665773303977509
2015-02-04,0.001468921229111385,-0.0004277160653997615,-0.0011683883121304775,0.001455402326547735,0.0,0.0023769093333038754
2015-02-05,-0.013345130471821821,0.0020177209737259655,0.011718641762478735,-0.01094028734590247,0.0,0.005602781662916915
2015-02-06,-0.020815345181741576,-0.03731246499093053,-0.007986580148754217,-0.018998817975534932,0.0,-0.02455122088803752
2015-02-09,-0.0027973777012780597,-0.002810669919959427,-0.004799881150689155,-0.0018794365358091208,0.0,-0.010340231357874671
2015-02-10,-0.008819375614112132,-0.001114925012302822,0.02074545855618394,-0.008367958646845251,0.0,0.010745624150637458
2015-02-11,0.00145501315311854,-0.006025387321062288,0.004757655186854943,0.001449644242331271,0.0,0.0033456559801130206
2015-02-12,-0.003966724961021474,0.008192676635150312,0.014493305977227642,-0.0032378944707216737,0.0,0.02666594518654732
2015-02-13,-0.011024914237371737,-0.002671134181110112,0.010362088607204901,-0.010444639908614241,0.0,0.006871814074998676
2015-02-17,-0.018085757535754053,-0.02321304259591934,0.001095294760459699,-0.01482805811698236,0.0,-0.004047851556164046
2015-02-18,0.005829647288554823,0.0061410989247101325,0.0017402671961593682,0.005213471868161154,0.0,-0.0002474092064309481
2015-02-19,-0.01926912046796183,-0.007897879107099019,0.006137986857833546,-0.005553026087138645,0.0,0.0009658448112576257
2015-02-20,0.008462962885698805,0.00432703607891087,0.007853227750461987,0.002678677104354414,0.0,0.015135619598623138
2015-02-23,0.012661359279230983,0.010513036371078739,0.0016090859961712667,0.010073527916255999,0.0,-0.0002897823278042891
2015-02-24,-0.004003739777329137,0.013506526056640735,0.0008391962863419373,0.013137764235820328,0.0,0.016563470916561875
2015-02-25,0.0030037344960554065,0.006192528338383491,-0.0032933152128633366,0.004047356476123396,0.0,-0.002988315366869845
2015-02-26,-0.016470192005994165,-0.011362866814025251,0.006246241365459526,-0.012865609052953236,0.0,0.0010793619714800462
2015-02-27,0.010546156506402256,0.005123932023916061,-0.00543931455829225,0.007555515168271806,0.0,-0.0049383431972520545
2015-03-02,-0.00844604815908277,-0.01391382463568647,0.011232227107803432,-0.017077042878101436,0.0,0.013045151309927228
2015-03-03,-0.003647060102637973,-0.008888069033178694,-0.006026284846818879,-0.003463969202100117,0.0,-0.02201884129024259
2015-03-04,-0.005241748646113827,-0.004419302271888957,-0.0046266882915351375,0.0016692945505320754,0.0,-0.011867730596876293
2015-03-05,0.0007761557516951066,-0.0014992196028079945,0.0018256612501054035,-0.001841441388700821,0.0,0.001648891391586031
2015-03-06,-0.03680193641900938,-0.053935690748241304,-0.014271778947789072,-0.02043428411278981,0.0,-0.03700067148918004
2015-03-09,0.011420201010403514,0.011951643107073166,0.003960434338525022,0.008233626221742708,0.0,0.012764184239738095
2015-03-10,0.007476920134851158,-0.008379864226484112,-0.022646357286156053,0.011240856391623345,0.0,-0.027735696858899407
2015-03-11,0.004919288169677774,-0.00031780998926182795,-0.007135307742961522,0.006500857943935947,0.0,0.0007665802082504314
2015-03-12,0.010446167601350654,0.009991024024899145,0.007732016960740514,-0.0006576327983264686,0.0,0.0055252592606524886
2015-03-13,-0.002583155073855024,-0.007134376122359648,-0.005241892789165815,-0.0028053674728357463,0.0,-0.007583186150437218
2015-03-16,0.012961016353520698,0.01924234728037401,0.015807699802786377,0.008543426651043263,0.0,0.030381346856408524
2015-03-17,0.004578945766036452,-0.0015485160413623526,0.0023481298487332343,0.007503191547587886,0.0,0.0021489511269296617
2015-03-18,0.024846497695876824,0.038710923346305146,0.012628594002027257,0.01759430717066874,0.0,0.0334827111230342
2015-03-19,-0.003221932764728977,-0.007975742262552415,0.0022604476447073314,-0.004291205491875846,0.0,-0.0067837330797537836
2015-03-20,0.01962415429167401,0.017913682038594666,0.01017373087427523,0.004692052729459059,0.0,0.021204841900015193
2015-03-23,-0.0011214417682968052,0.003426813535089225,-0.004104725916940338,-0.000843061139210924,0.0,-0.006638574088552907
2015-03-24,0.0005398121936272599,0.0023860511347110263,-0.00495717016567332,0.009085124316244496,0.0,-0.0022004423620974813
2015-03-25,-0.01681455642928723,-0.01667547366585377,-0.03397040895954306,-0.008696532372527956,0.0,-0.04258938408967555
