Date,RPAR_3,XSMOM_T2_126,SEASON_TQQQ,TREND_TQQQ_QQQ,CURVE_TMF,TREND_DRN_VNQ,TREND_UGL_GLD,TREND_UPRO_slow,TSMOM_L4,RPAR_6
2013-08-14,8.63388291274581e-05,-0.005964146476066383,0.0,-0.003349819575570446,0.0002718209969518199,-0.0012560460679238471,0.0,-0.004510448804839174,-0.002349994570869608,-6.864326336578296e-05
2013-08-15,-0.004886777346575061,-0.012292176865593012,0.0,-0.015074185243133899,-0.008007724410403901,-0.007286894189595973,0.0,-0.012093708019041626,-0.011266508153994763,-0.007844545670548644
2013-08-16,-0.0016243436170693566,0.00012018494178139483,0.0,-0.0009856501873558288,-0.002141664164875279,-0.00932766672236028,0.0,-0.002185560572785836,0.0013914180699673387,-0.0012235960007017138
2013-08-19,-0.006545882641385644,-0.006304049906972536,0.0,-0.0011089978352333465,-0.0055511570736992205,-0.005537021577369756,0.0,-0.0050109450031601485,-0.00133988293127618,-0.006458604295120298
2013-08-20,0.0050028180851448565,0.005565498227996993,0.0,0.0038505227734327067,0.004718416211424291,0.009592323652349228,0.0,0.0036984943208288237,-5.740492681241322e-06,0.003631546045963745
2013-08-21,-0.005836364644583384,-0.004139447840255326,0.0,-0.002791999533223243,-0.006544353702543272,-0.0005757427915741281,0.0,-0.004851460566854278,-0.0035207209242683712,-0.00747389630462588
2013-08-22,0.007137839927761703,0.00700805328943687,0.0,0.008059936758180418,0.006294990627973309,0.002097543875005321,0.0,0.006788270239065121,0.00796350279778163,0.008593363833283758
2013-08-23,0.008087286910476648,0.00040083368670569655,0.0,0.005857899678182258,0.007022901443825498,0.004259691030709573,0.0,0.0027736735449764346,0.004727359949934554,0.010245028332849591
2013-08-26,0.001301909869968369,-0.002612203359186953,0.0,0.00023450293463811995,0.00342580388248066,-0.0011947662229147842,0.0,-0.0024430634687848994,-0.001161818566984938,0.0014937206308659166
2013-08-27,-0.0007535125519892803,-0.015407830437341907,0.0,-0.017971706862818335,0.00800865491292912,-0.0020503099998219576,0.0,-0.01401336424139488,-0.009019290775690292,0.0009033227095250701
2013-08-28,-0.0012860419617443226,0.004169896688565826,0.0,0.00323418636116524,-0.0049992249177350356,-0.0022407328617073084,0.0,0.002739144914470395,0.0029854003664235786,-0.0008994567083174122
2013-08-29,0.002075433579701662,0.0048077339458912375,0.0,0.0052147731305260065,0.005006778980189544,0.00015650949155589404,0.0,0.0015177872077702277,-0.001412134399641265,0.002132633938800126
2013-08-30,-0.004110775191461813,-0.0050702025576580805,-0.01826429527402305,-0.004891415995347249,-0.0009388621033421063,-0.003329687722638996,0.0,-0.0033680229285178737,-0.0043277683194117966,-0.0034011375653591014
2013-09-03,0.0003838216630226819,0.005068462189903338,0.014584267315713075,0.004267671608951699,-0.008756346081087368,-0.004135694712768539,0.0,0.0042884631283354475,0.007514137124114732,-0.0002453482017176163
2013-09-04,-0.0010229925599085042,0.010453930267113963,0.027899140351613498,0.008820410163904795,-0.003813225009798341,0.003448889230018013,0.0,0.007461166138034872,0.0029457297913252655,-0.000292330325576796
2013-09-05,-0.007803549743770462,0.0029648160739423734,0.0032861973477327257,0.0011474755880563252,-0.00685419612485505,-0.004797584864880674,0.0,0.00046149230629649086,0.003690984679253961,-0.005009531945425195
2013-09-06,0.005579816786471957,-0.0009572161979877767,0.0027265597185844102,0.000979746234145422,0.0029422095763319187,0.0076145232521607166,0.0,0.0007790842124449012,0.0027942369468948822,0.006206456363481149
2013-09-09,0.004079779567456419,0.007840229456282941,-0.0006011022681689395,0.009949028484227837,0.000398062030280674,0.009402137086380559,0.0,0.009216608182248615,0.0077223659206173845,0.0034465680054962125
2013-09-10,-0.002708579498826124,0.010226646079373986,0.0,0.004276111335960441,-0.004789930106239002,-2.1108871407806263e-06,0.0,0.006944447885836192,0.006253381859062868,-0.0035182988731401635
2013-09-11,0.004209036462146581,-0.00032184170099428943,0.0,-0.0014404726670698574,0.00586545345945443,0.0033197907798654686,0.0,0.002999566895366919,-0.0008132223145065459,0.0030319310594009545
2013-09-12,-0.007694730745903987,-0.0038937383316538007,0.0,-0.00130348435042989,-0.0010032145598583995,-0.003034925808826863,0.0,-0.002173997554682164,-0.0017973336884324561,-0.002746868401351394
2013-09-13,0.0023791884515656386,0.0024382970072272985,0.0,0.0009476883424045156,0.0027720174247542334,0.0012951916248645863,0.0,0.0017187649353022927,0.0013153496883211346,0.0021104761801681777
2013-09-16,-0.0014354752860106705,0.004513721833081265,0.0,-0.0025680073720643665,-0.004045875819414763,0.005734464905662913,0.0,0.006446215146866011,-0.0003980870096476246,-0.005667892337335147
2013-09-17,0.005208679371861226,0.00408290034174589,0.0,0.007487021946351188,0.005146950963276418,-0.00037201216598380457,0.0,0.005399140273551408,0.004392055076869106,0.0052640860668760866
2013-09-18,0.021925065353038727,0.010333806973213762,0.0,0.01382063507719978,0.008590573964350506,0.024853335304172046,0.0,0.016004546417051176,0.01459895176732993,0.024690997074101627
2013-09-19,-0.0029803826599886043,0.002608912216525089,0.0,0.002316289584082173,-0.00385895514528621,-0.001176832650349835,0.0,-0.0015975602684845415,-0.0027047231058677994,-0.005532765499082004
2013-09-20,-0.008486467065223232,-0.007728951038146853,0.0,-0.004149861558657145,0.0036350813662084564,-0.010072528286863091,0.0,-0.01092746496980124,-0.01034223979101371,-0.006185345287812117
2013-09-23,-0.0005175763550558975,0.0003881211172788616,0.0,-0.002146892503672506,0.005024702164509218,-0.00371756047373411,0.0,-0.006067040336183041,-0.004836808631078477,-0.001597706433962058
2013-09-24,0.0028586968576502347,-0.002248768116849326,0.0,8.354471993813419e-05,0.007588686254117523,-0.005175860668934603,0.0,-0.002992559832768069,-0.002155605383901427,0.004015979952765997
2013-09-25,0.0008112480510895646,0.0012902566720775048,0.0,-0.0035760039683001735,0.001175964609712431,0.0017921141454163595,0.0,-0.004268396780266814,-0.0006609738883378365,-0.0013208892470904464
2013-09-26,-0.0018805740753726713,0.005546397586639884,0.0,0.00866099891537407,-0.004448089000231377,0.003866851861936246,0.0,0.005274931654443333,0.0043282756472701415,0.0008564638390814327
2013-09-27,0.00034494709703581885,-0.0011680741363679435,0.0,-0.00175664263057841,0.0012367916211131326,-0.002798127355367997,0.0,-0.006262747468345357,-0.004693981766096958,-0.0007567087459611337
2013-09-30,-0.00497545372090874,-0.002600802256333781,-0.005678690732588815,-0.002332925821476921,-0.0008515013103683947,-0.006872257438798083,0.0,-0.008107975835569284,-0.004536751176508662,-0.0042352647244682145
2013-10-01,-0.0038393535638304895,0.009061841690596917,0.025300178284958133,0.011181553027238647,-0.0036384177370285824,0.009823568272836269,0.0,0.011755652883788072,0.009723675267947037,-0.0008710303255175532
2013-10-02,0.005017546973125163,0.0027255652448226453,-0.0013845811529037961,-0.0006650501907907806,0.0023845913416306952,0.0006004502160999934,0.0,-0.0018264412077250737,0.0016752601915849825,0.006044782653033084
2013-10-03,-0.005086817416180563,-0.005849589001614415,-0.026241610546850824,-0.012604697161831246,-0.0011531049182632645,-0.010951772912895294,0.0,-0.012003051348485888,-0.008745115910370695,-0.00755708705908196
2013-10-04,0.0023596334741383383,0.00782701476743912,0.01692911971780737,0.008733441319427054,-0.0004451878117148927,-0.0008337755656106115,0.0,0.009275158687122484,0.008537801050862028,0.0043017418730147165
2013-10-07,-0.0010557610709491312,-0.006819441638150936,-0.0004994451595554786,-0.009401814598838966,0.003128064735842377,0.002284306954727429,0.0,-0.011400926006563422,-0.008989916791517168,-0.0029425366177206463
2013-10-08,-0.007423072863419917,-0.01716607672913026,0.0,-0.02067880442647368,0.00016830844481273294,-0.006638614067427565,0.0,-0.015673517721507546,-0.017472713946544597,-0.009134495881212883
2013-10-09,-0.006044108648350796,-0.0008398145097658238,0.0,-0.003459219257896029,-0.006584341325161243,-0.00011644917035015097,0.0,0.0002834154893393754,-0.0005917033357113894,-0.009408781072680837
2013-10-10,0.009514676565716652,0.01606544937868488,0.0,0.01973054905152458,-0.00021723581542344773,0.01650344955521039,0.0,0.026465347457004903,0.008531696775355499,0.01377814737709426
2013-10-11,-5.6740054142976854e-05,0.00660790211400733,0.0,0.006062715544194891,0.0,0.006607798489623426,0.0,0.006523374289922315,0.00726624276880353,0.0005608266210142912
2013-10-14,-0.0011254988279973779,0.002497661158719224,0.0,0.005529979529073102,0.0,0.00027898383463172296,0.0,0.004188542009584844,0.0053096637919406746,-0.00043635664637956765
2013-10-15,-0.002682251016820572,-0.0029143948688156746,0.0,-0.0029301207934279566,0.0,-0.0022805939515338487,0.0,-0.007345192974510371,-0.007341978354245826,-0.004015282901488638
2013-10-16,0.013360639463151499,0.006406138966002387,0.0,0.009298082011132006,0.0,0.010659734240135587,0.0,0.013096775742894234,0.010405916244773612,0.014830075829910921
2013-10-17,0.015757200733037616,0.005647987850331176,0.0,0.004353437570636995,0.0,0.00865111631430036,0.0,0.005943159580193682,0.006409144933839427,0.00962381916582572
2013-10-18,0.002890173626517262,0.0065866506873581135,0.0,0.013280101462322598,0.0,-0.0012016090907307406,0.0,0.005122966583175774,0.010156097356507724,0.006360796484343414
2013-10-21,-0.0009350883670181239,-0.001008651545475466,0.0,0.001449559829636679,0.0,-0.0029150015619025683,0.0,0.0007117954072082773,0.0008495707427184964,-0.00284232027032964
2013-10-22,0.01281129819050796,-0.0017644009694231097,0.0,0.0008765991254391882,0.0,0.004930339132559449,0.0,0.004693404188524421,0.0017390827283561968,0.007575998378331826
2013-10-23,-0.0018550505454728204,-0.019916159845769388,0.0,-0.004105996801084167,0.0,0.0009820411593482602,0.0,-0.0037679777513763223,-0.013550614895354895,-0.003248852346093677
2013-10-24,0.002170513064370718,0.0028077082093781198,0.0,0.0031501251106528984,0.0,0.00016294377167648603,0.0,0.0025928918628092233,0.002718504764168514,0.0014022094345891513
2013-10-25,0.004864566361625944,-0.004534980426251831,0.0,0.005045202992093929,0.0,0.007156589076302076,0.0,0.003675461407301602,0.0018767061551656732,0.0066075895907735235
2013-10-28,-0.00084916957902505,-0.003707872736107254,0.0,0.0005174325622506794,0.0,-0.003802541385397836,0.0,0.0012341488775150175,0.00039982515041651933,-0.00014986680251008282
2013-10-29,0.0022065186539796263,0.011007280121419926,0.0,0.001238182950253582,0.0,-0.00402330129278732,0.0,0.005286933461644941,0.005782599436289597,0.001007333370168686
2013-10-30,-0.006157628083052633,-0.001267407056777952,0.0,-0.0008139013267868259,0.0,-0.004612829204460868,0.0,-0.004668680669756291,-0.0036436418331815814,-0.007113713428015374
2013-10-31,-0.004024716426296513,-0.000169929381048194,-0.005204510969811035,-0.0016803023945302195,0.0,-0.0033482653083269504,0.0,-0.0030321842367819827,-0.0036764630457385332,-0.002768768365273841
2013-11-01,-0.005561860715058068,0.0011021082208579123,-0.00034579915570489574,-0.00012623964712108507,0.0,0.0025871165239325974,0.0,0.002359182456362186,0.001101189333920165,-0.008555606076008889
2013-11-04,0.0020204998320865254,0.0034652727406254665,0.003456426905452664,0.0012638223947762908,0.0,0.0012526616769257877,0.0,0.0032169271764675416,0.0024969428598655688,0.0013019404743082916
2013-11-05,-0.007961315494054103,-0.004598105787230633,0.0030205889893775272,0.0011133629281429383,0.0,-0.00934951704714758,0.0,-0.002770108263589074,-0.005003317240590248,-0.008580936265865232
2013-11-06,0.004417905016530324,-0.0018173904161808666,-0.0012289943071618933,-0.00045393069202357615,0.0,-0.0006440348438089528,0.0,0.00410941813204606,0.003203524407511417,0.004973259581975145
2013-11-07,-0.004319520827002347,-0.013886185222216586,-0.0005689657865349258,-0.014635362707938363,0.0,-0.007251725218286929,0.0,-0.010888175787601723,-0.016480646603901385,-0.00557433725563249
2013-11-08,-0.00852422742714777,0.007609703145999889,0.0,0.009445558998236368,0.0,-0.0074231224434514334,0.0,0.010994686182680605,0.012843303361173909,-0.0068580644205916245
2013-11-11,-0.0024516887885820474,0.004393660848322681,0.0,-0.0012125193350725526,0.0,0.000520862270758413,0.0,3.02166820224969e-05,0.0009083123708061012,-0.0013701513430369036
2013-11-12,-0.001772832271799364,-0.0003503711053854943,0.0,0.0012372267153393614,0.0,-0.002881114472967136,0.0,-0.0011732012959849941,-0.00022621327778355596,-0.0028387636892823237
2013-11-13,0.006173045169682601,0.007082196653215791,0.0,0.00903027499925378,0.0,0.003940083456968673,0.0,0.0063140977041516,0.009256509375251996,0.008174475727311711
2013-11-14,0.00826860674738386,0.0003973866020644949,0.0,0.0019015525909303525,0.0,0.005675297756236888,0.0,0.004567424177606476,0.002054902302929897,0.006628273661141014
2013-11-15,0.002993286690295713,0.010519049470066542,0.0,0.0017158405698571996,0.0,0.0020433210332855265,0.0,0.003757388263434561,0.0056735267472824685,0.002375085162503448
2013-11-18,-0.0017404687819321286,-0.0003630080693851342,0.0,-0.006950300621001963,0.0,-0.004432070352806257,0.0,-0.0026704427767653125,-0.004653429269307333,-0.0029486046070473283
2013-11-19,-0.004672570198806034,-0.003708561940832271,0.0,-0.002426058381471278,0.0,-0.0051395625182194616,0.0,-0.0021837492547130254,-0.003432996760808239,-0.004496031711719159
2013-11-20,-0.015303206180833074,-0.0054282918105592794,0.0,-0.0017028655197121447,0.0,-0.0070920619398115526,0.0,-0.002569575652475811,-0.00400218938980718,-0.01381443116501233
2013-11-21,0.0040220241162054965,0.007902134216629142,0.0,0.008531324626558968,0.0,0.004892647507402325,0.0,0.007327790788153534,0.011033815118102782,0.007712671021554804
2013-11-22,0.00605087229331719,0.0023664853415454076,0.0,0.00431995174583983,0.012609549409538665,-0.002739642711719352,0.0,0.004491390925168133,0.0025665207033598995,0.005880644783888631
2013-11-25,0.002686679206152419,-0.004247355453469661,0.0,0.0018146648258294854,0.0046879428569319695,-0.0032623424566756527,0.0,-0.00014181746191774359,-0.001422099621047111,0.0016353845972312637
2013-11-26,-0.0001599170355378285,0.0035911930097664987,0.0,0.004626521479801336,0.0045256303029954075,-0.0024237287163944624,0.0,-0.0005009141316527698,0.003411510594673323,0.0014824497524575178
2013-11-27,-0.00021254603459275472,0.0058529682565700535,0.0,0.005592977669546832,-0.0019463636424281547,0.005928378259073111,0.0,0.002290881884487878,0.00566467439217498,-0.0010464503053594766
2013-11-29,0.002426683085230408,0.003320229978274917,0.013903705319182228,0.004657562268692393,0.0014375691046820262,-0.007023793108600885,0.0,-0.0007245411552695214,0.0015551325223595747,0.004143993588371687
2013-12-02,-0.010966141800598203,0.0004629890964273121,-0.0053568195588101,-0.0017621728491985917,-0.013449167226199215,-0.0036137027358273404,0.0,-0.0023123574612452396,-0.0020619062815864326,-0.007669148413243921
2013-12-03,0.00019064905599324906,-0.0016770391011900897,-0.0024918305081685793,-0.0008205652140153409,0.005022391444311074,-0.0006047298540140444,0.0,-0.003654923576667772,-0.001440420389867459,0.004790388979852231
2013-12-04,-0.00040934618962637617,0.0018320021570578545,0.0021934914847009115,0.0007395954956888693,-0.014870401344227489,0.002688988910111689,0.0,-0.0010808896869501654,0.0007215555775332142,-0.0008729520599806151
2013-12-05,-0.006566931425553127,-0.0027134805767045967,-0.0026383358961194554,-0.0008980099862104913,-0.004411466979679964,0.001961275177520864,0.0,-0.003737307100251999,-0.002782477483947379,-0.004169917694358107
2013-12-06,0.007644206433434204,0.003612829259916122,-0.000681812306531969,0.006000269199341912,0.006878394429034247,0.005869830340346346,0.0,0.010449026263678992,0.008688079569772985,0.007215887527020415
2013-12-09,0.004845455035875567,-0.0007412802201424325,0.0,0.003459744897021784,0.0042613569578772055,0.0033635246670117194,0.0,0.0023732579850027965,0.0016245623355644497,0.003224198768144147
2013-12-10,0.005327803639438949,0.0021315183798343183,0.0,-0.0005198285637903699,0.011089035914437028,-0.0016835315779445028,0.0,-0.0030624001771246794,-0.000537976626887346,0.006707260717862921
2013-12-11,-0.010681147991854949,-0.017641069104493826,0.0,-0.010832833008631922,-0.01202328081112923,-0.01680241240807327,0.0,-0.011073348733087804,-0.014201992385689637,-0.011528690876764097
2013-12-12,-0.00766952503237919,-0.004624841070873139,0.0,-0.0022378567295204153,-0.005277415382185309,-0.004191607611343138,0.0,-0.0025870388941928463,-0.004622543494723283,-0.005888206491133967
2013-12-13,0.004093420169124853,0.0017160823212918406,0.0,-0.0013626437398375536,0.006766036299496865,0.002493154179478913,0.0,-0.000778518181689077,-0.0006036408617103641,0.0012566280767570756
2013-12-16,0.0023722922661022303,0.001561214267913275,0.0,0.004884882379812038,-0.004595249191462316,0.0011281774880630246,0.0,0.005981929463173176,0.0065501128657290564,0.003091458156770788
2013-12-17,-0.0022702455220025993,-0.004637074350993147,-0.006057803699667955,-0.0017971177501877977,0.00637408381203685,0.003917824615280922,0.0,-0.003172940879573715,-0.0007468039668372033,-0.0011397138869497843
2013-12-18,0.003734590236387175,0.009644317193782392,0.029177266808954057,0.00983041314192286,-0.008840573880205493,0.016698997270731368,0.0,0.016690048527075244,0.013050789451053453,0.004535047683699554
2013-12-19,-0.007400566577059176,-0.007932770470210732,-0.0065286338835406,-0.0024839949128318464,-0.0008611125023804992,-0.01104174333574284,0.0,-0.0006888170594199647,-0.0013116915679534512,-0.0032828248024540426
2013-12-20,0.012591924792365785,0.0007591697119664732,0.02163084069828753,0.008311200749520818,0.028387022692082188,0.0046839008036668435,0.0,0.004872228195229223,0.0068958068289180835,0.013569099359903752
2013-12-23,-0.0009868107756205871,0.00302295282133313,0.021322386626927106,0.008854747035985258,-0.00864948067352986,0.00131189828521985,0.0,0.004424386562870406,0.007239013722747797,0.0010805139637580514
2013-12-24,-0.001285416619388753,0.0059078936388532715,0.0008469960330075042,0.00037123577445003056,-0.013413937612854277,0.0009152245107425373,0.0,0.0022119416769576248,0.0025476449337673195,-0.00254767458746228
2013-12-26,0.0017273064633204958,-0.0014483079556262982,0.0059549617974360425,0.0026213588559815372,-0.006992046312995137,0.000795185704407964,0.0,0.004515491502079203,0.0028858200096689335,0.001443354490204074
2013-12-27,-0.0004660926546311235,0.0035192662385765093,-0.004749228859562211,-0.0020117206489775096,-0.00476957276003022,0.0003414642690942838,0.0,-0.00019422135009265873,-0.0005588531775239618,-0.0004862518871375727
2013-12-30,-0.0013460543110428872,-0.002183346966862778,-0.0033819988349496365,-0.0014349054034092177,0.010993404390606006,0.001176590946470357,0.0,-0.00028986547671629767,-0.0008765328276295679,-0.0011381007438545747
2013-12-31,0.0015607069348334813,0.0052269794353688595,0.01444632780653419,0.005690192402032479,-0.009443617320942718,-0.0037303453053830096,0.0,0.004439057351405668,0.004628447419899468,-0.0004006230402202274
2014-01-02,0.0015000134275750983,-0.012564763689516773,-0.017722116105687923,-0.0068398918060051704,0.005194870480226409,-0.0013997265637759764,0.0,-0.009227847480595533,-0.01065277414220364,-0.005442296414280505
2014-01-03,0.0028330249387738832,-0.006459340317592086,-0.015398575653728075,-0.0064169662900567205,0.00023409913382218552,0.005636226765054232,0.0,-0.0005510214316135768,-0.0017183218991390933,-0.002450225804397747
2014-01-06,0.000254882111913997,-0.006411079242308502,-0.007124716190191381,-0.0036082737272163713,0.004915626670815924,0.003887405183029174,0.0,-0.0023290464946602047,-0.0025958756446590823,-0.0007604653485151962
2014-01-07,0.0030701583909315973,0.0028715237062033505,0.01715920090209833,0.008763624938345422,0.004530215086187538,0.002807679023844096,0.0,0.0060252621431153485,0.006725258842775348,0.004916732193904032
2014-01-08,-0.0026952577281919216,0.004153762264300093,-0.0005014321159165887,0.0028790666757434473,-0.0038847408516971683,-0.0029613940811678446,0.0,0.00042158274930105354,0.004105859028344052,-0.004563755611477266
2014-01-09,0.0027983477723320916,-0.006814772829389835,0.0,-0.004052759150766414,0.008273157720063295,-4.0436707826256635e-06,0.0,0.00031773418237216584,-0.0028197257106979657,0.002405490590485938
2014-01-10,0.011634354948051656,0.006710366519205172,0.0,0.003927769647591287,0.018589670225383083,0.011876978747461795,0.0,0.003718104730704746,0.002244451424989172,0.011031207508054834
2014-01-13,-0.003077674467837724,-0.011001541425135368,0.0,-0.017633904230904225,0.007672026923199057,-0.005088204706930033,0.0,-0.017622759090309213,-0.013797106879448918,-0.006586183592158917
2014-01-14,0.0009265427105079231,0.011039291187162667,0.0,0.02080075530620975,-0.006866872892830761,0.006810205791391328,0.0,0.013554154512967327,0.01600966967136642,0.006053940335748007
2014-01-15,0.0025352601992988623,0.001622465771898635,0.0,0.00744035849624662,-0.0008101495974687616,0.006712531279741386,0.0,0.006935374562751104,0.008816391995823503,0.007215725227627079
2014-01-16,0.002306783961610724,-0.0026619933994682333,0.0,0.000697648520647728,0.008315790334574113,0.0026092780691387564,0.0,-0.0017377536201720347,-0.0022309478577368824,0.0019346059172507244
2014-01-17,0.0024539416135852298,-0.0024462045571429104,0.0,-0.006049623220228646,0.00600308015699808,-0.0046946719508619,0.0,-0.0053918334193139945,-0.0047217895481722625,0.0013225071289395109
2014-01-21,-0.0014608048557038051,0.002586633201446255,0.0,0.0074665383859073104,0.0010626131149293295,0.008872490118739557,0.0,0.003633905648134241,0.004257613623194703,0.003235054479744888
2014-01-22,-0.0017661677232889278,0.00877244896221681,0.0,0.0030948050409139324,-0.002891352199897868,0.0035944347174456034,0.0,0.0009195470457723157,0.0036895577480946145,0.003165950902978506
2014-01-23,0.00935883393437576,-0.015906837397273152,0.0,-0.004015984521115234,0.01982813448481324,-0.0027375162870800665,0.0,-0.010049001761316874,-0.008385335007450485,0.007392246292374495
2014-01-24,-0.008527606457843699,-0.013879870296458766,0.0,-0.01977887871009037,0.007513494798006875,-0.013076188350931241,0.0,-0.026418931598330316,-0.021631903249844892,-0.008986927193987308
2014-01-27,-0.009308702638943442,-0.0035520405038373757,0.0,-0.008297861090034551,-0.00866707487348874,-0.008547528942070523,0.0,-0.004506076612088886,-0.006908841198816857,-0.011232357941769652
2014-01-28,0.004171272783701375,0.003113528974271049,0.0,-9.976315958038974e-05,0.003706605951901998,0.009246854764262532,0.0,0.00554437236782928,0.002897243906493833,0.005271867221708742
2014-01-29,0.002601068419745515,-0.0035296267386557556,0.0,-0.008686332521821423,0.009672494939650169,-0.005747409974371478,0.0,-0.009407549215132633,-0.008274200902876597,0.0010566397906876092
2014-01-30,-0.002488292381364212,0.006986116415486883,0.0,0.014025031171470496,-0.00033102826457670747,0.015266701546456362,0.0,0.010289603630787082,0.006872595841186265,0.0027765621648109633
2014-01-31,0.0007287335629635927,-0.0015474228554380816,-0.004921989105471886,-0.0017310835104076435,0.0,0.004925156418232341,0.0,-0.0054250803862127064,-0.0007049113562638011,0.0015915838767694152
2014-02-03,-0.0021441644659747168,-0.01450232345083548,-0.04153081329611219,-0.016253109750745023,0.0,-0.01458418413520988,0.0,-0.019513585375775525,-0.009950853340792824,-0.004807136215464564
2014-02-04,-0.0027502469033406007,0.005548800269348921,0.00926641559739802,0.004228135252748875,0.0,0.010491459458345216,0.0,0.00495048793611596,-0.001960509006735004,-0.001526785600831667
2014-02-05,-0.004951383556901397,-0.004402550031615417,-0.004296619414717548,-0.001986434920185518,0.0,-0.0014891576824710494,0.0,-0.0008373694058487177,-0.0030127510107786346,-0.0062571921996426565
2014-02-06,0.004189851849841279,0.00872049502288311,0.01778377781304379,0.008968283091235076,0.0,0.0069436772536429344,0.0,0.009881145993560818,0.005519845771617493,0.005224133712841468
2014-02-07,0.009713320241015238,0.006648345462076096,-0.00034905721407947827,0.012462577634404792,0.0,0.005750665728179391,0.0,0.010131777714680825,0.007394056054692255,0.014213694617762061
2014-02-10,0.004302673187713514,-0.0007363457269777384,0.0,0.004037370280005174,0.0,0.008379352204890642,0.0,0.0011075225040249653,0.0027944943178540116,0.004093039325345522
2014-02-11,0.006367258330274914,0.01509101486112351,0.0,0.0075037011551091146,0.0,0.00443132716571637,0.0,0.007896330809426175,0.005198264071383289,0.004710742419492282
2014-02-12,-0.0020864754500942388,0.00046883433542483125,0.0,0.0010455356484307206,0.0,-0.0008359003865737766,0.0,0.0006592498437799537,0.0003185898613160639,-0.001829950099289685
2014-02-13,0.008833613859058483,0.0032235864553138154,0.0,0.005657840328485702,0.0,0.004176911041002895,0.0,0.003690056048588963,0.005890918252538418,0.009011676710850843
2014-02-14,0.006543571221316906,0.0024716587318266625,0.0,0.0006345650109275379,0.0,0.0028863272747795114,0.0,0.00368276575924665,0.0015401617764554728,0.0037326844247522377
2014-02-18,0.0029213401856395577,0.00208097172592297,0.0,0.003486346304638387,0.0,0.004432208939468296,0.0,0.0010776874051999623,0.003450518145977823,0.0071886568782021055
2014-02-19,-0.008731534672005643,-0.002592368949050706,0.0,-0.004892849575137021,0.0,-6.604828174251535e-05,0.0,-0.004994428515172275,-0.002823466043374302,-0.006258090516990438
2014-02-20,0.005474857622577043,0.0038478777579966854,0.0,0.003197514242087533,0.0,-0.0010016670199930499,0.0,0.003981674874644408,0.0018088094810963509,0.003137983003697413
2014-02-21,0.002518544634629685,-0.002075118437399746,0.0,-0.0011612266402160499,0.0,0.0013426715179906353,0.0,-0.0003344353853704023,-0.0007021825604278416,0.0016247986815276065
2014-02-24,0.004756339916335041,0.0029653254353782105,0.0,0.003950747472251675,0.0,0.0020887067585827835,0.0,0.0036179795412884597,0.0021461131244038967,0.004084961971905271
2014-02-25,0.006772305052511442,-0.0018610050511409112,0.0,-0.000807082841138857,0.0,0.002637227863477376,0.0,-0.00015255118050347727,-0.0011726740136017192,0.004639686053304867
2014-02-26,-0.00011154844508227476,0.0016456035619886941,0.0,-0.0007450657961155054,0.0,0.0016870818199916464,0.0,2.5300866376628244e-05,0.0016469292616718657,0.0023897755267450974
2014-02-27,0.006882841852782379,0.0018831065113571778,0.0,0.004444528827309008,0.0,-0.0012294429477724591,0.0,0.0040090625994864066,0.003549162135918443,0.006567615566544685
2014-02-28,-7.602011272914791e-05,-0.0008409022547537352,-0.0025734156333767177,-0.0011384133574898697,0.0,0.008734628307387941,0.0,0.0015369991097059638,0.0009781582724586197,0.00045419904628861397
2014-03-03,0.008981316291302206,-0.003946505686890745,-0.009653553695579237,-0.004949016427984218,0.0,0.0004825620321655391,0.0,-0.005011855607876713,-0.001250153656136676,0.009499365339747106
2014-03-04,-0.007447750563818857,0.009466936152088434,0.017378873144750673,0.008956094126495832,0.0,0.01496160718731678,0.0,0.01014197951177688,0.0061043856686289885,-0.008198730270012396
2014-03-05,0.0018516641077726942,0.0014617646954358527,0.0033408245757928987,0.001764091753733679,0.0,-0.001558058318997657,0.0,0.0001555521977425397,-9.566833508793675e-05,-0.0024795559491673134
2014-03-06,-0.0005805729569736003,0.0019210947683391307,-0.0015364370322642428,-0.000814369773572054,0.0,-0.0069579844020862544,0.0,0.0021170725399841817,0.0014992277327371321,-0.0013288955010886427
2014-03-07,-0.007312973918202823,-0.0019202607147307642,-0.00032497899092248975,-0.003103318141953493,0.0,-0.010183305591099553,0.0,-2.592757695718741e-05,-0.002185414653602232,-0.005773876461263479
2014-03-10,0.0008437168656509768,-0.00043406334207524665,0.0,0.00044694993349664525,0.0,-0.0048714720017834804,0.0,-0.0001878090872333412,-0.002295247612633344,-0.001976104164418762
2014-03-11,0.000765590773202127,-0.0028630773406504127,0.0,-0.002681407194791249,0.0,0.005018323229703379,0.0,-0.0035389458415333933,-0.0029583355236263006,-0.0024870272647759865
2014-03-12,0.011548002348854485,0.0038866225297070527,0.0,0.0025166908270171442,0.0,0.002339383885525839,0.0,0.00017046033347725155,0.001413478353372209,0.006582275602902766
2014-03-13,0.004346388751218416,-0.009883454694100888,0.0,-0.009555970752322536,0.0,-0.004359745379444681,0.0,-0.008231136228992398,-0.007211727003298889,0.0027491185595899985
2014-03-14,0.0015565584703861723,-0.0038122408201393073,0.0,-0.004410274444269355,0.0,0.0021023553681810427,0.0,-0.0021920476714606175,-0.002588256486353324,0.0007504141172331061
2014-03-17,-0.004846164066849819,0.006531286464224454,0.0,0.00567708757347273,0.0,0.002740236248250341,0.0,0.006312431432036813,0.0029349467154387043,-0.005232571365649288
