Date,BETA,ROT,BOND,GOLD,VRP,CRED,SECTOR
2017-06-26,-0.01326669727415608,0.00789652412288927,0.011180859526255249,-0.019668693932143433,0.00044169587919373754,-0.00021898531874375848,-0.02485765172358756
2017-06-27,-0.05502042549089381,-0.04513122528440078,-0.03317111939044082,0.006335740681157054,-0.015348881397341141,0.0,-0.08079496364635841
2017-06-28,0.04197782927424143,0.03222861755767015,-0.010521403938629215,0.0028856404363526433,0.01670959228856428,0.00043765581604726655,0.05111618559469244
2017-06-29,-0.0509396377071778,-0.043962855644067544,-0.02311615085583041,-0.008108851085612212,-0.016434970630061385,-0.00021852689266455005,-0.07501367647568202
2017-06-30,-0.003468901543914882,0.0064108011038020996,-0.008518923257134547,-0.006329057894472245,-0.000681425342894714,0.000218574657105286,-0.014986970177837011
2017-07-03,-0.02723765306880177,-0.007593389838044973,-0.009546358421573586,-0.03423569280996375,0.0026775329963319005,0.00010880155294712424,-0.04294479261724349
2017-07-05,0.02852632743013328,0.011604058186490296,0.0014455998692657346,-0.0011184004873779788,0.0036758372013556695,-0.0002184004873779788,0.06346152643937719
2017-07-06,-0.026404795918843926,-0.030694284349770118,-0.024542741758706632,0.00021844819657057535,-0.017536167803037128,0.00021844819657057535,-0.013260917851223075
2017-07-07,0.029959291076971928,0.017569157677979508,-0.01726695486033747,0.0,-0.0009,0.0,0.04911419771134207
2017-07-10,0.020922484016138387,0.02316203615285073,0.0020081792344652794,0.0,0.0,0.0,0.03586829665515601
2017-07-11,0.008197445913247003,0.017536357274383296,0.005511032139122296,0.0,0.0,0.0,0.0234961956584534
2017-07-12,0.03559748607375823,0.04727083426902656,0.021424901067687685,-0.0002184004873779788,-0.0002184004873779788,-0.0002184004873779788,0.047671384314784016
2017-07-13,0.006606683937615321,0.009911903538745492,-0.02048763990178304,0.0,0.0,0.0,-0.008387213889566647
2017-07-14,0.023494863685638467,0.030042012298114984,0.0049799381132298315,0.000437409664279631,0.000437409664279631,0.000437409664279631,0.0399655065116693
2017-07-17,0.0005577000263450316,-0.006115690840211074,0.00644187615357561,-0.0002188657337219846,-0.0002188657337219846,-0.0002188657337219846,-0.012809856655236151
2017-07-18,0.019877202637951896,0.014809615233345674,0.026587793548687122,0.0,0.0,0.0,0.009371801002973745
2017-07-19,0.018305988820169095,0.021264340031797446,0.002398191238386138,-0.0024932388086599134,0.0,0.0,0.02683390670544572
2017-07-20,0.003756262181946024,0.00047525731514919123,0.007177007940213365,0.003457475356141826,0.0,0.0,0.008644621246308493
2017-07-21,-0.0015143201408646112,-0.0027169069239785792,0.012826820914785708,0.01722771093997144,0.0,0.0,-0.025612937054022233
2017-07-24,0.013028547110049526,0.011659534386671777,-0.010787980887132953,0.0013027419403091045,0.0,0.0,-0.009807060212652652
2017-07-25,-0.006694960365940417,-0.007242009449493159,-0.03840712079909536,-0.007285942676902635,0.0,0.0,-0.0006124629781985025
2017-07-26,0.008956859516504823,0.016706756780132115,0.004437945452497871,0.017562205560878397,0.00021891364641790645,0.00021891364641790645,0.029832334763008284
2017-07-27,-0.017842812957618248,-0.018205222325563875,-0.017182009513771024,-0.002833606677390965,0.0002187631243766308,0.0002187631243766308,-0.045138904393660195
2017-07-28,-0.0032217930056015476,-0.00156093079204489,0.018481512359481922,0.015241543956133752,-0.00021871527753913877,-0.00021871527753913877,-0.009766172870971257
2017-07-31,-0.013018513717527935,-0.005658428030258678,0.0024522941341464932,0.0005089175102277466,-0.0018667369696080285,0.0,-0.013112293568887278
2017-08-01,0.006549789331802058,0.00887030549039225,0.020547958187967064,-0.0012715981039831403,0.003764325749323394,0.0002626799242044786,0.012259384208712865
2017-08-02,0.00732022575054514,0.004302583466728849,0.0019173319413756662,-0.004583659360263503,0.0009642146683370711,0.0002191160043827356,0.010536796898586331
2017-08-03,-0.010407508193747472,-0.011174482985852885,0.03205744925403864,0.0035814630110502232,-0.003104491161029288,0.0,-0.01018737103335765
2017-08-04,0.0038986872518282922,0.007642539122030723,-0.025961748423090847,-0.016314030005516345,0.0031141590402437025,0.0,0.008233294845514827
2017-08-07,0.0177006273137712,0.019910988365426152,0.0028556841998410576,-0.002073123367150931,0.0033183551575513004,0.0,0.01633294114476236
2017-08-08,-0.003726929634332632,-0.0021533413693570758,-0.009017410076540888,0.0059725621126549555,-0.0042674799972795,0.0,-0.0048448881733215154
2017-08-09,-0.003919145840734717,-0.01665402344933542,0.015325375297100985,0.024006103515360477,-0.00117879843873403,0.0,0.0009499236393886168
2017-08-10,-0.0649200702374837,-0.06851572152483365,0.025471606492232013,0.014116496071063578,-0.02735448562472964,0.0,-0.08506549949364857
2017-08-11,0.022855654816921867,0.016419089277637244,-0.000459697114167934,0.011185701418340965,0.001985532642303056,0.00021824752366494948,0.016504883287032923
2017-08-14,0.03889307091136063,0.03464466132740052,-0.012425426175256438,-0.01573253158424881,0.02014264235416241,-0.0002181999020766101,0.07743824727597715
2017-08-15,0.0017996795455332837,0.0017766908675739268,-0.013979102786200626,-0.01573429205070076,-0.00021565778987486794,0.00021824752366494948,0.007376995783670237
2017-08-16,0.005210298893280729,0.018461728390910537,0.011341848285766565,0.01522452363471638,0.003129867787570406,-0.0002181999020766101,0.004498428728353376
2017-08-17,-0.061483517338353444,-0.05080154855135083,0.02102821866630067,0.009497652688246205,-0.0006817524763350505,0.00021824752366494948,-0.07967117898781884
2017-08-18,-0.003522839234190056,0.010559273037659633,-0.00045772042898895027,-0.0022282781368636595,-0.0002181999020766101,-0.0002181999020766101,0.009166205990734033
2017-08-21,-0.0018159481273063438,0.00563683112106772,0.008241642439005492,0.006699763346778909,0.00021824752366494948,0.00021824752366494948,-0.02141722483144015
2017-08-22,0.04451500411481013,0.03878398094915758,-0.012261618962670862,-0.009366553388555299,0.0002194303526523722,0.0002194303526523722,0.047438938586360724
2017-08-23,-0.011181533287270451,0.0010021480464305066,0.020230263660135694,0.007962172325419292,0.0,0.0,0.013237226334280816
2017-08-24,-0.00834190225640885,0.0007573498031832049,-0.012618550673740958,-0.005430694029155747,0.0,0.0,-0.0011878027520091372
2017-08-25,-0.006729435529121308,0.004216001549664339,0.011410159738194592,0.0054603475057524165,-0.00021938221353579035,-0.00021938221353579035,-0.014917292974563567
2017-08-28,0.00875151987892031,0.0004552858618149802,-0.0009026348245206872,0.03233772963635717,0.0002194303526523722,0.0002194303526523722,0.007790936000591442
2017-08-29,0.012313162779747922,0.003005006566525026,0.009936870138808951,-0.005499749974048895,0.0,0.0,0.007077727246439958
2017-08-30,0.034647602593016025,0.020116664484685853,-0.0008941486276835553,-0.0014426874986985805,0.0,0.0,0.050924341284562136
2017-08-31,0.02841131221293658,0.0159002890896095,0.007609171041347951,0.02528300223021529,0.00021804951784609727,0.00021804951784609727,0.02932103362841021
2017-09-01,-0.0006927112366351684,0.010679421885958218,-0.021323947161970058,0.0014090548617589072,6.559533092431735e-05,6.559533092431735e-05,0.01309336982398257
2017-09-05,-0.026778602548160002,-0.03308266053268061,0.0453933051358868,0.023921211828424438,-0.0004376151430007802,-0.0004376151430007802,-0.04232449211490197
2017-09-06,0.00863709366849763,0.014019360138451953,-0.01736895478574718,-0.010535938755847796,0.0004378067338572933,0.0004378067338572933,0.005975341726592198
2017-09-07,0.006180274488774451,0.014059603551703881,0.03093241386799339,0.02060183735950183,0.0,0.0,0.004608265192697747
2017-09-08,-0.024655638560390547,-0.02232783461219645,-0.006429308212983931,-0.002721681366964823,-0.00021870508551835588,-0.00021870508551835588,-0.03700350865279567
2017-09-11,0.03184619399303035,0.036518536936445356,-0.03580685749660106,-0.028655949539459935,0.0,0.0,0.039824625722279454
2017-09-12,0.008456474165495553,-0.011461301010503166,-0.016107405264274233,0.00561933232525047,0.0004376083641934869,0.0004376083641934869,0.008433784550777368
2017-09-13,0.004149704067079485,-0.012960208145080587,-0.011368985759886208,-0.014202575076038615,0.0,0.0,-0.005538440823477875
2017-09-14,-0.01687465202826821,-0.005568621344033164,0.01149972598080451,0.008030235034543365,-0.00021875970522056143,-0.00021875970522056143,-0.009773395482593594
2017-09-15,0.008056631948482273,0.013315484087308205,0.0009093611341619567,-0.009606369364584588,0.0,0.0,0.011706734275992892
2017-09-18,-0.0024322807114163236,0.0032979294241857193,-0.016356143687832114,-0.01892593395781761,0.0,0.0,0.0013615081284199526
2017-09-19,0.004267052447522124,-0.00209668635788327,-0.009237699939258937,0.0026525345337258255,0.000561579085907605,0.0004379226009465498,0.01653995821941967
2017-09-20,-0.008324284895795175,-0.01147452512445799,0.00326336224361623,-0.015392091778786421,0.0008341594976919442,0.0,-0.013262088561265983
2017-09-21,-0.01923760157130261,-0.009752520927041708,-0.0027882651108255274,-0.01587683764008696,-0.005520785347005952,0.0,-0.016941519716977216
2017-09-22,-0.0024964671473337585,-0.010256557035473901,0.008387753966896838,0.008935234603403286,0.000419045588528677,0.0,0.0025274888662532025
2017-09-25,-0.03137284992509348,-0.03993707046194589,0.017097876116274335,0.023616212753681864,-0.004188198787635655,0.0,-0.0358695172741027
2017-09-26,0.006828541606585192,-0.0006904440290781966,-0.0027258563061327568,-0.022831068228898688,0.00105157938067868,0.0,0.00820137854762093
2017-09-27,0.027128365296212653,0.007645097092412234,-0.044646870531690364,-0.019675337925793568,0.007779637923513327,0.0,0.030181600616628
2017-09-28,-0.001695288589027899,-0.0022111663277826765,-0.011445053975363662,0.0037631136197897597,0.0022951189820252793,-0.00021901911602528745,0.005607682463765196
2017-09-29,0.021183201191636192,0.026901793639642957,0.006753146383643438,-0.010247434756613272,0.006869175091781088,0.00043731448331674194,0.019460391489810602
2017-10-02,0.002800958545119858,0.002819126080001455,-0.0057494192369650365,-0.013131228866238964,0.008062926698678918,4.352797850426526e-05,0.0034608881705338046
2017-10-03,0.006284422956085001,0.026013011586481505,0.0009639703415078582,0.0007676248180989997,0.004819734025449662,0.0,0.008009870148052212
2017-10-04,0.0026018788014361416,0.0014364291684640929,0.002407249693464397,0.005625190929935631,0.0024488452221007595,-0.00021875697697526508,0.004986619305022357
2017-10-05,0.028809083690963133,0.024682994641595957,-0.011527776657822897,-0.011187450315825465,0.011198479960227825,0.0002188048420610489,0.0020973021048353857
2017-10-06,0.00361598602027402,-0.005789871801409885,-0.008746056954837766,0.009513986569597455,-0.0019131553919108368,-0.00021875697697526508,0.012976121138599694
2017-10-09,-0.0025137710146548864,-0.0024679848061073817,0.008823225386594302,0.016046894932486344,-0.003328578374705793,0.0,0.005145960402392726
2017-10-10,0.0020998529971794078,0.015618445383304036,0.005830973572229503,0.005264454441860522,0.004958818400015774,0.0,0.0023399611783732066
2017-10-11,0.008717550849276945,0.01152401770484035,0.0062805873265805445,0.006483844042993514,0.0028203288719985675,0.0,0.018014129674599522
2017-10-12,-0.005401432340370271,-0.0027007161701851357,0.011521710364676974,0.0012388314247875343,-0.003213606965056459,0.0004380194310171781,-0.01012431418734916
2017-10-13,0.011195877039458901,0.018390879691029705,0.022306455348343857,0.01583764890039774,0.002619086672519977,0.0,0.01966942382901271
2017-10-16,0.010327797556597185,0.004701910723936886,-0.0018568036836299484,-0.014859942063064513,0.0028135323496076836,-0.00021911861074708217,0.014351876238365868
2017-10-17,0.0035165284890454895,-0.006060828945215646,0.0037209446804340462,-0.013600377243764172,0.0014029792356833326,0.00021916663423549032,-0.002206151315958471
2017-10-18,-0.0038303218401826156,0.0014158788230265729,-0.019925923671493928,-0.007520662864146321,0.0013007130763351693,0.0,0.009834447331351859
2017-10-19,-0.011043946637425694,-0.018206447763192468,0.0033094767223584842,-0.0009,0.0004996550665341548,0.0,-0.00875730714787415
2017-10-20,0.007279487735411427,0.00807945298316215,-0.02968878075685699,-0.012893991422936445,0.01038755543580816,0.00021922100262128374,0.014394370417127877
2017-10-23,-0.018641593106210386,-0.020797137685256206,0.0033996660367072717,0.0027820082904543852,-0.007710631747315788,-0.00021917295530626824,0.016067513430805036
2017-10-24,0.005104624917172673,0.002861363046015475,-0.017425090079430605,-0.009079460189089894,0.0030882150431899014,0.0004374180865005517,0.020394795849708824
2017-10-25,-0.012155352682561404,-0.009917092907400837,-0.01428569351275566,0.0015270439601855479,-0.00973277974410014,0.0,-0.0390326429704041
2017-10-26,-0.009271066940750305,-0.01486398066952288,-0.010494438290685526,-0.01728082164025957,0.0023067917809058702,0.0,0.017934852475167906
2017-10-27,0.08617587781818425,0.06524349634950322,0.01919168879146338,-0.0009,0.016009519609798684,0.0,0.061297419032657174
2017-10-30,0.007127360690208917,-0.015994866527675598,0.02874146586028714,0.004481831932574244,-0.007090948804743702,-0.0002181016822588866,0.009416635574758914
2017-10-31,0.010576352529522604,0.014759199350828367,0.0,-0.009431530364572449,0.002975787607671476,0.0002181492609796276,0.02245872749775235
2017-11-01,-0.0013084736279089793,0.010868193768312384,0.013968881121833032,0.007977291655295815,0.0026700417214737815,0.0001089996675764926,-0.009326888804498279
2017-11-02,-0.005085420333318047,0.0021052024840531036,0.012826820914785708,0.002297680796402135,0.0005918587813456,-0.0002186919275457555,0.013235114539290382
2017-11-03,0.027881378446140914,-0.0023891954013752215,0.008911844159071647,-0.010188429146270495,0.006308350908538873,0.0,0.0533264288757187
2017-11-06,0.010171242865031349,0.01799588935902785,0.010227819604138544,0.01672665210943136,0.002644829261855719,0.00021873976416642016,0.04257205451378976
2017-11-07,0.0016411674946386068,-0.009797987867959934,0.011044511963352655,-0.007339840879518222,-0.00029316403837831295,0.0,-0.0027590722680443935
2017-11-08,0.012510408129199346,0.008936362816493237,-0.00546180565235832,0.007394112488630089,0.003224970175850217,0.0,0.01008321426034664
2017-11-09,-0.016033194012411656,-0.014652608885801166,-0.008237954505578293,0.007593091989434697,-0.0075978914690884025,-0.0002186919275457555,-0.06086804208840568
2017-11-10,-0.0002990185335851603,-0.007112734150448774,-0.043839522666106356,-0.01582519583980513,-0.0008834007379768805,0.00021873976416642016,0.01899014089958162
2017-11-13,0.002990630882628853,-0.002141852374013653,0.00434343489206146,0.001531428607036034,0.0016701996304890887,0.0,0.008141501982244392
2017-11-14,-0.01006327247439276,-0.01300597358229566,0.018741011550429176,0.004332267117068023,-0.004609538313514405,0.0,-0.0027762916112430425
2017-11-15,-0.014683653345679781,-0.016082602576027092,0.03490573787753837,-0.003298682279080589,-0.010149114812893267,0.0,-0.026508522308475335
2017-11-16,0.03744745948342554,0.04168318815208107,-0.026435608721810833,0.0005091766391349672,0.016324906067639144,0.0002189989353991173,0.04503787332887277
2017-11-17,-0.011196964400946419,0.003753527416700486,0.020130894474945205,0.023664130362088587,-0.001118950985366395,-0.00021895098536639512,-0.01324641787719194
2017-11-20,-0.002458458227811655,0.009189371397887336,0.00045915023424458745,-0.02510560111920568,0.0002189989353991173,0.0002189989353991173,0.03529353583181227
2017-11-21,0.03151596004621848,0.030210636355107012,0.00779799417283078,0.0040795472318255754,0.00021925792600008265,0.00021925792600008265,0.035855421642730034
2017-11-22,0.003982002060021861,0.0023246559649887644,0.010923863225275054,0.01802943283938907,0.0,0.0,-0.01951092799954568
2017-11-24,0.01125003019593196,-0.000885836834276621,-0.00855456401378163,-0.0057370801037894825,-0.00021920986250023589,-0.00021920986250023589,0.026732120163065476
2017-11-27,-0.0016405665241548961,-0.020901168716294605,-0.004541365181090273,0.009031625811316779,0.0,0.0,-0.0376531371570793
2017-11-28,0.007357332002554617,0.025570279984523325,0.0027372162942893574,-0.0007459620358909458,0.0004372880894654152,0.0004372880894654152,-0.0009100488726918599
2017-11-29,-0.05140756998262408,-0.02496635750246745,-0.027752373355035664,-0.015177825740180895,-0.0002179348631453637,-0.0002179348631453637,-0.1314509010985646
2017-11-30,0.024816711824948046,-0.0033704284223905804,-0.011698829072485095,-0.013137959416557599,0.0,0.0,0.018525133978803066
2017-12-01,-0.013347718960083799,-0.012611867939146737,0.04071975495696334,-0.0008350451410697893,6.495485893021069e-05,6.495485893021069e-05,-0.034248693410513176
2017-12-04,-0.034523569661621845,-8.549260948897963e-06,0.0027298283287739977,0.00010913753221331035,0.00010913753221331035,0.00010913753221331035,-0.07256060507671847
2017-12-05,0.001454938729115618,-0.006588105775759634,0.013157873810138998,0.00010922789582279435,0.00010922789582279435,0.00010922789582279435,0.0013026162697116206
2017-12-06,0.013227169827948693,-0.020171409900640647,0.010747833153456732,-0.00010921596639257292,-0.00010921596639257292,-0.00010921596639257292,0.010101605082435627
2017-12-07,0.009885346542062967,0.008612470264635741,-0.021267091159471674,0.00010922789582279435,0.00010922789582279435,0.00010922789582279435,0.02924491658526751
2017-12-08,0.013225729615379933,0.02330090705055823,-0.002263487027793998,0.00010972727709668284,0.00010972727709668284,0.00010972727709668284,-0.015458459146100334
2017-12-11,0.022934997952430036,0.018244051443528142,-0.0054447095997230965,-0.00010971523834224506,-0.00010971523834224506,-0.00010971523834224506,0.017420846863736017
2017-12-12,-0.0037486691653177973,-0.010495726656939486,-0.002281041633596992,0.00010972727709668284,0.00010972727709668284,0.00010972727709668284,-0.029982612607348136
2017-12-13,0.004993052751131488,0.018833540277003347,0.021490914023521546,-0.00010971523834224506,-0.00010971523834224506,-0.00010971523834224506,-0.00015128689337196022
2017-12-14,-0.0014402103905399866,-0.010428799384517351,0.013428692140900589,0.00010972727709668284,0.00010972727709668284,0.00010972727709668284,-0.0022729435255270936
2017-12-15,0.0325211219939463,0.0186914375377899,0.010158917918417165,0.00010971523834224506,0.00010971523834224506,0.00010971523834224506,0.04450176145945628
2017-12-18,0.0256999959668065,0.029697140733651817,-0.027109919792506654,0.00010898752430232861,0.00010898752430232861,0.00010898752430232861,0.06739830480740938
2017-12-19,-0.016272837054503553,-0.015731658834343132,-0.03643230955423571,2.1672455188692652e-05,2.1672455188692652e-05,2.1672455188692652e-05,-0.0036059469714043724
2017-12-20,-0.004152915442373506,0.00021989975061192935,-0.0011,0.0,0.0,0.0,0.020935800550234474
2017-12-21,-0.0004865022739600766,0.009115866906738213,0.0,0.0,0.0,0.0,-0.032368406776119185
2017-12-22,-0.0033377944124357573,0.010227958926532499,0.00021907106100926832,0.00021907106100926832,0.00021907106100926832,0.00021907106100926832,-0.0026316521713131147
2017-12-26,-0.016186379761379266,-0.008920345092848447,-0.0001096648456306859,0.012457319642623988,-0.0001096648456306859,-0.0001096648456306859,-0.02888704171088685
2017-12-27,0.0,0.0038935228557301915,0.037035503706946186,0.006337135492145762,0.000219251531489828,0.000219251531489828,0.01008238082083679
2017-12-28,0.002695057236759224,0.011129768707987875,-0.001360639983667311,0.010579298762567912,0.0,0.0,0.006371245080419197
2017-12-29,-0.018884071699367788,-0.002548524726301571,0.004087398030091949,0.013708854728394337,-0.00021920347079318336,-0.00021920347079318336,-0.029966444651602253
2018-01-02,0.051326263872787825,0.054412869111113205,-0.0330170310837864,0.022621146423976723,0.0001096768733279685,0.0001096768733279685,0.08245134923265551
2018-01-03,0.029278710409966546,0.02960513328407388,0.012160924989609745,-0.008655941549189028,0.00021861426356384328,0.00021861426356384328,0.04977535663941235
2018-01-04,0.005862481438541511,0.00796951786746003,0.001386504424008006,0.011884590926682703,0.00010923215009750464,0.00010923215009750464,0.017549473893674783
2018-01-05,0.030200832082241336,0.0284382621910646,-0.007844848442881136,-0.0009587946873667041,0.0,0.0,0.018062132298500178
2018-01-08,0.011121551998552581,0.00661682262591512,-0.00279080826867506,-0.0014395722853091097,0.00010962890157051319,0.00010962890157051319,0.02248518163583957
2018-01-09,0.0007629263301265343,0.003122148204347553,-0.04151139989601138,-0.009610709309154086,0.0,0.0,-0.028738602876524744
2018-01-10,-0.007115573335631953,-0.005890644626121266,-0.0019465796198759877,0.007035349156768955,0.0,0.0,-0.03697021344341622
2018-01-11,0.020028083307717992,0.02034677828077891,0.012189380424492136,0.004577269310745535,-0.00010961688439192763,-0.00010961688439192763,0.012997802445552199
2018-01-12,0.021203341366294204,0.020466437147819816,0.004335300053573299,0.024700210082784446,0.0003281715115046602,0.0003281715115046602,0.015421276896285585
2018-01-16,-0.0077401006602509925,-0.009071765295923906,0.010551743736134211,0.0023403297423281177,-0.00021847091400406526,-0.00021847091400406526,-0.011507657308363006
2018-01-17,0.0315114182620837,0.030114711604909306,-0.0009493127061539486,-0.015409844358933111,0.00021851865397404246,0.00021851865397404246,0.045061884821428366
2018-01-18,0.0009602610734114059,-0.0017943275330331576,-0.028028670854239324,-0.005928385365311817,0.0,0.0,0.0050774737747754095
2018-01-19,0.009593254586740096,0.010931292884576171,-0.0009899985159501736,0.009780622137839368,0.00011000148404982646,0.00011000148404982646,0.0038451335606042303
2018-01-22,0.03123874256099879,0.027894377965908657,0.00010835537376263638,0.003307332473246438,0.00010835537376263638,0.00010835537376263638,0.021569999342964597
2018-01-23,0.025340070365728273,0.01617081770047113,0.0,0.009653869452027397,0.0033485736573198987,0.0,0.022700034054754514
2018-01-24,-0.020276389734288247,-0.01106721915623915,0.00010946689519930608,0.0251865202764765,-0.0005696209958695464,0.00010946689519930608,-0.06882939476685446
2018-01-25,-0.0012612236202549365,2.9919560616153973e-05,0.0,-0.01569605643947114,0.00040699282962197714,0.0,-0.05202816218562889
2018-01-26,0.04465888590420497,0.039390934120399956,-0.015177886096981685,0.0034665521052641424,0.02286415853838908,0.00021901193048345924,0.09483755694224105
2018-01-29,-0.013242715741050626,-0.01685680596244049,-0.001318963974760622,-0.010594175584319965,-0.001118963974760622,-0.00021896397476062202,-0.0032019441255907166
2018-01-30,-0.02555959501735927,-0.02832065938219719,0.00010945491350966563,-0.00954375829026255,0.00010945491350966563,0.00010945491350966563,-0.06086953633696068
2018-01-31,0.012343463928605747,0.012343030706493896,0.00010954502673232724,0.01692129808726328,0.00010954502673232724,0.00010954502673232724,0.025654502939198354
2018-02-01,-0.025006952117717085,-0.019504859585999013,-4.4099038273515134e-05,-0.0020799665272882573,-4.4099038273515134e-05,-4.4099038273515134e-05,-0.014777684345000708
2018-02-02,-0.0610817868953335,-0.06899211881717601,0.00010923160162112922,-0.0250116216633105,0.00010923160162112922,0.00010923160162112922,-0.08351804130138119
2018-02-05,-0.11543419710816105,-0.10811579647534902,-0.00010921967138144417,0.007363453314174873,-0.00010921967138144417,-0.00010921967138144417,-0.13379603331821766
2018-02-06,0.07710011151112339,0.08347564150340125,0.00010923160162112922,-0.021692953837665563,0.00010923160162112922,0.00010923160162112922,0.10277871153398932
2018-02-07,-0.03954454378419836,-0.06705921836223272,0.00010952589475921037,-0.008435822479130217,0.00010952589475921037,0.00010952589475921037,-0.06653285106681528
2018-02-08,-0.12392182111886751,-0.11266284944146304,-0.00010951390015123685,0.005347623334152951,-0.00010951390015123685,-0.00010951390015123685,-0.12655370491988627
2018-02-09,0.04707325522129846,0.0463024745369931,0.00021935801289618695,-0.007011627447963686,0.00021935801289618695,0.00021935801289618695,0.09108716331882638
2018-02-12,0.05597593088596797,0.051043135253287186,0.0,0.013878736280975579,0.0,0.0,0.05275803192525563
2018-02-13,0.012174057720782727,0.017718811420650793,0.0,0.009365979715777684,0.0,0.0,-0.0014946470803799405
2018-02-14,0.05855660486657177,0.06653093947525635,0.0,0.03449918641572003,0.0,0.0,0.042754847130238874
2018-02-15,0.05226580954443394,0.05701638449496371,0.00010888956220589385,0.002069920734485642,0.00010888956220589385,0.00010888956220589385,-0.008665342574480817
2018-02-16,-0.011167973354096139,-0.01100283483816511,0.0001098981161808954,-0.00849205725215385,0.0001098981161808954,0.0001098981161808954,-0.008741346323782317
2018-02-20,0.004991849193561215,-0.018003127106767547,0.0,-0.025925900743168362,0.0,0.0,0.050404830367231826
2018-02-21,-0.009002571790634684,-0.005864864421923244,-0.00010988603991224366,-0.010218637986332935,-0.00010988603991224366,-0.00010988603991224366,-0.03388889616426016
2018-02-22,0.00018806006638527606,0.0013433300200263129,0.0001098981161808954,0.011524598431000621,0.0001098981161808954,0.0001098981161808954,-0.007438637036581319
2018-02-23,0.05957134127424335,0.05360696294768952,0.0002179355443383546,-0.004272497047525747,0.0002179355443383546,0.0002179355443383546,0.06493083599919913
2018-02-26,0.0401416987969998,0.03743490611299427,-0.00021788805878575346,0.005244276567456296,-0.00021788805878575346,-0.00021788805878575346,0.015746756351492433
2018-02-27,-0.03580750194643445,-0.037216843042831516,0.0002179355443383546,-0.022053510335776627,0.0002179355443383546,0.0002179355443383546,-0.03944729011613324
2018-02-28,-0.020101346138765352,-0.026358247460499196,0.00010955607450169325,-0.002182350846869019,0.00010955607450169325,0.00010955607450169325,-0.028918894459437447
2018-03-01,-0.0481260660894568,-0.04441069229583999,9.852846814850658e-05,-0.004860285674927134,9.852846814850658e-05,9.852846814850658e-05,-0.04824777979452388
2018-03-02,0.02749150958665303,0.02145880784557186,0.00010932930854612444,0.012210011982527469,0.00010932930854612444,0.00010932930854612444,0.05168895172481469
2018-03-05,0.031369126730699026,0.03256019357891482,0.0,-0.005066322813205293,0.0,0.0,0.027265029635901605
2018-03-06,0.012643065990403102,0.010272701289597452,0.0,-0.0009,0.0,0.0,0.00041300710451193227
2018-03-07,0.0074794616558178095,0.0031895781212360474,0.0,-0.018145530955730894,0.0,0.0,0.006476826015508209
2018-03-08,0.0149062629732164,0.014131681290061926,-0.00010931735695507427,-0.0010093173569550742,-0.00010931735695507427,-0.00010931735695507427,0.004262976926176609
2018-03-09,0.05823080281298876,0.05513797664434672,0.00021906656227344,0.00021906656227344,0.00021906656227344,0.00021906656227344,0.062312863809072194
2018-03-12,0.01496725673657906,0.005707609574489125,0.0001091014354792641,0.0001091014354792641,0.0001091014354792641,0.0001091014354792641,0.031147558861558844
2018-03-13,-0.03630398309920169,-0.027776711477481952,0.0,0.0,-0.01365615336336,0.0,-0.04670106292343157
2018-03-14,-0.0033943722609381943,-0.009693520224869745,0.0,0.0,-0.010595209361496494,0.0,-0.00041681540374727266
2018-03-15,-0.004466675739144388,-0.004013154986627965,-0.00010908953365451612,-0.00010908953365451612,-0.002089378120338048,-0.00010908953365451612,-0.0029199405725891525
2018-03-16,-0.006618191265202356,-0.0015901304832666163,0.0002186107267918569,0.0002186107267918569,0.0018320510482425778,0.0002186107267918569,-0.0007841346275201388
2018-03-19,-0.06278227106712797,-0.05177679713225203,0.0,0.0,-0.02682235584268511,0.0,-0.057930834837313094
2018-03-20,0.0073493571997640394,0.005915367804278149,-0.00010948535663934944,-0.00010948535663934944,0.0031320756062513944,-0.00010948535663934944,-0.0022061678672726332
2018-03-21,-0.01447192830616606,-0.009809956366706285,0.0002179751616386838,0.0002179751616386838,-0.004466831644103664,0.0002179751616386838,-0.018358529343292185
2018-03-22,-0.07305821866984352,-0.06972923354206456,0.00010977927434585588,-0.008502748720934471,-0.04962289708811296,0.00010977927434585588,-0.08371102737713183
2018-03-23,-0.0807803915712364,-0.07741617816453311,0.00010925762703850594,0.025855829650982987,-0.043055547102521574,0.00010925762703850594,-0.10002918127931981
2018-03-26,0.11251967987545086,0.09766635136863011,-0.00010924569111347981,0.014702475858796804,-0.0010092456911134798,-0.00010924569111347981,0.12576662536121908
2018-03-27,-0.09589066469032981,-0.07419996849440091,0.00021882101236170293,-0.01586933380803557,0.00021882101236170293,0.00021882101236170293,-0.09818167223828074
2018-03-28,-0.03448021131595835,-0.026025384002345584,0.0001092337244044117,-0.02897877195456744,0.0001092337244044117,0.0001092337244044117,-0.06502187969211422
2018-03-29,0.05536438837630375,0.04800964992764858,0.000218443587401973,0.0,0.000218443587401973,0.000218443587401973,0.06465107540127613
2018-04-02,-0.08879942777217065,-0.07246538098879421,-5.4904561305968436e-05,0.02527074022480358,-5.4904561305968436e-05,-5.4904561305968436e-05,-0.11582229717759163
2018-04-03,0.03355202743716834,0.03229473310606834,-0.00010940767459177714,-0.01666664577239274,-0.00010940767459177714,-0.00010940767459177714,0.057282429671477564
2018-04-04,0.04729211819880419,0.023283913874206863,0.00021873741139200042,0.0026259396503773846,0.00021873741139200042,0.00021873741139200042,0.038148975789479955
