Date,SL_DUALBEAR,SL_REGIME,SL_CALENDAR,SL_VRP,SL_DISPERSION,SL_CPPI
2005-12-27,0.0,-0.014596738913648577,-0.016992221696018592,0.0,0.0,-0.008827477052169526
2005-12-28,0.0,0.001447202117980464,0.0013419215905075734,0.0,0.0,0.0018355175025541654
2005-12-29,0.0,-0.00787566964412877,-0.003431524339079395,-0.000125,0.0,-0.0034671073051286707
2005-12-30,0.0,-0.009353790176418457,-0.009403938719880966,0.0,0.0,-0.004302664096266812
2006-01-03,0.0,0.028760886363416213,0.02882062492191183,0.0,0.0,0.012726248574985787
2006-01-04,0.0,0.010148468833469546,0.007612945945727646,0.0,0.0,0.00308589804645086
2006-01-05,0.0,0.002523248056528662,0.0002555340183170164,0.0,0.0,0.00039433890928384206
2006-01-06,0.0,0.016755902461858294,0.007379798626149658,0.0,0.0,0.007360225798071895
2006-01-09,0.0,0.004322560794187574,-0.00023999999999999998,0.0,0.0,0.002221062167147921
2006-01-10,0.0,0.0011348874142604146,0.0,0.0,0.0,0.0008183529815564473
2006-01-11,0.0,0.006790948108174701,0.0,0.0,0.0,0.0027723031028474964
2006-01-12,0.0,-0.0065130997711597615,0.0,0.0,0.0,-0.0036400592196422572
2006-01-13,0.0,-0.0013580527289257297,0.0,0.0,0.0,-0.000929006857447751
2006-01-17,0.0,-0.006153618248318637,0.0,0.0,0.0,-0.00243337948079815
2006-01-18,0.0,-0.010145750170185942,0.0,-0.000125,-0.039730857988818556,-0.0034573329322250108
2006-01-19,0.0,0.007918361804145896,0.0,0.0,-0.0007,0.003047030793017395
2006-01-20,0.0,-0.036109030097294964,0.0,0.0,-0.05280088453225331,-0.014242006641990117
2006-01-23,0.0,0.0037966622658059212,0.0,0.0,0.010405434304009198,0.002816997524549279
2006-01-24,0.0,0.002872498788535173,0.0,-0.000125,0.004399775315714911,0.0005132710620451846
2006-01-25,0.0,-0.0014330254904070792,0.0,0.0,0.00044836039680488547,0.0004919395972864853
2006-01-26,0.0,0.008575072335195956,0.0,0.0,0.004557474360829335,0.0036016539829998233
2006-01-27,0.0,0.016004204984705353,0.0,0.0,0.012519951904281627,0.006160842168308748
2006-01-30,0.0,-2.084178912949699e-05,0.0,0.0,0.017331843328543452,-0.0006581869547947328
2006-01-31,0.0,-0.009899558097964698,-0.00693651039071113,0.0,-0.005338679712674715,-0.006145827732848674
2006-02-01,0.0,0.008689724361412396,0.006164885985649726,0.0,0.003916800506190419,0.0056023195402381785
2006-02-02,0.0,-0.020408638347353753,-0.010562123530038946,0.0,-0.016270558140031217,-0.008659316956287726
2006-02-03,0.0,-0.011404293915368032,-0.004585860734912339,0.0,-0.021058335775108614,-0.004122975449167178
2006-02-06,0.0,0.0010199979081031351,0.0022343633135663453,0.0,0.00504861039256038,0.001677518757747547
2006-02-07,0.0,-0.010733464316886852,-0.00023999999999999998,0.0,-0.03704868405760287,-0.005654844981648387
2006-02-08,0.0,0.013995419912000191,0.0,0.0,-0.0005087460410600477,0.005886377771131413
2006-02-09,0.0,-0.0062241447820943875,0.0,0.0,0.0,-0.0010160565710957703
2006-02-10,0.0,0.004406923268457444,0.0,0.0,-0.015194326882399857,0.001092790766311634
2006-02-13,0.0,-0.007259591926030214,0.0,0.0,-0.0004621108985180118,-0.0012288031617541904
2006-02-14,0.0,0.014466099887438232,0.0,0.0,0.0,0.006861507878665201
2006-02-15,0.0,0.006071189780823558,0.0,0.0,0.0,0.0021584310489498127
2006-02-16,0.0,0.010927061218891358,0.0,0.0,0.0,0.005459777273146066
2006-02-17,0.0,-0.006422703038323553,0.0,0.0,0.0,-0.0022074014882714986
2006-02-21,0.0,-0.007643905186462511,0.0,0.0,0.0,-0.002240389576421111
2006-02-22,0.0,0.011200502900155382,0.0,0.0,0.0,0.004920818921986628
2006-02-23,0.0,-0.002761279751043039,0.0,0.0,0.0,-0.0012689410279487095
2006-02-24,0.0,0.0033729995930243273,0.0,-0.000125,0.0,0.0020906644480771564
2006-02-27,0.0,0.005260879058193225,0.0,0.0,0.0,0.00023108219286254033
2006-02-28,0.0,-0.015788527312613286,-0.008908681892241336,-0.000125,0.0,-0.008364480802288198
2006-03-01,0.0,0.014273686572760746,0.007881654161070784,0.0,0.0,0.0076625167933149115
2006-03-02,0.0,6.705193824159498e-05,-0.00018977226486939223,0.0,0.0,-0.00017411399556630828
2006-03-03,0.0,-0.007038839782942695,-0.004294169872698761,0.0,0.0,-0.004120880709896965
2006-03-06,0.0,-0.008322149169942278,-0.004244214086834519,0.0,0.0,-0.004037524285367659
2006-03-07,0.0,-0.0042613912669744285,-0.00023999999999999998,0.0,0.0,-0.0013690998973028654
2006-03-08,0.0,0.0019480215047569995,0.0,0.0,0.0,0.0015103991640950764
2006-03-09,0.0,-0.010147683160390875,0.0,0.0,0.0,-0.005079817180271726
2006-03-10,0.0,0.008891829439873489,0.0,-0.000125,0.0,0.007182092201269687
2006-03-13,0.0,0.002829632388290748,0.0,0.0,0.0,0.0011964227059040853
2006-03-14,0.0,0.01677609863950994,0.0,-0.000125,0.0,0.008173273452335816
2006-03-15,0.0,0.007625819313256873,0.0,0.0,0.0,0.0035117279166880654
2006-03-16,0.0,-0.002049789775781952,0.0,0.0,0.0,0.001733373959596058
2006-03-17,0.0,0.0017018997744232094,0.0,0.0,0.0,0.0006534181088311383
2006-03-20,0.0,-0.0005271755311799575,0.0,-0.000125,0.0,-0.0015447009156026822
2006-03-21,0.0,-0.010457025859358775,0.0,0.0,0.0,-0.005757272309295907
2006-03-22,0.0,0.006308534794289926,0.0,0.0,0.0,0.0052778971474033275
2006-03-23,0.0,-0.003274973631909806,0.0,0.0,0.0,-0.0017989014645482073
2006-03-24,0.0,0.002745053472571198,0.0,0.0,0.0,0.0005605304342242224
2006-03-27,0.0,-0.0013503665101776243,0.0,0.0,0.0,-0.0013474326808960246
2006-03-28,0.0,-0.0075119814775889224,0.0,0.0,0.0,-0.005398394012123014
2006-03-29,0.0,0.013872151330745154,0.0,0.0,0.0,0.005203722531048123
2006-03-30,0.0,-0.00037315533296950225,0.0,0.0,0.0,-0.001484848588493808
2006-03-31,0.0,-0.001236532436495043,-0.00015174366399500072,0.0,-0.006930982635530477,8.428038434682142e-05
2006-04-03,0.0,-0.00037399617354183436,-0.0008136445966926863,0.0,-0.0005276867135599365,-0.0007309615196007279
2006-04-04,0.0,0.008454121924318983,0.005638283059873372,0.0,0.0,0.005192025530605022
2006-04-05,0.0,0.007559556658295329,0.002982465125516187,-0.000125,0.0,0.002722923254072331
2006-04-06,0.0,0.00012689263095578824,-0.0010822797461219613,-0.000125,0.005987354457621717,-0.0010571091352441083
2006-04-07,0.0,-0.014565081335437628,-0.00023999999999999998,0.0,-0.02046250361846268,-0.009250279173450084
2006-04-10,0.0,0.0006106378125145872,0.0,0.0,0.014398230000295486,0.0012709200277020271
2006-04-11,0.0,-0.012020104348106244,0.0,-0.000125,-0.016659715452079456,-0.006737042655372524
2006-04-12,0.0,0.0016935303168581022,0.0,0.0,0.00680126908173256,0.0013937559092683386
2006-04-13,0.0,0.000470932557197154,0.0,0.0,-0.0007814952207413267,-0.0010335615967031321
2006-04-17,0.0,-0.005461583345743662,0.0,0.0,0.01785679100841486,-0.00036539765698814504
2006-04-18,0.0,0.023911295619138677,0.0,0.0,0.026511518459198406,0.011146522491362996
2006-04-19,0.0,0.0037468089087900553,0.0,0.0,0.02364342461900796,0.0012663501210746515
2006-04-20,0.0,-0.0005972848003332235,0.0,0.0,-0.03196742424911111,0.0010458556678583683
2006-04-21,0.0,-0.005885060158835334,0.0,0.0,0.026419160715736932,3.266858567740232e-05
2006-04-24,0.0,-0.002487236408906565,0.0,0.0,-0.0184461297694309,-0.001740552905153561
2006-04-25,0.0,-0.00534041692212135,0.0,0.0,0.007449204831842461,-0.003795965379043755
2006-04-26,0.0,-9.163509608029994e-05,0.0,0.0,0.008541746070672354,9.991310103998682e-05
2006-04-27,0.0,0.009541104686709555,0.0,-0.000125,-0.002412852506048099,0.003920015034281488
2006-04-28,0.0,-0.0017180814730759647,0.0026621904796564743,0.0,0.024067647765012728,0.002709554084323157
2006-05-01,0.0,-0.013469661031991013,-0.0074534790027702465,0.0,-0.007163023146603561,-0.007298669698219056
2006-05-02,0.0,0.008823949282467701,0.007976961638759343,0.0,0.019109800972447827,0.006655014203022799
2006-05-03,0.0,-0.004901805901524326,-0.004865041709462825,-0.000125,-0.004362090124439966,-0.0031574200965667175
2006-05-04,0.0,0.007894185063960675,0.00200836599743881,0.0,0.012107752859297344,0.003069376341553069
2006-05-05,0.0,0.013232437317201492,0.0032843004654679224,0.0,0.012142060390199138,0.007399540554123306
2006-05-08,0.0,-0.001012432647466885,0.00027311203490523186,0.0,-0.00550462805249166,-0.0011828300492272873
2006-05-09,0.0,-0.0001580309210915467,-0.0004440088700386591,0.0,0.02166669743711044,0.0016593006595509727
2006-05-10,0.0,-0.005541258062349489,0.0009914740340072115,-0.000125,0.005664302789263263,-0.0005745613738678724
2006-05-11,0.0,-0.025289059418345285,-0.0030232970927581704,0.0,-0.00577195392013375,-0.010972245484445866
2006-05-12,0.0,-0.02169185800509306,-0.005053143353302603,0.0,-0.011680107737078943,-0.011772521580374187
2006-05-15,0.0,0.0014692844796136274,0.002310126690939196,-0.000125,-0.03082559337033871,0.0014139988782508192
2006-05-16,0.0,-0.0054614111602770505,0.004397355444332574,0.0,0.00935168331121571,-0.0010306523333141501
2006-05-17,0.0,-0.026537212927072087,-0.0038174235508906976,0.0,-0.020016267100393403,-0.012342016101458755
2006-05-18,0.0,-0.008881672642146,0.008075424663060105,0.0,-0.010073189677378417,-0.003243615868578293
2006-05-19,0.0,0.0030591415379610967,0.0014816385012580203,0.0,-0.009479337646364678,0.0028048169149908057
2006-05-22,0.0,-0.0037937610398996943,0.00119378804753576,0.0,-0.0025481664162454324,-0.002771074181796938
2006-05-23,0.0,-0.003778277361059076,-0.0004402459239348788,0.0,0.008650312864278394,-0.0033660424143519352
2006-05-24,0.0,0.0038276948926956114,0.00019823260782341203,0.0,-0.018458072236572486,0.002690072616706721
2006-05-25,0.0,0.005982296034540259,-0.00242591668043064,0.0,-0.00015791245745851913,0.0031117541810767734
2006-05-26,0.0,0.0024724324006955476,0.0036990425854275437,0.0,0.0,0.0016903153059649077
2006-05-30,0.0,-0.009155258077766397,-0.016482933298712567,0.0,0.0,-0.008629738987445157
2006-05-31,0.0,0.013309024715775377,0.006285039575358286,0.0,0.0,0.005902051367358563
2006-06-01,0.0,0.004531564247947479,0.011073280207313685,0.0,0.0,0.0030789730108674845
2006-06-02,0.0,0.0009829083277007379,0.009413479776062795,0.0,0.0,0.000864330809727195
2006-06-05,0.0,-0.02608814042641663,-0.014110558864539047,0.0,0.0,-0.008225171181745108
2006-06-06,0.0,-0.00306520433040669,0.0004230901782979247,0.0,0.0,-0.001487025086169569
2006-06-07,0.0,-0.003939107385893574,-0.0001859070841640873,0.0,-0.008400415748324487,-0.0032080789134958463
2006-06-08,0.0,-0.0004941954647251464,0.001112730773928261,0.0,-0.011973200296669671,-0.0003914844435193554
2006-06-09,0.0,-0.0016117551157285234,0.003080320329192166,0.0,-0.006368178670610271,-0.001014601018844224
2006-06-12,0.0,-0.00553234853669565,0.00040334847345100403,0.0,-0.003709622811940761,-0.0031663995268569906
2006-06-13,0.0,-0.005969643749347314,0.00033318462225127025,0.0,-0.03391869516002995,-0.002950096009630173
2006-06-14,0.0,0.003856029827748471,-0.006096943013631307,0.0,-0.002708086901303042,0.000889652464856223
2006-06-15,0.0,0.03473623916169172,-0.0035452882738918447,0.0,0.013654209803112488,-3.647545153741675e-05
2006-06-16,0.0,-0.0040245160576319605,-0.0014356013096701982,0.0,0.002766190990763228,-0.0005461619913424293
2006-06-19,0.0,-0.0036707250458864684,-0.0009401968618896417,0.0,-0.010130451831370449,-0.002553110377018863
2006-06-20,0.0,0.0014920911237100204,-0.0010845083896429354,0.0,0.007285079354425169,0.0007137216205764362
2006-06-21,0.0,0.0033355628929087095,5.693308213898796e-05,0.0,0.007787971868126622,0.0005482972953480158
2006-06-22,0.0,-0.0020864995239359115,-0.0035120988242653087,0.0,-0.004512131040431758,-0.0009151444316085932
2006-06-23,0.0,-0.0001397727106789174,-0.0013068839555336,0.0,0.001889533849067891,-3.074033522594507e-05
2006-06-26,0.0,0.0019680939111110475,-0.001237061572842868,0.0,-0.00012927295665611123,0.00044070046981236423
2006-06-27,0.0,-0.004139136644938153,0.0028687682117266356,0.0,0.0,-0.0013965592041519331
2006-06-28,0.0,0.0031215907638443385,-0.0032419885301766317,0.0,-0.0012230473343659409,0.0008387684330220773
2006-06-29,0.0,0.009427685211253362,0.0019323789808532333,0.0,0.01476489688244383,0.001804864350525659
2006-06-30,0.0,-3.0781980125530584e-05,0.005434284794138874,0.0,-0.00012916306715451772,-5.329099654520547e-05
2006-07-03,0.0,0.006154141330565556,0.0028678888883968854,0.0,0.0,0.002495345347126248
2006-07-05,0.0,-0.015873967423882494,-0.015657693089448824,0.0,0.0,-0.0024876174404300814
2006-07-06,0.0,0.0020370765495178063,0.005841041103534113,0.0,0.0,0.0006810909072542704
2006-07-07,0.0,-0.011443332152420443,-0.0022095710918599624,0.0,0.0,-0.002183989847399409
2006-07-10,0.0,-0.002520809705706051,0.00024318416833348368,0.0,0.0,0.0003449156247549406
2006-07-11,0.0,0.0074296706434769984,0.001834034638239368,0.0,0.0,0.001369142278934378
2006-07-12,0.0,-0.019011127854585648,5.528176187832301e-05,0.0,0.0,-0.0033232021936037944
2006-07-13,0.0,-0.023120771797505175,0.0022518965585303086,0.0,0.0,-0.005827310361821475
2006-07-14,0.0,-0.00831262916862657,0.00026704710776677133,0.0,0.0018315559240851254,-0.0012578630721041103
2006-07-17,0.0,-0.0009737737090680919,0.0008311491375851965,0.0,-0.02296194079978391,-0.00010069141895222364
2006-07-18,0.0,0.0022753629914053566,-0.005229485062725603,0.0,-0.013511504381135018,1.5418045001805383e-05
2006-07-19,0.0,0.006295027977503079,0.005598414481149572,0.0,0.002275710008741845,0.0005756748154466236
2006-07-20,0.0,-0.0032007526454370995,0.0016730506083535435,0.0,-0.015836651143816376,-0.0002552734342159322
2006-07-21,0.0,-0.0032757039592207844,-0.0012088298017909117,0.0,-0.0034774470560268744,-0.001960334754604723
2006-07-24,0.0,0.008240964439969954,-0.00043783799735184207,0.0,-0.0009687095519713763,0.002710679731875229
2006-07-25,0.0,0.001558920675390064,-0.0018453226549633107,0.0,-0.00018414260499933168,0.000471025216537417
2006-07-26,0.0,0.00041028773615830766,0.0021009405006081837,0.0,0.0,0.0001957317797173617
2006-07-27,0.0,-0.004046362865709815,-0.001000222981920973,0.0,0.0,-0.0016138654276622786
2006-07-28,0.0,0.018632770130366117,0.0033643215019646625,0.0,0.0,0.003910349952085718
2006-07-31,0.0,-0.0012704888057733787,-0.0006006554015723407,0.0,0.0,-0.00040623111453046113
2006-08-01,0.0,-0.012083348818190598,-0.004717255513847529,0.0,0.0,-0.0018976913776080303
2006-08-02,0.0,0.01092501401494239,0.00810474576268747,-0.000125,0.0,0.0015295519628683793
2006-08-03,0.0,0.000893023711171109,0.0023025639972024336,0.0,0.0,0.0008638691809747145
2006-08-04,0.0,-0.004002567159179645,0.0018683286937386083,-0.000125,0.0,-6.5992732655743e-05
2006-08-07,0.0,-0.005175939229914707,1.6923329208413907e-05,0.0,0.0,-0.001174291229084765
2006-08-08,0.0,-0.006403424858424996,-0.0014103706558850515,0.0,0.0,-0.0017098104246757342
2006-08-09,0.0,-0.0018594611632062532,-0.0020398617904777484,-0.000125,0.0,-0.0014987800032085791
2006-08-10,0.0,0.001379111189424248,-0.0009986251884032793,0.0,0.0,0.0014980402866222474
2006-08-11,0.0,-0.001410267567856516,-0.0026788560014993305,0.0,0.0,-0.001095737582712029
2006-08-14,0.0,0.0033927073263737154,-0.0011443000268706927,0.0,0.0,0.0005853264947082906
2006-08-15,0.0,0.024410877063781537,0.0049773553584477,0.0,0.0,0.003764331511528222
2006-08-16,0.0,0.02001850242200102,0.0039573917161650485,0.0,0.0,0.0027318852852025607
2006-08-17,0.0,0.003913409903278197,-0.0002989010367304479,0.0,0.0,0.0009048015140982854
2006-08-18,0.0,0.0051717597993453475,0.0016433896805268856,-0.000125,0.00313952802194669,0.0010999444228968836
2006-08-21,0.0,-0.008553594125759777,0.0020532578662503464,0.0,-0.001344666294355715,-0.0013626273932488525
2006-08-22,0.0,-0.0001598587126139418,0.00011653403631606274,0.0,-0.00048428102069191805,0.0005042360568185399
2006-08-23,0.0,-0.006204824190280268,0.00018506894726471048,0.0,0.0,-0.0025988311813813156
2006-08-24,0.0,0.00033702724728865423,0.0010104683882726563,0.0,0.0,0.0010755422711727688
2006-08-25,0.0,0.001767991472435015,0.0008034443627657595,-0.000125,0.0,0.0004766082612377343
2006-08-28,0.0,0.00777041297323722,0.0004583887569741485,0.0,0.0,0.0023577348966752295
2006-08-29,0.0,0.002315322164877879,0.0007318022385151224,0.0,0.0,0.0013185974951105417
2006-08-30,0.0,0.0025147940601971375,0.001484122446581626,0.0,0.002257320595651648,-5.34892867920875e-05
2006-08-31,0.0,-0.0009012934798482588,0.0008303109727151496,0.0,0.0018192956782425264,-0.00025459176137384936
2006-09-01,0.0,0.008314875615520283,0.005352036915293578,0.0,0.005640338145213146,0.0032102722223427567
2006-09-05,0.0,0.006446512044914211,-0.000938228136052781,0.0,-0.004409368906691135,0.0005656522256452066
2006-09-06,0.0,-0.01867743613798393,-0.009220418557892178,0.0,-0.010034817566855536,-0.005982384873762749
2006-09-07,0.0,-0.0069936977299091384,-0.0031930036369430476,0.0,-0.002830144737040292,-0.003488783123639402
2006-09-08,0.0,0.00530853181155167,0.00015124996748820533,-0.000125,0.003191315252466537,0.002104973765674889
2006-09-11,0.0,0.0036648647930306896,-0.0006400742153869654,0.0,-0.0003784539866504176,-8.77951111687581e-05
2006-09-12,0.0,0.017806135536274737,0.0029352538207363388,0.0,0.017136278596195837,0.005675081005168829
2006-09-13,0.0,0.007545598806045351,0.0001834596523619059,0.0,0.005193240624749078,0.0028377337211462814
2006-09-14,0.0,0.0003416396600502714,-0.0014589524864887515,0.0,-0.0030650452429002526,-0.001687830064503178
2006-09-15,0.0,0.003973601103791279,-0.0005698476212035785,0.0,0.0015396006635285664,0.003140438582756236
2006-09-18,0.0,0.0012829496891143414,-0.0010512898606844124,-0.000125,-0.0006996654385662348,-5.277363499154004e-05
2006-09-19,0.0,-0.0061873222697243655,0.006643926608679074,-0.000125,0.01098080596505709,-0.0024583576293606708
2006-09-20,0.0,0.012570721491451265,0.0007927316177315902,0.0,0.00850926407723707,0.004579530648744258
2006-09-21,0.0,-0.008252423590369092,0.0054053591035851944,-0.000125,0.005225460738479986,-0.003920793977277196
2006-09-22,0.0,-0.007118403677022965,0.002868065874836656,0.0,0.0020515400378674693,-0.0021696112424775425
2006-09-25,0.0,0.016144480615603703,0.0041242921750972,-0.000125,0.018508859783833143,0.006741914969291422
2006-09-26,0.0,0.010433812167022868,-0.0026151225895841624,0.0,0.004873829208448316,0.004559988796289798
2006-09-27,0.0,0.0003444163007719911,-0.0018253454497015433,0.0,-0.0027404850683060674,0.0009586622084755644
2006-09-28,0.0,0.000722465016505623,-0.0010937573289008685,0.0,-0.003173182732534782,0.0013693509599387982
2006-09-29,0.0,-0.0031579241852033877,-0.0019442305487044774,0.0,-0.00317790169665226,-0.0017877354444781057
2006-10-02,0.0,-0.010234122192175928,-0.0019512024938372896,0.0,-0.0017613045399253538,-0.003709752673591737
2006-10-03,0.0,0.003982179929442781,0.0008615947633717978,0.0,0.0006188764003367734,0.0015728902245428962
2006-10-04,0.0,0.023779072294471754,0.014674952567214052,0.0,0.025196873429341626,0.009682228811271752
2006-10-05,0.0,0.0041282652928705,-0.0027003018552935742,-0.000125,-0.007265687517410982,0.0020041329063721206
2006-10-06,0.0,-0.0024813824335666286,-0.006586053552726549,-0.000125,-0.015274771666122063,-0.0013265169088587244
2006-10-09,0.0,0.0020426092891594663,0.001540736357850392,0.0,0.003970439490002246,0.00043814383498369535
2006-10-10,0.0,0.002064628473589927,-0.004835683924153834,0.0,0.003356592903199302,0.0013401065913564065
2006-10-11,0.0,-0.002588300781450068,-0.0018668568781207596,0.0,-0.004225039965065278,-0.0017811124832858097
2006-10-12,0.0,0.017867547628486868,0.00025178200226032564,0.0,0.03622939133449143,0.008044677433118508
2006-10-13,0.0,0.00551521617196823,-0.0031040033173840745,-0.000125,0.011576338318350587,0.0020433683822234086
2006-10-16,0.0,0.0018931550671487138,0.002594473146276366,-0.000125,-0.0008,0.0013860543753644965
2006-10-17,0.0,-0.009529479582663973,0.00038890637016892883,-0.000125,0.0,-0.003629214355601114
2006-10-18,0.0,-0.0013849882758023369,0.001142369733318649,0.0,0.0,0.0012913489968904514
2006-10-19,0.0,0.0027452918186233713,-0.0011844435939921906,-0.000125,0.0,0.00075520563240273
2006-10-20,0.0,0.001259971301305737,-0.0007059665842119811,0.0,0.0,0.0006192568222833779
2006-10-23,0.0,0.010105269673886925,-0.0024891673328571785,-0.000125,0.0,0.004086603283036748
2006-10-24,0.0,-0.0007082395907665271,-9.047619047617417e-05,0.0,0.0,0.0019881692831131108
2006-10-25,0.0,0.007285944467282824,0.004656962836081524,0.0,0.0,0.002528901283201217
2006-10-26,0.0,0.008245486045319288,0.0038016622825296055,0.0,0.0,0.003881457105844423
2006-10-27,0.0,-0.01544697517778391,0.002689536217037336,0.0,0.0,-0.005928532817182543
2006-10-30,0.0,0.00256454944226999,0.001597386283636615,0.0,0.0,-0.0005796768711482272
2006-10-31,0.0,0.0008804992001408008,0.004048870984547078,-0.000125,0.0,-0.0013861066929586937
2006-11-01,0.0,-0.015373927859086547,-0.0029810593828556104,0.0,0.0,-0.004904968324350899
2006-11-02,0.0,-0.0003783685693736394,-0.000821400216152519,0.0,0.0,-0.0003418294728540921
2006-11-03,0.0,-0.003631540216113964,-0.0017149896720198732,0.0,0.0,-0.002329190951734847
2006-11-06,0.0,0.0202110103826617,0.010015061574537932,0.0,0.0,0.009021412661505695
2006-11-07,0.0,0.007714116590509823,-0.00023999999999999998,-0.000125,0.0,0.0018565061153504514
2006-11-08,0.0,0.004560866786583234,0.0,-0.000125,0.0,0.0026824478601478927
2006-11-09,0.0,-0.008336246001262707,0.0,0.0,0.0,-0.004940856765818686
2006-11-10,0.0,0.002844253001238444,0.0,0.0,0.0,0.0007750933708078881
2006-11-13,0.0,0.008504465285744944,0.0,0.0,0.0,0.001690465482365545
2006-11-14,0.0,0.014581331844299375,0.0,0.0,0.0,0.005991461067811431
2006-11-15,0.0,0.0054263174974686,0.0,-0.000125,0.0,0.0030718941981133694
2006-11-16,0.0,0.005217391577547059,0.0,-0.000125,0.0,0.001937777604608227
2006-11-17,0.0,6.795602373384956e-05,0.0,0.0,0.0,-0.00010225030111005733
2006-11-20,0.0,0.001588002418622773,0.0,-0.000125,0.0,-0.00025542161015266194
2006-11-21,0.0,0.0016932626438400924,0.0,0.0,0.0,0.0013770868357965108
2006-11-22,0.0,0.005757011378467613,0.0,0.0,0.0,0.0019256299949298324
2006-11-24,0.0,-0.006080170494712739,-0.004016162279214523,0.0,0.0,-0.0035505282902137643
2006-11-27,0.0,-0.029729412876242745,-0.01251183882982746,0.0,0.0,-0.012010189642333576
2006-11-28,0.0,0.006531003302635405,-0.00023999999999999998,0.0,0.0,0.0026454108996725304
2006-11-29,0.0,0.014541560583037348,0.0,-0.000125,0.0,0.006415160012883802
2006-11-30,0.0,-0.0001508073510544808,8.943550457392259e-06,0.0,0.0,0.0002895395748279488
2006-12-01,0.0,-0.007153987244816917,-0.002120799677179841,0.0,0.0,-0.001948598021236872
2006-12-04,0.0,0.0158701475209105,0.006732234778537682,0.0,0.0,0.006785078309968691
2006-12-05,0.0,0.0065718401938294575,0.0037499010645289043,0.0,0.0,0.0033323628990829363
2006-12-06,0.0,-0.0031582276594708087,-0.0008964839462876516,0.0,0.0,-0.0013292525772798176
2006-12-07,0.0,-0.011971775204007277,-0.00023999999999999998,0.0,0.0,-0.0031741967262490017
2006-12-08,0.0,0.004392838411479068,0.0,-0.000125,0.0,0.0008939635103633683
2006-12-11,0.0,0.004985523109367596,0.0,-0.000125,0.0,0.0021860464645150307
2006-12-12,0.0,-0.0043875651063900855,0.0,0.0,0.0,-0.0007726035549347725
2006-12-13,0.0,0.0019377679211591433,0.0,0.0,0.0,0.0021774971652158883
2006-12-14,0.0,0.0156637017375392,0.0,0.0,0.0,0.005866941842702001
2006-12-15,0.0,0.0012788675374024298,0.0,0.0,0.0,0.0018761163588245752
2006-12-18,0.0,-0.008776267839607653,-0.002367641552933586,0.0,0.0,-0.002862393795911245
2006-12-19,0.0,8.963122060943083e-05,0.0013134912915268582,0.0,0.0,0.002433836939481571
2006-12-20,0.0,-0.002925575110807062,-0.0005346473229284332,-0.000125,0.0,-0.0016642876041466003
2006-12-21,0.0,-0.008540561424133827,-0.0028568509363963157,0.0,0.0,-0.0026840064699717643
2006-12-22,0.0,-0.013368481053979576,-0.004720291722250108,0.0,0.0,-0.006234067087949175
2006-12-26,0.0,0.008892383357289486,0.009242416656673965,0.0,0.0,0.005590883783821772
2006-12-27,0.0,0.00997492833034294,0.004573338471406081,0.0,0.0,0.005374236837034918
2006-12-28,0.0,-0.0053234700142105,-0.0016915004877436912,0.0,0.0,-0.0016966648597485626
2006-12-29,0.0,-0.0044283114790250955,-0.007334499782174902,-0.000125,0.0,-0.00466312300213892
2007-01-03,0.0,-0.0012001800065122893,-0.0031606043212800473,0.0,0.0,-0.0028597638999609924
2007-01-04,0.0,0.013591359849771485,0.003252305726614424,0.0,0.0,0.0021038515324679715
2007-01-05,0.0,-0.012679815566264345,-0.00751378545591722,0.0,-0.02036489770707087,-0.0062620273963977175
2007-01-08,0.0,0.005603885833057347,0.004027156759584383,0.0,-0.0008,0.003419422018595495
2007-01-09,0.0,0.001654991666425184,-0.00023999999999999998,-0.000125,0.0,-0.0009712931710168898
2007-01-10,0.0,0.010444792389511931,0.0,-0.000125,0.0,0.0017688858009047004
2007-01-11,0.0,0.01081825873509598,0.0,0.0,0.015076149358235015,0.004599463738719396
2007-01-12,0.0,0.011782980899062495,0.0,0.0,0.03270563883884836,0.004638083718990543
2007-01-16,0.0,-0.0029679850404911922,0.0,0.0,-0.004557877924297071,-0.0006495495349164601
2007-01-17,0.0,-0.004552099003933013,0.0,-0.000125,-0.0017927978956804314,-0.00022003847553445893
2007-01-18,0.0,-0.015165914094597546,0.0,0.0,-0.0341361766141014,-0.003721664240716772
2007-01-19,0.0,0.0032526396257593444,0.0,0.0,0.014600411074486286,0.002664079626751138
2007-01-22,0.0,-0.010064194249217184,0.0,-0.000125,-0.021092372197063947,-0.0045700751157580375
2007-01-23,0.0,0.0016840909136541522,0.0,0.0,0.019950845934686712,0.0030885211109516167
2007-01-24,0.0,0.01845458330098203,0.0,-0.000125,0.025991383248047062,0.006405953076741841
2007-01-25,0.0,-0.021110438547753452,0.0,0.0,-0.02384459026532898,-0.008653060046815302
2007-01-26,0.0,-0.00333586932882607,0.0,-0.000125,-0.004118630315902094,-0.001155486280204755
2007-01-29,0.0,-0.00037256882984244914,0.0,0.0,-0.008225864529594595,-0.0012279118798094572
2007-01-30,0.0,0.005739737453236232,0.0,0.0,0.014522963933075173,0.004126426877253646
2007-01-31,0.0,0.012729191155454728,0.005675407801784789,0.0,-0.0007,0.004748087411401657
2007-02-01,0.0,0.005458730791808219,0.005248118649421496,0.0,0.0,0.004780827840337306
2007-02-02,0.0,0.0033081211350419184,0.001109133272579643,0.0,0.0,0.0014688426558119327
2007-02-05,0.0,-0.0004489486463427194,0.00011270720315277316,-0.000125,0.0,-0.0006084509331184638
