Date,TREND_TQQQ_QQQ,TREND_UPRO_SPY,TREND_TECL_XLK,TREND_SOXL_SMH,TREND_DRN_VNQ,TREND_TMF_TLT,TREND_UBT_TLT,TREND_TYD_TLT,TREND_UGL_GLD,TREND_UCO_USO,TREND_TQQQ_fast,TREND_UPRO_slow,TSMOM_L4,TSMOM_L2,TSMOM_L3,XSMOM_T2_126,XSMOM_T3_126,XSMOM_T2_252,RPAR_3,RPAR_4,RPAR_6,RPAR_eqtrend,CREDIT_UPRO,CREDIT_SSO,CREDIT_TQQQ,VOLREG_SSO,VOLREG_UPRO,VOLREG_TQQQ,DIP_UPRO,DIP_TQQQ,DIP_UPRO_tight,SEASON_UPRO,SEASON_TQQQ,CURVE_TMF
2017-05-08,0.0028710457907938363,-0.0002907366245828852,0.006089131744621664,-0.0028046755556900096,-0.006935592568751486,0.0,0.0,0.0,0.0,0.0008695693225348271,0.002871045790793844,-0.0002907366245828848,-0.00014971698700677526,-0.0003435048735387248,-0.0013135140549904542,-0.0025597217454711176,-0.0005590281819071816,0.00019047383888814252,-0.003955451508020244,-0.0025269736193786114,-0.0026308529631987603,0.002874549234737222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,0.005277821033019049,-0.0013238198697111776,0.0016660918387965558,0.007767084093540144,-0.005068687412792311,0.0,0.0,0.0,0.0,-0.003998372982038889,0.005277821033019062,-0.0013238198697111759,0.006360195287870572,0.007403348062142714,0.00687419154154238,0.0027756453616590115,0.0025792287553199657,0.005206422227893289,-0.0039903533881854485,-0.004797055792740434,-0.002278180742680158,0.0018448216689760186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,0.0007651586460263405,0.002270418647632251,0.005778720545952109,0.015891989289827074,0.007610380374498522,0.0,0.0,0.0,0.0,0.01190969645024394,0.0007651586460263425,0.0022704186476322475,0.008434204437284293,0.008718235532423946,0.009081231101898658,0.010925159019554286,0.009969620170283206,0.011535889209631792,2.4367045093324856e-05,0.005469995863665551,0.004192327767621594,0.0029929485048066527,0.0,0.0,0.0,0.0,0.0,0.0,0.002271823103154539,0.0004633004732776397,0.0022718231031545193,0.0,0.0,0.0
2017-05-11,-0.001153573058629292,-0.002727237829562759,-0.0016407361428011872,0.00231376813098643,-0.004636955041246345,0.0,0.0,0.0,0.0,0.002852894593449757,-0.001153573058629295,-0.0027272378295627553,-0.000854198955827864,-0.0007968419399912802,-0.001397341505957241,-0.0006487240638767968,-0.0008995490318898709,0.0010212727643190518,0.0006224732177750247,0.0018010037045078236,0.0010623687946229995,-0.0018940133915093067,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033240973831625,-0.0014138172211463447,-0.0033240973831624695,0.0,0.0,0.0
2017-05-12,0.0031296930688284367,-0.002503558274985467,0.0040138326739646525,0.002088318994369573,-0.00423053079399942,0.0,0.0,0.0,0.0,0.0006721785042524461,0.003129693068828445,-0.002503558274985463,0.003109728749151634,0.003058780221517547,0.0036049745355755357,-0.00036715281922058615,0.0006563354023981566,0.0025941863701879897,0.0047435558387902785,0.0038438029789824905,0.006247646806292623,0.0016020814937817499,0.0,0.0,0.0,0.0,0.0,0.0,-0.003063043651172781,0.003847001846176212,-0.0030630436511727534,0.0,0.0,0.0
2017-05-15,0.004530174635941283,0.007509686710992848,0.006921506596681157,0.010640704356761718,0.003006287444094659,0.0,0.0,0.0,0.0,0.008031254689157783,0.004530174635941295,0.007509686710992838,0.011361652801765534,0.011196933185041206,0.013602971349890657,0.010037762308433599,0.00957360325309231,0.009079069201424364,0.004371915763629366,0.0070048288645183,0.005314896680953884,0.0064566349270474875,0.0,0.0,0.0,0.0,0.0,0.0,0.009090160465054953,0.005522770941975077,0.00909016046505487,0.0,0.0,0.0
2017-05-16,0.00610798749975984,-0.0010892395580846823,0.007238718892531774,0.009958573529649416,-0.006784476885450985,0.0,0.0,0.0,0.0,-0.0023770884523879147,0.0061079874997598555,-0.001089239558084681,0.004226462606531993,0.0046343671282447025,0.005180922330054631,0.0062463716684157565,0.006648327347767783,0.008873209005499727,0.003932016121287811,0.0017825650932874395,0.004520255059455592,0.004272553546924654,0.0,0.0,0.0,-0.0019467930345032445,-0.0022162911478300898,0.009193086313800938,-0.0013108677309417273,0.007426932739450359,-0.0013108677309417154,0.0,0.0,0.0
2017-05-17,-0.036688168137966284,-0.026346358466675296,-0.04028245144902974,-0.02839607862056309,0.0036487304781751065,0.0,0.0,0.0,0.0,0.002821800894171511,-0.03668816813796638,-0.026346358466675254,-0.03160835375049211,-0.03129625650660257,-0.037430354990831416,-0.028000003420164586,-0.031629736990696176,-0.031549016547056635,0.004167286063094908,0.004423801455688844,-0.002512602914055809,-0.03540497007619919,0.0,0.0,0.0,-0.03926204584348788,-0.03914839439030319,-0.05912491495972943,-0.03169276856276566,-0.04432053045574222,-0.031692768562765386,0.0,0.0,0.0
2017-05-18,0.009260798864067967,0.0045945118522090584,0.00710769345829906,0.009176100233329345,0.005915435463993673,0.0,0.0,0.0,0.0,0.0021669005084196348,0.009260798864067983,0.004594511852209053,0.004112526207951314,0.004141631489563047,0.004636336434131334,0.008088424438981055,0.008186694281369354,0.009707068222497776,-0.0012603092775862362,0.00017481824535590324,0.003390872793195278,0.007242569749263364,0.0,0.0,0.0,-0.0005299924225944127,-0.00046976960814280714,-0.00039765078953893655,0.0052035526711317346,0.01081226197218569,0.0052035526711317025,0.0,0.0,0.0
2017-05-19,0.004290586725234308,0.008598791929441546,0.005107215276815349,0.005080713789222912,0.005412541036181455,0.0,0.0,0.0,0.0,0.007974570475890229,0.004290586725234315,0.008598791929441536,0.00877285513819205,0.010215109178256493,0.010018867110048648,0.005784378361157052,0.005564866194932896,0.005869401589011325,0.009133004308169096,0.010768030556004525,0.010369729127975473,0.006429444502102222,0.0,0.0,0.0,0.0,0.0,0.0,0.009725236763127839,0.005053564956610284,0.009725236763127781,0.0,0.0,0.0
2017-05-22,0.009261297549655273,0.006984581556732748,0.008282042551441021,0.005065494469097459,0.003274465088900514,0.0,0.0,0.0,0.0,0.0020062715717533834,0.009261297549655286,0.006984581556732742,0.004179899205332998,0.006994823931867062,0.005318897508000995,0.007067442005716797,0.007848129455686534,0.006938205266877875,0.005710213338188004,0.005190702293216532,0.0061304165697969185,0.008623435732927167,0.0,0.0,0.0,0.0,0.0,0.0,0.007865937295980882,0.010791592358363168,0.007865937295980837,0.0,0.0,0.0
2017-05-23,0.0008520057399876876,0.002715854650916949,0.0009830719847353606,-0.0018173038565768946,0.0015464691262627225,0.0,0.0,0.0,-0.03988294912396678,0.0035825815338073152,0.0008520057399876888,0.002715854650916946,0.0005667350724192357,0.00014715482807667668,0.00048023515144820096,-0.0010498513505450247,-0.0005676383869177388,-0.001031919137582084,-0.007513665516229789,-0.0035973928079092395,-0.004584690231753811,0.0016551182115965893,0.0,0.0,0.0,0.0,0.0,0.0,0.003050261462019614,0.0010065407803032873,0.0030502614620195965,0.0,0.0,0.0
2017-05-24,0.004783681062568589,0.0024401506471199113,0.003640390011801512,0.0029401005920811317,0.0074595905778130946,0.0,0.0,0.0,0.025987625431223016,-0.0014673311755080214,0.004783681062568596,0.002440150647119909,0.003031731005943599,0.0028990626908096916,0.003373006117608905,0.0036915441820387714,0.004096437603636865,0.0036256681095882108,0.008016714202775919,0.005088485709052953,0.007171273067156673,0.003792111990581336,0.0,0.0,0.0,0.0,0.0,0.0,0.0027384993561984454,0.005624209509986309,0.00273849935619843,0.0,0.0,0.0
2017-05-25,0.009148395529315718,0.006097960334646928,0.007995740661756297,0.0027040674999082846,-1.3766263176871603e-06,0.0,0.0,0.0,-0.009002018120007615,-0.017652326150085038,0.009148395529315732,0.006097960334646922,0.006119286085170551,0.007371843220558185,0.007231153684252514,0.0051226507772280565,0.006372346738166685,0.005035283340725864,0.0029282012615784764,-0.00692690268419569,-0.0017563499942260434,0.00813527228922042,0.0,0.0,0.0,0.007461502016469573,0.007877816871295705,0.01283287676528556,-0.00038657758493960086,-0.0003250724093989741,-0.00038657758493959864,0.0,0.0,0.0
2017-05-26,0.001508990123902181,0.000222897329833142,-0.00031590085665563394,0.0019776246860103456,-0.0076721611357612575,0.0,0.0,0.0,0.04452752947946448,0.006637509073954445,0.0015089901239021834,0.00022289732983314173,0.001501005664176222,0.0015854001246700246,0.0016215922748975987,0.001432222645769448,0.0015024429149907434,0.0014049369547118246,0.00614190666098868,0.008025936110848413,0.007228694693493023,0.0004927094625689209,0.0,0.0,0.0,-0.0006032902199427677,-0.0005349508709137768,-0.000411118330401862,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-30,0.0007497926066413486,-0.001129971267378247,0.0039808286515611415,0.003350947934806513,-0.005478897797778499,0.0,0.0,0.0,-0.011199885587309956,-0.0012834048492532395,0.0007497926066413499,-0.0011299712673782454,0.0012199360564885563,0.0005094199158450101,0.0011479437687989655,0.004075712194321239,0.003299462320913801,0.003999947710587409,0.0005796453714371521,-0.0002649791028002891,0.001250273630911693,0.001128130814777069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,-0.00044414040916874634,-0.0007699191799726492,-0.002142772716619898,-5.195333517848985e-05,0.0006139623654815724,0.0,0.0,0.0,0.012797964979007098,-0.00799896700226202,-0.0004441404091687471,-0.0007699191799726481,-0.001379208240691908,-0.002557165685686537,-0.0019737119167491978,-0.0008276138068937362,-0.0007500637491966474,-0.0008126093940608313,0.0030920352505817163,-0.0020193474491352315,-0.00039766469990311625,-0.001142274966764971,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011879868640632019,-0.0008216574992257197,-0.0011879868640631954,-0.005784791861329031,-0.0030837855573435926,0.0
2017-06-01,0.0043670308402022065,0.01088472600578207,0.0023731311755349547,0.00041432624650928436,0.00462595825715046,0.0,0.0,0.0,0.002195705773950357,-0.00125010076961151,0.0043670308402022125,0.010884726005782056,0.004359965345026572,0.005769895242724355,0.004988473625519013,0.001198392858021857,0.0020955280428892067,0.0011767626171708804,0.007380424528496659,0.004675397673745692,0.0051504663430229775,0.006340481148354725,0.0,0.0,0.0,0.0,0.0,0.0,0.011280064758570615,0.004854447901414185,0.011280064758570551,0.05839637966663758,0.0186524178916691,0.0
2017-06-02,0.012489739169987744,0.004415176585509543,0.009740470282426405,0.004976343024045817,0.00987701396021008,0.0,0.0,0.0,0.024981032613834206,-0.0015287102929501632,0.012489739169987763,0.004415176585509537,0.0073419755152937345,0.0070330334477247255,0.00770070710168566,0.00747435444211002,0.009061947372706934,0.007340622320747032,0.014873276461269899,0.009875831489289008,0.01690764101404393,0.009170090313387239,0.0,0.0,0.0,0.0,0.0,0.0,0.004547833282592007,0.013824529048760421,0.004547833282591984,0.015506645576920533,0.04988501673312779,0.0
2017-06-05,-0.00028879313153075983,-0.0006063022972267511,0.0012121376580813904,0.0014428625090602905,-0.00414898845141689,0.0,0.0,0.0,0.0034703974312720962,-0.0028053347528467654,-0.00028879313153076027,-0.0006063022972267502,-0.0011283587006954195,-0.0004624199870636618,-0.0008207815584304614,0.0015828077298022365,0.0011183609515328227,0.0015563365269384663,-0.003905847233467575,-0.0044517425066239675,-0.00572563407255275,8.550230244185355e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006248432358411973,-0.00031711422960429474,-0.0006248432358411938,-0.002031800465287615,-0.0008318548004162494,0.0
2017-06-06,-0.003937403094022928,-0.004117637951265962,-0.0017168589384790483,0.0016447570054801165,-0.005611768359524914,0.0,0.0,0.0,0.03341986818580805,0.006269888164378627,-0.0039374030940229334,-0.004117637951265957,0.0020640639130732616,0.00114589608651164,0.0020796027192609163,0.0006345302977011421,-0.0006286123818585672,0.0006239785649447629,0.0073113364877932,0.0088776308010665,0.007122192334638409,-0.003489411042073779,0.0,0.0,0.0,0.0,0.0,0.0,-0.004243630578516,-0.004443243246975072,-0.004243630578515977,-0.013784887380463967,-0.01165601862829885,0.0
2017-06-07,0.0037485588317727764,0.002052243370932043,0.002577240650284374,0.003942129130712865,0.007567741898591334,0.0,0.0,0.0,-0.012807479639491463,-0.018096020471486982,0.003748558831772782,0.0020522433709320408,-0.0004406853294606105,0.0010407059560356238,-0.00019347647533984888,0.004007034510846456,0.004102704380534348,0.003938517569117026,-0.004393746836931063,-0.01267502521103506,-0.01020147003098735,0.0029513673701732925,0.0,0.0,0.0,0.0,0.0,0.0,0.002115073754462128,0.00426002453226683,0.0021150737544621168,-0.001176876942897461,-0.0007958678158257698,0.0
2017-06-08,0.0009250608310543398,0.0005646270698988887,0.002850153481170076,0.008806752929292776,-0.002377379852483244,0.0,0.0,0.0,-0.017302854327931053,-0.0012566261063024814,0.0009250608310543409,0.0005646270698988881,0.002207863836179778,0.003839934201681084,0.0026494941916051454,0.007849520771334778,0.006200842585936774,0.00771581428240461,-0.0055629065957702685,-0.0047832388971684615,-0.00372627525820051,0.001501189414625649,0.0,0.0,0.0,0.0,0.0,0.0,0.0005818859680965997,0.0010515563409551894,0.0005818859680965968,0.0,0.0,0.0
