Date,ret_1m,ret_3m,ret_6m,ret_12m,mom_12_1,dist_52w_high,dist_52w_low,age_52w_high,vol_20d,vol_ratio_20_60,volu_trend,updown_21,max_dret_21,beta_120,corr_120,range_contr,higher_lows6,dd_from_ath,regime_on
2006-06-20,0.0537657032783603,-0.09005499315391349,-0.07016093914839172,-0.15162080729632524,-0.17289849336829205,0.022717329274131743,-0.21279105046803293,0.15979512973580404,-0.15792140368411553,-0.05055624631895819,0.06947002346518086,0.048959008739834206,-0.11471147572842488,-0.05470543462956652,0.10890911766312991,-0.03463311114642834,-0.0719542434188654,0.02730556298462038,False
2006-07-05,-0.108713172399405,-0.1190768786319848,-0.17710196779964218,-0.271564274651523,-0.26466931894419493,-0.06365229048911472,-0.32731207675295654,0.18155933907554747,-0.25556902234754586,-0.14769777481641888,-0.05012377554750436,-0.045718457037098544,-0.2574374252226601,-0.22776413548517427,0.006680433660299433,-0.1899906069397595,-0.1328426809361532,-0.07482588656756123,True
2006-07-19,-0.16354805759486957,-0.1144581606462294,-0.1393397704418938,-0.24620277883773653,-0.20621445085407736,-0.1138505716074529,-0.2510019738566554,0.1894042319893723,-0.025476873740661307,0.09365852755683263,-0.011813971136005033,-0.17549854830311673,-0.04100328553202787,-0.11296491661242172,0.032340014814482274,-0.05379493515086734,-0.17988646822245213,-0.12537219928182125,True
2006-08-02,-0.09262139140565602,-0.16250936720735382,-0.14970799193149428,-0.25312744513211394,-0.2148054094362819,-0.2031868821270204,-0.22320368286007536,0.14470055804563098,0.1101388965409975,0.20120860459843506,0.06210279805921453,-0.1901565174276278,0.08476521060413679,0.0017777832192772372,0.052368764069960445,0.013062913357818961,-0.1933417695178279,-0.17409951502686555,True
2006-08-16,0.020175529168817763,-0.07953469950558954,-0.1413683194541088,-0.1595794537142655,-0.1670760261364288,-0.13272274952141128,-0.16141068154442953,0.11618713274008771,0.09051532271871254,0.11163999130100825,0.07070545121392581,-0.0422551314210437,0.08481239328696956,-0.033176595475982694,-0.019103970956903547,0.03574842509766258,-0.11006112818297961,-0.09588935387054086,True
2006-08-30,-0.08180336324813432,-0.05061048529451641,-0.07705012233170974,-0.1280223845149436,-0.10789382455562788,-0.08559314329269337,-0.15869917585823015,0.1141670373648741,0.014272051184802863,0.0814646696002628,0.055650340759299616,-0.031972529286498845,-0.004695055030625501,-0.049505174979350634,0.026003792271665046,-0.013573812484224108,-0.033373114423536805,-0.0197060954339805,True
2006-09-14,-0.0983004610083688,-0.03972978469622765,0.04065901999955108,-0.05555876193460087,-0.017757510977849958,-0.038697253885149406,-0.04006422541531501,0.013895714908547099,0.006585261834751183,-0.004419365436314588,-0.113669636429927,-0.1112639235604955,-0.025772982002920726,-0.009723732805145118,0.03335843224959069,-0.011253470696569972,0.008770676241436645,0.014221409755312941,True
2006-09-28,-0.1259742908098918,0.008428542569190367,0.07452043725168907,-0.05885973378824269,-0.018035958788803843,-0.006635427494339547,-0.03294894687146504,-0.005088925212136048,-0.003980157572220601,0.05817126834075987,-0.038604429403460885,-0.11656570627921278,-0.02604879800677875,-0.04204397230367467,-0.022206986023735366,-0.049697570278684086,0.0010814327130277397,0.058069542575545134,True
2006-10-12,-0.09148634331009586,-0.11438235920290193,0.10398637448535318,-0.015503965606095746,0.005315211326299741,-0.005808101131468172,-0.0030285822896289885,0.0343119537707792,-0.002964135167524998,0.06377200444997057,-0.014972440066441339,-0.05669602866028572,-0.004287492423085643,-0.07139140360616872,-0.13276653712895325,0.025914247228364364,-0.10751288107082209,0.017747662790254467,True
2006-10-26,0.12435069892697011,-0.002204361526395425,0.1275475931494978,0.10704386975573414,0.05840586349060926,0.08502944703875315,0.08719894506075701,-0.03336190014541893,-0.03291061729318389,0.015458038460459771,0.043458262828722886,0.1798657620128118,0.0005931735955949033,-0.027565624175793665,-0.035241558970372525,0.1553105163274655,-0.017266118909941768,0.09150933009862278,True
2006-11-09,0.07001729142076445,-0.015084970147707235,0.039520023471000996,0.0717285314600751,0.05701262580457213,-0.04330487815077203,0.05746373734465332,0.045940701533496366,0.07456388664442355,0.07861396505464303,0.08473267456318305,0.10087734329782362,0.04689375159173817,0.006741182915679561,-0.06000600967043921,0.11039245748688849,-0.035600177834080815,-0.011891265842559496,True
2006-11-24,-0.10661724787323204,-0.06665051833909266,0.022436757872999487,0.05308725652507249,0.06595184390937676,-0.06185104281861231,-0.0444097410199105,0.06781038735557195,0.02373448593873265,0.005773314498146713,0.06256286793199545,-0.005804850024032022,-0.051294347714974604,0.006837108033489709,-0.041490875625687415,-0.021108051309393593,-0.019970438539408848,-0.01860940198825678,True
2006-12-08,0.023489032144507274,0.0635700396671074,0.0685878731985911,0.008271647462749585,0.00010533450371670797,0.028383873725262375,0.027555907216924164,0.041668215621156385,0.01866669600228818,-0.1256318856989998,-0.02685296645028189,0.05632473659256168,0.03533959648852611,0.021745574950832788,-0.05797619973555262,-0.004591076738727746,-0.02161170425428947,0.005730162783185231,True
2006-12-22,0.023145151856498274,0.1354056016369277,-0.02138112645696063,0.0011181272139226862,0.020593166266968825,-0.07771725714563896,0.05159476132630495,0.06964018594303036,0.19155090097027574,-0.017758560215519654,-0.03898539614909618,-0.019919931318001592,0.1637490924292095,0.1360625728806847,-0.04136762667488064,0.037638171574559086,0.044278775079927536,-0.10444081892262964,True
2007-01-10,-0.1950074887237765,0.01007150557743504,-0.15368462740093727,-0.04427204746719407,0.01486594295492172,-0.16221026521552634,-0.02503907201893779,0.08024288513591668,0.18322692474360824,-0.010876972458530674,-0.05835396001722234,-0.1522986833316941,0.09315036833742596,0.14004752370684917,-0.07347121075443887,0.09786900654193073,-0.015028063398001498,-0.12162742493393518,True
2007-01-25,-0.2251349350689687,-0.13649842905568416,-0.10465938510427894,-0.10705771050141913,-0.07499592968251524,-0.18490556799841992,-0.06969568714535158,0.08954436539536745,0.15818931321459126,0.05315077102646405,-0.03623789238029098,-0.15051301638659823,0.07175057500638896,0.11374359200017603,-0.028655915161382592,0.029271866155437788,-0.07082272463137619,-0.13452061884492234,True
2007-02-08,-0.10201531219695688,-0.15324979506817374,-0.1533585619678335,-0.12470968735561376,-0.11159050405931664,-0.1328738486174156,-0.08405202029363104,0.17568859606869522,0.07732452401740697,0.03527328230567215,-0.014296859642643125,-0.08470749924265591,-0.011550579944714581,0.04442498514884161,-0.05341796660139492,0.09172894349433595,-0.18298195620090246,-0.1100854002894787,True
2007-02-23,0.11094138779510575,0.016135535799515138,-0.05499328947657918,-0.000440474356999846,-0.018754702866823618,0.06479173515398047,-0.0013430147658335578,-0.0061834272313366885,-0.053097898671010356,-0.07584925141972121,-0.11443450690605635,0.08076499704817308,-0.014041357080985199,-0.06162856702822821,-0.10858286946381819,0.07985377784035501,-0.1284574959806242,0.05265336720816281,True
2007-03-09,0.24936613160884682,0.0018217309220136854,-0.04923134499540469,-0.015017151535839598,-0.07653874229912706,0.01929465235446352,0.022192475358509788,0.06847942545840015,-0.0008166821859062524,-0.07554861279179778,-0.18572647078628987,0.21253176386296355,-0.000575350891430817,-0.017055827227895323,-0.10638215268023839,-0.08578666507449186,-0.16637822428718668,0.03114839857981875,True
2007-03-23,0.23620273548624882,0.06006573291996353,0.08126756592829258,-0.009239256097098032,-0.05679696585901183,0.08050972103193761,0.05724063600706675,0.08536072844973588,-0.07164427580184636,-0.11631592751467548,-0.16941057402477397,0.17542166886794533,-0.06408635115283899,-0.021492496912483717,-0.07913642592498606,-0.012933488812127348,-0.0101794722328995,0.08552999659978901,True
2007-04-09,0.19059068838924695,0.12504694716540626,0.08063113472693258,-0.037690798532624255,-0.09677191141909589,0.09041699750567994,0.06019892200344778,0.13716394017344097,-0.06191273748498536,-0.1375653453788763,-0.17261292615842272,0.12166549892252604,0.024039909320069698,0.052145072143107325,0.002161730409451644,0.09905088190938298,0.0243211344301027,0.10235985815992929,True
2007-04-23,0.20905636850736625,0.2131646854773891,0.14110530205567573,-0.03778271280744904,-0.09825239221549678,0.18247236626321303,0.12711262765624434,-0.035436590448510386,-0.1225030023757247,-0.1144286795724324,-0.18863051965248293,0.1872903043365878,-0.0219385452691249,-0.001871284492476292,-0.025014743830608942,0.011087144089732529,0.1798113057681518,0.14612529374540056,True
2007-05-07,0.08491151491056619,0.2831563932730879,0.19214806764271367,0.08030326350650263,0.051506841856729886,0.20994910056744512,0.20044673515800515,-0.1896033940998871,-0.037250818520391554,-0.023409840253717767,-0.16039817527913275,0.04559389265292728,0.043767570572843875,0.02882803923251727,-0.020522692259828973,-0.10203871551952433,0.25086044091905424,0.2327603337129557,True
2007-05-21,0.149291342240183,0.2785505673990058,0.2320732255095663,0.1795124261956724,0.1177050026222741,0.2839112883780202,0.19786407448691887,-0.2934591998054437,-0.046967889830651845,0.06914725337935,-0.041165566082061185,0.06663226025255461,0.055358744015293775,-0.03239536857088113,0.003832566488247653,0.026388829564578543,0.23353188653978,0.28885726379845544,True
2007-06-05,0.07045046917283723,0.2866860219885109,0.2606584831148924,0.21588102320545885,0.17772200566027666,0.24497373251962648,0.22963852240922938,-0.29875946002589016,-0.037299819805104724,0.11342139098952783,0.05295344194623492,0.018637316756989198,-0.005546149682172224,-0.07232001419408524,0.01714995418546856,0.03219814241486068,0.25005651546310304,0.27741804115607654,True
2007-06-19,0.060617286637969094,0.26211251194648305,0.2810244055302719,0.29146712341639686,0.2814606309638729,0.2459712473659899,0.23448807498386642,-0.24373833682522475,-0.03163409861194438,0.11582034884704528,0.06758657734016817,0.049547564838512796,-9.863079102522623e-05,-0.10431790150964118,0.01081025801939119,-0.007123703666108375,0.18413662774367112,0.2830787202805459,True
2007-07-03,0.1711449756094324,0.16778852494506835,0.3004995898270472,0.27028336138186726,0.23223758959157348,0.2950534894560024,0.22071230742499934,-0.2673140755267789,-0.0014524014955421339,0.1611443801843515,0.0019456000820099266,0.2697068037311223,0.04474741579116548,0.0003628931584478624,0.1156608927254645,-0.09016607010140186,0.12065017185099511,0.33625672732485223,True
2007-07-18,0.06260081916204684,0.057311494046575165,0.19165300718698777,0.13243853636931893,0.11554314468885757,0.21304492372700887,0.08312945304007013,-0.17732320591756043,-0.15699085393275963,0.03278011808692415,-0.003864893671014566,0.20409983127199838,-0.13900880435778132,-0.14291012425163782,0.11586907763499271,-0.09286699149029759,-0.043421045406846576,0.25733452018383923,True
2007-08-01,0.1452778586645321,0.08190553951282581,0.18721940909727508,0.11067317085428717,0.06612191036897933,0.25187414930882046,0.1069201436783148,-0.18288284812775027,-0.14658648585989642,-0.031220309985477618,-0.014406858515623677,0.18424656332633546,-0.09319550504206271,-0.043572473824521514,0.19141192130661153,-0.13668138523744267,-0.06618175742613601,0.3216268541981038,True
2007-08-15,0.20415456274537266,0.17249493815885844,0.30839033866433757,0.20207244243685393,0.1592325195824663,0.27449062874220503,0.22659675805430665,-0.26561197285220683,-0.18276916926083434,-0.0821393458328491,-0.07002021688744522,0.23860694131682256,-0.24913092272739717,-0.032020448096324705,0.14451857142027674,-0.04421759968528412,0.08561402940319635,0.3549642539870553,False
2007-08-29,0.029016652083250195,0.16003270140445208,0.27329141262746015,0.17580120588359716,0.18008044200801435,0.2716108970689994,0.15812026414030533,-0.25776836107289375,-0.24245805742279605,-0.11775530466850644,-0.02669837091669049,0.07300582305054423,-0.250709190875536,-0.13271686033978547,0.08328161034080231,0.03781060355408344,0.10064808700999821,0.3277384310333195,True
2007-09-13,0.08926060973566419,0.20218936752491365,0.25176637399133756,0.2810814940096114,0.27088853084235903,0.3138388172546246,0.20990587284951276,-0.24818469989359954,-0.21267966602989055,-0.024586249954242436,-0.016481985154144573,0.15882771501495033,-0.19434937559351595,-0.08759454715550395,0.11346907372739605,0.08823159809504583,0.1373272254245877,0.347839078555228,True
2007-09-27,0.09449818506776349,0.1848307773706117,0.1535921110040032,0.184702871937508,0.1640245996316299,0.26108605342942737,0.08041757199907626,-0.19131178489921574,-0.2417368858527972,-0.01882584794108495,0.02856166695815928,0.18456462361569667,-0.19648640568035775,-0.15476439774026657,0.10558145305379313,0.15235397236649975,0.14865469397237296,0.29821561818420483,True
2007-10-11,-0.002793486982796021,0.19721687917285757,0.18981279331292555,0.27147738488564227,0.2986758164428875,0.3269190219979513,0.132187000892293,-0.2663024881280516,-0.263086104998154,-0.11700867049761048,-0.018335554083920434,0.15555297619387964,-0.2444260974978705,-0.1894519269623561,0.05725390785116878,0.04650690560347235,0.1712118636145167,0.3485888926810266,True
2007-10-25,0.06978746211433731,0.1596353416800083,0.1359747122226518,0.19161703381934933,0.20902889781494305,0.2126491682207682,0.1304289034785271,-0.1476280695516206,-0.03260646477919223,0.0367721298054421,-0.021729664888392276,0.12763472614745633,-0.06113622510928222,-0.006997745069823375,0.08569064140989824,0.022288160095285704,0.11764470605913863,0.23622373080183476,True
